en,tr,pt,title,speaker,duration,tags
"
											But the first felt largely unsatisfying,
											whereas the second, El Cap, was by far
the most fulfilling day of my life.
											Through these two climbs,
you'll see my process for managing fear.
									","
											Ama ilki beni hiç tatmin etmedi,
											El Cap'e tırmandığım ikincisi ise
hayatımın en dolu günüydü.
											Bu iki tırmanış hikâyesiyle
korkumu yenme sürecimi anlayacaksınız.
									","
											A primeira foi uma enorme insatisfação,
											enquanto o El Cap foi o dia
mais gratificante da minha vida.
											Através destas duas escaladas,
verão como lido com o medo.
									","How I climbed a 3,000-foot vertical cliff — without ropes",Alex Honnold,11:49,"nature,adventure,exploration,storytelling,personal growth,extreme sports"
"
","
","
","How I climbed a 3,000-foot vertical cliff — without ropes",Alex Honnold,11:49,"nature,adventure,exploration,storytelling,personal growth,extreme sports"
"
											So I started climbing in a gym
when I was around 10 years old,
											which means that my life
has been centered on climbing
											for more than 20 years.
											After nearly a decade
of climbing mostly indoors,
											I made the transition to the outdoors
and gradually started free soloing.
											I built up my comfort over time
											and slowly took on
bigger and more challenging walls.
											And there have been
many free soloists before me,
											so I had plenty of
inspiration to draw from.
											But by 2008, I'd repeated
most of their previous solos in Yosemite
											and was starting to imagine
breaking into new terrain.
											The obvious first choice was Half Dome,
											an iconic 2,000-foot wall that
lords over the east end of the valley.
									","
											Tırmanmaya yaklaşık 10 yaşında
bir spor salonunda başladım,
											yani hayatım 20 yılı aşkın bir zamandır
											tırmanma üzerine kurulu.
											Neredeyse 10 yıl
kapalı salonlarda çalıştıktan sonra
											açık alana geçiş yaparak
yavaş yavaş solo yapmaya başladım.
											Zamanla güven kazandım
											ve adım adım daha büyük
ve zorlu tırmanışlar yaptım.
											Benden önce solo yapmış olan
çok sporcu var,
											o yüzden çok ilham kaynağım vardı.
											2008'e geldiğimizde onların
Yosemite solo'larının çoğunu yapmıştım
											ve yeni bir rekor arayışı içine girdim.
											İlk bariz tercihim Half Dome oldu,
											vadinin doğu kanadındaki
610 metrelik ünlü duvar.
									","
											Comecei a escalar num ginásio
quando tinha uns 10 anos.
											Assim, a minha vida tem-se centrado 
no alpinismo há mais de 20 anos.
											Após uma década a escalar nos ginásios,
											fiz a transição para o exterior
e comecei a fazer escalada livre.
											Fiquei mais confortável e aos poucos 
escalei escarpas maiores e mais difíceis.
											Houve muitos alpinistas livres 
antes de mim,
											que me serviram de inspiração.
											Em 2008, repeti a maior parte 
dessas escaladas em Yosemite
											e comecei a pensar
em entrar noutro terreno.
											O Half Dome foi
a primeira escolha óbvia,
											uma escarpa icónica de 600 metros
que domina o lado este do vale.
									","How I climbed a 3,000-foot vertical cliff — without ropes",Alex Honnold,11:49,"nature,adventure,exploration,storytelling,personal growth,extreme sports"
"
","
","
","How I climbed a 3,000-foot vertical cliff — without ropes",Alex Honnold,11:49,"nature,adventure,exploration,storytelling,personal growth,extreme sports"
"
											The problem, though also the allure,
											was that it was too big.
											I didn't really know how to prepare
for a potential free solo.
											So I decided to skip the preparations
											and just go up there
and have an adventure.
											I figured I would rise to the occasion,
											which, unsurprisingly,
was not the best strategy.
									","
											Buradaki sorun ve cezbedici şey
											çok büyük olmasıydı.
											Potansiyel bir serbest solo için
hazırlanmayı bilmiyordum.
											Ben de hazırlıkları atlayarak
											oraya gidip macera yaşamaya karar verdim.
											İş başa düşünce
başarırım diye umdum,
											ancak bu hiç de iyi bir strateji değilmiş.
									","
											O problema, mas também o fascínio,
											é que era demasiado grande.
											Eu não sabia como me preparar 
para uma escalada livre.
											Então, decidi ignorar os preparativos
											chegar lá e ter uma aventura.
											Pensava que estava à altura,
											mas como era de esperar
não foi a melhor estratégia.
									","How I climbed a 3,000-foot vertical cliff — without ropes",Alex Honnold,11:49,"nature,adventure,exploration,storytelling,personal growth,extreme sports"
"
","
","
","How I climbed a 3,000-foot vertical cliff — without ropes",Alex Honnold,11:49,"nature,adventure,exploration,storytelling,personal growth,extreme sports"
"
											I did at least climb the route
roped up with a friend two days before
											just to make sure
that I knew roughly where to go
											and that I could physically do it.
											But when I came back
by myself two days later,
											I decided that I didn't
want to go that way.
											I knew that there was a 300-foot variation
											that circled around
one of the hardest parts of the climb.
											I suddenly decided to skip the hard part
and take the variation,
											even though I'd never climbed it before,
											but I immediately began to doubt myself.
											Imagine being by yourself
in the dead center of a 2,000-foot face,
											wondering if you're lost.
									","
											İki gün öncesinde bir arkadaşımla
iple yolu tırmanmıştım,
											aşağı yukarı nereye gideceğimden
											ve fiziken yapabileceğimden
emin olmak istedim.
											İki gün sonra tek başıma oraya gittiğimde
											o yöne gitmek istemediğime karar verdim.
											Tırmanışın en zorlu yerlerinden birinde
											91 metrelik bir varyasyon vardı.
											Zorlu kısmı atlayıp
varyasyondan başlamak istedim,
											daha önce oraya hiç tırmanmamıştım
											ama hemen kendimden
şüphe etmeye başladım.
											610 metre bir yapının en zorlu kısmında
tek başınıza olduğunuzu düşünün,
											kaybolmaktan endişelendiğinizi.
									","
											Pelo menos, dois dias antes,
subi com um amigo, atado a uma corda.
											para ter a certeza
que sabia por onde ir
											e que fisicamente poderia fazê-lo.
											Mas quando lá voltei,
sozinho, dois dias depois,
											decidi que não queria ir por aquele troço.
											Sabia que havia um desvio de 90 metros
											que evitava passar por uma parte
difícil da escalada.
											Pus de lado a parte
mais difícil e segui pelo desvio,
											embora nunca antes a tivesse escalado,
											mas comecei logo a duvidar de mim.
											Imaginem estarem sozinhos
no centro de uma escarpa com 600 metros,
											a pensar se estarão perdidos.
									","How I climbed a 3,000-foot vertical cliff — without ropes",Alex Honnold,11:49,"nature,adventure,exploration,storytelling,personal growth,extreme sports"
"
","
","
","How I climbed a 3,000-foot vertical cliff — without ropes",Alex Honnold,11:49,"nature,adventure,exploration,storytelling,personal growth,extreme sports"
"
											(Laughter)
									","
											(Kahkahalar)
									","
											(Risos)
									","How I climbed a 3,000-foot vertical cliff — without ropes",Alex Honnold,11:49,"nature,adventure,exploration,storytelling,personal growth,extreme sports"
"
","
","
","How I climbed a 3,000-foot vertical cliff — without ropes",Alex Honnold,11:49,"nature,adventure,exploration,storytelling,personal growth,extreme sports"
"
											Thankfully, it was
pretty much the right way
											and I circled back to the route.
											I was slightly rattled,
I was pretty rattled,
											but I tried not to let it
bother me too much
											because I knew that all the hardest
climbing was up at the top.
											I needed to stay composed.
											It was a beautiful September morning,
and as I climbed higher,
											I could hear the sounds of tourists
chatting and laughing on the summit.
											They'd all hiked up
the normal trail on the back,
											which I was planning on using
for my descent.
											But between me and the summit
lay a blank slab of granite.
											There were no cracks
or edges to hold on to,
											just small ripples of texture
up a slightly less than vertical wall.
											I had to trust my life to the friction
between my climbing shoes
											and the smooth granite.
											I carefully balanced my way upward,
											shifting my weight back and forth
between the small smears.
											But then I reached a foothold
that I didn't quite trust.
											Two days ago, I'd have just
stepped right up on it,
											but that would have been with a rope on.
											Now it felt too small and too slippery.
											I doubted that my foot
would stay on if I weighted it.
											I considered a foot further to the side,
which seemed worse.
											I switched my feet and tried
a foot further out.
											It seemed even worse.
											I started to panic.
											I could hear people laughing
on the summit just above me.
											I wanted to be anywhere but on that slab.
											My mind was racing in every direction.
											I knew what I had to do,
but I was too afraid to do it.
											I just had to stand up on my right foot.
											And so after what felt like an eternity,
I accepted what I had to do
											and I stood up on the right foot,
											and it didn't slip, and so I didn't die,
											and that move marked the end
of the hardest climbing.
											And so I charged from there
towards the summit.
											And so normally when you summit Half Dome,
											you have a rope and a bunch
of climbing gear on you,
											and tourists gasp and they
flock around you for photos.
											This time I popped over the edge
shirtless, panting, jacked.
											I was amped, but nobody batted an eye.
									","
											Neyse ki doğru yöndeymişim
											ve ana yola tekrar dönüş yaptım.
											Moralim bir hayli bozulmuştu
											ama canımı çok sıkmamaya çalıştım
											çünkü en zorlu kısmın
tepede olduğunu biliyordum.
											Sakin kalmam gerekiyordu.
											Çok güzel bir Eylül sabahıydı
ve ben daha yükseğe çıktıkça
											zirvede insanların sohbet ettiğini
ve güldüklerini duyabiliyordum.
											Arkadan normal yürüyüş
yoluyla gelmişlerdi,
											ben de aşağı inmek için
o yolu kullanacaktım.
											Ancak zirveyle aramda
kalın bir granit tabakası vardı.
											Tutunacak ne bir yarık
ne de bir kenar vardı,
											var olan tek şey onu düz duvardan
ayıran küçük pürüzlerdi.
											Dağcılık ayakkabım ve düz granit
arasındaki sürtünmeye
											hayatımı emanet edecektim.
											Yukarı doğru kendimi dengeledim,
											küçük izlerin arasına ağırlığımı
bir geri bir ileri veriyordum.
											Sonra pek güvenmediğim
bir basamak fark ettim.
											İki gün önce tam da onun üstüne basmıştım
											ama şimdi ipsiz yapmam gerekiyordu.
											Çok küçük ve kaygan görünüyordu.
											Ağırlık verirsem ayağım orada kalır
diye endişe ettim.
											yarım metre ilerisini düşündüm
ama daha da kötüydü.
											Diğer ayağımla
yarım metre gerisini denedim.
											Daha da kötüydü.
											Paniklemeye başladım.
											Üzerimde zirvede insanların
gülme seslerini duyuyordum.
											O katmandan kurtulmak istiyordum.
											Aklıma her ihtimal geliyordu.
											Yapmam gerekeni biliyordum
ama çok korkuyordum.
											Sağ ayağım üstünde dik duracaktım.
											Bana sonsuzluk gibi gelen süre sonunda
yapmam gerekeni kabullendim
											ve sağ ayağım üzerinde durdum,
											kaymadım, yani ölmedim
											ve bu en zorlu tırmanışın sonu oldu.
											Oradan sonra hızla zirveye ulaştım.
											Normalde Half Dome'um zirvesine çıkınca
											elinizde bir iple
bir dizi dağcılık ekipmanı olur
											ve turistler hayret içinde
fotoğrafınızı çekmek ister.
											Bu sefer zirveye çıktığımda
üstsüz, nefes nefeseydim.
											Heyecan içindeydim ama kimse bakmadı bile.
									","
											Felizmente, era a direcção certa
											e voltei de novo para o percurso certo.
											Eu estava um pouco agitado,
estava bastante agitado,
											mas tentei que não me afectasse
que não me incomodasse muito
											porque sabia que a escalada
mais difícil estava no cume.
											Eu precisava de me acalmar.
											Era uma bonita manhã de Setembro,
e ao subir,
											ouvia os turistas, no cume,
a conversarem e a rirem-se.
											Todos eles tinham escalado 
o troço habitual,
											que eu planeava usar para descer.
											Mas entre eu e o cume
estendia-se uma parede lisa de granito.
											Não havia rachas
ou arestas para me segurar
											apenas pequenas saliências
numa parede quase vertical.
											Tinha de confiar na fricção 
entre os sapatos e o granito liso.
											Escalei, com cuidado e equilíbrio,
distribuindo o meu peso
											de um lado para o outro 
entre pequenas manchas.
											mas depois cheguei a um apoio
em que eu não confiava.
											Dois dias antes tinha subido por ali,
mas tinha sido com uma corda.
											Agora era pequena e muito escorregadia.
											Duvidava que aguentasse o meu peso.
											Pensei pôr o pé mais ao lado,
mas parecia ser pior.
											Troquei de pé e tentei mais longe,
mas isso ainda parecia pior.
											Comecei a entrar em pânico.
											Ouvia as pessoas a rirem-se lá em cima.
											Queria estar em qualquer lado 
exceto naquela laje.
											A minha cabeça estava acelerada.
											Sabia o que devia fazer
mas estava com muito medo.
											Tinha de me apoiar no pé direito.
											Passada uma eternidade,
aceitei o que tinha de fazer
											e apoiei-me no pé direito.
											Não escorreguei, não morri,
											aquele movimento marcou
o final da parte mais difícil.
											Eu continuei dali para o cume.
											Normalmente, quando
se completa o Half Dome,
											levamos uma corda 
e equipamento connosco.
											Os turistas admiram-nos
e juntam-se para nos tirar fotos.
											Agora eu aparecia na borda
sem camisa, ofegante e cansado.
											Estava agitado, mas ninguém
me ligou nenhuma.
									","How I climbed a 3,000-foot vertical cliff — without ropes",Alex Honnold,11:49,"nature,adventure,exploration,storytelling,personal growth,extreme sports"
"
","
","
","How I climbed a 3,000-foot vertical cliff — without ropes",Alex Honnold,11:49,"nature,adventure,exploration,storytelling,personal growth,extreme sports"
"
											(Laughter)
									","
											(Kahkahalar)
									","
											(Risos)
									","How I climbed a 3,000-foot vertical cliff — without ropes",Alex Honnold,11:49,"nature,adventure,exploration,storytelling,personal growth,extreme sports"
"
","
","
","How I climbed a 3,000-foot vertical cliff — without ropes",Alex Honnold,11:49,"nature,adventure,exploration,storytelling,personal growth,extreme sports"
"
											I looked like a lost hiker
that was too close to the edge.
											I was surrounded by people
talking on cell phones and having picnics.
											I felt like I was in a mall.
									","
											Kenara çok yaklaşmış
kayıp bir gezgin gibiydim.
											Telefonla konuşan ve piknik yapan
insanlarla çevriliydim.
											Sanki bir AVM'deydim.
									","
											Parecia um caminhante perdido
demasiado perto do precipício.
											(Risos)
											Estava rodeado por pessoas 
a falar ao telemóvel e a fazer piquenique.
											Parecia estar num centro comercial.
									","How I climbed a 3,000-foot vertical cliff — without ropes",Alex Honnold,11:49,"nature,adventure,exploration,storytelling,personal growth,extreme sports"
"
","
","
","How I climbed a 3,000-foot vertical cliff — without ropes",Alex Honnold,11:49,"nature,adventure,exploration,storytelling,personal growth,extreme sports"
"
											(Laughter)
									","
											(Kahkahalar)
									","
											(Risos)
									","How I climbed a 3,000-foot vertical cliff — without ropes",Alex Honnold,11:49,"nature,adventure,exploration,storytelling,personal growth,extreme sports"
"
","
","
","How I climbed a 3,000-foot vertical cliff — without ropes",Alex Honnold,11:49,"nature,adventure,exploration,storytelling,personal growth,extreme sports"
"
											I took off my tight climbing shoes
and started hiking back down,
											and that's when people stopped me.
											""You're hiking barefoot?
That's so hard-core.""
									","
											Sıkı dağcılık ayakkabılarımı çıkarıp
yürüyerek inmeye başladım
											ve insanlar beni durdurmaya başladı.
											''Yalın ayak mı geziyorsun?
Oldukça cüretkâr.''
									","
											Tirei os sapatos de escalada
e comecei a descer.
											Aí as pessoas perguntaram-me:
											""Estás a caminhar descalço?
Isso é para especialistas.""
									","How I climbed a 3,000-foot vertical cliff — without ropes",Alex Honnold,11:49,"nature,adventure,exploration,storytelling,personal growth,extreme sports"
"
","
","
","How I climbed a 3,000-foot vertical cliff — without ropes",Alex Honnold,11:49,"nature,adventure,exploration,storytelling,personal growth,extreme sports"
"
											(Laughter)
									","
											(Kahkahalar)
									","
											(Risos)
									","How I climbed a 3,000-foot vertical cliff — without ropes",Alex Honnold,11:49,"nature,adventure,exploration,storytelling,personal growth,extreme sports"
"
","
","
","How I climbed a 3,000-foot vertical cliff — without ropes",Alex Honnold,11:49,"nature,adventure,exploration,storytelling,personal growth,extreme sports"
"
											I didn't bother to explain,
											but that night in my climbing journal,
I duly noted my free solo of Half Dome,
											but I included a frowny face
and a comment, ""Do better?""
									","
											Açıklamaya zahmet etmedim
											ama o gece dağcılık günlüğüme
Half Dome serbest solo maceramı not aldım,
											bir de oraya şöyle bir yorum ekledim
''Peki ya daha iyisi?''
									","
											Não me preocupei em explicar,
											mas nessa noite no meu diário de escaladas
anotei a minha escalada livre
											e incluí uma cara carrancuda
e comentei: ""Posso fazer melhor?""
									","How I climbed a 3,000-foot vertical cliff — without ropes",Alex Honnold,11:49,"nature,adventure,exploration,storytelling,personal growth,extreme sports"
"
","
","
","How I climbed a 3,000-foot vertical cliff — without ropes",Alex Honnold,11:49,"nature,adventure,exploration,storytelling,personal growth,extreme sports"
"
											I'd succeeded in the solo
											and it was celebrated
as a big first in climbing.
											Some friends later made a film about it.
											But I was unsatisfied.
											I was disappointed in my performance,
											because I knew that I had
gotten away with something.
											I didn't want to be a lucky climber.
I wanted to be a great climber.
											I actually took the next year or so
off from free soloing,
											because I knew that I shouldn't
make a habit of relying on luck.
											But even though
I wasn't soloing very much,
											I'd already started to think about El Cap.
											It was always in the back of my mind
as the obvious crown jewel of solos.
											It's the most striking wall in the world.
											Each year, for the next seven years,
											I'd think, ""This is the year
that I'm going to solo El Cap.""
											And then I would drive into Yosemite,
look up at the wall, and think,
											""No frickin' way.""
									","
											Bu soloda başarılı olmuştum
											ve ilk büyük tırmanış olarak kutlamıştım.
											Bazı arkadaşlarım bunu film bile yaptı.
											Ama tatmin olmamıştım.
											Kendi performansımdan memnun değildim
											çünkü biliyordum ki şansım yaver gitmişti.
											Şanslı bir dağcı değil,
harika bir dağcı olmak istiyordum.
											Sonraki yıl serbest solo yapmadım
											çünkü şansa dayanmayı
alışkanlık yapmamalıydım.
											Çok fazla solo yapmasam da
											El Cap'i yeniden düşünüyordum.
											Aklımın bir ucunda hep
soloların tacı olarak duruyordu.
											Dünyanın en çarpıcı duvarı.
											Sonraki yedi yıl boyunca
											''Bu yıl El Cap'te
solo yapacağım'' diyordum.
											Sonra Yosemite Park'a gidip
şöyle bir bakıyor
											ve ''Yok artık'' diyordum.
									","
											Fui bem sucedido na escalada livre
											que foi festejada como uma façanha.
											Uns amigos fizeram um filme sobre isso.
											Mas eu estava insatisfeito.
											Estava desapontado
com o meu desempenho
											porque sabia que algo me tinha escapado.
											Não queria ser um alpinista com sorte,
mas um grande alpinista.
											Não quis escalar no ano a seguir,
											porque não queria habituar-me
a confiar na sorte.
											Apesar de não estar a escalar muito,
já tinha começado a pensar no El Cap.
											Estava sempre na minha mente
como a jóia da coroa das escaladas livres.
											É a escarpa mais impressionante do mundo.
											Todos os anos, durante sete anos, pensei:
											""Este é o ano em que
vou escalar o El Cap.""
											Depois ia a Yosemite, 
olhava para cima, e pensava:
											""Nem pensar.""
									","How I climbed a 3,000-foot vertical cliff — without ropes",Alex Honnold,11:49,"nature,adventure,exploration,storytelling,personal growth,extreme sports"
"
","
","
","How I climbed a 3,000-foot vertical cliff — without ropes",Alex Honnold,11:49,"nature,adventure,exploration,storytelling,personal growth,extreme sports"
"
											(Laughter)
									","
											(Kahkahalar)
									","
											(Risos)
									","How I climbed a 3,000-foot vertical cliff — without ropes",Alex Honnold,11:49,"nature,adventure,exploration,storytelling,personal growth,extreme sports"
"
","
","
","How I climbed a 3,000-foot vertical cliff — without ropes",Alex Honnold,11:49,"nature,adventure,exploration,storytelling,personal growth,extreme sports"
"
											It's too big and too scary.
											But eventually I came to accept that
I wanted to test myself against El Cap.
											It represented true mastery,
											but I needed it to feel different.
											I didn't want to get away with anything
or barely squeak by.
											This time I wanted to do it right.
									","
											Çok büyük ve korkutucu.
											Ama sonunda El Cap'e karşı
kendimi denemeyi kabul ettim.
											Bu tam bir uzmanlığı temsil ediyordu
											ama farklı hissetmeye ihtiyacım vardı.
											Şanslı olmak da ucu ucuna
başarmak da istemiyordum.
											Bu sefer doğru yapmak istiyordum.
									","
											É muito grande e assustador.
											Mas, por fim, acabei por aceitar
que eu me queria testar contra o El Cap.
											Representava a máxima perícia,
											mas queria que fosse diferente.
											Não me queria safar de qualquer maneira
ou por uma unha negra.
											Desta vez queria fazer tudo correctamente.
									","How I climbed a 3,000-foot vertical cliff — without ropes",Alex Honnold,11:49,"nature,adventure,exploration,storytelling,personal growth,extreme sports"
"
","
","
","How I climbed a 3,000-foot vertical cliff — without ropes",Alex Honnold,11:49,"nature,adventure,exploration,storytelling,personal growth,extreme sports"
"
											The thing that makes El Cap
so intimidating
											is the sheer scale of the wall.
											Most climbers take three to five days
											to ascend the 3,000 feet
of vertical granite.
											The idea of setting out
up a wall of that size
											with nothing but shoes and
a chalk bag seemed impossible.
											3,000 feet of climbing represents
											thousands of distinct
hand and foot movements,
											which is a lot to remember.
											Many of the moves I knew
through sheer repetition.
											I'd climbed El Cap maybe 50 times
over the previous decade with a rope.
											But this photo shows my preferred
method of rehearsing the moves.
											I'm on the summit,
											about to rappel down the face
with over a thousand feet of rope
											to spend the day practicing.
											Once I found sequences
that felt secure and repeatable,
											I had to memorize them.
											I had to make sure that they were
so deeply ingrained within me
											that there was no possibility of error.
											I didn't want to be wondering
if I was going the right way
											or using the best holds.
											I needed everything to feel automatic.
									","
											El Cap'i korkutucu yapan şey
											duvarın dikey uzanması.
											Çoğu dağcı için
914 metre dikey granit tırmanmak
											üç ile beş gün arası sürer.
											Sadece ayakkabı ve toz torbasıyla
											bu boyutta bir duvara atılma fikri
imkânsız görünüyordu.
											912 metrelik tırmanış
											binlerce el ve ayak hareketi demek,
											hatırlaması oldukça güç.
											Hareketlerin çoğunu
tekrar ederek öğrenmiştim.
											Son on yıl içinde El Cap'e
iple muhtemelen 50 kez tırmanmıştım.
											Bu da hareketleri tekrarlarken
tercih ettiğim yöntem.
											Zirvedeyim,
											günü alıştırma yaparak geçirmek için
											elimde 300 metrelik ip var.
											Güvenli ve tekrar edilebilir
bir sıralama bulursam
											ezberlemek zorundaydım.
											Aklıma kazındığından emin olmam lazım ki
											hata ihtimali ortadan kalksın.
											Doğru yönde miyim diye merak edemezdim,
											tahminde de bulunamazdım.
											Her şey adeta otomatik olmalıydı.
									","
											O que torna El Cap tão intimidante
é o tamanho da escarpa.
											A maioria dos alpinistas
levam três a cinco dias
											para subir os 900 metros
de granito na vertical.
											A ideia de vencer uma rocha 
daquele tamanho
											só com sapatos e um saco
com giz parecia impossível.
											900 metros de escalada representam
											milhares de diferentes movimentos
de mãos e pés, difíceis de lembrar.
											Eu conhecia muitos dos movimentos
por pura repetição.
											Eu escalara o El Cap talvez 50 vezes
na última década, com uma corda.
											Esta foto mostra o meu método preferido
para ensaiar os movimentos.
											Estou no cume,
pronto para descer a escarpa
											com mais de 300 metros de corda
											para passar o dia a praticar.
											Encontradas as sequências
que achava seguras e consistentes
											tinha de as memorizar.
											Tinham de ficar tão enraizadas
que não houvesse possibilidade de erro.
											Não queria duvidar do caminho a tomar
ou de quais os apoios a que me agarrar.
											Eu precisava que tudo fosse automático.
									","How I climbed a 3,000-foot vertical cliff — without ropes",Alex Honnold,11:49,"nature,adventure,exploration,storytelling,personal growth,extreme sports"
"
","
","
","How I climbed a 3,000-foot vertical cliff — without ropes",Alex Honnold,11:49,"nature,adventure,exploration,storytelling,personal growth,extreme sports"
"
											Climbing with a rope
is a largely physical effort.
											You just have to be strong enough
to hold on and make the movements upward.
											But free soloing
plays out more in the mind.
											The physical effort is largely the same.
											Your body is still climbing the same wall.
											But staying calm
and performing at your best
											when you know that
any mistake could mean death
											requires a certain kind of mindset.
									","
											İple tırmanmak çoğunlukla fiziksel güç.
											Tutunacak ve kendinizi yukarı
itecek kadar güçlü olmanız yeter.
											Serbest solo ise çoğunlukla akıl işi.
											Aynı fiziksel çaba burada da var.
											Vücudunuz aynı duvara tırmanıyor.
											Her tür hata ölümle sonuçlanabilecekken
											sakin kalmak ve en iyisini yapmak
											ciddi bir zihniyet gerektiriyor.
									","
											A escalada com uma corda
é um grande esforço físico.
											Temos de ter força para nos agarramos 
e fazer os movimentos de subida.
											Mas a escalada livre 
tem mais impacto na mente.
											O esforço físico é basicamente o mesmo.
											O corpo está a escalar a mesma rocha.
											Mas ficar calmo e dar o melhor
											quando sabemos que qualquer erro
pode ser a nossa morte
											requer um certo tipo de mentalidade.
									","How I climbed a 3,000-foot vertical cliff — without ropes",Alex Honnold,11:49,"nature,adventure,exploration,storytelling,personal growth,extreme sports"
"
","
","
","How I climbed a 3,000-foot vertical cliff — without ropes",Alex Honnold,11:49,"nature,adventure,exploration,storytelling,personal growth,extreme sports"
"
											(Laughter)
									","
											(Kahkahalar)
									","
											(Risos)
									","How I climbed a 3,000-foot vertical cliff — without ropes",Alex Honnold,11:49,"nature,adventure,exploration,storytelling,personal growth,extreme sports"
"
","
","
","How I climbed a 3,000-foot vertical cliff — without ropes",Alex Honnold,11:49,"nature,adventure,exploration,storytelling,personal growth,extreme sports"
"
											That's not supposed to be funny,
but if it is, it is.
									","
											Komik olmaması lazım aslında
ama öyleyse öyle.
									","
											Não era para ser cómico,
mas se é, ok.
									","How I climbed a 3,000-foot vertical cliff — without ropes",Alex Honnold,11:49,"nature,adventure,exploration,storytelling,personal growth,extreme sports"
