en,es,tr,pt,title,speaker,duration,tags
"
											What we do know is fascinating.
											You may be imagining
huge monsters lurking in the deep sea,
											but most of the animals are very small,
											like this lantern fish.
											And this fierce-looking fish
is called a bristlemouth.
											Believe it or not, these are the most
abundant vertebrates on earth
											and many are so small
that a dozen could fit in this one tube.
									","
											Lo que sí sabemos es fascinante.
											Puede que imaginen enormes monstruos 
que acechan en el mar profundo,
											pero la mayoría de los animales 
son muy pequeños,
											como este pez linterna.
											Y este pez de aspecto feroz 
es un gonostomátido.
											Créase o no, son los vertebrados 
más abundantes del planeta
											y muchos son tan pequeños que podrían 
caber una docena en este tubo.
									","
											Ancak bildiklerimiz heyecan verici.
											Okyanus derinliklerinde dev yaratıklar
olduğunu hayal ediyor olabilirsiniz
											ama oradaki hayvanların çoğu çok küçük,
											tıpkı bu fener balığı gibi.
											Bu azılı görünümlü balığa
diken balığı diyoruz.
											İnanması güç de olsa bunlar
dünyada sayısı en fazla omurgalılar
											ve pek çoğu o kadar küçük ki
bir düzinesi bu tüpün içine sığabilir.
									","
											O que sabemos já é fascinante.
											Podem estar a imaginar
enormes monstros
											escondidos nas profundezas do mar
											mas a maior parte dos animais
são muito pequenos,
											como este peixe lanterna.
											Este peixe de aspeto feroz
é um Gonostomatidae.
											Podem crer, estes são os vertebrados
mais abundantes do planeta
											e alguns deles são tão pequenos
que uma dúzia pode caber neste tubo.
									",The discoveries awaiting us in the ocean's twilight zone,Heidi M. Sosik,10:01,"animals,biosphere,biodiversity,biology,chemistry,climate change,environment,future,nature,oceans,science,water,marine biology,Audacious Project"
"
","
","
","
",The discoveries awaiting us in the ocean's twilight zone,Heidi M. Sosik,10:01,"animals,biosphere,biodiversity,biology,chemistry,climate change,environment,future,nature,oceans,science,water,marine biology,Audacious Project"
"
											It gets even more interesting,
											because small size does not stop them
from being powerful through sheer number.
											Deep, penetrating sonar shows us
that the animals form dense layers.
											You can see what I mean
by the red and yellow colors
											around 400 meters in these data.
											So much sound bounces off this layer,
											it's been mistaken for the ocean bottom.
											But if we look, it can't be,
because the layer is deep during the day,
											it rises up at night
											and the pattern repeats day after day.
											This is actually the largest
animal migration on earth.
											It happens around the globe every day,
											sweeping through the world's oceans
in a massive living wave
											as twilight zone inhabitants
travel hundreds of meters
											to surface waters to feed at night
											and return to the relative safety
of deeper, darker waters during the day.
									","
											Se pone aún más interesante,
											porque el tamaño pequeño no les impide 
ser poderosos en grandes cantidades.
											El sonar profundo y penetrante nos 
muestra que estos forman capas densas.
											Pueden ver a qué me refiero
por el rojo y el amarillo
											que muestra este gráfico,
cerca de los 400 metros.
											Rebota tanto sonido en esta capa,
											que se ha confundido 
con el fondo del océano.
											Pero si lo analizamos, no puede ser,
porque la capa es profunda durante el día,
											asciende durante noche
											y el patrón se repite día tras día.
											En realidad, es la mayor migración 
de animales en el planeta.
											Ocurre en todo el mundo, todos los días,
											barriendo los océanos del mundo 
en una enorme ola viviente.
											La población de la zona crepuscular
											viaja cientos de metros a las aguas
superficiales para alimentarse de noche
											y vuelve a la relativa seguridad de aguas
más profundas y oscuras durante el día.
									","
											Daha da ilginci,
											küçük olmaları, sayıları fazla olduğunda
onları güçlü olmaktan alıkoymuyor.
											Derinlerdeki su altı radarı hayvanların
yoğun bir tabaka oluşturduğunu gösteriyor.
											Bu verilerde 400 metre derinlikteki
kırmızı ve sarı renklerden
											ne demek istediğimi görebilirsiniz.
											Bu tabakaya o kadar çok ses çarpıyor ki
											okyanusun tabanı olarak düşünülmüştü.
											Ancak öyle olamayacağını görüyoruz,
çünkü bu tabaka gündüz derinken
											geceleri derinleşiyor
											ve aynı düzen her gün devam ediyor.
											Bu aslında Dünya'daki
en büyük hayvan göçü.
											Dünyanın her bir yanında
her gün yaşanıyor,
											devasa bir dalga hâlinde
okyanuslar boyunca gerçekleşiyor,
											alacakaranlık bölgesi canlıları
geceleri beslenmek için
											yüzlerce metre yüzeye çıkıyor
											ve gündüz kısmen daha güvenli olan
derin, karanlık sulara geri dönüyorlar.
									","
											Tornam-se ainda mais interessantes
											porque a sua pequena dimensão
											não os impede de serem poderosos,
dado o seu grande número.
											O sonar de penetração profunda mostra-nos
que estes animais formam densas camadas.
											Vemos isso pelas cores
vermelha e amarela, neste gráfico
											por volta dos 400 metros.
											Esta camada estremece com tanto som
											que era confundida com o fundo do oceano.
											Mas se observarmos bem, não pode ser,
											porque a camada é profunda durante o dia
											e sobe durante a noite
											e este padrão repete-se dia após dia.
											Esta é a maior migração
de animais no planeta.
											Ocorre em todo o globo,
todos os dias,
											varrendo os oceanos mundiais
numa enorme onda viva
											quando os habitantes da zona crepuscular
viajam centenas de metros
											até às águas superficiais
para se alimentarem, à noite,
											e voltam à segurança relativa das águas
mais profundas e mais escuras, de dia.
									",The discoveries awaiting us in the ocean's twilight zone,Heidi M. Sosik,10:01,"animals,biosphere,biodiversity,biology,chemistry,climate change,environment,future,nature,oceans,science,water,marine biology,Audacious Project"
"
","
","
","
",The discoveries awaiting us in the ocean's twilight zone,Heidi M. Sosik,10:01,"animals,biosphere,biodiversity,biology,chemistry,climate change,environment,future,nature,oceans,science,water,marine biology,Audacious Project"
"
											These animals and their movements
help connect the surface and deep ocean
											in important ways.
											The animals feed near the surface,
											they bring carbon in their food
into the deep waters,
											where some of that carbon can stay behind
											and remain isolated from the atmosphere
for hundreds or even thousands of years.
											In this way, the migration
may help keep carbon dioxide
											out of our atmosphere
											and limit the effects
of global warming on our climate.
									","
											Estos animales y sus movimientos
											ayudan a conectar la superficie
y el océano profundo
											de maneras importantes.
											Los animales se alimentan 
cerca de la superficie,
											traen consigo el carbono de sus 
alimentos a las aguas profundas,
											donde parte de ese carbono se puede quedar
											y permanecer aislado de la atmósfera 
durante cientos o incluso miles de años.
											Así, la migración puede ayudar 
a mantener el dióxido de carbono
											fuera de la atmósfera
											y limitar los efectos del calentamiento 
global en nuestro clima.
									","
											Bu hayvanlar ve hareketleri
yüzeyi ve okyanus derinliklerini
											çok önemli şekilde bağdaştırıyor.
											Hayvanlar yüzeye yakın besleniyor,
											besinlerindeki karbonu
suyun derinliklerine taşıyorlar,
											bu karbonun bir kısmı bu derinliklerde
											atmosferden izole bir hâlde
yüzlerce ve hatta binlerce yıl kalabilir.
											Bu şekilde bu göç karbondioksitin
atmosferin dışında kalmasına
											yardımcı olmakla birlikte
											iklim üzerindeki küresel ısınmanın
etkilerini de kısıtlamış oluyor.
									","
											Estes animais e os seus movimentos
											ajudam a interligar a superfície
e o fundo do oceano
											de uma forma importante.
											Os animais alimentam-se à superfície,
											transportam o carbono na comida
para as águas profundas,
											onde algum desse carbono se liberta
											e permanece isolado da atmosfera
durante centenas ou milhares de anos.
											Desse modo, a migração
pode manter o dióxido de carbono
											fora da nossa atmosfera
											e limitar os efeitos do aquecimento
global no nosso clima.
									",The discoveries awaiting us in the ocean's twilight zone,Heidi M. Sosik,10:01,"animals,biosphere,biodiversity,biology,chemistry,climate change,environment,future,nature,oceans,science,water,marine biology,Audacious Project"
"
","
","
","
",The discoveries awaiting us in the ocean's twilight zone,Heidi M. Sosik,10:01,"animals,biosphere,biodiversity,biology,chemistry,climate change,environment,future,nature,oceans,science,water,marine biology,Audacious Project"
"
											But we still have many questions.
											We don't know which species are migrating,
											what they're finding to eat,
											who is trying to eat them
											or how much carbon
they are able to transport.
									","
											Pero aún tenemos muchas preguntas.
											No sabemos qué especies están migrando,
											qué comida están encontrando,
											quién está tratando de comerlos
											o la cantidad de carbono 
que pueden transportar.
									","
											Yine de çok sorumuz var.
											Hangi türlerin göç ettiğini,
											ne ile beslendiklerini,
											hangi tür tarafından avlandıklarını
											veya taşıyabildikleri karbon
miktarını bilmiyoruz.
									","
											Mas ainda temos muitas interrogações.
											Não sabemos quais as espécies que migram,
											de que é que se alimentam,
											quem tenta comê-los
											ou quanto carbono conseguem transportar.
									",The discoveries awaiting us in the ocean's twilight zone,Heidi M. Sosik,10:01,"animals,biosphere,biodiversity,biology,chemistry,climate change,environment,future,nature,oceans,science,water,marine biology,Audacious Project"
"
","
","
","
",The discoveries awaiting us in the ocean's twilight zone,Heidi M. Sosik,10:01,"animals,biosphere,biodiversity,biology,chemistry,climate change,environment,future,nature,oceans,science,water,marine biology,Audacious Project"
"
											So I'm a scientist
who studies life in the ocean.
											For me, curiosity about these things
is a powerful driver,
											but there's more to the motivation here.
											We need to answer these questions
and answer them quickly,
											because the twilight zone is under threat.
											Factory ships in the open ocean
											have been vacuuming up
											hundreds of thousands of tons of small,
shrimp-like animals called krill.
											The animals are ground into fish meal
											to support increasing demands
for aquaculture
											and for nutraceuticals such as krill oil.
											Industry is on the brink
of deepening fisheries such as these
											into the mid-water
											in what could start
a kind of twilight zone gold rush
											operating outside the reach
of national fishing regulations.
											This could have irreversible
global-scale impacts
											on marine life and food webs.
											We need to get out
ahead of fishing impacts
											and work to understand
this critical part of the ocean.
									","
											Por eso como científica 
estudio la vida en el océano.
											Para mí, la curiosidad sobre estos seres 
es un poderoso impulso,
											pero hay una motivación adicional.
											Debemos responder estas preguntas 
y hacerlo rápidamente,
											porque la zona crepuscular 
está bajo amenaza.
											Naves factoría en mar abierto
											han estado aspirando
											cientos de miles de toneladas de krill, 
pequeños animales como el camarón.
											Animales que se muelen 
en harina de pescado
											para abastecer la creciente 
demanda de acuicultura
											y de nutracéuticos 
como el aceite de krill.
											La industria está a punto de enviar
pesquerías como estas
											a las aguas de profundidad media
											en lo que podría dar origen a una 
fiebre del oro en la zona crepuscular
											por fuera del alcance de las 
regulaciones nacionales de pesca.
											Esto podría tener impactos 
irreversibles a escala global
											sobre la vida marina 
y la cadena alimenticia.
											Debemos sortear los impactos de la pesca
											y trabajar para entender 
esta parte crítica del océano.
									","
											Okyanustaki hayatı inceleyen
bir bilim insanıyım.
											Bana göre bu şeylere duyulan merak
güçlü bir motivasyon kaynağı
											ama konu motivasyondan çok daha öte.
											Bu soruları bir an önce
yanıt bulmamız gerekiyor,
											çünkü alacakaranlık bölgesi
tehdit altında.
											Okyanus açığında fabrika gemileri
											kril diye adlandırılan
											yüz binlerce ton küçük, 
karides benzeri hayvanı kendine çekiyor.
											Bu hayvanlar, balık yemine
dönüştürülerek
											giderek artan kültür
balıkçılığını desteklemede
											veya kril yağı gibi
nörosetikler için kullanılıyor.
											Endüstri bu tür balıkçılık yöntemlerini
											okyanus ortasına getirmenin eşiğinde,
											bu da balıkçıların alacakaranlık
bölgesine akın etmesine
											ulusal balıkçılık düzenlemelerinin
dışına çıkmalarına neden olabilir.
											Bunun sonucunda okyanus hayatı
ve beslenme ağı üzerinde
											geri dönülemez küresel etkiler olabilir.
											Balıkçılığın etkilerinin önüne geçip
											okyanusun bu çok önemli kısmını
anlamamız gerekiyor.
									","
											Eu sou uma cientista
que estuda a vida no oceano.
											Para mim, a curiosidade sobre estas coisas
é uma motivação poderosa
											mas também há outras motivações.
											Precisamos de responder a estas questões
e responder-lhes rapidamente
											porque a zona crepuscular
encontra-se ameaçada.
											Barcos-fábricas em pleno oceano
											têm vindo a esgotar
centenas de milhares de toneladas
											de pequenos animais, tipo camarões,
chamados ""krill"",
											que são transformados
em farinha para peixes
											para satisfazer as necessidades
crescentes da aquacultura
											e para neutracêuticos,
como o óleo de ""krill"".
											A indústria está em vias
de aumentar estas pescas
											em águas mais profundas,
											no que poderá ser uma corrida ao ouro
na zona crepuscular,
											a funcionar fora do alcance
dos regulamentos nacionais de pescas.
											Isso pode ter um impacto irreversível
à escala mundial
											sobre a vida marinha
e as redes alimentares.
											Precisamos de evitar
os impactos das pescas
											e trabalhar para perceber
esta parte crítica do oceano.
									",The discoveries awaiting us in the ocean's twilight zone,Heidi M. Sosik,10:01,"animals,biosphere,biodiversity,biology,chemistry,climate change,environment,future,nature,oceans,science,water,marine biology,Audacious Project"
"
","
","
","
",The discoveries awaiting us in the ocean's twilight zone,Heidi M. Sosik,10:01,"animals,biosphere,biodiversity,biology,chemistry,climate change,environment,future,nature,oceans,science,water,marine biology,Audacious Project"
"
											At Woods Hole Oceanographic Institution,
											I'm really fortunate to be surrounded
by colleagues who share this passion.
											Together, we are ready
to launch a large-scale exploration
											of the twilight zone.
											We have a plan to begin right away
											with expeditions in the North Atlantic,
											where we'll tackle the big challenges
											of observing and studying
the twilight zone's remarkable diversity.
											This kind of multiscale,
multidimensional exploration
											means we need to integrate
new technologies.
									","
											En la Institución Oceanográfica
Woods Hole, tengo la fortuna
											de estar rodeada de colegas
que comparten esta pasión.
											Juntos, nos disponemos a lanzar 
una exploración a gran escala
											de la zona crepuscular.
											Tenemos un plan para comenzar de inmediato
											con expediciones en el Atlántico norte,
											donde abordaremos los grandes desafíos
											de observar y estudiar la notable 
diversidad de la zona crepuscular.
											Este tipo de exploración 
multiescala y multidimensional
											requiere integrar nuevas tecnologías.
									","
											Woods Hole Okyanus Enstitüsü'nde,
											benimle aynı tutkuyu paylaşan
meslektaşlarım olduğu için çok şanslıyım.
											Birlikte alacakaranlık bölgesine
											büyük ölçekli bir keşif
düzenlemek için hazırız.
											Kuzey Atlantik keşifleriyle
											bir an önce başlamayı planlıyoruz,
											burada alacakaranlık bölgesinin
											muhteşem çeşitliliğine ilişkin zorlukları
gözlemleyip inceleyeceğiz.
											Bu tür çok ölçekli, çok boyutlu bir keşif
											yeni teknolojilerle entegre
olabileceğimiz anlamına geliyor.
									","
											Na Instituição Oceanográfica
Woods Hole,
											tenho a sorte de estar rodeada
por colegas que partilham desta paixão.
											Em conjunto, vamos desencadear
uma exploração de grande escala
											da zona crepuscular.
											Temos um plano para começar,
imediatamente,
											com expedições ao Atlântico norte,
											onde vamos atacar os grandes desafios
											de observar e estudar a diversidade
espantosa da zona crepuscular.
											Este tipo de exploração
de grande escala, multidimensional,
											significa que temos que integrar
novas tecnologias.
									",The discoveries awaiting us in the ocean's twilight zone,Heidi M. Sosik,10:01,"animals,biosphere,biodiversity,biology,chemistry,climate change,environment,future,nature,oceans,science,water,marine biology,Audacious Project"
"
","
","
","
",The discoveries awaiting us in the ocean's twilight zone,Heidi M. Sosik,10:01,"animals,biosphere,biodiversity,biology,chemistry,climate change,environment,future,nature,oceans,science,water,marine biology,Audacious Project"
"
											Let me show you a recent example
that has changed our thinking.
											Satellite tracking devices
on animals such as sharks
											are now showing us that many top predators
											regularly dive deep
into the twilight zone to feed.
											And when we map their swimming patterns
and compare them to satellite data,
											we find that their feeding hot spots
											are linked to ocean currents
and other features.
											We used to think these animals
found all of their food in surface waters.
											We now believe they depend
on the twilight zone.
											But we still need to figure out
how they find the best areas to feed,
											what they're eating there
											and how much their diets depend
on twilight zone species.
									","
											Les mostraré un ejemplo reciente que 
ha cambiado nuestra forma de pensar.
											Dispositivos de rastreo satelital 
en animales como los tiburones
											hoy nos muestran que muchos
de los depredadores superiores
											se sumergen regularmente a la 
zona crepuscular en busca de alimento.
											Y al mapear sus patrones de natación 
y compararlos con datos satelitales,
											vemos que las zonas donde más se alimentan
											se vinculan a corrientes oceánicas
y otras características.
											Solíamos pensar que estos animales 
encontraban toda su comida
											en aguas superficiales.
											Ahora creemos que dependen 
de la zona crepuscular.
											Pero aún hay que entender cómo encuentran 
las mejores zonas para alimentarse,
											qué comen allí
											y cuánto dependen sus dietas de 
las especies de la zona crepuscular.
									","
											Düşünme şeklimizi değiştiren
yeni bir örneği sizinle paylaşayım.
											Köpekbalığı gibi hayvanlar için
uydu izleme cihazları
											pek çok öncü avcının
											beslenmek için düzeli olarak
derinliklere daldığını gösteriyor.
											Yüzme düzenlerinin haritasını
uydu verileriyle karşılaştırdığımızda
											başlıca beslenme yerlerinin
											okyanus akıntıları ve diğer özelliklerle
bağlantılı olduğunu görüyoruz.
											Bu hayvanların tüm besinlerini
yüzeyde bulduklarını sanıyorduk.
											Şimdi ise alacakaranlık bölgesine
bağlı olduklarını düşünüyoruz.
											Yine de beslenmek için
en iyi alanları nasıl bulduklarını,
											orada neler yediklerini
											ve beslenmelerinin ne ölçüde alacakaranlık
türlerine bağlı olduğunu anlamamız lazım.
									","
											Vou mostrar um exemplo recente
que alterou o nosso pensamento.
											Aparelhos de rastreio por satélite
em animais, como os tubarões,
											estão a mostrar-nos
que há demasiados predadores de topo
											que mergulham regularmente
na zona crepuscular, para se alimentarem.
											Quando mapeamos os padrões de mergulho
e os comparamos com os dados por satélite,
											descobrimos que os locais preferidos
para se alimentarem
											estão ligados às correntes oceânicas
e a outras características.
											Julgávamos que estes animais
											encontravam toda a alimentação
nas águas superficiais.
											Sabemos hoje que eles dependem
da zona crepuscular.
											Mas não sabemos como é que eles encontram
as melhores áreas para se alimentarem,
											o que é que eles lá comem
											e até que ponto as suas dietas dependem
das espécies da zona crepuscular.
									",The discoveries awaiting us in the ocean's twilight zone,Heidi M. Sosik,10:01,"animals,biosphere,biodiversity,biology,chemistry,climate change,environment,future,nature,oceans,science,water,marine biology,Audacious Project"
"
","
","
","
",The discoveries awaiting us in the ocean's twilight zone,Heidi M. Sosik,10:01,"animals,biosphere,biodiversity,biology,chemistry,climate change,environment,future,nature,oceans,science,water,marine biology,Audacious Project"
