en,fr,tr,de,title,speaker,duration,tags
"
","
","
","
",How we can design timeless cities for our collective future,Vishaan Chakrabarti,13:13,"architecture,cities,design,infrastructure,society,humanity,beauty,community,engineering,future,urban planning,innovation,urban"
"
											And this is not just
an aesthetic issue, mind you.
											This is an issue
of international consequence.
											Because today, every day,
											literally hundreds of thousands of people
are moving into a city somewhere,
											mainly in the Global South.
											And when you think
about that, ask yourself:
											Are they condemned to live
in the same bland cities
											we built in the 20th century,
											or can we offer them something better?
											And to answer that question,
											you have to unpack
how we got here in the first place.
									","
											Ce n'est pas seulement
un enjeu d'esthétique, figurez-vous.
											C'est un enjeu d'importance mondiale.
											Car, aujourd'hui, chaque jour,
											des centaines de milliers de gens
emménagent dans les villes,
											en particulier dans les pays du Sud.
											Quand vous y penserez, demandez-vous :
											sont-ils condamnés à vivre
dans les mêmes villes fades
											que nous avons construites
au 20ème siècle,
											ou peut-on leur offrir mieux ?
											Pour y répondre,
											on doit d'abord comprendre
comment on en est arrivé là.
									","
											Ama dikkat edin,
bu sadece estetik bir kaygı değil.
											Uluslararası bir netice sorunu.
											Çünkü bugün, her geçen gün,
											kelimenin tam anlamıyla
yüz binlerce insan şehre taşınıyor,
											genel olarak Küresel Güney'e.
											Bunu düşündüğünüzde kendinize sorun:
											Bu insanlar bizim
20. yüzyılda inşa ettiğimiz
											aynı vasat şehirlerde yaşamaya mahkum mu
											yoksa onlara daha iyi
bir şey sunabilir miyiz?
											Bu soruyu cevaplamak için
											bu aşamaya nasıl
geldiğimize bakmamız lazım.
									","
											Das ist kein rein ästhetisches Problem.
											Das ist ein Problem 
von internationaler Tragweite.
											Denn heute ziehen jeden Tag
											hunderttausende Menschen in eine Stadt,
											hauptsächlich auf der Südhalbkugel.
											Wenn Sie darüber nachdenken,
fragen Sie sich:
											Sind die dazu verdammt, 
in denselben blassen Städten zu leben,
											die wir im 20. Jahrhundert gebaut haben,
											oder können wir ihnen 
etwas Besseres bieten?
											Um diese Frage zu beantworten,
											muss man betrachten, 
wie wir hierher gekommen sind.
									",How we can design timeless cities for our collective future,Vishaan Chakrabarti,13:13,"architecture,cities,design,infrastructure,society,humanity,beauty,community,engineering,future,urban planning,innovation,urban"
"
","
","
","
",How we can design timeless cities for our collective future,Vishaan Chakrabarti,13:13,"architecture,cities,design,infrastructure,society,humanity,beauty,community,engineering,future,urban planning,innovation,urban"
"
											First: mass production.
											Just like consumer goods and chain stores,
											we mass-produce glass and steel
and concrete and asphalt and drywall,
											and we deploy them in mind-numbingly
similar ways across the planet.
									","
											Premièrement, la production de masse.
											Tout comme pour les biens de consommation
et les chaînes de magasins,
											on produit en masse du verre, de l'acier,
du béton, de l'asphalte, du placo,
											et nous les utilisons de façon tristement
similaire à travers le monde.
									","
											Birincisi toplu üretim.
											Tıpkı tüketici malları
ve mağaza zincirleri gibi
											toplu olarak cam, çelik, tuğla,
asfalt ve alçı levha üretiyoruz
											ve bunları dünyanın her yanında aşırı
sıkıcı bir şekilde benzer kullanıyoruz.
									","
											Erstens: Massenproduktion.
											Genauso wie Konsumgüter und Handelsketten
											produzieren wir Glas, Stahl, Beton, 
Asphalt und Trockenbau in Massen,
											und wir setzen sie auf ähnliche Weise 
auf der ganzen Welt ein.
									",How we can design timeless cities for our collective future,Vishaan Chakrabarti,13:13,"architecture,cities,design,infrastructure,society,humanity,beauty,community,engineering,future,urban planning,innovation,urban"
"
","
","
","
",How we can design timeless cities for our collective future,Vishaan Chakrabarti,13:13,"architecture,cities,design,infrastructure,society,humanity,beauty,community,engineering,future,urban planning,innovation,urban"
"
											Second: regulation.
											So, take cars, for instance.
											Cars travel at very high speeds.
											They're susceptible to human error.
											So when we're asked, as architects,
to design a new street,
											we have to look at drawings like this,
											that tell us how high a curb needs to be,
											that pedestrians need to be over here
and vehicles over there,
											a loading zone here, a drop-off there.
											What the car really did
in the 20th century
											is it created this carved-up,
segregated landscape.
											Or take the ladder fire truck —
you know, those big ladder trucks
											that are used to rescue people
from burning buildings?
											Those have such a wide turning radius,
											that we have to deploy an enormous amount
of pavement, of asphalt,
											to accommodate them.
											Or take the critically
important wheelchair.
											A wheelchair necessitates
a landscape of minimal slopes
											and redundant vertical circulation.
											So wherever there's a stair,
there has to be an elevator or a ramp.
									","
											Deuxièmement : la réglementation.
											Prenons, par exemple, les voitures.
											Les voitures peuvent rouler
à de très grandes vitesses.
											Elles sont soumises à l'erreur humaine.
											Donc, quand on nous demande à nous,
architectes, de créer une nouvelle rue,
											on doit utiliser ce genre de dessin,
											pour savoir quelle hauteur
fera le trottoir,
											où circuleront les piétons
par rapport aux véhicules,
											une zone de chargement ici,
un dépose-minute là.
											Ce que les voitures ont en fait apporté,
au 20ème siècle,
											c'est ce paysage découpé, catégorisé.
											Ou prenons par exemple,
ces gros camions de pompiers à échelle
											utilisés pour secourir les gens
des bâtiments en feu.
											Ces engins ont un tel rayon de braquage
											qu'on doit utiliser d'énormes quantités
de bitume et d'asphalte,
											pour tenir compte d'eux.
											Ou prenons encore
l'indispensable fauteuil roulant.
											Un fauteuil roulant a besoin
d'un terrain à pentes faibles et
											d'une circulation verticale dédiée.
											S'il y a un escalier, il faut prévoir
un ascenseur ou une rampe.
									","
											İkincisi düzenleme.
											Örneğin arabaları ele alın.
											Arabalar çok yüksek hızda gidiyor.
											İnsan hatasına çok elverişliler.
											Bizdem mimar olarak yeni bir sokak
tasarlamamız istendiğinde
											kaldırımın yüksekliğine karar vermek için
											bunun gibi çizimlere bakmamız gerekiyor,
											yayaların bu kısımda olması,
araçların da şurada olması lazım,
											buraya bir park yeri gerek,
şurası da eğimli olsun gibi.
											Otomobilin 20. yüzyılda yaptığı şey
											bu bölünmüş, ayrımlı manzarayı yarattı.
											Mesela merdivenli itfaiye aracını düşünün,
											yanan binalardan insanları
kurtarmada kullanılan aracı.
											Bunların o kadar geniş
bir dönüş açıları var ki
											yerleşebilmeleri için
											aşırı düzeyde kaldırım
ve asfalt kullanmamız gerekiyor.
											Bir de çok önemli olan
tekerlekli sandalye var.
											Bir tekerlekli sandalye için
											minimal eğim ve azaltılmış
dikey sirkülasyon gerek.
											Yani merdiven olan yerde
bir asansör veya rampa olması lazım.
									","
											Zweitens: Regulierung.
											Nehmen Sie z. B. Autos.
											Autos fahren mit hohen Geschwindigkeiten.
											Sie sind anfällig
für menschliches Versagen.
											Wenn wir Architekten 
eine neue Straße entwerfen sollen,
											schauen wir auf Zeichnungen wie diese,
											die uns sagen, wie hoch
ein Bordstein sein muss,
											dass Fußgänger hier drüben sein müssen 
und Fahrzeuge da drüben,
											eine Ladezone hier, eine Mülltonne dort.
											Was das Auto wirklich
im 20. Jahrhundert bewirkt hat, ist,
											diese zerteilte Landschaft zu schaffen.
											Oder diese Feuerwehrwagen 
mit der großen Leiter,
											die verwendet werden, um Menschen 
von brennenden Gebäuden zu retten?
											Die haben einen so großen Wendekreis,
											dass wir eine enorme Menge 
an Pflasterung aus Asphalt
											für die Feuerwehrzufahrt brauchen.
											Oder nehmen Sie 
den kritisch wichtigen Rollstuhl.
											Ein Rollstuhl erfordert 
eine Landschaft mit minimalen Steigungen
											und redundanter vertikaler Zirkulation.
											Wo immer es eine Treppe gibt, muss es auch
einen Aufzug oder eine Rampe geben.
									",How we can design timeless cities for our collective future,Vishaan Chakrabarti,13:13,"architecture,cities,design,infrastructure,society,humanity,beauty,community,engineering,future,urban planning,innovation,urban"
"
","
","
","
",How we can design timeless cities for our collective future,Vishaan Chakrabarti,13:13,"architecture,cities,design,infrastructure,society,humanity,beauty,community,engineering,future,urban planning,innovation,urban"
"
											Now, don't get me wrong, please —
I am all for pedestrian safety,
											firefighting
											and certainly, wheelchair access.
											Both of my parents were in wheelchairs
at the end of their lives,
											so I understand very much that struggle.
											But we also have to acknowledge
that all of these well-intentioned rules,
											they had the tremendous
unintended consequence
											of making illegal the ways
in which we used to build cities.
									","
											Vous comprenez bien que je suis
entièrement pour la sécurité des piétons,
											la lutte contre les incendies
											et l'accessibilité des handicapés.
											Mes deux parents étaient
en fauteuil à la fin de leur vie,
											je comprends très bien cette épreuve.
											Mais il faut aussi admettre que 
ces règles bien intentionnées
											ont l'énorme effet pervers
											de rendre illégale la façon
dont on construisait les villes autrefois.
									","
											Yanlış anlamayın lütfen,
ben de yaya güvenliğinden yanayım,
											itfaiyelerin varlığından
											ve tabii ki tekerlekli
sandalyelerden de.
											Annem ve babam hayatlarının
son evresinde buna ihtiyaç duydular,
											o yüzden bu zorluğu çok iyi anlıyorum.
											Ancak o iyi niyetli kuralları da
kabul etmemiz lazım,
											aşırı düzeyde istenmeyen
sonuçlara yol açtılar;
											şehirler inşa etmek için
yasa dışı yollara başvurmak gibi.
									","
											Verstehen Sie mich bitte nicht falsch,
											ich habe nichts gegen Fußgängerschutz,
											Feuerwehr oder gar Rollstuhlgerechtigkeit.
											Meine Eltern saßen am Ende 
ihres Lebens in Rollstühlen,
											also verstehe ich diesen Kampf sehr gut.
											Aber wir müssen auch feststellen, 
dass all diese gut gemeinten Regeln
											die unbeabsichtigte Folge hatten,
											unsere Art und Weise, 
Städte zu bauen, illegal zu machen.
									",How we can design timeless cities for our collective future,Vishaan Chakrabarti,13:13,"architecture,cities,design,infrastructure,society,humanity,beauty,community,engineering,future,urban planning,innovation,urban"
"
","
","
","
",How we can design timeless cities for our collective future,Vishaan Chakrabarti,13:13,"architecture,cities,design,infrastructure,society,humanity,beauty,community,engineering,future,urban planning,innovation,urban"
"
											Similarly illegal: at the end
of the 19th century,
											right after the elevator was invented,
											we built these charming urban buildings,
											these lovely buildings,
all over the world,
											from Italy to India.
											And they had maybe
10 or 12 apartments in them.
											They had one small elevator
and a staircase that wrapped them
											and a light well.
											And not only were they charming buildings
that were cost-effective,
											they were communal —
											you ran into your neighbor
on that stairwell.
									","
											De même, à la fin du 19ème siècle,
											juste après l'invention de l'ascenseur,
											on a bâti ces charmants immeubles urbains,
											d'adorables bâtiments, 
dans le monde entier,
											d'Italie jusqu'en Inde.
											Comprenant environ 10 ou 12 appartements,
											avec un petit ascenseur,
une cage d'escalier tout autour
											et un puits de lumière.
											Ces charmants bâtiments n'étaient
pas seulement financièrement viables,
											mais aussi collectifs –
											on croisait son voisin
dans la cage d'escalier.
									","
											Benzer şekilde, 19. yüzyılın sonunda,
											asansörün icadının hemen ardından,
											bu göz alıcı kentsel binaları inşa ettik,
											çok güzellerdi,
											İtalya'dan Hindistan'a
tüm dünyaya yaılmışlardı.
											İçlerinde 10 veya 12 daire vardı.
											Bir asansörleri,
daireleri saran bir merdivenleri
											bir de ışıklık olurdu.
											Bu göz alıcı binalar
sadece masrafsız değil,
											aynı zamanda ortaktı;
											merdivende komşunuza rastlardınız.
									","
											Ähnlich illegal: 
Am Ende des 19. Jahrhunderts,
											gleich nach der Erfindung des Aufzugs,
											bauten wir diese
charmanten städtischen Gebäude,
											diese schönen Gebäude auf der ganzen Welt,
											von Italien bis Indien.
											Sie hatten etwa 10 oder 12 Wohnungen.
											Sie hatten einen kleinen Fahrstuhl 
und eine Treppe drum herum
											und einen Lichtschacht.
											Sie waren nicht nur reizvolle, 
kosteneffektive Gebäude,
											sie waren kommunikativ —
											man ist seinem Nachbarn 
in diesem Treppenhaus begegnet.
									",How we can design timeless cities for our collective future,Vishaan Chakrabarti,13:13,"architecture,cities,design,infrastructure,society,humanity,beauty,community,engineering,future,urban planning,innovation,urban"
"
","
","
","
",How we can design timeless cities for our collective future,Vishaan Chakrabarti,13:13,"architecture,cities,design,infrastructure,society,humanity,beauty,community,engineering,future,urban planning,innovation,urban"
"
											Well, you can't build this, either.
											By contrast, today, when we have to build
a major new apartment building somewhere,
											we have to build
lots and lots of elevators
											and lots of fire stairs,
											and we have to connect them with these
long, anonymous, dreary corridors.
											Now, developers —
when they're confronted with the cost
											of all of that common infrastructure,
											they have to spread that cost
over more apartments,
											so they want to build bigger buildings.
											What that results in is the thud,
											the dull thud of the same
apartment building being built
											in every city across the world.
											And this is not only creating
physical sameness,
											it's creating social sameness,
											because these buildings
are more expensive to build,
											and it helped to create
an affordability crisis
											in cities all over the world,
including places like Vancouver.
									","
											On ne peut plus en construire, non plus.
											Au contraire, aujourd'hui, pour construire
un nouveau grand immeuble résidentiel,
											on doit aussi construire
beaucoup d'ascenseurs,
											des tas d'escaliers de secours,
											et il faut les relier par
ces longs et mornes couloirs anonymes.
											Aujourd'hui, les promoteurs immobiliers,
confrontés au coût
											de toutes ces parties communes,
											doivent étaler les frais
sur plus d'appartements
											et construisent donc
des immeubles plus grands.
											Le résultat, c'est le bruit sourd,
											le bruit sourd étouffé
du même immeuble en construction
											que l'on retrouve
dans toutes les villes du monde.
											Et on ne crée pas seulement 
une homogénéité physique,
											on crée aussi une homogénéité sociale,
											car ces immeubles sont
plus chers à construire.
											Ce qui contribue à créer
une crise d'accès au logement,
											dans toutes les villes du monde,
dont Vancouver.
									","
											Artık böyle bina yapamıyoruz.
											Aksine bugün, çok büyük bir apartman
yapmamız gerektiğinde
											çok sayıda asansör de yapıyoruz,
											çok sayıda yangın merdiveni
											ve onları uzun, kasvetli koridorlarla
birbirine bağlıyoruz.
											İmarcılar tüm bu ortak alt yapının
											masrafıyla yüzleştiklerinde
											maliyeti daha çok daireye
dağıtmak zorundalar,
											o yüzden daha büyük
binalar yapmak istiyorlar.
											Bunun sonucu ortada,
											Dünyanın her şehrinde
											aynı sıkıcı apartmanlar yapılıyor.
											Bu yalnızca fiziksel benzerlik yaratmıyor,
											sosyal benzerlik de yaratıyor,
											çünkü bu binaların inşası daha pahalı
											ve dünyanın her yanında şehirlerde
parasal bir krize yol açıyor,
											buna Vancouver gibi yerler de dâhil.
									","
											Sowas kann man auch nicht mehr bauen.
											Heute müssen wir, wenn wir irgendwo 
ein großes neues Wohnhaus bauen müssen,
											sehr viele Aufzüge
und viele Feuertreppen bauen,
											und sie verbinden über diese
											langen, anonymen, tristen Korridore.
											Wenn Entwickler mit den Kosten
											dieser allgemeinen Infrastruktur 
konfrontiert sind,
											müssen sie diese Kosten 
auf mehr Wohnungen verteilen,
											also wollen sie größere Gebäude bauen.
											Das führt dazu,
											dass der gleiche langweilige Wohnhaustyp
											in jeder Stadt der Welt gebaut wird.
											Das erzeugt nicht nur
physische Gleichheit,
											sondern schafft auch soziale Gleichheit,
											weil diese Gebäude teurer zu bauen sind
											und dazu beigetragen haben,
in Städten auf der ganzen Welt
											eine Krise der Bezahlbarkeit zu schaffen,
auch in Orten wie Vancouver.
									",How we can design timeless cities for our collective future,Vishaan Chakrabarti,13:13,"architecture,cities,design,infrastructure,society,humanity,beauty,community,engineering,future,urban planning,innovation,urban"
"
","
","
","
",How we can design timeless cities for our collective future,Vishaan Chakrabarti,13:13,"architecture,cities,design,infrastructure,society,humanity,beauty,community,engineering,future,urban planning,innovation,urban"
"
											Now, I said there was a third reason
for all this sameness,
											and that's really a psychological one.
											It's a fear of difference,
											and architects hear this
all the time from their clients:
											""If I try that new idea, will I be sued?
											Will I be mocked?
											Better safe than sorry.""
											And all of these things
have conspired together
											to blanket our planet with a homogeneity
that I think is deeply problematic.
									","
											Pour moi, il y a une troisième raison
à cette homogénéisation,
											et cette raison est très psychologique.
											C'est la peur de la différence.
											Les architectes l'entendent constamment
de leurs clients :
											« Si j'essaie cette nouvelle idée,
va-t-on m'attaquer en justice ?
											Va-t-on se moquer de moi ?
											Mieux vaut prévenir que guérir. »
											Et toutes ces choses ont concouru ensemble
											à ce que notre planète soit couverte d'une
uniformité, selon moi, très problématique.
									","
											Tüm bu benzerliğin üçüncü
bir sebebi olduğunu söylemiştim,
											bu aslında psikolojik bir sebep.
											Farklılık korkusu
											ve mimarlar bunu müşterilerinden
her zaman duyuyor:
											''Bu yeni fikri denersem
beni dava ederler mi?
											Benimle alay ederler mi?
											Pişman olmaktansa güvende olayım.''
											Tüm bu hususlar bir araya geldi
											ve dünyamızı çok derin bir sorun olarak
gördüğüm bir homojenlik esiri yaptı.
									","
											Ich sagte, es gäbe einen dritten Grund 
für all diese Gleichheit,
											und das ist wirklich ein psychologischer.
											Es ist eine Angst vor dem Unterschied,
											und Architekten hören dies 
immer von ihren Kunden:
											""Wenn ich diese neue Idee ausprobiere, 
werde ich verklagt werden?
											Wird man mich verspotten?
											Lieber auf Nummer Sicher gehen.""
											All diese Dinge haben sich verschworen,
um unseren Planeten
											mit einer Homogenität zu bedecken, 
die zutiefst problematisch ist.
									",How we can design timeless cities for our collective future,Vishaan Chakrabarti,13:13,"architecture,cities,design,infrastructure,society,humanity,beauty,community,engineering,future,urban planning,innovation,urban"
"
","
","
","
",How we can design timeless cities for our collective future,Vishaan Chakrabarti,13:13,"architecture,cities,design,infrastructure,society,humanity,beauty,community,engineering,future,urban planning,innovation,urban"
"
											So how can we do the opposite?
											How can we go back to building cities
											that are physically
and culturally varied again?
											How can we build cities of difference?
											I would argue that we should start
											by injecting into the global the local.
									","
											Alors, comment faire le contraire ?
											Comment revenir
à la construction de villes
											à caractère varié, sur les plans
physique et culturel ?
											Comment peut-on bâtir
des cités de la diversité ?
											Je serais tenté de dire
qu'il nous faut commencer
											par injecter du local dans le global.
									","
											Bunun tersini nasıl yaparız?
											Fiziksel ve kültürel açıdan
											çok çeşitli binalar inşa etmeye
nasıl geri döneriz?
											Farklı şehirler nasıl inşa ederiz?
											Bence başlangıç noktamız
											yereli küresele taşımak olmalı.
									","
											Wie können wir das Gegenteil erreichen?
											Wie können wir wieder Städte bauen,
											die physisch und kulturell anders sind?
											Wie können wir 
Städte des Unterschieds bauen?
											Ich würde argumentieren, 
dass wir anfangen sollten,
											das Lokale in das Globale einzubringen.
									",How we can design timeless cities for our collective future,Vishaan Chakrabarti,13:13,"architecture,cities,design,infrastructure,society,humanity,beauty,community,engineering,future,urban planning,innovation,urban"
"
","
","
","
",How we can design timeless cities for our collective future,Vishaan Chakrabarti,13:13,"architecture,cities,design,infrastructure,society,humanity,beauty,community,engineering,future,urban planning,innovation,urban"
