es,pt,tr,en,de,title,speaker,duration,tags
"
","
","
","
","
",Play with smart materials,Catarina Mota,9:55,"TED Fellows,creativity,design,technology,manufacturing,science"
"
											Por eso hace unos 3 años,
Kirsty Boyle y yo
											iniciamos un proyecto
llamado Materiales Abiertos.
											Es un sitio web en el que nosotras,
											y todos los que quieran sumarse,
											compartimos experimentos,
publicamos información,
											animamos a otros a contribuir
en la medida que puedan,
											y consolidar recursos,
como artículos de investigación
											y manuales de otros hacedores
como nosotros.
											Nos gustaría que fuese una gran
											base de datos colaborativa
											de información casera
sobre materiales inteligentes.
									","
											Há um pouco mais de três anos atrás,
Kirsty Boyle e eu
											começámos um projeto a que chamámos 
Open Materials.
											É um <i>website</i> onde nós,
											e quem mais se quiser juntar a nós,
											partilhamos experiências,
publicamos informações,
											encorajamos outros a contribuir
sempre que puderem,
											e agregamos recursos como
artigos de pesquisa
											e tutoriais de outros criadores
como nós.
											Nós gostaríamos que isto se tornasse um grande
											banco de dados gerado coletivamente
											de informações ""faça você mesmo"" sobre
materiais inteligentes.
									","
											Bu sebeple Kirst Boyle ve ben üç yıldan uzun bir süre önce
											Open Materials(Açık Malzemeler) adında bir proje başlattık.
											Bu web sitesi,
											bize katılmak isteyen herkesin,
											istedikleri zaman,
											tecrübelerini paylaşabileceği, bilgilerini yayabileceği
											ve araştırma notları gibi çalışmalarını bir araya getirip
											diğer üreticiler ile birlikte kendilerini geliştirebilecekleri bir yer.
											Akıllı materyal kullanarak
											kendin yap adlı
											veri bankamızı daha da büyütmek istiyoruz.
									","
											So a little over three years ago, Kirsty Boyle and I
											started a project we called Open Materials.
											It's a website where we,
											and anyone else who wants to join us,
											share experiments, publish information,
											encourage others to contribute whenever they can,
											and aggregate resources such as research papers
											and tutorials by other makers like ourselves.
											We would like it to become a large,
											collectively generated database
											of do-it-yourself information on smart materials.
									","
											Vor etwa drei Jahren haben Kirsty Boyle und ich
											ein Projekt namens ""Open Materials"" gestartet.
											Es ist eine Internetseite, auf der wir
											und jeder, der mitmachen möchte,
											Experimente teilen, Informationen veröffentlichen,
											andere ermutigen, beizutragen, wie sie können,
											und Material zusammenzutragen, 
wie zum Beispiel Forschungsberichte
											und Anleitungen von anderen Makers wie uns.
											Wir möchten eine große,
											gemeinsam entstehende Datenbank von
											Do-it-yourself-Informationen 
über Smart Materials werden.
									",Play with smart materials,Catarina Mota,9:55,"TED Fellows,creativity,design,technology,manufacturing,science"
"
","
","
","
","
",Play with smart materials,Catarina Mota,9:55,"TED Fellows,creativity,design,technology,manufacturing,science"
"
											Pero, ¿por qué debería importarnos
											cómo funcionan y de qué están hechos
los materiales inteligentes?
											En primer lugar, porque no podemos
modelar lo que no conocemos
											y lo que no entendemos y no usamos
											termina modelándonos a nosotros.
											Los objetos que usamos,
la ropa que llevamos,
											las casas en que habitamos,
todo tiene un impacto profundo
											en nuestro comportamiento,
salud y calidad de vida.
											Así que, si vamos a vivir
en un mundo hecho de materiales inteligentes,
											deberíamos conocerlos y entenderlos.
											Segundo, e igual de importante,
											la innovación siempre ha sido
impulsada por experimentadores.
											Muchas veces, los aficionados,
no los expertos,
											han inventado y mejorado
											cosas que van desde
las bicicletas de montaña
											hasta semiconductores,
computadoras,
											y aviones.
									","
											Mas por que motivo nos deveríamos importar
											com a maneira como os materiais inteligentes 
funcionam e do que são feitos?
											Em primeiro lugar, porque não podemos moldar
o que não compreendemos,
											e o que não compreendemos e usamos
											acaba por nos moldar a nós.
											Os objetos que usamos, as roupas que vestimos,
											as casas em que vivemos, tudo tem um
impacto profundo
											no nosso comportamento, saúde e 
qualidade de vida.
											Então, se vamos viver num mundo
feito de materiais inteligentes,
											devemos conhecê-los e entendê-los.
											Em segundo lugar, e igualmente importante,
											a inovação tem sido sempre alimentada por amadores.
											Tantas vezes, amadores, não especialistas,
											foram os inventores e aperfeiçoadores
											de coisas que vão desde bicicletas de montanha
											a semicondutores, computadores pessoais,
											aviões.
									","
											Tamam da, akıllı materyallerin neyden yapıldığı ve
											nasıl çalıştığını neden umursuyoruz ki?
											Öncelikle, anlamadığımız şeyi üretemeyiz,
											ve anlamadığımız şeyi
											kafamızda oturtamıyoruz..
											Kullandığımız eşyaların, giydiğimiz kıyafetlerin
											içinde yaşadığımız evlerin davranışlarımıza,
											sağlımıza ve hayat kalitemize doğrudan etkisi var.
											Yani eğer akıllı malzemeler ile tasarlanmış
											bir dünyada yaşayacaksak onları bilmeli ve anlamalıyız.
											İkinci olarak ve aynı derecede önemli olan şey ise,
											Yenilik her zaman düşünürlerden beslenir.
											Çoğu kez uzmanlar değil, amatörler
											dağ bisikletinden yarı iletkenlere
											kişisel bilgisayarlara ve uçaklara kadar
											birçok şeyin mucidi
											ve geliştiricisi olurlar.
									","
											But why should we care
											how smart materials work and what they are made of?
											First of all, because we can't shape what we don't understand,
											and what we don't understand and use
											ends up shaping us.
											The objects we use, the clothes we wear,
											the houses we live in, all have a profound impact
											on our behavior, health and quality of life.
											So if we are to live in a world made of smart materials,
											we should know and understand them.
											Secondly, and just as important,
											innovation has always been fueled by tinkerers.
											So many times, amateurs, not experts,
											have been the inventors and improvers
											of things ranging from mountain bikes
											to semiconductors, personal computers,
											airplanes.
									","
											Aber warum sollte es uns angehen,
											wie Smart Materials arbeiten und woraus sie bestehen?
											Zuallererst, weil wir nicht formen können, 
was wir nicht verstehen,
											und weil, was wir nicht verstehen,
											am Ende uns formen wird.
											Die Dinge, die wir benutzen, unsere Kleidung,
											unsere Wohnhäuser haben allesamt 
tiefgründige Auswirkungen
											auf unser Verhalten, unsere Gesundheit 
und Lebensqualität.
											Wenn wir also in einer Welt leben, 
die aus Smart Materials gemacht ist,
											sollten wir sie kennen und auch verstehen.
											Außerdem, und mindestens genauso wichtig,
											wurde Fortschritt immer von Bastlern vorangetrieben.
											So häufig waren Amateure, keine Experten,
											die Erfinder und Verbesserer
											von Dingen wie Mountain Bikes,
											Halbleitern, PCs,
											Flugzeugen ...
									",Play with smart materials,Catarina Mota,9:55,"TED Fellows,creativity,design,technology,manufacturing,science"
"
","
","
","
","
",Play with smart materials,Catarina Mota,9:55,"TED Fellows,creativity,design,technology,manufacturing,science"
"
											El desafío más grande es que la ciencia
de materiales es compleja
											y requiere equipos costosos.
											Pero eso no siempre es así.
											Dos científicos de la Universidad 
de Illinois lo entendieron
											al publicar un artículo
sobre un método más simple
											para hacer tinta conductora.
											Jordan Bunker, que no había tenido
											experiencia en química hasta entonces,
											leyó el artículo
y reprodujo el experimento
											en su espacio de creación usando sólo
sustancias comunes
											y herramientas.
											Usó un horno tostador
											e incluso creó su propio
mezclador de vórtice,
											con el manual de otro
científico/hacedor.
											Luego Jordan publicó
sus resultados en línea,
											incluyendo todos los intentos fallidos,
											para que otros pudieran
estudiarlo y reproducirlo.
											Así que la principal forma
de innovación de Jordan
											consistió en tomar un experimento
creado en un laboratorio bien equipado
											de la universidad
											y recrearlo en un garage de Chicago,
											usando sólo materiales económicos
y herramientas que él mismo creó.
											Y ahora que publicó su trabajo,
											otros pueden retomarlo desde donde él lo dejó
											y diseñar procesos y mejoras
incluso más simples.
									","
											O maior desafio é que a ciência dos materiais 
é complexa
											e requer equipamentos caros.
											Mas nem sempre é esse o caso.
											Dois cientistas na Universidade de Illinois
entenderam isso
											quando publicaram um artigo
sobre um método mais simples
											de fazer tinta condutora.
											Jordan Bunker, que, até então, não tinha
											nenhuma experiência em química,
											leu esse artigo e reproduziu a experiência
											no seu espaço de criação, usando apenas
substâncias disponíveis para compra
											e ferramentas.
											Ele usou um forno elétrico,
											e até fez o seu próprio misturador de vórtice,
											baseado num tutorial de outro
cientista/criador.
											Jordan depois publicou os seus resultados <i>online</i>,
											incluindo todas as coisas que tentou
fazer e não funcionaram,
											para que outros pudessem estudar
e reproduzir.
											Assim, a principal forma de inovação de Jordan
											foi pegar numa experiência criada num
laboratório bem equipado
											na universidade
											e recriá-la numa garagem em Chicago
											usando somente materiais baratos e ferramentas
feitas por ele mesmo.
											E agora que ele publicou o seu trabalho,
											outros podem continuar onde ele parou
											e desenvolver processos e melhorias
ainda mais simples.
									","
											Burada ki en büyük zorluk ise malzeme biliminin kompleks olması
											ve pahalı donanımlar gerektirmesidir.
											Ama bahane her zaman bunlar değildir.
											Illinois Üniversitesi'nden iki bilim adamı,
											basit yöntemler ile iletken mürekkep yapmak için
											bir çalışma yayınladıklarında bunu anladılar.
											O zamana kadar hiç kimya deneyimi olmayan,
											Jordan Bunker bu makaleyi okudu
											ve bu çalışmayı atölyesinde
											atık malzemeler kullanarak yeniden
											yaptı.
											Başka bir makaleden yararlanarak ve
											tost makinesi kullanarak,
											kendi vortex mixer'ını yaptı.
											Tüm bunlardan sonra Jordan çalışmasını tüm iyi ve kötü yanlarıyla çalışmanın
											tüm içeriğini denediklerini ve başarmadıkları internette
											paylaştı böylece diğerleri bunların üzerine çalışıp yeniden yapabilirdi.
											Yani Jordan'ın metodu
											tam donanımlı
											bir üniversite laboratuarı'nda bulundu
											ve Chicago'da bir garajda sadece
											basit ucuz malzemeler ve araçlar kullanılarak tekrarlandı.
											Şu anda kendisi de bu çalışmaları paylaştı
											böylece diğerleri bunları alıp onun kaldığı yerden
											devam ederek süreci basitleştirebilir ve geliştirebilir.
									","
											The biggest challenge is that material science is complex
											and requires expensive equipment.
											But that's not always the case.
											Two scientists at University of Illinois understood this
											when they published a paper on a simpler method
											for making conductive ink.
											Jordan Bunker, who had had
											no experience with chemistry until then,
											read this paper and reproduced the experiment
											at his maker space using only off-the-shelf substances
											and tools.
											He used a toaster oven,
											and he even made his own vortex mixer,
											based on a tutorial by another scientist/maker.
											Jordan then published his results online,
											including all the things he had tried and didn't work,
											so others could study and reproduce it.
											So Jordan's main form of innovation
											was to take an experiment created in a well-equipped lab
											at the university
											and recreate it in a garage in Chicago
											using only cheap materials and tools he made himself.
											And now that he published this work,
											others can pick up where he left
											and devise even simpler processes and improvements.
									","
											Die größte Herausforderung dabei ist die
Komplexität der Materialwissenschaften,
											die teure Geräte benötigt.
											Doch das muss nicht so sein.
											Zwei Wissenschaftler der 
Universität von Illinois verstanden das,
											als sie einen Bericht über 
eine einfache Methode veröffentlichten,
											wie leitfähige Tinte hergestellt werden kann.
											Jordan Bunker, der bis dahin absolut
											keine Erfahrung in Chemie hatte,
											las diesen Bericht und wiederholte das Experiment
											mit seinem Maker, wobei er 
lediglich handelsübliche Materialien
											und Werkzeuge benutzte.
											Er benutzte einen Toaster
											und baute sogar seinen eigenen Mixer
											auf der Basis eines anderen 
Wissenschaftlers und Makers.
											Jordan veröffentlichte seine Resultate dann online
											mit all den Versuchen, die nicht funktioniert hatten,
											damit andere sie studieren und reproduzieren konnten.
											So war Jordans Hauptform des Fortschritts,
											ein Experiment aus einem gut ausgestatteten Labor
											in der Universität zu nehmen
											und es in einer Garage in Chicago nachzuahmen
											mit lediglich billigen Materialien 
und selbst gebauten Werkzeugen.
											Und jetzt nach der Veröffentlichung seiner Arbeit
											können andere anfangen, wo er aufgehört hat
											und sich sogar simplere Prozesse 
und Verbesserungen ausdenken.
									",Play with smart materials,Catarina Mota,9:55,"TED Fellows,creativity,design,technology,manufacturing,science"
"
","
","
","
","
",Play with smart materials,Catarina Mota,9:55,"TED Fellows,creativity,design,technology,manufacturing,science"
"
											Otro ejemplo que quisiera mencionar
											es el de Kit-of-No-Parts,
de Hannah Perner-Wilson.
											El objetivo de su proyecto es resaltar
											la cualidad expresiva de los materiales
											al tiempo que se centra en la creatividad
y las destrezas del constructor.
											Los kits electrónicos son muy potentes
											y nos enseñan cómo funcionan las cosas,
											pero las restricciones inherentes a su diseño
											influyen en la forma en que aprendemos.
											Por eso el enfoque de Hannah, por otro lado,
											consiste en formular una serie de técnicas
											para la creación de objetos inusuales
											que nos libren de las restricciones pre-diseñadas
											enseñándonos sobre los propios materiales.
											Y de entre la gran cantidad de impresionantes experimentos de Hannah,
											este es uno de mis favoritos.
											[""Altavoces de papel""]
											Lo que vemos aquí es sólo un trozo de papel
											con un poco de cinta de cobre y 
conectado a un reproductor mp3,
											y un imán.
											(Música: ""Happy Together"")
											Basándose en la investigación
de Marcelo Coelho del MIT,
											Hannah creó una serie
de altavoces de papel
											con una amplia variedad
de materiales que van
											desde una simple cinta de cobre 
hasta tejidos y tinta conductores.
											Al igual que Jordan
y muchos otros hacedores,
											Hannah publicó sus recetas
											y permite que todo el mundo
las copie y las reproduzca.
									","
											Outro exemplo que eu gostaria
de mencionar
											é o Kit-of-No-Parts de
Hannah Perner-Wilson.
											O objetivo de seu projeto é destacar
											as qualidades expressivas dos materiais
											enquanto se concentra na criatividade
e competências do construtor.
											Os <i>kits</i> eletrónicos são muito poderosos
											por nos ensinarem como as coisas funcionam,
											mas as restrições inerentes ao seu <i>design</i>
											influenciam o modo como aprendemos.
											Assim, a abordagem de Hanna,
por outro lado,
											é formular uma série de técnicas
											para criar objetos incomuns
											que nos libertem de restrições
preestabelecidas
											ao ensinar-nos sobre os materiais em si.
											Entre as muitas experiências 
impressionantes de Hanna,
											esta é uma das minhas preferidas.
											[""Caixas de som de papel""]
											O que vemos aqui é só um
pedaço de papel
											com uma fita de cobre, ligado a um
leitor de MP3
											e a um íman.
											(Música: ""Happy Together"")
											Com base na pesquisa de Marcelo Coelho
do MIT,
											Hannah criou uma série de 
caixas de som de papel
											a partir de uma ampla variedade de materiais
											desde simples fitas de cobre a tecidos
e tintas condutoras.
											Assim como Jordan e tantos outros criadores,
											Hannah publicou as suas receitas
											e permite que qualquer um as copie e reproduza.
									","
											Başka bir örneği de sizinle paylaşmak istiyorum:
											Hannah Perner-Wilson'un Kit-in-No-Parts'ı(çeşitli malzemeler üzerindeki iletken devreleri)
											Onun projesinin hedefi
											yaratıcılık ve yapıcılık yeteneklerine odaklanırken
											malzemenin etkileyici yönlerini ortaya çıkarmak.
											Hannah'nın bu kitleri bize, bu tür şeylerin
											nasıl çalıştığını öğretmekte çok iyiler,
											fakat, tasarımlarında ki doğal kısıtlamalar
											öğrenmemizi de etkiledi.
											Açıklamak gerekirse, Hannah'ın yaklaşımı,
											bize malzemeleri öğreterek
											olağan dışı nesneler tasarlamamız için,
											tasarım öncesi kısıtlıklardan
											sıyrılmamızı sağladı.
											Hannah'ın pek çok etkileyici çalışmasının arasında
											benim en hoşuma gideni budur.
											[""Kağıt hoparlörler""]
											Burada yalnızca üzerinde bakır kablolar bulunan
											ve mp3 player'a bağlanmış bir kağıt
											ve bir mıknatıs görüyorsunuz.
											(Müzik: ""Happy Together"")
											Burada, Hannah MIT'den Marcelo Coelho'nun çalışmalarından
											yararlanarak, bakır bandı, iletken kumaş ve mürekkep
											gibi malzemeler olmadan dahi
											kağıttan hoparlör yaptı.
											Jordan ve diğer üreticiler gibi
											Hannah da çalışmalarını yayımladı
											ve herkese kopyalaması ve üretmesi için izin verdi.
									","
											Another example I'd like to mention
											is Hannah Perner-Wilson's Kit-of-No-Parts.
											Her project's goal is to highlight
											the expressive qualities of materials
											while focusing on the creativity and skills of the builder.
											Electronics kits are very powerful
											in that they teach us how things work,
											but the constraints inherent in their design
											influence the way we learn.
											So Hannah's approach, on the other hand,
											is to formulate a series of techniques
											for creating unusual objects
											that free us from pre-designed constraints
											by teaching us about the materials themselves.
											So amongst Hannah's many impressive experiments,
											this is one of my favorites.
											[""Paper speakers""]
											What we're seeing here is just a piece of paper
											with some copper tape on it connected to an mp3 player
											and a magnet.
											(Music: ""Happy Together"")
											So based on the research by Marcelo Coelho from MIT,
											Hannah created a series of paper speakers
											out of a wide range of materials
											from simple copper tape to conductive fabric and ink.
											Just like Jordan and so many other makers,
											Hannah published her recipes
											and allows anyone to copy and reproduce them.
									","
											Ein weiteres Beispiel, das ich erwähnen möchte,
											ist Hannah Perner-Wilsons Kit-of-No-Parts.
											Das Ziel ihres Projekts ist,
											die ausdrucksvollen Eigenschaften 
von Materialien hervorzuheben,
											währen der Schwerpunkt auf der Kreativität 
und den Fähigkeiten des Erbauers bleibt.
											Elektronikbaukästen sind mächtig,
											da sie uns lehren, wie Dinge funktionieren,
											aber ihre grundlegenden Beschränkungen im Design
											beeinflussen die Art, wie wir lernen.
											Also war Hannahs Ansatz auf der anderen Seite,
											eine Reihe von Techniken zu schaffen,
											um unübliche Objekte zu erschaffen,
											welche uns von vorgefertigten 
EInschränkungen befreien,
											indem sie uns etwas über 
die Materialien selbst lehren.
											Neben vielen anderen eindrucksvollen 
Experimenten von Hannah
											ist dieses hier mein liebstes.
											[""Papier-Lautsprecher""]
											Was wir hier sehen, ist lediglich ein Stück Papier
											mit ein bisschen Kupfer-Klebeband darauf, 
verbunden mit einem MP3-Player
											und einem Magneten.
											(Musik: ""Happy Together"")
											Auf der Basis der Forschung 
von Marcelo Coelho vom MIT
											hat Hannah eine Reihe von 
Papier-Lautsprechern erschaffen,
											die aus vielen Materialien bestehen,
											angefangen von Kupfer-Klebeband 
bis zu leitfähigen Stoffen und Tinte.
											Genau wie Jordan und so viele andere Maker
											hat Hannah ihre Arbeit veröffentlicht
											und jedem erlaubt, ihre Arbeit 
zu kopieren und zu wiederholen.
									",Play with smart materials,Catarina Mota,9:55,"TED Fellows,creativity,design,technology,manufacturing,science"
"
","
","
","
","
",Play with smart materials,Catarina Mota,9:55,"TED Fellows,creativity,design,technology,manufacturing,science"
"
											La electrónica con papel es una
de las ramas más prometedoras
											de la ciencia de materiales
											porque nos permite crear una electrónica
más económica y flexible.
											Así, el trabajo artesanal de Hannah
											y el hecho de que
comparta sus hallazgos,
											abre las puertas a una serie
de nuevas posibilidades
											que son estéticamente atrayentes
e innovadoras.
									","
											Mas a eletrónica em papel é um dos 
mais promissores ramos
											da ciência de materiais,
											porque nos permite criar eletrónica 
mais barata e flexível.
											Assim, o trabalho artesanal de Hannah,
											e o facto de ela ter partilhado as
suas descobertas,
											abre as portas a uma série de 
novas possibilidades
											que são esteticamente apelativas
e inovadoras ao mesmo tempo.
									","
											Kağıt elektroniği, materyal biliminin en umut
											vaat eden alanlarından biri, çünkü bize ucuz
											ve esnek elektronik malzemeler üretme imkanı veriyor.
											İşte Hannah's zanaatı
											ve paylaştığı çalışmaları
											hem estetik hem çekici hem de yenilikçi
											olasılıkların kapısını aralıyor.
									","
											But paper electronics is one of the most promising branches
											of material science
											in that it allows us to create cheaper and flexible electronics.
											So Hannah's artisanal work,
											and the fact that she shared her findings,
											opens the doors to a series of new possibilities
											that are both aesthetically appealing and innovative.
									","
											Papier-Elektronik ist einer der 
vielversprechendsten Bereiche
											der Materialwissenschaften,
											da sie uns erlaubt, billigere und 
flexiblere Elektronik herzustellen.
											So öffnet Hannahs Kunsthandwerk
											und der Fakt, dass sie ihre Ergebnisse mit uns teilt,
											die Tür zu einer Reihe neuer Möglichkeiten,
											die sowohl ästhetisch ansprechend 
sind als auch innovativ.
									",Play with smart materials,Catarina Mota,9:55,"TED Fellows,creativity,design,technology,manufacturing,science"
"
","
","
","
","
",Play with smart materials,Catarina Mota,9:55,"TED Fellows,creativity,design,technology,manufacturing,science"
"
											Y lo interesante de los hacedores
											es que construimos
con pasión y curiosidad
											y no tememos al fracaso.
											A menudo abordamos problemas
desde ángulos poco convencionales
											y, en el proceso, terminamos
descubriendo alternativas
											o incluso mejores maneras
de hacer las cosas.
											Por eso, cuanta más gente
experimente con materiales,
											más investigadores estén dispuestos a
compartir sus investigaciones,
											y los fabricantes su conocimiento,
											tendremos mejores posibilidades
de crear tecnologías
											que de verdad nos sirvan a todos.
									","
											O interessante sobre os criadores
											é que nós criamos por paixão e curiosidade,
											e não temos medo de fracassar.
											Com frequência, enfrentamos os problemas 
a partir de ângulos não convencionais
											e, no processo, acabamos por descobrir
alternativas
											ou até formas melhores de se fazerem as coisas.
											Quanto mais pessoas experimentarem
com materiais,
											quanto mais pesquisadores estiverem dispostos
a partilhar as suas pesquisas,
											e fabricantes o seu conhecimento,
											melhores hipóteses teremos de
criar tecnologias
											que nos sirvam verdadeiramente a todos nós.
									","
											İşte üreticilerde ilgin olan şey şudur
											onlar tutku ve merakla birşeyler yapmaya çalışırlar
											ve başarısız olmaktan asla çekinmezler.
											Biz sorunlarla çoğunlukla farklı yollarla mücadele ederiz,
											ve tüm çözüm sürecinde alternatif yollar keşfetmek
											ya da daha iyisini bulmak için uğraşırız.
											Bu nedenle malzeme üretiminde bilgili daha çok kişinin olması,
											paylaşımlarını paylaşmaya hevesli daha çok araştırmacı
											ve bilgilerini paylaşabilecek daha çok üreticinin olması,
											teknolojinin doğrudan bize ulaşabilmesi için
											bulabileceğimiz en iyi yol.
									","
											So the interesting thing about makers
											is that we create out of passion and curiosity,
											and we are not afraid to fail.
											We often tackle problems from unconventional angles,
											and, in the process, end up discovering alternatives
											or even better ways to do things.
											So the more people experiment with materials,
											the more researchers are willing to share their research,
											and manufacturers their knowledge,
											the better chances we have to create technologies
											that truly serve us all.
									","
											Das Interessante an Makern ist,
											dass wir durch unsere Leidenschaft 
und Neugier getrieben werden
											und keine Angst haben, einen Fehler zu machen.
											Wir gehen Problem häufig auf 
eine unkonventionelle Art und Weise an
											und finden während des Prozesses Alternativen
											oder manchmal bessere Wege, 
Dinge zu bewerkstelligen.
											Je mehr Menschen also mit Materialien 
herumexperimentieren,
											desto mehr Wissenschaftler sind auch 
bereit, ihre Arbeit mit uns zu teilen
											und Hersteller ihr Wissen,
											desto besser sind unsere Chancen, 
Technologien zu erschaffen,
											die uns wirklich allen helfen.
									",Play with smart materials,Catarina Mota,9:55,"TED Fellows,creativity,design,technology,manufacturing,science"
"
","
","
","
","
",Play with smart materials,Catarina Mota,9:55,"TED Fellows,creativity,design,technology,manufacturing,science"
"
											Me siento un poco como Ted Nelson
											cuando, a principios de los 70, escribió:
											""Deberían entender las computadoras ahora"".
											En aquel momento, las computadoras
eran grandes computadoras centrales,
											que sólo interesaban
a los científicos,
											y nadie soñaba con tener
uno en su casa.
											Es un poco raro
que esté aquí diciendo:
											""Deberían entender los materiales inteligentes ahora"".
											Sólo tengan en cuenta
que aprender antes
											sobre las tecnologías emergentes
											es la mejor manera
de tener injerencia
											en la construcción de nuestro futuro.
									","
											Eu sinto-me um pouco como Ted Nelson
se deve ter sentido
											quando, no início dos anos '70, escreveu
											""Você [pode e] deve entender 
os computadores agora.""
											Na época, os computadores eram 
grandes máquinas
											com as quais só os cientistas se importavam,
											e ninguém sequer sonhava em ter um em casa.
											Por isso, é um pouco estranho 
eu estar aqui em pé a dizer:
											""Vocês [podem e] devem entender 
os materiais inteligentes agora.""
											Apenas tenham em mente que adquirir
um conhecimento preferencial
											sobre as tecnologias emergentes
											é a melhor maneira de assegurar 
que teremos uma palavra a dizer
											na construção do nosso futuro.
									","
											Şuan biraz Ted Nelson gibi hissediyorum,
											1970'lerin başı olması lazım o şunu yazmıştı,
											""Bilgisayarları artık anlamalıyız.""
											O zamanlar, sadece bilim adamlarının uğraştığı
											büyük bilgisayarlar vardı
											ve hiç kimse evinde bir tane olabileceğini düşünmezdi bile.
											Şuan burada söyleyeceğim şey biraz tuaf kaçıyor,
											""Artık akıllı malzemeleri anlamalıyız.""
											Hep aklınızda olsun, gelişmekte olan teknolojiler
											ile ilgili bilgi edinmek
											geleceğimizin inşasını garantiye
											almanın en iyi yoludur.
									","
											So I feel a bit as Ted Nelson must have
											when, in the early 1970s, he wrote,
											""You must understand computers now.""
											Back then, computers were these large mainframes
											only scientists cared about,
											and no one dreamed of even having one at home.
											So it's a little strange that I'm standing here and saying,
											""You must understand smart materials now.""
											Just keep in mind that acquiring preemptive knowledge
											about emerging technologies
											is the best way to ensure that we have a say
											in the making of our future.
									","
											Dabei fühle ich mich ein bisschen wie Ted Nelson,
											als er in den frühen 1970er Jahren schrieb:
											""Man muss Computer jetzt verstehen.""
											Damals waren Computer noch große Gebilde,
											die nur Wissenschaftler interessierten,
											und niemand auch nur davon träumte, 
einen davon zu Hause zu haben.
											So ist es ein komisch, hier zu stehen und zu sagen:
											""Man muss Smart Materials jetzt verstehen.""
											Behaltet einfach im Kopf, dass 
das Erwerben von präventivem Wissen
											über aufkommende Technologien
											der beste Weg ist, sicherzustellen, dass wir
											die Zukunft beeinflussen können.
									",Play with smart materials,Catarina Mota,9:55,"TED Fellows,creativity,design,technology,manufacturing,science"
"
","
","
","
","
",Play with smart materials,Catarina Mota,9:55,"TED Fellows,creativity,design,technology,manufacturing,science"
"
											Gracias.
									","
											Obrigada.
									","
											Teşekkür ederiz.
									","
											Thank you.
									","
											Vielen Dank.
									",Play with smart materials,Catarina Mota,9:55,"TED Fellows,creativity,design,technology,manufacturing,science"
"
","
","
","
","
",Play with smart materials,Catarina Mota,9:55,"TED Fellows,creativity,design,technology,manufacturing,science"
"
											(Aplausos)
									","
											(Aplausos)
									","
											(Alkışlar)
									","
											(Applause)
									","
											(Applaus)
									",Play with smart materials,Catarina Mota,9:55,"TED Fellows,creativity,design,technology,manufacturing,science"
"
","
","
","
","
",Play with smart materials,Catarina Mota,9:55,"TED Fellows,creativity,design,technology,manufacturing,science"
