en,tr,es,de,title,speaker,duration,tags
"
","
","
","
",A bold plan to empower 1.6 million out-of-school girls in India,Safeena Husain,9:59,"children,education,social change,india,technology,community,activism,teaching,Audacious Project,gender equality"
"
											But the way we do it
is a little different and high-tech,
											at least in my view.
											Each of our frontline staff
have a smartphone.
											It has its own Educate Girls app.
											And this app has everything
that our team needs.
											It has digital maps of where
they're going to be conducting the survey,
											it has the survey in it,
all the questions,
											little guides on how best
to conduct the survey,
											so that the data that comes to us
is in real time and is of good quality.
											So armed with this,
											our teams and our volunteers
go door-to-door
											to every single household
to find every single girl
											who may either we never enrolled
or dropped out of school.
									","
											Ama bunu biraz farklı ve yüksek
teknoloji ile yapıyoruz.
											En azından ben böyle düşünüyorum.
											Aktif çalışanlarımızın hepsi
bir akıllı telefona sahip.
											Bu telefonlarda da
""Educate Girls"" uygulaması yüklü
											ve bu uygulama da ekibin ihtiyacı
olan her şeyi içeriyor.
											Anketlerini sürdürecekleri yerlerin
bulunduğu dijital haritaları,
											anketin tüm sorularını,
											anketin en iyi şekilde yapılması
adına ufak bir kılavuz içeriyor ki
											veriler kaliteli bir şekilde
ve zamanında alınabilsin.
											Telefonlarını kuşanan
ekiplerimiz ve gönüllülerimiz
											kapı kapı dolaşarak,
her evin kapısını çalarak
											hiç okula gitmemiş veya okulu bırakmış
bir kız olup olmadığını tespit ediyor.
									","
											Pero lo hacemos de un modo diferente
y con alta tecnología,
											por lo menos desde mi punto de vista.
											Cada miembro del personal
tiene un teléfono inteligente,
											con la aplicación ""Educate Girls"".
											Y esta aplicación tiene todo 
lo que nuestro equipo necesita.
											Tiene mapas digitales de los lugares
donde realizarán las encuestas,
											la encuesta misma, todas las preguntas,
											y pequeñas guías de cómo realizarla mejor,
											de modo que los datos nos llegan 
en tiempo real y son de buena calidad.
											Armados con esto,
											nuestros equipos y voluntarios
van de puerta en puerta
											a cada hogar, para encontrar 
a cada una de las niñas
											que quizá nunca fueron inscriptas
o abandonaron la escuela.
									","
											Wir tun das auf etwas
andere Art, per Hightech —
											zumindest in meinen Augen.
											Alle aktiven Mitarbeiter
haben ein Smartphone
											mit einer ""Educate-Girls""-App.
											Diese App hat alles, was das Team braucht:
											digitale Karten der Gegend, 
wo die Studie gemacht werden soll,
											die Studie selbst mit allen Fragen,
											kleine Anleitungen
zur Durchführung der Studie,
											sodass die Daten, die wir bekommen,
zeitnah und hochwertig sind.
											So ausgestattet, gehen Teams
und Freiwillige von Tür zu Tür,
											zu jedem einzelnen Haus, 
um jedes Mädchen zu finden,
											das nie in der Schule war
oder sie abgebrochen hat.
									",A bold plan to empower 1.6 million out-of-school girls in India,Safeena Husain,9:59,"children,education,social change,india,technology,community,activism,teaching,Audacious Project,gender equality"
"
","
","
","
",A bold plan to empower 1.6 million out-of-school girls in India,Safeena Husain,9:59,"children,education,social change,india,technology,community,activism,teaching,Audacious Project,gender equality"
"
											And because we have this data
and technology piece,
											very quickly we can figure out
who the girls are and where they are.
											Because each of our
villages are geotagged,
											and we can actually
build that information out
											very, very quickly.
											And so once we know where the girls are,
											we actually start the process
of bringing them back into school.
											And that actually is just
our community mobilization process,
											it starts with village meetings,
neighborhood meetings,
											and as you see, individual counseling
of parents and families,
											to be able to bring the girls
back into school.
											And this can take anything
from a few weeks to a few months.
									","
											Biz de elimizdeki teknolojik alet
ve veriler sayesinde
											kızların kim ve nerede olduklarını
zorlanmadan bulabiliyoruz.
											Çünkü her köyün üzerinde konum
etiketleri bulunuyor
											ve bu sayede bilgiyi toparlıyoruz.
											Hem de epey hızlı bir şekilde.
											Kızların yerlerini tespit ettikten sonra
											onları okula yazdırmak adına
çalışmalara başlıyoruz.
											Bu çalışmalar da kızları okula
yazdırmak için düzenlenen
											köy toplantılarıyla başlayıp
mahalle toplantılarına,
											gördüğünüz üzere ebeveyn ve aileye verilen
bireysel rehberliklere kadar uzanan
											toplu bir seferberlik sürecini içeriyor.
											Üstelik bu süreç birkaç hafta da
sürebilir, birkaç ay da.
									","
											Y, como tenemos estos datos 
y esta tecnología,
											podemos saber muy rápidamente 
quiénes son las niñas y dónde están.
											Porque cada uno de los pueblos
están geolocalizados
											y entonces podemos 
construir esa información
											muy rápidamente.
											Una vez que sabemos
dónde están las niñas
											podemos empezar el proceso 
de traerlas de vuelta a la escuela.
											Y este es nuestro proceso
de movilización comunitaria:
											empieza con reuniones en el pueblo,
reuniones con el vecindario y,
											como ven, asesoramiento individual
a los padres y las familias
											para poder lograr que las niñas
vuelvan a la escuela.
											Esto puede llevar desde unas pocas semanas
hasta varios meses.
									","
											Aufgrund der Daten und Technologien
finden wir schnell heraus,
											wer die Mädchen sind
und wo wir sie finden.
											Da jedes Dorf einen Geo-Tag hat,
											können wir die Informationen
sehr schnell ausbauen.
											Sobald wir wissen, wo die Mädchen sind,
											beginnen wir damit,
sie zurück in die Schule zu bringen.
											So mobilisieren wir die Gemeinde:
											zunächst mit Versammlungen im Dorf
und in der Nachbarschaft,
											dann mit Einzelberatungen
von Eltern und Familien,
											um die Mädchen wieder
in die Schule zu bringen.
											Das kann zwischen einigen Wochen
und einigen Monaten dauern.
									",A bold plan to empower 1.6 million out-of-school girls in India,Safeena Husain,9:59,"children,education,social change,india,technology,community,activism,teaching,Audacious Project,gender equality"
"
","
","
","
",A bold plan to empower 1.6 million out-of-school girls in India,Safeena Husain,9:59,"children,education,social change,india,technology,community,activism,teaching,Audacious Project,gender equality"
"
											And once we bring the girls
into the school system,
											we also work with the schools
											to make sure that schools
have all the basic infrastructure
											so that the girls will be able to stay.
											And this would include
a separate toilet for girls,
											drinking water,
											things that will help them to be retained.
											But all of this would be useless
if our children weren't learning.
											So we actually run a learning program.
											And this is a supplementary
learning program,
											and it's very, very important,
											because most of our children
are first-generation learners.
											That means there's nobody at home
to help them with homework,
											there's nobody who can support
their education.
											Their parents can't read and write.
											So it's really, really key
											that we do the support
of the learning in the classrooms.
									","
											İşimiz sadece kızları okula
aldırmakla da bitmiyor,
											kızların okulda devamlılıklarını
sağlayabilmek adına
											okulların gerekli alt yapıya sahip
olup olmadığını da kontrol ediyoruz.
											Alt yapıya kızlar tuvaleti,
											su içebilmeleri gibi
											okulda kalmalarına yardımcı 
olabilecek şeyler de dahil.
											Tabii tüm bunların anlamlı olması için
sürekli öğrenim görmeleri gerekiyor.
											Bu yüzden bir müfredata sahibiz.
											Bu ek bir müfredat
											ve çok ama çok önemli
											çünkü çocuklarımızın büyük bir
çoğunluğu birinci kuşak öğrenci.
											Bu da evlerinde ödevlerine yardımcı olacak
											veya eğitimlerini destekleyecek
birileri yok demek.
											Ebeveynlerinin okuma yazması yok.
											Bu sebeple
											sınıf ortamındaki eğitimlerinde onları
desteklememiz kilit nokta görevinde.
									","
											Cuando las niñas ya regresaron
al sistema escolar,
											trabajamos con las escuelas
											para asegurarnos de que estas
tengan la infraestructura básica
											para que las niñas puedan quedarse.
											Esto incluye un baño separado 
para las niñas,
											agua potable,
											las cosas que ayuden a que no se vayan.
											Pero todo esto sería inútil
si nuestros niños no aprenden.
											Por lo que llevamos a cabo
un programa de aprendizaje,
											que es suplementario,
											y es muy, muy importante,
											ya que la mayoría de nuestros niños
son estudiantes de primera generación.
											Eso significa que nadie los puede 
ayudar en casa con la tarea,
											no hay nadie que pueda 
apoyar su educación.
											Sus padres no saben leer ni escribir.
											Por lo que realmente es clave
											que realicemos el apoyo 
escolar en las aulas.
									","
											Wenn wir die Mädchen im Schulsystem haben,
											arbeiten wir mit den Schulen,
											um deren grundlegende
Infrastruktur zu sichern,
											damit die Mädchen bleiben können.
											Dazu gehören getrennte Toiletten,
											Trinkwasser und andere Dinge,
um sie an der Schule zu halten.
											Aber all das wäre sinnlos,
wenn die Kinder nicht lernen würden.
											Deshalb betreiben wir ein Lernprogramm,
											ein ausgesprochen wichtiges
ergänzendes Lernprogramm,
											denn die meisten Kinder
sind Lernende der ersten Generation:
											Niemand daheim kann
bei den Hausaufgaben helfen
											oder die Ausbildung unterstützen.
											Die Eltern sind Analphabeten.
											Es ist also extrem wichtig,
											das Lernen im Klassenzimmer
zu unterstützen.
									",A bold plan to empower 1.6 million out-of-school girls in India,Safeena Husain,9:59,"children,education,social change,india,technology,community,activism,teaching,Audacious Project,gender equality"
"
","
","
","
",A bold plan to empower 1.6 million out-of-school girls in India,Safeena Husain,9:59,"children,education,social change,india,technology,community,activism,teaching,Audacious Project,gender equality"
"
											So this is essentially our model,
											in terms of finding,
bringing the girls in,
											making sure that
they're staying and learning.
											And we know that our model works.
											And we know this because
											a most recent randomized
control evaluation
											confirms its efficacy.
											Our evaluator found
that over a three-year period
											Educate Girls was able to bring back
92 percent of all out-of-school girls
											back into school.
									","
											Eğitim modelimizin esasını da
											kızları bulup okullarına
kavuşturmakla beraber
											devamlılıklarından ve öğrenimlerinden
emin olmak oluşturuyor.
											Bu modelin işe yaradığının da farkındayız.
											Farkındayız çünkü...
											en son yapılan rastgele seçilmiş
kontrollü değerlendirmeler
											bunun etkili olduğunu doğruladı.
											Değerlendiricimizin sonuçlarına göre
											""Educate Girls"" üç yıl içinde
kızların yüzde 92'sini
											eğitime geri kazandırdı.
									","
											Así que, este es nuestro modelo,
											en cuanto a encontrar 
a las niñas, traerlas
											y asegurarnos de que se queden y aprendan.
											Sabemos que nuestro modelo funciona.
											Y lo sabemos porque
											una reciente evaluación 
de control aleatorizada
											confirma su eficiencia.
											Nuestro evaluador encontró
que en un período de tres años
											'Educate Girls' pudo hacer 
regresar a la escuela
											el 92 % de todas las niñas 
que estaban excluidas.
									","
											Das ist im Grunde unser Modell:
											Wir suchen die Mädchen,
bringen sie zur Schule
											und garantieren,
dass sie bleiben und lernen.
											Wir wissen, dass das Modell funktioniert,
											weil eine kürzlich durchgeführte
stichprobenartige Bewertung
											seine Effizienz bestätigt hat.
											Laut Gutachten konnte ""Educate Girls""
über einen Zeitraum von 3 Jahren
											92 Prozent der nicht beschulten Mädchen
wieder in die Schule bringen.
									",A bold plan to empower 1.6 million out-of-school girls in India,Safeena Husain,9:59,"children,education,social change,india,technology,community,activism,teaching,Audacious Project,gender equality"
"
","
","
","
",A bold plan to empower 1.6 million out-of-school girls in India,Safeena Husain,9:59,"children,education,social change,india,technology,community,activism,teaching,Audacious Project,gender equality"
"
											(Applause)
									","
											(Alkışlar)
									","
											(Aplausos)
									","
											(Applaus)
									",A bold plan to empower 1.6 million out-of-school girls in India,Safeena Husain,9:59,"children,education,social change,india,technology,community,activism,teaching,Audacious Project,gender equality"
"
","
","
","
",A bold plan to empower 1.6 million out-of-school girls in India,Safeena Husain,9:59,"children,education,social change,india,technology,community,activism,teaching,Audacious Project,gender equality"
"
											And in terms of learning,
											our children's learning
went up significantly
											as compared to control schools.
											So much so, that it was
like an additional year of schooling
											for the average student.
											And that's enormous,
											when you think about a tribal child
who's entering the school system
											for the first time.
									","
											Eğitim anlamında da
											proje okullara kıyasla
çocuklarımızın öğrenim seviyeleri
											gözle görülür biçimde yükseldi.
											Öyle ki ortalama bir öğrenci için
											ek bir öğretim yılı gibiydi.
											Bu çok büyük bir gelişme,
											özellikle de bu okul sistemiyle
henüz tanışmış
											yerli bir çocuk için.
									","
											Y, en términos de aprendizaje,
											nuestros niños se superaron 
de modo significativo
											en comparación con
otras escuelas de control.
											Esto fue como un año adicional 
de escolarización
											para el alumno promedio.
											Y esto es enorme,
											si piensan en un niño de una tribu
que ingresa al sistema escolar
											por primera vez.
									","
											Auch der Lernzuwachs unserer Kinder
											stieg im Vergleich
zu Kontrollschulen deutlich an —
											für den Durchschnittsschüler war es
wie ein zusätzliches Schuljahr.
											Das ist enorm,
											wenn man an Dorfkinder denkt,
											die zum ersten Mal in eine Schule gehen.
									",A bold plan to empower 1.6 million out-of-school girls in India,Safeena Husain,9:59,"children,education,social change,india,technology,community,activism,teaching,Audacious Project,gender equality"
"
","
","
","
",A bold plan to empower 1.6 million out-of-school girls in India,Safeena Husain,9:59,"children,education,social change,india,technology,community,activism,teaching,Audacious Project,gender equality"
"
											So here we have a model that works;
											we know it's scalable,
											because we are already functioning
at 13,000 villages.
											We know it's smart,
											because of the use of data and technology.
											We know that it's
sustainable and systemic,
											because we work in partnership
with the community,
											it's actually led by the community.
											And we work in partnership
with the government,
											so there's no creation
of a parallel delivery system.
											And so because we have
this innovative partnership
											with the community,
the government, this smart model,
											we have this big, audacious dream today.
											And that is to solve
a full 40 percent of the problem
											of out-of-school girls in India
in the next five years.
									","
											İşe yarayan bir modelimiz var
											ve geliştirilebilir
olduğunun da farkındayız
											çünkü çoktan 13.000 köyde
görevimizi icra ediyoruz.
											Veri ve teknoloji kullanımımız sayesinde
											bu modelin akıllıca
olduğunun da farkındayız.
											Desteklenebilir ve sistematik
olduğunun da farkındayız
											çünkü halkla uyum içinde çalışıyoruz
											hatta programa onlar yön veriyor.
											Hükûmetle de iş birliği içerisinde
olduğumuzdan,
											işleri devralan paralel bir
sistem yok ortada.
											Aynı zamanda halkla ve hükûmetle
											bu akıllı eğitim modelinde yeniliklere
açık ortaklığımızdan ötürü
											bugün büyük ve cesur bir hayale sahibiz.
											Ve bu hayal, gelecek beş senede
											Hindistan'da bu kızların
yüzde 40'ını okutmak.
									","
											Así que tenemos un modelo que funciona;
											sabemos que es escalable,
											porque ya se está llevando a cabo
en 13 000 pueblos.
											Sabemos que es inteligente,
											porque emplea datos y tecnología.
											Sabemos que es sostenible y sistémico,
											porque trabajamos en asociación
con la comunidad,
											en realidad, lo lleva a cabo la comunidad.
											Y trabajamos en asociación
con el gobierno,
											por lo que no se crea un sistema
paralelo de entrega.
											Y como tenemos esta asociación innovadora
											con la comunidad y con el gobierno,
y este modelo inteligente,
											tenemos este sueño grande y audaz,
											que es resolver el 40 % del problema
											de las niñas excluidas de la escuela
en India en los próximos cinco años.
									","
											Es ist also ein funktionierendes Modell.
											Wir wissen, es ist skalierbar,
											da wir bereits in 13.000 Dörfern
erfolgreich arbeiten.
											Wir wissen, es ist intelligent,
											da wir Daten und Technologie nutzen.
											Wir wissen, es ist
nachhaltig und systemisch,
											weil wir mit der Gemeinde 
zusammenarbeiten,
											es wird sogar von ihr geleitet.
											Wir arbeiten auch mit der Regierung,
											es entsteht also kein 
paralleles Trägersystem.
											Wegen der innovativen Zusammenarbeit
mit Gemeinden und Regierung
											und des intelligenten Modells
											haben wir heute diesen
großen, kühnen Traum:
											Wir wollen in den nächsten 5 Jahren
40 Prozent des Problems beheben,
											dass Mädchen in Indien
nicht zur Schule gehen.
									",A bold plan to empower 1.6 million out-of-school girls in India,Safeena Husain,9:59,"children,education,social change,india,technology,community,activism,teaching,Audacious Project,gender equality"
"
","
","
","
",A bold plan to empower 1.6 million out-of-school girls in India,Safeena Husain,9:59,"children,education,social change,india,technology,community,activism,teaching,Audacious Project,gender equality"
"
											(Applause)
									","
											(Alkışlar)
									","
											(Aplausos)
									","
											(Applaus)
									",A bold plan to empower 1.6 million out-of-school girls in India,Safeena Husain,9:59,"children,education,social change,india,technology,community,activism,teaching,Audacious Project,gender equality"
"
","
","
","
",A bold plan to empower 1.6 million out-of-school girls in India,Safeena Husain,9:59,"children,education,social change,india,technology,community,activism,teaching,Audacious Project,gender equality"
