en,fr,pt,title,speaker,duration,tags
"
","
","
",Technology that knows what you're feeling,Poppy Crum,12:42,"technology,AI,emotions,psychology,humanity,communication,computers,virtual reality,science,science and art"
"
											(Singing in a high pitch)
									","
											(Chante à voix aiguë)
									","
											(A cantar num tom agudo)
									",Technology that knows what you're feeling,Poppy Crum,12:42,"technology,AI,emotions,psychology,humanity,communication,computers,virtual reality,science,science and art"
"
","
","
",Technology that knows what you're feeling,Poppy Crum,12:42,"technology,AI,emotions,psychology,humanity,communication,computers,virtual reality,science,science and art"
"
											(Singing in a low pitch)
									","
											(Chante à voix grave)
									","
											(A cantar num tom baixo)
									",Technology that knows what you're feeling,Poppy Crum,12:42,"technology,AI,emotions,psychology,humanity,communication,computers,virtual reality,science,science and art"
"
","
","
",Technology that knows what you're feeling,Poppy Crum,12:42,"technology,AI,emotions,psychology,humanity,communication,computers,virtual reality,science,science and art"
"
											(Singing in a middle pitch)
									","
											(Chante à voix médiane)
									","
											(A cantar num tom médio)
									",Technology that knows what you're feeling,Poppy Crum,12:42,"technology,AI,emotions,psychology,humanity,communication,computers,virtual reality,science,science and art"
"
","
","
",Technology that knows what you're feeling,Poppy Crum,12:42,"technology,AI,emotions,psychology,humanity,communication,computers,virtual reality,science,science and art"
"
											(Singing in a high pitch)
									","
											(Chante à voix aiguë)
									","
											(A cantar num tom agudo)
									",Technology that knows what you're feeling,Poppy Crum,12:42,"technology,AI,emotions,psychology,humanity,communication,computers,virtual reality,science,science and art"
"
","
","
",Technology that knows what you're feeling,Poppy Crum,12:42,"technology,AI,emotions,psychology,humanity,communication,computers,virtual reality,science,science and art"
"
											(Laughter)
									","
											(Rires)
									","
											(Risos)
									",Technology that knows what you're feeling,Poppy Crum,12:42,"technology,AI,emotions,psychology,humanity,communication,computers,virtual reality,science,science and art"
"
","
","
",Technology that knows what you're feeling,Poppy Crum,12:42,"technology,AI,emotions,psychology,humanity,communication,computers,virtual reality,science,science and art"
"
											Poppy Crum: It turns out, some spiders
tune their webs like violins
											to resonate with certain sounds.
											And likely, the harmonics
of my voice as it went higher
											coupled with how loud I was singing
											recreated either the predatory call
of an echolocating bat or a bird,
											and the spider did what it should.
											It predictively told me to bug off.
											I love this.
											The spider's responding
to its external world
											in a way that we get to see and know
what's happening to its internal world.
											Biology is controlling
the spider's response;
											it's wearing its internal
state on its sleeve.
									","
											PC : Il s'avère que certaines araignées
accordent leur toile comme un violon
											pour faire résonner certains sons.
											Il est probable que les harmonies
de ma voix montante,
											jumelée au volume de ma voix,
											a recréé le chant prédateur
d'une chauve-souris ou d'un oiseau,
											forçant l'araignée à faire le nécessaire.
											Elle m'a dit, de manière prévisible,
d'aller voir ailleurs.
											J'adore ça.
											L'araignée réagit au monde extérieur
											d'une manière qui nous permet d'observer
ce qui se produit à l'intérieur d'elle.
											La biologie dicte
la réaction de l'araignée ;
											elle affiche ouvertement
son état intérieur.
									","
											Algumas aranhas
afinam as suas teias como violinos
											para ressoarem com certos sons.
											A frequência da minha voz
que ia ficando mais aguda
											adicionada ao quão alto eu cantei
											recriaram o chamamento predatório
ecolocalizado de um morcego ou uma ave,
											e a aranha fez o que devia.
											Previsivelmente, disse-me para ir embora.
											Eu adoro isto.
											A aranha está a responder
ao mundo externo de uma forma
											que nos permite ver e saber o que
está a acontecer no seu mundo interno.
											A Biologia controla a resposta da aranha;
											mostra abertamente o seu estado interior.
									",Technology that knows what you're feeling,Poppy Crum,12:42,"technology,AI,emotions,psychology,humanity,communication,computers,virtual reality,science,science and art"
"
","
","
",Technology that knows what you're feeling,Poppy Crum,12:42,"technology,AI,emotions,psychology,humanity,communication,computers,virtual reality,science,science and art"
"
											But us, humans —
											we're different.
											We like to think we have cognitive control
over what people see, know and understand
											about our internal states —
											our emotions, our insecurities,
our bluffs, our trials and tribulations —
											and how we respond.
											We get to have our poker face.
									","
											Mais pour nous, les humains —
											c'est différent.
											On aime croire qu'on a le contrôle
cognitif sur ce que les gens voient,
											savent et comprennent
de nos états intérieurs —
											nos émotions, nos insécurités,
nos bluffs, nos tribulations —
											et comment nous réagissons.
											On a la chance d'avoir
notre « poker face ».
									","
											Mas nós, seres humanos,
											somos diferentes.
											Gostamos de pensar 
que temos controlo cognitivo
											sobre o que as pessoas veem,
sabem e percebem
											do nosso estado interior
											- as nossas emoções, inseguranças,
""bluffs"", tentativas e aflições -
											e como reagimos.
											Começamos a fazer a nossa cara impassível.
									",Technology that knows what you're feeling,Poppy Crum,12:42,"technology,AI,emotions,psychology,humanity,communication,computers,virtual reality,science,science and art"
"
","
","
",Technology that knows what you're feeling,Poppy Crum,12:42,"technology,AI,emotions,psychology,humanity,communication,computers,virtual reality,science,science and art"
"
											Or maybe we don't.
											Try this with me.
											Your eye responds
to how hard your brain is working.
											The response you're about to see
is driven entirely by mental effort
											and has nothing to do
with changes in lighting.
											We know this from neuroscience.
											I promise, your eyes are doing
the same thing as the subject in our lab,
											whether you want them to or not.
											At first, you'll hear some voices.
											Try and understand them
and keep watching the eye in front of you.
											It's going to be hard at first,
											one should drop out,
and it should get really easy.
											You're going to see the change in effort
in the diameter of the pupil.
									","
											Mais peut-être pas.
											Essayez ceci avec moi.
											Votre œil réagit en fonction
de l'effort prodigué par votre cerveau.
											La réaction que vous verrez
est entièrement créée par un effort mental
											et n'a rien à voir
avec un changement d'éclairage.
											La neuroscience nous a appris cela.
											Je vous le promets, vos yeux font la même
chose que le sujet dans notre labo,
											que vous le vouliez ou non.
											Premièrement, vous entendrez des voix.
											Faites un effort pour les comprendre
et regardez l'œil devant vous.
											Au début, ce sera difficile,
											une voix se taira
et ça deviendra plus facile.
											Vous pourrez observer le changement
d'effort dans le diamètre de la pupille.
									","
											Ou talvez não.
											Tentem isto comigo.
											Os olhos respondem à intensidade
a que o cérebro trabalha.
											A resposta que estão prestes a ver
resulta do esforço mental
											e não tem nada a ver
com mudanças de luminosidade.
											Sabemos isto pela neurociência.
											Garanto, os vossos olhos estão a fazer
o mesmo que a pessoa no laboratório,
											quer queiram quer não.
											Primeiro, vão ouvir umas vozes.
											Tentem compreendê-las e continuem
a observar o olho à vossa frente.
											Irá ser difícil ao início,
											uma delas irá parar,
e deve ficar mais fácil.
											Vão ver a mudança de esforço
no diâmetro da pupila.
									",Technology that knows what you're feeling,Poppy Crum,12:42,"technology,AI,emotions,psychology,humanity,communication,computers,virtual reality,science,science and art"
"
","
","
",Technology that knows what you're feeling,Poppy Crum,12:42,"technology,AI,emotions,psychology,humanity,communication,computers,virtual reality,science,science and art"
"
											(Video) (Two overlapping voices talking)
									","
											(Video) (Deux voix parlent simultanément)
									","
											(Vídeo) (Vozes sobrepostas)
									",Technology that knows what you're feeling,Poppy Crum,12:42,"technology,AI,emotions,psychology,humanity,communication,computers,virtual reality,science,science and art"
"
","
","
",Technology that knows what you're feeling,Poppy Crum,12:42,"technology,AI,emotions,psychology,humanity,communication,computers,virtual reality,science,science and art"
"
											(Single voice) Intelligent technology
depends on personal data.
									","
											(Une voix) La technologie intelligente
dépend de données personnelles.
									","
											A tecnologia inteligente
depende de dados pessoais.
									",Technology that knows what you're feeling,Poppy Crum,12:42,"technology,AI,emotions,psychology,humanity,communication,computers,virtual reality,science,science and art"
"
","
","
",Technology that knows what you're feeling,Poppy Crum,12:42,"technology,AI,emotions,psychology,humanity,communication,computers,virtual reality,science,science and art"
"
											(Two overlapping voices talking)
									","
											(Deux voix parlent simultanément)
									","
											(Vozes sobrepostas)
									",Technology that knows what you're feeling,Poppy Crum,12:42,"technology,AI,emotions,psychology,humanity,communication,computers,virtual reality,science,science and art"
"
","
","
",Technology that knows what you're feeling,Poppy Crum,12:42,"technology,AI,emotions,psychology,humanity,communication,computers,virtual reality,science,science and art"
"
											(Single voice) Intelligent technology
depends on personal data.
									","
											(Une voix) La technologie intelligente
dépend de données personnelles.
									","
											A tecnologia inteligente
depende de dados pessoais.
									",Technology that knows what you're feeling,Poppy Crum,12:42,"technology,AI,emotions,psychology,humanity,communication,computers,virtual reality,science,science and art"
"
","
","
",Technology that knows what you're feeling,Poppy Crum,12:42,"technology,AI,emotions,psychology,humanity,communication,computers,virtual reality,science,science and art"
"
											PC: Your pupil doesn't lie.
											Your eye gives away your poker face.
											When your brain's having to work harder,
											your autonomic nervous system
drives your pupil to dilate.
											When it's not, it contracts.
											When I take away one of the voices,
											the cognitive effort
to understand the talkers
											gets a lot easier.
											I could have put the two voices
in different spatial locations,
											I could have made one louder.
											You would have seen the same thing.
											We might think we have more agency
over the reveal of our internal state
											than that spider,
											but maybe we don't.
									","
											PC : Votre pupille ne ment pas.
											Votre œil fait tomber votre masque.
											Si votre cerveau doit faire plus d'effort,
											votre système nerveux autonome
fait dilater votre pupille.
											Si non, elle se contracte.
											En retirant l'une des deux voix,
											l'effort cognitif nécessaire
pour comprendre est facilité.
											J'aurais pu placer les deux voix
dans des endroits différents,
											ou augmenter le volume de l'une d'elles.
											Vous auriez observé le même phénomène.
											Nous croyons peut-être avoir
plus de contrôle sur notre état intérieur
											que l'araignée,
											mais c'est peut-être faux.
									","
											PC: A pupila não mente.
											Os olhos desmascaram
a nossa cara impassível.
											Quando o cérebro tem que trabalhar mais,
											o sistema nervoso autónomo
dilata as pupilas,
											Caso contrário, estas contraem-se
											Quando eu elimino uma das vozes,
											o esforço cognitivo
para entender quem fala
											torna-se muito mais fácil.
											Eu podia ter posto as duas vozes
em dois lugares diferentes,
											podia ter tornado uma mais sonora.
											Teriam visto a mesma coisa.
											Podemos pensar que temos mais controlo
na revelação do nosso estado interno
											que a aranha,
											mas talvez não tenhamos.
									",Technology that knows what you're feeling,Poppy Crum,12:42,"technology,AI,emotions,psychology,humanity,communication,computers,virtual reality,science,science and art"
"
","
","
",Technology that knows what you're feeling,Poppy Crum,12:42,"technology,AI,emotions,psychology,humanity,communication,computers,virtual reality,science,science and art"
"
											Today's technology is starting
to make it really easy
											to see the signals and tells
that give us away.
											The amalgamation of sensors
paired with machine learning
											on us, around us and in our environments,
											is a lot more than cameras and microphones
tracking our external actions.
									","
											La technologie actuelle est en train
de rendre très facile
											la détection des signaux
qui révèlent tout.
											La fusion des senseurs,
jumelée à l'apprentissage des machines
											sur nous, autour de nous et
dans nos environnements,
											va beaucoup plus loin que les caméras
et micros suivant nos actions externes.
									","
											A tecnologia atual está 
a tornar muito fácil
											perceber os sinais
e as manifestações que nos denunciam.
											A amálgama de sensores combinada
com a aprendizagem da máquina
											sobre nós, ao nosso redor
e nos nossos ambientes,
											é muito mais do que câmaras e microfones
que rastreiam as nossas ações externas.
									",Technology that knows what you're feeling,Poppy Crum,12:42,"technology,AI,emotions,psychology,humanity,communication,computers,virtual reality,science,science and art"
"
","
","
",Technology that knows what you're feeling,Poppy Crum,12:42,"technology,AI,emotions,psychology,humanity,communication,computers,virtual reality,science,science and art"
"
											Our bodies radiate our stories
											from changes in the temperature
of our physiology.
											We can look at these
as infrared thermal images
											showing up behind me,
											where reds are hotter
and blues are cooler.
											The dynamic signature
of our thermal response
											gives away our changes in stress,
											how hard our brain is working,
											whether we're paying attention
											and engaged in the conversation
we might be having
											and even whether we're experiencing
a picture of fire as if it were real.
											We can actually see
people give off heat on their cheeks
											in response to an image of flame.
									","
											Nos corps irradient nos histoires
											à travers les changements de température
de notre physiologie.
											On peut les voir en imagerie
thermique infrarouge derrière moi,
											où les rouges sont chauds
et les bleus sont froids.
											La signature dynamique
de notre réaction thermique
											révèle les changements s'opérant
selon le degré de stress,
											l'effort prodigué par le cerveau,
											ou selon le degré d'attention porté
											à une conversation que
nous sommes en train d'avoir,
											ou même à savoir si nous percevons
l'image d'un feu comme réelle ou pas.
											On peut voir une hausse de chaleur
provenant des joues,
											en réaction à l'image d'une flamme.
									","
											O nosso corpo irradia as nossas histórias
											a partir de mudanças
de temperatura na nossa fisiologia.
											Vemo-las como imagens
térmicas infravermelhas,
											que veem atrás de mim,
											em que o vermelho é mais quente,
e o azul é mais frio.
											A assinatura dinâmica
de nossa resposta térmica
											denuncia as nossas mudanças de ""stress"",
											a intensidade a que o cérebro funciona,
											se estamos a prestar atenção
											e envolvidos na conversa que estamos a ter
											e até mesmo se estamos a experimentar
uma imagem de fogo como se fosse real.
											Até podemos ver as pessoas
a emitir calor das bochechas
											em resposta a uma imagem de chamas.
									",Technology that knows what you're feeling,Poppy Crum,12:42,"technology,AI,emotions,psychology,humanity,communication,computers,virtual reality,science,science and art"
"
","
","
",Technology that knows what you're feeling,Poppy Crum,12:42,"technology,AI,emotions,psychology,humanity,communication,computers,virtual reality,science,science and art"
"
											But aside from giving away
our poker bluffs,
											what if dimensions of data
from someone's thermal response
											gave away a glow
of interpersonal interest?
											Tracking the honesty of feelings
in someone's thermal image
											might be a new part of how
we fall in love and see attraction.
											Our technology can listen,
develop insights and make predictions
											about our mental and physical health
											just by analyzing the timing dynamics
of our speech and language
											picked up by microphones.
											Groups have shown that changes
in the statistics of our language
											paired with machine learning
											can predict the likelihood
someone will develop psychosis.
									","
											Mais au-delà
de la révélation de nos bluffs,
											si l'éventail de données révélées
par la réaction thermique d'une personne
											nous en apprenait un peu
sur leurs intérêts interpersonnels ?
											Détecter l'honnêteté des sentiments
à travers l'image thermique d'une personne
											pourrait influencer notre façon de tomber
amoureux ou de percevoir le désir.
											Notre technologie peut écouter, développer
des connaissances et faire des prédictions
											sur notre santé physique et mentale,
											simplement en analysant la synchronisation
de notre discours et langage
											qu'enregistrent des micros.
											Des groupes ont démontré que
des changements de statistiques du langage
											jumelés à l'apprentissage automatique
											peut prévoir les probabilités
qu'une personne développe une psychose.
									","
											Mas, para além de revelar
os nossos ""bluffs"" de impassividade,
											o que seria se as dimensões de dados
da resposta térmica de alguém
											revelassem um brilho
de interesse interpessoal?
											Rastrear a sinceridade de sentimentos
na imagem térmica de alguém
											pode ser um novo elemento de como
nos apaixonamos e entendemos a atração.
											A nossa tecnologia pode ouvir,
desenvolver intuições e fazer previsões
											sobre a nossa saúde mental e física
											apenas por analisar a dinâmica
atempada da fala e da linguagem
											captada por microfones.
											Grupos têm mostrado que mudanças
nas estatísticas da nossa linguagem
											juntamente com a aprendizagem da máquina
											podem prever a probabilidade
de alguém desenvolver uma psicose.
									",Technology that knows what you're feeling,Poppy Crum,12:42,"technology,AI,emotions,psychology,humanity,communication,computers,virtual reality,science,science and art"
"
","
","
",Technology that knows what you're feeling,Poppy Crum,12:42,"technology,AI,emotions,psychology,humanity,communication,computers,virtual reality,science,science and art"
"
											I'm going to take it a step further
											and look at linguistic changes
and changes in our voice
											that show up with a lot
of different conditions.
											Dementia, diabetes can alter
the spectral coloration of our voice.
											Changes in our language
associated with Alzheimer's
											can sometimes show up more
than 10 years before clinical diagnosis.
											What we say and how we say it
tells a much richer story
											than we used to think.
											And devices we already have in our homes
could, if we let them,
											give us invaluable insight back.
											The chemical composition of our breath
											gives away our feelings.
											There's a dynamic mixture of acetone,
isoprene and carbon dioxide
											that changes when our heart speeds up,
when our muscles tense,
											and all without any obvious change
in our behaviors.
									","
											J'irai encore plus loin
											et observerai les changements
linguistiques et les changements de voix
											qui apparaissent avec plusieurs maladies.
											La démence ou le diabète peuvent altérer
la coloration spectrale de notre voix.
											Des changements du langage
associés à la maladie d'Alzheimer
											peuvent parfois apparaître plus de 10 ans
avant le premier diagnostic clinique.
											Ce que nous disons, et la manière dont
nous le disons, en révèlent beaucoup plus
											que ce nous pensions.
											Des appareils que nous avons déjà
à la maison peuvent, si on le permet,
											nous offrir de précieuses informations.
											La composition chimique
de notre respiration
											révèlent nos émotions.
											Il y a un mélange dynamique d'acétone,
d'isoprène et de dioxyde de carbone,
											qui change si notre cœur bat plus vite
ou si nos muscles se contractent
											et ce, sans qu'il n'y ait
de changement notable de comportement.
									","
											Vou avançar mais um pouco
											e analisar as mudanças
linguísticas na nossa voz
											que acontecem em muitas
situações diferentes.
											A demência, os diabetes podem alterar
a coloração do espectro da voz.
											As mudanças na nossa linguagem,
associadas à doença de Alzheimer,
											aparecem, por vezes, mais de 10 anos
antes do diagnóstico clínico.
											O que dizemos e como o dizemos
conta uma história muito mais rica
											do que pensávamos.
											E dispositivos que já temos em casa
poderiam, se deixássemos,
											dar-nos uma compreensão inestimável.
											A composição química da nossa respiração
											revela os nossos sentimentos.
											Há uma mistura dinâmica de acetona,
isopreno e dióxido de carbono
											que muda quando o coração acelera,
quando os músculos ficam tensos,
											tudo isso sem qualquer mudança
óbvia no comportamento.
									",Technology that knows what you're feeling,Poppy Crum,12:42,"technology,AI,emotions,psychology,humanity,communication,computers,virtual reality,science,science and art"
"
","
","
",Technology that knows what you're feeling,Poppy Crum,12:42,"technology,AI,emotions,psychology,humanity,communication,computers,virtual reality,science,science and art"
"
											Alright, I want you to watch
this clip with me.
											Some things might be going on
on the side screens,
											but try and focus on
the image in the front
											and the man at the window.
									","
											J'aimerais que vous regardiez
cette vidéo avec moi.
											Certains trucs pourraient s'afficher
sur les écrans latéraux
											mais faites de votre mieux pour
rester concentrés sur l'image de devant
											et l'homme à la fenêtre.
									","
											Bem, quero que vocês
vejam este vídeo comigo.
											Pode estar a acontecer
alguma coisa no ecrã lateral,
											mas tentem concentrar-se
na imagem da frente
											e no homem à janela.
									",Technology that knows what you're feeling,Poppy Crum,12:42,"technology,AI,emotions,psychology,humanity,communication,computers,virtual reality,science,science and art"
"
","
","
",Technology that knows what you're feeling,Poppy Crum,12:42,"technology,AI,emotions,psychology,humanity,communication,computers,virtual reality,science,science and art"
"
											(Eerie music)
									","
											(Musique sinistre)
									","
											(Música sinistra)
									",Technology that knows what you're feeling,Poppy Crum,12:42,"technology,AI,emotions,psychology,humanity,communication,computers,virtual reality,science,science and art"
"
","
","
",Technology that knows what you're feeling,Poppy Crum,12:42,"technology,AI,emotions,psychology,humanity,communication,computers,virtual reality,science,science and art"
"
											(Woman screams)
									","
											(Une femme crie)
									","
											(Grito)
									",Technology that knows what you're feeling,Poppy Crum,12:42,"technology,AI,emotions,psychology,humanity,communication,computers,virtual reality,science,science and art"
"
","
","
",Technology that knows what you're feeling,Poppy Crum,12:42,"technology,AI,emotions,psychology,humanity,communication,computers,virtual reality,science,science and art"
"
											PC: Sorry about that.
I needed to get a reaction.
									","
											PC : Désolé ! 
J'avais besoin de susciter une réaction.
									","
											PC: Desculpem.
Eu precisava de obter uma reação.
									",Technology that knows what you're feeling,Poppy Crum,12:42,"technology,AI,emotions,psychology,humanity,communication,computers,virtual reality,science,science and art"
"
","
","
",Technology that knows what you're feeling,Poppy Crum,12:42,"technology,AI,emotions,psychology,humanity,communication,computers,virtual reality,science,science and art"
"
											(Laughter)
									","
											(Rires)
									","
											(Risos)
									",Technology that knows what you're feeling,Poppy Crum,12:42,"technology,AI,emotions,psychology,humanity,communication,computers,virtual reality,science,science and art"
"
","
","
",Technology that knows what you're feeling,Poppy Crum,12:42,"technology,AI,emotions,psychology,humanity,communication,computers,virtual reality,science,science and art"
"
											I'm actually tracking the carbon dioxide
you exhale in the room right now.
											We've installed tubes
throughout the theater,
											lower to the ground,
because CO2 is heavier than air.
											But they're connected
to a device in the back
											that lets us measure, in real time,
with high precision,
											the continuous differential
concentration of CO2.
											The clouds on the sides are actually
the real-time data visualization
											of the density of our CO2.
											You might still see
a patch of red on the screen,
											because we're showing increases
with larger colored clouds,
											larger colored areas of red.
											And that's the point
where a lot of us jumped.
											It's our collective suspense
driving a change in carbon dioxide.
											Alright, now, watch this
with me one more time.
									","
											J'enregistre le dioxyde de carbone que
vous expirez dans la salle, en ce moment.
											Nous avons installé
des tubes dans la salle,
											près du sol, car le CO2
est plus lourd que l'air.
											Ils sont connectés à un appareil,
au fond de la salle,
											qui nous permet de mesurer, en temps réel
et avec grande précision,
											la concentration en CO2
de façon continue.
											Les nuages sur les côtés sont en fait
la visualisation des données en temps réel
											de la densité de notre CO2.
											Vous voyez peut-être encore
une tache rouge sur l'écran,
											car nous montrons les augmentations
avec de larges nuages de couleurs,
											de larges taches rouges.
											C'est à ce moment-là que
plusieurs ont sursauté.
											Notre suspense collectif qui a engendré
ce changement de dioxyde de carbone.
											Très bien, alors maintenant
regardons-le une autre fois.
									","
											Estou a rastrear o dióxido de carbono
expirado agora no auditório.
											Instalámos tubos por todo o teatro,
											por baixo do solo, porque o CO2
é mais pesado que o ar.
											Mas eles estão ligados
a um dispositivo na parte de trás
											que nos permite medir,
em tempo real, com alta precisão,
											a concentração diferencial
contínua de CO2.
											A mancha lateral é a visualização
de dados, em tempo real,
											da densidade do nosso CO2.
											Ainda podem ver
uma área a vermelho no ecrã,
											porque estamos a mostrar aumentos
com nuvens maiores coloridas,
											áreas maiores pintadas de vermelho.
											Este é o momento
em que muitos se assustaram.
											É o nosso suspense coletivo que conduz
a uma mudança no dióxido de carbono.
											Está bem, agora vejam isto
comigo mais uma vez.
									",Technology that knows what you're feeling,Poppy Crum,12:42,"technology,AI,emotions,psychology,humanity,communication,computers,virtual reality,science,science and art"
"
","
","
",Technology that knows what you're feeling,Poppy Crum,12:42,"technology,AI,emotions,psychology,humanity,communication,computers,virtual reality,science,science and art"
"
											(Cheerful music)
									","
											(Musique joyeuse)
									","
											(Música alegre)
									",Technology that knows what you're feeling,Poppy Crum,12:42,"technology,AI,emotions,psychology,humanity,communication,computers,virtual reality,science,science and art"
"
","
","
",Technology that knows what you're feeling,Poppy Crum,12:42,"technology,AI,emotions,psychology,humanity,communication,computers,virtual reality,science,science and art"
"
											(Woman laughs)
									","
											(Une femme rit)
									","
											(Risos)
									",Technology that knows what you're feeling,Poppy Crum,12:42,"technology,AI,emotions,psychology,humanity,communication,computers,virtual reality,science,science and art"
