es,pt,fr,de,title,speaker,duration,tags
"
","
","
","
",What makes us feel good about our work?,Dan Ariely,20:26,"TEDx,behavioral economics,business,leadership,motivation,productivity,work"
"
											Ahora bien, ¿qué sucede cuando
comparamos estas dos situaciones?
											Lo primero que ocurría
											era que la gente armaba
más Bionicles —11 contra 7—
											en la situación significativa,
a diferencia de la situación de Sísifo.
											Y a propósito, tenemos que mencionar 
que no era algo tan significativo.
											La gente no estaba curando el cáncer 
o construyendo puentes.
											Estaban armando Bionicles
por unos pocos centavos.
											Y no solo eso, todos sabían que íbamos
a desarmar los Bionicles muy pronto.
											Así que no había espacio
para grandes significados.
											Pero hasta lo menos significativo
hace la diferencia.
									","
											Ora, o que acontece quando comparamos estas duas condições?
											A primeira coisa que aconteceu
											foi que as pessoas montaram muitos mais Bionicles – montaram 11 em vez de 7 –
											na condição significativa, em contraste com a condição sisífica.
											E a propósito, convém assinalar que isto não era algo muito significativo.
											As pessoas não estavam a curar o cancro ou a construir pontes.
											Estavam a montar Bionicles por alguns cêntimos.
											E não só. Todos sabiam que os Bionicles seriam rapidamente destruídos.
											Pelo que não havia hipótese de se fazer algo de muito significativo.
											Mas mesmo sendo algo pouco significativo, fez diferença.
									","
											Maintenant, que se passe-t-il lorsqu'on compare ces deux cas ?
											La première chose qui s'est passée
											c'est que les personnes construisent plus de Bionicles, onze contre sept,
											dans le condition d'épanouissement contre le cas Sisyphique.
											Et d'ailleurs, il faut remarquer que ce n'était pas d'une grande portée.
											Les participants n'étaient pas en train de guérir le cancer ou de construire des ponts.
											Ils construisaient des Bionicles pour quelques centimes.
											Et en plus, tout le monde savait que le Bionicle serait démonté juste après.
											Il n'y avait donc pas de réelle place pour le sens de la chose.
											Mais même l'action avec peu de sens a fait la différence.
									","
											Was passiert nun, wenn Sie
diese beiden Bedingungen vergleichen?
											Zunächst bauten die Leute
											viel mehr Bionicles –
11 im Gegensatz zu 7 –
											im sinnvollen Zustand 
als unter der Sisyphos-Bedingung.
											Und übrigens sollten wir darauf hinweisen,
dass diese Tätigkeit keine große Bedeutung hatte.
											Die Menschen haben nicht 
Krebs besiegt oder Brücken gebaut.
											Die Leute haben für ein paar Cents Bionicles gebaut.
											Und nicht nur das. Jeder wusste, 
dass sie schon kurz darauf zerstört werden würden.
											Somit gab es keine echte Gelegenheit
für einen großen Sinngehalt.
											Aber selbst ein kleiner Sinn 
machte einen Unterschied.
									",What makes us feel good about our work?,Dan Ariely,20:26,"TEDx,behavioral economics,business,leadership,motivation,productivity,work"
"
","
","
","
",What makes us feel good about our work?,Dan Ariely,20:26,"TEDx,behavioral economics,business,leadership,motivation,productivity,work"
"
											Tenemos otra versión de este experimento.
											En esta otra versión del experimento,
											no colocábamos a las personas en esta situación,
											simplemente les describíamos las circunstancias,
del mismo modo en que las describo ahora,
											y les pedíamos que anticiparan el resultado.
											¿Qué ocurrió?
											La gente predijo la dirección correcta
pero no la cantidad.
											Las personas a las que solo se les dio 
la descripción del experimento
											dijeron que en la situación significativa
la gente probablemente armaría un Bionicle adicional.
											Así que la gente tiene claro
que lo significativo importa,
											pero no entienden
la magnitud de la importancia,
											hasta que punto es importante.
									","
											Nós tínhamos outra versão desta experiência.
											Nesta outra versão da experiência,
											não colocámos as pessoas nesta situação,
											limitámo-nos a descrever-lhes a situação, 
tal como estou a fazer agora,
											e pedimos-lhes para preverem o resultado.
											O que aconteceu?
											As pessoas previram corretamente a direção, mas não a magnitude.
											As pessoas que receberam apenas a descrição da experiência
											disseram que, na condição significativa, as pessoas provavelmente construiriam mais um Bionicle.
											As pessoas compreendem que o sentido é importante,
											mas não entendem a magnitude da importância,
											até que ponto é importante.
									","
											On avait une autre version de cette expérience.
											Dans cette autre version,
											on n'a pas mis les participant dans cette situation,
											on leur a simplement décrit le problème, tout comme je le fais pour vous ici,
											et on leur a demandé leur avis sur le résultat.
											Que s'est-il passé ?
											Ils ont prédit la bonne direction mais pas la bonne magnitude.
											Ceux à qui l'on a juste donné la description du test
											on dit que dans le cas avec du sens, les gens construieraient un Bionicle de plus.
											Les gens comprennent que le sens est important,
											mais ils n'en mesurent pas la magnitude de son importance,
											et à quel point c'est important.
									","
											Jetzt hatten wir noch eine andere Version
von diesem Experiment.
											In dieser Version des Experiments
											haben wir nicht Menschen
in diese Situation gebracht,
											sondern wir haben sie ihnen nur beschrieben. 
So wie ich es Ihnen jetzt beschreibe.
											Und wir baten sie vorherzusagen,
wie das Ergebnis aussehen würde.
											Was ist passiert?
											Menschen haben die richtige Richtung
vorhergesagt, aber nicht das korrekte Ausmaß.
											Menschen, denen nur die Beschreibung 
des Experiments gegeben wurde,
											sagten, dass die Leute in dem sinnvollen Zustand wahrscheinlich ein weiteres Bionicle bauten.
											Somit verstehen Menschen,
dass der Sinn wichtig ist.
											Aber sie verstehen nicht 
das Ausmaß dieser Wichtigkeit.
											Den Umfang, den diese Wichtigkeit einnimmt.
									",What makes us feel good about our work?,Dan Ariely,20:26,"TEDx,behavioral economics,business,leadership,motivation,productivity,work"
"
","
","
","
",What makes us feel good about our work?,Dan Ariely,20:26,"TEDx,behavioral economics,business,leadership,motivation,productivity,work"
"
											Hay otra porción de información
que revisamos.
											Si reflexionamos, hay algunas personas a las que
les encantan los Legos, y hay otras a las que no.
											Y podríamos especular que
a aquellos que les encantan
											armarán más Legos,
incluso por menos dinero,
											porque después de todo, obtienen
una satisfacción interna mayor.
											Y las personas que gustan menos
del Lego, armarán menos
											porque les produce una satisfacción menor.
											Y eso fue lo que de hecho encontramos 
en la situación significativa.
											Había una buena correlación
entre el gusto por el Lego
											y la cantidad de Legos armados.
											¿Qué ocurría en la situación de Sísifo?
											En esa situación la correlación fue cero.
											No existía relación entre el gusto
por el Lego y las cantidades armadas,
											lo que me sugiere que con esta maniobra
											de desarmarlos frente a las narices de la gente,
											en esencia le quitábamos cualquier
disfrute a la actividad.
											Básicamente lo eliminamos.
									","
											Nós examinámos ainda um outro tipo de dados.
											Se pensarmos bem, há pessoas que gostam de Legos e pessoas que não gostam.
											E poderíamos especular que as pessoas que gostam de Legos
											construiriam mais Legos, mesmo 
que fosse por menos dinheiro
											porque, afinal de contas, sentem mais satisfação interior ao fazê-lo.
											E as pessoas que não gostam tanto de Legos construiriam menos Legos,
											pois o prazer que deles deriva é menor.
											E isso foi, de facto, o que constatámos na condição significativa.
											Verificou-se uma ótima correlação entre o gosto pelos Legos
											e a quantidade de Legos construída.
											O que sucedeu na condição sisífica?
											Nessa condição, a correlação era zero.
											Não havia nenhuma relação entre o gosto pelos Legos e a quantidade de Legos construída,
											o que a mim sugere que, através desta manipulação
											de destruir coisas diante das pessoas,
											basicamente, arrasávamos qualquer prazer que pudessem ter derivado da atividade.
											Basicamente, eliminámo-lo.
									","
											Il y a un autre paramètre que nous avons étudié.
											En y réfléchissant, certaines personnes aiment les Legos et d'autres pas.
											On pourrait spéculer, que celles qui aiment les Legos,
											en construiront plus, pour moins d'argent,
											car au fond, cela leur procure plus de joie.
											Les personnes qui aiment moins les Legos en construiront moins
											car leur plaisir qui en découle est moindre.
											C'est précisément ce que nous avons découvert dans le cas de l'épanouissement.
											Il y avait une belle corrélation entre le goût des Legos
											et la quantité de Legos construite.
											Que s'est-il passé dans le cas Sisyphique ?
											Dans ce cas, la corrélation était inexistante.
											Il n'y avait aucune relation entre le goût des Legos et combien les participants en on construit.
											ce qui me fait dire qu'avec cette action
											de casser les choses devant les gens,
											on a pratiquement écrasé tous plaisirs qu'ils pourraient retirer de cette activité.
											On l'a pratiquement éliminée.
									","
											Es gab noch eine andere Angabe, 
die wir betrachtet haben.
											Wenn man darüber nachdenkt, gibt es Leute,
die Lego lieben und Leute, die es nicht tun.
											Und Sie würden doch darauf spekulieren, 
dass Leute, die Lego lieben,
											mehr Lego bauen würden; 
sogar für weniger Geld.
											denn schließlich würden sie 
mehr innere Freude daran haben.
											Und die Menschen, die Lego weniger mögen, 
würden weniger mit Lego bauen.
											Denn die Freude, die sie daran haben, ist weniger.
											Und das ist eigentlich das, was wir
in dem sinnvollen Zustand fanden.
											Es gab eine sehr schöne Beziehung 
zwischen der Liebe zu Lego
											und die Anzahl der gebauten Legos.
											Was geschah in der Sisyphos-Bedingung?
											In diesem Zustand war der Zusammenhang null.
											Es gab keine Beziehung zwischen der Liebe 
zu Lego und der Anzahl der gebauten Figuren,
											was für mich ein Hinweis darauf ist, 
dass mit dieser Manipulation,
											Dinge vor den Augen der Leute zu zerstören,
											wir ihnen im Grunde jede Freude genommen haben,
die sie sonst aus dieser Aktivität gewonnen hätten.
											Wir haben es grundsätzlich unmöglich gemacht.
									",What makes us feel good about our work?,Dan Ariely,20:26,"TEDx,behavioral economics,business,leadership,motivation,productivity,work"
"
","
","
","
",What makes us feel good about our work?,Dan Ariely,20:26,"TEDx,behavioral economics,business,leadership,motivation,productivity,work"
"
											Al poco tiempo de terminar
este experimento,
											fui a dar una charla en una gran
compañía de software en Seattle.
											No les puedo decir el nombre, 
pero era una gran compañía de Seattle.
											Y había un grupo en esta compañía de software 
que tuvo una reunión en un edificio alterno.
											Les pidieron que innovaran y crearan 
el próximo gran producto de la empresa.
											Y la semana anterior a mi presentación,
											el director ejecutivo de esta gran compañía de software
se dirigió al grupo, 200 ingenieros,
											y canceló el proyecto.
											Terminé parado frente las 200 personas
más deprimidas ante las que he hablado.
											Y les conté sobre algunos 
de estos experimentos con Legos.
											y me dijeron que se sentían como si
acabaran de participar en ese experimento.
											Y les pregunté:
											""¿Cuántos de Uds. llegan al trabajo 
más tarde que de costumbre?""
											Y todos levantaron la mano.
											Dije: ""¿Cuántos de Uds. se van a casa 
más temprano que de costumbre?""
											Y todos levantaron la mano.
											Les pregunté ""¿Cuántos de Uds. agregan cosas 
no tan apropiadas en los informes de gastos?""
											Y en realidad no levantaron la mano,
											pero me invitaron a cenar y me mostraron 
lo qué podían hacer con las cuentas de gastos.
											Y entonces les pregunté:
											""¿Qué podría haber hecho el presidente 
para que no se sintieran tan deprimidos?""
											Y me respondieron con toda suerte de ideas.
											Dijeron que el presidente podía haberles pedido 
que hicieran una presentación ante la compañía en pleno
											sobre su trayecto en los últimos dos años 
y lo que decidieron hacer.
											Les pudo pedir que pensaran
sobre los aspectos de su tecnología
											que pudieran servir a otras
secciones de la organización.
											Les podrían haber solicitado la construcción 
de algunos prototipos de próxima generación,
											y observar su funcionamiento.
											Pero la idea es que cualquiera
de estas propuestas
											necesitaría algún esfuerzo y motivación.
											Y creo básicamente que el presidente no entendió
la importancia de lo que tiene sentido.
											Si el presidente,
como nuestros participantes,
											pensaba que la esencia
de lo significativo no importa,
											entonces no se preocupaba.
											Y habría dicho: ""En ese momento
les di órdenes en un sentido,
											y ahora que les estoy
dirigiendo en otro sentido
											todo va a salir bien"".
											Pero si entendemos la importancia
de lo significativo
											entonces, nos daríamos cuenta
de que en realidad es importante
											dedicar algo de tiempo,
energía y esfuerzo
											para lograr que la gente
se interese en lo que hace.
									","
											Logo após concluir esta experiência,
											fui falar com uma grande empresa 
de <i>software</i> em Seattle.
											Não posso dizer-vos qual, mas era uma grande empresa em Seattle.
											Era um grupo dentro desta empresa de <i>software</i> 
que foi posto num edifício diferente.
											E pediram-lhes para inovar e criar o próximo grande produto para esta empresa.
											E uma semana antes de eu aparecer,
											o diretor executivo desta grande empresa foi ter com esse grupo, 200 engenheiros,
											e cancelou o projeto.
											E eu fiquei ali, em frente a 200 das pessoas mais deprimidas com quem alguma vez falei.
											E descrevi-lhes algumas destas
experiências com Legos.
											Eles disseram que sentiam que tinham acabado de passar por essa experiência.
											E eu perguntei-lhes:
											""Quantos de vocês agora chegam ao trabalho mais tarde do que antes?""
											E todos levantaram as mãos.
											Perguntei: ""Quantos de vocês agora vão para casa mais cedo do que antes?""
											E todos levantaram as mãos.
											Perguntei-lhes: ""Quantos adicionam coisas não-muito-kosher nos vossos relatórios de despesas?""
											E, de facto, não levantaram as mãos,
											mas levaram-me a jantar e mostraram-me o que podiam fazer com os relatórios de despesas.
											E eu então perguntei-lhes:
											""O que é que o diretor executivo poderia ter feito 
para não vos deixar tão deprimidos?""
											E eles apresentaram uma série de ideias.
											Disseram que ele poderia ter-lhes pedido para apresentar a toda a empresa
											o seu percurso ao longo dos últimos dois anos e o que eles decidiram fazer.
											Poderia ter-lhes pedido para pensar sobre que aspeto da sua tecnologia
											se poderia encaixar noutras partes da organização.
											Poderia ter-lhes pedido para construirem alguns protótipos, uns protótipos de última geração,
											e ver como funcionariam.
											Mas a questão é que qualquer uma dessas ideias
											exigiria algum esforço e motivação.
											Penso que o diretor executivo, basicamente, 
não entendeu a importância do sentido.
											Se, tal como os nossos participantes,
											achasse que a essência do sentido não era importante,
											ele não se importaria.
											E dir-lhes-ia: ""Na altura, direcionei-vos para aqui.
											""Agora que estou a direcionar-vos para ali,
											""tudo se vai resolver.""
											Mas se compreendermos quão importante é o sentido,
											descobrimos que, na verdade, é importante
											despender algum tempo, energia e esforço
											para levar as pessoas a dar mais valor ao que estão a fazer.
									","
											Peu après avoir fini cette expérience,
											j'ai contacté une entreprise d'informatique à Seattle.
											Je ne peux pas vous dire laquelle, mais c'était une grosse entreprise.
											Et c'était un groupe au sein de cette boite qui était dans un bâtiment à part.
											Et on leur a demandé d'innover et de créer le prochain produit phare.
											La semaine avant mon arrivée,
											le PDG de cette boîte, s'est adressé à ces 200 ingénieurs,
											et à annulé leur projet.
											Je me tenais devant les 200 personnes les plus déprimées à qui j'avais jamais parlé
											Je leur ai parlé de ces expériences avec les Legos
											et ils m'ont dit que c'était comme si ils venaient d'y participer.
											Je leur ai demandé, j'ai dit
											""Combien d'entre vous arrivent au travail plus tard qu'à leur habitude ?""
											Et ils ont tous levé leur main.
											Puis, j'ai dit, ""Combien d'entre vous rentrent chez eux plus tôt qu'à leur habitude ?"".
											Et ils ont tous levé leur main.
											J'ai demandé, ""Combien parmis vous ajoutent des articles un peu limite à leur note de frais ?"".
											Ils n'ont pas vraiment levé leur main
											mais ils m'ont emmené dîner et m'ont montré ce qu'ils savaient faire avec leur notes de frais.
											Ensuite je leur ai demandé,
											""Qu'aurait pu faire le PDG pour vous éviter d'être si déprimés ?"".
											Ils ont trouvé tout un tas d'idées.
											Le PDG aurait pu leur demander de faire une présentation devant toute l'entreprise
											à propos de leur voyage à travers deux dernières années et ce qu'ils avaient fait.
											Il aurait pu leur demander de songer à l'aspect de leur technologie
											qui pourrait marcher pour d'autres branches de l'entreprise.
											Il aurait pu leur demander de construire des prototypes de prochaine génération,
											et les avoir observé travailler.
											Mais le truc, c'est que tout cela
											exigerait des efforts et de la motivation.
											Et je pense que le PDG n'a tout simplement pas compris l'importance donnée au sens.
											Si le PDG, tout comme nos cobayes,
											considérait l'essence même du sens comme négligeable,
											alors il s'en ficherait.
											Et il leur dirait: ""Je vous ai aiguillé dans cette direction,
											maintenant que je vous aiguille dans une autre,
											tout ira bien.""
											Mais si on saisit combien le sens donné est important
											alors on se rend compte que c'est en effet primordial
											d'y consacrer du temps, de l'énergie, et de l'effort
											pour faire en sorte que les gens s'intéressent à ce qu'ils font.
									","
											Kurz nachdem ich dieses Experiment beendet hatte,
											ging ich zu einer Besprechung in einem
großen Softwareunternehmen in Seattle.
											Ich kann Ihnen nicht sagen, wer, aber es war
ein großes Unternehmen in Seattle.
											Und es gab eine Gruppe innerhalb des Unternehmens, 
die sich in einem anderem Gebäude befand.
											Und die sollte das nächste große Produkt
für diese Firma entwickeln und kreieren.
											Und in der Woche, bevor ich auftauchte,
											ging der Geschäftsführer dieser großen Firma
zu dieser Gruppe von 200 Programmierern
											und brach das Projekt ab.
											Und da stand ich nun, vor den 200 traurigsten Leuten,
mit denen ich je gesprochen habe.
											Und ich beschrieb ihnen 
einige dieser Lego-Experimente.
											Und sie sagten, dass sie sich so fühlten, als hätten sie
gerade selbst an diesem Experiment teilgenommen.
											Und dann fragte ich:
											""Wie viele von Ihnen kommen 
nun später zur Arbeit als sonst?""
											Und jeder hob die Hand.
											Ich sagte: ""Wie viele von Ihnen gehen
nun eher nach Hause als sonst""?
											Und jeder hob die Hand.
											Ich fragte sie: ""Wie viele von Ihnen fügen jetzt nicht 
so ehrliche Dinge zu Ihrer Spesenabrechnung dazu?""
											Und sie haben nicht 
wirklich die Hände gehoben,
											aber sie führten mich zum Abendessen aus und 
zeigten mir, was man mit Spesen alles machen kann.
											Und dann frage ich sie:
											""Was hätte der Geschäftsführer machen können, 
sodass ihr nicht so niedergeschlagen seid?""
											Und ihnen fielen allerlei Ideen ein.
											Sie sagten, dass er sie hätte bitten können, 
dem gesamten Unternehmen zu präsentieren
											wie ihre Reise über die letzten zwei Jahren war 
und wofür sie sich entschieden hatten.
											Er hätte sie bitten können, darüber nachzudenken,
welche Aspekte ihrer Technologie
											mit anderen Teilen der Organisation 
hätten zusammenpassen können.
											Er hätte sie um einen Prototypen bitten können, 
einige Prototypen der nächsten Generation
											und gesehen, wie sie funktionieren würden.
											Aber die Sache ist diese, alle dieser Vorschläge
											hätten Anstrengung und Motivation erfordert.
											Und ich denke, dass der Geschäftsführer
im Grunde nicht verstanden hat, wie wichtig Sinn ist.
											Wenn der Geschäftsführer,
genau wie unsere Teilnehmer
											dachte, dass der Sinn im Kern unwichtig ist,
											dann wäre es ihm egal.
											Und er würde ihnen sagen: ""Momentan 
leite ich euch in diese Richtung,
											und nun, wenn ich euch in diese Richtung führe,
											wird alles in Ordnung sein.""
											Aber wenn Sie verstehen würden,
wie wichtig Sinn ist,
											dann würden Sie kapieren, 
dass es wirklich wichtig ist,
											Zeit, Energie und Aufwand darin zu investieren,
											den Menschen näher zu bringen, das, 
was sie tun, als wichtig zu erkennen.
									",What makes us feel good about our work?,Dan Ariely,20:26,"TEDx,behavioral economics,business,leadership,motivation,productivity,work"
"
","
","
","
",What makes us feel good about our work?,Dan Ariely,20:26,"TEDx,behavioral economics,business,leadership,motivation,productivity,work"
"
											El siguiente experimento
fue un poco diferente.
											Tomamos una hoja de papel
llena de letras desordenadas,
											y le pedimos a las personas que encontraran 
pares de letras contiguas iguales.
											Esa era la tarea.
											Y las personas terminaron la primera hoja.
											Y después les preguntamos si querían trabajar 
la siguiente hoja por un poco menos de dinero
											y la siguiente por un poco menos,
y así sucesivamente.
											Y teníamos tres situaciones.
											En la primera situación, las personas
escribían su nombre sobre la hoja,
											encontraban todas las parejas de letras, 
y se la entregaban al encargado.
											El encargado la miraba de arriba a abajo,
											decía ""ajá, ajá"" y la colocaba
en una pila a su lado.
											En la segunda situación, las personas
no colocaban su nombre en la hoja.
											El encargado los miraba,
											tomaba la hoja de papel,
no la miraba, no la examinaba,
											y simplemente la colocaba en la pila de hojas.
											Así que tomábamos la hoja, 
y simplemente la dejábamos a un lado.
											Y en la tercera situación,
											el encargado recibía la hoja de papel y la colocaba
directamente en la trituradora de papeles.
											¿Qué ocurría en esas tres situaciones?
									","
											A experiência seguinte foi um pouco diferente.
											Pegámos numa folha de papel com letras aleatórias,
											e pedimos às pessoas para encontrar pares de letras idênticas.
											Esta era a tarefa.
											E as pessoas fizeram a primeira folha.
											E, em seguida, perguntámos-lhes se queriam fazer a folha seguinte por um pouco menos dinheiro
											e a folha seguinte por um pouco menos dinheiro e assim por diante.
											E tínhamos três condições.
											Na primeira condição, as pessoas escreviam o seu nome na folha,
											encontravam todos os pares de letras, davam-na ao experimentador.
											O experimentador olhava para a folha, examinando-a de cima a baixo,
											dizia ""ah hah"" e colocava-a na pilha ao lado deles.
											Na segunda condição, as pessoas não escreviam o seu nome.
											O experimentador olhava para a folha,
											Pegava na folha de papel, sem olhar para ela e sem examiná-la,
											e colocava-a simplesmente sobre a pilha de folhas.
											Portanto, pegava-se na folha e colocava-se a folha de lado.
											E na terceira condição,
											o experimentador pegava na folha de papel e colocava-a diretamente numa máquina trituradora.
											O que aconteceu nessas três condições?
									","
											L'expérience suivante était légèrement différente.
											On a pris une feuille de papier avec des lettres au hasard,
											et on a demandé aux participants de former des paires de lettres identiques et adjacentes
											C'était la tâche.
											Les gens ont fait la première feuille.
											On leur a demandé ensuite s'ils voulaient faire la suivante pour un peu moins d'argent
											et celle d'après pour un peu moins et ainsi de suite.
											Nous avions trois cas.
											Le premier, les participants écrivaient leur nom sur la feuille,
											trouvaient toutes les paires, et la donnait au laborantin.
											Celui-ci y jetait un œil, la scrutait de haut en bas,
											et disait ""Mmhm"" et la plaçait sur une pile à coté.
											Dans le second cas, les participants n'écrivaient pas leur nom dessus.
											Le laborantin la récupérait,
											ne la regardait pas vraiment, ne la vérifait pas de haut en bas
											et la mettait simplement sur la pile.
											Il prenait juste la feuille et la mettait de coté.
											Dans le troisième cas,
											le laborantin récupérait la feuille et la plaçait directement dans la déchiqueteuse.
											Que s'est-il passé dans chacun de ces cas ?
									","
											Der nächste Versuch war etwas anders.
											Wir namen ein Blatt Papier
mit zufälligen Buchstaben
											und baten Leute, identische 
Buchstabenpaare zu finden.
											Das war die Aufgabe.
											Und die Leute haben 
das erste Blatt vervollständigt.
											Und dann fragten wir sie, ob sie das nächste
für etwas weniger Geld ausfüllen wollten.
											Und das nächste Blatt wieder für etwas 
weniger und so weiter und so fort.
											Und wir hatten drei Bedingungen.
											In der ersten Situation schrieben die Leute 
ihren Namen auf das Blatt Papier,
											fanden alle Buchstaben-Paare, 
gaben es dem Experimentierenden.
											Der sah es an, sondierte es von oben nach unten,
											sagte ""Aha"" und legte es
auf den Haufen neben ihm.
											In der zweiten Situation schrieben die Leute
nicht ihren Namen auf das Blatt.
											Der Experimentierende sah es sich an,
											nahm das Blatt Papier, sah es 
sich überhaupt gar nicht an
											und legte es einfach auf 
den Stapel der anderen Blätter.
											Sie nehmen also ein Blatt 
und legen es zur Seite.
											In der dritten Situation
											bekam der Experimentierende das Blatt Papier 
und tat es gleich in den Shredder.
											Was geschah in diesen drei Situationen?
									",What makes us feel good about our work?,Dan Ariely,20:26,"TEDx,behavioral economics,business,leadership,motivation,productivity,work"
"
","
","
","
",What makes us feel good about our work?,Dan Ariely,20:26,"TEDx,behavioral economics,business,leadership,motivation,productivity,work"
"
											En esta gráfica les muestro el monto 
en el cual las personas se detenían.
											Así que las cifras bajas indican que las personas
trabajaron más intensamente y por mucho más tiempo.
											En la situación de reconocimiento, 
las personas trabajaron hasta por 15 centavos.
											A los 15 centavos por página, 
la mayoría dejó de esforzarse.
											En la situación de la trituradora, 
la cifra fue el doble: 30 centavos por hoja.
											Y este es en esencia el resultado
que obtuvimos antes.
											Cuando trituras los esfuerzos
de la gente, su producción,
											logras que no estén tan
satisfechos con lo que hacen.
											Pero a propósito, debería resaltar,
											que en la situación de la trituradora, 
las personas pudieron haber hecho trampa.
											Pudieron haber realizado un trabajo mediocre,
											porque se dieron cuenta que las personas 
tiraban su trabajo a la trituradora.
											Así que en la primera hoja
harían un buen trabajo,
											pero luego se darían cuenta 
que en realidad nadie lo revisaba,
											y podrían hacer más y más y más.
											De hecho, en la situación
de la trituradora,
											las personas podrían haber entregado
más trabajo y haber ganado más dinero
											con menor esfuerzo.
											Pero, ¿Qué pasó con la situación
en que su trabajo se ignoraba?
											¿Sería esta situación parecida a la de reconocimiento
o más similar a la de la trituradora
											o un punto intermedio?
											Resultó que fue casi como la de la trituradora.
									","
											Neste gráfico, mostro-vos qual era a taxa de pagamento em que as pessoas paravam.
											Números baixos significam que as pessoas trabalharam mais. Trabalharam por muito mais tempo.
											Na condição com reconhecimento, as pessoas chegaram a trabalhar por 15 cêntimos.
											Aos 15 cêntimos por página, basicamente paravam de fazer estes esforços.
											Na condição com trituradora, 
foi o dobro – 30 cêntimos por folha.
											E este é basicamente o resultado que tínhamos obtido antes.
											Ao destruirmos os esforços, o produto do trabalho das pessoas,
											fazemos com que fiquem menos contentes com o que estão a fazer.
											Mas devo salientar, a propósito,
											que na condição com trituradora, as pessoas podiam ter feito batota.
											Poderiam não ter feito o trabalho tão bem,
											pois aperceberam-se que alguém o destruiria.
											Então, talvez fizessem um bom 
trabalho na primeira folha,
											mas ao verem que ninguém o examinaria,
											podiam fazer mais e mais e mais.
											Na verdade, na condição com trituradora,
											as pessoas poderiam ter apresentado mais trabalho e obtido mais dinheiro
											com menos esforço investido.
											Mas e a condição ignorada?
											Será que se pareceria mais com a condição com reconhecimento ou com a da trituradora?
											Ou ficaria algures entre as duas?
											Descobriu-se que era quase como com a trituradora.
									","
											Ce graphique montre à quel montant les participants se sont ont arrêtés.
											Les petits nombres reflètent le fait qu'ils ont travaillé plus dur et bien plus longtemps.
											Dans le cas vérifié, les participants ont travaillé jusqu'à un salaire de quinze cents.
											Pour quinze cents la page, ils décidaient d'arrêter.
											Dans le cas de la déchiqueteuse, le salaire de fin était double, trente cents par feuille
											C'est en gros les résultats que nous avions avant.
											Ruinez l'effort de quelqu'un, son rendu,
											et il ne sera pas content de son travail.
											Je dois faire remarquer par ailleurs,
											que dans le cas de la déchiqueteuse, les gens auraient pu tricher.
											Ils auraient pu bâcler leur travail,
											car ils voyaient qu'on ne faisait que déchiqueter leur travail.
											Peut-être que pour la première feuille vous feriez du bon travail,
											mais ensuite vous réalisiez que personne ne vérifie,
											vous en feriez donc encore et encore.
											En fait, dans le cas de la déchiqueteuse
											les participants auraient pu produire plus de travail et avoir plus d'argent
											en y mettant moins d'effort.
											Qu'en est-il du cas où la feuille est ignorée?
											Ce cas se rapprocherait-il plutôt du cas vérifié ou du cas de la déchiqueteuse,
											ou quelque part entre les deux ?
											Il s'est avéré très similaire du cas de la déchiqueteuse.
									","
											In diesem Beispiel zeige ich Ihnen, 
bei welcher Summe die Leute aufhörten.
											Niedrige Zahlen bedeuten, dass Leute 
mehr arbeiteten. Sie arbeiteten viel länger.
											In Situation mit der Zurkenntnisnahme 
arbeiteten Menschen bis zu 15 Cents.
											Bei 15 Cents investierten 
sie keine ihrer Mühen mehr.
											In der Shredder-Situation waren es 
doppelt so viel – 30 Cent pro Blatt.
											Und dies ist im Wesentlichen 
das Ergebnis, was wir schon zuvor hatten.
											Sie vernichten menschliche Bemühungen, Leistung,
											und Sie erreichen, dass diese nicht 
so glücklich sind, mit dem was sie tun.
											Aber ich sollte darauf hinweisen, so nebenbei,
											dass in der Shredder-Situation 
die Menschen hätten betrügen können.
											Sie hätten Arbeit verrichten können, 
die nicht so gut ist.
											Denn sie erkannten, dass die Leute 
ihre Arbeit sowieso vernichten.
											Also würde man vielleicht auf dem 
ersten Blatt gute Arbeit leisten.
											aber dann bemerkt man, 
dass niemand es wirklich überprüft,
											somit würde man mehr und mehr und mehr tun.
											Also in der Shredder-Situation
											hätten Leute mehr Arbeit einreichen können 
und hätten mehr Geld verdient
											und hätten weniger Aufwand hineingesteckt.
											Aber was ist mit der Situation, 
in der sie nicht beachtet wurden?
											Welcher Situation würde diese eher ähneln, 
der Zurkenntnisnahme oder der mit dem Shredder?
											Oder irgendwo in der Mitte?
											Es stellt sich heraus, dass sie 
fast wie die Shredder-Situation war.
									",What makes us feel good about our work?,Dan Ariely,20:26,"TEDx,behavioral economics,business,leadership,motivation,productivity,work"
"
","
","
","
",What makes us feel good about our work?,Dan Ariely,20:26,"TEDx,behavioral economics,business,leadership,motivation,productivity,work"
