en,es,tr,pt,title,speaker,duration,tags
"
","
","
","
",When online shaming goes too far,Jon Ronson,17:11,"culture,humanity,social media,society,technology"
"
											And, ""Jonah Lehrer has not proven
that he is capable of feeling shame.""
									","
											Y, ""Jonah Lehrer no ha demostrado 
ser capaz de sentir vergüenza"".
									","
											""Jonah Lehrer, utanç duyma yeteneği 
olduğunu kanıtlayamadı.""
									","
											E, ""Jonah Lehrer ainda não provou 
que é capaz de sentir vergonha"".
									",When online shaming goes too far,Jon Ronson,17:11,"culture,humanity,social media,society,technology"
"
","
","
","
",When online shaming goes too far,Jon Ronson,17:11,"culture,humanity,social media,society,technology"
"
											That one must have been written
by the best psychiatrist ever,
											to know that about such
a tiny figure behind a lectern.
									","
											Ese debe haberlo escrito 
el mejor psiquiatra nunca visto,
											por saber eso acerca de una 
personita detrás de un atril.
									","
											Bu ise en iyi psikiyatrist tarafından 
yazılmış olmalıydı,
											bir kürsü arkasındaki küçücük 
bir figürü bilen.
									","
											Este deve ter sido escrito pelo
melhor psiquiatra de sempre,
											por saber tanto sobre 
uma pequena figura atrás do púlpito.
									",When online shaming goes too far,Jon Ronson,17:11,"culture,humanity,social media,society,technology"
"
","
","
","
",When online shaming goes too far,Jon Ronson,17:11,"culture,humanity,social media,society,technology"
"
											And, ""Jonah Lehrer is just
a frigging sociopath.""
									","
											Y, ""Jonah Lehrer es solo 
un maldito sociópata"".
									","
											""Jonah Lehrer, sadece 
lanet olası bir sosyopat.""
									","
											E, ""Jonah Lehrer é apenas 
um maldito sociopata.""
									",When online shaming goes too far,Jon Ronson,17:11,"culture,humanity,social media,society,technology"
"
","
","
","
",When online shaming goes too far,Jon Ronson,17:11,"culture,humanity,social media,society,technology"
"
											That last word is a very human thing
to do, to dehumanize the people we hurt.
											It's because we want to destroy people
but not feel bad about it.
											Imagine if this was an actual court,
											and the accused was in the dark,
begging for another chance,
											and the jury was yelling out,
											""Bored! Sociopath!""
											(Laughter)
									","
											Decir eso último es algo 
muy humano de hacer,
											para deshumanizar a 
las personas que herimos.
											Porque queremos destruir a la gente, 
pero no sentirnos mal por ello.
											Imagínense si se tratara 
de una juicio real,
											y el acusado se encontrara 
en la oscuridad, rogando
											otra oportunidad y el jurado 
estuviera gritando:
											""¡Aburrido! ¡Sociópata!""
											(Risas)
									","
											Son söz çok insana özgü bir şey, 

											incittiğimiz insanı 
insanlıktan uzaklaştırmak.
											Nedeni ise, insanları mahvetmek, 
ama bunun için kötü hissetmemek istememiz.
											Bunun gerçek bir mahkeme olduğunu,
											suçlanan kişinin karanlıkta başka 
bir şans için yalvardığını,
											jürinin ise bağırdığını düşünün,
											""Sıktı! Sosyopat!""
											(Gülüşmeler)
									","
											Este último é tipicamente humano:
desumanizar as pessoas que magoamos.
											Porque queremos destruir as pessoas,
mas sem nos sentirmos mal por isso.
											Imaginem que isto era um tribunal,
											e o acusado estava às escuras
a suplicar por uma nova oportunidade
											e o júri gritava:
											""Chato! Sociopata!""
											(Risos)
									",When online shaming goes too far,Jon Ronson,17:11,"culture,humanity,social media,society,technology"
"
","
","
","
",When online shaming goes too far,Jon Ronson,17:11,"culture,humanity,social media,society,technology"
"
											You know, when we watch
courtroom dramas, we tend to identify
											with the kindhearted defense attorney,
											but give us the power,
and we become like hanging judges.
									","
											Cuando vemos dramas legales, 
tendemos a identificarnos
											con el abogado defensor 
de buen corazón,
											pero danos poder y nos convertimos 
en jueces verdugos.
									","
											Bilirsiniz, mahkeme dizilerini 
seyrettiğimizde kendimizi iyi
											kalpli savunma avukatı 
ile özdeşleştiririz;
											ama bize güç verilirse, asmaya 
götüren yargıçlar oluruz.
									","
											Sabem, quando vemos dramas, 
tendemos a identificarmo-nos
											com o advogado de defesa bonzinho,
											mas deem-nos o poder,
e tornamo-nos em juízes ferozes.
									",When online shaming goes too far,Jon Ronson,17:11,"culture,humanity,social media,society,technology"
"
","
","
","
",When online shaming goes too far,Jon Ronson,17:11,"culture,humanity,social media,society,technology"
"
											Power shifts fast.
											We were getting Jonah because he was
perceived to have misused his privilege,
											but Jonah was on the floor then,
and we were still kicking,
											and congratulating ourselves
for punching up.
											And it began to feel weird and empty
when there wasn't a powerful person
											who had misused their privilege
that we could get.
											A day without a shaming
began to feel like a day
											picking fingernails and treading water.
									","
											El poder cambia rápido.
											Íbamos tras Jonah porque se detectó 
que había abusado de sus privilegios,
											pero Jonah ya estaba derrumbado 
en el suelo y seguíamos pateándole,
											y autofelicitándonos por destruirle.
											Y empezó a ponerse raro, cuando 
no hubo una persona poderosa
											que hubiera abusado de su privilegios 
a la que poder pillar.
											Un día sin humillaciones 
empezó a parecer un día
											recogiendo uñas 
y flotando en el agua.
									","
											Güç hızla değişir.
											Jonah'ı suçluyorduk, çünkü ayrıcalığını 
yanlış kullandığını düşünmüştük;
											ama Jonah o sırada yerdeydi 
ve biz hâlâ tekmeliyorduk,
											yumrukladığımız için de birbirimizi 
tebrik ediyorduk.
											İmtiyazını yanlış kullandığı için
suçlayabileceğimiz güçlü bir kişi
											olmayınca kendimizi garip 
ve boş hissetmeye başladık.
											Utandırmadan geçen bir gün, 
tırnaklarımızı yiyip,
											yerinde saydığımız 
bir gün gibi gelmeye başladı.
									","
											O poder muda depressa.
											Estávamos a perseguir o Jonah
por ter abusado do seu privilégio,
											mas o Jonah já estava no chão,
e nós continuávamos a pontapeá-lo,
											e a congratularmo-nos por o esmurrarmos.
											E começou a ficar estranho e chato
quando não havia uma pessoa poderosa
											que tivesse abusado dos seus privilégios
para podermos perseguir.
											Um dia sem envergonharmos ninguém
											começava a ser um dia sem graça,
muito aborrecido.
									",When online shaming goes too far,Jon Ronson,17:11,"culture,humanity,social media,society,technology"
"
","
","
","
",When online shaming goes too far,Jon Ronson,17:11,"culture,humanity,social media,society,technology"
"
											Let me tell you a story.
											It's about a woman called Justine Sacco.
											She was a PR woman from New York
with 170 Twitter followers,
											and she'd Tweet little
acerbic jokes to them,
											like this one on a plane
from New York to London:
											[Weird German Dude: You're in first class.
It's 2014. Get some deodorant.""
											-Inner monologue as inhale BO.
Thank god for pharmaceuticals.]
											So Justine chuckled to herself,
and pressed send, and got no replies,
											and felt that sad feeling that we all feel
											when the Internet doesn't
congratulate us for being funny.
											(Laughter)
											Black silence when the Internet
doesn't talk back.
											And then she got to Heathrow,
and she had a little time to spare
											before her final leg, so she thought up
another funny little acerbic joke:
									","
											Les contaré una historia.
											Se trata de una mujer 
llamada Justine Sacco.
											Una relaciones públicas de Nueva 
York con 170 seguidores en Twitter,
											tuiteaba chistes un poco mordaces,
											como este en un avión 
de Nueva York a Londres:
											[Amigo alemán: Está en 1ª clase. Es 
2014. Compre un poco de desodorante"".
											Justine se rió para sí y ​​pulsó Enviar, 
sin obtener respuesta alguna,
											y experimentó la triste sensación 
que todos sentimos
											cuando Internet no nos felicita 
por ser graciosos.
											(Risas)
											Silencio extremo cuando 
Internet no nos contesta.
											Y entonces ella llegó a Heathrow 
y tenía algo de tiempo,
											antes de su tramo final, así que
											pensó otra pequeña broma 
mordaz divertida:
									","
											Size bir hikâye anlatayım.
											Justine Sacco adında bir kadınla ilgili.
											New York'ta halkla ilişkilerde çalışan,
170 Twitter takipçisi olan bir kadındı
											ve onlara küçük dobra espriler twitlerdi,
											New York'tan Londra'ya giderken 
bu uçakta yazılan gibi:
											[""Tuhaf Alman çocuk: 1.sınıfta oturuyorsun.
2014'teyiz. Deodorant kullan.""
											-Ter kokusu alırken iç monolog.
Kozmetik ürünler için şükürler olsun.]
											Justine kendi kendine güldü 
ve göndere bastı, hiçbir cevap almadı
											ve internet bizi komik olduğumuz için
											tebrik etmediğinde hepimizin 
hissettiği o kötü hissi yaşadı.
											(Gülüşmeler)
											İnternet bize cevap vermediğinde
olan ölüm sessizliği.
											Sonra Heathrow'a vardığında, 
son etaptan önce oyalanacak
											az bir zamanı vardı, böylece başka 
küçük, dobra bir espri buldu:
									","
											Deixem-me contar-vos uma história.
											É sobre uma mulher 
chamada Justine Sacco.
											Era relações-públicas de Nova Yorque
com 170 seguidores no Twitter
											e escrevia umas piadas 
para os seus seguidores,
											como esta num avião
de Nova Iorque para Londres:
											[""Alemão Esquisito: Estás em 1ª classe. 
É 2014. Usa algum desodorizante!""
											[""Monólogo interior enquanto respira BO. 
Benditos fármacos.]
											A Justine riu-se sozinha e carregou 
em enviar, não teve resposta,
											e sentiu aquela tristeza
que todos nós sentimos
											quando a Internet não nos congratula 
por sermos engraçados.
											(Risos)
											Silêncio negro quando a Internet
não nos responde.
											Depois, quando chegou a Heathrow, 
e teve um tempinho livre
											antes do seu último voo, 
ela pensou numa outra piada amarga:
									",When online shaming goes too far,Jon Ronson,17:11,"culture,humanity,social media,society,technology"
"
","
","
","
",When online shaming goes too far,Jon Ronson,17:11,"culture,humanity,social media,society,technology"
"
											[Going to Africa. Hope I don't get AIDS.
Just kidding. I'm white!]
									","
											[Voy a África. Espero no contraer SIDA. 
Bromeo. ¡Soy blanca!]
									","
											[Afrika'ya gidiyorum. Umarım AIDS kapmam. 
Şaka yapıyorum. Ben beyazım!]
									","
											[Indo para a África. Espero não apanhar
SIDA. Estou a brincar. Sou branca!]
									",When online shaming goes too far,Jon Ronson,17:11,"culture,humanity,social media,society,technology"
"
","
","
","
",When online shaming goes too far,Jon Ronson,17:11,"culture,humanity,social media,society,technology"
"
											And she chuckled to herself, pressed send,
got on the plane, got no replies,
											turned off her phone, fell asleep,
											woke up 11 hours later,
											turned on her phone while the plane
was taxiing on the runway,
											and straightaway there was
a message from somebody
											that she hadn't spoken
to since high school,
											that said, ""I am so sorry
to see what's happening to you.""
											And then another message
from a best friend,
											""You need to call me right now.
											You are the worldwide number one
trending topic on Twitter.""
											(Laughter)
									","
											Y se rió para sí, pulsó Enviar y subió 
al avión, sin obtener respuesta alguna.
											Desactivó su teléfono, se quedó dormida,
											despertó 11 horas después,
											conectó su teléfono mientras 
el avión rodaba en la pista,
											y de repente había 
un mensaje de alguien
											con quien ella no había hablado 
desde la escuela secundaria,
											que decía: ""Siento mucho ver 
por lo que estás pasando"".
											Y luego otro mensaje 
de un buen amigo,
											""Debes llamarme ahora.
											Eres el trending topic 
número uno mundial en Twitter"".
											(Risas)
									","
											Kendi kendine güldü, göndere bastı, 
uçağa bindi, hiçbir cevap almadı,
											telefonunu kapattı, uykuya daldı,
											11 saat sonra uyandı,
											uçak pistte ilerlerken telefonunu açtı
											ve hemen, liseden beri 
konuşmadığı birinden
											bir mesaj gelmiş olduğunu gördü,
											şöyle diyordu, ""Sana olan şeyi 
gördüğüm için çok üzgünüm.""
											Sonra en iyi arkadaşından bir mesaj aldı,
											""Beni hemen şimdi ara.
											Twitter'da dünyada bir numaralı 
trend konususun.""
											(Gülüşmeler)
									","
											Riu-se, carregou em enviar,
entrou no avião, não obteve resposta,
											desligou o telemóvel, e adormeceu,
											acordou 11 horas depois,
											ligou o telemóvel enquanto o avião
andava na pista
											e imediatamente havia
uma mensagem de alguém
											com quem ela não falava 
desde o secundário, que dizia:
											""Estou chocada ao ver
o que está a acontecer contigo"".
											Então uma outra mensagem
do melhor amigo:
											""Tens de me ligar imediatamente.
											""Tu és o número um 
de partilhas no Twitter.""
											(Risos)
									",When online shaming goes too far,Jon Ronson,17:11,"culture,humanity,social media,society,technology"
"
","
","
","
",When online shaming goes too far,Jon Ronson,17:11,"culture,humanity,social media,society,technology"
"
											What had happened is that one
of her 170 followers had sent the Tweet
											to a Gawker journalist, and he
retweeted it to his 15,000 followers:
											[And now, a funny holiday joke
from IAC's PR boss]
											And then it was like a bolt of lightning.
											A few weeks later, I talked
to the Gawker journalist.
											I emailed him and asked him how it felt,
and he said, ""It felt delicious.""
											And then he said,
""But I'm sure she's fine.""
									","
											Lo que sucedió es que uno de 
sus 170 seguidores envío el tuit
											a un periodista de Gawker quien 
lo retuiteó a sus 15 000 seguidores:
											[Y ahora, una broma de fiesta 
divertida del jefe del IAC]
											Y entonces fue como un rayo.
											Unas semanas más tarde, 
hablé con el periodista Gawker.
											Le envié un correo preguntando 
cómo se sentía y me dijo: ""Muy bien"".
											Y luego dijo: ""Estoy seguro 
de que ella está bien"".
									","
											Olan şey, 170 takipçisinden birinin, 
yolladığı twiti Gawker'da çalışan
											bir gazeteciye göndermesi ve onun da 
15.000 takipçisine onu retwitlemesiydi:
											[Ve şimdi de IAC'ın halkla ilişkiler 
yöneticisinden komik bir tatil şakası]
											Sonrası bir şimşek çakması gibiydi.
											Birkaç hafta sonra, Gawker'da 
çalışan gazeteciyle konuştum.
											Ona e-posta gönderdim ve ne hissettiğini 
sordum, şöyle dedi, ""Çok lezizdi.""
											Sonra şöyle dedi, ""Ama eminim, o iyidir.""
									","
											O que aconteceu foi que um dos seus 
170 seguidores mandou o ""tweet""
											para um jornalista do Gawker, e este
partilhou com os seus 15 mil seguidores:
											[E agora, uma piada da 
relações-públicas do IAC]
											E depois foi como um trovão.
											Algumas semanas depois, 
conversei com o jornalista.
											Num e-mail, perguntei-lhe qual tinha sido
a sensação, e ele disse: ""Deliciosa"".
											E acrescentou: ""Mas tenho
a certeza de que ela está bem"".
									",When online shaming goes too far,Jon Ronson,17:11,"culture,humanity,social media,society,technology"
"
","
","
","
",When online shaming goes too far,Jon Ronson,17:11,"culture,humanity,social media,society,technology"
"
											But she wasn't fine,
because while she slept,
											Twitter took control of her life
and dismantled it piece by piece.
											First there were the philanthropists:
											[If @JustineSacco's unfortunate
words ... bother you,
											join me in supporting
@CARE's work in Africa.]
											[In light of ... disgusting,
racist tweet, I'm donating to @care today]
											Then came the beyond horrified:
											[... no words for that horribly disgusting
racist as fuck tweet from Justine Sacco.
											I am beyond horrified.]
									","
											Pero ella no estaba bien, 
porque mientras dormía,
											Twitter tomó el control de su vida 
desmantelándola pieza a pieza.
											Primero fueron los filántropos:
											[Si las @palabras desafortunadas 
de @JustineSacco... te molestan,
											únete en apoyo a @care en África.]
											[A la luz del... tuit asqueroso 
y racista, dono a @care]
											Luego los horrorizados:
											[sin palabras por el tuit racista 
de mierda de Justine Sacco.]
									","
											Ancak o iyi değildi, 
çünkü o uyuduğu sırada,
											Twitter hayatını kontrol altına almış 
ve paramparça etmişti.
											Önce hayırseverler vardı:
											[[Eğer @JustineSacco'nun talihsiz sözleri
... canınızı sıktıysa,
											@CARE'in Afrika'daki işlerini 
desteklemek için bana katılın.]
											[İğrenç ırkçı ... twitin ışığında,
bugün @care'e bağış yapıyorum]
											Sonra dehşetin ötesi geldi:
											[... Justine Sacco'dan gelen korkunç 
derecede iğrenç, ırkçı twit için
											söyleyecek sözüm yok. Dehşete düştüm.]
									","
											Mas ela não estava nada bem,
porque, enquanto dormia,
											o Twitter tomou controlo da sua vida
e desmontou-a pedaço a pedaço.
											Primeiro vieram os filantropos:
											[Se a piada infeliz de @JustineSacco 
te incomodou,
											[junta-te a mim a dar apoio
à @CARE em África.]
											[Em face ao... repugnante tweet racista,
hoje estou a doar para a @care]
											Depois vieram os superchocados:
											[...sem palavras para este tweet
racista horrível de Justine Sacco.
											[Estou mais que chocado.]
									",When online shaming goes too far,Jon Ronson,17:11,"culture,humanity,social media,society,technology"
"
","
","
","
",When online shaming goes too far,Jon Ronson,17:11,"culture,humanity,social media,society,technology"
"
											Was anybody on Twitter
that night? A few of you.
											Did Justine's joke overwhelm
your Twitter feed the way it did mine?
											It did mine, and I thought
what everybody thought that night,
											which was, ""Wow, somebody's screwed!
											Somebody's life is about to get terrible!""
											And I sat up in my bed,
											and I put the pillow behind my head,
											and then I thought, I'm not entirely sure
that joke was intended to be racist.
											Maybe instead of gleefully
flaunting her privilege,
											she was mocking the gleeful
flaunting of privilege.
											There's a comedy tradition of this,
											like South Park or Colbert
or Randy Newman.
											Maybe Justine Sacco's crime was not being
as good at it as Randy Newman.
											In fact, when I met Justine
a couple of weeks later in a bar,
											she was just crushed,
											and I asked her to explain the joke,
											and she said, ""Living in America
puts us in a bit of a bubble
											when it comes to what is going on
in the Third World.
											I was making of fun of that bubble.""
									","
											¿Había alguien en Twitter esa noche? 
Algunos de Uds.
											¿Colapsó la broma de Justine 
su feed de Twitter como al mío?
											Colapsó el mío e imaginé que todo 
el mundo pensaba esa noche:
											""¡Guau, alguien está jodido!
											¡La vida de alguien está 
a punto de ser terrible!""
											Y me senté en la cama,
											me puse la almohada bajo la cabeza,
											y pensé, no estoy del todo seguro de 
que la broma pretendiera ser racista.
											Tal vez en vez de alardear con 
regocijo de sus privilegios,
											ella se burlaba del alardeo 
alegre de los privilegios.
											Hay una tradición de esto
en la comedia,
											como South Park o Colbert 
o Randy Newman.
											Quizá el delito de Justine Sacco no era 
tan bueno en eso como Randy Newman.
											Cuando me encontré con Justine 
unas semanas más tarde en un bar,
											solo estaba hundida,
											y le pedí que explicara la broma,
											y dijo: ""Vivir en EE.UU. 
nos coloca un poco en una burbuja
											cuando se trata de lo que sucede 
en el Tercer Mundo.
											Yo estaba mofándome de la burbuja"".
									","
											O gece Twitter'da 
olanınız var mı? Birkaçınız.
											Justine'nin esprisi benim Twitter 
akışım gibi sizinkini de bozdu mu?
											Benimkini bozdu ve o gece herkesin 
düşündüğü şeyi düşündüm,
											yani, ""Vay be, birisi mahvoldu!
											Birisinin hayatı bozulmak üzere!""
											Yatağımda oturdum
											ve başımın arkasına yastığımı koydum,
sonra şöyle düşündüm,
											o şakada kasıtlı olarak ırkçılık 
yapıldığından tamamen emin değilim.
											Belki kendi ayrıcalığının keyifle 
gösterişini yapmak yerine,
											ayrıcalığın keyifli gösterişiyle
dalga geçiyordu.
											Bunun komedi geleneği var,
											Güney Parkı (South Park), Colbert 
veya Randy Newman gibi.
											Belki Justine Sacco'nun suçu bunda 
Randy Newman kadar iyi olmamaktı.
											Aslında Justine'le birkaç hafta sonra 
bir barda buluştuğumda,
											sadece kırgındı
											ve ondan espriyi açıklamasını istedim,
											o da şöyle dedi, ""Amerika'da 
yaşamak, bizi üçüncü dünyada
											olanlardan bihaber bir
balona yerleştiriyor.
											O balonla dalga geçiyordum.""
									","
											Alguém aqui esteve no Twitter
naquela noite? Alguns.
											A piada de Justine encheu o ""feed""
do vosso Twitter como fez com o meu?
											Encheu o meu, e pensei o que
toda a gente pensou naquela noite:
											""Uau, alguém fez asneira!
											""A vida de alguém está
prestes a ficar horrível!""
											E sentei-me na minha cama,
											pus a almofada atrás da cabeça,
e depois pensei:
											Não sei se a intenção
da piada era ser racista.
											Talvez, em vez de alegremente
ostentar o seu privilégio,
											ela estivesse a gozar com
a ostentação do privilégio.
											Há uma tradição cómica deste tipo,
											como em South Park
ou Colbert, ou Randy Newman.
											Talvez o crime da Justine tenha sido
não ser tão boa quanto o Randy Newman.
											De facto, quando conheci a Justine
umas semanas depois num bar
											ela estava simplesmente destruída.
											Pedi-lhe então para explicar a piada
e ela disse:
											""Morar nos EUA coloca-nos numa bolha
											""quando se trata do que acontece
no Terceiro Mundo.
											""Eu estava a gozar com essa bolha"".
									",When online shaming goes too far,Jon Ronson,17:11,"culture,humanity,social media,society,technology"
"
","
","
","
",When online shaming goes too far,Jon Ronson,17:11,"culture,humanity,social media,society,technology"
