en,es,pt,fr,title,speaker,duration,tags
"
","
","
","
",How nanoparticles could change the way we treat cancer,Joy Wolfram,10:53,"cancer,medicine,medical research,science,disease,human body,health,biology,TEDx"
"
											So we need a fire truck
to get to the right location.
											And I'm here to tell you
that nanoparticles are the fire trucks.
											We can load cancer drugs
inside nanoparticles,
											and nanoparticles
can function as the carrier
											and necessary equipment
											to bring the cancer drugs
to the heart of the tumor.
									","
											Así que necesitamos un camión de bomberos 
para que lleguen al lugar correcto.
											Y estoy aquí para decirles
											que las nanopartículas 
son el camión de los bomberos.
											Podemos introducir los medicamentos contra
el cáncer dentro de las nanopartículas,
											y ellas pueden actuar como las portadoras
											del equipo necesario
											para llevar los medicamentos
hasta el centro del tumor.
									","
											Precisamos do camião dos bombeiros
para chegarmos ao local certo.
											Eu venho aqui dizer que as nanopartículas
são os camiões-cisterna.
											Podemos carregar os medicamentos
contra o cancro dentro das nanopartículas,
											e as nanopartículas podem funcionar
como transportadoras
											e como equipamento necessário
											para levar o medicamento contra o cancro
ao centro do tumor.
									","
											On a donc besoin d'un camion d'incendie
pour arriver au bon endroit.
											Les nanoparticules
sont les camions d'incendie.
											On peut charger les nanoparticules
de médicaments anticancéreux.
											Les nanoparticules deviennent
à la fois transporteur
											et les équipements nécessaires
											pour amener les molécules
au cœur de la tumeur.
									",How nanoparticles could change the way we treat cancer,Joy Wolfram,10:53,"cancer,medicine,medical research,science,disease,human body,health,biology,TEDx"
"
","
","
","
",How nanoparticles could change the way we treat cancer,Joy Wolfram,10:53,"cancer,medicine,medical research,science,disease,human body,health,biology,TEDx"
"
											So what are nanoparticles,
											and what does it really mean
to be nano-sized?
											Well, there are many different
types of nanoparticles
											made out of various materials,
											such as metal-based nanoparticles
											or fat-based nanoparticles.
											But to really illustrate
what it means to be nano-sized,
											I took one of my hair strands
											and placed it under the microscope.
											Now, I have very thin hair,
											so my hair is approximately
40,000 nanometers in diameter.
											So this means, if we take
400 of our nanoparticles
											and we stack them on top of each other,
											we get the thickness
of a single hair strand.
									","
											¿Qué son las nanopartículas
											y qué significa realmente
tener un tamaño nano?
											Hay muchos tipos diferentes
de nanopartículas
											hechas de diversos materiales,
											como las nanopartículas de metal
											o las nanopartículas de grasas.
											Pero para ilustrar realmente 
lo que es el tamaño nano,
											tomé uno de mis cabellos
											y lo coloqué bajo el microscopio.
											Tengo un cabello fino,
											de aproximadamente
40 000 nanómetros de diámetro.
											Esto quiere decir que si tomamos
400 nanopartículas
											y las apilamos una sobre otra,
											obtenemos el grosor de un cabello.
									","
											Então, o que são nanopartículas?
											O que significa ser nanométrico?
											Existem muitos tipos diferentes
de nanopartículas
											feitas de vários materiais,
											tais como nanopartículas de metal
											ou nanopartículas à base de gordura.
											Mas, para ilustrar
o significado de nanométrico,
											arranquei um dos meus cabelos
											e coloquei-o sob o microscópio.
											Eu tenho o cabelo muito fino.
											O meu cabelo tem aproximadamente
40 000 nanómetros de diâmetro.
											Isto significa que, se agarrarmos
em 400 das nossas nanopartículas
											e as empilharmos umas sobre as outras,
											teremos a espessura
de um simples cabelo.
									","
											Les nanoparticules, c'est quoi ?
											Que signifie vraiment 
avoir des dimensions nanoscopiques ?
											Il y a une grande variété
de nanoparticules,
											faites de matières diverses
											comme celles à base de métaux
											ou celles à base de graisse.
											Afin de vous montrer vraiment
ce qui signifie l'échelle nano,
											j'ai pris un de mes cheveux
et je l'ai mis sous un microscope.
											Mes cheveux sont très fins
											et leur diamètre approche
40 000 nanomètres.
											C'est à dire que si on prend
400 nanoparticules
											et qu'on les empile
les unes sur les autres,
											on va obtenir l'épaisseur
d'un seul cheveu.
									",How nanoparticles could change the way we treat cancer,Joy Wolfram,10:53,"cancer,medicine,medical research,science,disease,human body,health,biology,TEDx"
"
","
","
","
",How nanoparticles could change the way we treat cancer,Joy Wolfram,10:53,"cancer,medicine,medical research,science,disease,human body,health,biology,TEDx"
"
											I lead a nanoparticle laboratory
to fight cancer and other diseases
											at Mayo Clinic here in Jacksonville.
											And at Mayo Clinic,
											we really have the tools
to make a difference for patients,
											thanks to the generous donations
and grants to fund our research.
											And so, how do these nanoparticles
manage to transport cancer drugs
											to the tumor?
											Well, they have an extensive toolbox.
									","
											Dirijo un laboratorio de nanopartículas
											para luchar contra el cáncer 
y otras enfermedades
											en la Clínica Mayo, aquí en Jacksonville.
											En la clínica
											tenemos las herramientas para hacer 
una diferencia en los pacientes,
											gracias a las generosas 
donaciones y subvenciones
											para financiar nuestra investigación.
											¿Cómo logran estas nanopartículas
transportar los medicamentos
											hasta el tumor?
											Pues bien, tienen una gran caja
de herramientas.
									","
											Eu lidero um laboratório de nanopartículas
que combatem o cancro e outras doenças
											na Clínica Mayo, aqui em Jacksonville.
											Na clínica Mayo
											possuímos as ferramentas
para fazer a diferença nos pacientes,
											graças a doações generosas e subsídios
para financiar a nossa investigação.
											Como é que estas nanopartículas
											transportam para o tumor
a medicação contra o cancro?
											Elas têm uma extensa caixa de ferramentas.
									","
											Je dirige un laboratoire de nanoparticules
à la Mayo Clinic à Jacksonville
											pour combattre le cancer
et d'autres pathologies.
											Mayo Clinic met à disposition
tous les outils
											qui peuvent réellement
faire la différence pour les patients
											grâce à de généreux mécénats
											et des subventions
qui financent notre recherche.
											Comment les nanoparticules
transportent-elles les traitements
											jusqu'à la tumeur ?
											En fait, elles ont une boîte à outils
très complète.
									",How nanoparticles could change the way we treat cancer,Joy Wolfram,10:53,"cancer,medicine,medical research,science,disease,human body,health,biology,TEDx"
"
","
","
","
",How nanoparticles could change the way we treat cancer,Joy Wolfram,10:53,"cancer,medicine,medical research,science,disease,human body,health,biology,TEDx"
"
											Cancer drugs without nanoparticles
are quickly washed out of the body
											through the kidneys
											because they're so small.
											So it's like water going through a sieve.
											And so they don't really have time
to reach the tumor.
											Here we see an illustration of this.
											We have the firefighters,
the cancer drugs.
											They're circulating in the blood,
											but they're quickly
washed out of the body
											and they don't really end up
inside the tumor.
											But if we put these cancer drugs
inside nanoparticles,
											they will not get washed out by the body
											because the nanoparticles are too big.
											And they will continue
to circulate in the blood,
											giving them more time to find the tumor.
											And here we see the cancer drug,
the firefighters,
											inside the fire truck, the nanoparticles.
											They're circulating in the blood,
											they don't get washed out
											and they actually end up
reaching the tumor.
									","
											Los medicamentos contra el cáncer 
se eliminan rápidamente del cuerpo
											a través de los riñones,
											porque son muy pequeños.
											Es como el agua al atravesar un filtro.
											Por eso, no tienen tiempo 
de llegar al tumor.
											Aquí vemos una ilustración.
											Tenemos a los bomberos, los medicamentos.
											Circulan en la sangre,
											pero pronto son eliminados del cuerpo
											y no llegan al interior del tumor.
											Pero si colocamos estos medicamentos
dentro de nanopartículas
											no serán eliminados del cuerpo,
											porque las nanopartículas son muy grandes.
											Continuarán circulando en la sangre,
											y así tendrán más tiempo
para encontrar el tumor.
											Aquí vemos a los medicamentos, 
es decir, los bomberos,
											dentro de su camión, las nanopartículas.
											Circulan en la sangre,
											no son eliminadas
											y terminan llegando al tumor.
									","
											Os medicamentos contra o cancro
sem as nanopartículas
											são rapidamente eliminadas
do corpo através dos rins
											porque são muito pequenos.
											Logo, é como água
a passar por uma peneira.
											Não têm tempo para chegar ao tumor.
											Vemos aqui uma ilustração disso.
											Temos os bombeiros
— os medicamentos contra o cancro —
											que estão a circular no sangue,
											mas que são rapidamente
eliminados do corpo
											e acabam por não entrar no tumor.
											Mas, se pusermos estes medicamentos
para o cancro dentro das nanopartículas,
											eles não serão eliminados do corpo
											porque as nanopartículas
são muito grandes,
											e continuarão a circular no sangue
											dando-lhes mais tempo
para encontrar o tumor.
											Vemos aqui o medicamento contra o cancro
— os bombeiros dentro do camião-cisterna —
											as nanopartículas.
											Estão a circular no sangue
											não são eliminadas
											e acabam por chegar ao tumor.
									","
											Les reins éliminent rapidement
les traitements anticancéreux
											sans nanoparticules
car leurs molécules sont trop petites.
											C'est comme de l'eau
qui traverse un tamis.
											Ils n'ont pas le temps
d'atteindre la tumeur.
											On peut en voir une illustration.
											On a les pompiers,
le traitement anticancéreux.
											Ils circulent dans le sang
mais ils sont vite expulsés du corps
											sans parvenir à vraiment
atteindre le cœur de la tumeur.
											Mais si on enferme les traitements
dans des nanoparticules,
											ils ne seront pas expulsés du corps
											parce que les nanoparticules
sont trop grandes.
											Elles vont continuer à circuler
dans le sang
											ce qui leur donne plus de temps
pour trouver la tumeur.
											Ici, vous voyez le traitement
anticancéreux, nos pompiers,
											à l'intérieur du camion d'incendie,
les nanoparticules.
											Ils circulent dans le sang
sans être évacués
											et ils réussissent à atteindre la tumeur.
									",How nanoparticles could change the way we treat cancer,Joy Wolfram,10:53,"cancer,medicine,medical research,science,disease,human body,health,biology,TEDx"
"
","
","
","
",How nanoparticles could change the way we treat cancer,Joy Wolfram,10:53,"cancer,medicine,medical research,science,disease,human body,health,biology,TEDx"
"
											And so what other tools
do nanoparticles have?
											Well, they can protect cancer drugs
from getting destroyed inside the body.
											There are certain very important
but sensitive drugs
											that are easily degraded
by enzymes in the blood.
											So unless they have
this nanoparticle protection,
											they will not be able to function.
											Another nanoparticle tool
are these surface extensions
											that are like tiny hands with fingers
that grab on to the tumor
											and fit exactly onto it,
											so that when the nanoparticles
are circulating,
											they can attach onto the cancer cells,
											buying the cancer drugs
more time to do their job.
											And these are just some of the many tools
that nanoparticles can have.
									","
											¿Qué otras herramientas 
tienen las nanopartículas?
											Pueden proteger a los medicamentos 
para que el cuerpo no los destruya.
											Hay ciertos fármacos
muy importantes, pero sensibles,
											que son fácilmente degradados
por las enzimas de la sangre.
											Así que, a menos que tengan 
la protección de las nanopartículas,
											no podrán actuar.
											Otra herramienta de las nanopartículas
son unas extensiones,
											especies de manos diminutas 
con dedos que se aferran al tumor
											y se fijan firmemente,
											de modo que cuando 
las nanopartículas circulan
											se pueden adherir 
a las células cancerígenas,
											y así dan más tiempo a los medicamentos
para que realicen su trabajo.
											Estas son algunas de las muchas 
herramientas de las nanopartículas.
									","
											Que outras ferramentas
têm as nanopartículas?
											Elas podem impedir
que os medicamentos para o cancro
											sejam destruídos dentro do corpo.
											Há certas drogas,
muito importantes mas sensíveis,
											que são facilmente decompostas
por enzimas no sangue.
											Logo, a menos que elas tenham
esta proteção de nanopartículas,
											não conseguirão funcionar.
											Outra ferramenta da nanopartícula
são estas extensões de superfície
											que são como mãos minúsculas com dedos
que se agarram ao tumor
											e se encaixam exatamente nele.
											Assim, quando as nanopartículas
estão em circulação,
											conseguem ligar-se às células cancerosas,
											dando mais tempo ao medicamento
contra o cancro para fazer o seu trabalho.
											Estes são apenas alguns dos instrumentos
que as nanopartículas têm
									","
											De quels autres outils
sont équipées les nanoparticules ?
											Elles peuvent empêcher la destruction
des molécules à l'intérieur du corps.
											Certains médicaments très importants
sont aussi très délicats
											et se dégradent facilement
sous l'action des enzymes dans le sang.
											À moins d'avoir une protection adéquate,
											ils ne seront pas capables d'agir.
											Les nanoparticules ont un autre outil : 
des tentacules sur leur surface,
											des petites mains dont les doigts
s'accrochent à la tumeur
											et s'y adaptent parfaitement
											de manière à ce que,
quand les nanoparticules circulent,
											elles s'attachent aux cellules cancéreuses
											et gagnent du temps pour permettre
aux traitements d'agir.
											Tout ça représente une petite partie
de tout ce que les nanoparticules offrent.
									",How nanoparticles could change the way we treat cancer,Joy Wolfram,10:53,"cancer,medicine,medical research,science,disease,human body,health,biology,TEDx"
"
","
","
","
",How nanoparticles could change the way we treat cancer,Joy Wolfram,10:53,"cancer,medicine,medical research,science,disease,human body,health,biology,TEDx"
"
											And today,
											we have more than 10 clinically approved
nanoparticles for cancer
											that are given to patients
all over the world.
											Yet, we have patients,
like Rebecca, who die.
											So what are the major
challenges and limitations
											with currently approved nanoparticles?
											Well, a major challenge is the liver,
											because the liver is the body's
filtration system,
											and the liver recognizes
and destroys foreign objects,
											such as viruses, bacteria
and also nanoparticles.
											And the immune cells in the liver
eat the nanoparticles,
											preventing them from reaching the tumor.
											And here we see an illustration
where the kidney is no longer a problem,
											but these fire trucks, the nanoparticles,
											get stuck in the liver
											and, actually, less of them
end up reaching the tumor.
									","
											Actualmente
											tenemos más de 10 nanopartículas 
contra el cáncer aprobadas clínicamente
											que se suministran a pacientes
en todo el mundo.
											Sin embargo, tenemos pacientes, 
como Rebecca, que mueren.
											Entonces, ¿cuáles son los mayores 
retos y las principales limitaciones
											de las actuales nanopartículas 
que ya están aprobadas?
											El mayor desafío es el hígado,
											porque es el sistema 
de filtrado del cuerpo.
											El hígado reconoce y destruye
los agentes extraños,
											como los virus, las bacterias
y también las nanopartículas.
											Las células inmunitarias del hígado
""comen"" las nanopartículas,
											y les impiden llegar al tumor.
											Esta ilustración muestra
que el riñón ya no es un problema,
											pero los camiones de bomberos,
o las nanopartículas,
											quedan atascados en el hígado
											y, en consecuencia,
muy pocos llegan al tumor.
									","
											e atualmente,
											temos mais de 10 nanopartículas
clinicamente aprovadas para o cancro
											que são dadas a pacientes
em todo o mundo.
											No entanto, temos pacientes,
como a Rebeca, que morrem.
											Então, quais são os principais
desafios e limitações
											das nanopartículas atualmente aprovadas?
											O principal problema é o fígado,
											porque o fígado é o sistema
de filtração do corpo.
											O fígado reconhece e destrói
objetos estranhos
											como os vírus, as bactérias
e também as nanopartículas.
											As células imunitárias no fígado
engolem as nanopartículas,
											impedindo-as de chegar ao tumor.
											Vemos aqui uma ilustração
em que os rins já não são um problema,
											mas estes camiões-cisterna,
as nanopartículas,
											ficam presas no fígado
											e só poucas chegam ao tumor.
									","
											Aujourd'hui,
											il y a plus de 10 nanoparticules
anti-cancéreuses approuvées cliniquement
											qui sont administrées aux patients
dans le monde entier.
											En dépit de ces avancées,
des patients comme Rebecca meurent.
											Donc quels sont les défis
et contraintes majeurs
											des nanoparticules approuvées ?
											Un des défis les plus importants,
c'est le foie.
											Le foie est le système
de filtration de notre corps
											et donc il reconnaît et détruit
les substances étrangères,
											par exemple les virus, les bactéries
ou les nanoparticules.
											Les cellules immunitaires dans le foie
mangent les nanoparticules,
											les empêchant de parvenir à la tumeur.
											Cette illustration montre que les reins
ne posent plus problème
											mais que les camions d'incendie,
les nanoparticules,
											restent bloqués dans le foie
											et qu'ils sont moins nombreux
à atteindre la tumeur.
									",How nanoparticles could change the way we treat cancer,Joy Wolfram,10:53,"cancer,medicine,medical research,science,disease,human body,health,biology,TEDx"
"
","
","
","
",How nanoparticles could change the way we treat cancer,Joy Wolfram,10:53,"cancer,medicine,medical research,science,disease,human body,health,biology,TEDx"
"
											So a future strategy
to improve nanoparticles
											is to temporarily disarm
the immune cells in the liver.
											So how do we disarm these cells?
											Well, we looked at drugs
that were already clinically approved
											for other indications
											to see if any of them
could stop the immune cells
											from eating the nanoparticles.
											And unexpectedly,
in one of our preclinical studies,
											we found that a 70-year-old malaria drug
											was able to stop the immune cells
from internalizing the nanoparticles
											so that they could escape the liver
											and continue their journey
to their goal, the tumor.
											And here we see the illustration
of blocking the liver.
											The nanoparticles don't go there,
											and they instead end up in the tumor.
											So, sometimes, unexpected connections
are made in science
											that lead to new solutions.
									","
											Así que una estrategia futura
para mejorar las nanopartículas
											es desarmar temporariamente
las células inmunitarias del hígado.
											¿Cómo las desarmamos?
											Investigamos los medicamentos
que ya han sido aprobados clínicamente
											para otras indicaciones
											para ver si alguno podía evitar
que las células inmunitarias
											comieran las nanopartículas.
											Inesperadamente, en uno 
de nuestros estudios preclínicos,
											encontramos que un medicamento contra 
la malaria, que existe desde hace 70 años,
											pudo evitar que las células inmunitarias
internalizaran las nanopartículas
											de modo que pudieran escapar del hígado
											y continuar el viaje 
hasta su objetivo, el tumor.
											Aquí vemos la ilustración
de cómo bloquean el hígado.
											Las nanopartículas no entran
											sino que terminan llegando al tumor.
											A veces, en la ciencia, se hacen
conexiones inesperadas
											que conducen a soluciones nuevas.
									","
											Uma estratégia futura para a melhoria
das nanopartículas
											é desarmar, temporariamente,
as células imunitárias do fígado.
											Como é que desarmamos essas células?
											Analisámos os medicamentos
											já aprovados clinicamente
para outras indicações
											para verificar se algum deles
poderia impedir as células imunitárias
											de destruir as nanopartículas.
											Inesperadamente,
num dos nossos ensaios pré-clínicos,
											verificámos que um medicamento
para a malária, com 70 anos,
											conseguiu impedir as células imunitárias
de interiorizar as nanopartículas
											para elas poderem escapar do fígado
											e continuar a sua jornada
até ao objetivo, o tumor.
											Vemos aqui a ilustração
do bloqueio do fígado.
											As nanopartículas não passam por lá
											e, em vez disso, acabam no tumor.
											Por vezes, aparecem
conexões inesperadas, na ciência,
											que conduzem a novas soluções.
									","
											Dès lors, une stratégie
pour améliorer les nanoparticules
											consistera à désarmer temporairement
les cellules immunitaires hépatiques.
											Comment les désarmer ?
											Nous avons examiné d'autres thérapies
déjà approuvées cliniquement
											pour d'autres indications médicales
											afin d'en trouver une qui
empêcherait les cellules immunitaires
											de manger les nanoparticules.
											Contre toute attente,
une de nos études précliniques,
											a révélé qu'un médicament vieux de 70 ans
contre le paludisme
											empêche les cellules immunitaires
de dégrader les nanoparticules,
											leur permettant de s'évader du foie
											et de continuer leur voyage
vers leur cible, la tumeur.
											Voilà la représentation
du barrage au niveau du foie.
											Les nanoparticules n'y entrent pas
											et elles peuvent atteindre la tumeur.
											Il arrive que des connexions
inattendues soient créées en science
											et qu'elles conduisent
à des nouvelles solutions.
									",How nanoparticles could change the way we treat cancer,Joy Wolfram,10:53,"cancer,medicine,medical research,science,disease,human body,health,biology,TEDx"
"
","
","
","
",How nanoparticles could change the way we treat cancer,Joy Wolfram,10:53,"cancer,medicine,medical research,science,disease,human body,health,biology,TEDx"
