fr,en,es,title,speaker,duration,tags
"
","
","
",Life in Second Life,Philip Rosedale,28:31,"cities,communication,community,computers,entertainment,entrepreneur,life,technology,virtual reality,Best of the Web"
"
											Vous savez, pour vous donner une idée d'échelle, vous savez,
											c'est de comparer l'espace et Second Life, la plupart des gens ne le réalisent pas vraiment —
											c'est, et bien, juste comme Internet au début des années 90.
											En fait, les mondes virtuels de Second Life aujourd'hui sont beaucoup comme Internet était au début des années 90:
											tout le monde est très excité,
											il y a beaucoup d'attention et d'excitation pour cette idée ou la suivante
											à chaque instant, et puis il y a le découragement
											et tout le monde pense que rien ne va marcher.
											Tout ce qui arrive avec Second Life
											et plus généralement avec les mondes virtuels, est arrivé au début des années 90.
											Il y a un jeu auquel on joue tout le temps au bureau, vous prenez n'importe quel article
											et on cherche un article identique,en remplaçant juste les mots ""Second Life""
											par ""Web"" et ""réalité virtuelle"" par ""Internet.""
											Vous pouvez trouver exactement les mêmes articles écrits
											sur tous les sujets qui suscitent de l'intérêt.
											Pour vous donner une idée de taille, Second Life c'est à peu près 20,000 CPUs aujourd'hui.
											Ca représente à peu près 20,000 ordinateurs connectés entre eux,
											actuellement dans trois sites aux Etats-Unis,
											qui créent la simulation de cet espace virtuel. Et l'espace virtuel lui-même —
											c'est environ 250,000 personnes par jour qui s'y promènent,
											donc c'est comme la population d'une assez petite ville.
											L'espace lui-même fait à peu près 10 fois la taille de San Francisco,
											avec à peu près la même densité de construction.
									","
											You know, to give you a size idea about scale, you know,
											comparing space to Second Life, most people don't realize, kind of —
											and then this is just like the Internet in the early '90s.
											In fact, Second Life virtual worlds are a lot like the Internet in the early '90s today:
											everybody's very excited,
											there's a lot of hype and excitement about one idea or the next
											from moment to moment, and then there's despair
											and everybody thinks the whole thing's not going to work.
											Everything that's happening with Second Life
											and more broadly with virtual worlds, all happened in the early '90s.
											We always play a game at the office where you can take any article
											and find the same article where you just replace the words ""Second Life""
											with ""Web,"" and ""virtual reality"" with ""Internet.""
											You can find exactly the same articles
											written about everything that people are observing.
											To give you an idea of scale, Second Life is about 20,000 CPUs at this point.
											It's about 20,000 computers connected together
											in three facilities in the United States right now,
											that are simulating this virtual space. And the virtual space itself —
											there's about 250,000 people a day that are wandering around in there,
											so the kind of, active population is something like a smallish city.
											The space itself is about 10 times the size of San Francisco,
											and it's about as densely built out.
									","
											A ver, para que se hagan una idea del tamaño a escala,
											si comparamos el espacio con Second Life, la mayoría de la gente no se da cuenta de que, más o menos,
											es como Internet a principios de los años 90.
											De hecho, los mundos virtuales de Second Life hoy en día son muy parecidos al Internet de principios de los años 90:
											todo el mundo está muy entusiasmado,
											se le da mucho bombo a una idea y a otra,
											en ciertos momentos y luego aparece la desesperanza
											y todos creen que no va a funcionar.
											Todo lo que está pasando con Second Life
											y de forma más general con los mundos virtuales, en cierto modo ya sucedió a principios de los años 90.
											En la oficina siempre jugamos a elegir cualquier artículo
											y encontrar uno igual donde solo haya que sustituir las palabras ""Second Life""
											con ""Web"" y ""realidad virtual"" con ""Internet"".
											Puedes encontrar exactamente los mismos artículos
											escritos sobre todo lo que la gente ve.
											Para que se hagan una idea de la escala, ahora mismo Second Life se compone de casi 20 mil CPUs.
											En estos momentos, hay alrededor de 20 mil computadores conectados
											en tres instalaciones en los Estados Unidos,
											simulando este espacio virtual. Y en el mundo virtual en si,
											hay alrededor de 250 mil personas al día deambulando por allí,
											así que la población activa es como la de una ciudad pequeñita.
											El espacio en sí es casi 10 veces mayor que el tamaño de San Francisco
											y la densidad de edificios es casi igual.
									",Life in Second Life,Philip Rosedale,28:31,"cities,communication,community,computers,entertainment,entrepreneur,life,technology,virtual reality,Best of the Web"
"
","
","
",Life in Second Life,Philip Rosedale,28:31,"cities,communication,community,computers,entertainment,entrepreneur,life,technology,virtual reality,Best of the Web"
"
											Voilà, vous avez une idée de la taille. Ce monde s'étend très vite —
											environ cinq pour cent par mois en ce moment, en terme du nombre de serveurs qui sont ajoutés.
											Et bien sur, à l'opposé du monde réel,
											et comme avec Internet, la chose grandit
											très, très vite et de façon exponentielle.
											Alors on est proche de l'exploration de l'espace ici
											par la quantité de contenu qu'il y a là dedans,
											et je pense que la quantité est fondamentale.
											C'était fondamental pour le monde virtuel
											qu'il soit vraiment cet espace d'infinies possibilités.
											En tant qu'êtres humains, on est très sensible à ça.
											Vous savez, vous le sentez quand c'est le cas. Vous savez quand vous êtes quelque part où vous pouvez tout faire
											et vous savez quand vous ne pouvez pas.
											Second Life c'est ces 20,000 machines
											et c'est environ 100 millions d'objets créés par les utilisateurs qui, vous voyez,
											seraient quelque chose comme ça, potentiellement interactif.
											Des dizaines de millions d'entre eux réfléchissent tout le temps:
											ils contiennent du code.
											Donc c'est déjà un monde immense, en termes de la quantité de choses qui sont dedans
											et c'est très important.
											Si quelqu'un joue à, disons, World of Warcraft,
											World of Warcraft est contenu dans, quoi, quatre DVDs.
											En comparaison, Second Life contient 100 terabytes
											de données crées par les utilisateurs, ce qui fait qu'il est 25,000 fois plus grand.
									","
											So it gives you an idea of scale. Now, it's expanding very rapidly —
											about five percent a month or so right now, in terms of new servers being added.
											And so of course, radically unlike the real world,
											and like the Internet, the whole thing is expanding
											very, very quickly, and historically exponentially.
											So that sort of space exploration thing is matched up here
											by the amount of content that's in there,
											and I think that amount is critical.
											It was critical with the virtual world
											that it be this space of truly infinite possibility.
											We're very sensitive to that as humans.
											You know, you know when you see it. You know when you can do anything in a space
											and you know when you can't.
											Second Life today is this 20,000 machines,
											and it's about 100 million or so user-created objects where, you know,
											an object would be something like this, possibly interactive.
											Tens of millions of them are thinking all the time;
											they have code attached to them.
											So it's a really large world already, in terms of the amount of stuff that's there
											and that's very important.
											If anybody plays, like, World of Warcraft,
											World of Warcraft comes on, like, four DVDs.
											Second Life, by comparison, has about 100 terabytes
											of user-created data, making it about 25,000 times larger.
									","
											Esto les da una idea del tamaño. Eso sí, se está expandiendo muy rápidamente,
											como un 5% al mes más o menos, en lo que se refiere a nuevos servidores que se van añadiendo.
											Así que desde luego, de forma totalmente contraria al mundo real,
											pero parecida a Internet, todo está creciendo
											muy, muy rápidamente — e históricamente — en forma exponencial.
											Así que la idea de los viajes espaciales coincide con esto
											en la cantidad de contenido que hay
											y creo que esa cantidad es vital.
											Era vital en el mundo virtual
											que hubiera ese espacio de auténticas posibilidades infinitas.
											Como humanos, esto es muy importante para nosotros.
											Porque lo sabes cuando lo ves. Uno sabe cuando puede hacer cualquier cosa en un espacio
											y cuando no es posible.
											Second Life es hoy en día estas 20 mil máquinas
											y unos 100 millones de objetos creados por los usuarios, donde
											un objeto sería algo así, posiblemente interactivo.
											decenas de millones de ellos están pensando todo el tiempo,
											tienen un código asignado.
											Así que ya es un mundo muy grande, en cuanto a la cantidad de cosas que tiene
											y eso es muy importante.
											Si alguien juega, por ejemplo, al World of Warcraft,
											World of Warcraft viene como en cuatro DVDs.
											En comparación, Second Life contiene unos 100 terabytes
											de información creada por los usuarios, lo que lo hace 25 mil veces más grande.
									",Life in Second Life,Philip Rosedale,28:31,"cities,communication,community,computers,entertainment,entrepreneur,life,technology,virtual reality,Best of the Web"
"
","
","
",Life in Second Life,Philip Rosedale,28:31,"cities,communication,community,computers,entertainment,entrepreneur,life,technology,virtual reality,Best of the Web"
"
											Donc c'est comme Internet comparé à AOL,
											et les sortes de salons de conversation et le contenu qu'AOL avait à l'époque,
											ce qu'on a ici est quelque chose de très différent,
											simplement parce que la quantité de choses que les gens font
											quand ils ont la possibilité de faire tout ce qu'ils veulent est impressionnante.
											La dernière grande idée c'est qu'il est pratiquement certain
											que quoi que tout ça devienne
											ça va dépasser le Web lui-même en terme d'utilisation totale.
											Et laissez moi vous donner deux arguments pour soutenir cette idée.
											En général on utilise le Web pour organiser, échanger,
											créer et consommer de l'information.
											C'est comme Irene qui parle de Google comme étant fondé sur des données.
											Je dirais que je pense au monde comme à de l'information.
											Tout ce à quoi on a affaire, toutes les expériences que l'on a,
											c'est comme si on flottait dans une mer d'information
											et qu'on interagit de différentes manières avec cette information.
											Le Web met l'information sous forme d'images et de texte.
											La topologie, la géographie du Web est essentiellement faite de liens de texte à texte.
											C'est une façon d'organiser l'information,
											mais il y a deux choses sur la façon dont on accède à l'information dans un monde virtuel
											qui sont les raisons fondamentales de leur différence
											et fait qu'ils sont mieux que tout ce qu'on a réussi à faire sur le Web jusqu'à présent.
									","
											So again, like the Internet compared to AOL,
											and the sort of chat rooms and content on AOL at the time,
											what's happening here is something very different,
											because the sheer scale of what people can do
											when they're enabled to do anything they want is pretty amazing.
											The last big thought is that it is almost certainly true
											that whatever this is going to evolve into
											is going to be bigger in total usage than the Web itself.
											And let me justify that with two statements.
											Generically, what we use the Web for is to organize, exchange,
											create and consume information.
											It's kind of like Irene talking about Google being data-driven.
											I'd say I kind of think about the world as being information.
											Everything that we interact with, all the experiences that we have,
											is kind of us flowing through a sea of information
											and interacting with it in different ways.
											The Web puts information in the form of text and images.
											The topology, the geography of the Web is text-to-text links for the most part.
											That's one way of organizing information,
											but there are two things about the way you access information in a virtual world
											that I think are the important ways that they're very different
											and much better than what we've been able to do to date with the Web.
									","
											Y así, de nuevo, como Internet comparado con AOL,
											y las salas de chat y el contenido de AOL en ese momento,
											lo que sucede aquí es algo muy distinto
											porque la magnitud de lo que la gente puede llegar a hacer
											cuando se les permite hacer lo que desean, es sorprendente.
											La última gran idea que es cierta casi con total seguridad
											es que no importa en lo que Second Life se convierta
											va a ser más grande en su uso en total que la misma Web.
											Y permitanme que lo justifique con dos afirmaciones.
											Genéricamente, para lo que usamos la Web es para organizar, intercambiar,
											crear y consumir información.
											Es algo así como cuando Irene habla de que Google está controlado por datos.
											Yo diría que pienso en el mundo como si fuera información.
											Todo aquello con lo que podemos interactuar, todas las experiencias por las que pasamos,
											es como si fluyéramos en un mar de información
											e interactuáramos con él de formas distintas.
											La Web coloca información en forma de texto e imágenes
											La topología, la geografía de la Web se basa en su mayoría en enlaces de texto a texto.
											Esa es una forma de organizar información,
											pero existen dos cosas acerca de la manera en que se accede a la información en un mundo virtual
											que creo que son importantes, muy distintas
											y mucho mejores que lo que hemos podido hacer hasta la fecha con la Web.
									",Life in Second Life,Philip Rosedale,28:31,"cities,communication,community,computers,entertainment,entrepreneur,life,technology,virtual reality,Best of the Web"
"
","
","
",Life in Second Life,Philip Rosedale,28:31,"cities,communication,community,computers,entertainment,entrepreneur,life,technology,virtual reality,Best of the Web"
"
											La première c'est que, comme je l'ai dit, la —
											hé bien la première différence dans les mondes virtuels c'est que
											l'information vous est présentée dans un monde virtuel
											sous la forme des plus fortes représentations symboliques
											qu'on puisse utiliser avec des êtres humains.
											Par exemple, C-H-A-I-S-E est le mot français pour ça,
											mais une image de ça est son symbole universel.
											Tout le monde sait ce que ça veut dire. Pas besoin de traduction.
											Aussi vous vous en souvenez mieux si je vous montre cette image,
											que si je vous montre C-H-A-I-S-E sur un bout de papier.
											Vous pouvez faire des tests qui montreront qu'après quelques jours
											vous vous rappellerez beaucoup mieux que je parlais d'une chaise.
											Donc quand vous utilisez les symboles déjà dans notre mémoire pour organiser l'information
											en vous servant des symboles communs que nous avons connu toute notre vie,
											vous maximisez l'attention et en même temps la stimulation
											et êtes capable de vous souvenir, de transférer et de manipuler des données.
											Et donc les mondes virtuels sont en fait le meilleur moyen
											finalement d'organiser et de se servir de l'information.
									","
											The first is that, as I said, the —
											well, the first difference for virtual worlds is that
											information is presented to you in the virtual world
											using the most powerful iconic symbols
											that you can possibly use with human beings.
											So for example, C-H-A-I-R is the English word for that,
											but a picture of this is a universal symbol.
											Everybody knows what it means. There's no need to translate it.
											It's also more memorable if I show you that picture,
											and I show you C-H-A-I-R on a piece of paper.
											You can do tests that show that you'll remember
											that I was talking about a chair a couple of days later a lot better.
											So when you organize information using the symbols of our memory,
											using the most common symbols that we've been immersed in all our lives,
											you maximally both excite, stimulate,
											are able to remember, transfer and manipulate data.
											And so virtual worlds are the best way
											for us to essentially organize and experience information.
									","
											La primera es que, como he dicho, la...
											bueno, la primera diferencia que tienen los mundos virtuales es que
											te presentan la información en un mundo virtual
											utilizando los símbolos icónicos más poderosos
											que se pueden utilizar con los seres humanos.
											Por ejemplo, S-I-L-L-A es la palabra en español para eso
											pero una imagen de ella es un símbolo universal.
											Todos saben lo que significa. No hay necesidad de traducirla.
											Además es más fácil de recordar si les muestro la imagen
											y S-I-L-L-A en un papel.
											Existen pruebas que demuestran que te acuerdas
											mucho mejor dentro de un par de días de que estuve hablando de una silla.
											Asi que cuando se organiza la información utilizando los símbolos de nuestra memoria,
											utilizando los símbolos más comunes que han estado inmersos en nuestra vida,
											se consigue despertar y estimular,
											y eres capaz de recordar, transferir y manipular datos al máximo.
											Y los mundos virtuales son la mejor forma
											que tenemos de organizar y experimentar la información.
									",Life in Second Life,Philip Rosedale,28:31,"cities,communication,community,computers,entertainment,entrepreneur,life,technology,virtual reality,Best of the Web"
"
","
","
",Life in Second Life,Philip Rosedale,28:31,"cities,communication,community,computers,entertainment,entrepreneur,life,technology,virtual reality,Best of the Web"
"
											Et je crois que nous en parlons depuis environ 20 ans —
											vous savez, que cette 3D, que ces environnements proches de la réalité
											sont très important pour nous dans un certain sens magique.
											Mais la deuxième chose — et je crois que c'est moins évident —
											c'est que cette expérience de créer, consommer, explorer cette information
											est implicitement et fondamentalement sociable dans un monde virtuel.
											Vous y êtes toujours avec d'autres personnes.
											Et en tant qu'humains nous sommes des créatures sociables et avons besoin, ou sommes soutenus,
											ou apprécions davantage de consommer de l'information quand nous ne sommes pas seuls.
											C'est essentiel pour nous. Vous ne pouvez pas y échaper.
											Quand vous êtes sur Amazon.com et que vous cherchez un appareil photo ou autre chose,
											vous êtes, quand vous êtes sur le site, avec mettons 5,000 autres personnes
											mais vous ne pouvez pas leur parler.
											Vous ne pouvez pas vous tourner vers ces gens qui regardent les appareils photos
											sur la même page que vous, et leur demander,
											""Hey, vous connaissez celui-la parce que je pense à l'acheter.""
									","
											And I think that's something that people have talked about for 20 years —
											you know, that 3D, that lifelike environments
											are really important in some magical way to us.
											But the second thing — and I think this one is less obvious —
											is that the experience of creating, consuming, exploring that information
											is in the virtual world implicitly and inherently social.
											You are always there with other people.
											And we as humans are social creatures and must, or are aided by,
											or enjoy more, the consumption of information in the presence of others.
											It's essential to us. You can't escape it.
											When you're on Amazon.com and you're looking for digital cameras or whatever,
											you're on there right now, when you're on the site, with like 5,000 other people,
											but you can't talk to them.
											You can't just turn to the people that are browsing digital cameras
											on the same page as you, and ask them,
											""Hey, have you seen one of these before? Because I'm thinking about buying it.""
									","
											Creo que la gente lleva como 20 años hablando de esto,
											ya saben, de que lo tridimensional, los ambientes casi reales
											son muy importantes para nosotros en su aspecto mágico.
											Pero la segunda cosa, y creo que esta es menos obvia,
											es que la experiencia de crear, consumir, explorar esa información
											es implícita e inherentemente social en el mundo virtual.
											Siempre estás con otras personas.
											Y nosotros como humanos somos seres sociales y debemos, o nos ayuda
											o disfrutamos más el consumo de información en presencia de otros.
											Forma parte de nuestra esencia. No se puede evitar.
											Si entras a Amazon.com y estás buscando cámaras digitales o lo que sea,
											estás en línea en ese momento en la página, junto con otras 5000 personas,
											pero no puedes charlar con ellos.
											No puedes dirigirte a la gente que está buscando cámaras digitales
											en la misma página que tú y preguntarles
											""Oye, ¿has visto alguna de éstas? Porque estoy pensando en comprarla"".
									",Life in Second Life,Philip Rosedale,28:31,"cities,communication,community,computers,entertainment,entrepreneur,life,technology,virtual reality,Best of the Web"
"
","
","
",Life in Second Life,Philip Rosedale,28:31,"cities,communication,community,computers,entertainment,entrepreneur,life,technology,virtual reality,Best of the Web"
"
											Cette expérience de faire du shopping ensemble, juste comme un simple exemple,
											est un exemple de comment, en tant que créatures sociables
											nous voulons vivre l'information.
											Donc ce deuxième point, que par nature l'information est partagée
											ou que nous voulons la partager,
											est une part fondamentale de, en fait, cette sorte
											de direction générale que nous prenons en utilisant la technologie pour nous connecter.
											Et donc, à nouveau, ce que je pense c'est qu'il est probable que d'ici une dizaine d'années
											ces mondes virtuels seront la façon la plus courante dont, comme êtres humains
											nous utiliserons les technologies d'Internet, si vous voulez,
											pour être ensemble, pour consommer l'information.
											Vous savez, assembler quelque chose en Inde — c'est un exemple génial.
											Peut-être que là la solution est de parler à d'autres personnes en temps réel.
											Demander des conseils, plutôt que d'utiliser un autre moyen
											par lequel vous pourriez assembler les choses par vous même.
									","
											That experience of like, shopping together, just as a simple example,
											is an example of how as social creatures
											we want to experience information in that way.
											So that second point, that we inherently experience information together
											or want to experience it together,
											is critical to essentially, kind of,
											this trend of where we're going to use technology to connect us.
											And so I think, again, that it's likely that in the next decade or so
											these virtual worlds are going to be the most common way as human beings
											that we kind of use the electronics of the Internet, if you will,
											to be together, to consume information.
											You know, mapping in India — that's such a great example.
											Maybe the solution there involves talking to other people in real time.
											Asking for advice, rather than any possible way
											that you could just statically organize a map.
									","
											Esa experiencia de comprar juntos, un simple ejemplo,
											es un ejemplo de que nosotros como seres sociales
											queremos vivir la información de esa manera.
											Por lo tanto, ese segundo punto, el hecho de que ya en sí experimentamos juntos la información,
											o deseamos experimentarla juntos,
											es fundamental para
											esta tendencia de utilizar la tecnología para estar conectados.
											Y creo que es probable que en la próxima década o algo asi
											estos mundos virtuales sean la manera más común de hacerlo, como seres humanos
											que utilizamos la electrónica de internet
											para estar juntos, para consumir información.
											Por ejemplo, para trazar un mapa de India, este es un buen ejemplo.
											Tal vez la solución conlleve hablar con otras personal en tiempo real.
											Pedir consejo, en vez de hacerlo de cualquier otro modo
											en que se pueda organizar un mapa de forma estática.
									",Life in Second Life,Philip Rosedale,28:31,"cities,communication,community,computers,entertainment,entrepreneur,life,technology,virtual reality,Best of the Web"
"
","
","
",Life in Second Life,Philip Rosedale,28:31,"cities,communication,community,computers,entertainment,entrepreneur,life,technology,virtual reality,Best of the Web"
"
											Donc je pense que c'est un autre point important.
											Je pense que quelle que soit la destination que nous prenions,
											que ce soit Second Life ou ses descendants, ou quelque chose de plus grand
											qui se passe tout autour du monde dans plein d'endroits différents —
											c'est pour ça que nous allons voir Internet être utilisé
											et le traffic global et le nombre d'utilisateurs uniques va s'inverser
											de telle sorte que le Web et sa bible d'information sous forme de texte et d'images
											vont devenir un moyen ou un composant de cette façon de consommer,
											mais cette méthode elle-même va surtout être utilisée dans ce type d'environement.
											Grand concept, mais qui a je pense de solides arguments.
											Alors laissez moi m'arrêter là et demander à John de revenir
											et peut-être que nous pouvons avoir une discussion plus approfondie.
											Merci. John. C'est génial.
									","
											So I think that's another big point.
											I think that wherever this is all going,
											whether it's Second Life or its descendants, or something broader
											that happens all around the world at a lot of different points —
											this is what we're going to see the Internet used for,
											and total traffic and total unique users is going to invert,
											so that the Web and its bibliographic set of text and graphical information
											is going to become a tool or a part of that consumption pattern,
											but the pattern itself is going to happen mostly in this type of an environment.
											Big idea, but I think highly defensible.
											So let me stop there and bring John back,
											and maybe we can just have a longer conversation.
											Thank you. John. That's great.
									","
											Por lo tanto este me parece otro punto importante.
											Creo que sea donde sea que desemboque todo esto
											ya sea Second Life o sus descendientes, o algo más amplio
											que suceda alrededor del mundo en muchas partes distintas,
											veremos que esto es para lo que Internet se va a utilizar
											y el tráfico total y los usuarios únicos se van a invertir
											de forma que la Web y su conjunto de textos e información gráfica
											se van a comvertir en una herramienta o van a formar parte del patrón de consumo,
											y este patrón en sí mismo se va a dar principalmente en este tipo de ambientes.
											Es una gran idea. Pero creo que es sumamente defendible.
											Así que permitanme parar y traer a John,
											y tal vez podamos tener una conversación más larga.
											Gracias. John. Es fantástico.
									",Life in Second Life,Philip Rosedale,28:31,"cities,communication,community,computers,entertainment,entrepreneur,life,technology,virtual reality,Best of the Web"
"
","
","
",Life in Second Life,Philip Rosedale,28:31,"cities,communication,community,computers,entertainment,entrepreneur,life,technology,virtual reality,Best of the Web"
"
											Applaudissements.
									","
											(Applause)
									","
											(Aplausos)
									",Life in Second Life,Philip Rosedale,28:31,"cities,communication,community,computers,entertainment,entrepreneur,life,technology,virtual reality,Best of the Web"
"
","
","
",Life in Second Life,Philip Rosedale,28:31,"cities,communication,community,computers,entertainment,entrepreneur,life,technology,virtual reality,Best of the Web"
"
											John Hockenberry: Pour quelles raisons la création, l'impulsion de créer Second Life ne relèvent-elles pas de l'utopie ?
											ne relève pas de l'utopie?
											Comme par exemple tous ces livres du 19ème siècle
											qui imaginaient d'autres mondes alternatifs et qui étaient
											clairement de l'utopie.
									","
											John Hockenberry: Why is the creation, the impulse to create Second Life,
											not a utopian impulse?
											Like for example, in the 19th century,
											any number of works of literature that imagined alternative worlds
											were explicitly utopian.
									","
											John Hockenberry: ¿Por qué no es la creación, el impulso de crear Second Life,
											un impulso utópico?
											Como por ejemplo, en el siglo XIX,
											cualquier obra literaria que imaginase mundos alternativos
											era claramente utópica.
									",Life in Second Life,Philip Rosedale,28:31,"cities,communication,community,computers,entertainment,entrepreneur,life,technology,virtual reality,Best of the Web"
"
","
","
",Life in Second Life,Philip Rosedale,28:31,"cities,communication,community,computers,entertainment,entrepreneur,life,technology,virtual reality,Best of the Web"
"
											Philip Rosedale: Je pense que c'est génial. C'est une question tellement profonde. Oui.
											Est-ce qu'un monde virtuel est probablement une utopie, serait une des façons dont je poserais la question.
											La réponse est non, et je pense que c'est non parce que
											le Web lui-même, qui est un bon exemple, a grandi de l'intérieur.
											L'idée de possibilités infinies, cette magie que tout peu arriver,
											n'arrive que dans un environement
											où vous savez que la liberté est totale
											au niveau du participant individuel, au niveau des blocs de Lego,
											si vous voulez, qui sont la base du monde virtuel.
											Il faut que vous ayez cette totale liberté, et donc on me pose souvent cette question,
											vous savez, si c'est une sorte d' utopie, ou si
											il y a une tendance à l'utopie dans Second Life et dans des choses similaires,
											que vous pourriez créer un monde qui a une structure si ouverte.
											Ces structures fermées limitent vraiment tout le monde
											même si vous avez de bonnes intentions en les mettant en place.
											Et si on va plus loin, la société humaine, quand on veut la limiter,
											quand vous mettez en place des grandes structures de règles,
											une nouvelle façon pour les gens de se comporter, ou une nouvelle façon d'organiser une ville, ou quoi que ce soit,
											historiquement ce genre d'approche n'a jamais mené beaucoup plus loin que,
											vous savez — je dis toujours ça en plaisantant — le Mall of America, vous voyez,
											qui est, la plus grande chose jamais été construite en utilisant
											une architecture centralisée.
									","
											Philip Rosedale: I think that's great. That's such a deep question. Yeah.
											Is a virtual world likely to be a utopia, would be one way I'd say it.
											The answer is no, and I think the reason why is because
											the Web itself as a good example is profoundly bottoms-up.
											That idea of infinite possibility, that magic of anything can happen,
											only happens in an environment
											where you really know that there's a fundamental freedom
											at the level of the individual actor, at the level of the Lego blocks,
											if you will, that make up the virtual world.
											You have to have that level of freedom, and so I'm often asked that,
											you know, is there a, kind of, utopian or,
											is there a utopian tendency to Second Life and things like it,
											that you would create a world that has a grand scheme to it?
											Those top-down schemes are alienating to just about everybody,
											even if you mean well when you build them.
											And what's more, human society, when it's controlled,
											when you set out a grand scheme of rules,
											a new way of people interacting, or a new way of laying out a city, or whatever,
											that stuff historically has never scaled much beyond,
											you know — I always laughingly say — the Mall of America, you know,
											which is like, the largest piece of centrally designed architecture
											that, you know, has been built.
									","
											Philip Rosedale: Me parece fenomenal. Es una pregunta importante. Si.
											¿Es probable que un mundo virtual sea una utopia?, así lo preguntaría yo.
											La respuesta es no y creo que la razón es
											que la misma Web, buen ejemplo, es en una estrategia excelente, primero el código.
											Esa idea de la posibilidad infinita, esa magia de que cualquier cosa puede pasar
											solo sucede en un ambiente
											donde sabes que realmente existe una libertad fundamental
											a nivel de actor individual, a nivel de los bloques de Lego,
											que compone el mundo virtual.
											Tienes que tener ese nivel de libertad. A menudo me preguntan
											si hay algo de utopía
											si Second Life tiende a ser utópica y cosas así
											por el hecho de crear un mundo con un gran esquema determinado.
											Esos esquemas que van primero nos alteran a casi todos,
											incluso si los construyes con la mejor intención.
											Y lo que es más, la sociedad humana, cuando es controlada,
											cuando se establece un gran esquema de reglas,
											una nueva forma de interacción social, o una nueva forma de diseñar una ciudad, o lo que sea,
											estas cosas nunca han progresado mucho en la historia más allá de,
											- siempre me río cuando lo digo - del ""Mall of América"",
											que es la pieza más grande de arquitectura diseñada de manera centralizada
											que, como sabes, ha sido construida.
									",Life in Second Life,Philip Rosedale,28:31,"cities,communication,community,computers,entertainment,entrepreneur,life,technology,virtual reality,Best of the Web"
"
","
","
",Life in Second Life,Philip Rosedale,28:31,"cities,communication,community,computers,entertainment,entrepreneur,life,technology,virtual reality,Best of the Web"
"
											JH: Le Kremlin était assez grand.
									","
											JH: The Kremlin was pretty big.
									","
											JH: El Kremlin era bastante grande.
									",Life in Second Life,Philip Rosedale,28:31,"cities,communication,community,computers,entertainment,entrepreneur,life,technology,virtual reality,Best of the Web"
"
","
","
",Life in Second Life,Philip Rosedale,28:31,"cities,communication,community,computers,entertainment,entrepreneur,life,technology,virtual reality,Best of the Web"
"
											PR: Le Kremlin, oui. C'est vrai. Le complexe entier.
									","
											PR: The Kremlin, yeah. That's true. The whole complex.
									","
											PR: El Kremlin, sí. Es cierto. Todo el complejo.
									",Life in Second Life,Philip Rosedale,28:31,"cities,communication,community,computers,entertainment,entrepreneur,life,technology,virtual reality,Best of the Web"
"
","
","
",Life in Second Life,Philip Rosedale,28:31,"cities,communication,community,computers,entertainment,entrepreneur,life,technology,virtual reality,Best of the Web"
"
											JH: Donnez moi un exemple de quelque chose que vous avez créé au début
											de Second Life et dont vous étiez vraiment sûr que les gens voudraient l'utiliser
											pour créer leurs avatars ou pour communiquer
											mais dont les gens en fait ont dit, non, ça ne m'intéresse pas du tout,
											et nommez quelque chose que vous n'avez pas créé et que les gens ont
											presque immédiatement commencé à réclamer.
									","
											JH: Give me a story of a tool you created at the beginning
											in Second Life that you were pretty sure people would want to use
											in the creation of their avatars or in communicating
											that people actually in practice said, no, I'm not interested in that at all,
											and name something that you didn't come up with
											that almost immediately people began to demand.
									","
											JH: cuéntame alguna historia de una herramienta que hayas creado al principio
											en Second Life que estabas seguro que la gente iba a utilizar
											para crear sus avatares o comunicarse
											y que la gente en la práctica haya dicho que no, y no estuviese para nada interesada,
											y dime algo que no se te había ocurrido
											y que la gente enseguida empezó a pedir.
									",Life in Second Life,Philip Rosedale,28:31,"cities,communication,community,computers,entertainment,entrepreneur,life,technology,virtual reality,Best of the Web"
"
","
","
",Life in Second Life,Philip Rosedale,28:31,"cities,communication,community,computers,entertainment,entrepreneur,life,technology,virtual reality,Best of the Web"
