en,es,fr,pt,tr,title,speaker,duration,tags
"
","
","
","
","
",How humans could evolve to survive in space,Lisa Nip,12:51,"TEDx,bacteria,biology,environment,engineering,exploration,evolution,future,innovation,microbiology,intelligence,nature,Planets,potential,science,astrobiology"
"
											In short, our cosmic voyages
will be fraught with dangers
											both known and unknown.
											So far we've been looking to this
new piece of mechanical technology
											or that great next generation robot
											as part of a lineup to ensure
our species safe passage in space.
											Wonderful as they are,
I believe the time has come
											for us to complement
these bulky electronic giants
											with what nature has already invented:
											the microbe,
											a single-celled organism that is itself
a self-generating, self-replenishing,
											living machine.
											It requires fairly little to maintain,
											offers much flexibility in design
											and only asks to be carried
in a single plastic tube.
									","
											En resumen, nuestros viajes cósmicos
estarán plagados de peligros
											tanto conocidos como desconocidos.
											Hasta ahora hemos estado buscando
a esta nueva tecnología mecánica
											o a esa próxima generación de robots
											que puedan asegurarnos, como especie,
un viaje seguro por el espacio.
											Por maravillosos que sean,
creo que ha llegado el momento
											de complementar a estos gigantes
electrónicos voluminosos
											con algo que la naturaleza
ya ha inventado:
											el microbio, un organismo unicelular,
											una máquina viva, capaz de
auto-regenerarse y auto-mantenerse,
											que necesita bastante poco
para mantenerse,
											ofrece mucha flexibilidad en el diseño
											y solo hace falta transportarlo
en un solo tubo de plástico.
									","
											En bref, nos voyages cosmiques
seront remplis de dangers,
											connus et inconnus.
											Jusqu'à maintenant, nous avons considéré
cette nouvelle technologie mécanique
											ou ce super robot
de la prochaine génération
											comme faisant partie du nécessaire
à la survie de notre espèce dans l'espace.
											Aussi merveilleux qu'ils soient,
je crois que pour nous, le temps est venu
											de complémenter ces géants électroniques
											avec ce que la nature a déjà inventé :
											le microbe,
											un organisme unicellulaire
qui s'auto-génère, s'auto-répare,
											une machine vivante autonome.
											Il n'a besoin de presque rien 
pour s'entretenir,
											son design offre beaucoup
de flexibilité,
											et ne demande qu'à être transporté
dans un seul tube en plastique.
									","
											Resumindo, as nossas viagens cósmicas
vão estar cheias de perigos
											conhecidos e desconhecidos.
											Até agora, temos olhado para
esta nova peça de tecnologia mecânica
											ou para este robô de nova geração
											como uma garantia
para uma viagem segura no espaço.
											Por muito bons que sejam,
acredito que chegou a hora
											de complementarmos
estes gigantes electrónicos
											com o que a natureza já inventou:
											o micróbio,
											um organismo unicelular,
uma máquina viva
											que se gera e abastece a si próprio.
											Tem baixa manutenção,
											muita flexibilidade no ""design""
											e apenas precisa de ser transportado
num simples tubo de plástico.
									","
											Kısacası kozmik yolculuklarımız,
hem bilindik hem bilinmedik
											tehlikelerle dolu olacak.
											Bugüne kadar, bu mekanik 
teknoloji parçasını
											veya bu harika yeni nesil robotu,
türümüzün uzaydan
											güvenli bir şekilde geçmesinin
garantileyicisi olarak gördük.
											Mükemmel olsalar da
bence bu kocaman elektronik devleri
											doğanın icat etmiş olduğu
											bir şeyle bütünleştirmemiz gerek.
											Mikropla,
											kendini yenileyebilen, kendisi üretebilen,
yaşayan bir makine olan
											bu tek hücreli organizmayla.
											Çok az bakım gerektiriyor,
											tasarımda çok daha fazla esneklik sunuyor,
											ve tek isteği plastik bir tüpte taşınmak.
									",How humans could evolve to survive in space,Lisa Nip,12:51,"TEDx,bacteria,biology,environment,engineering,exploration,evolution,future,innovation,microbiology,intelligence,nature,Planets,potential,science,astrobiology"
"
","
","
","
","
",How humans could evolve to survive in space,Lisa Nip,12:51,"TEDx,bacteria,biology,environment,engineering,exploration,evolution,future,innovation,microbiology,intelligence,nature,Planets,potential,science,astrobiology"
"
											The field of study that has enabled us
to utilize the capabilities of the microbe
											is known as synthetic biology.
											It comes from molecular biology,
which has given us antibiotics, vaccines
											and better ways to observe
the physiological nuances
											of the human body.
											Using the tools of synthetic biology,
											we can now edit the genes
of nearly any organism,
											microscopic or not,
											with incredible speed and fidelity.
											Given the limitations
of our man-made machines,
											synthetic biology will be a means for us
to engineer not only our food,
											our fuel and our environment,
											but also ourselves
											to compensate
for our physical inadequacies
											and to ensure our survival in space.
									","
											El campo que nos ha permitido
usar el potencial del microbio
											se conoce como la biología sintética.
											Proviene de la biología molecular,
que nos ha dado antibióticos, vacunas,
											y las mejores pautas para la observación
											de los matices fisiológicos
del cuerpo humano.
											Con la ayuda de las herramientas
de la biología sintética,
											podemos editar los genes
de casi cualquier organismo,
											microscópico o no,
											a una velocidad y fidelidad increíbles.
											Dadas las limitaciones de las
máquinas hechas por el hombre,
											la biología sintética será un nuevo medio
para diseñar no solo nuestra comida,
											combustible y medioambiente,
											sino también a nosotros mismos
											para compensar nuestros defectos físicos
											y asegurar nuestra supervivencia
en el espacio.
									","
											Le domaine d'étude qui nous a permis
d'utiliser le potentiel du microbe
											est la biologie synthétique.
											Elle vient de la biologie moléculaire,
qui nous a donné les antibiotiques,
											les vaccins et de meilleures façons
d'observer les nuances physiologiques
											du corps humain.
											Avec les outils
de la biologie synthétique,
											nous pouvons désormais éditer les gènes
de presque chaque organisme,
											microscopique ou pas,
											avec une vitesse
et une fidélité incroyables.
											Étant donné les limitations
des machines fabriquées par l'homme,
											la biologie synthétique sera pour nous
non seulement un moyen de fabriquer
											notre nourriture, notre carburant
et notre environnement,
											mais de nous fabriquer nous-mêmes,
											afin de compenser
nos insuffisances physiques
											et d'assurer notre survie dans l'espace.
									","
											O campo de estudo que nos permitiu
utilizar as capacidades do micróbio
											é conhecida como biologia sintética.
											Vem da biologia molecular,
que nos deu os antibióticos, as vacinas
											e os melhores caminhos para observar
as variações fisiológicas
											do corpo humano.
											Usando as ferramentas
da biologia sintética,
											podemos modificar os genes
de quase todos os organismos,
											microscópicos ou não,
											como uma fidelidade
e velocidade incríveis.
											Dadas as limitações das máquinas
feitas pelo homem,
											a biologia sintética é um meio
para fazermos comida,
											combustível e ambiente,
											e também para nós próprios compensarmos
											as nossas insuficiências físicas
											e garantir a nossa
sobrevivência no espaço.
									","
											Mikropların bu yeteneklerinden 
faydalanmamızı sağlayan branşa
											sentetik biyoloji deniyor.
											Bu branş, bize antibiyotikler,
aşılar veren
											ve vücudumuzun fizyolojik ayrıntılarını
daha iyi gözlemlememizi sağlayan
											moleküler biyolojiden geliyor.
											Sentetik biyolojinin araçlarını kullanarak
											mikroskobik olsun ya da olmasın
herhangi bir organizmanın genlerini
											inanılmaz bir hızla ve uygun şekilde
											değiştirebiliriz.
											İnsan yapımı makinelerimizin
sınırları göz önüne alındığında,
											sentetik biyoloji sadece
yiyeceğimizi, yakıtlarımızı ve çevremizi
											düzenlememiz için bir araç
olmakla kalmayacak
											bunların yanında kendimizin
											fiziksel yetersizliklerini giderecek
											ve uzayda hayatta kalmamızı
garantileyecek.
									",How humans could evolve to survive in space,Lisa Nip,12:51,"TEDx,bacteria,biology,environment,engineering,exploration,evolution,future,innovation,microbiology,intelligence,nature,Planets,potential,science,astrobiology"
"
","
","
","
","
",How humans could evolve to survive in space,Lisa Nip,12:51,"TEDx,bacteria,biology,environment,engineering,exploration,evolution,future,innovation,microbiology,intelligence,nature,Planets,potential,science,astrobiology"
"
											To give you an example
											of how we can use synthetic biology
for space exploration,
											let us return to the Mars environment.
											The Martian soil composition is similar
to that of Hawaiian volcanic ash,
											with trace amounts of organic material.
											Let's say, hypothetically,
											what if martian soil
could actually support plant growth
											without using Earth-derived nutrients?
											The first question
we should probably ask is,
											how would we make
our plants cold-tolerant?
											Because, on average,
the temperature on Mars
											is a very uninviting
negative 60 degrees centigrade.
											The next question we should ask is,
											how do we make
our plants drought-tolerant?
											Considering that most of the water
that forms as frost
											evaporates more quickly
than I can say the word ""evaporate.""
											Well, it turns out
we've already done things like this.
											By borrowing genes
for anti-freeze protein from fish
											and genes for drought tolerance
from other plants like rice
											and then stitching them
into the plants that need them,
											we now have plants that can tolerate
most droughts and freezes.
											They're known on Earth as GMOs,
											or genetically modified organisms,
											and we rely on them to feed
all the mouths of human civilization.
											Nature does stuff like this already,
											without our help.
											We have simply found
more precise ways to do it.
									","
											Para dar un ejemplo de cómo
											podemos usar la biología sintética
para la exploración espacial,
											volvamos al medioambiente marciano.
											La composición del suelo
marciano es similar
											a la de cenizas volcánicas de Hawái,
											con trazas de material orgánico.
											Digamos, hipotéticamente,
											que el suelo de Marte podría sustentar
en realidad el crecimiento de plantas
											sin necesidad de nutrientes
derivados de la Tierra.
											Quizás la primera pregunta
que deberíamos hacer es
											¿cómo podemos hacer
las plantas tolerantes al frío?
											Porque, en promedio,
la temperatura en Marte
											es de unos muy atractivos
60 grados bajo cero.
											La siguiente pregunta es
											¿cómo hacemos las plantas
tolerantes a la sequía?
											La mayor parte del agua
que se forma tras una helada
											se evapora antes de que pueda
decir la palabra ""evaporar"".
											Resulta que ya tenemos
hecho este tipo de cosas.
											Al tomar prestadas genes de peces
para obtener proteínas anticongelantes
											y genes de otras plantas como el arroz
para desarrollar resistencia a la sequía
											e insertarlas luego
en las plantas que los necesitan,
											acabamos por tener plantas que toleran
la mayoría de las sequías y heladas.
											Son conocidas en la Tierra
como los transgénicos,
											u organismos genéricamente modificados,
											y confiamos en ellos para alimentar
a toda la civilización humana.
											La naturaleza hace
este tipo de cosas también,
											sin nuestra ayuda.
											Nosotros hemos encontrado simplemente
maneras más precisas de hacerlo.
									","
											Pour vous donner un exemple
											de l'utilisation de la biologie
synthétique pour l'exploration spatiale,
											retournons à l'environnement martien.
											La composition du sol martien
est similaire à celle
											des cendres volcaniques d'Hawaï,
avec des traces de matière organique.
											Faisons l'hypothèse
											que le sol martien puisse tolérer
la croissance des plantes
											sans utiliser des nutriments
dérivés de la Terre.
											La première question
que nous devrions poser est :
											comment nos plantes
résisteront-elles au froid ?
											Parce que sur Mars,
la température moyenne
											est d'un très peu accueillant - 60°C.
											La question suivante devrait être :
											comment nos plantes
résisteront-elle à la sécheresse ?
											Considérant que la plupart
de l'eau qui forme du gel
											s'évapore avant même
que je puisse dire le mot « évaporer ».
											Il s'avère que nous avons déjà
fait des choses pareilles.
											En empruntant des gènes de poissons
pour des protéines antigels,
											et des gènes pour la résistance à
la sécheresse de plantes comme le riz,
											puis en les insérant dans 
les plantes qui en ont besoin,
											nous avons maintenant des plantes

											qui tolèrent la plupart
des sécheresses et du gel.
											Elles sont connues sur la Terre comme OGM,
											ou organismes génétiquement modifiés,
											et nous comptons sur eux
											pour nourrir toutes les bouches
de la civilisation humaine.
											La nature fait déjà ce genre de choses,
											sans notre aide.
											Nous avons simplement trouvé
des façons plus précises de le faire.
									","
											Para vos dar um exemplo
											de como podemos usar a biologia sintética
na exploração espacial,
											vamos voltar ao ambiente em Marte.
											A composição do solo do Marte
é similar à cinza vulcânica do Havai,
											com vestígios de material orgânico.
											Vamos dizer, hipoteticamente,
											e se o solo marciano pudesse
suportar o crescimento de plantas
											sem usar nutrientes derivados da Terra?
											A primeira pergunta que devíamos fazer é:
											""Como faríamos com que as plantas
fossem resistentes ao frio?""
											Isto porque, em média,
a temperatura em Marte
											é de 60 graus centígrados negativos.
											Outra pergunta que devíamos fazer é:
											""Como fazer para que as plantas
sejam resistentes à seca?""
											Lembremos que a maior parte da água
que se forma como gelo
											evapora mais depressa do que eu consigo
dizer a palavra ""evaporar"".
											Acontece que já fizemos coisas destas.
											Ao tirar genes de proteínas
anticongelantes de peixes
											e genes para tolerância à seca
de outras plantas como o arroz
											e inserindo-os nas plantas
que precisam deles,
											temos plantas que suportam
a maior parte das secas e das geadas.
											São conhecidos na Terra como OGM,
											ou organismos geneticamente modificados,
											e dependemos deles para alimentar
todas as bocas da civilização humana.
											A natureza já faz isto,
											sem a nossa ajuda.
											Simplesmente, encontramos
meios mais precisos para o fazer.
									","
											Sentetik biyolojiyi
uzayı keşfetmede
											nasıl kullanacağımıza
örnek vermek üzere
											Mars ortamına geri dönelim
											Mars'ın toprak alaşımı
eser miktarda organik madde içeren
											Hawai'nin volkanik küllerine benziyor.
											Diyelim ki
											Mars toprağı Dünya'dan gelen
besleyiciler olmadan
											bitki yetiştirmek için uygun.
											Böyle bir durumda
sormamız gereken ilk soru.
											""Bitkilerimizi nasıl soğuğa daha
dayanıklı yaparız?"" olmalıdır.
											Çünkü Mars'ın ortalama sıcaklığı
											eksi 60 santigrat derecedir.
											Sormamız gereken diğer bir soru ise
											""Bitkilerimizi nasıl kuraklığa 
dayanıklı yaparız?""dır.
											Çünkü kırağı hâlindeki suyun çoğu,
											benim ""buharlaşmak"" dememden
daha önce buharlaşıyor.
											Aslında biz, balıklardan antifiriz
protein genini
											ve pirinç gibi bitkilerden kuraklığa
karşı dayanıklı genlerip alıp
											onları ihtiyacı olan bitkilere
											eklemek gibi şeyleri zaten yaptık.
											Artık kuraklığa ve dona karşı
dayanıklı bitkilerimiz var.
											Dünya'da GDO olarak
											yani genetiği değiştirilmiş organizmalar
olarak biliniyorlar.
											Bugün ise insan uygarlığının beslenmesi
GDO'lar sayesinde gerçekleşiyor.
											Doğa, bu tarz şeyleri
									",How humans could evolve to survive in space,Lisa Nip,12:51,"TEDx,bacteria,biology,environment,engineering,exploration,evolution,future,innovation,microbiology,intelligence,nature,Planets,potential,science,astrobiology"
"
","
","
","
","
",How humans could evolve to survive in space,Lisa Nip,12:51,"TEDx,bacteria,biology,environment,engineering,exploration,evolution,future,innovation,microbiology,intelligence,nature,Planets,potential,science,astrobiology"
"
											So why would we want to change
the genetic makeup of plants for space?
											Well, to not do so
would mean needing to engineer
											endless acres of land
on an entirely new planet
											by releasing trillions of gallons
of atmospheric gasses
											and then constructing
a giant glass dome to contain it all.
											It's an unrealistic engineering enterprise
											that quickly becomes
a high-cost cargo transport mission.
											One of the best ways to ensure
											that we will have the food supplies
and the air that we need
											is to bring with us organisms
that have been engineered
											to adapt to new and harsh environments.
											In essence, using engineered organisms
to help us terraform a planet
											both in the short and long term.
											These organisms can then also
be engineered to make medicine or fuel.
									","
											Así que ¿por qué queremos cambiar
la composición genética de las plantas
											para el espacio?
											Bueno, no hacerlo
significaría usar la ingeniería
											para un sinfín de hectáreas de tierra
en todo un nuevo planeta
											liberando billones de litros
de gases atmosféricos
											para luego construir una cúpula de
cristal gigante para contenerlo todo.
											Es una empresa de ingeniería
poco realista
											que puede convertirse rápidamente
											en una misión de transporte
de carga de alto costo.
											Una de las mejores maneras
de asegurarnos de tener
											los suministros necesarios
de alimento y aire,
											es llevar con nosotros organismos
que han sido diseñados
											para adaptarse a entornos
nuevos y difíciles.
											o sea organismos manipulados para
ayudarnos a terraformar un planeta
											tanto a corto como a largo plazo.
											Estos organismos pueden
también ser diseñados
											para crear medicinas o combustible.
									","
											Alors pourquoi voulons-nous changer 
la constitution génétique des plantes
											pour l'espace ?
											Eh bien, ne pas le faire générerait
le besoin de créer
											une infinité d'hectares de terrain
sur une planète complètement nouvelle
											en lâchant des milliards de mètres cubes
de gaz atmosphériques
											et en construisant ensuite un dôme 
de verre géant pour les contenir.
											C'est une entreprise 
d'ingénierie irréaliste
											qui devient rapidement une mission
de transport de cargo à très haut coût.
											Une des meilleures façon de s'assurer
											que nous aurons les réserves de nourriture
et d'air dont nous avons besoin,
											c'est d'emporter avec nous des organismes
que nous avons créés
											pour s'adapter à des environnements
nouveaux et difficiles.
											Simplement, utiliser des organismes conçus
pour nous aider à terraformer une planète,
											à la fois à court et long terme.
											Ces organismes peuvent ensuite
aussi être conçus pour produire
											des médicaments ou du carburant.
											Donc nous pouvons utiliser la biologie
synthétique pour apporter
									","
											Porque queremos alterar a composição
genética das plantas para o espaço?
											Se não o fizermos, 
precisamos de criar
											muitos hectares de terra
num planeta completamente novo
											libertando uma grande quantidade
de gases atmosféricos
											e construindo uma gigantesca
cúpula de vidro para conter tudo.
											É um empreendimento irrealista
											que rapidamente se torna numa missão
de alto custo de transporte de cargas.
											Uma das melhores maneiras de assegurar
											que teremos a comida e o ar
de que precisamos
											é levarmos connosco
organismos que foram alterados
											para se adaptarem
a ambientes novos e rigorosos.
											Em suma, usar organismos alterados
para nos ajudar a habitar um novo planeta
											a curto e a longo prazo.
											Estes organismos podem ser alterados
para fazer medicamentos ou combustível.
									","
											yardımımız olmadan yapıyor zaten.
											Biz ise bunu yapmak için
daha hassas bir yol bulduk.
									",How humans could evolve to survive in space,Lisa Nip,12:51,"TEDx,bacteria,biology,environment,engineering,exploration,evolution,future,innovation,microbiology,intelligence,nature,Planets,potential,science,astrobiology"
"
","
","
","
","
",How humans could evolve to survive in space,Lisa Nip,12:51,"TEDx,bacteria,biology,environment,engineering,exploration,evolution,future,innovation,microbiology,intelligence,nature,Planets,potential,science,astrobiology"
"
											So we can use synthetic biology
to bring highly engineered plants with us,
											but what else can we do?
											Well, I mentioned earlier
that we, as a species,
											were evolved uniquely for planet Earth.
											That fact has not changed much
in the last five minutes
											that you were sitting here
and I was standing there.
											And so, if we were to dump
any of us on Mars right this minute,
											even given ample food, water, air
											and a suit,
											we are likely to experience
very unpleasant health problems
											from the amount of ionizing radiation
that bombards the surface
											of planets like Mars that have little
or nonexistent atmosphere.
											Unless we plan
to stay holed up underground
											for the duration of our stay
on every new planet,
											we must find better ways
of protecting ourselves
											without needing to resort
to wearing a suit of armor
											that weighs something
equal to your own body weight,
											or needing to hide behind a wall of lead.
									","
											Así que podemos usar la biología sintética
											para llevar plantas
de alta ingeniería con nosotros,
											pero ¿qué otra cosa podemos hacer?
											Bueno, he mencionado anteriormente
que nosotros, como especie,
											fuimos evolucionado de forma única
para el planeta Tierra.
											Este hecho no ha cambiado mucho
en los últimos cinco minutos
											mientras Uds. estaban sentados
y yo estaba aquí de pie.
											Así que si tuviéramos que mandar
a cualquiera de nosotros a Marte
											en este mismo momento,
											con comida, agua, aire y un traje espacial
											estaríamos propensos a experimentar
problemas de salud muy desagradables
											debido a la radiación ionizante
que bombardea la superficie
											de planetas como Marte
que tienen poco o nada de atmósfera.
											A menos que contemos
con quedarnos bajo tierra
											durante nuestra estancia en cada uno
de estos nuevos planetas,
											tenemos que encontrar
mejores maneras de protegernos
											sin necesidad de recurrir
a llevar una armadura
											que pese casi lo mismo
que nuestro propio peso corporal,
											o la necesidad de ocultarnos
detrás de una pared de plomo.
									","
											des plantes modifiées avec nous,
mais que pouvons-nous faire d'autre ?
											J'ai dit plus tôt que nous,
en tant qu'espèce,
											avons uniquement évolué pour vivre
sur la planète Terre.
											Ce fait n'a pas beaucoup changé
depuis les cinq dernières minutes
											que vous avez passées assis ici
et moi debout là.
											Et donc, si n'importe lequel d'entre nous,
											se retrouvait largué sur Mars maintenant,
											même en ayant assez
de nourriture, d'eau, d'air,
											doté d'une combinaison,
											il risquerait certainement de très 
désagréables problèmes de santé
											dus à la quantité de radiations ionisantes
qui bombardent la surface
											de planètes comme Mars
qui ont très peu ou pas d'atmosphère.
											A moins que nous prévoyons
de rester terrés sous terre
											pour la durée de notre présence
sur une nouvelle planète,
											nous devrions trouver
de meilleures façons de nous protéger
											sans devoir porter une combinaison armée
											qui pèse environ
le poids de votre propre corps,
											ou d'avoir besoin de se cacher
derrière un mur de plomb.
											Inspirons-nous de la nature.
									","
											Podemos usar a biologia sintética
para levarmos connosco plantas alteradas
											mas o que mais podemos fazer?
											Há pouco, mencionei que nós, como espécie,
											evoluímos de forma única
para o planeta Terra.
											Isto não mudou muito
nos últimos cinco minutos
											em que estiveram sentados aqui
e eu estava ali.
											Se deixássemos algum de nós
em Marte neste exacto momento,
											mesmo dando-lhe muita comida,
água, ar e um fato,
											provavelmente ele iria ter problemas
de saúde muito desagradáveis
											como a quantidade de radiação ionizante
											que bombardeia a superfície
de planetas como Marte,
											que têm pouca ou nenhuma atmosfera.
											A não ser que fiquemos
num buraco debaixo do solo
											durante a nossa estadia
em qualquer novo planeta,
											temos de encontrar novas maneiras
de nos proteger
											sem recorrermos ao uso de uma armadura
											que pesa tanto como o nosso próprio peso,
											e sem precisarmos de nos esconder
atrás de uma parede de chumbo.
									","
											Neden bitkilerin genetik yapılarını 
uzay için değiştirmek isteyelim ki?
											Bunu yapmamak, tamamen
yeni bir gezegendeki
											uçsuz bucaksız araziyi
trilyonlarca atmosferik gaz yayarak
											ve tüm bu gazları tutması için
devasa bir cam kubbe inşa ederek
											yeniden düzenlemek demektir.
											Bu kısa sürede yüksek masraflı 
bir kargo işi olacak
											gerçekçi olmayan bir mühendislik
girişimi olurdu.
											İhtiyacımız olan besine
ve havaya
											sahip olacağımızı garantilemenin
en iyi yollarından biri,
											yanımızda yeni ve haşin çevrelere
uyum sağlamak için düzenlenmiş
											organizmalar getirmektir.
											Diğer bir deyişle bir gezegeni hem kısa
hem uzun dönemde yaşanabilir kılmamıza
											yardım etmeleri için
değiştirilmiş organizmalar kullanmak.
											Bu organizmalar, daha sonra yakıt veya
ilaç üretmek üzere düzenlenebilir de.
									",How humans could evolve to survive in space,Lisa Nip,12:51,"TEDx,bacteria,biology,environment,engineering,exploration,evolution,future,innovation,microbiology,intelligence,nature,Planets,potential,science,astrobiology"
"
","
","
","
","
",How humans could evolve to survive in space,Lisa Nip,12:51,"TEDx,bacteria,biology,environment,engineering,exploration,evolution,future,innovation,microbiology,intelligence,nature,Planets,potential,science,astrobiology"
