en,fr,pt,title,speaker,duration,tags
"
","
","
",How technology can fight extremism and online harassment,Yasmin Green,13:40,"technology,violence,Internet,terrorism,online video,politics"
"
											And I was wondering:
											What, if anything,
could have changed his mind
											the day that he left home?
											So I asked,
											""If you knew everything that you know now
											about the suffering
and the corruption, the brutality —
											that day you left home,
											would you still have gone?""
											And he said, ""Yes.""
											And I thought, ""Holy crap, he said 'Yes.'""
											And then he said,
											""At that point, I was so brainwashed,
											I wasn't taking in
any contradictory information.
											I couldn't have been swayed.""
									","
											Je me suis demandé :
											qu'est-ce qui aurait pu
lui faire changer d'avis
											le jour où il est parti ?
											J'ai demandé :
											« Si vous saviez tout ce que
vous savez maintenant
											sur la souffrance,
la corruption, la brutalité,
											le jour où vous êtes parti,
seriez-vous parti ? »
											Il a dit : « Oui. »
											Et j'ai pensé :
« Merde, il a dit « oui ». »
											Puis il a dit :
											« À ce moment-là, j'avais subi
un tel lavage de cerveau,
											je n'assimilais plus aucune
information contradictoire.
											Je n'aurais pas pu être influencé.
									","
											E perguntei-me:
											O que é que o teria feito mudar de ideias
no dia em que saiu de casa?
											Então perguntei-lhe:
											""Se soubesses tudo o que sabes agora
											""sobre o sofrimento,
a corrupção, a brutalidade,
											""no dia em que saíste de casa,
											""ainda assim, terias partido?""
											E ele respondeu: ""Sim.""
											E eu pensei:
""Raios, ele disse 'Sim.' ""
											Então, ele acrescentou:
											""Nessa altura,
a lavagem ao cérebro já era tal
											""que eu não aceitava nenhuma 
informação contraditória.
											""Não poderia ter sido persuadido.""
									",How technology can fight extremism and online harassment,Yasmin Green,13:40,"technology,violence,Internet,terrorism,online video,politics"
"
","
","
",How technology can fight extremism and online harassment,Yasmin Green,13:40,"technology,violence,Internet,terrorism,online video,politics"
"
											""Well, what if you knew
everything that you know now
											six months before the day that you left?""
									","
											- Et si vous aviez su
tout ce que vous savez maintenant
											six mois avant le jour
où vous êtes parti ?
									","
											""Bom, então e se soubesses tudo 
o que sabes agora
											""seis meses antes do dia em que partiste?""
									",How technology can fight extremism and online harassment,Yasmin Green,13:40,"technology,violence,Internet,terrorism,online video,politics"
"
","
","
",How technology can fight extremism and online harassment,Yasmin Green,13:40,"technology,violence,Internet,terrorism,online video,politics"
"
											""At that point, I think it probably
would have changed my mind.""
									","
											- A ce moment-là, je pense
que j'aurais probablement changé d'avis. »
									","
											""Nesse momento, acho que,
provavelmente, teria mudado de ideias.""
									",How technology can fight extremism and online harassment,Yasmin Green,13:40,"technology,violence,Internet,terrorism,online video,politics"
"
","
","
",How technology can fight extremism and online harassment,Yasmin Green,13:40,"technology,violence,Internet,terrorism,online video,politics"
"
											Radicalization isn't
this yes-or-no choice.
											It's a process, during which
people have questions —
											about ideology, religion,
the living conditions.
											And they're coming online for answers,
											which is an opportunity to reach them.
											And there are videos online
from people who have answers —
											defectors, for example,
telling the story of their journey
											into and out of violence;
											stories like the one from that man
I met in the Iraqi prison.
											There are locals who've uploaded
cell phone footage
											of what life is really like
in the caliphate under ISIS's rule.
											There are clerics who are sharing
peaceful interpretations of Islam.
											But you know what?
											These people don't generally have
the marketing prowess of ISIS.
											They risk their lives to speak up
and confront terrorist propaganda,
											and then they tragically
don't reach the people
											who most need to hear from them.
											And we wanted to see
if technology could change that.
									","
											La radicalisation n'est pas
un choix simple entre oui et non.
											C'est un processus, durant lequel
les gens ont des questions
											au sujet de l'idéologie, la religion,
les conditions de vie.
											Et ils cherchent les réponses en ligne,
											ce qui offre une opportunité
de les atteindre.
											Il y a des vidéos en ligne
venant de gens ayant des réponses :
											des transfuges, par exemple,
racontant l'histoire de leur voyage
											vers la violence et leur retour ;
											des histoires comme celle d'un homme
rencontré dans une prison irakienne.
											Ce sont des locaux
qui ont publié des vidéos
											de ce qu'est vraiment la vie
dans le califat sous le règne de Daech.
											Il y a des religieux qui partagent
des interprétations pacifiques de l'islam.
											Mais vous savez quoi ?
											Ces gens n'ont en général pas le talent
que Daech a pour le marketing.
											Ils risquent leur vie pour s'exprimer
et s'opposer à la propagande terroriste
											et, tragiquement,
ils ne touchent pas les gens
											qui ont le plus besoin de les entendre.
											Nous voulions voir si la technologie
pouvait changer cela.
									","
											A radicalização não é uma escolha
de sim ou não.
											É um processo, durante o qual
as pessoas têm dúvidas
											sobre ideologia, religião,
condições de vida.
											E procuram respostas ""online"",
											criando uma oportunidade
para chegarem até elas.
											Há vídeos ""online"" feitos
por pessoas que têm respostas
											— desertores, por exemplo, a contar
											como se envolveram
e se libertaram da violência.
											Histórias como a de um homem
que conheci na prisão no Iraque.
											Há habitantes que fizeram o ""upload""
de filmagens de telemóvel
											da realidade da vida no Califado, 
sob o domínio do ISIS.
											Há clérigos a partilharem 
interpretações pacíficas do Islamismo.
											Mas sabem uma coisa?
											Essas pessoas não têm normalmente
a capacidade de ""marketing"" do ISIS.
											Arriscam a vida para falar
e combater a propaganda terrorista,
											e depois, tragicamente,
											não conseguem chegar a quem mais
precisava de ouvir a sua mensagem.
											Nós queríamos perceber
se a tecnologia podia mudar isso.
									",How technology can fight extremism and online harassment,Yasmin Green,13:40,"technology,violence,Internet,terrorism,online video,politics"
"
","
","
",How technology can fight extremism and online harassment,Yasmin Green,13:40,"technology,violence,Internet,terrorism,online video,politics"
"
											So in 2016, we partnered with Moonshot CVE
											to pilot a new approach
to countering radicalization
											called the ""Redirect Method.""
											It uses the power of online advertising
											to bridge the gap between
those susceptible to ISIS's messaging
											and those credible voices
that are debunking that messaging.
											And it works like this:
											someone looking for extremist material —
											say they search
for ""How do I join ISIS?"" —
											will see an ad appear
											that invites them to watch a YouTube video
of a cleric, of a defector —
											someone who has an authentic answer.
											And that targeting is based
not on a profile of who they are,
											but of determining something
that's directly relevant
											to their query or question.
									","
											En 2016, nous avons établi
un partenariat avec Moonshot CVE
											afin d'expérimenter une approche
pour lutter contre la radicalisation
											appelée « Méthode de Redirection ».
											Elle utilise le pouvoir
de la publicité en ligne
											pour rapprocher ceux qui sont
réceptifs au message de Daech
											et ces voix crédibles
qui réfutent ce message.
											Cela fonctionne ainsi :
											quelqu'un cherchant
du contenu extrémiste,
											cherchant, disons,
« Comment rejoindre Daech ? »,
											verra apparaître une publicité
											qui l'invite à regarder une vidéo YouTube
d'un religieux, d'un transfuge ;
											quelqu'un qui a une réponse authentique.
											Ce ciblage est basé,
non pas sur un profil de leur identité,
											mais sur la détermination
d'une chose pertinente
											pour leur interrogation ou question.
									","
											Então, em 2016, juntámo-nos à Moonshot CVE
											para conduzirmos uma nova abordagem
ao combate da radicalização:
											""O Método de Redirecionamento"".
											Este método usa o poder
da publicidade ""online""
											para ligar aqueles que são
mais suscetíveis à mensagem do ISIS
											a vozes credíveis que estão
a desconstruir essa mensagem.
											E funciona assim:
											alguém que esteja à procura 
de material extremista
											— digamos que pesquisam 
""Como é que me junto ao ISIS?"" —
											vê aparecer um anúncio
											que os convida a assistir a um vídeo no 
Youtube de um clérigo, de um desertor.
											de alguém que tem uma resposta autêntica.
											Este redirecionamento funciona,
não com base no perfil dessa pessoa,
											mas determinando algo
que é diretamente relevante
											àquilo que ela pesquisou.
									",How technology can fight extremism and online harassment,Yasmin Green,13:40,"technology,violence,Internet,terrorism,online video,politics"
"
","
","
",How technology can fight extremism and online harassment,Yasmin Green,13:40,"technology,violence,Internet,terrorism,online video,politics"
"
											During our eight-week pilot
in English and Arabic,
											we reached over 300,000 people
											who had expressed an interest in
or sympathy towards a jihadi group.
											These people were now watching videos
											that could prevent them
from making devastating choices.
											And because violent extremism
isn't confined to any one language,
											religion or ideology,
											the Redirect Method is now
being deployed globally
											to protect people being courted online
by violent ideologues,
											whether they're Islamists,
white supremacists
											or other violent extremists,
											with the goal of giving them the chance
to hear from someone
											on the other side of that journey;
											to give them the chance to choose
a different path.
									","
											Durant notre pilote de huit semaines
en anglais et en arabe,
											nous avons touché
plus de 300 000 personnes
											ayant exprimé de l'intérêt
ou de la sympathie
											pour un groupe djihadiste.
											Ces gens regardent maintenant des vidéos
											qui pourraient les empêcher
de prendre des décisions dévastatrices.
											Puisque l'extrémisme violent n'est pas
limité à une langue en particulier,
											une religion ou une idéologie,
											la méthode de redirection est en cours
de déploiement à l'échelle mondiale
											afin de protéger les gens courtisés
en ligne par des idéologues violents,
											que ce soient des islamistes,
des suprémacistes blancs
											ou d'autres extrémistes violents,
											avec l'objectif de leur donner
une chance d'entendre quelqu'un
											ayant suivi ce chemin ;
											leur donner une chance
de choisir un autre chemin.
									","
											Durante as nossas 8 semanas de teste
em inglês e árabe,
											conseguimos chegar a mais 
de 300 000 pessoas
											que tinham manifestado interesse
ou simpatia por um grupo Jihadista.
											Estas pessoas estavam agora a ver vídeos
											que podiam evitar que elas 
fizessem escolhas devastadoras.
											E porque o extremismo violento
não se limita a uma única linguagem,
											religião ou ideologia,
											o Método de Redirecionamento 
está a ser implementado globalmente
											para proteger as pessoas que estão a ser 
cortejadas por ideólogos violentos
											— sejam eles islamistas,
suprematistas brancos,
											ou de outros grupos extremistas —
											com o objetivo de dar-lhes
a oportunidade de ouvirem alguém
											do outro lado desse percurso;
											dar-lhes a oportunidade
de escolherem um caminho diferente.
									",How technology can fight extremism and online harassment,Yasmin Green,13:40,"technology,violence,Internet,terrorism,online video,politics"
"
","
","
",How technology can fight extremism and online harassment,Yasmin Green,13:40,"technology,violence,Internet,terrorism,online video,politics"
"
											It turns out that often the bad guys
are good at exploiting the internet,
											not because they're some kind
of technological geniuses,
											but because they understand
what makes people tick.
											I want to give you a second example:
											online harassment.
											Online harassers also work
to figure out what will resonate
											with another human being.
											But not to recruit them like ISIS does,
											but to cause them pain.
											Imagine this:
											you're a woman,
											you're married,
											you have a kid.
											You post something on social media,
											and in a reply,
you're told that you'll be raped,
											that your son will be watching,
											details of when and where.
											In fact, your home address
is put online for everyone to see.
											That feels like a pretty real threat.
											Do you think you'd go home?
											Do you think you'd continue doing
the thing that you were doing?
											Would you continue doing that thing
that's irritating your attacker?
									","
											Il s'avère que souvent les méchants
savent bien exploiter internet,
											pas parce qu'ils sont
des génies de la technologie,
											mais parce qu'ils comprennent
ce qui fait réagir les gens.
											Je veux vous donner un second exemple :
											le cyber-harcèlement.
											Les cyber-harceleurs cherchent aussi
ce qui va faire écho
											pour un autre être humain.
											Pas pour les recruter comme le fait Daech,
											mais pour les blesser.
											Imaginez :
											vous êtes une femme,
											vous êtes mariée,
											vous avez un enfant.
											Vous postez sur les réseaux sociaux
											et dans une réponse,
on vous dit que vous serez violée,
											que votre fils regardera,
											avec des détails sur quand et où.
											En fait, votre adresse
est mise en ligne publiquement.
											Cela semble être une menace plutôt réelle.
											Pensez-vous que
vous rentreriez chez vous ?
											Pensez-vous que vous continueriez
à faire ce que vous faisiez ?
											Continueriez-vous à faire cette chose
qui irrite votre agresseur ?
									","
											Vemos que frequentemente os vilões 
são bons a explorar a Internet,
											não porque sejam génios tecnológicos,
											mas porque percebem aquilo
que motiva as pessoas.
											Eu dou-vos outro exemplo:
											O assédio ""online"".
											Os assediadores ""online"" também
trabalham para perceber
											o que éque vai afetar outro ser humano.
											Não para os recrutar, como o ISIS faz,
											mas para lhes causar dor.
											Imaginem o seguinte:
											Se fossem uma mulher,
											casada,
											com um filho.
											Publicam algo numa rede social,
											e num comentário
dizem-vos que vão ser violadas,
											que o vosso filho estará a ver,
											com detalhes sobre quando e onde.
											A vossa morada é publicada ""online""
para que todos vejam.
											Parece-me uma ameaça bastante real.
											Acham que iriam para casa?
											Acham que continuariam a fazer
o que estavam a fazer antes?
											Continuariam a fazer aquilo
que está a irritar o vosso agressor?
									",How technology can fight extremism and online harassment,Yasmin Green,13:40,"technology,violence,Internet,terrorism,online video,politics"
"
","
","
",How technology can fight extremism and online harassment,Yasmin Green,13:40,"technology,violence,Internet,terrorism,online video,politics"
"
											Online abuse has been this perverse art
											of figuring out what makes people angry,
											what makes people afraid,
											what makes people insecure,
											and then pushing those pressure points
until they're silenced.
											When online harassment goes unchecked,
											free speech is stifled.
											And even the people
hosting the conversation
											throw up their arms and call it quits,
											closing their comment sections
and their forums altogether.
											That means we're actually
losing spaces online
											to meet and exchange ideas.
											And where online spaces remain,
											we descend into echo chambers
with people who think just like us.
											But that enables
the spread of disinformation;
											that facilitates polarization.
											What if technology instead
could enable empathy at scale?
									","
											Le cyber-harcèlement est l'art pervers
											de découvrir ce qui
met les gens en colère,
											ce qui les effraie,
											ce qui les dérange,
											et puis d'appuyer sur ces points
de pression jusqu'à les faire taire.
											Quand les cyber-harceleurs
restent impunis,
											la liberté de parole est étouffée.
											Même les gens qui animent la conversation
											lèvent les bras au ciel
et jettent l'éponge,
											désactivant complètement
les commentaires et les forums.
											Cela signifie que nous perdons
des espaces en ligne
											où se rencontrer et échanger des idées.
											Là où les espaces en ligne demeurent,
											nous descendons dans des chambres d'écho
avec des gens qui pensent comme nous.
											Mais cela permet la prolifération
de la désinformation ;
											cela facilite la polarisation.
											Et si, au lieu de cela, la technologie
favorisait l'empathie à grande échelle ?
									","
											O abuso ""online"" tem sido
esta arte perversa
											de perceber o que é que 
deixa as pessoas zangadas,
											o que é que deixa as pessoas assustadas,
											o que é que deixa as pessoas inseguras,
											e depois pressionar nesses pontos
até que elas se silenciem.
											Quando o assédio ""online""
passa despercebido
											a liberdade de expressão é reprimida.
											E mesmo aqueles que conduzem a conversa
											lavam as mãos do assunto,
											fechando a secção de comentários
e os fóruns de discussão.
											Isso quer dizer que estamos 
a perder espaços ""online""
											para nos encontrarmos
e partilharmos ideias.
											E onde permanecem espaços ""online"",
											estes degeneram, criando câmaras de eco,
com pessoas que pensam tal como nós.
											Mas isso permite a difusão
da desinformação;
											o que facilita a polarização.
											E se a tecnologia pudesse, 
proporcionalmente, permitir a empatia?
									",How technology can fight extremism and online harassment,Yasmin Green,13:40,"technology,violence,Internet,terrorism,online video,politics"
"
","
","
",How technology can fight extremism and online harassment,Yasmin Green,13:40,"technology,violence,Internet,terrorism,online video,politics"
