en,fr,pt,tr,title,speaker,duration,tags
"
","
","
","
",What's the smallest thing in the universe?,Jonathan Butterworth,5:06,"TED-Ed,physics,science,quantum physics"
"
											The nucleus has more secrets to reveal, 
as it contains protons and neutrons.
											Though once thought to be fundamental 
particles on their own, in 1968
											physicists found that protons and neutrons
are actually made of quarks,
											which are indivisible.
											A proton contains two “up” quarks 
and one “down” quark.
											A neutron contains two down 
quarks and one up.
									","
											Le noyau possède d'autres secrets :
il contient des protons et des neutrons.
											Autrefois pris pour des particules
fondamentales à part entière, en 1968,
											les physiciens ont trouvé que les protons
et les neutrons contenaient des quarks,
											qui sont indivisibles.
											Un proton contient deux quarks « up »
et un quark « down ».
											Un neutron contient
deux quarks « down » et un « up ».
									","
											O núcleo tem mais segredos a revelar,
porque contém protões e neutrões.
											Embora outrora se pensasse que eram
partículas fundamentais per si só,
											em 1968 os físicos descobriram
que os protões e os neutrões
											são feitos de ""quarks""
que são indivisíveis.
											Um protão contém dois ""quarks up""
e um ""quark down"".
											Um neutrão contém dois ""quarks down""
e um ""quark up"".
									","
											Çekirdek proton ve nötron taşıdığı için
ortaya çıkarılacak daha çok sırrı var.
											Başta kendilerine ait temel
parçacıkları olduğu düşünülse de
											1968'de fizikçiler, aslında
protonların ve nötronların
											bölünmez olan kuarklardan
oluştuğunu buldular.
											Bir proton, iki ""yukarı"" kuark
ve bir ""aşağı"" kuark içerir.
											Bir nötron, iki aşağı kuark
ve bir yukarı kuark içerir.
									",What's the smallest thing in the universe?,Jonathan Butterworth,5:06,"TED-Ed,physics,science,quantum physics"
"
","
","
","
",What's the smallest thing in the universe?,Jonathan Butterworth,5:06,"TED-Ed,physics,science,quantum physics"
"
											The nucleus is held together
by the strong force, 

											another fundamental force 
of the Standard Model.
											Just as photons carry
the electromagnetic force,
											particles called gluons
carry the strong force.
											Electrons, together with up
and down quarks,
											seem to be all we need to build atoms 
and therefore describe normal matter.
											However, high energy experiments reveal 
that there are actually six quarks–
											down &amp; up, strange &amp; charm,
and bottom &amp; top
											- and they come in a wide range of masses.
											The same was found for electrons,
											which have heavier siblings
called the muon and the tau.
											Why are there three (and only three) 
different versions
											of each of these particles?
											This remains a mystery.
									","
											Le noyau reste soudé
grâce à la force nucléaire forte,
											une autre force fondamentale
du Modèle Standard.
											Tout comme les photons
avec la force électromagnétique,
											des particules appelées gluons
transportent l'interaction forte.
											Les électrons, avec les quarks up et down,
											semblent suffire pour former les atomes
et ainsi décrire la matière normale.
											Toutefois, des expériences à haute énergie
révèlent l'existence de six quarks -
											down et up, strange et charm,
enfin bottom et top
											- qui possèdent des masses très variées.
											De même pour l'électron,
											qui a des frères plus lourds
appelés le muon et le tau.
											Pourquoi y a-t-il trois et seulement trois
versions différentes de ces particules ?
											Cela reste un mystère.
									","
											O núcleo mantém-se unido
pela força forte
											— outra força fundamental
do Modelo Padrão.
											Tal como os fotões transportam
a força eletromagnética,
											as partículas chamadas gluões
transportam a força forte.
											Os eletrões, em conjunto
com os ""quarks up"" e ""down"",
											parecem ser tudo o que é preciso
para criar átomos
											e, portanto, para descrever
a matéria normal.
											Mas as experiências de alta energia
revelam que há seis ""quarks""
											— ""down &amp; up"",
											""strange &amp; charm"",
											e ""bottom &amp; top"" —

											que aparecem numa ampla gama de massas.
											O mesmo acontece com os eletrões
											que têm ""irmãos"" mais pesados,
chamados o muão e o tau.
											Porque é que há três
— e apenas três — versões diferentes
											de cada uma destas partículas?
											Isso mantém-se um mistério.
									","
											Çekirdek, Standart Modelin
bir başka temel kuvveti olan
											baskın kuvvet tarafından
bir arada tutulur.
											Fotonlar elektromanyetik
kuvvet taşıdığı gibi
											Glüon adındaki parçacıklar da
baskın kuvvet taşırlar.
											Elektronlar, yukarı kuark
ve aşağı kuarklarla birlikte
											tek ihtiyacımızın atom oluşturmak olduğunu
gösterirler,bu da normal maddeyi tanımlar.
											Yine de yüksek enerji deneyleri esasında
her biri altı tane olan yukarı ve aşağı,
											garip ve tılsım, alt ve üst kuarklar
olduğunu ortaya koyuyor
											ve çok miktarda yığınlarla
içeri giriyorlar.
											Aynı şey müon ve tau adında
											daha ağır kardeşleri olan
elektronlar için de bulundu.
											Neden her bir parçacığın üç tane,
yalnızca üç farklı versiyonları var?
											Bu gizemini koruyor.
									",What's the smallest thing in the universe?,Jonathan Butterworth,5:06,"TED-Ed,physics,science,quantum physics"
"
","
","
","
",What's the smallest thing in the universe?,Jonathan Butterworth,5:06,"TED-Ed,physics,science,quantum physics"
"
											These heavy particles are only produced, 
for very brief moments,
											in high energy collisions,
and are not seen in everyday life.
											This is because they decay very 
quickly into the lighter particles.
									","
											Ces particules lourdes ne sont produites
que pendant un court instant
											lors de collisions à haute énergie,
et n'existent pas au quotidien.
											En effet, elles se décomposent rapidement
en particules plus légères.
									","
											Estas partículas pesadas só se produzem
por breves momentos,
											em colisões de alta energia
e não se encontram na vida quotidiana.
											Isso porque se degradam muito depressa
em partículas mais leves.
									","
											Bu ağır parçacıklar yalnızca
yüksek enerji çarpışmalarında
											çok kısa anlar için üretilirler
ve günlük yaşamda görünmezler.
											Çünkü daha hafif partiküllere
çok çabuk parçalanırlar.
									",What's the smallest thing in the universe?,Jonathan Butterworth,5:06,"TED-Ed,physics,science,quantum physics"
"
","
","
","
",What's the smallest thing in the universe?,Jonathan Butterworth,5:06,"TED-Ed,physics,science,quantum physics"
"
											Such decays involve the exchange 
of force-carrying particles,
											called the W and Z, which
– unlike the photon – have mass.
											They carry the weak force, 
the final force of the Standard Model.
											This same force allows protons and 
neutrons to transform into each other,
											a vital part of the fusion interactions 
that drive the Sun.
											To observe the W and Z directly,
											we needed the high energy collisions
provided by particle accelerators.
									","
											Ces désintégrations impliquent l'échange
de particules porteuses de forces,
											appelées le W et le Z, qui,
contrairement au photon, ont une masse.
											Ils transportent la force faible,
la dernière force du Modèle Standard.
											Cette force permet aux protons
de se changer en neutrons et inversement,
											ce qui est crucial pour les interactions
de fusion au sein du Soleil.
											Pour observer directement le W et le Z,
											il fallait des collisions à haute énergie
dans des accélérateurs de particule.
									","
											Essa degradação envolve a troca
de partículas transportadoras de força,
											chamadas W e Z que têm massa
— ao contrário do fotão.
											Transportam a força fraca,
a força final do Modelo Padrão.
											Esta mesma força permite que os protões
e os neutrões se transformem um no outro,
											uma parte vital das interações
de fusão que acionam o Sol.
											Para observar diretamente W e Z,
											precisamos de colisões de alta energia
fornecidas por aceleradores de partículas.
									","
											Bu parçalanmalar W ve Z
adında yığın içeren
											kuvvet taşıyıcı parçacıkların,
fotonun aksine, değiş tokuşunu gerektirir.
											Bunlar Standart Modelin 
son kuvveti olan zayıf kuvveti taşırlar.
											Aynı kuvvet protonlara ve nötronlara
birbirlerine dönüşme olanağı da verir,
											bu da füzyon etkileşimlerinin
güneşi yönlendiren hayati bir parçasıdır.
											W ve Z'yi direkt gözlemlemek için
											parçacık hızlandırıcısıyla sağlanan yüksek
enerji çarpışmalarına ihtiyacımız var.
									",What's the smallest thing in the universe?,Jonathan Butterworth,5:06,"TED-Ed,physics,science,quantum physics"
"
","
","
","
",What's the smallest thing in the universe?,Jonathan Butterworth,5:06,"TED-Ed,physics,science,quantum physics"
"
											There’s another kind of Standard Model 
particle, called neutrinos.
											These only interact with other particles
through the weak force.
											Trillions of neutrinos, many generated
by the sun, fly through us every second.
											Measurements of weak interactions found that
there are different kinds of neutrinos
											associated with the electron, 
muon, and tau.
									","
											Il y a un autre genre de particule
dans le Modèle Standard : les neutrinos.
											Celles-ci n’interagissent avec les autres
qu'avec la force faible.
											Des milliards de neutrinos, provenant
du Soleil, nous traversent chaque seconde.
											Des mesures de l'interaction faible
ont trouvé plusieurs genres de neutrinos
											associés à l'électron, au muon, et au tau.
									","
											Há outro tipo de partículas
do Modelo Padrão, chamadas neutrinos.
											Estes só interagem com outras partículas
por intermédio da força fraca.
											Biliões de neutrinos,
muitos deles gerados pelo Sol,
											voam à nossa volta a cada segundo.
											As medições das interações fracas
descobriram
											que há diversos tipos de neutrinos,
											associados ao eletrão,
ao muão e ao tau.
									","
											Nötrino adında 
başka bir Standart Model türü var.
											Bunlar diğer parçacıklarla sadece
zayıf kuvvet yoluyla etkileşime geçerler.
											Birçoğu güneş yoluyla oluşan trilyonlarca
nötrino her saniye bize doğru uçuşur.
											Zayıf etkileşimlerin ölçümleri
farklı türden nötrinoların
											elektron ile, müon ile ve tau ile
ilişkilendirilmiş olduğunu ortaya koydu.
									",What's the smallest thing in the universe?,Jonathan Butterworth,5:06,"TED-Ed,physics,science,quantum physics"
"
","
","
","
",What's the smallest thing in the universe?,Jonathan Butterworth,5:06,"TED-Ed,physics,science,quantum physics"
"
											All these particles also have 
antimatter versions,
											which have the opposite charge 
but are otherwise identical.
											Matter and antimatter particles are 
produced in pairs in high-energy collisions,
											and they annihilate each other
when they meet.
									","
											Toutes ces particules ont aussi
une version en antimatière,
											qui possède une charge opposée
mais demeure identique pour le reste.
											Les particules de matière et d'antimatière
sont produites par paire
											lors de collisions à haute énergie
											et elles s'anéantissent en se rencontrant.
									","
											Todas estas partículas
também têm versões antimatéria,
											que têm a carga oposta,
mas são idênticas em tudo o resto.
											As partículas de matéria e de antimatéria
são produzidas aos pares,
											em colisões de alta energia
que se anulam quando se encontram.
									","
											Tüm bu parçacıkların karşıt yükü olan,
											fakat özdeş olan
karşıt versiyonları var.
											Madde ve karşıt madde parçacıkları
yüksek enerjiyle çift halinde üretilirler
											ve karşı karşıya gelince
birbirlerini imha ederler.
									",What's the smallest thing in the universe?,Jonathan Butterworth,5:06,"TED-Ed,physics,science,quantum physics"
"
","
","
","
",What's the smallest thing in the universe?,Jonathan Butterworth,5:06,"TED-Ed,physics,science,quantum physics"
"
											The final particle of the Standard Model
is the Higgs boson
											– a quantum ripple in the background 
energy field of the universe.
											Interacting with this field is how all the
fundamental matter particles acquire mass,
											according to the Standard Model.
											The ATLAS Experiment on 
the Large Hadron Collider
											is studying the Standard Model in-depth.
											By taking precise measurements of the particles
and forces that make up the universe, 

											ATLAS physicists can look for
answers to mysteries
											not explained by the Standard Model.
									","
											L'ultime particule du Modèle Standard
est le boson de Higgs
											- une ondulation quantique au sein
du champ énergétique de l'univers.
											En interagissant avec ce champ,
											les particules fondamentales de la matière
acquièrent de la masse,
											selon le Modèle Standard.
											L'expérience ATLAS sur
le Grand collisionneur de hadrons
											étudie le Modèle Standard en détail.
											En prenant des mesures précises
des particules et des forces de l'univers,
											les physiciens de l'ATLAS
cherchent des réponses aux mystères
											non expliqués par le Modèle Standard.
									","
											A partícula final do Modelo Padrão
é o bosão de Higgs
											— uma onda quântica em segundo plano
no campo de energia do universo.
											É na interação com este campo
											que as partículas de matéria
adquirem massa,
											de acordo com o Modelo Padrão.
											A experiência ATLAS 
no Grande Colisionador de Hadrões
											está a estudar o Modelo Padrão
em profundidade.
											Fazendo medições rigorosas das partículas
e forças que compõem o universo,
											os físicos do ATLAS procuram
respostas para os mistérios
											ainda não explicados pelo Modelo Padrão.
									","
											Standart Modelin son parçacığı
evrenin arka enerji sahasında
											bir kuantum dalgacığı olan Higgs bozonu.
											Bu sahayla etkileşimde olmak tüm temel
madde parçacıklarının Standart Modele göre
											nasıl yığın elde ettiklerini gösteriyor.
											Büyük Hadron Çarpıştırıcısında
yapılan ATLAS Deneyi
											Standart Modeli derinlemesine inceliyor.
											Parçacıkların hassas ölçümlerini ve evreni
bir araya getiren kuvvetleri ele alarak
											ATLAS fizikçileri, 
Standart Modelin açıklamadığı
											gizemlerin yanıtlarını arayabiliyorlar.
									",What's the smallest thing in the universe?,Jonathan Butterworth,5:06,"TED-Ed,physics,science,quantum physics"
"
","
","
","
",What's the smallest thing in the universe?,Jonathan Butterworth,5:06,"TED-Ed,physics,science,quantum physics"
"
											For example, how does gravity fit in?
											What is the real relationship between 
force carriers and matter particles?
											How can we describe “Dark Matter”,
											which makes up most of the mass in the 
universe but remains unaccounted for?
											While the Standard Model provides a beautiful 
explanation for the world around us,
											there is still a universe’s worth of 
mysteries left to explore.
									","
											Par exemple, où place-t-on la gravité ?
											Quelle est la vraie relation
entre les porteurs de force
											et les particules de matière ?
											Comment décrire la « Matière Noire »,
											qui correspond à la plupart
de la masse de l'univers,
											mais reste inexpliquée ?
											Alors que le Modèle Standard nous explique
admirablement le monde autour de nous,
											il nous reste encore
un univers de mystères à explorer.
									","
											Por exemplo, como é que a gravidade
se encaixa nisto tudo?
											Qual é a verdadeira relação
											entre os transportadores de forças
e as partículas de matéria?
											Como podemos descrever
a ""matéria escura""?
											O que é que compõe a maior parte da massa
no universo mas se mantém sem explicação?
											Embora o Modelo Padrão
nos forneça uma bela explicação
											para o mundo à nossa volta,
											ainda há muita coisa misteriosa
no universo que vale a pena explorar.
									","
											Örneğin; yer çekimi bu duruma
nasıl uyum sağlıyor?
											Taşıyıcı güçlerle madde parçacıkları
arasındaki gerçek ilişki ne?
											Evrendeki yığının çoğunluğunu oluşturan
											ama ne olduğu yanıtsız kalan
""Karanlık Madde""yi nasıl tarif ederiz?
											Standart Modelin dünyamız için
güzel bir açıklaması olsa da
											hâlâ keşfedilmeyi bekleyen ve evrenin
değeri kadar çok sayıda olan gizem var.
									",What's the smallest thing in the universe?,Jonathan Butterworth,5:06,"TED-Ed,physics,science,quantum physics"
"
","
","
","
",What's the smallest thing in the universe?,Jonathan Butterworth,5:06,"TED-Ed,physics,science,quantum physics"
