en,es,tr,de,title,speaker,duration,tags
"
","
","
","
",How computers are learning to be creative,Blaise Agüera y Arcas,17:34,"AI,algorithm,beauty,art,collaboration,brain,future,demo,innovation,intelligence,machine learning,science and art,science,visualizations"
"
											This is from a bird brain.
											And you see this incredible variety
of different sorts of cells,
											even the cellular theory itself
was quite new at this point.
											And these structures,
											these cells that have these arborizations,
											these branches that can go
very, very long distances —
											this was very novel at the time.
											They're reminiscent, of course, of wires.
											That might have been obvious
to some people in the 19th century;
											the revolutions of wiring and electricity
were just getting underway.
											But in many ways,
											these microanatomical drawings
of Ramón y Cajal's, like this one,
											they're still in some ways unsurpassed.
									","
											Esto es de un cerebro de un pájaro.
											Y ya ven esta increíble variedad 
de diferentes tipos de células,
											incluso la propia teoría celular 
era bastante nueva en este momento.
											Y estas estructuras,
											estas células que tienen 
estas arborizaciones,
											estas ramas que pueden alcanzar
muy largas distancias,
											esto era muy novedoso en esa época.
											Nos recuerdan, por supuesto, 
a los cables.
											Eso podría haber sido obvio 
para algunos en el siglo XIX;
											las revoluciones del cableado y de 
la electricidad se estaban iniciando.
											Pero en muchos sentidos,
											los dibujos de microanatomía 
de Ramón y Cajal, como éste,
											todavía son, 
en cierto modo, insuperables.
									","
											Bir kuş beyninden alıntı.
											Bu inanılmaz farklı çeşitlikteki 
hücreleri görüyorsunuz,
											hücre teorisi bile o zaman çok yeniydi.
											Bu yapılar,
											dallanmaların olduğu hücreler,
											çok çok uzağa gidebilen dallar
											o zamanlar çok yeniydi.
											Tabii ki de kabloları andırıyorlar.
											19. yy'da bu bazı insanlar 
için açık ve netti;
											kabloların ve elektriğin devrimi 
yeni bir yolculuğa başlıyordu.
											Fakat birçok açıdan
											örnekteki gibi Ramón y Cajal'ın
mikroanatomik çizimleri
											hâlâ bazı açılardan emsalsiz.
									","
											Diese zeigt ein Vogelgehirn.
											Sie sehen eine unglaubliche 
Vielfalt verschiedener Zellarten.
											Sogar die Zelltheorie selbst
war damals ziemlich neu.
											Diese Strukturen,
diese verzweigten Zellen,
											diese Äste, die sehr, 
sehr weit reichen können —
											das war damals völlig neu.
											Sie erinnern ganz klar an Kabel.
											Das mag für manch einen im 19. Jh.
offensichtlich gewesen sein,
											als gerade die Revolution 
der Elektrizität und Verkabelung begann.
											Doch in vielerlei Hinsicht
											wurden Ramón y Cajals 
mikroanatomische Zeichnungen
											wie diese hier, nie wirklich übertroffen.
									",How computers are learning to be creative,Blaise Agüera y Arcas,17:34,"AI,algorithm,beauty,art,collaboration,brain,future,demo,innovation,intelligence,machine learning,science and art,science,visualizations"
"
","
","
","
",How computers are learning to be creative,Blaise Agüera y Arcas,17:34,"AI,algorithm,beauty,art,collaboration,brain,future,demo,innovation,intelligence,machine learning,science and art,science,visualizations"
"
											We're still more than a century later,
											trying to finish the job
that Ramón y Cajal started.
											These are raw data from our collaborators
											at the Max Planck Institute
of Neuroscience.
											And what our collaborators have done
											is to image little pieces of brain tissue.
											The entire sample here
is about one cubic millimeter in size,
											and I'm showing you a very,
very small piece of it here.
											That bar on the left is about one micron.
											The structures you see are mitochondria
											that are the size of bacteria.
											And these are consecutive slices
											through this very, very
tiny block of tissue.
											Just for comparison's sake,
											the diameter of an average strand
of hair is about 100 microns.
											So we're looking at something
much, much smaller
											than a single strand of hair.
									","
											Un siglo más tarde todavía
											tratamos de terminar 
el trabajo que empezó Ramón y Cajal.
											Estos son los datos brutos 
de nuestros colaboradores
											del Instituto Max Planck 
de Neurociencia.
											Nuestros colaboradores
											han tomado imágenes de 
trozos de tejido cerebral.
											La muestra completa aquí 
es de 1 mm cúbico de tamaño,
											y les estoy mostrando 
un trozo muy pequeño.
											Esa barra de la izquierda es 
de aproximadamente una micra.
											Las estructuras visibles 
son las mitocondrias
											del tamaño de las bacterias.
											Y estos son cortes consecutivos
											de este diminuto bloque de tejido.
											solo a efectos de comparación,
											el diámetro de una hebra promedio 
de pelo es de unas 100 micras.
											Así que vemos algo mucho, 
mucho más pequeño
											que una sola hebra de cabello.
									","
											Ramón y Cajal'ın başladığı işi bitirmeye
											çabalarken hâlâ yüzyıl 
sonrasından daha uzağız.
											Bunlar Max Planck Sinirbilim 
Enstitüsü'ndeki
											ortaklarımızdan gelen ham verilerdir.
											Ortaklarımızın yaptığı şey
											beyin dokusunun küçük parçalarını 
hayal etmekti.
											Buradaki tüm örnek boyutun yaklaşık 
bir milimetre kübü ve
											size bunun çok ama çok küçük 
bir parçasını gösteriyorum.
											Sol taraftaki çizgi yaklaşık bir mikron.
											Gördüğünüz yapılar bakteri boyutundaki
											mitokondriler.
											Bunlar çok çok ince olan
											doku bloklarındaki 
ard arda gelen dilimler.
											Sadece karşılaştırmak amacıyla,
											ortalama bir saç telinin çapı 
yaklaşık 100 mikron.
											Yani tek bir saç telinden çok çok
											küçük bir şey arıyoruz.
									","
											Jetzt, mehr als hundert Jahre später,
											versuchen wir immer noch, 
Ramón y Cajals Werk zu vollenden.
											Das sind die Rohdaten unserer Mitarbeiter
											am Max-Planck-Institut für Neurobiologie.
											Unsere Mitarbeiter bilden also

											kleine Teile von Gehirngewebe ab.
											Diese ganze Probe hier misst
ungefähr einen Kubikmillimeter.
											Hier zeige ich Ihnen 
ein winziges Stück davon.
											Der Strich links misst circa ein Mikron.
											Die Strukturen, die Sie sehen,
sind Mitochondrien,
											die so groß wie Bakterien sind.
											Das sind aufeinanderfolgende Schnitte
											durch diesen sehr, sehr
dünnen Gewebeblock.
											Nur zum Vergleich,
											der Durchmesser einer durchschnittlichen
Haarsträhne beträgt circa 100 Mikronen.
											Wir sehen hier also etwas
noch viel kleineres
											als eine einzelne Haarsträhne.
									",How computers are learning to be creative,Blaise Agüera y Arcas,17:34,"AI,algorithm,beauty,art,collaboration,brain,future,demo,innovation,intelligence,machine learning,science and art,science,visualizations"
"
","
","
","
",How computers are learning to be creative,Blaise Agüera y Arcas,17:34,"AI,algorithm,beauty,art,collaboration,brain,future,demo,innovation,intelligence,machine learning,science and art,science,visualizations"
"
											And from these kinds of serial
electron microscopy slices,
											one can start to make reconstructions
in 3D of neurons that look like these.
											So these are sort of in the same
style as Ramón y Cajal.
											Only a few neurons lit up,
											because otherwise we wouldn't
be able to see anything here.
											It would be so crowded,
											so full of structure,
											of wiring all connecting
one neuron to another.
									","
											Y a partir de este tipo de rebanadas 
de microscopía electrónica de serie,
											se pueden hacer reconstrucciones en 3D 
de las neuronas con este aspecto.
											Son casi del mismo estilo 
que las de Ramón y Cajal.
											Solo se iluminaron unas pocas neuronas,
											porque, de lo contrario, 
no se podría ver nada aquí.
											Estaría tan lleno,
											tan pleno de estructuras,
											de cableado de todas las neuronas 
conectadas una a otra.
									","
											Bir bilim insanı bu çeşit seri 
elektron mikroskopi dilimlerinden
											bunlara benzeyen üç boyutlu nöronlarda
yeniden yapılandırmaya başlayabilir.
											Sonucunda bunlar Ramón y Cajal'la 
aynı tarzda.
											Sadece birkaç nöron parlıyor,
											yoksa burada hiçbir şey göremezdik.
											Çok kalabalık olurdu,
											bir nöronu diğer bir nörona
											bağlayan yapılarla dolu.
									","
											Basierend auf den Serien aus
Elektronenmikroskopscheiben
											kann man 3D-Nachbildungen
von Neuronen wie diese hier erstellen.
											Diese haben in etwa den Stil 
von Ramón y Cajal.
											Nur ein paar Neutronen leuchten,

											weil wir hier sonst nichts sehen könnten.
											Es wäre so unübersichtlich,
											so überfüllt mit Kabelstrukturen,
											die die Neuronen verbinden.
									",How computers are learning to be creative,Blaise Agüera y Arcas,17:34,"AI,algorithm,beauty,art,collaboration,brain,future,demo,innovation,intelligence,machine learning,science and art,science,visualizations"
"
","
","
","
",How computers are learning to be creative,Blaise Agüera y Arcas,17:34,"AI,algorithm,beauty,art,collaboration,brain,future,demo,innovation,intelligence,machine learning,science and art,science,visualizations"
"
											So Ramón y Cajal was a little bit
ahead of his time,
											and progress on understanding the brain
											proceeded slowly
over the next few decades.
											But we knew that neurons used electricity,
											and by World War II, our technology
was advanced enough
											to start doing real electrical
experiments on live neurons
											to better understand how they worked.
											This was the very same time
when computers were being invented,
											very much based on the idea
of modeling the brain —
											of ""intelligent machinery,""
as Alan Turing called it,
											one of the fathers of computer science.
									","
											Así Ramón y Cajal se adelantó 
un poco a su tiempo,
											y al progreso 
en la comprensión del cerebro
											avanzando lentamente 
a lo largo de las siguientes décadas.
											Pero sabíamos que las neuronas 
usan electricidad
											y por la Segunda Guerra Mundial, 
la tecnología avanzó lo suficiente
											como para empezar a hacer experimentos 
eléctricos reales con neuronas vivas
											para comprender mejor cómo funcionaban.
											En ese mismo momento 
se desarrollaban las computadoras
											con la idea de modelar el cerebro,
											de ""máquinas inteligentes"", 
como decía Alan Turing,
											uno de los padres de la informática.
									","
											Ramón y Cajal zamanının biraz 
ilerisindeydi
											ve beyni anlamadaki ilerlemesini
											önündeki birkaç 10 yıl boyunca sürdürdü.
											Nöronların elektrik kullandığını 
biliyorduk ve
											2. Dünya Savaşı'yla teknolojimiz nasıl
çalıştıklarını daha iyi
											anlamak için canlı nöronlarda gerçek
elektrikli deneyleri
											yapmaya başlayacak kadar gelişmişti.
											Bu tam da bilgisayarların; 
bilgisayar biliminin fikir 

											öncülerinden biri olan 
Alan Turing'in deyimiyle
											beyin modelleme fikrine dayanan
""akıllı makinelerin""
											icadıyla aynı dönemdi.
									","
											Ramón y Cajal war seiner Zeit
also etwas voraus.
											Die Fortschritte beim
Verstehen des Gehirns
											geschahen in den folgenden
Jahrzehnten nur langsam.
											Aber wir wussten,
dass Neuronen Elektrizität nutzen.
											Im Zweiten Weltkrieg
war unsere Technologie
											für elektronische Experimente
an lebenden Neuronen
											zur Erforschung ihrer
Funktionsweise ausgereift genug.
											Genau damals wurden auch
Computer erfunden,
											hauptsächlich auf Basis von
Nachbildungen des Gehirns —
											""intelligente Maschinen"",
wie sie Alan Turing nannte,
											einer der Urväter der Infomatik.
									",How computers are learning to be creative,Blaise Agüera y Arcas,17:34,"AI,algorithm,beauty,art,collaboration,brain,future,demo,innovation,intelligence,machine learning,science and art,science,visualizations"
"
","
","
","
",How computers are learning to be creative,Blaise Agüera y Arcas,17:34,"AI,algorithm,beauty,art,collaboration,brain,future,demo,innovation,intelligence,machine learning,science and art,science,visualizations"
"
											Warren McCulloch and Walter Pitts
looked at Ramón y Cajal's drawing
											of visual cortex,
											which I'm showing here.
											This is the cortex that processes
imagery that comes from the eye.
											And for them, this looked
like a circuit diagram.
											So there are a lot of details
in McCulloch and Pitts's circuit diagram
											that are not quite right.
											But this basic idea
											that visual cortex works like a series
of computational elements
											that pass information
one to the next in a cascade,
											is essentially correct.
									","
											Warren McCulloch y Walter Pitts 
miraron el dibujo de Ramón y Cajal
											de la corteza visual,
											que muestro aquí.
											Esta es la corteza que procesa 
las imágenes que provienen del ojo.
											Y para ellos, esto parecía 
un diagrama de circuito.
											Y hay gran cantidad de detalles en el 
diagrama de circuito de McCulloch y Pitts
											que no están del todo bien.
											Pero esta idea básica de que
											la corteza visual funciona como 
una serie de elementos computacionales
											que pasan una información de uno 
al siguiente en cascada,
											es esencialmente correcta.
									","
											Warren McCulloch ve Walter Pitts,
Ramón y Cajal'ın burada gösterdiğim
											görme korteksinin (merkezi)
											çizimlerine baktı.
											Bu korteks gözden gelen 
görüntüleri işliyor.
											Onlar için bu devre şeması gibiydi.
											Bu yüzden McCulloch ve Pitts'in 
devre şemasında
											tamamen doğru olmayan 
birçok detay bulunmakta.
											Ama bu temel
											görme korteksinin hesaplama
elemanları serisi gibi
											çalışarak sonrakine 
ard arda bilgi aktarması fikri
											temelde doğrudur.
									","
											Warren McCulloch und Walter Pitts
betrachteten Ramón y Cajals Zeichnung
											eines visuellen Cortex,
											die ich Ihnen hier zeige.
											Das ist der Cortex, der Bilder 
verarbeitet, die das Auge sieht.
											Sie fanden, dass es 
wie ein Schaltplan aussah.
											Im Schaltplan von McCulloch 
und Pitts gibt es viele Details,
											die nicht ganz stimmen.
											Doch der Grundgedanke,
											dass der visuelle Cortex wie eine
Reihe Computerelemente funktioniert,
											die Informationen stufenartig
nacheinander weiterreichen,
											stimmt im Grunde.
									",How computers are learning to be creative,Blaise Agüera y Arcas,17:34,"AI,algorithm,beauty,art,collaboration,brain,future,demo,innovation,intelligence,machine learning,science and art,science,visualizations"
"
","
","
","
",How computers are learning to be creative,Blaise Agüera y Arcas,17:34,"AI,algorithm,beauty,art,collaboration,brain,future,demo,innovation,intelligence,machine learning,science and art,science,visualizations"
"
											Let's talk for a moment
											about what a model for processing
visual information would need to do.
											The basic task of perception
											is to take an image like this one and say,
											""That's a bird,""
											which is a very simple thing
for us to do with our brains.
											But you should all understand
that for a computer,
											this was pretty much impossible
just a few years ago.
											The classical computing paradigm
											is not one in which
this task is easy to do.
									","
											Hablemos por un momento
											de lo que tendría que hacer un modelo 
para procesar la información visual.
											La tarea básica de la percepción
											es tomar una imagen como esta y decir:
											""Eso es un pájaro""
											que es algo muy simple 
de ver con nuestro cerebro.
											Pero todos Uds. deben entender 
que para una computadora
											esto era prácticamente imposible 
hace pocos años.
											Con el paradigma 
de la computación clásica
											esta tarea no es fácil de hacer.
									","
											Biraz görsel bilgi işleme için modelin
											ne yapması gerektiğinden bahsedelim.
											Algının temel görevi
											bu gibi bir resme bakıp şöyle demektir,
											""Bu bir kuş.""
											ki bu bizim beyinlerimizle
yaptığımız çok kolay bir şeydir.
											Ama şunu anlamalısınız ki
bilgisayar için,
											birkaç yıl önce neredeyse imkânsızdı.
											Klasik hesaplama paradigması
											bu işi kolay yapanlardan
biri değil.
									","
											Besprechen wir kurz,
											was ein Modell für die Verarbeitung
visueller Informationen machen müsste.
											Die Grundaufgabe der Wahrnehmung ist es,
											bei einem solchen Bild zu sagen:
											""Das ist ein Vogel"",
											für unsere Gehirne ist das sehr einfach.
											Sie müssen aber bedenken,
dass das für einen Computer
											noch vor ein paar Jahren
völlig unmöglich war.
											Für ein klassisches Rechensystem
											ist das nicht einfach.
									",How computers are learning to be creative,Blaise Agüera y Arcas,17:34,"AI,algorithm,beauty,art,collaboration,brain,future,demo,innovation,intelligence,machine learning,science and art,science,visualizations"
"
","
","
","
",How computers are learning to be creative,Blaise Agüera y Arcas,17:34,"AI,algorithm,beauty,art,collaboration,brain,future,demo,innovation,intelligence,machine learning,science and art,science,visualizations"
"
											So what's going on between the pixels,
											between the image of the bird
and the word ""bird,""
											is essentially a set of neurons
connected to each other
											in a neural network,
											as I'm diagramming here.
											This neural network could be biological,
inside our visual cortices,
											or, nowadays, we start
to have the capability
											to model such neural networks
on the computer.
											And I'll show you what
that actually looks like.
									","
											Entonces lo que pasa 
entre los píxeles,
											entre la imagen del ave 
y la palabra ""pájaro""
											es esencialmente un conjunto 
de neuronas conectadas entre sí
											en una red neuronal,
											como la que diagramo aquí.
											Esta red neuronal podría ser biológica, 
en nuestras cortezas visuales,
											o, en la actualidad, podemos
											modelar este tipo de redes neuronales 
en la computadora.
											Y mostraré qué aspecto tienen.
									","
											Pikseller arasında,
											kuş resmi ve ""kuş"" kelimesi 
arasında olan,
											temelde sinir ağında birbirine bağlı

											nöronlar kümesidir,
											burada şemalaştırdığım gibi.
											Bu sinir ağı, görme kortekslerimizin
içerisinde, biyolojik olabilir
											veya günümüzde, bu gibi
sinir ağları modelleme
											kapasitesine sahip olmaya
başladık bilgisayarlarda.
											Size gerçekte nasıl
göründüğünü açıklayacağım.
									","
											Was zwischen den Pixeln,
											dem Bild eines Vogels 
und dem Wort ""Vogel"" passiert,
											ist im Grunde eine Gruppe 
miteinander verbundener Neuronen
											in einem neuronalen Netzwerk,
											wie in meinem Diagramm.
											Dieses neuronale Netzwerk kann 
ein natürliches in unserer Sehrinde sein.
											Heute können wir beginnen,
											solche neuronalen Netzwerke 
in Computern nachbauen.
											Ich gebe Ihnen eine Vorstellung davon.
									",How computers are learning to be creative,Blaise Agüera y Arcas,17:34,"AI,algorithm,beauty,art,collaboration,brain,future,demo,innovation,intelligence,machine learning,science and art,science,visualizations"
"
","
","
","
",How computers are learning to be creative,Blaise Agüera y Arcas,17:34,"AI,algorithm,beauty,art,collaboration,brain,future,demo,innovation,intelligence,machine learning,science and art,science,visualizations"
