en,tr,pt,title,speaker,duration,tags
"
","
","
",How empowering women and girls can help stop global warming,Katharine Wilkinson,13:48,"climate change,biosphere,nature,women,education,science,sustainability,policy,farming,communication"
"
											Women are the primary
farmers of the world.
											They produce 60 to 80 percent
of food in lower-income countries,
											often operating on fewer than five acres.
											That's what the term ""smallholder"" means.
											Compared with men, women smallholders
have less access to resources,
											including land rights,
											credit and capital, training,
											tools and technology.
											They farm as capably
and efficiently as men,
											but this well-documented disparity
in resources and rights
											means women produce less food
on the same amount of land.
											Close those gaps,
											and farm yields rise by 20 to 30 percent.
											That means 20 to 30 percent more food
from the same garden or the same field.
											The implications for hunger,
for health, for household income —
											they're obvious.
											Let's follow the thread to climate.
									","
											Kadınlar dünyanın birincil çiftçileridir.
											Genellikle 20 dönümden az alanlarda
işleyen düşük gelirli ülkelerde
											kadınlar besinin yüzde
60 ile 80'ini üretiyor.
											Bu da ''küçük çiftlik sahibi''
anlamına geliyor.
											Erkeklere kıyasla kadın çiftçiler
toprak hakkı,
											kredi, sermaye, eğitim, araç gereçler
											ve teknoloji gibi kaynaklara ulaşmada
											daha fazla zorluk çekiyorlar.
											Kadınlar en az erkekler kadar
etkili tarım yapabiliyorlar
											fakat aşikar olan eşitsizlikler 
kadınların erkeklere kıyasla
											aynı süreçte aynı boyutta toprak üzerinde
daha az üretim yapmasına neden oluyor.
											Boşlukları kapatın
											ve getirisi yüzde 20'ye 30'a 
yükselen tarım getirilerini eşitleyin.
											Bu aynı zamanda aynı yerden alınan ürünün
%30'a kadar fazla elde edilmesi demek.
											Açlık, sağlık, ev geliri konusunda
yapılan çıkarımlar
											oldukça açık.
											İklime karşı tehtidlere göz atalım.
									","
											As mulheres são as principais
agricultoras do mundo.
											Produzem 60 a 80% dos alimentos
nos países de baixos rendimentos,
											muitas vezes trabalhando
em menos de dois hectares.
											É o que significa
o termo ""pequeno produtor"".
											Comparadas aos homens, essas mulheres
têm menos acesso a recursos,
											incluindo o direito à terra,
											ao crédito, ao capital, à formação,
											às ferramentas e à tecnologia.
											Elas cultivam tão eficazmente
como os homens,
											mas esta bem documentada
disparidade de recursos e direitos
											significa que as mulheres produzem
menos comida mo mesmo espaço de terra.
											Se eliminarmos essas lacunas,
											os resultados agrícolas
aumentam entre 20 a 30%.
									",How empowering women and girls can help stop global warming,Katharine Wilkinson,13:48,"climate change,biosphere,nature,women,education,science,sustainability,policy,farming,communication"
"
","
","
",How empowering women and girls can help stop global warming,Katharine Wilkinson,13:48,"climate change,biosphere,nature,women,education,science,sustainability,policy,farming,communication"
"
											We humans need land to grow food.
											Unfortunately, forests are often
cleared to supply it,
											and that causes emissions
from deforestation.
											But if existing farms produce enough food,
											forests are less likely to be lost.
											So there's a ripple effect.
											Support women smallholders,
											realize higher yields,
											avoid deforestation
											and sustain the life-giving
power of forests.
											Project Drawdown estimates
that addressing inequity in agriculture
											could prevent two billion tons
of emissions between now and 2050.
											That's on par with the impact
household recycling can have globally.
											Addressing this inequity
can also help women cope
											with the challenges of growing food
											as the climate changes.
											There is life force in cultivation.
									","
											Bizlerin ürün yetiştirmek için
tarım alanına ihtiyacı var.
											Ne yazık ki ormanlar bu alanı sağlamak
için yok ediliyor
											ve bu da orman tahribine dayalı 
salınımlara neden oluyor.
											Eğer hali hazırda bulunan tarım alanları 
yeterli besini üretirse
											ormanların tahribi azalır.
											Yani burada bir tür dalga etkisi var.
											Kadın çiftçileri destekleyin,
											daha fazla tarım alanı elde edin,
											orman tahribinden kaçının
											ve ormanların canlandıran
gücünü devam ettirin.
											Drawdown projesi tarımda eşitliğin 
sağlanmasının günümüzden 2050'ye kadar
											iki milyar ton salınımın önlenmesini 
sağlayacağını ön görüyor.
											Evsel geri dönüşüm dünya genelinde
bununla aynı düzeyde etki yaratabilir.
											Bu eşitsizliğe dikkat çekmek ayrıca
iklim değişikliği ile birlikte
											kadınların tarımda yaşadıkları zorluklarla
											başa çıkmalarına da yardımcı olabilir.
											Tarımda hayat enerjisi var.
									","
											Isso significa 20 a 30% mais comida
da mesma horta ou do mesmo campo.
											As implicações para a fome,
para a saúde, para renda familiar,
											são óbvias.
											Passemos ao tópico clima.
											Os seres humanos precisam de terra
para cultivar alimentos.
									",How empowering women and girls can help stop global warming,Katharine Wilkinson,13:48,"climate change,biosphere,nature,women,education,science,sustainability,policy,farming,communication"
"
","
","
",How empowering women and girls can help stop global warming,Katharine Wilkinson,13:48,"climate change,biosphere,nature,women,education,science,sustainability,policy,farming,communication"
"
											At last count,
											130 million girls are still denied
their basic right to attend school.
											Gaps are greatest
in secondary school classrooms.
											Too many girls are missing
a vital foundation for life.
											Education means better health
for women and their children,
											better financial security,
											greater agency at home and in society,
											more capacity to navigate
a climate-changing world.
											Education can mean options,
adaptability, strength.
											It can also mean lower emissions.
											For a variety of reasons,
											when we have more years of education,
											we typically choose to marry later
											and to have fewer children.
											So our families end up being smaller.
											What happens at the individual level
adds up across the world and over time.
											One by one by one,
											the right to go to school impacts
how many human beings live on this planet
											and impacts its living systems.
											That's not why girls should be educated.
											It's one meaningful outcome.
									","
											Son sayımda,
											130 milyon kızın temel hakları olan okula
gitme hakkının engellendiği görülüyor.
											Ortaokul sınıflarında boşluklar
en yüksek seviyelerde.
											Çok fazla kız çocuğu yaşam için gerekli
olan hayati dayanaklarını kaçırıyor.
											Eğitim kadınlar ve çocukları için 
daha sağlıklı bir hayat,
											daha güçlü bir ekonomik güvenlik,
											evde ve toplum içinde 
daha iyi bir faaliyet ve iklimi değişen
											bir dünyayı yönlendirmede
daha yüksek bir kapasite demek.
											Eğitim; seçenekler, 
uyum yeteneği, güç demek.
											Aynı zamanda 
daha az miktarda salınım demek.
											Birçok farklı sebepten dolayı
											uzun seneler eğitim aldığımız zaman
											daha az çocuğa sahip olmayı
											ve daha geç evlenmeyi tercih ediyoruz.
											Ve bu yüzden ailelerimiz
daha da küçülüyor.
											Dünya genelinde ve zaman içerisinde 
bireysel seviyede neler oluyor?
											Birer birer,
											kaç insanın okuma hakkına sahip olduğu
bu dünyada kaç insan bulunduğuna
											ve yaşam sistemine etki ediyor.
											Bu kızların neden eğitim alması
gerektiğinin açıklaması değil.
											Sadece mantıklı bir sonuç.
									","
											Infelizmente, as florestas são regularmente
desmatadas para plantio,
											e o desmatamento aumenta as emissões.
											Mas, se as quintas já existentes
produzirem comida suficiente,
											é menos provável
que se percam as florestas.
											Então, há um efeito cascata.
											Apoiar as pequenas produtoras,
											a obter produções mais altas
											evita o desmatamento e mantém
o poder vital das florestas.
											O Projeto Drawdown calcula
que a desigualdade na agricultura
											podia evitar dois mil milhões de toneladas
de emissões entre agora e 2050.
											Isso está relacionado com o impacto
que a reciclagem doméstica pode ter.
											Abordar essa desigualdade
também pode ajudar as mulheres
											a lidar com os desafios
do cultivo de alimentos
											assim como com a mudança climática.
											Há uma força vital no cultivo.
											Na última contagem,
									",How empowering women and girls can help stop global warming,Katharine Wilkinson,13:48,"climate change,biosphere,nature,women,education,science,sustainability,policy,farming,communication"
"
","
","
",How empowering women and girls can help stop global warming,Katharine Wilkinson,13:48,"climate change,biosphere,nature,women,education,science,sustainability,policy,farming,communication"
"
											Education is one side of a coin.
											The other is family planning:
											access to high-quality,
voluntary reproductive health care.
											To have children by choice
rather than chance
											is a matter of autonomy and dignity.
											Yet in the US,
											45 percent of pregnancies are unintended.
											Two hundred and fourteen million women
in lower-income countries
											say they want to decide whether
and when to become pregnant
											but aren't using contraception.
											Listening to women's needs,
											addressing those needs,
											advancing equity and well-being:
											those must be the aims
of family planning, period.
											Curbing the growth of our human population
											is a side effect, though a potent one.
											It could dramatically reduce demand
for food, transportation, electricity,
											buildings, goods and all the rest,
											thereby reducing emissions.
											Close the gaps on access
to education and family planning,
											and by mid-century, we may find
one billion fewer people inhabiting earth
											than we would if we do nothing more.
											According to Project Drawdown,
											one billion fewer people
could mean we avoid
											nearly 120 billion tons of emissions.
											At that level of impact,
											gender equity is a top solution
to restore a climate fit for life.
											At that level of impact,
											gender equity is on par with wind turbines
											and solar panels and forests.
											There is life force in learning
											and life force in choice.
									","
											Eğitim paranın bir yüzü.
											Diğer yüzü ise aile planlaması:
											yüksek kalitede, gönüllü 
doğum kontrolüne ulaşım.
											Kazaradan ziyade
isteyerek çocuk sahibi olmak
											bağımsızlık ve itibar meselesi.
											Fakat ABD'de,
											gebeliklerin %45'i istek dışı.
											Düşük gelirli ülkelerde 240 milyon kadın
gebe kalmak isteyip istemediğine
											ve ne zaman gebe kalmak
istediğine karar vermek istiyor
											fakat kontrasepsiyon kullanmıyor.
											Kadınların ihtiyaçlarını dinlemek,
											bu ihtiyaçlara dikkat çekmek,
											eşitliği ve refahı sağlamak:
											Bunlar aile planlamasında eğilinmesi
gereken temel esaslar.
											Etkili olmasına rağmen 
nüfus artışının frenlenmesi
											bir tür yan etki.
											Besin, ulaşım, elektrik, konut, ürünler
ve diğer her şeye olan ihtiyacı
											ve buna bağlı olarak da salınımı
											büyük ölçüde azaltabilir.
											Eğitimin ve aile planlamasının önündeki
engelleri kaldırın bu sayede hiçbir şey
											yapılmadığı takdirde dünyaya gelecek
bir milyar insanın
											dünyaya gelmesinin önüne geçebiliriz.
											Drawdown projesine göre
											bir milyar daha az insan
yaklaşık 120 milyar ton daha az
											salınıma neden olabilir.
											Bu düzeyde bir etkide
											cinsiyet eşitliği yaşam için iklim
düzenini yenilemekte temel çözüm.
											Bu düzeyde bir etkide
											cinsiyet eşitliği rüzgar türbinleri,
güneş panelleri
											ve ormanlarda aynı düzeyde öneme sahip.
											Öğrenmede ve seçim yapmakta
											hayat enerjisi vardır.
									","
											ainda há 130 milhões de raparigas
sem direito a frequentar a escola.
											As lacunas são maiores
nas salas de aula do ensino secundário.
											Muitas raparigas estão a perder
uma base vital para a vida.
											A educação significa melhor saúde
para as mulheres e seus filhos,
											uma segurança financeira melhor,
											uma maior atuação em casa e na sociedade,
											uma maior capacidade de navegar
num mundo com um clima em mudança.
											A educação pode significar opções,
adaptabilidade, força.
											Também pode significar menos emissões.
											Por uma série de razões,
											quando temos mais anos de educação,
											habitualmente optamos
por nos casarmos mais tarde
											e termos menos filhos.
											Então, as nossas famílias
acabam por ser mais pequenas.
											O que acontece a nível individual
afeta o mundo ao longo do tempo.
											Um por um, por um,
											o direito de ir à escola tem impacto
na quantidade de seres humanos no planeta
											e afeta os seus sistemas vivos.
											Não é por isso que as raparigas
devem ser educadas.
											É um resultado significativo.
											A educação é um dos lados da moeda.
									",How empowering women and girls can help stop global warming,Katharine Wilkinson,13:48,"climate change,biosphere,nature,women,education,science,sustainability,policy,farming,communication"
"
","
","
",How empowering women and girls can help stop global warming,Katharine Wilkinson,13:48,"climate change,biosphere,nature,women,education,science,sustainability,policy,farming,communication"
"
											Now, let me be clear:
											this does not mean women and girls
are responsible for fixing everything.
									","
											İzninizle daha açık olayım:
											Bu kadınların ve kızların her şeyi
düzeltmesi gerektiği anlamına gelmiyor.
									","
											O outro é o planeamento familiar:
											o acesso a cuidados de saúde
reprodutiva, de alta qualidade.
											Ter filhos por escolha
em vez de por acaso
											é uma questão de autonomia e dignidade.
											Contudo, nos EUA, 45% das gravidezes
não são intencionais.
											Uns 214 milhões de mulheres
nos países de baixos rendimentos
											dizem que querem decidir
se querem engravidar e quando,
											mas não usam métodos de contraceção.
											Ouvir as necessidades das mulheres,
											abordar essas necessidades,
											avançar com igualdade e bem-estar:
											esses devem ser os objetivos
do planeamento familiar, ponto final.
											Reprimir o crescimento da população humana
											é um efeito colateral, embora potente.
											Poderia reduzir drasticamente a procura
de comida, transportes, eletricidade,
											edifícios, bens e todo o resto,
											reduzindo assim as emissões.
											Fechemos as lacunas do acesso
à educação e ao planeamento familiar
											e em meados do século, podemos encontrar
menos mil milhões de pessoas na Terra
											do que encontraríamos
se não fizermos nada.
											De acordo com o Projeto Drawdown,
									",How empowering women and girls can help stop global warming,Katharine Wilkinson,13:48,"climate change,biosphere,nature,women,education,science,sustainability,policy,farming,communication"
"
","
","
",How empowering women and girls can help stop global warming,Katharine Wilkinson,13:48,"climate change,biosphere,nature,women,education,science,sustainability,policy,farming,communication"
"
											(Laughter)
									","
											(Kahkahalar)
									","
											mil milhões de pessoas a menos
poderia significar que evitássemos
											quase 120 mil milhões
de toneladas de emissões.
											Nesse nível de impacto,
											a igualdade de género
é uma solução de ponta
											para restaurar um clima apto para a vida.
											Nesse nível de impacto,
											a igualdade de género está
a par das turbinas eólicas,
											dos painéis solares e das florestas.
											Há força vital na aprendizagem
											e uma força vital na escolha.
											Agora, deixem-me ser clara:
									",How empowering women and girls can help stop global warming,Katharine Wilkinson,13:48,"climate change,biosphere,nature,women,education,science,sustainability,policy,farming,communication"
"
","
","
",How empowering women and girls can help stop global warming,Katharine Wilkinson,13:48,"climate change,biosphere,nature,women,education,science,sustainability,policy,farming,communication"
"
											Though we probably will.
									","
											Fakat muhtemelen biz yapacağız.
									","
											isso não significa que as mulheres
são responsáveis por consertar tudo.
											(Risos)
									",How empowering women and girls can help stop global warming,Katharine Wilkinson,13:48,"climate change,biosphere,nature,women,education,science,sustainability,policy,farming,communication"
"
","
","
",How empowering women and girls can help stop global warming,Katharine Wilkinson,13:48,"climate change,biosphere,nature,women,education,science,sustainability,policy,farming,communication"
"
											(Laughter)
									","
											(Kahkahalar)
									","
											Embora provavelmente o façamos.
									",How empowering women and girls can help stop global warming,Katharine Wilkinson,13:48,"climate change,biosphere,nature,women,education,science,sustainability,policy,farming,communication"
"
","
","
",How empowering women and girls can help stop global warming,Katharine Wilkinson,13:48,"climate change,biosphere,nature,women,education,science,sustainability,policy,farming,communication"
"
											(Applause)
									","
											(Alkış)
									","
											(Risos)
									",How empowering women and girls can help stop global warming,Katharine Wilkinson,13:48,"climate change,biosphere,nature,women,education,science,sustainability,policy,farming,communication"
"
","
","
",How empowering women and girls can help stop global warming,Katharine Wilkinson,13:48,"climate change,biosphere,nature,women,education,science,sustainability,policy,farming,communication"
"
											Equity for women in agriculture,
education and family planning:
											these are solutions within a system
of drawdown solutions.
											Together, they comprise
a blueprint of possibility.
											And let me be even clearer about this:
											population cannot be seen in isolation
from production or consumption.
											Some segments of the human family
cause exponentially greater harm,
											while others suffer outsized injustice.
											The most affluent —
											we are the most accountable.
											We have the most to do.
									","
											Tarımda, eğitimde ve aile planlamasında
kadınlar için eşitlik:
											Bunlar Drowdown projesi
içerisindeki çözümler.
											Hep birlikte ihtimal
tasarımlarını içeriyorlar.
											Bu konuda daha da açık
olmama izin verin:
											Toplum üretimden
ve tüketimden soyutlanamaz.
											Bazı aile segmentleri üssel
bir zarara neden olurken
											diğerleri aşırı düzeyde
adaletsizliğe maruz kalıyor.
											En zengini —
											en sorumlu olan biziz.
											En çok yapılacak şeye
sahip olan biziz.
									","
											(Aplausos)
											A igualdade para as mulheres
											na agricultura, na educação
e no planeamento familiar:
									",How empowering women and girls can help stop global warming,Katharine Wilkinson,13:48,"climate change,biosphere,nature,women,education,science,sustainability,policy,farming,communication"
"
","
","
",How empowering women and girls can help stop global warming,Katharine Wilkinson,13:48,"climate change,biosphere,nature,women,education,science,sustainability,policy,farming,communication"
