en,es,pt,title,speaker,duration,tags
"
											I think we've all become desensitized
											by our overdeveloped
cities that we live in,
											and billboards and advertisements,
											and giant parking lots,
											and we don't even complain
about that stuff anymore.
											So when you stumble upon
											a stop sign pole
that's wrapped in knitting
											and it seems so out of place
											and then gradually — weirdly —
											you find a connection to it,
											that is the moment.
											That is the moment I love
											and that is the moment
I love to share with others.
									","
											Creo que todos
nos hemos vuelto insensibles
											en estas ciudades nuestras
súper desarrolladas donde vivimos,
											con estas vallas publicitarias y anuncios,
											y enormes estacionamientos
											que ni siquiera nos quejamos
más de todas esas cosas.
											Así que cuando tropezamos
											con una señal de stop
cubierta en lana
											parece muy fuera de lugar
											pero luego, gradualmente, curiosamente,
											encontramos un punto común
											y ese es el momento.
											Ese es el momento que me encanta
											y ese es el momento que me encanta
compartir con los demás.
									","
											Creio que ficámos todos dessensibilizados
											pelas cidades superdesenvolvidas
onde vivemos,
											os ""outdoors"" e os anúncios,
os parques de estacionamento gigantes.
											Já nem nos queixamos dessas coisas.
											Quando nos deparamos
com um sinal STOP envolvido em lã
											e nos parece deslocado,
											mas, gradual e estranhamente,
											conseguimos relacionarmos com ele,
esse é o momento que adoro
											e também o momento
que adoro partilhar com os outros.
									",How yarn bombing grew into a worldwide movement,Magda Sayeg,5:30,"TEDYouth,beauty,entertainment,materials,street art,creativity,community,public spaces"
"
","
","
",How yarn bombing grew into a worldwide movement,Magda Sayeg,5:30,"TEDYouth,beauty,entertainment,materials,street art,creativity,community,public spaces"
"
											So at this point, my curiosity grew.
											It went from the fire hydrants
and the stop sign poles
											to what else can I do with this material.
											Can I do something big
and large-scale and insurmountable?
									","
											En ese momento, 
mi curiosidad aumentó.
											Pasé de las bocas de incendios
y de los señales de stop
											a preguntarme que más puedo
hacer con este material.
											¿Puedo hacer algo grande,
a gran escala e insuperable?
									","
											Nesta altura,
a minha curiosidade aumentou.
											Para além das bocas de incêndio
e dos sinais STOP,
											o que mais podia fazer
com este material?
											Poderia fazer algo grande e insuperável?
									",How yarn bombing grew into a worldwide movement,Magda Sayeg,5:30,"TEDYouth,beauty,entertainment,materials,street art,creativity,community,public spaces"
"
","
","
",How yarn bombing grew into a worldwide movement,Magda Sayeg,5:30,"TEDYouth,beauty,entertainment,materials,street art,creativity,community,public spaces"
"
											So that's when the bus happened.
											This was a real game changer for me.
											I'll always have a soft spot
in my heart for this one.
									","
											Y se me ocurrió lo del autobús.
											Esto fue realmente
un punto de inflexión para mí.
											Siempre será mi punto débil.
									","
											Foi aí que apareceu o autocarro.
											(Risos)
											Esta foi uma grande mudança.
											Terei sempre um carinho especial
por esta peça.
									",How yarn bombing grew into a worldwide movement,Magda Sayeg,5:30,"TEDYouth,beauty,entertainment,materials,street art,creativity,community,public spaces"
"
","
","
",How yarn bombing grew into a worldwide movement,Magda Sayeg,5:30,"TEDYouth,beauty,entertainment,materials,street art,creativity,community,public spaces"
"
											At this point, people
were recognizing my work
											but there wasn't much out there
											that was wrapped in knitting
that was large-scale,
											and this definitely was the first
city bus to be wrapped in knitting.
									","
											A estas alturas, la gente
ya daba crédito a mi trabajo
											pero no había mucho
											cubierto en lana o hilo a gran escala,
											y esto fue, sin duda, el primer autobús
de la ciudad cubierto en gancho.
									","
											As pessoas reconheciam o meu trabalho,
											mas não havia muita coisa
de grandes dimensões envolvido em lã.
											Este foi o primeiro autocarro urbano
a ser envolvido.
									",How yarn bombing grew into a worldwide movement,Magda Sayeg,5:30,"TEDYouth,beauty,entertainment,materials,street art,creativity,community,public spaces"
"
","
","
",How yarn bombing grew into a worldwide movement,Magda Sayeg,5:30,"TEDYouth,beauty,entertainment,materials,street art,creativity,community,public spaces"
"
											So at this point, I'm experiencing,
											or I'm witnessing something interesting.
											I may have started yarn bombing
but I certainly don't own it anymore.
											It had reached global status.
											People from all over the world
were doing this.
											And I know this because I would travel
to certain parts of the world
											that I'd never been to,
											and I'd stumble upon a stop sign pole
and I knew I didn't wrap it.
									","
											En este momento, experimenté,
fui testigo de algo interesante:
											puede que haya empezado el bombardeo de 
hilos, pero ya no era de mi propiedad.
											Era una tendencia global.
											La gente de todo el mundo lo practicaba.
											Y lo sé porque me gusta 
viajar a lugares
											donde nunca he estado,
											solo para tropezar con una señal de
stop que sabía que no la cubrí yo.
									","
											Aqui, testemunhei
uma coisa interessante.
											Posso ter começado o ""yarn bombing"",
mas seguramente já não me pertencia.
											Tornara-se um movimento global.
Pessoas de todo o mundo faziam isto.
											Sei disso, porque viajava para certos
sítios do mundo onde nunca estivera
											e deparava-me com um sinal STOP
que sabia não ter sido eu a cobrir.
									",How yarn bombing grew into a worldwide movement,Magda Sayeg,5:30,"TEDYouth,beauty,entertainment,materials,street art,creativity,community,public spaces"
"
","
","
",How yarn bombing grew into a worldwide movement,Magda Sayeg,5:30,"TEDYouth,beauty,entertainment,materials,street art,creativity,community,public spaces"
"
											So as I pursued
my own goals with my art —
											this is a lot of my recent work —
											so was yarn bombing.
											Yarn bombing was also growing.
											And that experience showed me
the hidden power of this craft
											and showed me
											that there was this common language
I had with the rest of the world.
											It was through this granny hobby —
											this unassuming hobby —
											that I found commonality with people
											that I never thought
I'd have a connection with.
									","
											Así que mientras yo perseguía
mis propias metas artísticas
											—esto es gran parte
de mis trabajos recientes—
											el bombardeo de hilos también.
											El bombardeo de hilos
estaba creciendo también.
											Y esa experiencia me mostró
el poder oculto de este arte
											y me mostró
											que existía este lenguaje que tenía
en común con el resto del mundo.
											Fue a través de una afición de abuelitas
											—esta afición sin pretensiones—
											que descubrí cosas en común con la gente
											con la cual nunca pensé que podía tener.
									","
											Enquanto eu seguia
os meus objetivos com a minha arte
											— estes são alguns
dos meus últimos trabalhos —
											o ""yarn bombing""
também estava a crescer.
											Essa experiência mostrou-me
o poder oculto desta arte.
											Mostrou-me que eu tinha uma linguagem 
em comum com o resto do mundo.
											Foi através deste passatempo de avozinha
— este passatempo singelo —
											que encontrei coisas em comum
											com pessoas com quem
nunca pensei ter uma ligação.
									",How yarn bombing grew into a worldwide movement,Magda Sayeg,5:30,"TEDYouth,beauty,entertainment,materials,street art,creativity,community,public spaces"
"
","
","
",How yarn bombing grew into a worldwide movement,Magda Sayeg,5:30,"TEDYouth,beauty,entertainment,materials,street art,creativity,community,public spaces"
"
											So as I tell my story today,
											I'd also like to convey to you
											that hidden power can be found
in the most unassuming places,
											and we all possess skills
that are just waiting to be discovered.
									","
											Así que hoy les cuento mi historia
											pero a la vez me gustaría transmitirles
											que su potencial puede encontrarse
oculto en los lugares más inesperados
											y todos tenemos habilidades
a la espera de ser descubiertas.
									","
											Ao contar a minha história hoje,
											também queria transmitir-vos
que o poder oculto
											pode ser encontrado
nos lugares mais despretensiosos
											e todos nós temos capacidades
à espera de serem encontradas.
									",How yarn bombing grew into a worldwide movement,Magda Sayeg,5:30,"TEDYouth,beauty,entertainment,materials,street art,creativity,community,public spaces"
"
","
","
",How yarn bombing grew into a worldwide movement,Magda Sayeg,5:30,"TEDYouth,beauty,entertainment,materials,street art,creativity,community,public spaces"
"
											If you think about our hands,
these tools that are connected to us,
											and what they're capable of doing —
											building houses and furniture,
											and painting giant murals —
											and most of the time
we hold a controller or a cell phone.
											And I'm totally guilty of this as well.
											But if you think about it,
											what would happen
if you put those things down?
											What would you make?
What would you create with your own hands?
									","
											Si piensan en nuestras manos,
											estas herramientas
que nos conectan a todos
											y en todo lo que son capaces de hacer
											—construir casas y muebles,
											y pintar murales enormes—
											la mayoría de las veces
											las usamos solo para manejar
un joystick o un teléfono móvil.
											Y soy totalmente culpable de esto también.
											Pero si lo pensamos,
											¿qué pasaría si las soltáramos?
											¿Qué haríamos?
											¿Qué crearíamos
con nuestras propias manos?
									","
											Pensem nas nossas mãos,
estas ferramentas ligadas a nós,
											e no que são capazes de fazer:
											construir casas e mobília
e pintar murais gigantes.
											A maior parte das vezes,
seguramos um comando ou um telemóvel.
											Eu também tenho culpas no cartório.
											Mas, se pensarem bem, o que
aconteceria se pousassem essas coisas?
											O que fariam?
O que criariam com as vossas mãos?
									",How yarn bombing grew into a worldwide movement,Magda Sayeg,5:30,"TEDYouth,beauty,entertainment,materials,street art,creativity,community,public spaces"
"
","
","
",How yarn bombing grew into a worldwide movement,Magda Sayeg,5:30,"TEDYouth,beauty,entertainment,materials,street art,creativity,community,public spaces"
"
											A lot of people think
that I am a master knitter
											but I actually couldn't knit
a sweater to save my life.
											But I did something
interesting with knitting
											that had never been done before.
									","
											Mucha gente piensa que 
soy una tejedora magistral
											pero en realidad no sabía tejer
ni un suéter, no lo domino.
											Pero hice algo interesante
a partir de la lana y el hilo
											que nunca se había hecho antes.
									","
											Muita gente acha
que sou uma mestra no tricô,
											mas não conseguia tricotar
uma camisola para me salvar a vida.
											Mas fiz algo interessante com o tricô
que nunca fora feito.
									",How yarn bombing grew into a worldwide movement,Magda Sayeg,5:30,"TEDYouth,beauty,entertainment,materials,street art,creativity,community,public spaces"
"
","
","
",How yarn bombing grew into a worldwide movement,Magda Sayeg,5:30,"TEDYouth,beauty,entertainment,materials,street art,creativity,community,public spaces"
"
											I also wasn't ""supposed to be"" an artist
											in the sense that I wasn't
formally trained to do this —
											I'm a math major actually.
											So I didn't think
this was in the cards for me,
											but I also know that I didn't
stumble upon this.
											And when this happened to me,
I held on tight,
											I fought for it and I'm proud to say
that I am a working artist today.
									","
											Tampoco se supone
que iba a ser ""una artista""
											en el sentido
de que no me formé para serlo;
											de hecho, me gradué en matemáticas,
											Así que no creo que esto 
estaba escrito en mi destino,
											pero también sé que 
no fue una casualidad.
											Cuando esto me pasó
me aferré a ello,
											luché por ello
y me siento orgullosa de decir
											que hoy por hoy, trabajo como artista.
									","
											Também não era suposto
ser uma artista,
											no sentido em que
não tenho formação na área
											— tenho um mestrado em Matemática.
											Nunca pensei
que estivesse destinada a isto,
											mas também sei
que não aconteceu por acaso.
											E quando me aconteceu,
agarrei a oportunidade,
											lutei por ela e orgulho-me de dizer
que hoje sou uma artista no ativo.
									",How yarn bombing grew into a worldwide movement,Magda Sayeg,5:30,"TEDYouth,beauty,entertainment,materials,street art,creativity,community,public spaces"
"
","
","
",How yarn bombing grew into a worldwide movement,Magda Sayeg,5:30,"TEDYouth,beauty,entertainment,materials,street art,creativity,community,public spaces"
"
											So as we ponder the future,
											know that your future
might not be so seamless.
											And one day, you might
be as bored as I was
											and knit a door handle
to change your world forever.
									","
											Así que al planear el futuro,
											sepan que su futuro
podría no ser tan perfecto.
											Y un día, es posible que se sientan
tan aburridos como lo estuve yo
											como para ponerse a cubrir en hilo
un mango de puerta
											y eso cambie su mundo para siempre.
									","
											Ao refletirmos sobre o futuro,
											percebam que o vosso futuro
talvez não seja tão previsível.
											E que, um dia, podem ficar
tão entediados como eu estava
											e tricotar o puxador da porta,
mudando o vosso mundo para sempre.
									",How yarn bombing grew into a worldwide movement,Magda Sayeg,5:30,"TEDYouth,beauty,entertainment,materials,street art,creativity,community,public spaces"
"
","
","
",How yarn bombing grew into a worldwide movement,Magda Sayeg,5:30,"TEDYouth,beauty,entertainment,materials,street art,creativity,community,public spaces"
"
											Thank you.
									","
											Gracias.
									","
											Obrigada.
									",How yarn bombing grew into a worldwide movement,Magda Sayeg,5:30,"TEDYouth,beauty,entertainment,materials,street art,creativity,community,public spaces"
"
","
","
",How yarn bombing grew into a worldwide movement,Magda Sayeg,5:30,"TEDYouth,beauty,entertainment,materials,street art,creativity,community,public spaces"
"
											(Applause)
									","
											(Aplausos)
									","
											(Aplausos)
									",How yarn bombing grew into a worldwide movement,Magda Sayeg,5:30,"TEDYouth,beauty,entertainment,materials,street art,creativity,community,public spaces"
"
","
","
",How yarn bombing grew into a worldwide movement,Magda Sayeg,5:30,"TEDYouth,beauty,entertainment,materials,street art,creativity,community,public spaces"
