en,tr,fr,pt,title,speaker,duration,tags
"
","
","
","
",How cancer cells communicate — and how we can slow them down,Hasini Jayatilaka,10:19,"cancer,medicine,science,medical research,discovery,innovation,TEDx,human body"
"
											It was at this moment that a light bulb
went off in my head, and I thought,
											""Wow, I see this
in my cancer cells every day,
											when it comes to their movement.""
											The idea for my project was thus born.
											I hypothesized that cancer cells
are able to communicate with each other
											and coordinate their movement,
											based on how closely packed they are
in the tumor microenvironment.
											I became obsessed with pursuing
this hypothesis.
											And fortunately, I work for someone
											who is open to running
with my crazy ideas.
											So, I threw myself into this project.
									","
											İşte o anda zihnimde bir şimşek çaktı
ve şöyle düşündüm:
											'' Yahu, benim kanser hücrelerinde
hareket söz konusu olduğunda
											bunu her gün görüyorum.''
											Projemin fikri işte böyle ortaya çıktı.
											Kanser hücrelerinin, tümör mikro 
ortamındaki sıkışıklıklarına
											bağlı olarak birbirleriyle
iletişim kurabilme
											ve hareketlerini koordine edebilme
kabiliyetleri olduğu hipotezini kurdum.
											Bu hipotezi kanıtlamaya çalışmak 
benim için bir takıntı olmuştu.
											Neyse ki şansılıydım ve
benim çılgınca fikirlerimi
											uygulamaya sıcak bakan 
biri için çalışıyordum.
											Böylece tamamen bu projeye yöneldim.
									","
											C'est là qu'une lumière s'est allumée
au-dessus de ma tête, et j'ai pensé :
											« Waouh, je vois ça dans mes cellules 
cancéreuses tous les jours,
											lorsqu'elles se mettent en mouvement. »
											C'est ainsi que l'idée
de mon projet est née.
											J'ai fait l'hypothèse que les cellules
pouvaient communiquer entre elles
											et coordonner leurs mouvements,
											à partir de leur position
dans l'environnement tumoral.
											Je suis devenue obsédée à poursuivre
cette hypothèse.
											Et heureusement, 
je travaille pour quelqu'un
											qui est ouvert pour suivre
mes idées folles.
											Donc, je me suis consacrée entièrement
à ce projet.
									","
											Foi nesse momento que se acendeu
uma luz na minha cabeça e pensei:
											""Uau, eu vejo isso todos os dias
nas minhas células cancerosas.
											""no que se refere aos seus movimentos"".
											Foi assim que nasceu
a ideia para o meu projeto.
											A minha hipótese era que estas células
podem comunicar umas com as outras
											e coordenar os seus movimentos,
											com base na densidade existente
no microambiente do tumor.
											Fiquei obcecada em estudar esta hipótese.
											Felizmente, eu trabalhava
com uma pessoa
											muito aberta a experimentar
as minhas ideias loucas.
											Assim, mergulhei neste projeto.
									",How cancer cells communicate — and how we can slow them down,Hasini Jayatilaka,10:19,"cancer,medicine,science,medical research,discovery,innovation,TEDx,human body"
"
","
","
","
",How cancer cells communicate — and how we can slow them down,Hasini Jayatilaka,10:19,"cancer,medicine,science,medical research,discovery,innovation,TEDx,human body"
"
											However, I couldn't do it by myself.
											I needed help.
											I definitely needed help.
											So we recruited undergraduate
students, graduate students,
											postdoctoral fellows and professors
											from different institutions
and multiple disciplines
											to come together and work on this idea
											that I conceived
as a sophomore in college.
									","
											Ancak bunu tek başıma yapamazdım.
											Yardıma ihtiyacım vardı.
											Kesinlikle yardıma ihtiyacım vardı.
											Bu nedenle farklı kurumlardan 
ve birçok disiplinden
											lisans ve yüksek lisans öğrencileri,
											doktora sonrası bilimsel araştırma
bursluları ve profesörleri
											bir araya getirerek üniversite
ikinci sınıf öğrencisi olan benim
											bu fikrim üzerinde çalışacak 
bir takım oluşturduk.
									","
											Néanmoins, je ne pouvais pas tout faire
toute seule.
											J'avais besoin d'aide.
											Vraiment.
											Nous avons donc recruté des étudiants
de premier cycle ou diplômés,
											des postdoctorants et des professeurs,
											venant de différents institutions
et de domaines divers
											pour se rassembler et travailler
sur cette idée
											que j'avais conçue quand j'étudiais
à l'Université.
									","
											Mas não podia fazê-lo sozinha.
											Precisava de ajuda.
											Precisava mesmo de ajuda.
											Recrutámos estudantes universitários,
estudantes em pós-formação,
											colegas pós-doutoramento e professores
											de diversas instituições
e de várias disciplinas
											para nos juntarmos 
e trabalhar nesta ideia
											que eu concebera
enquanto estudante universitária.
									",How cancer cells communicate — and how we can slow them down,Hasini Jayatilaka,10:19,"cancer,medicine,science,medical research,discovery,innovation,TEDx,human body"
"
","
","
","
",How cancer cells communicate — and how we can slow them down,Hasini Jayatilaka,10:19,"cancer,medicine,science,medical research,discovery,innovation,TEDx,human body"
"
											After years of conducting
experiments together
											and merging different ideas
and perspectives,
											we discovered a new signaling pathway
											that controls how cancer cells
communicate with each other and move,
											based on their cell density.
											Some of you might have heard this,
											because most of social media knows it
as the Hasini effect.
									","
											Yıllarca birlikte deneyler yürüttükten
											ve farklı fikir ve bakış açılarını 
bir araya getirdikten sonra,
											hücre yoğunluğuna bağlı olarak 
kanser hücrelerinin
											birbiriyle iletişimlerini 
ve hareketlerini yönlendiren
											yeni bir sinyal yolu keşfettik.
											Bazılarınız bunu duymuş olabilir,
											çünkü sosyal medyada bu
Hasini etkisi olarak biliniyor.
									","
											Après des années à mener
des expériences ensemble
											et développer de nouvelles idées
et perspectives,
											nous avons découvert
une nouvelle voie de signalisation
											qui contrôle comment les cellules
cancéreuses communiquent entre elles,
											à partir de leur densité cellulaire.
											Certains d'entre vous ont déjà
entendu parler de ça
											car les réseaux sociaux ont rebaptisé ça
« l'effet Hasini ».
									","
											Ao fim de anos de fazermos
experiências em conjunto,
											e de juntar diversas ideias e perspetivas,
											descobrimos uma nova via de sinalização
											que controla a forma como as células
comunicam umas com as outras
											e se movimentam, com base
na densidade de células.
											Talvez já tenham ouvido falar nisto
											porque muitas das redes sociais
conhecem o efeito de Hasini.
									",How cancer cells communicate — and how we can slow them down,Hasini Jayatilaka,10:19,"cancer,medicine,science,medical research,discovery,innovation,TEDx,human body"
"
","
","
","
",How cancer cells communicate — and how we can slow them down,Hasini Jayatilaka,10:19,"cancer,medicine,science,medical research,discovery,innovation,TEDx,human body"
"
											(Laughter)
									","
											(Kahkaha)
									","
											(Rires)
									","
											(Risos)
									",How cancer cells communicate — and how we can slow them down,Hasini Jayatilaka,10:19,"cancer,medicine,science,medical research,discovery,innovation,TEDx,human body"
"
","
","
","
",How cancer cells communicate — and how we can slow them down,Hasini Jayatilaka,10:19,"cancer,medicine,science,medical research,discovery,innovation,TEDx,human body"
"
											(Applause)
									","
											(Alkış)
									","
											(Applaudissements)
									","
											(Aplausos)
									",How cancer cells communicate — and how we can slow them down,Hasini Jayatilaka,10:19,"cancer,medicine,science,medical research,discovery,innovation,TEDx,human body"
"
","
","
","
",How cancer cells communicate — and how we can slow them down,Hasini Jayatilaka,10:19,"cancer,medicine,science,medical research,discovery,innovation,TEDx,human body"
"
											And we weren't done yet.
											We then decided that we wanted
to block this signaling pathway
											and see if we could slow down
the spread of cancer.
											Which we did, in preclinical
animal models.
											We came up with a drug cocktail
consisting of tocilizumab,
											which is currently used to treat
rheumatoid arthritis,
											and reparixin, which is currently
in clinical trials against breast cancer.
											And interestingly, what we found
was that this cocktail of drugs
											really had no effect on tumor growth,
											but directly targeted metastases.
											This was a significant finding,
											because currently, there aren't any
FDA-approved therapeutics
											that directly target the spread of cancer.
									","
											Ve henüz işimiz bitmemişti.
											Ardından bu haberleşme yolunu engelleyerek
kanserin yayılmasını
											yavaşlatmanın mümkün olup olmadığını
görmeye karar verdik.
											Yaptık, preklinik hayvan 
modellerinde başardık.
											Halen eklem iltihabı tedavisinde 
kullanılan tocilizumab
											ve göğüs kanseri tedavisi için
klinik test aşamasında olan reparixin
											içeren bir ilaç kokteyli ortaya çıkardık.
											İlginç bir şekilde, bu ilaç kokteylinin
											tümör büyümesi üzerinde 
bir etkisi olmadığını
											ama doğrudan metastazı
hedef aldığını bulduk.
											Bu önemli bir bulguydu
											çünkü şu anda
FDA tarafından onaylı
											doğrudan kanserin yayılmasını 
hedefleyen bir tedavi mevcut değil.
									","
											Et nous n'avions pas encore fini.
											Nous avons ensuite décidé d'essayer
de bloquer la voie de signalisation
											et voir si nous pouvions ralentir
l'expansion du cancer.
											Nous l'avons fait, lors de tests
pré-cliniques sur des animaux.
											Nous avons essayé un cocktail
constitué de tocilizumab,
											qui est habituellement utilisé
contre les rhumatismes,
											et de reparixin, utilisé en tests
cliniques contre le cancer du sein.
											Et à notre surprise, nous avons trouvé
que ce cocktail de médicaments
											n'avait aucun effet sur la croissance
de la tumeur,
											mais visait directement les métastases.
											C'était une découverte significative,
											car actuellement, il n'y a de traitement
approuvé par l'agence américaine
											qui ait un impact direct
sur l'expansion du cancer.
									","
											Mas ainda não terminámos.
											Decidimos, então, que queríamos
bloquear esta via de comunicação
											e ver se conseguíamos abrandar
a disseminação do cancro.
											Conseguimos fazê-lo, em modelos
pré-clínicos de animais.
											Desenvolvemos um ""cocktail"" de drogas
composto por tocilizumabe
											que é usado habitualmente
para tratar artrite reumatoide
											e por reparixina, que é usado
habitualmente em testes clínicos
											contra o cancro da mama.
											Curiosamente, descobrimos
que este cocktail de drogas
											não tinha efeito sobre
o crescimento do tumor,
											mas visava diretamente as metástases.
											Era uma descoberta significativa
											porque, atualmente, não há
nenhuma terapêutica aprovada pela FDA
											que vise diretamente
a disseminação do cancro.
									",How cancer cells communicate — and how we can slow them down,Hasini Jayatilaka,10:19,"cancer,medicine,science,medical research,discovery,innovation,TEDx,human body"
"
","
","
","
",How cancer cells communicate — and how we can slow them down,Hasini Jayatilaka,10:19,"cancer,medicine,science,medical research,discovery,innovation,TEDx,human body"
"
											In fact, the spread of cancer, metastasis,
											is thought of as a byproduct
of tumor growth.
											Where the idea is, if we can stop
the tumor from growing,
											we can stop the tumor from spreading.
											However, most of us know
that this is not true.
											We, on the other hand,
came up with the drug cocktail
											that targets metastasis
not by targeting tumor growth,
											but by targeting the complex
mechanisms that govern it,
											through the targeting
of the Hasini effect.
									","
											Aslında, kanserin yayılması, 
yani metastazın
											tümör büyümesinin bir yan 
sonucu olduğu düşünülür.
											Bu yüzden fikir, eğer tümörün 
büyümesini durdurabilirsek
											tümörün yayılmasını da 
durdurabileceğimiz yönündedir.
											Ancak, çoğumuz bunun 
doğru olmadığını biliyoruz.
											Diğer taraftan, bizim bulduğumuz 
ilaç kokteyli metastazı hedef alırken
											bunu tümörün büyümesini değil
											onu yöneten karmaşık
mekanizmaları hedef alarak,
											Hasini etkisini hedefleyerek 
gerçekleştiriyor.
									","
											Dans les faits, l'aggravation du cancer,
les métastases,
											sont vues comme des sous-produits
de la croissance de la tumeur.
											D'où l'idée que, si nous pouvons empêcher
la croissance de la tumeur,
											nous pouvons arrêter son expansion.
											Néanmoins, la plupart d'entre nous
savent que cela n'est pas vrai.
											D'un autre côté, nous avons inventé
un cocktail de médicaments
											qui vise les métastases sans viser
la croissance de la tumeur
											mais en visant le mécanisme complexe
derrière tout ça,
											en visant cet effet Hasini.
									","
											Pensa-se que a disseminação do cancro
— as metástases —
											é um subproduto do crescimento do tumor,
											donde a ideia de que, se conseguirmos
deter o crescimento do tumor,
											podemos deter a disseminação do tumor.
											No entanto, sabemos
que isso não é verdade.
											Por outro lado, nós arranjámos
um ""cocktail"" de drogas
											que visa a metástase
em vez de visar o crescimento do tumor,
											visando os complexos mecanismos
que o controlam,
											visando o efeito de Hasini.
									",How cancer cells communicate — and how we can slow them down,Hasini Jayatilaka,10:19,"cancer,medicine,science,medical research,discovery,innovation,TEDx,human body"
"
","
","
","
",How cancer cells communicate — and how we can slow them down,Hasini Jayatilaka,10:19,"cancer,medicine,science,medical research,discovery,innovation,TEDx,human body"
"
											(Laughter)
									","
											(Kahkaha)
									","
											(Rires)
									","
											(Risos)
									",How cancer cells communicate — and how we can slow them down,Hasini Jayatilaka,10:19,"cancer,medicine,science,medical research,discovery,innovation,TEDx,human body"
"
","
","
","
",How cancer cells communicate — and how we can slow them down,Hasini Jayatilaka,10:19,"cancer,medicine,science,medical research,discovery,innovation,TEDx,human body"
"
											This work was recently published
in ""Nature Communications,""
											and my team and I received an overwhelming
response from around the world.
											Nobody on my team could have predicted
this sort of response.
											We seem to have struck a nerve.
											Looking back, I am extremely grateful
for the positive response that I received,
											not only from academia, but also patients,
											and people around the world
affected by this terrible disease.
									","
											Bu çalışma yakın zamanda 
''Nature Communications''da yayınlandı
											ve ben ve takımım dünyanın her yerinden
çok yoğun tepkiler aldık.
											Takımımdaki hiç kimse böyle bir tepkiyi
tahmin etmemişti.
											Görünen o ki hassas bir noktaya dokunduk.
											Geçmişe dönüp baktığımda, aldığım 
olumlu tepkiler için çok minnettarım
											yalnızca akademiden değil 
ayrıca hastalardan
											ve dünyanın her yerindeki 
bu hastalıktan etkilenen insanlardan.
									","
											Ces travaux ont été récemment publiés
dans « Nature Communications »
											et mon équipe et moi-même avons reçu
un accueil enthousiaste du monde entier.
											Personne dans mon équipe
n'aurait pu prédire un accueil pareil.
											Il semble que nous avons touché
une corde sensible.
											A fortiori, je suis très reconnaissante
pour ces retours positifs,
											non seulement ceux des universitaires,
mais aussi des patients,
											et des personnes dans le monde touchés
par cette terrible maladie.
									","
											Este trabalho foi publicado
recentemente em ""Nature Communications"",
											e a minha equipa e eu recebemos
uma reação esmagadora de todo o mundo.
											Ninguém na minha equipa previra
aquele tipo de reação.
											Parecia que tínhamos tocado num nervo.
											Olhando em retrospetiva, sinto-me grata
pela reação positiva que tivemos
											não só da academia,
mas também de doentes,
											e de pessoas do mundo inteiro
afetadas por esta terrível doença.
									",How cancer cells communicate — and how we can slow them down,Hasini Jayatilaka,10:19,"cancer,medicine,science,medical research,discovery,innovation,TEDx,human body"
"
","
","
","
",How cancer cells communicate — and how we can slow them down,Hasini Jayatilaka,10:19,"cancer,medicine,science,medical research,discovery,innovation,TEDx,human body"
