pt,tr,en,fr,de,title,speaker,duration,tags
"
","
","
","
","
",How a dead duck changed my life,Kees Moeliker,11:52,"biology,birds,humor,science,sex,environment"
"
											""O primeiro caso de necrofilia homossexual no pato-real
Anas platyrhynchos (Aves: Anatidae)""
									","
											[Yaban ördeklerinde ilk eşcinsel ölü sevicilik vakası Anas platyrhynchos (Kuşgiller: Ördekgiller)]
									","
											[The first case of homosexual necrophilia in the mallard Anas platyrhynchos (Aves:Anatidae)]
									","
											[Le premier cas de nécrophilie homosexuelle dans le canard colvert Anas platyrhynchos (Aves:Anatidae)]
									","
											[""Der erste Fall homosexueller
Nekrophilie bei der Stockente""]
									",How a dead duck changed my life,Kees Moeliker,11:52,"biology,birds,humor,science,sex,environment"
"
","
","
","
","
",How a dead duck changed my life,Kees Moeliker,11:52,"biology,birds,humor,science,sex,environment"
"
											Eu sabia que tinha visto algo especial,
											mas demorei seis anos a decidir publicá-lo.
											(Risos)
											É um bom tópico de conversa para 
uma festa de anos
											ou numa pausa para o café,
											mas partilhá-lo com os nossos pares 
é algo diferente.
											Eu não tinha o enquadramento.
											Ao fim de seis anos, os meus amigos
e colegas instigaram-me
											e eu publiquei ""O primeiro caso de 
necrofilia homossexual
											""no pato-real.""
											E aqui está novamente a situação.
											""A"" é o meu gabinete,
											""B"" é onde o pato bateu no vidro
											e ""C"" é de onde eu observei.
											E aqui estão novamente os patos.
									","
											Özel bir şey gördüğümü biliyordum,
											fakat yayımlanmasına karar vermem 6 yılımı aldı.
											(Gülüşler)
											Demek istediğim, bir doğum günü partisi veya
											kahve makinası önü sohbeti için hoş bir konu,
											fakat görevdaşlarınızla paylaşmak başka bir şey.
											Bunu oturtabileceğim bir çerçevem yoktu.
											Altı yıldan sonra, arkadaşlarım ve meslektaşlarım beni yayımlamaya zorladılar,
											böylelikle ""Yaban ördeklerinde ilk eşcinsel ölü sevicilik vakası"" nı
											yayımladım.
											Ve olayı burada tekrar görelim.
											A benim ofisimin bulunduğu yer,
											B ördeğin cama çarptığı yer,
											ve C de benim olan biteni izlediğim yer.
											Ve işte ördekler yine buradalar.
									","
											I knew I'd seen something special,
											but it took me six years to decide to publish it.
											(Laughter)
											I mean, it's a nice topic for a birthday party
											or at the coffee machine,
											but to share this among your peers is something different.
											I didn't have the framework.
											So after six years, my friends and colleagues urged me to publish,
											so I published ""The first case of homosexual necrophilia
											in the mallard.""
											And here's the situation again.
											A is my office,
											B is the place where the duck hit the glass,
											and C is from where I watched it.
											And here are the ducks again.
									","
											Je savais que j'avais vu quelque chose de spécial,
											mais il m'a fallu six ans pour me décider à le publier.
											(Rires)
											Je veux dire, c'est un bon sujet 
pour une fête d'anniversaire
											ou à la machine à café,
											mais partager ça avec les autres est bien différent.
											Je n'avais pas le cadre.
											Donc, après six ans, mes amis et collègues 
m'ont poussé à le publier,
											j'ai donc publié 
« Le premier cas de nécrophilie homosexuelle
											chez les canards. »
											Et voila de nouveau la situation.
											A c'est mon bureau,
											B c'est l'endroit où le canard 
s'est cogné contre la vitre,
											et C c'est l'endroit d'où je l'ai regardé.
											Et voici à nouveau les canards.
									","
											Ich wusste, das war etwas Besonderes,
											aber es dauerte noch sechs Jahre, bis ich
mich für eine Veröffentlichung entschied.
											(Lachen)
											Es ist ja eher ein Thema 
für eine Geburtstagsfeier
											oder die Kaffeepause.
											Es war etwas anderes, sich 
an die Fachwelt zu wenden.
											Ich hatte keinen Referenzrahmen.
											Nach 6 Jahren also drängten mich 
Freunde und Kollegen dazu,
											also veröffentlichte ich 
""Der erste Fall homosexueller Nekrophilie
											bei der Stockente"".
											Und hier ist die Situation wieder.
											A ist mein Büro,
											B die Stelle, wo die Ente in die Scheibe flog,
											C ist mein Beobachtungspunkt.
											Und hier sind wieder die Enten.
									",How a dead duck changed my life,Kees Moeliker,11:52,"biology,birds,humor,science,sex,environment"
"
","
","
","
","
",How a dead duck changed my life,Kees Moeliker,11:52,"biology,birds,humor,science,sex,environment"
"
											Como provavelmente sabem, em ciência,
											quando se escreve uma espécie de artigo especial,
											apenas seis ou sete pessoas o lêem.
											(Risos)
											Mas aconteceu uma coisa boa.
											Recebi um telefonema de uma pessoa
chamada Marc Abrahams,
											que me disse: ""Ganhou um prémio 
com o seu artigo do pato:
											""o Prémio Ig Nobel.""
											O Prémio Ig Nobel —
											(Risos)
(Aplausos) —
											o Prémio Ig Nobel distingue estudos
											que primeiro fazem as pessoas
rir e depois fazem-nas pensar,
											com o fim de fazer com que mais pessoas
											se interessem pela ciência.
											Isso é uma coisa boa, por isso aceitei o prémio.
											(Risos)
									","
											Sizin de muhtemelen bildiğiniz üzere, bilimde,
											bir çeşit özel makale yazdığınızda
											sadece 6 ya da 7 kişi okur.
											(Gülüşler)
											Fakat sonra güzel bir şey oldu.
											Marc Abrahams adında birinden bir telefon geldi
											ve bana dedi ki ""Ördek makalenizle bir ödül kazandınız:
											lg Nobel Ödülü.""
											Ve Ig Nobel Ödülü -
											(Gülüşler) (Alkış) -
											Ig Nobel Ödülü, insanları önce güldüren,
											sonra düşündüren ve nihayetinde,
											daha çok insanı bilime merak saldırtmayı amaçlayan
											araştırmaları onurlandırıyor.
											Bu iyi bir şey, dolayısıyla ödülü kabul ettim.
											(Gülüşler)
									","
											As you probably know, in science,
											when you write a kind of special paper,
											only six or seven people read it.
											(Laughter)
											But then something good happened.
											I got a phone call from a person called Marc Abrahams,
											and he told me, ""You've won a prize with your duck paper:
											the Ig Nobel Prize.""
											And the Ig Nobel Prize —
											(Laughter) (Applause) —
											the Ig Nobel Prize honors research
											that first makes people laugh, and then makes them think,
											with the ultimate goal to make more people
											interested in science.
											That's a good thing, so I accepted the prize.
											(Laughter)
									","
											Comme vous le savez sans doute, en science,
											lorsque vous écrivez un article très particulier,
											seulement six ou sept personnes le lisent.
											(Rires)
											Mais ensuite une belle chose s'est passée.
											J'ai reçu un coup de fil de Marc Abrahams,
											qui me dit : « Vous avez gagné un prix
avec votre article sur le canard:
											le Prix Ig Nobel. »
											Et le Prix Ig Nobel —
											(Rires) 
(Applaudissements) —
											le Prix Ig Nobel est décerné aux recherches
											qui d'abord font rire les gens, puis les font réfléchir,
											dans le but de faire intéresser les gens
											à la science.
											C'est une bonne chose, donc j'ai accepté le prix.
											(Rires)
									","
											Vielleicht wissen Sie, dass so einen
											wissenschaftlichen Artikel normalerweise
											nur sechs bis sieben Leute lesen.
											(Lachen)
											Aber etwas Tolles passierte.
											Ich erhielt einen Anruf 
von einem Marc Abrahams,
											der sagte: ""Sie haben einen Preis 
mit dem Entenartikel gewonnen:
											den Ig-Nobelpreis.""
											Und der Ig-Nobelpreis –
											(Lachen) (Beifall) –
											der Ig-Nobelpreis belohnt Forschung,
											die Menschen erst zum Lachen, 
dann zum Nachdenken bringt,
											und dessen Ziel es ist, mehr Leute
											für Wissenschaft zu interessieren.
											Das ist etwas Gutes, 
also nahm ich ihn an.
											(Lachen)
									",How a dead duck changed my life,Kees Moeliker,11:52,"biology,birds,humor,science,sex,environment"
"
","
","
","
","
",How a dead duck changed my life,Kees Moeliker,11:52,"biology,birds,humor,science,sex,environment"
"
											Eu fui — deixem-me lembrar-vos que 
Marc Abrahams
											não me telefonou de Estocolmo.
											Ele telefonou-me de Cambridge, Massachusetts.
											Por isso, viajei para Boston, para Cambridge,
											e fui a essa maravilhosa cerimónia 
do Prémio Ig Nobel,
											que se realizou na Universidade
de Harvard. E essa cerimónia
											foi uma experiência muito agradável.
											O prémio é entregue por autênticos 
Prémios Nobel.
											Essa é a primeira coisa.
											Há outros nove vencedores que 
recebem prémios.
											Este é um dos meus colegas vencedores. 
Charles Paxton,
											que venceu o prémio de Biologia 
em 2000 pelo seu artigo,
											""Rituais de acasalamento das avestruzes
para com os humanos,
											""em quintas de criação na Grã-Bretanha.""
											(Risos)
											Acho que há mais um ou dois
											vencedores do Prémio Ig Nobel nesta sala.
											Dan, onde estás? Dan Ariely?
											Aplausos para o Dan.
											(Aplausos)
											O Dan ganhou o prémio em Medicina,
											por demonstrar que os medicamentos 
falsificados caros
											funcionam melhor do que os medicamentos
falsificados baratos.
											(Risos)
									","
											Gittim — Size Marc Abrahams'ın beni
											Stockholm'den aramadığını da hatırlatmak isterim.
											Beni Cambridge, Massachusettes'ten aradı.
											Böylece Boston'a ve Cambridge'e seyahat ettim,
											ve Harvard'da düzenlenen bu muhteşem
											Ig Nobel Ödülü törenine katıldım ve bu törene katılmak
											çok hoş bir tecrübe.
											Gerçek Nobel Ödülü kazanmış kimseler size ödülünüzü takdim ediyor.
											Birincisi bu.
											Ve burada ödül kazanmış olan 9 kişi daha var.
											Bu, ödülü kazanan arkadaşlarımdan bir tanesi. Charles Paxton,
											""İngiltere'deki tarım koşullarında devekuşlarının insanlara
											karşı gösterdikleri kur yapma davranışları""
											adlı makalesiyle 2000 yılı biyoloji ödülünü kazandı.
											(Gülüşler)
											Ve sanırım şu an bu odada da Ig Nobel Ödülü'nü
											kazanmış 1-2 kişi daha var.
											Dan, neredesin? Dan Ariely?
											Dan için bir alkış.
											(Alkış)
											Dan, bu ödülü, ilaç alanında,
											yüksek fiyatlı sahte ilaçların, düşük fiyatlı sahte ilaçlardan
											daha çok işe yaradığını gösterdiği için kazandı.
											(Gülüşler)
									","
											I went — let me remind you that Marc Abrahams
											didn't call me from Stockholm.
											He called me from Cambridge, Massachusetts.
											So I traveled to Boston, to Cambridge,
											and I went to this wonderful Ig Nobel Prize ceremony
											held at Harvard University, and this ceremony
											is a very nice experience.
											Real Nobel laureates hand you the prize.
											That's the first thing.
											And there are nine other winners who get prizes.
											Here's one of my fellow winners. That's Charles Paxton
											who won the 2000 biology prize for his paper,
											""Courtship behavior of ostriches towards humans
											under farming conditions in Britain.""
											(Laughter)
											And I think there are one or two more
											Ig Nobel Prize winners in this room.
											Dan, where are you? Dan Ariely?
											Applause for Dan.
											(Applause)
											Dan won his prize in medicine
											for demonstrating that high-priced fake medicine
											works better than low-priced fake medicine.
											(Laughter)
									","
											J’y suis allé — je vous rappelle que Marc Abrahams
											ne m'a pas appelé de Stockholm.
											Il m'a appelé de Cambridge dans le Massachusetts.
											Je suis donc allé à Boston, puis à Cambridge,
											et je suis allé à cette magnifique cérémonie 
du Prix Ig Nobel
											qui s'est tenue à l'Université de Harvard 
et cette cérémonie
											est une très belle expérience.
											De vrais lauréats du prix Nobel 
vous remettent le prix.
											Voici la première chose.
											Et il y a neuf autres vainqueurs qui reçoivent le prix.
											Voici un des autres vainqueurs. 
C'est Charles Paxton
											qui a gagné le prix en biologie en 2000
pour son article,
											« Comportement nuptial des autruches 
vis-à-vis des humains
											dans les conditions agricoles de Grande-Bretagne ».
											(Rires)
											Et je crois qu'il y a un ou deux autres
											vainqueurs du Prix Ig Nobel dans cette salle.
											Dan, ou es-tu ? Dan Ariely ?
											Applaudissez Dan.
											(Applaudissements)
											Dan a remporté le prix en médecine
											pour avoir démontré 
que les faux médicaments à prix élevé
											marchent mieux que les faux médicaments à bas prix.
											(Rires)
									","
											Zur Erinnerung: Marc Abrahams rief mich nicht
											aus Stockholm an.
											Der Anruf kam aus Cambridge, Massachusetts.
											Ich reise also nach Boston, nach Cambridge,
											und besuchte diese wunderbare 
Ig-Nobelpreis-Zeremonie,
											die an der Harvard-Uni abgehalten wurde.
											Es war ein tolles Erlebnis.
											Echte Nobelpreisträger überreichen die Preise.
											Das war nicht alles.
											Es gab noch neun andere Preisträger.
											Hier ist einer der anderen Gewinner. 
Das ist Charles Paxton,
											er erhielt 2000 den Biologie-Preis 
für seine Studie
											""Balzverhalten von Straußen 
gegenüber Menschen
											auf Farmen in Großbritannien.""
											(Lachen)
											Und es gibt noch einen oder zwei
											Ig-Nobelpreisträger in diesem Raum.
											Dan, wo bist du? Dan Ariely?
											Applaus für Dan.
											(Beifall)
											Dan gewann seinen Medizinpreis
											für den Beweis, dass teure falsche Medizin
											besser funktioniert als kostengünstige falsche.
											(Lachen)
									",How a dead duck changed my life,Kees Moeliker,11:52,"biology,birds,humor,science,sex,environment"
"
","
","
","
","
",How a dead duck changed my life,Kees Moeliker,11:52,"biology,birds,humor,science,sex,environment"
"
											Aqui está o meu minuto de fama,
											o meu discurso de agradecimento,
											e aqui está o pato.
											É a sua primeira vez na Costa Oeste 
dos Estados Unidos.
											Vou fazê-lo circular pela sala.
											(Risos)
											Sim?
											Podem passá-lo.
											Tenham em conta que é um exemplar de museu
											mas não há hipótese de apanharem 
gripe das aves.
									","
											İşte benim bir dakikalık şöhretim,
											kabul konuşmam,
											ve işte ördek.
											Bu, onun Amerika Batı Kıyısındaki ilk günü,
											elden ele gezdirmenizi istiyorum.
											(Gülüşler)
											Evet?
											Elden ele verebilirsiniz.
											Lütfen dikkat edin, o bir müze örneği,
											ancak kuş gribine yakalanma olasılığınız yok.
									","
											So here's my one minute of fame,
											my acceptance speech,
											and here's the duck.
											This is its first time on the U.S. West Coast.
											I'm going to pass it around.
											(Laughter)
											Yeah?
											You can pass it around.
											Please note it's a museum specimen,
											but there's no chance you'll get the avian flu.
									","
											Voici ma minute de gloire,
											mon discours d'acceptation,
											et voici le canard.
											C'est sa première fois sur la côte ouest américaine.
											Je vais le faire passer
											(Rires)
											Oui ?
											Vous pouvez le faire passer.
											Veuillez noter qu'il s'agit d'un spécimen de musée,
											mais aucun risque d'attraper la grippe aviaire.
									","
											Hier ist also meine Ruhmminute,
											meine Dankesrede,
											und hier die Ente.
											Das ist ihre Premiere an der
amerikanischen Westküste.
											Ich reiche sie mal herum.
											(Lachen)
											Ja?
											Sie können sie herumgeben.
											Es ist zwar ein Museumsexemplar,
											aber die Vogelgrippe bekommen Sie davon nicht.
									",How a dead duck changed my life,Kees Moeliker,11:52,"biology,birds,humor,science,sex,environment"
"
","
","
","
","
",How a dead duck changed my life,Kees Moeliker,11:52,"biology,birds,humor,science,sex,environment"
"
											Depois de ganhar este prémio, 
a minha vida mudou.
											Em primeiro lugar, as pessoas 
começaram a enviar-me
											todo o tipo de coisas relacionadas com patos,
											e ganhei uma colecção muito boa.
											(Risos)
											Mas, mais importante,
											as pessoas começaram a enviar-me 
as suas observações
											de comportamento animal extraordinário
											e, acreditem, se há algum animal a
comportar-se mal neste planeta,
											eu sei.
									","
											Bu ödülü kazandıktan sonra, hayatım değişti.
											İlk etapta, insanlar bana ördeklerle alakalı
											her türlü şeyi göndermeye başladılar
											ve gerçekten güzel bir koleksiyonum oldu.
											(Gülüşler)
											Daha önemlisi,
											insanlar bana kaydadeğer hayvan davranışlarına dair
											gözlemlerini göndermeye başladılar.
											İnanın bana, bu gezegende edepsizce davranan bir hayvan varsa,
											ben bundan haberdarım.
									","
											After winning this prize, my life changed.
											In the first place, people started to send me
											all kinds of duck-related things,
											and I got a real nice collection.
											(Laughter)
											More importantly,
											people started to send me their observations
											of remarkable animal behavior,
											and believe me, if there's an animal misbehaving on this planet,
											I know about it.
									","
											Après avoir remporté ce prix, ma vie a changé.
											D'abord les gens ont commencé à m'envoyer
											toutes sortes de choses liées aux canards,
											et j'ai une très belle collection.
											(Rires)
											Surtout,
											les gens ont commencé à me faire
parvenir leurs observations
											de comportements remarquables des animaux,
											et croyez-moi, s'il y a un animal qui se comporte de manière bizarre sur cette planète,
											je suis au courant.
									","
											Nach dem Preis veränderte sich mein Leben.
											Zuerst fingen die Leute an, mir alle möglichen
											Dinge über Enten zu schicken,
											und ich bekam eine schöne Sammlung.
											(Lachen)
											Aber insbesondere schickten
											mir Leute schickten Beobachtungen 
über außergewöhnliches
											Tierverhalten, und glauben Sie mir,
											wenn sich auf dem Planeten 
ein Tier daneben verhält,
											hab ich davon gehört.
									",How a dead duck changed my life,Kees Moeliker,11:52,"biology,birds,humor,science,sex,environment"
"
","
","
","
","
",How a dead duck changed my life,Kees Moeliker,11:52,"biology,birds,humor,science,sex,environment"
"
											(Risos)
									","
											(Gülüşler)
									","
											(Laughter)
									","
											(Rires)
									","
											(Lachen)
									",How a dead duck changed my life,Kees Moeliker,11:52,"biology,birds,humor,science,sex,environment"
"
","
","
","
","
",How a dead duck changed my life,Kees Moeliker,11:52,"biology,birds,humor,science,sex,environment"
