en,tr,es,fr,title,speaker,duration,tags
"
","
","
","
",What if gentrification was about healing communities instead of displacing them?,Liz Ogbu,15:01,"architecture,collaboration,design,community,social change,society,urban planning"
"
											that tell the story of the haves
rather than the have-nots.
											Throughout my career,
											I've actively resisted the practice
											of building monuments
to certain peoples' stories —
											usually white, male, rich —
											and bulldozing other peoples' stories —
											usually people of color
											from low-income communities.
											I've tried to create a practice
											that is rooted in elevating the stories
											of those who have
most often been silenced.
											That work —
											it's been a mission in spatial justice.
									","
											yoksulların hikâyelerinden ziyade
varlıklıların hikâyelerini anlatan.
											Kariyerim boyunca,
											çoğunlukla beyaz, erkek ve zengin olan
											belirli insanların hikâyelerini anlatan ve
											çoğunlukla dar gelirli ailelerden olan
											beyaz olmayan diğer insanların 
hikâyelerinin
											buldozerle üzerinden geçen
											anıtları yapmaktan imtina ettim.
											Çoğu zaman susturulmuş olanların
											hikâyelerini yükseltmeye çalışacak
											şekilde mesleğimi icra etme çalıştım.
											Bu iş,
											mekânsal adaleti sağlama görevi oldu.
									","
											que cuentan la historia de quienes tienen
y no la historia de quienes no tienen.
											A lo largo de mi profesión,
											me he resistido activamente
a la práctica de construir monumentos
											en honor a la historia de ciertas personas
en general, hombres, blancos y ricos,
											y desechar la historia de otras personas
											normalmente de color, 
o con pocos recursos.
											He intentado crear una práctica
que rinda homenaje
											a la historia de quienes
fueron tantas veces silenciados.
											Ese trabajo
											fue una misión de justicia espacial.
									","
											qui représentent les possédants
plutôt que les démunis.
											Tout au long de ma carrière,
											j'ai activement résisté à l'idée
											de construire de monuments
dédiés aux récits d'une minorité –
											souvent des hommes blancs fortunés –
											tout en détruisant au bulldozer
les autres récits –
											souvent ceux des gens de couleur
											à faibles revenus.
											J'ai créé une discipline,
											qui rend hommage
											à ceux qui ont très souvent
été réduits au silence.
											Ce travail,
											c'était une mission
pour la justice spatiale.
									",What if gentrification was about healing communities instead of displacing them?,Liz Ogbu,15:01,"architecture,collaboration,design,community,social change,society,urban planning"
"
","
","
","
",What if gentrification was about healing communities instead of displacing them?,Liz Ogbu,15:01,"architecture,collaboration,design,community,social change,society,urban planning"
"
											(Applause)
									","
											(Alkışlar)
									","
											(Aplausos)
									","
											(Applaudissements)
									",What if gentrification was about healing communities instead of displacing them?,Liz Ogbu,15:01,"architecture,collaboration,design,community,social change,society,urban planning"
"
","
","
","
",What if gentrification was about healing communities instead of displacing them?,Liz Ogbu,15:01,"architecture,collaboration,design,community,social change,society,urban planning"
"
											Now, spatial justice
means that we understand
											that justice has a geography,
											and that the equitable distribution
of resources, services and access
											is a basic human right.
											So what does spatial justice look like?
											Well, I'd like to share a story with you.
									","
											Mekânsal adalet,
adaletin bir coğrafyası olduğunu
											ve kaynak, hizmet ve erişimin 

											adil dağılımının, temelde
bir insan hakkı olduğunu,
											anladığımız anlamına geliyor.
											O hâlde, mekânsal adalet 
nasıl bir şeydir ?
											Sizinle burada bir hikâye 
paylaşmak istiyorum.
									","
											La justicia espacial entiende
que la justicia tiene una geografía
											y que la distribución equitativa
de recursos, servicios y accesos
											es un derecho humano básico.
											¿Qué es entonces la justicia espacial?
											Compartiré una historia con Uds.
									","
											La justice spatiale, c'est comprendre
											que l'égalité a une géographie
											et que la répartition juste
des ressources, des services et des accès,
											est un droit fondamental.
											A quoi ressemble la justice spatiale ?
											J'aimerais partager
une histoire avec vous.
									",What if gentrification was about healing communities instead of displacing them?,Liz Ogbu,15:01,"architecture,collaboration,design,community,social change,society,urban planning"
"
","
","
","
",What if gentrification was about healing communities instead of displacing them?,Liz Ogbu,15:01,"architecture,collaboration,design,community,social change,society,urban planning"
"
											For years,
											I've been working in the historically
African-American neighborhood
											of Bayview Hunters Point in San Francisco,
											on a plot of land
that once held a power plant.
											Back in the '90s,
											a community group led by mothers
who lived in the public housing
											on the hill above the plant
											fought for its closure.
											They won.
											The utility company finally tore it down,
											cleaned the soil
											and capped most of the site with asphalt
											so that the clean soil wouldn't blow away.
									","
											Yıllarca,
											San Francisco'daki tarihi 
Afro-Amerikan mahallesi olan
											Bayview Hunters Point'te
çalışıyordum, bu mahalle
											eskiden bir enerji santralinin
kurulu olduğu bir bölgede.
											90'lı yıllarda bir grup insan, 
santralin yukarısındaki tepede
											bulunan lojmanlarda yaşamış 
annelerin öncülüğünde
											santralin kapatılması için savaştı.
											Kazandılar.
											Kamu hizmeti veren şirket 
en sonunda yıktı,
											toprağı temizledi
											ve alanın büyük bir kısmını 
asfaltla kapladı ki
											temizlenen toprak alan 
tarumar edilmesin.
									","
											Desde hace años
											trabajo en el vecindario 
históricamente afroamericano
											de 'Bayview Hunters Point'
en San Francisco,
											en un terreno donde hubo
una vez una central eléctrica.
											Allá por la década del 90,
											un grupo liderado por madres 
que habitaban las viviendas sociales
											en la colina que daba sobre esta central
											se manifestaron pidiendo el cierre.
											Lo lograron.
											La empresa de servicios públicos
finalmente la demolió,
											limpió el terreno
											y asfaltó gran parte del lugar
											para proteger el suelo de la erosión.
									","
											Depuis des années,
											je travaille dans un quartier
historiquement afro-américain,
											Bayview Hunters Point à San Francisco,
											sur un terrain autrefois occupé
par une centrale électrique.
											Dans les années 90,
											un groupe, dirigé par des mères
habitant les logements sociaux
											surplombant la centrale,
											s'est battu pour sa fermeture.
											Et elles ont gagné.
											La compagnie d'électricité
a fini par la raser,
											a décontaminé le sol
											et a fait goudronner
presque tout le site
											pour protéger
le sol décontaminé de l'érosion.
									",What if gentrification was about healing communities instead of displacing them?,Liz Ogbu,15:01,"architecture,collaboration,design,community,social change,society,urban planning"
"
","
","
","
",What if gentrification was about healing communities instead of displacing them?,Liz Ogbu,15:01,"architecture,collaboration,design,community,social change,society,urban planning"
"
											Sounds like a success story, right?
											Well, not so fast.
											You see, because of various issues
like land entitlements,
											lease agreements, etc.,
											the land actually couldn't be redeveloped
for at least five to 10 years.
											What that meant is that this community
											that had been living
near a power plant for decades,
											now had 30 acres of asphalt
in their backyard.
											To put that in context for you,
											30 acres is equal
to about 30 football fields.
											Now, the utility company
didn't want to be the bad guy here.
											Recognizing that they owed the community,
											they actually put out a call for designers
											to propose temporary uses for this site,
											hoping to turn it into a community benefit
											rather than blight.
									","
											Kulağa bir başarı hikâyesi 
gibi geliyor, değil mi?
											O kadar hızlı değil.
											Toprak üzerindeki 
hak sahiplikleri, kira sözleşmeleri
											vesaire birçok sorun nedeniyle
											arazi en az 5-10 yıl süre ile 
imara açılmıyor.
											Bu, on yıllar boyu elektrik santrali
											
yakınlarında yaşamış olan halkın
şimdilerde
											arka bahçelerinde 
30 dönüm asfalt olması demek.
											Bunu size şöyle açıklayabilirim:
											30 dönüm neredeyse 
30 futbol sahası demek.
											Şirket burada kötü adam 
olmak istemedi.
											Topluluğa borçlu olduklarının 
farkına vardılar,
											hakikaten de tasarımcıları arayarak
											alanın geçici kullanımını 
teklif ettiler ki
											yıkım olmasındansa
											topluluk yararına dönüştürülebilsin.
									","
											Suena a historia con final feliz, ¿verdad?
											Pues bien, no nos precipitemos.
											Por distintas cuestiones, como
la titularidad de la tierra,
											los contratos de arrendamiento, etc.,
											el terreno no pudo ser reurbanizado
por un período de entre 5 y 10 años.
											Esto significa que esta comunidad
											que durante décadas vivió
cerca de una central eléctrica
											ahora tenía como patio trasero
unos 12 000 m2 de asfalto.
											Para ponerlo en contexto,
											esa superficie equivale
a unos 30 campos de fútbol.
											La empresa de servicios 
públicos no quería hacer de villano.
											Reconociendo que se debían a la comunidad,
											hicieron una convocatoria
entre diseñadores
											que propusieran un destino
temporario a ese terreno,
											con la idea de transformarlo
en un beneficio para la comunidad
											y no en un perjuicio.
									","
											Ça a tout l'air d'une réussite, non ?
											Pas si vite.
											A cause de plusieurs problèmes
liés aux droits fonciers,
											aux baux locatifs, etc.
											le terrain ne pouvait pas être réaménagé
pendant au moins cinq à dix ans.
											Ce qui voulait dire que les habitants,
											qui avaient vécu des dizaines d'années
près d'une centrale électrique,
											se retrouvaient avec plus de 12 hectares
goudronnés en bas de chez eux.
											Pour vous donner une idée,
											ça correspond à peu près
à 30 terrains de football.
											Le fournisseur d'électricité
n'a pas voulu avoir le mauvais rôle.
											Reconnaissant sa dette
envers les habitants,
											il a fait appel à des designers
											pour proposer
des solutions temporaires,
											afin que les habitants
puissent bénéficier du site
											plutôt que de le subir.
									",What if gentrification was about healing communities instead of displacing them?,Liz Ogbu,15:01,"architecture,collaboration,design,community,social change,society,urban planning"
"
","
","
","
",What if gentrification was about healing communities instead of displacing them?,Liz Ogbu,15:01,"architecture,collaboration,design,community,social change,society,urban planning"
"
											I'm part of the diverse team of designers
that responded to that call,
											and for the last four years,
											we've been collaborating
with those mothers
											and other residents,
											as well as local organizations
and the utility company.
											We've been experimenting
with all types of events
											to try and address issues
of spatial justice.
											Everything from job training workshops
											to an annual circus
											to even a beautiful, new shoreline trail.
											In the four years
that we've been operational,
											over 12,000 people have come
and done something on this site
											that we hope has transformed
their relationship to it.
											But lately,
											I'm starting to realize
that events are not enough.
									","
											Ben de çağrıya yanıt veren 
birbirinden farklı tasarımcılardan biriyim
											ve son dört yılda yerel örgütler
											ve ilgili şirketle olduğu gibi, 
bu anneler
											ve diğer sakinler ile de
											işbirliği yapıyoruz.
											Mekânsal adaleti sağlayabilmek
ve problemi ele alabilmek için
											her türlü etkinliği deneyimledik.
											İş eğitimi atölyelerinden tutun
											senelik sirk pistine kadar her şeyi,
											hatta yeni ve güzel bir sahil yolunu bile.
											Operasyonda olduğumuz
dört sene içinde,
											12 binin üstünde insan geldi 
ve bağlantılarının bu alanı
											dönüştürebilmesini
umduğumuz bir şeyler yaptı.
											Ancak son zamanlarda
											bu etkinliklerin yeterli olmadığının 
farkına varıyorum.
									","
											Yo soy parte de ese equipo
diverso de diseñadores
											que respondieron a la convocatoria,
											y desde hace cuatro años
											trabajamos en conjunto
con esas madres y otros vecinos,
											y también con organizaciones locales
y la empresa de servicios públicos.
											Hemos organizado todo tipo de eventos
											para tratar de solucionar
el tema de la justicia espacial:
											desde talleres de capacitación laboral
											a un circo anual,
											a un nuevo y bello sendero por la costa.
											Durante los cuatro años
que llevamos trabajando,
											más de 12 000 personas participaron
e hicieron algo en este terreno,
											algo que esperamos haya transformado
la relación entre ellos y el lugar.
											Pero en el último tiempo
											empecé a notar que no
alcanza con los eventos.
									","
											Une équipe multidisciplinaire de designers
dont je fais partie y a répondu.
											Depuis quatre ans,
											nous travaillons avec ces mères,
											les autres habitants,
											les associations locales
et le fournisseur d'électricité.
											Nous avons expérimenté
tous les types d'actions possibles
											pour répondre aux problèmes
de justice spatiale.
											Des ateliers de formation professionnelle,
											un cirque une fois par an
											et même la création
d'un beau sentier côtier.
											Pendant les quatre années
de notre intervention,
											plus de 12 000 personnes sont venues
faire une activité sur ce site,
											ce qui – nous l'espérons – a transformé
leur lien avec cet endroit.
											Mais récemment,
											j'ai compris que ces événements
ne suffisaient pas.
									",What if gentrification was about healing communities instead of displacing them?,Liz Ogbu,15:01,"architecture,collaboration,design,community,social change,society,urban planning"
"
","
","
","
",What if gentrification was about healing communities instead of displacing them?,Liz Ogbu,15:01,"architecture,collaboration,design,community,social change,society,urban planning"
"
											A few months ago,
											there was a community meeting
in this neighborhood.
											The utility company was finally ready
to talk concretely
											about long-term redevelopment.
											That meeting was kind of a disaster.
											There was a lot of yelling and anger.
											People asked things like,
											""If you're going
to sell it to a developer,
											wouldn't they just build
luxury condos like everyone else?""
											And ""Where has the city been?""
											""Why aren't there more jobs
and resources in this neighborhood?""
									","
											Birkaç ay önce,
											bu mahallede 
bir halk toplantısı yapıldı.
											Sonunda şirket, 
uzun dönem yeniden yapılanma
											hakkında açık bir biçimde 
konuşmaya hazırdı.
											Toplantı facia gibi geçti.
											Çok fazla bağırış ve öfke vardı.
											İnsanlar şu gibi şeyler sordu:
											""Bir imarcıya satarsanız
onlar da herkesin yaptığı gibi
											lüks apartman daireleri dikmez mi?""
											""Şehir nerelerde?""
											""Neden bu mahallede 
daha fazla iş ve kaynak yok?""
									","
											Hace unos meses,
											hubo en este barrio una reunión vecinal.
											La empresa de servicios públicos
por fin estaba dispuesta
											a hablar concretamente
de la urbanización a largo plazo.
											Esa reunión fue más bien desastrosa.
											Hubo gritos y mucha indignación.
											Los vecinos preguntaban,
											""Si lo van a vender a un desarrollador,
											¿no construirán zonas residenciales 
de lujo como han hecho otros?""
											Y ""¿Dónde ha estado la ciudad?""
											""¿Por qué no hay más puestos de trabajo
y más recursos en este vecindario?""
									","
											Il y a quelques mois,
											une réunion publique
s'est tenue dans le quartier.
											Le fournisseur d'électricité était
enfin prêt à parler concrètement
											de réaménagement à long terme.
											Cette réunion fut un désastre.
											Avec beaucoup de cris et de colère.
											Les gens disaient :
											« Si vous vendez le terrain
à un promoteur,
											va-t-il bâtir des résidences de luxe
comme ils le font tous ?
											- Que fait la municipalité ?
											- Pourquoi n'y a-t-il pas plus d'emplois
et de services dans le quartier ? »
									",What if gentrification was about healing communities instead of displacing them?,Liz Ogbu,15:01,"architecture,collaboration,design,community,social change,society,urban planning"
"
","
","
","
",What if gentrification was about healing communities instead of displacing them?,Liz Ogbu,15:01,"architecture,collaboration,design,community,social change,society,urban planning"
"
											It was not that our events
had failed to bring joy.
											But in spite of that,
there was still pain here.
											Pain from a history
of environmental injustice
											that left many industrial
uses in this neighborhood,
											leaving residents living near toxic waste
											and, literally, shit.
											There's pain from the fact
											that this zip code still has
one of the lowest per capita income,
											highest unemployment
											and highest incarceration rates
											in a city which tech giants
like Twitter, Airbnb and Uber call home.
											And those tech companies —
											hm —
											they've actually helped to trigger
a gentrification push
											that is rapidly redefining
this neighborhood,
											both in terms of identity and population.
									","
											Bunlar, bizim orada yaptıklarımızın
başarısız olmasından, onları mutlu
											etmemesinden değil buralarda 
hâlâ acıların bulunmasından dolayıydı.
											Acı; tarihteki çevresel adaletsizliklerden
kaynaklanıyor;
											mahalle sakinlerinin, zehirli atıklara
yakın ve kelimenin tam anlamıyla
											pislik içinde yaşamalarına 
neden olan
											endüstriyel atıklardan.
											Hâlâ kişi başına düşen gelirin en az,
											işsizlik ve hapsedilme oranlarının 
en yüksek olduğu,
											posta kodu olmaktan 
kaynaklanan bir acı var.
											Twitter, Airbnb ve Uber gibi 
teknoloji devlerinin evi olan yerde.
											Ve aslında bu teknoloji şirketleri,
											hmm...
											bu mahalleyi hem kimlik 
hem de nüfus anlamında
											hızlı bir biçimde yeniden tanımlayan 
kentsel dönüşümde,
											tetiği çekenlere destek oldular.
									","
											No es que nuestros eventos
no hayan llevado alegría.
											Pero a pesar de eso, aún había dolor.
											Dolor por una historia
de injusticia medioambiental,
											que fueron las consecuencias
derivadas de los usos industriales,
											condenando a los vecinos 
a vivir cerca de desechos tóxicos
											y, literalmente, cerca de la mierda.
											Hay dolor en el hecho de que este barrio
											aún tiene uno de los ingresos
per cápita más bajos,
											y la tasa más alta de desempleo
y de cantidad de reclusos
											en una ciudad que ha recibido 
a gigantes de la tecnología
											como Twitter, Airbnb y Uber.
											Y estas grandes empresas
											mm ...
											han contribuido a iniciar
el proceso de gentrificación
											que está redefiniendo 
este barrio de manera acelerada,
											tanto en su identidad 
como en su población.
									","
											Nos actions n'avaient pas manqué
d'apporter de la joie.
											Mais la douleur restait présente
malgré tout.
											A cause des injustices
environnementales du passé
											qui avaient favorisé la multiplication
des industries dans ce quartier,
											ils étaient condamnés à vivre
près des déchets toxiques
											et, disons-le, de la merde.
											La douleur vient aussi
											de ce que le quartier affiche toujours
les plus faibles revenus par habitant,
											les taux de chômage
											et d'incarcération les plus élevés
											dans une ville abritant des géants de la
technologie comme Twitter, Airbnb et Uber.
											Ces entreprises de technologie –
											hum –
											elles ont contribué
à déclencher une gentrification
											qui recompose très vite ce quartier,
											tant son identité que sa démographie.
									",What if gentrification was about healing communities instead of displacing them?,Liz Ogbu,15:01,"architecture,collaboration,design,community,social change,society,urban planning"
"
","
","
","
",What if gentrification was about healing communities instead of displacing them?,Liz Ogbu,15:01,"architecture,collaboration,design,community,social change,society,urban planning"
"
											Now let me pause for a moment
to talk about gentrification.
											I suspect for a lot of us,
it's kind of like a dirty word.
											It's become synonymous
with the displacement
											of poor residents from their neighborhood
											by wealthier newcomers.
											If you've ever been displaced,
											then you know the agony
of losing a place that held your story.
											And if you haven't experienced this,
											then I'm going to ask you to try
and imagine your way into it right now.
											Think about what it would be like
to find your favorite local spot,
											a place where you often went and hung out
with the old-timers or your friends,
											had vanished.
											And then you get home,
											and you find a letter
from your landlord,
											saying that your rent's been doubled.
											The choice to stay —
											it's not yours to make.
											You no longer belong in your home.
											And know that this feeling
you're feeling right now,
											it would be the same
											regardless of whether or not the person
who harmed you meant to do so.
											Developer Majora Carter once said to me,
											""Poor people don't hate gentrification.
											They just hate that they rarely get
to hang around long enough
											to enjoy its benefits.""
									","
											Kentsel dönüşüm hakkında konuşmadan 
önce duraksamama izin verin.
											Bunun, birçoğumuz için kötü ve karanlık
bir kelime olduğundan şüpheleniyorum.
											Çünkü fakir sakinlerin 
mahallelerinden edilip
											yerlerine 
daha zengin kişilerin getirilmesiyle
											eş anlamlı bir kelime oldu.
											Eğer daha önce yerinizden edilmişseniz
											hikâyenizi taşıyan yeri kaybetmenin 
verdiği ızdırabı bilirsiniz.
											Ve eğer böyle bir şeyi 
tecrübe etmediyseniz
											şimdi sizden, kendinizi bu şekilde 
hayal etmenizi isteyeceğim.
											Sıklıkla gidip, arkadaşlarınız veya 
mekânın demirbaşlarıyla takıldığınız
											en sevdiğiniz yerel noktanın,
											yerinde yellerin esmesinin 
nasıl hissettirebileceğini bir düşünün.
											Evinize gittiğinizde, 
ev sahibinizden
											kiranızın ikiye katlandığını
											söyleyen bir yazı geldiğini düşünün.
											Kalmak,
											sizin yapabileceğiniz bir seçim değil.
											Artık evinize ait değilsiniz.
											Şuan hissettiğiniz şey,
											size zarar veren insanın 
kastı olsun ya da olmasın değişmezdi.
											Geliştirici Majora Carter 
bana şöyle söylemişti:
											""Fakir insanlar kentsel dönüşümden 
nefret etmiyorlar.
											Onların nefret ettiği şey;
kentsel dönüşümün faydalarından
											yararlanacak kadar 
orada kalamamaları.""
									","
											Haré aquí una pausa
para referirme a la gentrificación.
											Intuyo que a muchos nos resulta
una especie de mala palabra.
											Se ha transformado
en sinónimo de desplazamiento
											de vecinos pobres de su propio barrio
											para dar lugar a otros más adinerados.
											Si Uds. fueron alguna vez desplazados,
											entonces conocen la agonía de perder
un lugar que contiene la propia historia.
											Y si nunca lo vivieron,
											entonces les pediré que intenten
imaginarse en ese lugar.
											Piensen en lo que sentirían 
al ver que su sitio favorito del barrio,
											ese lugar donde pasaban el tiempo
con viejos conocidos o con amigos,
											desapareció.
											Y luego vuelven a su casa,
											y encuentran una carta del propietario
											que los notifica de un aumento
de la renta al doble.
											La elección de quedarse
											no depende de Uds.
											Ya no pertenecen a su casa.
											Y lo que sienten en este momento,
											sería lo mismo,
											aun si la persona que los perjudicó
no lo hizo con intención.
											En una oportunidad, la desarrolladora
Majora Carter me dijo:
											""Los pobres no odian la gentrificación.
											Simplemente, odian el no poder
permanecer el tiempo suficiente
											para disfrutar de sus beneficios"".
									","
											Laissez-moi faire un aparté
pour vous parler de gentrification.
											Je soupçonne que c'est un gros mot,
pour beaucoup d'entre nous.
											Il est devenu synonyme de remplacement
											des habitants pauvres du quartier
											par des nouveaux venus plus riches.
											Si vous avez déjà été délogé,
											vous savez quelle douleur c'est
de perdre un lieu où on a vécu.
											Si vous ne l'avez pas vécu,
											je vous demande d'essayer
de l'imaginer maintenant.
											Imaginez que vous découvriez
que votre endroit préféré,
											un lieu où vous alliez souvent
avec vos parents ou vos amis,
											ait disparu.
											Puis, à la maison,
											il y a une lettre de votre propriétaire
											vous annonçant que votre loyer a doublé.
											Le choix de rester
											ne dépend pas de vous.
											Vous n'avez plus votre place chez vous.
											Vos sentiments à ce moment précis
											seront les mêmes
											qu'on vous ait fait du tort
intentionnellement ou non.
											La promotrice Majora Carter
m'a dit un jour :
											« Les pauvres ne détestent pas
la gentrification.
											Ils détestent seulement
ne pas pouvoir rester assez longtemps
											pour profiter de ses avantages. »
									",What if gentrification was about healing communities instead of displacing them?,Liz Ogbu,15:01,"architecture,collaboration,design,community,social change,society,urban planning"
"
","
","
","
",What if gentrification was about healing communities instead of displacing them?,Liz Ogbu,15:01,"architecture,collaboration,design,community,social change,society,urban planning"
