es,tr,fr,title,speaker,duration,tags
"
","
","
",The best stats you've ever seen,Hans Rosling,19:50,"Africa,Asia,Google,demo,economics,global issues,health,statistics,global development,visualizations,math"
"
											Veamos. Detuvimos el mundo en este punto. Todas estas estadísticas son de la ONU.
											Aquí vamos. ¿Pueden ver allí?
											Es China, que se aleja de la mejor salud allí, pero mejora allá.
											Todos los países en verde de América Latina tienden a constituir familias más pequeñas.
											Los amarillos que ven aquí son los países árabes,
											con familias más grandes, pero ellos —-no, vidas más largas, pero no familias más grandes.
											Los africanos son los verdes de aquí abajo. Siguen estando aquí.
											Esta es India. Indonesia se mueve bastante rápido.
											(Risas)
											Y en la década del 80 está Bangladesh aún entre los países africanos.
											Pero Bangladesh es un milagro de los 80:
											los imanes empiezan a promover la planificación familiar.
											Se desplazan hacia aquel extremo. Y en los 90, tenemos la terrible epidemia del VIH
											que reduce la expectativa de vida en los países africanos.
											Y todo el resto se mueve hacia arriba, a la esquina,
											donde tenemos muchos años de vida y familias pequeñas y un mundo completamente nuevo.
											(Aplausos).
									","
											Bir bakalım. O zaman dünyayı durdurduk. Bunların hepsi, mevcut olan
											Birleşmiş Milletler istatistikleri. Başlıyoruz. Orada, görebiliyor musunuz?
											Burası Çin. Burada daha iyi bir sağlığa doğru ilerliyor ve burada düzeliyor.
											Tüm yeşil Latin Amerika ülkeleri küçük ailelere doğru ilerliyor.
											Sarı olanlar Arap ülkeleri
											ve onların aileleri daha da büyüyor – hayır, yaşam süreleri uzuyor, ama aileleri büyümüyor.
											Afrikan ülkeleri aşağıdaki yeşil olanlar. Hala burada kalıyorlar.
											Bu, Hindistan. Endonezya bayağı hızlı ilerliyor.
											(Gülüşmeler.)
											Ve burada 80’li yıllarda, Bangladeş halen Afrika ülkeleri arasında bulunuyor.
											Ama şimdi, Bangladeş, 80’li yıllarda bir mucize oluyor:
											İmamlar aile planlamasını desteklemeye başlıyor.
											Bu noktaya çıkıyorlar. Ve 90’lı yıllarda Afrika ülkelerinin ortalama yaşam süresini
											düşüren korkunç HIV salgını baş gösteriyor
											ve tüm diğerleri uzun yaşam süreleri ve
											küçük ailelerin olduğu bu köşeye yerleşiyor ve tamamen yeni bir dünya var oluyor.
											(Alkış.)
									","
											Voyons voir. Nous avons arrêté le monde. Il s'agit là de statistiques des Nations
											Unies... Voilà. Vous voyez ?
											C'est la Chine, là, avec une santé qui s'améliore.
											Tous les pays d'Amérique du Sud tendent vers des familles de taille plus réduite.
											Les jaunes, ce sont les pays arabes,
											qui ont des familles plus importantes, mais... non, une vie plus longue, en fait.
											Les Africains sont en vert. Ils restent là.
											Là, c'est l'Inde. L'Indonésie évolue vite.
											(Rires).
											Dans les années 1980, le Bangladesh était toujours avec les pays africains.
											Mais à présent... c'est un miracle qui s'est produit :
											les imams ont commencé à faire l'apologie des plannings familiaux.
											Ils arrivent là. Et dans les années 1990, l'épidémie de sida
											a réduit l'espérance de vie des pays africains...
											Le reste se retrouve là,
											avec des familles réduites et une espérance de vie importante... Un nouveau monde.
											(Applaudissements).
									",The best stats you've ever seen,Hans Rosling,19:50,"Africa,Asia,Google,demo,economics,global issues,health,statistics,global development,visualizations,math"
"
","
","
",The best stats you've ever seen,Hans Rosling,19:50,"Africa,Asia,Google,demo,economics,global issues,health,statistics,global development,visualizations,math"
"
											Permítanme hacer una comparación directamente entre Estados Unidos de América y Vietnam.
											1964: Estados Unidos tenía familias pequeñas y larga expectativa de vida.
											Vietnam tenía familias numerosas y poca expectativa de vida. Y sucedió lo siguiente:
											los datos durante la guerra indican que aun con todas las muertes,
											hubo una mejora en la expectativa de vida. Hacia finales del año,
											se inició la planificación familiar en Vietnam y surgieron las familias más pequeñas.
											Y Estados Unidos allá arriba está logrando una vida más larga,
											manteniendo el mismo tamaño familiar. Y en los 80,
											abandonaron la planificación comunista y adoptaron la economía de mercado,
											y se mueve aún más rápido que la vida social. Y hoy, tenemos
											en Vietnam la misma expectativa de vida y el mismo tamaño de familias,
											aquí en Vietnam, en 2003, que en Estados Unidos, en 1974, hacia el fin de la guerra.
											Creo que todos... al no observar los datos...
											desestimamos el tremendo cambio producido en Asia, donde
											ya se estaba produciendo un cambio social antes de que viéramos el cambio económico.
									","
											Amerika Birleşik Devletleri ve Vietnam arasında doğrudan bir karşılaştırma yapalım.
											1964: Amerika’da küçük aileler ve uzun yaşam süresi var;
											Vietnam’da geniş aileler ve kısa yaşam süreleri. Ve olan şey şu:
											Savaş zamanındaki veriler, tüm ölümlere rağmen
											yaşam süresinde bir iyileşme olduğunu gösteriyor. Yıl sonunda,
											Vietnam’da aile planlaması başlatıldı ve daha küçük aileler kurmayı seçtiler.
											Ve Amerika Birleşik Devletleri ise yaşam süresini uzatmayı seçti,
											aile büyüklüğünü değiştirmeden. Ve şimdi 80’li yıllarda
											bu komünist planlamadan vazgeçip, piyasa ekonomisine yöneliyorlar,
											ve bu, sosyal hayattan bile daha hızlı bir şekilde ilerliyor. Ve bugün, 2003’te,
											Vietnam’ın ortalama yaşam süresi ve aile büyüklüğü, Amerika Birleşik Devletleri’nin
											1974’te savaşın sonundaki ortalama yaşam süresi ve aile büyüklüğü ile aynı.
											Verilere bakmazsak, sanırım hepimiz
											Asya’daki muazzam değişimi küçümsüyoruz. Daha bizler
											ekonomik değişimleri görmeden onlar sosyal değişim yaşıyorlardı.
									","
											Je vais faire une comparaison entre les États-Unis d'Amérique et le Vietnam.
											En 1964, l'Amérique, c'est des familles réduites et une espérance de vie importante;
											au Vietnam, c'est l'inverse. Et voici ce qui se produit :
											malgré la guerre et tous ses morts,
											l'espérance de vie a augmenté. À la fin de l'année,
											les plannings familiaux ont été lancés, et la taille des familles a commencé à diminuer.
											Les États-Unis ont une espérance de vie plus longue,
											la taille de la famille ne change pas. Dans les années 1980,
											ils ont abandonné le communisme et passent à l'économie de marché,
											et tout a progressé rapidement. Aujourd'hui,
											l'espérance de vie et la taille de la famille sont les mêmes au Vietnam
											en 2003 qu'aux États-Unis en 1974, à la fin de la guerre.
											Je pense que nous ne nous rendons pas compte
											de l'importance des changements survenus en Asie,
											des changements sociaux avant les changements économiques.
									",The best stats you've ever seen,Hans Rosling,19:50,"Africa,Asia,Google,demo,economics,global issues,health,statistics,global development,visualizations,math"
"
","
","
",The best stats you've ever seen,Hans Rosling,19:50,"Africa,Asia,Google,demo,economics,global issues,health,statistics,global development,visualizations,math"
"
											Vayamos a otro modo en el que podríamos demostrar
											la distribución de ingresos en el mundo. Esta es la distribución mundial de ingresos de las personas.
											Un dólar, 10 dólares o 100 dólares por día.
											Ya no existe la brecha entre los ricos y pobres. Es un mito.
											Aquí hay una pequeña protuberancia. Pero hay personas en toda la extensión.
											Y si vemos dónde termina el ingreso, este
											es 100% el ingreso anual del mundo. Y el 20% más rico,
											ellos representan aproximadamente 74%. Y el 20% más pobre,
											ellos representan aproximadamente el 2%. Y esto demuestra que el concepto
											de países en desarrollo es sumamente dudoso. Concebimos a la ayuda como
											""esta gente de aquí brinda ayuda a esta gente de aquí"". Pero en el medio,
											tenemos a la mayor parte de la población mundial, y ellos tienen ahora 24% del ingreso.
									","
											Burada dünyadaki gelir dağılımını gösterebileceğimiz
											başka bir yönteme bakalım. Bu, dünyadaki insanların gelir dağılımı.
											Günde bir dolar, 10 dolar veya 100 dolar.
											Artık zengin ve fakir arasında bir uçurum yok. Bu bir efsane.
											Burada küçük bir tepe var. Her yerde insan var.
											Gelirin nerede bittiğine bakarsak eğer – gelir -
											bu dünyadaki yıllık gelirin yüzde 100’ü. Ve en zengin yüzde 20’si
											yıllık gelirin yüzde 74’ünü oluşturuyor. Ve en fakir yüzde 20'si ise
											yıllık gelirin yüzde 2’sini oluşturuyor. Ve bu, gelişmekte olan
											ülkeler kavramının oldukça şüpheli olduğunu gösteriyor. Hepimiz yardım düşünüyoruz,
											buradaki insanların buradakilere yardımda bulunması gibi. Ortada,
											dünya nüfusunun çoğunluğu bulunuyor ve onlar gelirin sadece yüzde 24’üne sahipler.
									","
											Passons à présent à autre chose... Voici comment nous pouvons
											représenter la distribution des revenus dans le monde.
											Un dollar par jour, 10 dollars par jour, 100 dollars par jour.
											Il n'y a plus de fossé entre les riches et les pauvres, c'est un mythe.
											Il y a une petite bosse là. Mais il y a des gens à tous les niveaux.
											Et si on regarde où arrivent les revenus...
											là, c'est 100 % des revenus annuels du monde. Et les 20 % les plus riches
											en obtiennent environ 74 %. Et les 20 % les plus pauvres,
											en obtiennent environ 2 %. Cela montre bien que le concept
											de pays en voie de développement est peu convaincant. On parle d'aide...
											les gens ici qui aident les gens qui sont là-bas. Mais au milieu,
											il y a la majorité de la population mondiale, qui détient 24 % des revenus.
									",The best stats you've ever seen,Hans Rosling,19:50,"Africa,Asia,Google,demo,economics,global issues,health,statistics,global development,visualizations,math"
"
","
","
",The best stats you've ever seen,Hans Rosling,19:50,"Africa,Asia,Google,demo,economics,global issues,health,statistics,global development,visualizations,math"
"
											Lo escuchamos en otras formas. Y ¿quiénes son ellos?
											¿Cuáles son los países diferentes? Les puedo mostrar África.
											Esto es África. El 10% de la población mundial, la mayoría en condiciones de pobreza.
											Esto es la OCDE. El país rico. El club privado de la ONU.
											Y están aquí, de este lado. Bastante superposición entre África y la OCDE.
											Y esto es América Latina. Tiene todo lo que hay en este mundo,
											desde los más pobres a los más ricos están en América Latina.
											Y además de eso, podemos poner a Europa del Este, Asia del Este,
											y Asia del Sur. Y ¿cómo se veía, si volvemos el tiempo atrás,
											a aproximadamente 1970? Había más protuberancia.
											Y tenemos que la mayoría de los que vivían en pobreza extrema eran asiáticos.
											El problema en el mundo era la pobreza en Asia. Ahora si dejamos que el mundo avance,
											verán que si bien aumenta la población, hay
											cientos de millones en Asia que están saliendo de la pobreza y algunos otros
											están entrando a la pobreza y este es el mismo patrón que tenemos hoy.
											Y la mejor proyección del Banco Mundial es que esto seguirá sucediendo,
											y no tendremos un mundo dividido. Tendremos a la mayor parte de las personas en el medio.
									","
											Başka şekillerde de duymuştuk. Bunlar kim peki?
											Farklı olan ülkeler nerede? Size Afrika’yı göstereyim.
											Bu, Afrika. Dünya nüfusunun yüzde 10’unu oluşturuyor, çoğu yoksulluk içinde.
											Bu OECD. Zengin ülke. Birleşik Devletleri’nin bir devlet kulübü.
											Ve onlar bu tarafta bulunuyor. Afrika ile OECD arasında bayağı çakışma var.
											Ve burası Latin Amerika. Latin Amerika’da dünya üzerinde
											bulabileceğiniz, en fakirinden en zenginine kadar herkes var.
											Ve onun üstüne, Doğu Avrupa’yı, Doğu Asya’yı
											ve Güney Asya’yı koyabiliriz. Ve geçmişe bakarsak,
											1970’li yıllarda durum nasıldı? O zamanlar daha çok tümsekmiş.
											Ve tam yoksulluk içinde yaşayanlar Asyalılarmış.
											Dünya’daki sorun Asya’daki yoksullukmuş. Şimdi dünyayı ileri döndürün,
											nüfus artarken, yüz milyonlarca Asyalı yoksulluktan kurtulurken
											başkalarının yoksulluğa düştüğünü göreceksiniz
											ve bugün böyle bir modelle karşı karşıyayız.
											Dünya Bankası’nın en iyi tahminine göre böyle olacak
											ve dünyamız bölünmeyecek. İnsanların çoğu ortada olacak.
									","
											On l'a déjà entendu. Mais quels sont-ils ?
											Quels sont les différents pays ? Je peux vous montrer l'Afrique.
											Voici l'Afrique. 10 % de la population mondiale, la majorité vivant dans la pauvreté.
											Voici l'OCDE. Les pays riches. Le country club de l'ONU.
											Et ils sont de ce coté. L'Afrique et l'OCDE se chevauchent.
											Et voici l'Amérique du Sud. On y retrouve tout l'éventail de ce qu'il y a sur Terre,
											du plus pauvre au plus riche.
											Et encore au-dessus, on peut mettre l'Europe de l'Est, l'Asie de l'Est,
											et l'Asie du Sud. Qu'obtient-on si l'on retourne en arrière dans le temps,
											vers 1970 ? Il y a plusieurs bosses alors.
											Et nous avons les Asiatiques qui vivaient dans une pauvreté absolue.
											Le problème mondial d'alors était la pauvreté en Asie. Et si on avance dans le temps,
											vous verrez que pendant que la population croît, il y a
											des centaines de millions d'Asiatiques qui sortent de la pauvreté et d'autres
											qui y arrivent, et voici la situation d'aujourd'hui.
											Et le meilleur scénario d'après la Banque mondiale est que cela va se produire
											et que nous n'aurons pas un monde divisé en deux. Nous aurons la majorité de la population au milieu.
									",The best stats you've ever seen,Hans Rosling,19:50,"Africa,Asia,Google,demo,economics,global issues,health,statistics,global development,visualizations,math"
"
","
","
",The best stats you've ever seen,Hans Rosling,19:50,"Africa,Asia,Google,demo,economics,global issues,health,statistics,global development,visualizations,math"
"
											Por supuesto que esta es una escala logarítmica,
											pero nuestro concepto de economía es crecimiento con porcentaje. La consideramos
											como una posibilidad de incremento del percentil. Si cambio esto, y tomo el
											PIB per cápita en vez del ingreso familiar, y transformo estos
											datos individuales en datos regionales del producto bruto interno,
											y tomo las regiones que están aquí, el tamaño de la burbuja sigue siendo la población.
											Y allí tienen a la OCDE, a África Subsahariana allá,
											y sacamos los estados árabes de allí,
											los que vienen de África y Asia, y los separamos,
											y podemos ampliar el eje, y puedo darle una nueva dimensión allí,
											al agregar valores sociales allí, como la supervivencia infantil.
											Ahora tengo en aquel eje el dinero y la posibilidad de supervivencia infantil.
											En algunos países, 99,7% de los niños sobreviven hasta los cinco años;
											en otros, sólo el 70%. Y parece que aquí se abre una brecha
											entre la OCDE, América Latina, Europa del Este, Asia del Este,
											los estados árabes, Asia del Sur y África Subsahariana.
											La linealidad entre supervivencia infantil y dinero es muy sólida.
									","
											Bu elbette ki logaritmik bir ölçek,
											ama ekonomi konseptimiz, oranlı artış. Bunu
											yüzdelik artış olarak görüyoruz. Bunu değiştiriyorum,
											aile geliri yerine GSYİH’yı alıyorum ve
											gayri safi yurtiçi hasılanın kişisel verilerini bölgesel veriler olarak değiştiriyorum
											ve buradaki bölgeleri alıyorum, bu baloncuğun büyüklüğü halen nüfusu temsil ediyor.
											OECD orada, sahra-altı Afrika orada
											Afrika ve Asya’daki Arap devletlerini kaldırıyoruz
											ve onları ayrı bir yere koyuyoruz,
											şimdi bu ekseni genişletebiliriz, ona yeni bir boyut verebilirim,
											toplumsal değerleri buraya ekliyoruz, çocukların hayatta kalma oranı.
											Şimdi, bu eksende para var ve burada çocukların hayatta kalma oranı.
											Bazı ülkelerde çocukların yüzde 99.7’si beş yaşına kadar hayatta kalıyor;
											diğer ülkelerde bu oran sadece yüzde 70. Ve sanki burada
											OECD, Latin Amerika, Doğu Avrupa, Doğu Asya,
											Arap ülkeleri, Güney Asya ve sahra-altı Afrika arasında bir uçurum var gibi.
											Çocukların hayatta kalması ile para arasındaki doğrusallık çok güçlü.
									","
											Bien sûr, c'est une échelle logarithmique ici,
											mais notre conception de l'économie est une croissance en pourcentage. Nous la voyons
											comme une possibilité d'augmentation en pourcentage. Si je change ça et que je prends
											le PIB par individu à la place du revenu par foyer, et que je change
											les données individuelles en données régionales du produit domestique brut,
											et si je mets ces régions là, la taille de la bulle représente toujours la population.
											Vous avez l'OCDE ici, l'Afrique subsaharienne là,
											et nous déplaçons les États arabes ici,
											venant d'Afrique et d'Asie, nous les séparons,
											et nous allongeons l'axe. Je peux donner une nouvelle dimension
											en ajoutant les valeurs sociales, l'espérance de vie infantile.
											Maintenant j'ai l'argent sur cet axe et j'ai les chances de survie de l'enfant là.
											Dans certain pays, 99,7 % des enfants survivent au-delà 5 ans.
											Dans d'autres, seulement 70 %. Et là, il semble y avoir un fossé énorme
											entre l'OCDE, l'Amérique latine, l'Europe de l'Est, l'Asie de l'Est,
											les États arabes, l'Asie du Sud et l'Afrique subsaharienne.
											La linéarité est très forte entre la survie de l'enfant et l'argent.
									",The best stats you've ever seen,Hans Rosling,19:50,"Africa,Asia,Google,demo,economics,global issues,health,statistics,global development,visualizations,math"
"
","
","
",The best stats you've ever seen,Hans Rosling,19:50,"Africa,Asia,Google,demo,economics,global issues,health,statistics,global development,visualizations,math"
"
											Pero permítanme dividir a los países de África Subsahariana.
											Puedo irme aquí y dividir a África Subsahariana en sus países.
											Y cuando explota, el tamaño de la burbuja de su país es el tamaño de la población.
											Sierra Leona allí. Isla Mauricio está allí arriba. Isla Mauricio fue el primer país
											en deshacerse de las barreras comerciales, y pudieron vender su azúcar.
											Pudieron vender sus textiles en los mismos términos que en Europa y América del Norte.
									","
											Sahra-altı Afrika’yı bölmeme izin verin. Sağlık burada ve yüksek sağlık burada.
											Buraya gidip sahra-altı Afrika’yı ülkelere bölebilirim.
											Ve bölündüğünde, bu ülke baloncuğun büyüklüğü nüfusun büyüklüğü oluyor.
											Sierra Leone burada. Mauritius burada. Mauritius dış ticaret engellerini aşan
											ilk ülkeydi ve kendi şekerlerini satmaya başladılar.
											Tekstil ürünlerini tıpkı Avrupa’daki ve Kuzey Amerika’daki insanlar gibi eşit koşullarda satmayı başardılar.
									","
											Mais laissez-moi diviser l'Afrique subsaharienne. La santé est là et la meilleure santé est ici.
											Je peux aller ici et je peux diviser l'Afrique subsaharienne par ses différents pays.
											Et quand elle éclate, la taille de la bulle de son pays reste égale à la population.
											La Sierra Leone est en bas. L'Île Maurice est en haut.
L'Île Maurice a été le premier pays
											à s'affranchir des barrières commerciales
et à pouvoir vendre son sucre.
											Elle pouvait vendre ses textiles selon les mêmes conditions que les Européens et les Nord-Américains.
									",The best stats you've ever seen,Hans Rosling,19:50,"Africa,Asia,Google,demo,economics,global issues,health,statistics,global development,visualizations,math"
"
","
","
",The best stats you've ever seen,Hans Rosling,19:50,"Africa,Asia,Google,demo,economics,global issues,health,statistics,global development,visualizations,math"
"
											Hay una inmensa diferencia entre los países de África. Y Ghana está aquí en el medio.
											En Sierra Leona, ayuda humanitaria.
											Aquí en Uganda, ayuda para el desarrollo. Aquí, tiempo de invertir, aquí,
											podemos ir de vacaciones. La diferencia es enorme
											dentro de África y rara vez la hacemos... creemos que todo es igual.
											Puedo dividir a Asia del Sur aquí. India es la gran burbuja del medio.
											Pero hay una gran diferencia entre Afganistán y Sri Lanka.
											Puedo separar a los estados árabes. ¿Cómo son? Tienen el mismo clima, la misma cultura,
											la misma religión. Grandes diferencias. Hasta entre países vecinos.
											Yemen, guerra civil. Los Emiratos Árabes Unidos, dinero igualitariamente distribuido y bien usado.
											No como dice el mito. Y esto incluye a los hijos de trabajadores extranjeros que están en el país.
											Los datos generalmente son mejores de lo que piensan. Muchos dicen que son negativos.
											Existe un margen de incertidumbre, pero podemos ver la diferencia aquí:
											Camboya, Singapur. Las diferencias son mucho más grandes
											que los errores de los datos. Europa del Este:
											economía soviética por mucho tiempo, pero la abandonaron hace diez años
											y de maneras muy, muy diferentes. Y ahí está América Latina.
											Hoy no tenemos que irnos a Cuba para encontrar un país saludable dentro de América Latina.
											En unos pocos años, Chile tendrá una tasa de mortalidad infantil más baja que la cubana.
											Y aquí tenemos a los países de altos ingresos de la OCDE.
									","
											Afrika ile burada ortada bulunan Gana arasında çok büyük bir fark var.
											Sierra Leone’ye insani yardım yapılıyor.
											Uganda’ya kalkınma yardımı yapılıyor. Burası, yatırım yapma zamanı, orada ise,
											tatile gidebilirsiniz. Afrika içinde nadiren
											yapmış olduğumuz bir farklılık bu, her şeyin eşit olması.
											Güney Asya’yı da buradan bölüyorum. Hindistan ortadaki büyük baloncuğu temsil ediyor.
											Afganistan ile Sri Lanka arasında çok büyük bir fark var.
											Arap ülkelerini de bölüyorum. Aradaki fark nedir? Aynı iklim, aynı kültür,
											aynı din. Çok büyük bir fark. İki komşu arasında bile.
											Yemen, iç savaşta. Birleşik Arap Emirliklerinde ise para oldukça eşit dağıtılmış ve iyi kullanılıyor.
											Efsanedeki gibi değil. Ve bu, ülkede yaşayan bütün yabancı işçilerin çocuklarını da kapsıyor.
											Veriler çoğu kez düşündüğünüzden daha iyi. Bir çok insan verilerin kötü olduğunu söyler.
											Bir belirsizlik marjı var ama farkı burada görebiliriz:
											Kamboçya, Singapur. Aradaki farklar, verilerin
											zayıflığından daha büyük. Doğu Avrupa:
											Uzun bir dönem Sovyet ekonomisi ile yaşadılar ama onlarca yıl sonra
											çok, çok farklı karşımıza çıktılar. Ve burada da Latin Amerika’yı görüyorsunuz.
											Günümüzde, Latin Amerika’da sağlıklı bir ülke bulmak için Küba’ya gitmemiz gerekmiyor.
											Bundan birkaç yıl önce Şili’deki çocuk ölüm oranları Küba’dan daha düşüktü.
											Ve burada OECD’deki en yüksek gelire sahip olan ülkeleri görüyorsunuz.
									","
											Il y a de grandes différences en Afrique. Et le Ghana est là, au milieu.
											En Sierra Leone, l'aide humanitaire.
											Ici en Ouganda, l'aide au développement. Ici, l'investissement, ici,
											vous pouvez y aller en vacances. C'est une énorme variation
											au sein de l'Afrique dont nous tenons rarement compte - que ça s'égale en tout.
											Je peux diviser l'Asie du Sud ici. L'Inde est la grosse bulle du milieu.
											Mais il y a une grosse différence entre l'Afghanistan et le Sri Lanka.
											Je peux diviser les États arabes. Comment sont-ils ? Même climat, même culture,
											même religion. Mais de grosses différences. Même entre voisins.
											Yémen, guerre civile. Émirats arabes, de l'argent équitablement réparti et bien utilisé.
											Indifféremment du mythe. Et cela inclut les enfants des étrangers qui travaillent dans le pays.
											Les données sont meilleures que ce que l'on pense. Beaucoup pensent qu'elles sont mauvaises.
											Il y a une marge incertaine, mais on peut voir la différence ici :
											Cambodge, Singapour. Les différences sont plus importantes
											que la faiblesse des données. Europe de l'Est :
											l'économie Soviétique pendant longtemps, mais au bout de dix ans,
											c'est très, très différent. Et voici l'Amérique latine.
											Aujourd'hui, inutile d'aller à Cuba pour trouver un pays sain en Amérique latine.
											Le Chili aura une mortalité infantile inférieure à celle de Cuba d'ici quelques années.
											Et ici, voici les pays à haut revenu de l'OCDE.
									",The best stats you've ever seen,Hans Rosling,19:50,"Africa,Asia,Google,demo,economics,global issues,health,statistics,global development,visualizations,math"
"
","
","
",The best stats you've ever seen,Hans Rosling,19:50,"Africa,Asia,Google,demo,economics,global issues,health,statistics,global development,visualizations,math"
"
											Y así tenemos aquí todo el esquema del mundo,
											que es más o menos este. Y si lo observamos,
											vemos cómo se ve — el mundo, en 1960, comienza a moverse. 1960.
											Este es Mao Tse-tung. Él llevó la salud a China. Y después murió.
											Y luego llegó Deng Xiaoping, trajo dinero a China y los reorientó al mundo dominante.
											Y hemos visto cómo los países se mueven en diferentes direcciones así,
											por lo tanto es difícil encontrar
											un país que sirva de ejemplo del patrón del mundo.
											Regresemos aquí, a 1960.
											Me gustaría comparar Corea del Sur, que es esto, con Brasil,
											que es esto. Se me salió el nombre aquí. Y me gustaría comparar Uganda
											que está allí. Y puedo avanzar, así.
											Y pueden ver cómo Corea del Sur progresa muy rápidamente,
											mientras que Brasil es mucho más lento.
									","
											Dünyada var olan model
											az çok bu şekilde. Ve nasıl görünüyor diye baktığımız zaman,
											dünya 1960 yılında ilerlemeye başlıyor.
											Bu Mao Tse-tung. Çin’e sağlık getirdi. Ve sonra öldü.
											Sonra Deng Xiaoping geldi ve Çin’e para getirdi ve onları tekrar temellerine döndürdü.
											Ve ülkelerin nasıl böylesi farklı yönlere doğru ilerlediğini gördük,
											bu sebepten dolayı
											dünyanın modelini gösteren bir örnek ülke bulmak zor.
											Sizleri 1960 yılına geri götürmek istiyorum.
											Buradaki Güney Kore’yi, şuradaki Brezilya ile karşılaştırmak istiyorum.
											Buradaki işareti gözden kaçırdım. Ve bunları, şurada Uganda ile karşılaştırmak istiyorum.
											Ve bunu bu şekilde öne sarabiliyorum.
											Güney Kore’nin ne kadar hızlı bir ilerleme kaydettiğini görüyorsunuz.
											Brezilya ise çok daha yavaş.
									","
											Nous pouvons obtenir le modèle mondial,
											qui est plus ou moins comme ceci. En observant
											ce à quoi ressemble le monde en 1960, il commence à évoluer. 1960.
											C'est Mao Tsé-toung. Il a fait de la Chine un pays en bonne santé. Puis il est mort.
											Ensuite, Deng Xiaoping a amené l'argent en Chine et a ramené le pays sur le devant de la scène.
											Nous avons vu comment les pays vont dans des directions différentes comme ceci,
											c'est donc compliqué de trouver
											un pays qui regroupe tout les schémas mondiaux.
											Je voudrais revenir ici, en 1960.
											J'aimerais comparer la Corée du Sud qui est là, avec le Brésil,
											qui est là. J'ai perdu l'étiquette. Et je voudrais comparer l'Ouganda,
											qui est ici. Je peux le faire avancer, comme ceci.
											Vous pouvez voir que la Corée du Sud progresse très rapidement
											alors que le Brésil est nettement plus lent.
									",The best stats you've ever seen,Hans Rosling,19:50,"Africa,Asia,Google,demo,economics,global issues,health,statistics,global development,visualizations,math"
"
","
","
",The best stats you've ever seen,Hans Rosling,19:50,"Africa,Asia,Google,demo,economics,global issues,health,statistics,global development,visualizations,math"
"
											Y si volvemos atrás nuevamente, y ponemos marcas, así,
											nuevamente se puede ver que la velocidad de desarrollo
											es muy, muy diferente, y que los países se mueven más o menos
											a la misma velocidad que el dinero y la salud, pero parece que se puede avanzar
											mucho más rápido si en primer lugar se tiene salud y no riqueza.
											Y para demostrar esto, podemos seguir el camino de los Emiratos Árabes Unidos.
											Provienen de aquí, un país minero. Acumularon todo el petróleo,
											tienen todo el dinero, pero la salud no se puede comprar en el supermercado.
											Hay que invertir en salud. Hay que hacer que los niños accedan a la escolaridad.
											Hay que capacitar al personal sanitario. Hay que educar a la población.
											Y el Sheikh Sayed lo hizo bastante bien.
											Y a pesar de la caída de los precios del petróleo, llevó a este país hasta aquí.
											Por lo tanto, tenemos una apariencia mucho más dominante en el mundo,
											donde los países tienden a usar su dinero
											mejor que en el pasado. Ahora, esto sucede, más o menos,
											si observan los datos promedio de los países. Son así.
									","
											Geri gittiğimizde ve üzerlerine işaret koyduğumuzda,
											gelişme hızının yine çok, çok farklı olduğunu görüyorsunuz
											ve ülkeler, para ve sağlık konusunda az çok
											aynı hızda ilerliyor ama sanki önce sağlıklı olan ülkeler
											öncelikle varlıklı olanlardan daha hızlı ilerliyor gibi.
											Size bunu göstermek için Birleşik Arap Emirlikleri’nin yolunu işaretleyeceğim.
											Buradan geldiler, bir madeni ülkeden. Petrolün hepsini aldılar,
											bütün paralara sahip oldular ama sağlık süpermarketten satın alınamıyor.
											Sağlığa yatırım yapmanız gerekiyor. Çocukları eğitmeniz gerekiyor.
											Sağlık personeli eğitmeniz gerekiyor. Halkı eğitmeniz gerekiyor.
											Şeyh Sayid bunu oldukça iyi bir şekilde yaptı.
											Ve düşen petrol fiyatlarına rağmen, bu ülkeyi buraya getirdi.
											Yani dünyada hemen hemen temel bir manzara hakim,
											ülkeler paralarını, geçmişte kullandıklarından
											daha iyi bir şekilde kullanmaya çalışıyor. Ülke verilerinin ortalamasına
											baktığınız zaman az çok şu şekilde.
									","
											Et si on revient en arrière, ici, et que nous les traçons comme ceci,
											vous pouvez voir que la vitesse de développement
											est très différente. Les pays évoluent plus ou moins
											au même taux en rapport argent et santé, mais il semble possible de progresser
											plus vite en étant en bonne santé plutôt qu'en étant riche.
											Et pour illustrer cela, prenons l'exemple des Émirats arabes.
											Autrefois, c'était un pays minier. Ils ont trouvé du pétrole,
											ils ont gagné énormément d'argent, mais la santé ne s'achète pas au supermarché.
											Vous devez investir dans la santé. Vous devez scolariser les enfants.
											Vous devez former du personnel de santé. Vous devez éduquer la population.
											Et le Sheikh Sayed l'a fait d'une manière admirable.
											Malgré la chute du prix du pétrole, il a amené son pays jusque là.
											Nous avons donc une meilleure approche de l'aspect du monde,
											où tout les pays ont tendance à mieux utiliser leur argent
											que par le passé. Maintenant, c'est, plus ou moins,
											si vous regardez la moyenne des données des pays. Ils se présentent ainsi.
									",The best stats you've ever seen,Hans Rosling,19:50,"Africa,Asia,Google,demo,economics,global issues,health,statistics,global development,visualizations,math"
"
","
","
",The best stats you've ever seen,Hans Rosling,19:50,"Africa,Asia,Google,demo,economics,global issues,health,statistics,global development,visualizations,math"
