tr,en,fr,de,title,speaker,duration,tags
"
											İlki okula yapılan ekleme, tabii ki.
											Ne okumayı ne de yazmayı bilen insanlara
											çizimleri ve mühendisliği nasıl anlatabilirsiniz?
											Böyle bir prototip yapmaya başladım.
											Yenilik, kilden bir kubbe yapmaktı.
											Sonra, takımımla beraber böyle
											üzerinde zıpladım ve işe yarıyor.
											Köy halkı bakıyor. Hala işe yarıyor.
											Yani inşa edebiliriz. (Kahkaha)
											Ve inşa etmeye devam ettik ve sonuç bu.
											Çocuklar mutlu ve okula bayılıyorlar.
											Köy halkı kendileriyle gurur duyuyor. Bunu biz yaptık.
											Hatta hayvanlar bile, bu eşekler gibi,
											binalarımıza bayılıyor.
											(Kahkaha)
									","
											The first one is the school extension, of course.
											How do you explain drawings and engineering
											to people who are neither able to read nor write?
											I started to build a prototype like that.
											The innovation was to build a clay vault.
											So then, I jumped on the top like that,
											with my team, and it works.
											The community is looking. It still works.
											So we can build. (Laughter)
											And we kept building, and that is the result.
											The kids are happy, and they love it.
											The community is very proud. We made it.
											And even animals, like these donkeys,
											love our buildings.
											(Laughter)
									","
											Le premier, bien sûr, 
est l'agrandissement de l'école.
											Comment expliquer les plans 
et les questions d'ingénierie
											à des gens qui ne savent ni lire ni écrire ?
											J'ai d'abord construit un prototype 
comme celui-ci.
											L'innovation consistait 
à construire une voûte en argile.
											Donc, j'ai sauté dessus comme ça,
											avec mon équipe, et ça marche.
											La communauté regardait, et ça marchait.
											Donc, on a pu construire. 
(Rires)
											Et on a continué à construire, 
et voici le résultat.
											Les enfants sont heureux, et ils adorent.
											La communauté est très fière, nous l'avons fait.
											Et même les animaux, comme cet âne,
											aiment nos bâtiments.
											(Rires)
									","
											Das erste ist natürlich 
die Erweiterung der Schule.
											Wie erklären Sie Menschen 
Pläne und Konstruktion,
											die weder lesen noch schreiben können?
											Ich fing an, so einen Prototypen zu bauen.
											Die Idee war, ein Tongewölbe zu bauen.
											Also sprang ich gemeinsam mit meinem Team
											auf der Oberseite, und es hielt.
											Die Gemeinde prüft. 
Es funktioniert immer noch.
											Also können wir anfangen zu bauen. 
(Gelächter)
											Wir bauten weiter, 
und hier ist das Ergebnis.
											Die Kinder sind glücklich, 
und sie lieben es.
											Die Gemeinschaft ist stolz. 
Wir haben es geschafft.
											Und sogar Tiere, wie diese Esel,
											lieben unsere Gebäude.
											(Gelächter)
									",How to build with clay ... and community,Diébédo Francis Kéré,12:11,"Africa,architecture,sustainability"
"
","
","
","
",How to build with clay ... and community,Diébédo Francis Kéré,12:11,"Africa,architecture,sustainability"
"
											Bir sonraki proje Gando'daki kütüphane.
											Ve gördüğünüz gibi, binalarımızda
											farklı fikirler sunmaya çalıştık,
											ama bazen yeterince materyale sahip değiliz.
											Gando'da kil çömleklerimiz var.
											Onları delikler yaratmak için kullanmak istedik.
											Gördüğünüz gibi, kil çömlekleri
											şantiyeye getirdik,
											onları kesmeye başladık
											ve sonra çatının üzerine yerleştirdik
											ve betonu döktük
											ve sonucu görüyorsunuz.
											Delikler sıcak havayı dışarı atıyor ve ışığı
											içeri getiriyor.
											Çok kolay.
									","
											The next project is the library in Gando.
											And see now, we tried to introduce
											different ideas in our buildings,
											but we often don't have so much material.
											Something we have in Gando are clay pots.
											We wanted to use them to create openings.
											So we just bring them like you can see
											to the building site.
											we start cutting them,
											and then we place them on top of the roof
											before we pour the concrete,
											and you have this result.
											The openings are letting the hot air out
											and light in.
											Very simple.
									","
											Le projet suivant 
est la bibliothèque de Gando.
											Et vous voyez, nous avons essayé d'introduire
											des idées différentes dans nos bâtiments,
											Mais souvent, nous n'avons pas 
beaucoup de matériel.
											Une chose que nous avons à Gando : 
les pots en argile.
											Nous voulions les utiliser 
pour créer des ouvertures.
											Nous les transportons, comme vous le voyez,
											vers le site de construction.
											Nous commençons à les couper,
											puis nous les mettons sur le toit
											avant de couler le béton ,
											et vous obtenez ça.
											Les ouvertures permettent 
à l'air chaud de s'échapper
											et laissent entrer la lumière .
											Très simple.
									","
											Das nächste Projekt ist die Gando-Bibliothek.
											Hier haben wir versucht,
											viele verschiedene Ideen einzubringen,
											aber uns fehlt es oft an Material.
											Etwas, das wir in Gando haben, sind Tontöpfe.
											Wir wollten sie verwenden, 
um Öffnungen zu erstellen.
											Also brachten wir sie zum Gebäude,
											wie Sie hier sehen können.
											Wir schnitten sie zurecht
											und legten sie auf das Dach des Gebäudes,
											bevor wir den Beton darauf gossen.
											Dies ist das Ergebnis.
											Die Öffnungen lassen die heiße Luft raus
											und Licht hinein.
											Sehr einfach.
									",How to build with clay ... and community,Diébédo Francis Kéré,12:11,"Africa,architecture,sustainability"
"
","
","
","
",How to build with clay ... and community,Diébédo Francis Kéré,12:11,"Africa,architecture,sustainability"
"
											Gando'daki en son projem
											bir lise projesi.
											Bunu sizinle paylaşmak istiyorum.
											Bu projedeki yenilik
											beton döker gibi çamur dökmek.
											Çamuru nasıl dökersiniz?
											Gördüğünüz gibi, bir sürü harç yapmaya başlıyoruz
											ve herşey hazır olduğunda,
											en iy tarifin ve en iyi formun ne olduğunu
											bildiğinizde,
											köy halkı ile çalışmaya başlıyorsunuz.
											Ve arada sırada gidebiliyorum.
											Onlar kendileri yapıyorlar.
											Sizlerle konuşmak için öyle geldim.
									","
											My most recent project in Gando
											is a high school project.
											I would like to share with you this.
											The innovation in this project
											is to cast mud like you cast concrete.
											How do you cast mud?
											We start making a lot of mortars, like you can see,
											and when everything is ready,
											when you know what is the best recipe
											and the best form,
											you start working with the community.
											And sometimes I can leave.
											They will do it themselves.
											I came to speak to you like that.
									","
											Mon projet le plus récent à Gando
											est celui d'une école secondaire.
											Permettez- moi de le partager avec vous.
											L'innovation dans ce projet
											est de modéliser la boue 
comme vous le faites avec le béton.
											Comment modélisez-vous la boue ?
											Nous commençons à créer de nombreux mortiers, 
comme vous pouvez le voir,
											et quand tout est prêt,
											lorsque nous trouvons la meilleure recette
											et le meilleur ajustement,
											nous commençons à travailler en communauté.
											Et des fois je peux même m'en aller.
											Ils s'en chargent eux-mêmes.
											Je suis là pour vous parler de cette manière.
									","
											Mein jüngstes Projekt in Gando
											ist ein High School-Projekt.
											Ich möchte es Ihnen gern zeigen.
											Das Innovative an diesem Projekt war es,
											Schlamm so zu gießen, 
wie man es mit Beton tun würde.
											Wie gießt man Schlamm?
											Wir haben eine Menge 
Mörser wie diese gebaut,
											und als alles fertig war,
											und wir das beste Rezept kannten,
											und die beste Form,
											haben wir angefangen 
in der Gemeinschaft zu arbeiten.
											Manchmal kann ich dann gehen.
											Sie bauen allein.
											So kam ich hierher, 
um zu Ihnen zu sprechen.
									",How to build with clay ... and community,Diébédo Francis Kéré,12:11,"Africa,architecture,sustainability"
"
","
","
","
",How to build with clay ... and community,Diébédo Francis Kéré,12:11,"Africa,architecture,sustainability"
"
											Gando'daki bir başka faktör yağmur.
											Yağmur geldiğinde,
											hassas duvarlarımızı yağmurdan korumak için
											acele ediyoruz.
											Christo ve Jeanne-Claude ile karıştırmayın.
											Duvarları koruyabilmemizin sadece bir yolu.
											(Kahkaha)
											Burkina'da yağmur çok hızlı gelir,
											ve ondan sonra, ülkenin
											her yerinde sel yaşanır.
											Ama bizim için, yağmur iyi.
											İnşa etmek için gerekli olan kum ve
											çakılları nehire getirir.
											Sadece yağmurun gitmesini bekleriz.
											Kumu alır, kille karıştırırız ve inşa etmeye
											devam ederiz.
											Bu kadar.
									","
											Another factor in Gando is rain.
											When the rains come,
											we hurry up to protect our fragile walls
											against the rain.
											Don't confound with Christo and Jeanne-Claude.
											It is simply how we protect our walls.
											(Laughter)
											The rain in Burkina comes very fast,
											and after that, you have floods
											everywhere in the country.
											But for us, the rain is good.
											It brings sand and gravel to the river
											we need to use to build.
											We just wait for the rain to go.
											We take the sand, we mix it with clay,
											and we keep building.
											That is it.
									","
											Un autre facteur à Gando est la pluie.
											Lorsqu'il pleut,
											nous nous empêchons 
de couvrir nos murs fragiles
											contre la pluie.
											Ne le confondez pas 
avec Christo et Jeanne -Claude.
											C'est notre façon de protéger nos murs.
											(Rires).
											La pluie au Burkina Faso vient très vite,
											et ensuite, il y a des inondations
											partout dans le pays.
											Mais pour nous, 
la pluie est une bonne chose
											elle apporte le sable 
et le gravier de la rivière
											que nous utilisons pour construire.
											Nous attendons que la pluie cesse.
											Nous prenons le sable, 
nous le mélangeons avec l'argile,
											et nous poursuivons la construction.
											C'est tout.
									","
											Ein weiteres Problem in Gando ist der Regen.
											Wenn der Regen kommt,
											müssen wir uns beeilen,
											um unsere zerbrechlichen Mauern zu schützen.
											Verwechseln Sie das nicht 
mit Christo und Jeanne-Claude.
											So schützen wir einfach unsere Mauern.
											(Gelächter)
											Der Regen in Burkina Faso kommt sehr schnell,
											und wird gefolgt von Überschwemmungen
											überall im Land.
											Für uns ist der Regen gut,
											denn er bringt Sand und Kies zum Fluss,
											welchen wir zum Bauen benötigen.
											Wir warten, bis der Regen vorbei ist.
											Dann nehmen wir den Sand, 
mischen ihn mit Ton,
											und bauen weiter.
											Einfach so.
									",How to build with clay ... and community,Diébédo Francis Kéré,12:11,"Africa,architecture,sustainability"
"
","
","
","
",How to build with clay ... and community,Diébédo Francis Kéré,12:11,"Africa,architecture,sustainability"
"
											Gando projesi her zaman
insanları eğitmekle alakalıydı,
											çünkü bir gün öldüğümde
											Gando'dan en azından
											bir insanın bu işi yapmaya
											devam etmesini istedim.
											Ama şaşırabilirsiniz. Ben hala hayattıyım.
											(Kahkaha)
									","
											The Gando project was always
connected to training the people,
											because I just wanted, one day
											when I fall down and die,
											that at least one person from Gando
											keeps doing this work.
											But you will be surprised. I'm still alive.
											(Laughter)
									","
											Le projet de Gando a toujours 
été axé sur la formation des gens,
											parce que je voulais 
que si un jour
											je venais à mourir,
											au moins une personne de Gando
											puisse poursuivre ce travail.
											Mais je vais vous surprendre. 
Je suis toujours en vie.
											(Rires)
									","
											Das Gando-Projekt war immer
											mit der Ausbildung 
von Menschen verbunden,
											denn ich wollte, 
dass eines Tages, wenn ich sterbe,
											mindestens eine Person aus Gando
											diese Arbeit weiterführt.
											Sie werden überrascht sein, ich lebe noch.
											(Gelächter)
									",How to build with clay ... and community,Diébédo Francis Kéré,12:11,"Africa,architecture,sustainability"
"
","
","
","
",How to build with clay ... and community,Diébédo Francis Kéré,12:11,"Africa,architecture,sustainability"
"
											Ve benim halkım şimdi para kazanmak için
											yeteneklerini kullanabiliyor.
											Genellikle, Gando'dan bir genç
adamın para kazanması için
											köyden ayrılarak şehre gitmesi,
											bazen ülkeden ayrılması gerekiyor
											ve bazıları hiç geri dönmüyor
											ve topluluğu zayıflaştırıyor.
											Ama şimdi ülkede kalabilir
											ve farklı şantiyelerde çalışabilir
											ve ailelerini geçindirmek için para kazanabilirler.
											Bu işte yeni bir kalite var.
									","
											And my people now can use their skills
											to earn money themselves.
											Usually, for a young man from Gando to earn money,
											you have to leave the country
											to the city, sometimes leave the country
											and some never come back,
											making the community weaker.
											But now they can stay in the country
											and work on different building sites
											and earn money to feed their family.
											There's a new quality in this work.
									","
											Mes compatriotes peuvent 
utiliser leurs compétences
											pour gagner de l'argent.
											Généralement, pour gagner de l'argent, 
un jeune de Gando
											doit quitter le village
											aller en ville, 
et même parfois quitter le pays
											et certains ne sont jamais revenus,
											affaiblissant ainsi la communauté.
											Mais maintenant, 
ils peuvent rester dans le village,
											travailler sur différents sites
											et gagner de l'argent 
pour nourrir leurs familles.
											Il y a une nouvelle qualité dans ce travail .
									","
											Meine Leute können ihre Fähigkeiten 
nun dazu einsetzen
											selbst Geld zu verdienen.
											Normalerweise muss man 
als junger Mensch aus Gando
											das Land verlassen, um Geld zu verdienen,
											in die Stadt gehen, 
manchmal sogar das Land verlassen.
											Einige kommen niemals zurück.
											Dies schwächt die Gemeinschaft.
											Jetzt können sie im Land bleiben,
											auf verschiedenen Baustellen arbeiten
											und für ihre Familien Geld verdienen.
											Es gibt eine neue Qualität durch diese Arbeit.
									",How to build with clay ... and community,Diébédo Francis Kéré,12:11,"Africa,architecture,sustainability"
"
","
","
","
",How to build with clay ... and community,Diébédo Francis Kéré,12:11,"Africa,architecture,sustainability"
"
											Evet, biliyorsunuz.
											Bu iş sayesinde birçok ödül kazandım.
											Elbette, bir sürü fırsatın önünü açtı.
											Tanınan bir insan haline geldim.
											Ama bu işi yapmamın nedeni
											halkım.
									","
											Yes, you know it.
											I have won a lot of awards through this work.
											For sure, it has opened opportunities.
											I have become myself known.
											But the reason why I do what I do
											is my community.
									","
											Vous le savez.
											J'ai reçu de nombreuses récompenses 
pour ce travail.
											Bien sûr, cela nous a ouvert 
des opportunités.
											Je suis devenu, moi-même célèbre.
											Mais la raison pour laquelle 
je fais ce que je fais
											c'est ma communauté.
									","
											Sie wissen es schon.
											Ich habe eine Menge Preise 
für meine Arbeit gewonnen.
											Sicher, es hat Chancen eröffnet.
											Ich selbst bin bekannt geworden.
											Aber der Grund, warum ich tue, was ich tue,
											ist meine Gemeinde.
									",How to build with clay ... and community,Diébédo Francis Kéré,12:11,"Africa,architecture,sustainability"
"
","
","
","
",How to build with clay ... and community,Diébédo Francis Kéré,12:11,"Africa,architecture,sustainability"
"
											Ben bir çocukken,
											okula gidiyordum,
											her tatilde Gando'ya dönüyordum.
											Her tatil sonunda,
											topluluğa hoşçakalın demek zorunda kalıyordum,
											bir evden diğerine giderek.
											Gando'daki bütün kadınlar
bu şekilde kıyafetlerini açarlar
											ve son kuruşlarını verirler.
											Benim kültürümde, bu derin bir sevginin sembolü.
											Yedi yaşında bir çocuk olarak, etkilenmiştim.
											Bir gün anneme şu soruyu sordum,
											&amp;quot;Bütün bu kadınlar neden beni bu kadar seviyor?&amp;quot;
											(Kahkaha)
											O da şöyle cevapladı,
											&amp;quot;Senin eğitimini ödemek için katkıda bulunuyorlar,
											başarılı olmanı ve bir gün
											geri dönüp, köy halkının
											yaşam kalitesini iyileştirmeni umut ediyorlar.""
											Umut ediyorum ki, bu iş
yoluyla halkımı gururlandırmayı
											başardım ve
											sizlere köy halkının gücünü kanıtlayabildim
											ve mimarlığın
											toplumların kendi geleceklerini
											şekillendirmek için ilham verici
											olabileceğini gösterdim.
									","
											When I was a kid,
											I was going to school,
											I was coming back every holiday to Gando.
											By the end of every holidays,
											I had to say goodbye to the community,
											going from one compound to another one.
											All women in Gando will open their clothes like that
											and give me the last penny.
											In my culture, this is a symbol of deep affection.
											As a seven-year-old guy, I was impressed.
											I just asked my mother one day,
											""Why do all these women love me so much?""
											(Laughter)
											She just answered,
											""They are contributing to pay for your education
											hoping that you will be successful
											and one day come back and help
											improve the quality of life of the community.""
											I hope now that I was able
to make my community proud
											through this work,
											and I hope I was able to prove you the power
											of community,
											and to show you that architecture
											can be inspiring for communities
											to shape their own future.
									","
											Quand j'étais un enfant
											je partais étudier
											et je revenais à Gando 
durant les vacances.
											Et à chaque fin de période de vacances,
											je devais dire au revoir à ma communauté
											en allant de porte en porte.
											Toutes les femmes à Gando 
ouvraient ainsi leurs vêtements
											et me donnaient leur dernier sou .
											Dans ma culture, c'est un symbole 
de grande affection.
											Comme tout enfant de sept ans, 
j'étais impressionné.
											Un jour, j'ai posé la question à ma mère,
											« Pourquoi ces femme m'aiment-elles tant ? »
											(Rires)
											Elle répondit :
											« Elles contribuent aux frais de ton éducation
											en espérant qu'un jour tu réussiras
											et tu reviendras pour aider
											à améliorer la qualité de vie de la communauté ».
											J'espère avoir fait 
la fierté de ma communauté
											à travers ce travail,
											et j’espère avoir été en mesure 
de vous démontrer la force
											de la communauté,
											et d'avoir montré que l'architecture
											peut être une source d'inspiration 
pour les communautés
											afin qu'elles façonnent leur avenir.
									","
											Als ich ein Kind war,
											ging ich zur Schule,
											doch ich kam in jeden Ferien 
zurück nach Gando.
											Am Ende jeder Ferienzeit
											musste ich jedoch 
meiner Gemeinde Lebewohl sagen.
											Ich ging von einem Grundstück zum nächsten.
											Dabei öffneten alle Frauen 
aus Gando ihre Kleidung,
											um mir ihren letzten Penny zu geben.
											In meiner Kultur ist dies 
ein Symbol der tiefen Zuneigung.
											Als sieben Jahre alter Junge 
war ich beeindruckt.
											Eines Tages fragte ich meine Mutter:
											""Warum lieben mich 
all diese Frauen so sehr?""
											(Gelächter)
											Sie antwortete nur:
											""Sie tragen dazu bei, 
deine Ausbildung zu finanzieren,
											in der Hoffnung, 
dass du erfolgreich sein wirst
											und du eines Tages zurückkommst,
											um zu helfen, die Lebensqualität 
der Gemeinschaft zu verbessern.""
											Ich hoffe nun, dass ich 
meine Gemeinde stolz machen konnte
											durch diese Arbeit.
											Und ich hoffe, ich konnte Ihnen
											die Macht der Gemeinschaft beweisen
											und Ihnen zeigen,
											dass Architektur 
Gemeinschaften inspirieren kann,
											ihre eigene Zukunft zu gestalten.
									",How to build with clay ... and community,Diébédo Francis Kéré,12:11,"Africa,architecture,sustainability"
"
","
","
","
",How to build with clay ... and community,Diébédo Francis Kéré,12:11,"Africa,architecture,sustainability"
"
											Çok teşekkür ederim. (Alkış)
											Teşekkürler. Teşekkürler. Teşekkürler. Teşekkürler.
											Teşekkürler. Teşekkürler. (Alkış)
									","
											Merci beaucoup. (Applause)
											Thank you. Thank you. Thank you. Thank you.
											Thank you. Thank you. (Applause)
									","
											Merci beaucoup. 
(Applaudissements)
											Merci. Merci. Merci. Merci
											Merci. Merci. 
(Applaudissements)
									","
											Vielen Dank. (Beifall)
											Vielen, vielen, vielen Dank.
											Vielen, vielen Dank. (Beifall)
									",How to build with clay ... and community,Diébédo Francis Kéré,12:11,"Africa,architecture,sustainability"
"
","
","
","
",How to build with clay ... and community,Diébédo Francis Kéré,12:11,"Africa,architecture,sustainability"
