en,fr,es,title,speaker,duration,tags
"
","
","
",What I learned about freedom after escaping North Korea,Yeonmi Park,10:48,"human rights,humanity,social change,Asia,activism"
"
											For example, the word ""love""
has only one meaning:
											love for the Dear Leader.
											There's no concept
of romantic love in North Korea.
											And if you don't know the words,
											that means you don't
understand the concept,
											and therefore, you don't even realize
that concept is even a possibility.
									","
											Par exemple, le mot « amour »
n'a qu'une seule signification :
											l'amour pour le Cher dirigeant.
											Le concept de l'amour romantique
n'existe pas en Corée du Nord.
											Et si vous ne connaissez pas les mots,
											vous ne comprenez pas le concept
											et de ce fait, vous ne réalisez même pas
que ce concept est une possibilité.
									","
											Por ejemplo, la palabra ""amor""
solo tiene un significado:
											Amor hacia el ""Querido Líder"".
											El concepto romántico de amor
no existe en Corea del Norte.
											Y si no conoces las palabras,
											significa que no entiendes el concepto.
											Eso hace que ni siquiera veamos
al concepto como algo posible.
									",What I learned about freedom after escaping North Korea,Yeonmi Park,10:48,"human rights,humanity,social change,Asia,activism"
"
","
","
",What I learned about freedom after escaping North Korea,Yeonmi Park,10:48,"human rights,humanity,social change,Asia,activism"
"
											Let me give you another example.
											Growing up in North Korea,
											we truly believed that our Dear Leader
is an almighty god
											who can even read my thoughts.
											I was even afraid to think in North Korea.
											We are told that he's starving for us,
											and he's working tirelessly for us,
											and my heart just broke for him.
											When I escaped to South Korea,
											people told me that
he was actually a dictator,
											he had cars,
											many, many resorts,
											and he had an ultraluxurious life.
											And then I remember
looking at a picture of him,
											realizing for the first time
											that he is the largest guy in the picture.
									","
											Laissez-moi vous donner un autre exemple.
											En grandissant en Corée du Nord,
											nous croyions vraiment
											que notre Cher dirigeant
était un Dieu tout-puissant
											pouvant même lire dans les pensées.
											En Corée du Nord,
j'avais même peur de penser.
											On nous dit qu'il meurt de faim pour nous,
											qu'il travaille d'arrache-pied pour nous
											et cela me brisait le cœur.
											Quand je me suis enfuie
jusqu'en Corée du Sud,
											les gens m'ont dit
que c'était un dictateur,
											qu'il avait des voitures,
											de très nombreux hôtels
											et une vie extrêmement luxurieuse.
											Puis je me souviens
d'avoir regardé une photo de lui
											et d'avoir réalisé pour la première fois
											qu'il était le plus gros sur la photo.
									","
											Permítanme darles otro ejemplo.
											Al crecer en Corea del Norte
											en verdad creemos que nuestro
Querido Líder es un dios todopoderoso
											que incluso puede 
leer mis pensamientos.
											Incluso me daba miedo
pensar en Corea del Norte.
											Nos dicen que él pasa 
hambre por nosotros,
											que trabaja sin cesar por nosotros
											y mi corazón se apiadó de él.
											Cuando escapé a Corea del Sur,
											la gente me dijo que,
en realidad, él es un dictador,
											que tiene autos, 
muchísimos recursos
											y una vida llena de lujos.
											Entonces recuerdo 
haber visto una foto suya,
											dándome cuenta por primera vez,
											de que, en esa foto,
él era el hombre más grande.
									",What I learned about freedom after escaping North Korea,Yeonmi Park,10:48,"human rights,humanity,social change,Asia,activism"
"
","
","
",What I learned about freedom after escaping North Korea,Yeonmi Park,10:48,"human rights,humanity,social change,Asia,activism"
"
											(Laughter)
									","
											(Rires)
									","
											(Risas)
									",What I learned about freedom after escaping North Korea,Yeonmi Park,10:48,"human rights,humanity,social change,Asia,activism"
"
","
","
",What I learned about freedom after escaping North Korea,Yeonmi Park,10:48,"human rights,humanity,social change,Asia,activism"
"
											And it hit me.
											Finally, I realized he wasn't starving.
											But I was never able to see that before,
											until someone told me that he was fat.
									","
											Et cela m'a frappée.
											J'ai enfin réalisé
qu'il ne mourait pas de faim.
											Mais je n'avais jamais été capable
de le voir auparavant
											jusqu'à ce que quelqu'un
me dise qu'il était gros.
									","
											Y me cayó de golpe.
											Finalmente, me di cuenta
de que él no pasaba hambre.
											Pero eso no lo podía ver antes,
											hasta que alguien me dijo 
que estaba gordo.
									",What I learned about freedom after escaping North Korea,Yeonmi Park,10:48,"human rights,humanity,social change,Asia,activism"
"
","
","
",What I learned about freedom after escaping North Korea,Yeonmi Park,10:48,"human rights,humanity,social change,Asia,activism"
"
											(Laughter)
									","
											(Rires)
									","
											(Risas)
									",What I learned about freedom after escaping North Korea,Yeonmi Park,10:48,"human rights,humanity,social change,Asia,activism"
"
","
","
",What I learned about freedom after escaping North Korea,Yeonmi Park,10:48,"human rights,humanity,social change,Asia,activism"
"
											Really, someone had to teach me
that he was fat.
											If you have never practiced
critical thinking,
											then you simply see
what you're told to see.
									","
											Vraiment, quelqu'un a dû
m'apprendre qu'il était gros.
											Si vous n'avez jamais exercé
votre esprit critique,
											vous voyez uniquement
ce que l'on vous dit de voir.
									","
											De verdad, alguien tuvo 
que mostrarme que estaba gordo.
											Si nunca has practicado
el razonamiento crítico
											entonces simplemente ves
lo que te dicen que veas.
									",What I learned about freedom after escaping North Korea,Yeonmi Park,10:48,"human rights,humanity,social change,Asia,activism"
"
","
","
",What I learned about freedom after escaping North Korea,Yeonmi Park,10:48,"human rights,humanity,social change,Asia,activism"
"
											The biggest question also people ask me
											is: ""Why is there no revolution
inside North Korea?
											Are we dumb?
											Why is there no revolution
for 70 years of this oppression?""
											And I say:
											If you don't know you're a slave,
											if you don't know
you're isolated or oppressed,
											how do you fight to be free?
											I mean, if you know you're isolated,
											that means you are not isolated.
											Not knowing is the true
definition of isolation,
											and that's why I never knew
											I was isolated when I was in North Korea.
											I literally thought I was
in the center of the universe.
									","
											La principale question
que les gens me posent est :
											« Pourquoi n'y a-t-il pas
de révolution en Corée du Nord ?
											Sommes-nous idiots ?
											Pourquoi n'y a-t-il pas de révolution
durant les 70 ans de cette oppression ? »
											Et je dis :
											si vous ignorez être un esclave,
											si vous ignorez être isolé ou opprimé,
											comment vous battez-vous pour être libre ?
											Si vous ignorez être isolé,
											cela signifie que vous n'êtes pas isolé.
											Ne pas savoir est
la vraie définition de l'isolement
											et c'est pour cela que je n'ai jamais su
											que j'étais isolée
quand j'étais en Corée du Nord.
											Je pensais littéralement
que j'étais au centre de l'univers.
									","
											Lo que más me pregunta la gente es:
											""¿Por qué no hay una revolución
dentro de Corea del Norte?"".
											¿Somos tontos?
											¿Por qué no hay una revolución
contra 70 años de opresión?
											Y yo respondo:
											""Si no sabes que eres un esclavo,
											si no sabes que estás 
aislado u oprimido,
											¿cómo luchas para ser libre?"".
											Si sabes que estás aislado,
											quiere decir que en realidad no lo estás.
											El no saber es la verdadera 
definición del aislamiento,
											y es por ello por lo que nunca supe
											que estaba aislada cuando estaba
en Corea del Norte.
											Literalmente, creía que estaba
en el centro del universo.
									",What I learned about freedom after escaping North Korea,Yeonmi Park,10:48,"human rights,humanity,social change,Asia,activism"
"
","
","
",What I learned about freedom after escaping North Korea,Yeonmi Park,10:48,"human rights,humanity,social change,Asia,activism"
"
											So here is my idea worth spreading:
											a lot of people think
											humans inherently know
what is right and wrong,
											the difference between
justice and injustice,
											what we deserve and we don't deserve.
											I tell them: BS.
									","
											Voici mon idée méritant d'être partagée :
											beaucoup de gens pensent
											que les humains savent de façon innée
ce qui est bien et ce qui est mal,
											la différence entre la justice
et l'injustice,
											ce que nous méritons
et ce que nous ne méritons pas.
											Je leur dis : ce sont des conneries.
									","
											Así que esta es mi idea
que vale la pena difundir:
											mucha gente piensa que los humanos
											sabemos por naturaleza
lo qué está bien o está mal,
											la diferencia entre justicia e injusticia,
											qué merecemos y qué no merecemos.
											Les digo: pura mi...
									",What I learned about freedom after escaping North Korea,Yeonmi Park,10:48,"human rights,humanity,social change,Asia,activism"
"
","
","
",What I learned about freedom after escaping North Korea,Yeonmi Park,10:48,"human rights,humanity,social change,Asia,activism"
"
											(Laughter)
									","
											(Rires)
									","
											(Risas)
									",What I learned about freedom after escaping North Korea,Yeonmi Park,10:48,"human rights,humanity,social change,Asia,activism"
"
","
","
",What I learned about freedom after escaping North Korea,Yeonmi Park,10:48,"human rights,humanity,social change,Asia,activism"
"
											(Applause)
									","
											(Applaudissements)
									","
											(Aplausos)
									",What I learned about freedom after escaping North Korea,Yeonmi Park,10:48,"human rights,humanity,social change,Asia,activism"
"
","
","
",What I learned about freedom after escaping North Korea,Yeonmi Park,10:48,"human rights,humanity,social change,Asia,activism"
"
											Everything,
											everything must be taught,
											including compassion.
											If I see someone dying
on the street right now,
											I will do anything to save that person.
											But when I was in North Korea,
											I saw people dying
and dead on the streets.
											I felt nothing.
											Not because I'm a psychopath,
											but because I never learned
the concept of compassion.
											Only, I felt compassion,
empathy and sympathy in my heart
											after I learned the word
""compassion"" and the concept,
											and I feel them now.
									","
											Tout,
											tout doit être enseigné,
											y compris la compassion.
											Si maintenant, je voyais quelqu'un
en train de mourir dans la rue,
											je ferais n'importe quoi
pour sauver cette personne.
											Mais quand j'étais en Corée du Nord,
											j'ai vu des gens en train de mourir
et des gens morts dans la rue.
											Je n'ai rien ressenti.
											Non pas que je sois une psychopathe,
											mais car je n'avais jamais appris
le concept de compassion.
											Je n'ai ressenti de la compassion,
											de l'empathie et de la sympathie
dans mon cœur
											qu'après avoir appris le mot
« compassion », le concept
											et maintenant je ressens ces choses.
									","
											Todo,
											todo debe ser aprendido,
											incluyendo la compasión.
											Si ahora veo a alguien
muriendo en la calle,
											haría lo que fuera
para salvar a esa persona.
											Pero cuando estaba 
en Corea del Norte,
											veía a gente muriendo
y a gente muerta en las calles.
											No sentía nada.
											No porque sea una psicópata,
											sino porque nunca me enseñaron
el concepto de compasión.
											Solo sentí compasión,
empatía y simpatía en mi corazón
											hasta que aprendí la palabra
""compasión"" y su concepto.
											Ahora siento todo eso.
									",What I learned about freedom after escaping North Korea,Yeonmi Park,10:48,"human rights,humanity,social change,Asia,activism"
"
","
","
",What I learned about freedom after escaping North Korea,Yeonmi Park,10:48,"human rights,humanity,social change,Asia,activism"
"
											Now I live in the United States
as a free person.
									","
											Je vis maintenant aux États-Unis
en tant que personne libre.
									","
											Ahora vivo en EE. UU.
como una persona libre.
									",What I learned about freedom after escaping North Korea,Yeonmi Park,10:48,"human rights,humanity,social change,Asia,activism"
"
","
","
",What I learned about freedom after escaping North Korea,Yeonmi Park,10:48,"human rights,humanity,social change,Asia,activism"
"
											(Applause)
									","
											(Applaudissements)
									","
											(Aplausos)
									",What I learned about freedom after escaping North Korea,Yeonmi Park,10:48,"human rights,humanity,social change,Asia,activism"
"
","
","
",What I learned about freedom after escaping North Korea,Yeonmi Park,10:48,"human rights,humanity,social change,Asia,activism"
"
											Thank you.
									","
											Merci.
									","
											Gracias.
									",What I learned about freedom after escaping North Korea,Yeonmi Park,10:48,"human rights,humanity,social change,Asia,activism"
"
","
","
",What I learned about freedom after escaping North Korea,Yeonmi Park,10:48,"human rights,humanity,social change,Asia,activism"
"
											(Applause)
									","
											(Applaudissements)
									","
											(Aplausos)
									",What I learned about freedom after escaping North Korea,Yeonmi Park,10:48,"human rights,humanity,social change,Asia,activism"
"
","
","
",What I learned about freedom after escaping North Korea,Yeonmi Park,10:48,"human rights,humanity,social change,Asia,activism"
"
											And recently,
											the leader of the free country,
our President Trump,
											met with my former god.
											And he decided human rights
is not important enough
											to include in his agendas,
											and he did not talk about it.
											And it scares me.
											We live in a world right now
											where a dictator can be praised
for executing his uncle,
											for killing his half brother,
											killing thousands of North Koreans.
											And that was worthy of praise.
											And also it made me think:
											perhaps we all need to be taught
something new about freedom now.
									","
											Récemment,
											le dirigeant du pays libre,
notre président Trump,
											a rencontré mon ancien Dieu.
											Et il a décidé que les droits humains
ne sont pas assez importants
											pour les inclure à l'ordre du jour
											et il n'en a pas parlé.
											Et cela m'effraye.
											Nous vivons actuellement dans un monde
											où un dictateur peut être glorifié
pour avoir exécuté son oncle,
											pour avoir tué son demi-frère,
											pour tuer des milliers de Nord-Coréens.
											Cela mérite des éloges.
											J'ai aussi pensé :
											on a peut-être besoin de nous apprendre
quelque chose de nouveau sur la liberté.
									","
											Y recientemente,
											el líder del país libre,
nuestro presidente Trump,
											se reunió con mi antiguo dios
											y decidió que los derechos humanos
no son tan importantes
											como para incluirlos en sus agendas
											y no habló sobre ello.
											Eso me asusta.
											Hoy en día, vivimos en un mundo
											en el que un dictador es alabado
por ejecutar a su tío,
											por matar a su medio hermano,
											y matar a miles de norcoreanos.
											Eso es digno de alabarse,
											y me hizo pensar:
											""Tal vez todos necesitamos aprender
algo nuevo sobre la libertad"".
									",What I learned about freedom after escaping North Korea,Yeonmi Park,10:48,"human rights,humanity,social change,Asia,activism"
"
","
","
",What I learned about freedom after escaping North Korea,Yeonmi Park,10:48,"human rights,humanity,social change,Asia,activism"
"
											Freedom is fragile.
											I don't want to alarm you, but it is.
											It only took three generations
											to make North Korea into
George Orwell's ""1984.""
											It took only three generations.
											If we don't fight for human rights
											for the people who are oppressed
right now who don't have a voice,
											as free people here,
											who will fight for us
when we are not free?
											Machines? Animals? I don't know.
									","
											La liberté est fragile.
											Je ne veux pas vous alarmer,
mais c'est le cas.
											Il n'a fallu que trois générations
											pour transformer la Corée du Nord
en l'univers de « 1984 » de George Orwell.
											Il n'a fallu que trois générations.
											Si nous ne nous battons pas
pour les droits humains
											pour les gens qui sont actuellement
opprimés et n'ont pas de voix,
											en tant que peuple libre,
											qui se battra pour nous
quand nous ne serons pas libres ?
											Les machines ? Les animaux ?
Je ne sais pas.
									","
											La libertad es frágil.
											No quiero alarmarlos, pero lo es.
											Solo se necesitaron tres generaciones
											para convertir a Corea del Norte
en el ""1984"" de George Orwell.
											Solo se necesitaron tres generaciones.
											Si no luchamos por 
los derechos humanos,
											por la gente oprimida,
que ahora no tiene una voz,
											como la gente libre aquí,
											¿quién peleará por nosotros
cuando no seamos libres?
											¿Las máquinas?, 
¿los animales? No lo sé.
									",What I learned about freedom after escaping North Korea,Yeonmi Park,10:48,"human rights,humanity,social change,Asia,activism"
"
","
","
",What I learned about freedom after escaping North Korea,Yeonmi Park,10:48,"human rights,humanity,social change,Asia,activism"
"
											I think it's wonderful
that we care about climate change,
											animal rights, gender equality,
											all of these things.
											The fact that we care
about animals' rights,
											that means that's
how beautiful our heart is,
											that we care about someone
who cannot speak for themselves.
											And North Koreans right now
cannot speak for themselves.
											They don't have internet
in the 21st century.
											We don't have electricity,
											and it is the darkest place
on earth right now.
									","
											Je crois que c'est formidable
											de nous inquiéter
du changement climatique,
											des droits des animaux,
de l'égalité des genres,
											de toutes ces choses.
											Le fait que nous nous inquiétions
des droits des animaux
											témoigne de la beauté de notre cœur,
											que nous nous inquiétons de quelqu'un
ne pouvant pas parler pour lui-même.
											Actuellement, les Nord-Coréens
ne peuvent pas parler pour eux-mêmes.
											Ils n'ont pas l'internet.
											Nous n'avons pas d'électricité
											et c'est actuellement l'endroit
le plus sombre sur Terre.
									","
											Creo que es maravilloso
que nos preocupe el cambio climático,
											los derechos de los animales,
la igualdad de género
											y todas estas cosas.
											El hecho de que nos preocupemos
por los derechos de los animales
											muestra lo bello que es nuestro corazón
											y que nos preocupamos
por quienes no tienen una voz.
											Los norcoreanos, en este momento,
no pueden hablar por sí mismos.
											No tienen internet en pleno siglo XXI.
											No tienen electricidad
											y es el lugar más oscuro de la Tierra.
									",What I learned about freedom after escaping North Korea,Yeonmi Park,10:48,"human rights,humanity,social change,Asia,activism"
"
","
","
",What I learned about freedom after escaping North Korea,Yeonmi Park,10:48,"human rights,humanity,social change,Asia,activism"
"
											Now I want to say something
to my fellow North Koreans
											who are living in that darkness.
											They might not believe this,
											but I want to tell them
that an alternative life is possible.
											Be free.
									","
											Je veux dire quelque chose
à mes camarades nord-coréens
											qui vivent dans l'obscurité.
											Ils ne le croiront peut-être pas,
											mais je veux leur dire
qu'une autre vie est possible.
											Soyez libres.
									","
											Quiero decirles algo
a mis compañeros norcoreanos
											que viven en esa oscuridad.
											Puede que no se lo crean,
											pero quiero decirles que es posible
llevar una vida distinta.
											Sean libres.
									",What I learned about freedom after escaping North Korea,Yeonmi Park,10:48,"human rights,humanity,social change,Asia,activism"
"
","
","
",What I learned about freedom after escaping North Korea,Yeonmi Park,10:48,"human rights,humanity,social change,Asia,activism"
"
											From my experience,
											literally anything is possible.
											I was bought,
											I was sold as a slave.
											But now I'm here,
											and that is why I believe in miracles.
									","
											D'après mon expérience,
											tout est possible.
											J'ai été achetée,
											j'ai été vendue en tant qu'esclave.
											Mais je suis ici aujourd'hui
											et c'est pour cela
que je crois aux miracles.
									","
											En mi experiencia,
											literalmente, todo es posible.
											Fui comprada
											y vendida como esclava.
											Pero ahora estoy aquí
											y por eso creo en los milagros.
									",What I learned about freedom after escaping North Korea,Yeonmi Park,10:48,"human rights,humanity,social change,Asia,activism"
"
","
","
",What I learned about freedom after escaping North Korea,Yeonmi Park,10:48,"human rights,humanity,social change,Asia,activism"
"
											The one thing that I learned from history
											is that nothing is forever in this world.
											And that is why we have
every reason to be hopeful.
									","
											Ce que j'ai appris de l'histoire,
											c'est que rien ne dure
toujours en ce monde.
											C'est pour cela que nous avons
des raisons d'avoir espoir.
									","
											Si hay algo que he aprendido 
de la historia
											es que en este mundo 
nada es para siempre.
											Y por eso podemos tener esperanza.
									",What I learned about freedom after escaping North Korea,Yeonmi Park,10:48,"human rights,humanity,social change,Asia,activism"
"
","
","
",What I learned about freedom after escaping North Korea,Yeonmi Park,10:48,"human rights,humanity,social change,Asia,activism"
"
											Thank you.
									","
											Merci.
									","
											Gracias.
									",What I learned about freedom after escaping North Korea,Yeonmi Park,10:48,"human rights,humanity,social change,Asia,activism"
"
","
","
",What I learned about freedom after escaping North Korea,Yeonmi Park,10:48,"human rights,humanity,social change,Asia,activism"
"
											(Applause)
									","
											(Applaudissements)
									","
											(Aplausos)
									",What I learned about freedom after escaping North Korea,Yeonmi Park,10:48,"human rights,humanity,social change,Asia,activism"
"
","
","
",What I learned about freedom after escaping North Korea,Yeonmi Park,10:48,"human rights,humanity,social change,Asia,activism"
