en,tr,fr,de,title,speaker,duration,tags
"
											So the question is, ""Why?""
											And here's the answer:
											the answer is technology.
											Now, I know, I know —
											yeah, yeah, yeah, technology, automation
screws people, blah blah —
											that's not what I mean.
											I'm not talking about
the kind of technology
											that has enveloped our lives,
and that people come to TED to hear about.
											I'm not talking about
the technology of things,
											profound though that is.
											I'm talking about another technology.
											I'm talking about the technology of ideas.
											I call it, ""idea technology"" —
											how clever of me.
									","
											Soru ise, ""Neden?""
											İşte cevabı:
											Cevap, teknoloji.
											Evet, biliyorum, biliyorum —
											evet, evet, evet, teknoloji, otomasyon 
insanları mahveder, falan filan —
											demek istediğim o değil.
											Hayatımızı çevreleyen ve 
insanların öğrenmek için
											TED'e geldiği tür bir
teknolojiden bahsetmiyorum.
											Nesnelerin teknolojisinden bahsetmiyorum,
											ne kadar önemli olsa da.
											Diğer bir teknolojiden bahsediyorum.
											Fikirlerin teknolojisinden bahsediyorum.
											Ona ""fikir teknolojisi"" diyorum —
											ne kadar akıllıyım.
									","
											Donc la question est « pourquoi ? »
											Et voici la réponse :
											la réponse est la technologie.
											Je sais, je sais -
											ouais, ouais, la technologie,
l'automatisation baise les gens, bla bla
											ce n'est pas ça.
											Je ne parle pas de ce type de technologie
											qui a enveloppé nos vies, et dont les gens
viennent à TED pour en entendre parler.
											Je ne parle pas de
la technologie des choses,
											aussi profonde soit-elle.
											Je parle d'une autre technologie.
											Je parle de la technologie des idées.
											Je l'appelle « la technologie de l'idée »
											comme c'est malin.
									","
											geht man um der Bezahlung willen nach.
											Es gibt keinen anderen Grund
als die Bezahlung.
											Die Frage ist nur: ""Warum?""
											Die Antwort lautet:
											Schuld ist die Technologie.
											Ja, ich weiß ...
											Technologie und Automatisierung
sind schädlich, bla, bla —
											Das meine ich aber nicht.
											Ich meine nicht jene Art von Technologie,
der wir tagtäglich begegnen
											und über die die Menschen hier
bei TED mehr erfahren möchten.
											Ich spreche also nicht
											von Technologien für Gegenstände —
											deren Bedeutung ich anerkenne —
											sondern von der Technologie
der Konzepte und Vorstellungen.
									",The way we think about work is broken,Barry Schwartz,8:02,"business,economics,happiness,psychology,work,science,TED Books"
"
","
","
","
",The way we think about work is broken,Barry Schwartz,8:02,"business,economics,happiness,psychology,work,science,TED Books"
"
											(Laughter)
									","
											(Gülüşmeler)
									","
											(Rires)
									","
											Ich nenne sie ""Ideen-Technologie"".
									",The way we think about work is broken,Barry Schwartz,8:02,"business,economics,happiness,psychology,work,science,TED Books"
"
","
","
","
",The way we think about work is broken,Barry Schwartz,8:02,"business,economics,happiness,psychology,work,science,TED Books"
"
											In addition to creating things,
science creates ideas.
											Science creates ways of understanding.
											And in the social sciences,
											the ways of understanding that get created
are ways of understanding ourselves.
											And they have an enormous influence
on how we think, what we aspire to,
											and how we act.
									","
											Bilim nesneler yaratmak yanında, 
fikirler de yaratır.
											Bilim, kavrama yolları yaratır.
											Sosyal bilimlerde,
											yaratılan kavrama yolları, 
kendimizi anlama yollarıdır.
											Nasıl düşündüğümüz, ne istediğimiz 
ve nasıl davrandığımızla ilgili
											muazzam bir etkisi vardır.
									","
											En plus de créer des choses,
la science crée des idées.
											La science crée des façons de comprendre.
											Dans les sciences sociales,
											les façons de comprendre ce qui est créé
sont des moyens de nous comprendre.
											Ils ont une énorme influence sur la façon
dont nous pensons, ce à quoi nous aspirons
											et comment nous agissons.
									","
											Wie einfallsreich!
											(Gelächter)
											In den Wissenschaften
werden nicht nur Gegenstände,
											sondern auch Konzepte und
Verstehensmuster entwickelt.
											In den Sozialwissenschaften sind
die entwickelten Verstehensmuster
											ein Weg, uns selbst zu verstehen.
									",The way we think about work is broken,Barry Schwartz,8:02,"business,economics,happiness,psychology,work,science,TED Books"
"
","
","
","
",The way we think about work is broken,Barry Schwartz,8:02,"business,economics,happiness,psychology,work,science,TED Books"
"
											If you think your poverty
is God's will, you pray.
											If you think your poverty is the result
of your own inadequacy,
											you shrink into despair.
											And if you think your poverty is
the result of oppression and domination,
											then you rise up in revolt.
											Whether your response to poverty
is resignation or revolution,
											depends on how you understand
the sources of your poverty.
											This is the role that ideas play
in shaping us as human beings,
											and this is why idea technology may be
the most profoundly important technology
											that science gives us.
									","
											Eğer yoksulluğunuzun Tanrı'nın iradesi 
olduğunu düşünürseniz, dua edersiniz.
											Eğer yoksulluğunuzun kendi yetersizliğinizin 
sonucu olduğunu düşünürseniz,
											umutsuzluğa düşersiniz.
											Yoksulluğunuzun nedeninin zulüm 
ve baskının sonucu olduğunu düşünürseniz,
											o zaman başkaldırırsınız.
											Yoksulluğa cevabınızın çekilme 
veya devrim olması,
											yoksulluğunuzun kaynağını ne 
olarak algıladığınıza bağlı.
											Fikirlerin biz insanları şekillendirmede 
oynadığı rol budur
											ve belki de bilimin bize verdiği 
en önemli teknoloji
											fikir teknolojisidir.
									","
											Si vous pensez que votre pauvreté est la
volonté de Dieu, vous priez.
											Si vous pensez que votre pauvreté est
le résultat de votre propre insuffisance,
											vous tombez dans le désespoir.
											Si vous pensez que votre pauvreté est le
résultat d'une oppression et domination,
											alors vous vous révoltez.
											Que votre réponse à la pauvreté soit
résignée ou révoltée,
											ça dépend de comment vous comprenez
les origines de votre pauvreté.
											C'est le rôle que jouent les idées en
nous façonnant en tant qu'êtres humains,
											voilà pourquoi la technologie de l'idée
peut être la plus profondément importante
											que la science nous ait donnée.
									","
											Diese Muster beeinflussen
unser Denken, unser Streben
											und unser Handeln sehr stark.
											Glaubt man, die eigene Armut
sei Gottes Wille, dann betet man.
											Glaubt man, schuld an der Armut
sei die eigene Unzulänglichkeit,
											dann verzweifelt man.
											Glaubt man, schuld an der Armut seien
Unterdrückung und Herrschaft,
											dann rebelliert man.
											Ob man auf die eigene Armut mit
Resignation oder Revolution reagiert,
											hängt davon ab, wie man
die Ursachen der Armut versteht.
											Diese Vorstellungen prägen uns
somit als Menschen.
									",The way we think about work is broken,Barry Schwartz,8:02,"business,economics,happiness,psychology,work,science,TED Books"
"
","
","
","
",The way we think about work is broken,Barry Schwartz,8:02,"business,economics,happiness,psychology,work,science,TED Books"
"
											And there's something special
about idea technology,
											that makes it different
from the technology of things.
											With things, if the technology sucks,
											it just vanishes, right?
											Bad technology disappears.
											With ideas —
											false ideas about human beings
will not go away
											if people believe that they're true.
											Because if people believe
that they're true,
											they create ways of living
and institutions
											that are consistent
with these very false ideas.
									","
											Fikir teknolojisini, nesnelerin 
teknolojisinden farklı yapan
											özel bir şey var.
											Nesneler söz konusu olunca, 
eğer teknoloji kötüyse,
											sadece kaybolur, değil mi?
											Kötü teknoloji yok olur.
											Fikirlere gelince —
											insanların yanlış fikirleri, 
eğer insanlar
											doğru olduklarına inanıyorlarsa gitmez.
											Çünkü eğer insanlar doğru 
olduklarına inanıyorlarsa,
											bu yanlış fikirlerle tutarlı 
yaşama biçimleri
											ve kurumlar yaratırlar.
									","
											Il y a quelque chose de spécial
à propos de la technologie de l'idée,
											qui la rend différente
par rapport à la technologie des choses.
											Avec les choses, si la technologie craint,
											elle disparaît, non ?
											Les mauvaises technologies disparaissent.
											Avec les idées -
											les idées fausses sur les êtres humains
ne vont pas disparaître
											si les gens croient qu'elles sont vraies.
											Parce que si les gens croient
qu'elles sont vraies,
											ils créent des manières de vivre
et des institutions
											qui sont cohérentes avec
ces idées fausses.
									","
											Aus eben diesem Grund ist
Ideen-Technologie vermutlich
											die wichtigste wissenschaftliche
Technologie überhaupt.
											Im Unterschied zur Technologie der Dinge
											weist die Ideen-Technologie 
folgende Besonderheit auf:
											Wenn die Technologie hinter
einem Gegenstand schlecht ist,
											dann verschwindet sie
einfach wieder, nicht wahr?
											Schlechte Technologien verschwinden.
											Demgegenüber
											verschwinden falsche Vorstellungen
über uns Menschen nicht einfach,
											solange Menschen daran glauben.
											Denn wenn Menschen sie für wahr halten,
									",The way we think about work is broken,Barry Schwartz,8:02,"business,economics,happiness,psychology,work,science,TED Books"
"
","
","
","
",The way we think about work is broken,Barry Schwartz,8:02,"business,economics,happiness,psychology,work,science,TED Books"
"
											And that's how the industrial revolution
created a factory system
											in which there was really nothing you
could possibly get out of your day's work,
											except for the pay at the end of the day.
											Because the father —
one of the fathers
											of the Industrial Revolution,
Adam Smith —
											was convinced that human beings
were by their very natures lazy,
											and wouldn't do anything
unless you made it worth their while,
											and the way you made it worth their while
											was by incentivizing,
by giving them rewards.
											That was the only reason
anyone ever did anything.
											So we created a factory system consistent
with that false view of human nature.
											But once that system
of production was in place,
											there was really no other way
for people to operate,
											except in a way that was consistent
with Adam Smith's vision.
											So the work example is merely an example
											of how false ideas
can create a circumstance
											that ends up making them true.
									","
											İşte sanayi devrimi böyle bir
fabrika sistemi yarattı,
											günün sonunda para almak dışında, 
muhtemelen işinizden
											elde edebileceğiniz başka 
bir şeyin olmadığı bir yer.
											Çünkü Sanayi Devrimi'nin babası,
											babalarından biri olan Adam Smith,
											insanların doğasının tembel olduğuna 
ve uğraşmaya değer
											hâle getirmediğiniz sürece hiçbir 
şey yapmayacaklarına inanmıştı.
											Uğraşmaya değer hâle getirmenin yolu ise,
											teşvik etmek, onlara ödüller vermekti.
											İnsanların herhangi bir şey 
yapmalarının tek nedeni buydu.
											Böylece insan doğası ile ilgili bu yanlış 
düşünceyle tutarlı bir fabrika sistemi yarattık.
											Ancak bu üretim sistemi bir 
kere uygulamaya konunca,
											Adam Smith'in görüşüyle 
tutarlı bir yol dışında,
											insanların başka türlü 
çalışmasının bir yolu yoktu.
											Yani çalışma örneği, 
sadece yanlış fikirlerin
											nasıl onları gerçek hâle getiren
koşullar yaratabildiğini
											gösteren bir örnek.
									","
											C'est comment la révolution industrielle
a créé un système d'usines
											dans lequel il n'y avait vraiment rien
à obtenir de votre journée de travail,
											à part la paye.
											Parce que le père 
- un des pères
											de la révolution industrielle,
Adam Smith -
											était convaincu que les êtres humains
sont par nature fainéants,
											et ne feraient rien
sauf si vous valorisiez leur temps,
											et la manière de le valoriser
											était en motivant,
en leur donnant des récompenses.
											C'était la seule raison pour que
quelqu'un fasse quelque chose.
											Nous avons créé un système cohérent avec
cette fausse image de la nature humaine.
											Une fois ce système de production
en place,
											il n'y avait vraiment pas d'autre façon
pour les gens d'opérer,
											sauf si cette façon était cohérente
avec la vision d'Adam Smith.
											Ainsi, l'exemple du travail est
simplement un exemple
											de comment les idées fausses
peuvent créer une situation
											qui finit par les rendre vraies.
									","
											entstehen dadurch
Lebenseinstellungen und Institutionen,
											die auf diesen falschen
Vorstellungen gründen.
											So entstand durch die Industrielle
Revolution ein Fabrikwesen,
											in dem es außer der Bezahlung
am Ende eines Arbeitstages nichts gab,
											wofür sich die Arbeit gelohnt hätte.
											Laut einem der Urväter
der Industriellen Revolution,
											Adam Smith,
											sind die Menschen von Natur aus faul
											und tun nichts, außer sie
haben etwas davon.
											Damit sie also etwas davon haben,
											schuf man Anreize und Belohnungen.
											Nur deswegen würden Menschen
überhaupt etwas tun.
											Diese falsche Vorstellung
von der Natur des Menschen
											schlug sich somit im Fabrikwesen nieder.
											Als dieses System dann vorherrschte,
											gab es keine andere Möglichkeit
der Beschäftigung mehr als jene,
											die von Adam Smiths
Weltanschauung geprägt war.
											Das Beispiel der Arbeit
ist nur eines dafür,
									",The way we think about work is broken,Barry Schwartz,8:02,"business,economics,happiness,psychology,work,science,TED Books"
"
","
","
","
",The way we think about work is broken,Barry Schwartz,8:02,"business,economics,happiness,psychology,work,science,TED Books"
"
											It is not true
											that you ""just can't get
good help anymore.""
											It is true
											that you ""can't get good help anymore""
											when you give people work to do
that is demeaning and soulless.
											And interestingly enough, Adam Smith —
											the same guy who gave us
this incredible invention
											of mass production, and division of labor
											— understood this.
											He said, of people who worked
in assembly lines,
											of men who worked
in assembly lines, he says:
											""He generally becomes as stupid as it is
possible for a human being to become.""
											Now, notice the word here is ""become.""
											""He generally becomes as stupid as it is
possible for a human being to become.""
											Whether he intended it or not,
what Adam Smith was telling us there,
											is that the very shape of the institution
within which people work
											creates people who are fitted
to the demands of that institution
											and deprives people of the opportunity
											to derive the kinds of satisfactions
from their work that we take for granted.
									","
											""Artık işlerin iyi yapılmadığı"",
											doğru değil.
											İnsanlara küçük düşürücü
											ve sıkıcı işler verdiğinizde,
											""artık işlerin iyi yapılmadığı"" ise doğru.
											Oldukça ilginç, Adam Smith —
											bize kitle üretimi ve iş bölümünü içeren
											bu inanılmaz icadı sunan aynı kişi
											— bunu anlamıştı.
											Montaj hatlarında çalışan insanlar,
											montaj hatlarında çalışan 
adamlar için şöyle dedi:
											""Kişi genelde bir insanın mümkün 
olabileceği en aptal hâle gelir.""
											Dikkat edin, burada kelime ""hâle gelmek"".
											""Kişi genelde bir insanın mümkün 
olabileceği en aptal hâle gelir.""
											Kasten veya değil, Adam Smith'in 
bize bu konuda söylediği şey,
											insanların çalıştığı kuruluşun şeklinin
											o kuruluşun taleplerine uygun 
insanlar yarattığı
											ve işlerinden almaları gereken 
türde bir tatmini
											elde etmeleri imkânından
yoksun bıraktığı.
									","
											Ce n'est pas vrai
											que vous « ne pouvez juste plus obtenir
une bonne aide ».
											C'est vrai
											que « vous ne pouvez plus obtenir
une bonne aide »
											quand vous donnez aux gens un travail
qui est dégradant et inhumain.
											Et curieusement, Adam Smith -
											le même gars qui nous a donné
cette incroyable invention,
											la production de masse,
la division du travail
											- comprenait ça.
											Il disait de quelqu'un qui travaillait
sur une chaîne de montage :
											« Il devient aussi stupide qu'il est
possible à un humain de devenir. »
											Remarquez que le mot ici est « devenir ».
											« Il devient aussi stupide qu'il est
possible à un humain de devenir. »
											Qu'il l'ait voulu ou non,
ce qu'Adam Smith nous disait ici,
											est la forme même de l'institution,
au sein de laquelle les gens travaillent,
											qui crée des gens qui correspondent
à la demande de cette institution
											et prive les gens de l'opportunité
											d'avoir les types de satisfaction
que nous prenons pour acquis.
									","
											wie falsche Vorstellungen
Umstände erzeugen,
											durch die sie scheinbar
zur Wahrheit werden.
											Es stimmt nicht, dass ""man einfach keine
guten Arbeitskräfte mehr findet.""
											Es stimmt jedoch,
											dass ""man keine guten
Arbeitskräfte mehr findet"",
											wenn die Arbeit erniedrigend
und sinnentleert ist.
											Interessant ist, dass Adam Smith,
											jener Mann, auf den
die unglaubliche Erfindung
											der Massenproduktion und
Arbeitsteilung zurückgeht, dies wusste.
											Er selbst sagte
											über einen typischen Fließbandarbeiter:
											""Er wird so stark verdummen,
wie ein Mensch nur verdummen kann.""
											Beachten Sie hier die Vorsilbe ""ver-"".
											""Er wird so stark verdummen,
wie ein Mensch nur verdummen kann.""
											Bewusst oder unbewusst
verriet Adam Smith hiermit,
											dass die Institutionen selbst aus
ihren Arbeitern jene Menschen machen,
											die den Ansprüchen der jeweiligen
Institution gerecht werden,
									",The way we think about work is broken,Barry Schwartz,8:02,"business,economics,happiness,psychology,work,science,TED Books"
"
","
","
","
",The way we think about work is broken,Barry Schwartz,8:02,"business,economics,happiness,psychology,work,science,TED Books"
"
											The thing about science —
natural science —
											is that we can spin fantastic
theories about the cosmos,
											and have complete confidence
											that the cosmos is completely
indifferent to our theories.
											It's going to work the same damn way
											no matter what theories
we have about the cosmos.
											But we do have to worry about
the theories we have of human nature,
											because human nature will be changed
by the theories we have
											that are designed to explain
and help us understand human beings.
									","
											Bilimle ilgili şey şu — 
doğa bilimleri —
											kozmosla ilgili inanılmaz 
teoriler üretebiliriz
											ve kozmosun teorilerimize
											karşı tamamen kayıtsız olduğuna eminiz.
											Kozmos hakkında nasıl bir teoriye
											sahip olursak olalım, o aynı 
kahrolası şekilde işleyecek.
											Ama insan doğasıyla ilgili kuramlar
hakkında kaygılanmamız lazım,
											çünkü insan doğası insanları 
açıklamamıza ve anlamamıza
											yardımcı olmak için ortaya konan 
kuramlar ile değişecektir.
									","
											La truc à propos de la science -
la science naturelle —
											est que nous pouvons raconter
de fantastiques théories sur le cosmos,
											en ayant une confiance totale
											que le cosmos est complètement
indifférent à nos théories.
											Il va travailler de la même manière
											peu importe les théories que
nous avons sur le cosmos.
											Nous devons nous inquiéter des théories
que nous avons sur la nature humaine,
											parce que la nature humaine sera modifiée
par nos théories,
											qui sont conçues pour expliquer et nous
aider à comprendre les êtres humains.
									","
											und somit jenes Gefühl der Erfüllung
in der Arbeit unmöglich machen,
											das wir für selbstverständlich erachten.
											In der Naturwissenschaft können wir
											wahnwitzige Theorien über
den Kosmos aufstellen
											und uns dennoch absolut sicher sein,
											dass unsere Theorien dem Kosmos
vollkommen gleichgültig sind.
											Am Kosmos wird sich nichts ändern,
											egal, welche Theorien wir
über ihn aufstellen.
											Anders ist das bei unseren Theorien
über die menschliche Natur.
									",The way we think about work is broken,Barry Schwartz,8:02,"business,economics,happiness,psychology,work,science,TED Books"
"
","
","
","
",The way we think about work is broken,Barry Schwartz,8:02,"business,economics,happiness,psychology,work,science,TED Books"
"
											The distinguished anthropologist,
Clifford Geertz, said, years ago,
											that human beings
are the ""unfinished animals.""
											And what he meant by that
was that it is only human nature
											to have a human nature
											that is very much the product
of the society in which people live.
											That human nature,
that is to say our human nature,
											is much more created
than it is discovered.
											We design human nature
											by designing the institutions
within which people live and work.
									","
											Ünlü antropolog 
Clifford Geertz yıllar önce,
											insanların ""tamamlanmamış hayvanlar"" 
olduğunu söyledi.
											Bununla kastettiği şey, 
sadece insan doğasının
											insanların yaşadığı toplumun ürünü olan
											insan doğasına sahip olduklarıydı.
											O insan doğası, yani insan doğamız,
											keşfedilmekten çok yaratılıyor.
											İnsan doğasını tasarlamak,
											insanların yaşadığı ve çalıştığı 
kurumları tasarlamakla olur.
									","
											L'éminent anthropologue, Clifford Geertz,
a déclaré il y a quelques années,
											que les êtres humains
sont les « animaux inachevés ».
											Il voulait dire par là
que c'est uniquement humain
											d'avoir une nature humaine
											qui est bien le produit de la
société dans laquelle les gens vivent.
											Que la nature humaine,
c'est-à-dire notre nature humaine,
											est bien plus créée que découverte.
											Nous concevons la nature humaine
											en concevant les institutions dans
lesquelles les gens vivent et travaillent.
									","
											Die menschliche Natur nämlich verändert
sich durch jene Theorien,
											die den Menschen erklären
und verstehen wollen.
											Der bedeutende Anthropologe
Clifford Geertz sagte vor Jahren einmal,
											Menschen seien die ""unfertigen Tiere"".
											Damit meinte er, es liegt allein
in der menschlichen Natur,
											dass das menschliche Wesen
											ganz stark durch die jeweilige
Gesellschaft geprägt ist.
											Unsere menschliche Natur
											wird viel eher geschaffen als entdeckt.
									",The way we think about work is broken,Barry Schwartz,8:02,"business,economics,happiness,psychology,work,science,TED Books"
"
","
","
","
",The way we think about work is broken,Barry Schwartz,8:02,"business,economics,happiness,psychology,work,science,TED Books"
"
											And so you people —
											pretty much the closest I ever get
to being with masters of the universe —
											you people should be asking
yourself a question,
											as you go back home
to run your organizations.
											Just what kind of human nature
do you want to help design?
									","
											Yani siz insanlar —
											evrenin efendilerine şimdiye dek ancak 
bu kadar yakın olabildim —
											siz insanlar, kendi örgütlerinizi 
yönetmek için geri döndüğünüzde
											kendinize bir soru sormalısınız.
											Sadece ne tür bir insan doğası 
tasarlamaya katkıda bulunmak istiyorsunuz?
									","
											Et donc vous les gens -
											qui vous rapprochez le plus
des maîtres de l'univers -
											vous, les gens, devriez vous poser
une question,
											quand vous retournerez à la maison
pour diriger vos entreprises.
											Quel genre de nature humaine
voulez-vous aider à concevoir ?
									","
											Wir erschaffen die menschliche Natur,
											indem wir jene Institutionen erschaffen,
in denen Menschen leben und arbeiten.
											Auch Sie gleichen somit
											in gewisser Weise Schöpfern des Universums
											und sollten sich daher
in Ihrer Rolle als Unternehmensleiter
									",The way we think about work is broken,Barry Schwartz,8:02,"business,economics,happiness,psychology,work,science,TED Books"
