en,pt,fr,de,title,speaker,duration,tags
"
","
","
","
",The danger of hiding who you are,Morgana Bailey,10:22,"LGBT,business,social change,work,gender equality"
"
											I've struggled to say those words,
											because I didn't want
to be defined by them.
											Every time I would think
about coming out in the past,
											I would think to myself,
but I just want to be known as Morgana,
											uniquely Morgana,
											but not ""my lesbian friend Morgana,""
or ""my gay coworker Morgana.""
											Just Morgana.
									","
											Tenho lutado para dizer estas palavras,
											porque não queria ser
definida por elas.
											Cada vez que pensava 
em me assumir antes,
											pensava com os meus botões:
											""mas eu só quero 
ser conhecida como Morgana,
											""apenas Morgana"",
											não como ""a minha amiga lésbica Morgana,""
ou ""a minha colega lésbica Morgana.""
											Só Morgana.
									","
											J’ai eu du mal à dire ces mots,

											parce que je ne voulais
pas qu’ils me définissent.

											A chaque fois que par le passé, 
je pensais sortir du placard,
											je me disais que je voulais
juste être connue comme Morgana,
											uniquement Morgana,
											et non comme « Morgana ma collègue gay»
ou « Morgana mon amie lesbienne».
											Morgana tout court.
									","
											Ich habe mich schwer damit getan,
das laut zuzugeben,
											weil ich mich nicht
darüber definieren will.
											Jedes Mal, wenn ich überlegte,
die Wahrheit zu sagen,
											wollte ich doch einfach nur, 
dass man mich als Morgana kennt,
											einfach nur Morgana, und nicht etwa als
											""meine lesbische Freundin Morgana"" oder
""homosexuelle Arbeitskollegin Morgana"".
											Einfach nur ""Morgana"".
									",The danger of hiding who you are,Morgana Bailey,10:22,"LGBT,business,social change,work,gender equality"
"
","
","
","
",The danger of hiding who you are,Morgana Bailey,10:22,"LGBT,business,social change,work,gender equality"
"
											For those of you from large
metropolitan areas,
											this may not seem like a big deal to you.
											It may seem strange 
that I have suppressed the truth
											and hidden this for so long.
											But I was paralyzed by my fear
of not being accepted.
											And I'm not alone, of course.
											A 2013 Deloitte study found
that a surprisingly large number of people
											hide aspects of their identity.
											Of all the employees they surveyed,
											61 percent reported changing an aspect
of their behavior or their appearance
											in order to fit in at work.
											Of all the gay, lesbian
and bisexual employees,
											83 percent admitted to changing
some aspects of themselves
											so they would not 
appear at work ""too gay.""
											The study found that even in companies
											with diversity policies
and inclusion programs,
											employees struggle
to be themselves at work
											because they believe 
conformity is critical
											to their long-term career advancement.
											And while I was surprised
that so many people just like me
											waste so much energy
trying to hide themselves,
											I was scared when I discovered
that my silence
											has life-or-death consequences
and long-term social repercussions.
									","
											Para vocês que são de grandes
zonas metropolitanas,
											isto pode não parecer importante.
											Pode parecer estranho que 
eu tenha suprimido a verdade
											e mantido isto escondido 
durante tanto tempo.
											Mas o meu medo de não
ser aceite paralisava-me.
											E claro que não estou sozinha nisto.
											Um estudo de 2013 da Deloitte descobriu
que um número surpreendentemente
											grande de pessoas escondem
aspetos da sua identidade.
											De todos os empregados que 
foram questionados,
											61 % disseram ter mudado algo 
no seu comportamento ou aspeto físico
											de forma a não destoarem no trabalho.
											De todos os empregados ""gays"", 
lésbicas e bissexuais,
											83 % admitiram ter mudado
alguns aspectos pessoais
											de forma a que não parecessem
""muito gays"" no trabalho.
											O estudo descobriu que, até em empresas
											com políticas de diversidade
e programas de inclusão,
											os empregados esforçam-se para
serem eles próprios no trabalho
											porque acreditam que 
a conformidade é algo crítico
											para o seu avanço na carreira 
a longo prazo.
											E apesar de ter ficado surpreendida 
que tanta gente como eu
											gaste tanta energia para se esconder,
											fiquei assustada ao perceber
que o meu silêncio
											tem consequências de vida ou morte,
e repercussões sociais a longo prazo.
									","
											Si vous venez de grandes
régions métropolitaines,
											ce n'est pas bien grave.
											Ca pourrait paraitre bizarre
de vous avoir dissimulé la vérité
											et caché ceci si longtemps.
											Mais j’étais paralysée par la peur
de ne pas être acceptée.
											Et je ne suis pas seule, bien-sûr.
											En 2013, une étude de Deloitte a démontré
qu’un grand nombre de personnes

											cache des aspects de leur identité.
											Parmi tous les employés interrogés,
											61% ont avoué changer un aspect
de leur comportement ou de leur apparence

											pour s’intégrer au travail.
											Parmi tous les employés
gay, lesbienne et transsexuel,
											83% ont avoué modifier 
certains aspects d’eux-mêmes,
											pour ne pas apparaitre
« trop gay » au travail.
											L’étude a révélé
que même dans les entreprises
											ayant des politiques de diversité
et des programmes d’inclusion,
											les employés peinent 
à être eux-mêmes au travail
											parce qu’ils croient
que la conformité est critique

											au développement
de leur carrière à long terme.
											Alors que j’ai été surprise
que tant de personnes comme moi
											gaspillent tant d’énergie
à essayer de se cacher,
											j’ai pris peur en découvrant 
que mon silence
											a des conséquences de vie ou de mort,
											et des répercussions sociales
à long terme.
									","
											Falls Sie aus großen Städten kommen,
											halten Sie das vermutlich
für keine große Sache.
											Es wirkt vielleicht komisch, 
dass ich die Wahrheit
											so lange geheim gehalten habe.
											Aber ich war gelähmt vor Angst,
nicht akzeptiert zu werden.
											Ich bin damit natürlich nicht alleine.
											Eine Deloitte-Studie aus 2013 zeigt,
dass überraschend viele
											Teile ihrer Persönlichkeit verstecken.
											Von allen befragten Arbeitnehmern 
gaben 61 % an,
											etwas an ihrem Aussehen 
oder Verhalten zu ändern,
											um bei der Arbeit nicht aufzufallen.
											Von allen homo- und 
bisexuellen Arbeitnehmern
											gaben 83 % an, etwas an sich zu ändern,
											um nicht ""zu schwul"" zu wirken.
											Die Studie zeigt, dass selbst in Firmen,
											für die personelle Vielfalt 
und Inklusion wichtig ist,
											Angestellte damit Probleme haben,

											sie selbst zu sein, da sie denken,
											sich anzupassen sei langfristig
für die Karriere wichtig.
											Ich war überrascht, dass neben mir
noch so viele andere
											sehr viel Energie für das 
Sich-Verstecken verschwenden.
											Ich war schockiert, als ich herausfand,
											dass mein Schweigen sogar 
über Leben und Tod entscheiden
											und langfristige soziale 
Folgen haben kann.
									",The danger of hiding who you are,Morgana Bailey,10:22,"LGBT,business,social change,work,gender equality"
"
","
","
","
",The danger of hiding who you are,Morgana Bailey,10:22,"LGBT,business,social change,work,gender equality"
"
											Twelve years:
											the length by which 
life expectancy is shortened
											for gay, lesbian and bisexual people
in highly anti-gay communities
											compared to accepting communities.
											Twelve years reduced life expectancy.
											When I read that in The Advocate 
magazine this year,
											I realized I could no longer
afford to keep silent.
											The effects of personal stress and
social stigmas are a deadly combination.
											The study found that gays
in anti-gay communities
											had higher rates of heart disease,
violence and suicide.
											What I once thought
was simply a personal matter
											I realized had a ripple effect
											that went into the workplace
and out into the community
											for every story just like mine.
											My choice to hide
and not share who I really am
											may have inadvertently contributed
to this exact same environment
											and atmosphere of discrimination.
									","
											Doze anos:
											o período em que 
a esperança de vida é diminuida
											para ""gays"", lésbicas ou bissexuais
que vivem em comunidades anti-""gay""
											quando comparado com os que vivem
em comunidades que os aceitam.
											Doze anos de vida a menos.
											Quando li isto na revista 
The Advocate. este ano,
											percebi que não me podia 
dar ao luxo de ficar calada.
											Os efeitos do ""stress"" pessoal e do
estigma social são uma combinação mortal.
											O estudo descobriu que os ""gays""
em comunidades anti-""gay""
											tinham índices mais altos de doenças 
cardíacas, de violência e de suicídio.
											O que eu antes achava que era 
apenas uma questão pessoal,
											afinal tinha um efeito cascata
											que entrava no local de trabalho
e na comunidade
											em cada história como a minha.
											A minha escolha de esconder
e de não partilhar quem eu sou realmente
											pode ter inadvertidamente contribuído 
para este exato tipo de ambiente
											e atmosfera de discriminação.
									","
											Douze ans :
											la diminution de l’espérance de vie
											des gays, lesbiennes et bisexuels
dans les communautés fortement homophobes
											comparée aux communautés non homophobes.
											Espérance de vie réduite de douze ans.
											Quand j’ai lu ça cette année
dans la revue « The Advocate »,
											j’ai réalisé queje ne pouvais garder
plus longtemps le silence.
											L’effet combiné du stress personnel et
des stigmatisations sociales est mortel.
											L’étude a révélé que, 
dans les communautés homophobes,
											les gays présentent des taux supérieurs
											de maladies cardiovasculaires,
de violence et de suicide supérieurs.
											Ce qui, dans le temps, me semblait
être simplement d’ordre privé
											me fait réaliser que chaque histoire 
comme la mienne
											est en fait une tache d'huile
											qui percole dans le milieu du travail 
et dans notre communauté
											Le choix de me cacher,
de ne pas divulguer qui je suis vraiment
											a involontairement encouragé
ces types d’environnement
											et d’atmosphère 
propice à la discrimination.
									","
											Zwölf Jahre:
											Um so viele Jahre ist die Lebenserwartung
von Bi- und Homosexuellen kürzer,
											wenn sie in einer Gesellschaft leben, 
die stark schwulenfeindlich ist,
											verglichen mit einer
toleranten Gesellschaft.
											Zwölf ganze Jahre weniger.
											Als ich das dieses Jahr in
der Zeitschrift ""The Advocat"" las,
											wurde mir klar, dass ich nicht
länger schweigen konnte.
											Die Auswirkungen von Stress
											und sozialen Stigmata 
sind eine tödliche Kombination.
											Die Studie belegt, dass Homosexuelle
in Anti-Schwulen-Gesellschaften
											öfter unter Herzkrankheiten und Gewalt 
leiden und sogar öfter Selbstmord begehen.
											Was ich erst als persönliches 
Problem gesehen hatte,
											hatte in Wahrheit Auswirkungen
											vom Arbeitsplatz bis in die Gesellschaft,
											für alle, denen es so geht wie mir.
											Die Entscheidung, mein
wahres Ich zu verbergen,
											hat vielleicht unabsichtlich sogar
											zu genau dieser Atmosphäre der 
Diskriminierung beigetragen.
									",The danger of hiding who you are,Morgana Bailey,10:22,"LGBT,business,social change,work,gender equality"
"
","
","
","
",The danger of hiding who you are,Morgana Bailey,10:22,"LGBT,business,social change,work,gender equality"
"
											I'd always told myself
there's no reason to share that I was gay,
											but the idea that my silence
has social consequences
											was really driven home this year
when I missed an opportunity
											to change the atmosphere of discrimination
in my own home state of Kansas.
									","
											Sempre disse a mim mesma que não tinha
nenhuma razão para dizer que era ""gay"",
											mas a ideia de que o meu silêncio
tinha consequências sociais
											tocou-me mesmo profundamente, este ano,
quando perdi uma oportunidade
											para mudar a atmosfera de discriminação
no Kansas, o meu estado natal.
									","
											Je me suis toujours dit qu’il n’avait pas
de raison de divulguer que j’étais gay,
											mais le fait que mon silence
ait des conséquences sociales
											a pris du sens cette année,
quand j’ai raté l’occasion
											de changer l’atmosphère de discrimination
dans mon état natal du Kansas.
									","
											Ich habe mir immer gesagt,
es gäbe keinen Grund mich zu outen.
											Doch wirklich bewusst wurden mir 
die sozialen Folgen davon
											erst in diesem Jahr,
als ich eine Chance verpasste,
											etwas an einer Atmosphäre
der Diskriminierung
											in meinem eigenen
Heimatstaat Kansas zu verändern.
									",The danger of hiding who you are,Morgana Bailey,10:22,"LGBT,business,social change,work,gender equality"
"
","
","
","
",The danger of hiding who you are,Morgana Bailey,10:22,"LGBT,business,social change,work,gender equality"
"
											In February, the Kansas House of 
Representatives brought up a bill for vote
											that would have essentially
allowed businesses
											to use religious freedom as a reason
to deny gays services.
											A former coworker and friend of mine
											has a father who serves
in the Kansas House of Representatives.
											He voted in favor of the bill,
											in favor of a law that would allow 
businesses to not serve me.
									","
											Em fevereiro, a Câmara dos Representantes 
do Kansas pôs à votação um projeto-lei
											que basicamente permitia aos comerciantes
											usarem a liberdade religiosa como motivo
para se negarem a atender ""gays"".
											Uma antiga colega de trabalho
e amiga minha
											é filha de um senhor que faz parte da 
Câmara dos Representantes do Kansas.
											Ele votou a favor do projeto-lei,
											a favor de uma lei que permite
aos comerciantes não me atenderem.
									","
											En février, la Chambre 
des Représentants du Kansas
											a fait voter un projet de loi
											en faveur de la liberté de religion
dans les entreprises
											comme prétexte pour bloquer
l’accès à l’emploi des gays.
											Le père d’une ancienne collègue et amie
											siège à la Chambre 
des Représentants du Kansas.
											Il a voté en faveur de cette loi.
											En faveur d’une loi qui autoriserait
les entreprises à ne pas m’embaucher.
									","
											Im Februar schlug das Repräsentantenhaus
einen Gesetzesentwurf zur Abstimmung vor,
											der es Unternehmen erlaubt hätte,
aufgrund von Religionsfreiheit
											Homosexuellen Dienstleistungen
zu verweigern.
											Der Vater einer früheren 
Kollegin und Freundin
											ist Mitglied im 
Repräsentantenhaus von Kansas.
											Er hat für den Entwurf gestimmt,
											für ein Gesetz, das Unternehmen erlaubt,
mir ihre Dienstleistungen zu verweigern.
									",The danger of hiding who you are,Morgana Bailey,10:22,"LGBT,business,social change,work,gender equality"
"
","
","
","
",The danger of hiding who you are,Morgana Bailey,10:22,"LGBT,business,social change,work,gender equality"
"
											How does my friend feel
											about lesbian, gay, bisexual, transgender,
queer and questioning people?
											How does her father feel?
											I don't know, because I was never honest 
with them about who I am.
											And that shakes me to the core.
											What if I had told her my story years ago?
											Could she have told 
her father my experience?
											Could I have ultimately
helped change his vote?
											I will never know,
											and that made me realize
I had done nothing
											to try to make a difference.
									","
											Como é que a minha amiga 
se sente relativamente
											às pessoas lésbicas, ""gays"", bissexuais,
transsexuais, ""queer"" e em dúvida?
											Como é que se sente o pai dela?
											Não sei, porque nunca fui honesta 
com eles sobre quem eu sou.
											E isso afeta-me profundamente.
											E se eu lhe tivesse contado 
a minha história há anos?
											Teria ela contado ao pai
a minha experiência?
											Poderia eu ter ajudado
a mudar o voto dele?
											Nunca vou saber,
											e isso fez-me perceber
que eu não tinha feito nada
											para tentar mudar as coisas.
									","
											Que pense mon amie des personnes
lesbiennes, gays, bisexuelles,
											transgenres, allosexuelles
et en questionnement ?
											Qu’en pense son père ?
											Je ne sais pas, puisque je n’ai jamais
été honnête à propos de qui je suis.
											Et ça me touche au plus profond de moi.
											Et si je lui avais raconté mon histoire
il y a des années de cela?
											Aurait-elle raconté
mon expérience à son père ?
											Aurais-je pu en fin de compte
influencer son vote ?
											Je ne le saurais jamais,
											et cela me fait réaliser 
que je n’avais rien fait
											pour essayer de changer les choses.
									","
											Was denkt meine Freundin

											über Bi-, Trans- und Homosexuelle,
über kritische Menschen?
											Wie denkt ihr Vater darüber?
											Ich weiß es nicht, weil ich ihnen nie
die Wahrheit über mich erzählt habe.
											Und das schockiert mich zutiefst.
											Was wäre, wenn ich es ihr 
vor Jahren erzählt hätte?
											Hätte sie ihrem Vater 
meine Erfahrungen erzählen können?
											Hätte ich eventuell seine Wahl verändert?
											Das werde ich nie wissen.
											Und genau das hat mir klar gemacht,

											dass ich nichts getan habe,
um etwas zu verändern.
									",The danger of hiding who you are,Morgana Bailey,10:22,"LGBT,business,social change,work,gender equality"
"
","
","
","
",The danger of hiding who you are,Morgana Bailey,10:22,"LGBT,business,social change,work,gender equality"
"
											How ironic that I work
in human resources,
											a profession that works to welcome,
											connect and encourage
the development of employees,
											a profession that advocates
that the diversity of society
											should be reflected in the workplace,
											and yet I have done nothing
to advocate for diversity.
											When I came to this company one year ago,
											I thought to myself, this company 
has anti-discrimination policies
											that protect gay, lesbian,
bisexual and transgender people.
											Their commitment to diversity is evident
through their global inclusion programs.
											When I walk through the doors
of this company, I will finally come out.
											But I didn't.
											Instead of taking advantage
of the opportunity,
											I did nothing.
									","
											É irónico que eu trabalhe
em recursos humanos,
											uma profissão que tenta acolher,
											estabelecer ligações e encorajar
o desenvolvimento dos empregados,
											uma profissão que advoga 
que a diversidade social
											deve ser refletida no local de trabalho,
											e, no entanto, eu não tenha feito nada
para defender a diversidade.
											Quando me juntei a esta empresa
no ano passado,
											pensei para comigo, esta empresa
tem políticas contra a discriminação
											que protegem as pessoas ""gays"", lésbicas,
bissexuais e transsexuais.
											O seu compromisso com a diversidade é 
evidente pelos seus programas de inclusão.
											Quando passar as portas desta
empresa vou finalmente assumir.
											Mas não o fiz.
											Em vez de aproveitar a oportunidade,
											não fiz nada.
									","
											N’est-il pas ironique que je travaille
dans les ressources humaines,

											un métier qui sert à accueillir,
											unir et encourager
le développement des employés,
											un métier qui défend le fait
que la diversité de la société
											doit se refléter
dans le milieu du travail,
											mais je n’ai rien fait
pour défendre cette diversité.
											Quand j’ai rejoint
cette entreprise il y a un an,
											je me suis dit qu’elle appliquait
des politiques anti-discriminatoires
											protégeant les personnes homosexuelles,
bisexuelles, et transgenres.
											Leur engagement envers la diversité
me semblait evident

											via leurs programmes mondiaux d’inclusion.
											Franchir les portes de cette entreprise
me permettrait de faire mon coming-out.
											Mais non.

											Au lieu de profiter de cette opportunité,
											je n'ai rien fait.

									","
											Wie ironisch ist es,

											dass ich in der Personalabteilung arbeite,
											wo es darauf ankommt, 
Menschen zusammenzubringen,
											ihre berufliche Entwicklung zu fördern,
											Vielfalt in der Gesellschaft 
und am Arbeitsplatz zu unterstützen,
											und ich doch nichts getan habe,
um genau diese Vielfalt zu fördern?
											Als ich vor einem Jahr dort
angefangen habe, dachte ich,
											dieses Unternehmen hat 
Anti-Diskriminierungsrichtlinien,
											die homo-, bi- und transsexuelle 
Menschen schützen.
											Dieses Unternehmen setzt sich mit 
seinen Programmen offen für Vielfalt ein.
											Wenn ich hier arbeite, 
werde ich endlich die Wahrheit sagen.
											Aber das habe ich nicht.
											Anstatt meine Chance zu nutzen,
											habe ich nichts getan.
									",The danger of hiding who you are,Morgana Bailey,10:22,"LGBT,business,social change,work,gender equality"
"
","
","
","
",The danger of hiding who you are,Morgana Bailey,10:22,"LGBT,business,social change,work,gender equality"
"
											(Applause)
									","
											(Aplausos)
									","
											(Applaudissements)
									","
											(Applaus)
									",The danger of hiding who you are,Morgana Bailey,10:22,"LGBT,business,social change,work,gender equality"
"
","
","
","
",The danger of hiding who you are,Morgana Bailey,10:22,"LGBT,business,social change,work,gender equality"
