en,pt,fr,title,speaker,duration,tags
"
											Well, social science
has made lots of strides,
											and the basic insight is that
if we want to change behavior,
											we have to change the environment.
											The right way is not to change people,
it's to change the environment.
											And I want to present a very simpleminded
model of how to think about it:
											it's to think about behavioral change
											in the same way that we think about
sending a rocket to space.
											When we think about
sending a rocket to space,
											we want to do two main things.
											The first one is to reduce friction.
											We want to take the rocket
and have as little friction as possible
											so it's the most aerodynamic possible.
											And the second thing is we want
to load as much fuel as possible,
											to give it the most amount
of motivation, energy to do its task.
											And behavior change is the same thing.
									","
											Bem, as ciências sociais
progrediram imenso,

											e a visão básica é que,
se queremos mudar comportamentos,
											teremos de mudar o ambiente.
											O caminho certo não é mudar as pessoas,
é mudar o seu ambiente.
											E quero apresentar um modelo
simples de como pensar nisto:
											é pensar na mudança de comportamento
											da mesma forma que pensamos
em lançar um foguetão para o espaço.
											Quando pensamos em
lançar um foguetão para o espaço,
											queremos fazer duas 
coisas importantes.
											A primeira é diminuir a fricção.
											Queremos lançar o foguetão
e ter a menor fricção possível
											assim, tem de ser
o mais aerodinâmico possível.
											E a segunda coisa que queremos
é pôr o máximo de combustível possível,


											para dar mais motivação, 
mais energia para cumprir a sua tarefa.
											A mudança de comportamentos
é a mesma coisa.
									","
											Les sciences sociales
ont fait de grandes avancées
											et l'information fondamentale est que
si nous voulons changer le comportement,
											nous devons changer l'environnement.
											La façon de procéder
n'est pas de changer les gens,
											mais l'environnement.
											Je veux présenter un modèle très candide
pour percevoir cela :
											voir le changement comportemental
											comme nous voyons l'envoi
d'une fusée dans l'espace.
											Pour envoyer une fusée dans l'espace,
											nous voulons faire deux choses.
											Un : nous voulons réduire la friction.
											Sur la fusée, nous voulons avoir
aussi peu de friction que possible,
											pour qu'elle soit aérodynamique.
											Deux : nous voulons charger
autant de carburant que possible,
											lui donner le plus de motivation,
d'énergie possible pour sa tâche.
											Le changement comportemental,
c'est la même chose.
									",How to change your behavior for the better,Dan Ariely,15:13,"decision-making,behavioral economics,cognitive science,economics,motivation,humanity,psychology,self"
"
","
","
",How to change your behavior for the better,Dan Ariely,15:13,"decision-making,behavioral economics,cognitive science,economics,motivation,humanity,psychology,self"
"
											So let's first talk about friction.
											In this particular case study
I'll tell you about,
											there's a pharmacy, an online pharmacy.
											Imagine you go to your doctor.
											You have a long-term illness,
											your doctor prescribes
to you a medication,
											you sign up for this online pharmacy
											and you get your medication
in the mail every 90 days.
											Every 90 days, medication,
medication, medication.
											And this online pharmacy
wants to switch people
											from branded medication
to generic medication.
											So they send people letters, and they say,
											""Please, please, please,
switch to generics.
											You will save money, we will save money,
your employer will save money.""
											And what do people do?
											Nothing.
									","
											Falemos então sobre fricção.
											Neste estudo em particular
de que vou falar
											há uma farmácia ""online"".
											Imaginem que vão ao médico.
											Têm uma doença prolongada.
											O médico prescreve
uma medicação,
											vocês inscrevem-se
nesta farmácia ""online""
											e recebem o medicamento
pelo correio a cada 90 dias.
											A cada 90 dias, medicamento,
medicamento, medicamento.
											Esta farmácia ""online""
quer que as pessoas mudem
											de medicamentos de marca
para genéricos.
											Então, enviam cartas às pessoas,
em que dizem:
											""Mudem para genéricos, 
por favor, por favor.""
											""Vocês poupam, nós pouparemos,
o vosso patrão poupará dinheiro.""
											E o que fazem as pessoas?
											Nada.
									","
											Parlons d'abord de friction.
											Dans l'étude de cas
dont je vais vous parler,
											il est question d'une pharmacie en ligne.
											Imaginez que vous allez chez le médecin.
											Vous avez une maladie chronique,
											votre médecin vous prescrit un médicament,
											vous vous inscrivez
sur cette pharmacie en ligne
											et vous recevez votre médicament
par la poste tous les 90 jours.
											Tous les 90 jours, médicament,
médicament, médicament.
											Cette pharmacie en ligne
veut faire passer les gens
											des médicaments de marque
aux médicaments génériques.
											Ils envoient une lettre
aux gens et disent :
											« S'il vous plaît, passez aux génériques.
											Vous économiserez de l'argent,
nous aussi et votre employeur aussi. »
											Que font les gens ?
											Rien.
									",How to change your behavior for the better,Dan Ariely,15:13,"decision-making,behavioral economics,cognitive science,economics,motivation,humanity,psychology,self"
"
","
","
",How to change your behavior for the better,Dan Ariely,15:13,"decision-making,behavioral economics,cognitive science,economics,motivation,humanity,psychology,self"
"
											So they try all kinds of things
and nothing happens.
											So for one year, they give people
an amazing offer.
											They send people a letter, and they say,
											""If you switch to generics now,
it will be free for a whole year.""
											Free for a whole year. Amazing!
											What percentage of people
do you think switched?
											Less than 10 percent.
											At this point, they show up to my office.
											And they come to complain.
											Why did they pick me?
											I wrote a couple of papers
on the ""allure of free.""
											In those papers, we showed
that if you reduce the price of something
											for, let's say, 10 cents to one cent,
nothing much happens.
											You reduce it from one cent to zero,
now people get excited.
									","
											Eles tentam de tudo um pouco,
e nada acontece.
											Por isso, durante um ano, eles dão 
às pessoas uma oferta fantástica.
											Enviam uma carta a dizer:
											""Se mudarem agora para genéricos,
será gratuito o ano todo.""
											Gratuito todo o ano. Extraordinário!
											Que percentagem de pessoas
acham que mudaram?
											Menos de 10%.
											Nesta altura, eles vêm
ao meu escritório.
											E vêm para se queixar.
											Porque me escolheram?
											Escrevi alguns artigos sobre
""o fascínio do grátis"".
											Nesses artigos, mostrámos
que, se reduzirmos o preço de algo
											de 10 cêntimos para 1 cêntimo,
quase nada acontece.
											Se reduzirmos de um cêntimo para zero,
as pessoas ficam animadas.
									","
											La pharmacie essaye des choses
et rien ne se passe.
											Pendant un an, ils donnent aux gens
une offre incroyable.
											Ils envoient une lettre
aux gens et disent :
											« Si vous passez aux génériques,
ce sera gratuit pendant un an. »
											Gratuit pendant un an, génial !
											A votre avis, quel pourcentage
de gens ont changé ?
											Moins de 10%.
											A ce moment-là, la pharmacie
vient à mon bureau.
											Ils viennent se plaindre.
											Pourquoi m'ont-ils choisi ?
											J'ai écrit quelques publications
sur « l'attrait du gratuit ».
											Nous y avons montré
que si vous réduisez un prix
											de 10 centimes à un centime,
par exemple, rien ne se passe.
											Vous le faites passer d'un centime à zéro,
les gens s'enthousiasment.
									",How to change your behavior for the better,Dan Ariely,15:13,"decision-making,behavioral economics,cognitive science,economics,motivation,humanity,psychology,self"
"
","
","
",How to change your behavior for the better,Dan Ariely,15:13,"decision-making,behavioral economics,cognitive science,economics,motivation,humanity,psychology,self"
"
											(Laughter)
									","
											(Risos)
									","
											(Rires)
									",How to change your behavior for the better,Dan Ariely,15:13,"decision-making,behavioral economics,cognitive science,economics,motivation,humanity,psychology,self"
"
","
","
",How to change your behavior for the better,Dan Ariely,15:13,"decision-making,behavioral economics,cognitive science,economics,motivation,humanity,psychology,self"
"
											And they said, ""Look, we read these
papers on 'free,' we gave 'free.'
											Not working as we expected.
											What's going on?""
											I said, ""You know, maybe
it's a question of friction.""
											They said, ""What do you mean?""
											I said, ""People are starting with branded.
											They can do nothing and end with branded.
											To move to generic, they have to choose
generic over branded,
											but they also have to do something.
											They have to return the letter.""
											So this is what we call
a ""confounded design.""
											Two things are happening at the same time.
											It's branded versus generic,
											but it's doing nothing
versus doing something.
											So I said, ""Why don't we switch it?
											Why don't we send people a letter
and say, 'We're switching you to generics.
											You don't need to do anything.
											If you want to stay with branded,
please return the letter.'""
									","
											E disseram:
""Veja, nós lemos esses artigos
											""sobre dar 'grátis', e demos 'grátis'.""
											""Não funcionou como esperávamos.
O que se passa?"".
											Eu disse: ""Talvez seja
uma questão de fricção."".
											Eles perguntaram:
""O que quer dizer?""
											Eu disse: ""As pessoas
começam com marcas.
											""Não fazem nada
e continuam com as marcas.
											""Para essa mudança, eles têm de optar 
por um genérico em vez da marca,
											""mas também têm de fazer outra coisa.
											""Têm de devolver a carta.""
											Chamamos a isso um ""design confuso"".
											Estão duas coisas
a acontecer ao mesmo tempo.
											É marca contra genérico,
											mas é também não fazer nada
contra fazer alguma coisa.
											Portanto, perguntei:
""Então porque não mudam?
											""Porque não enviamos cartas a dizer:
'Nós estamos a mudar para genéricos.
											"" 'Não precisa de fazer nada.'
											"" 'Se quiser ficar com os de marca,
por favor, devolva a carta'.""
									","
											Ils ont dit :
« Nous avons lu sur le ""gratuit"",
											avons offert du ""gratuit"".
											Ça n'a pas marché comme prévu.
											Que se passe-t-il ? »
											J'ai dit : « C'est peut-être
une question de friction. »
											Ils ont dit : « Comment ça ? »
											J'ai dit : « Les gens ont de la marque.
											S'ils ne font rien,
ils finissent avec de la marque.
											Pour passer aux génériques,
											ils doivent les choisir
plutôt que la marque,
											mais ils doivent faire quelque chose :
											ils doivent renvoyer la lettre. »
											C'est ce que nous appelons
une « conception faussée ».
											Deux choses arrivent en même temps.
											C'est la marque contre les génériques
											mais c'est ne rien faire
contre faire quelque chose.
											J'ai dit : « Pourquoi ne pas inverser ?
											Pourquoi ne pas envoyer de lettre disant :
« Nous vous passons aux génériques.
											Pas besoin d'agir.
											Si vous voulez rester avec de la marque,
renvoyez la lettre. »
									",How to change your behavior for the better,Dan Ariely,15:13,"decision-making,behavioral economics,cognitive science,economics,motivation,humanity,psychology,self"
"
","
","
",How to change your behavior for the better,Dan Ariely,15:13,"decision-making,behavioral economics,cognitive science,economics,motivation,humanity,psychology,self"
"
											(Laughter)
									","
											(Risos)
									","
											(Rires)
									",How to change your behavior for the better,Dan Ariely,15:13,"decision-making,behavioral economics,cognitive science,economics,motivation,humanity,psychology,self"
"
","
","
",How to change your behavior for the better,Dan Ariely,15:13,"decision-making,behavioral economics,cognitive science,economics,motivation,humanity,psychology,self"
"
											Right?
											What do you think happened?
											Lawyers, lawyers happened.
									","
											Certo?
											O que acham que aconteceu?
											Advogados, advogados foi o que aconteceu.
									","
											Non ?
											Qu'est-il arrivé ?
											Des avocats, des avocats sont arrivés.
									",How to change your behavior for the better,Dan Ariely,15:13,"decision-making,behavioral economics,cognitive science,economics,motivation,humanity,psychology,self"
"
","
","
",How to change your behavior for the better,Dan Ariely,15:13,"decision-making,behavioral economics,cognitive science,economics,motivation,humanity,psychology,self"
"
											(Laughter)
									","
											(Risos)
									","
											(Rires)
									",How to change your behavior for the better,Dan Ariely,15:13,"decision-making,behavioral economics,cognitive science,economics,motivation,humanity,psychology,self"
"
","
","
",How to change your behavior for the better,Dan Ariely,15:13,"decision-making,behavioral economics,cognitive science,economics,motivation,humanity,psychology,self"
"
											It turns out, this is illegal.
									","
											Acontece que isto é ilegal.
									","
											Il s'avère que c'est illégal.
									",How to change your behavior for the better,Dan Ariely,15:13,"decision-making,behavioral economics,cognitive science,economics,motivation,humanity,psychology,self"
"
","
","
",How to change your behavior for the better,Dan Ariely,15:13,"decision-making,behavioral economics,cognitive science,economics,motivation,humanity,psychology,self"
"
											(Laughter)
									","
											(Risos)
									","
											(Rires)
									",How to change your behavior for the better,Dan Ariely,15:13,"decision-making,behavioral economics,cognitive science,economics,motivation,humanity,psychology,self"
"
","
","
",How to change your behavior for the better,Dan Ariely,15:13,"decision-making,behavioral economics,cognitive science,economics,motivation,humanity,psychology,self"
"
											By the way, for brainstorming
and creativity,
											doing things that are illegal
and immoral, it's fine,
											as long as it's just
in the brainstorming phase.
									","
											Já agora, para uma troca de ideias
e criatividade,
											fazer coisas que são ilegais
e imorais, está bem,
											desde que estejam 
em fase de discussão.
									","
											Pour la phase de réflexion
et de créativité,
											faire des choses illégales
et immorales, ce n'est pas grave,
											tant que ce n'est que durant
la phase de réflexion.
									",How to change your behavior for the better,Dan Ariely,15:13,"decision-making,behavioral economics,cognitive science,economics,motivation,humanity,psychology,self"
"
","
","
",How to change your behavior for the better,Dan Ariely,15:13,"decision-making,behavioral economics,cognitive science,economics,motivation,humanity,psychology,self"
"
											(Laughter)
									","
											(Risos)
									","
											(Rires)
									",How to change your behavior for the better,Dan Ariely,15:13,"decision-making,behavioral economics,cognitive science,economics,motivation,humanity,psychology,self"
"
","
","
",How to change your behavior for the better,Dan Ariely,15:13,"decision-making,behavioral economics,cognitive science,economics,motivation,humanity,psychology,self"
"
											But this was the purity of the idea,
											because the initial design was
the branded had the no-action benefit.
											In my illegal, immoral design,
generic had the no-action benefit.
											But they agreed to give people
a T-intersection:
											send people a letter and say,
											""If you don't return this letter,
											we will be forced
to stop your medications.
											But when you return the letter,
you could choose branded at this price,
											generic at this price.""
											Now people had to take an action.
											They were on even footing. Right?
											It wasn't that one had
the no-action benefit.
											What percentage do you think switched?
											The vast majority switched.
											So what does it tell us?
											Do people like generics,
or do we like branded?
											We hate returning letters.
									","
											Mas isto era a pureza da ideia,
											porque, no plano inicial, era a marca
que tinha o benefício da não-ação.
											No meu plano ilegal e imoral,
											eram os genéricos que tinham
o benefício da não-ação.
											Mas concordaram em dar às pessoas
uma intersecção em T:

											enviar às pessoas uma carta a dizer:
											""Se não devolverem esta carta,
											""seremos forçados 
a suspender o seu medicamento.""
											""Mas, se devolver a carta,
pode escolher a marca a este preço,
											""ou o genérico a este preço"".
											Agora, as pessoas tinham
de tomar uma ação.
											Estavam agora em pé de igualdade.
											Nenhum deles tinha
o benefício da não-ação.
											Que percentagem pensam que mudou?
											A vasta maioria mudou.
											O que é que isso nos diz?
											As pessoas gostam de genéricos, 
ou gostam de marcas?
											Odiamos devolver cartas.
									","
											Mais c'était la pureté de cette idée,
											car la conception initiale était
											que la marque avait le bénéfice
de l'absence d'action.
											Dans ma conception illégale, immorale,
											le générique avait le bénéfique
de l'absence d'action.
											Mais ils ont accepté de donner
un choix obligatoire aux gens :
											envoyer une lettre disant :
											« Si vous ne renvoyez pas cette lettre,
											nous serons obligés
d'arrêter votre traitement.
											Mais quand vous renvoyez cette lettre,
											vous choisissez entre
une marque à ce prix-là
											et un générique à ce prix-là. »
											Maintenant, les gens devaient agir.
											Ils étaient sur un pied d'égalité.
											L'un n'avait pas le bénéfice
de l'absence d'action.
											A votre avis, quel pourcentage a changé ?
											La grande majorité a changé.
											Qu'est-ce que ça nous dit ?
											Les gens aiment-ils
les génériques ou les marques ?
											Nous détestons renvoyer des lettres.
									",How to change your behavior for the better,Dan Ariely,15:13,"decision-making,behavioral economics,cognitive science,economics,motivation,humanity,psychology,self"
"
","
","
",How to change your behavior for the better,Dan Ariely,15:13,"decision-making,behavioral economics,cognitive science,economics,motivation,humanity,psychology,self"
"
											(Laughter)
									","
											(Risos)
									","
											(Rires)
									",How to change your behavior for the better,Dan Ariely,15:13,"decision-making,behavioral economics,cognitive science,economics,motivation,humanity,psychology,self"
"
","
","
",How to change your behavior for the better,Dan Ariely,15:13,"decision-making,behavioral economics,cognitive science,economics,motivation,humanity,psychology,self"
"
											This is the story of friction:
small things really matter.
											And friction is about taking
the desired behavior
											and saying: Where do we have
too much friction
											so it's slowing people down
from acting on it?
											And every time you see
that the desired behavior
											and the easy behavior are not aligned,
											it means we want to try and realign them.
									","
											Esta é a história da fricção:
pequenas coisas são importantes.
											A fricção é agarrar
no comportamento desejado e dizer:
											""Onde é que temos demasiada fricção
											""que desencoraja as pessoas a agir?""
											Sempre que virem
que o comportamento desejado
											e o comportamento fácil
não estão alinhados,
											significa que queremos tentar ajustá-los.
									","
											C'est l'histoire de la friction :
les petites choses comptent.
											La friction, c'est prendre
le comportement désiré
											et dire : où avons-nous trop de friction,
											tant et si bien que cela
empêche les gens d'agir ?
											Quand vous voyez
que le comportement désiré
											et le comportement facile
ne sont pas alignés,
											nous voulons essayer de les réaligner.
									",How to change your behavior for the better,Dan Ariely,15:13,"decision-making,behavioral economics,cognitive science,economics,motivation,humanity,psychology,self"
"
","
","
",How to change your behavior for the better,Dan Ariely,15:13,"decision-making,behavioral economics,cognitive science,economics,motivation,humanity,psychology,self"
