en,pt,fr,de,title,speaker,duration,tags
"
","
","
","
",How to fix a broken education system ... without any more money,Seema Bansal,14:28,"children,communication,community,education,india,policy,potential,global issues,global development"
"
											So I said, ""Hang on, stop.
											Let's first at least decide
what is it we're trying to achieve.""
											So with a lot of push and pull and debate,
											Haryana set itself a goal
which said: by 2020,
											we want 80 percent of our children
to be at grade-level knowledge.
											Now the specifics of the goal
don't matter here,
											but what matters
is how specific the goal is.
											Because it really allowed us
to take all those ideas
											which were being thrown at us
											and say which ones
we were going to implement.
											Does this idea support this goal?
If yes, let's keep it.
											But if it doesn't or we're not sure,
then let's put it aside.
											As simple as it sounds,
having a very specific goal right up front
											has really allowed us to be
very sharp and focused
											in our transformation journey.
											And looking back over
the last two and a half years,
											that has been a huge positive for us.
									","
											Eu disse: ""Esperem, parem.
											""Primeiro temos de decidir
o que é que estamos a tentar alcançar.""
											Então, depois de empurrões,
puxões e debates,
											Haryana definiu uma meta
para si que dizia: até ao ano 2020,
											queremos que 80% de nossas crianças
estejam ao nível da sua idade.
											As especificidades da meta
não são importantes aqui,
											o que importa é quão específica é a meta.
											Porque isso ajudou-nos
a pegar em todas as ideias
											que nos estavam a ser atiradas
											e dizer quais delas iríamos implementar.
											Esta ideia oferece apoio a esta meta?
Se a resposta é 'sim', vamos mantê-la.
											Se é 'não' ou 'não temos certeza',
então vamos deixá-la de lado.
											Tão fácil quanto parece,
ter uma meta tão específica à frente
											tem-nos permitido ser
muito certeiros e centrados
											no nosso percurso de transformação.
											Olhando para trás,
nos últimos dois anos e meio,
											isso tem sido muito positivo para nós.
									","
											Alors j'ai dit : « Attendez, stop.
											Décidons d'abord au moins
de ce qu'on essaye d'accomplir. »
											Alors avec beaucoup
de palabres et de débats,
											Haryana choisit un objectif qui disait :
d'ici 2020,
											nous voulons que 80% des enfants
soient au niveau de leur catégorie d'âge.
											Les détails de l'objectif
importent peu ici,
											ce qui importe,
c'est la spécificité de l'objectif.
											Parce que cela nous permit vraiment,
											parmi toutes les idées
qui nous étaient proposées,
											de choisir celles
que nous allions mettre en œuvre.
											Cette idée sert-elle l'objectif ?
Si oui, on la garde.
											Mais si elle ne sert pas l'objectif,
elle est mise de côté.
											Ça a l'air évident mais
avoir un objectif clair devant nous
											nous a vraiment permis de rester
concentrés et focalisés
											dans ce voyage vers la transformation.
											En regardant en arrière,
ces deux dernières années
											cela a été vraiment positif pour nous.
									","
											Also sagte ich: ""Halt.
											Als erstes sollten wir entscheiden,
was wir erreichen möchten.""
											Und nach vielem Hin und Her
setzte sich Haryana folgendes Ziel:
											Bis zum Jahr 2020 sollen 80 % der Kinder
											auf dem Wissensstand
ihrer Klassenstufe sein.
											Einzelheiten dieses Ziels 
sind hier unwichtig,
											aber es spielt eine Rolle,
wie konkret das Ziel ist.
											Denn dadurch konnten wir 
all diese Ideen aufgreifen,
											die ständig hereinkamen,
											und festlegen, 
welche wir umsetzen wollten.
											Unterstützt diese Idee dieses Ziel?
Wenn ja, dann nehmen wir sie.
											Sonst oder wenn wir uns 
nicht sicher sind, verwerfen wir sie.
											So einfach es klingt:
Dank eines sehr konkreten Ziels
											ist es uns gelungen, 
bei unserem Änderungsprozess
											klar und konzentriert vorzugehen.
											Und im Rückblick auf 
die letzten zweieinhalb Jahre
											war das für uns ein Riesenvorteil.
									",How to fix a broken education system ... without any more money,Seema Bansal,14:28,"children,communication,community,education,india,policy,potential,global issues,global development"
"
","
","
","
",How to fix a broken education system ... without any more money,Seema Bansal,14:28,"children,communication,community,education,india,policy,potential,global issues,global development"
"
											So we had the goal,
											and now we needed to figure out
what are the issues, what is broken.
											Before we went into schools,
a lot of people told us
											that education quality is poor
											because either the teachers are lazy,
they don't come into schools,
											or they're incapable,
they actually don't know how to teach.
											Well, when we went inside schools,
we found something completely different.
											On most days, most teachers
were actually inside schools.
											And when you spoke with them,
											you realized they were perfectly capable
of teaching elementary classes.
											But they were not teaching.
											I went to a school
											where the teachers were getting
the construction of a classroom
											and a toilet supervised.
											I went to another school
											where two of the teachers
had gone to a nearby bank branch
											to deposit scholarship money
into kids' accounts.
											At lunchtime, most teachers
were spending all of their time
											getting the midday meal cooking,
supervised and served to the students.
									","
											Então tínhamos a meta,
											agora precisávamos de descobrir
os problemas, o que estava falido.
											Antes de entrarmos nas escolas,
muita gente disse-nos
											que a qualidade do ensino era má
											porque os professores eram preguiçosos
— não iam à escola —
											ou eram incompetentes,
realmente não sabiam ensinar.
											Quando entrámos nas escolas,
descobrimos algo totalmente diferente.
											Na maioria dos dias, muitos professores
estavam nas escolas.
											Quando falámos com eles,
											percebemos que eram
perfeitamente competentes
											para ensinar assuntos de ensino básico,
											mas não estavam a ensinar.
											Fui a uma escola
											onde os professores estavam
a supervisionar a construção
											de uma sala e de uma casa de banho.
											Fui a outra escola
											onde dois dos professores
tinham ido a um banco próximo
											depositar dinheiro de auxílio
nas contas de crianças.
											À hora do almoço, muitos professores
passavam o tempo todo
											a preparar a refeição do meio-dia,
a supervisionar e a servir os alunos.
									","
											Nous avions l'objectif,
											et nous avions besoin de déterminer
quels étaient les problèmes, les freins.
											Avant d'aller dans les écoles,
beaucoup nous ont dit
											que la qualité de l'éducation est pauvre
											parce que les enseignants sont feignants,
qu'ils ne vont pas en classe,
											ou parce qu'ils sont incapables,
qu'ils ne savent pas comment enseigner.
											Quand nous sommes allés dans les écoles,
nous avons vu quelque chose de différent.
											La plupart du temps,
les enseignants étaient dans les écoles.
											Et en leur parlant,
											il était clair qu'ils étaient parfaitement
capables d'enseigner en classe.
											Mais ils ne le faisaient pas.
											Je suis allée dans une école
											où les enseignants supervisaient
la construction d'une classe
											et de toilettes.
											Je suis allée dans une autre école
											où 2 des enseignants
étaient partis à la banque
											pour déposer l'argent des bourses
sur les comptes des enfants.
											Au déjeuner, la plupart des enseignants
passaient tout leur temps
											à cuisiner, superviser
et servir le repas aux étudiants.
									","
											Wir hatten also das Ziel
											und jetzt mussten wir 
die Probleme und Defizite benennen.
											Bevor wir in die Schulen gingen,
hörten wir immer wieder,
											die Bildungsqualität sei schlecht,
											weil die Lehrer entweder faul seien
und nicht in die Schule kämen
											oder unfähig und nicht wüssten, 
wie man unterrichtet.
											Doch bei unseren Schulbesuchen 
merkten wir, dass das nicht stimmte.
											An den meisten Tagen waren
die meisten Lehrer wirklich in der Schule.
											Und im Gespräch wurde uns klar,
											dass sie sehr wohl in der Lage waren,
Grundschulklassen zu unterrichten.
											Aber sie hielten keinen Unterricht.
											Ich kam in eine Schule,
											wo die Lehrer den Bau eines Klassenraums
											und einer Toilette beaufsichtigten.
											In einer anderen Schule
											waren gerade zwei Lehrer
zu einer Bank in der Nähe gegangen,
											um Stipendiengelder 
auf Schülerkonten einzuzahlen.
											Die Mittagspause verbrachten
die meisten Lehrer damit,
											die Zubereitung und Ausgabe des Essens
an die Schüler zu beaufsichtigen.
									",How to fix a broken education system ... without any more money,Seema Bansal,14:28,"children,communication,community,education,india,policy,potential,global issues,global development"
"
","
","
","
",How to fix a broken education system ... without any more money,Seema Bansal,14:28,"children,communication,community,education,india,policy,potential,global issues,global development"
"
											So we asked the teachers,
											""What's going on,
why are you not teaching?""
											And they said, ""This is
what's expected of us.
											When a supervisor comes to visit us,
											these are exactly the things
that he checks.
											Has the toilet been made,
has the meal been served.
											When my principal
goes to a meeting at headquarters,
											these are exactly the things
which are discussed.""
									","
											Perguntámos aos professores:
											""O que está a acontecer,
porque não estão a ensinar?""
											Disseram-nos: 
""Isto é o que espera-se de nós.
											""Quando um supervisor vem visitar-nos,
											""são exatamente essas coisas
que ele verifica.
											""A casa de banho está feita?
A refeição foi servida?
											""Quando o diretor vai a uma reunião,
											""são exatamente essas coisas
que são discutidas.""
									","
											Nous avons demandé aux enseignants :
« Que se passe-t-il ?
											Pourquoi n'enseignez-vous pas ? »
											Ils ont répondu :
« C'est ce qu'on attend de nous.
											Quand un inspecteur vient nous voir,
											ce sont ces choses-là qu'il vérifie.
											Y a-t-il des toilettes ?
Le repas est-il servi ?
											Quand le directeur va
à une réunion au ministère,
											ce sont ces choses qui sont discutées. »
									","
											Also fragten wir sie:
											""Was ist los, warum
unterrichtet ihr nicht?""
											Und sie sagten: 
""Das wird von uns erwartet.""
											Wenn ein Inspektor zu uns kommt,
											dann überprüft er genau diese Dinge:
											Ist die Toilette in Ordnung,
wurde das Essen ausgegeben?
											Auf Schulleiter-Treffen 
bei der vorgesetzten Behörde
											werden genau diese Dinge besprochen.""
									",How to fix a broken education system ... without any more money,Seema Bansal,14:28,"children,communication,community,education,india,policy,potential,global issues,global development"
"
","
","
","
",How to fix a broken education system ... without any more money,Seema Bansal,14:28,"children,communication,community,education,india,policy,potential,global issues,global development"
"
											You see, what had happened was,
over the last two decades,
											India had been fighting the challenge
of access, having enough schools,
											and enrollment, bringing children
into the schools.
											So the government
launched a whole host of programs
											to address these challenges,
											and the teachers became
the implicit executors of these programs.
											Not explicitly, but implicitly.
											And now, what was actually needed
was not to actually train teachers further
											or to monitor their attendance
											but to tell them
that what is most important
											is for them to go back
inside classrooms and teach.
											They needed to be monitored
and measured and awarded
											on the quality of teaching
											and not on all sorts of other things.
									","
											Percebem, o que aconteceu foi que,
nas últimas duas décadas,
											a Índia esteve a combater
o problema de acesso,
											tinha escolas e matrículas suficientes,
para levar as crianças para a escola.
											Então o governo lançou
um grande número de programas
											para abordar esses problemas,
											e os professores foram os executores
implícitos desses programas.
											Não explicitamente, mas implicitamente.
											O que realmente era preciso
não era treinar mais os professores
											nem monitorar a sua presença,
											mas dizer-lhes que o mais importante
											era que eles regressassem
às salas de aula para ensinar.
											Eles precisavam de ser monitorados,
avaliados e premiados
											pela qualidade de ensino
											e não por todas as outras coisas.
									","
											Car voyez-vous,
durant les 2 dernières décennies,
											l'Inde luttait pour l'accès aux écoles,
pour avoir assez d'écoles,
											et pour recruter, amener
les enfants dans les écoles.
											Alors le gouvernement
a lancé plusieurs programmes
											pour avancer dans cette direction,
											les enseignants sont implicitement devenus
les exécutants de ces programmes.
											Pas explicitement mais implicitement.
											Alors, il n'y avait pas besoin
de former davantage les professeurs
											ni de surveiller leur présence
											mais de leur dire à tous
que ce qui était le plus important
											était de retourner dans les classes
et d'enseigner.
											Ils avaient besoin d'être surveillés,
évalués et récompensés
											sur la qualité de leur enseignement
et pas sur d'autres choses.
									","
											In den letzten zwei Jahrzehnten
war also Folgendes passiert:
											Indien hatte sich für den Zugang
zur Bildung eingesetzt, für genug Schulen,
											für Anmeldungen; dafür,
Kinder in die Schulen zu bringen.
											Also startete die Regierung 
eine ganze Reihe Programme,
											um das in Angriff zu nehmen,
											und die Lehrer wurden indirekt
zu Umsetzern dieser Programme.
											Nicht explizit, aber indirekt.
											Und was nun gebraucht wurde,
war nicht die Weiterbildung der Lehrer
											oder die Kontrolle ihrer Anwesenheit,
											sondern der dringende Appell an sie,
											ins Klassenzimmer zurückzukehren 
und zu unterrichten.
											Sie sollten aufgrund
der Unterrichtsqualität beobachtet,
											beurteilt und belohnt werden,
											und nicht aufgrund anderer Dinge.
									",How to fix a broken education system ... without any more money,Seema Bansal,14:28,"children,communication,community,education,india,policy,potential,global issues,global development"
"
","
","
","
",How to fix a broken education system ... without any more money,Seema Bansal,14:28,"children,communication,community,education,india,policy,potential,global issues,global development"
"
											So as we went through
the education system,
											as we delved into it deeper,
we found a few such core root causes
											which were determining, which were
shaping how people behaved in the system.
											And we realized that unless we change
those specific things,
											we could do a number of other things.
											We could train, we could put
technology into schools,
											but the system wouldn't change.
											And addressing these non-obvious
core issues
											became a key part of the program.
									","
											À medida que avançámos
no sistema de ensino,
											e fomos mais além, descobrimos
algumas causas principais e importantes
											que estavam a determinar, a modelar
o comportamento das pessoas no sistema.
											E percebemos que era preciso mudar
algumas coisas específicas,
											para fazer uma série de outras coisas.
											Podíamos treinar, ou colocar
tecnologia nas escolas,
											mas o sistema não mudaria.
											E abordar esses principais problemas,
não óbvios,
											tornou-se um ponto principal do programa.
									","
											Alors que nous recherchions
le système éducatif,
											que nous creusions plus profondément,
											nous avons trouvé
d'autres causes centrales
											qui déterminaient, façonnaient
											le comportement des personnes
dans le système.
											Et nous avons réalisé qu'à moins
de changer ces causes spécifiques,
											nous pourrions faire des tas d'actions,
											Nous pourrions former
ou offrir du matériel technologique,
											mais le système ne changerait pas.
											Alors aborder ces causes peu évidentes
											devînt une partie clé du programme.
									","
											Als wir das Bildungssystem
durchforsteten,
											uns genauer damit befassten,
stießen wir auf einige grundlegende Dinge,
											die das Verhalten der Menschen 
innerhalb des Systems beeinflussten.
											Und wir verstanden: Nur wenn wir 
diese speziellen Dinge änderten,
											könnten wir auch anderes anpacken.
											Wir könnten zwar fortbilden, 
Schulen technisch ausstatten,
											aber das System
würde sich nicht ändern.
											So wurde die Beschäftigung
mit diesen sekundären Kernproblemen
											zum Herzstück des Programms.
									",How to fix a broken education system ... without any more money,Seema Bansal,14:28,"children,communication,community,education,india,policy,potential,global issues,global development"
"
","
","
","
",How to fix a broken education system ... without any more money,Seema Bansal,14:28,"children,communication,community,education,india,policy,potential,global issues,global development"
"
											So, we had the goal and we had the issues,
											and now we needed to figure out
what the solutions were.
											We obviously did not want
to recreate the wheel,
											so we said, ""Let's look around
and see what we can find.""
											And we found these beautiful,
small pilot experiments
											all over the country
and all over the world.
											Small things being done by NGOs,
being done by foundations.
											But what was also interesting
was that none of them actually scaled.
											All of them were limited
to 50, 100 or 500 schools.
											And here, we were looking
for a solution for 15,000 schools.
									","
											Então, tínhamos as metas e os problemas,
											agora precisávamos de descobrir
quais eram as soluções.
											Claro que não queríamos reinventar a roda,
											Dissemos: ""Vamos olhar em volta
para ver o que achamos.""
											E encontrámos experiências piloto,
lindas e pequenas,
											por todo o país e por todo o mundo.
											Pequenas coisas feitas por ONGs,
feitas por fundações.
											Mas o que também era interessante
é que nenhuma delas era ampliada.
											Limitavam-se a 50, 100 ou 500 escolas.
											Nós estávamos a procurar uma solução
para 15 000 escolas.
									","
											Nous avions l'objectif
et nous avions les problèmes,
											nous devions maintenant
trouver les solutions.
											Nous ne voulions pas réinventer la roue,
											alors nous avons dit :
« regardons autour de nous ».
											Nous avons trouvé ces belles
et petites expériences pilotes
											à travers le pays et à travers le monde.
											De petites choses réalisées par des ONG,
réalisées par des fondations.
											Ce qui était intéressant était qu'aucune
n'était réellement à grande échelle.
											Toutes étaient limitées à 50,
100 ou 500 écoles.
											Et nous, nous cherchions
une solution pour 15 000 écoles.
									","
											Wir hatten also das Ziel 
und die Problempunkte
											und mussten jetzt Lösungen finden.
											Natürlich wollten wir 
das Rad nicht neu erfinden,
											also sagten wir: ""Sehen wir mal,
was wir finden können.""
											Und wir stießen auf fantastische
kleine Pilotprojekte
											im ganzen Land und auf der ganzen Welt.
											Kleinprojekte von NGOs und von Stiftungen.
											Allerdings fiel uns auf: Keines davon 
wurde flächendeckend eingeführt.
											Alle waren auf 50, 100 
oder 500 Schulen begrenzt.
											Aber wir suchten nach 
einer Lösung für 15.000 Schulen.
									",How to fix a broken education system ... without any more money,Seema Bansal,14:28,"children,communication,community,education,india,policy,potential,global issues,global development"
"
","
","
","
",How to fix a broken education system ... without any more money,Seema Bansal,14:28,"children,communication,community,education,india,policy,potential,global issues,global development"
