en,pt,es,fr,title,speaker,duration,tags
"
","
","
","
",How online abuse of women has spiraled out of control,Ashley Judd,16:10,"activism,bullying,communication,computers,feminism,gender,gender equality,global issues,policy,potential,social media,society,women,writing,Internet,sexual violence"
"
											""Ashley Judd, you're the reason
women shouldn't vote.""
									","
											""Ashley Judd, tu és a razão pela qual
as mulheres não deveriam votar.""
									","
											""Ashley Judd, eres la razón 
por la que las mujeres no deberían votar""
									","
											« Ashley Judd, voici pourquoi
les femmes ne devraient pas voter. »
									",How online abuse of women has spiraled out of control,Ashley Judd,16:10,"activism,bullying,communication,computers,feminism,gender,gender equality,global issues,policy,potential,social media,society,women,writing,Internet,sexual violence"
"
","
","
","
",How online abuse of women has spiraled out of control,Ashley Judd,16:10,"activism,bullying,communication,computers,feminism,gender,gender equality,global issues,policy,potential,social media,society,women,writing,Internet,sexual violence"
"
											""'Twisted' is such a bad movie,
											I don't even want to rape it.""
									","
											"" 'A Marca' é um filme tão mau,
											""que nem tenho vontade de a violar.""
									","
											""Giro inesperado es
una película tan mala

											que ya no me apetece violar.""
									","
											« Instincts meurtriers
est un si mauvais film,
											j'ai même pas envie de le violer. »
									",How online abuse of women has spiraled out of control,Ashley Judd,16:10,"activism,bullying,communication,computers,feminism,gender,gender equality,global issues,policy,potential,social media,society,women,writing,Internet,sexual violence"
"
","
","
","
",How online abuse of women has spiraled out of control,Ashley Judd,16:10,"activism,bullying,communication,computers,feminism,gender,gender equality,global issues,policy,potential,social media,society,women,writing,Internet,sexual violence"
"
											""Whatever you do,
											don't tell Ashley Judd.
She'll die alone with a dried out vagina.""
									","
											""Faças o que fizeres,
não contes à Ashley Judd.
											""Ela vai morrer sozinha
com a vagina seca.""
									","
											""Hagas lo que hagas,
no se lo digas a Ashley Judd.
											Se morirá sola con la vagina seca""
									","
											« Quoi que tu fasses,
											ne le dis pas à Ashley Judd.
Elle mourra seule avec un vagin sec. »
									",How online abuse of women has spiraled out of control,Ashley Judd,16:10,"activism,bullying,communication,computers,feminism,gender,gender equality,global issues,policy,potential,social media,society,women,writing,Internet,sexual violence"
"
","
","
","
",How online abuse of women has spiraled out of control,Ashley Judd,16:10,"activism,bullying,communication,computers,feminism,gender,gender equality,global issues,policy,potential,social media,society,women,writing,Internet,sexual violence"
"
											""If I had to fuck an older woman,
											oh my God,
											I would fuck the shit out of Ashley Judd,
											that bitch is hot af.
											The unforgivable shit I would do to her.""
									","
											""Se eu tivesse que foder 
uma mulher mais velha,
											""oh meu Deus!
											""eu fodia a puta da Ashley Judd,
											""aquela puta é demasiado boa.
											""As coisas imperdoáveis
que eu lhe faria.""
									","
											""Si tuviera que follarme a una vieja,
											madre mía,
											me follaría a la mierda de Ashley Judd,
											esa zorra está que te cagas de buena.""
											""Las cosas imperdonables que le haría.""
									","
											« Si je devais baiser
une femme plus âgée,
											oh mon dieu,
											je baiserais Ashley Judd comme un malade,
											cette salope est super chaude.
											Les trucs inoubliables
que je lui ferais. »
									",How online abuse of women has spiraled out of control,Ashley Judd,16:10,"activism,bullying,communication,computers,feminism,gender,gender equality,global issues,policy,potential,social media,society,women,writing,Internet,sexual violence"
"
","
","
","
",How online abuse of women has spiraled out of control,Ashley Judd,16:10,"activism,bullying,communication,computers,feminism,gender,gender equality,global issues,policy,potential,social media,society,women,writing,Internet,sexual violence"
"
											Online misogyny is a global
gender rights tragedy,
											and it is imperative that it ends.
									","
											A misoginia online é uma tragédia 
global dos direitos dos sexos,
											e é urgente que acabe.
									","
											La misoginia en Internet es
una tragedia en los derechos de género,
											y es fundamental que acabe.
									","
											La misogynie en ligne
est une tragédie mondiale
											pour les droits des femmes
											et il faut impérativement
y mettre un terme.
									",How online abuse of women has spiraled out of control,Ashley Judd,16:10,"activism,bullying,communication,computers,feminism,gender,gender equality,global issues,policy,potential,social media,society,women,writing,Internet,sexual violence"
"
","
","
","
",How online abuse of women has spiraled out of control,Ashley Judd,16:10,"activism,bullying,communication,computers,feminism,gender,gender equality,global issues,policy,potential,social media,society,women,writing,Internet,sexual violence"
"
											(Applause)
									","
											(Aplausos)
									","
											(Aplauso)
									","
											(Applaudissements)
									",How online abuse of women has spiraled out of control,Ashley Judd,16:10,"activism,bullying,communication,computers,feminism,gender,gender equality,global issues,policy,potential,social media,society,women,writing,Internet,sexual violence"
"
","
","
","
",How online abuse of women has spiraled out of control,Ashley Judd,16:10,"activism,bullying,communication,computers,feminism,gender,gender equality,global issues,policy,potential,social media,society,women,writing,Internet,sexual violence"
"
											Girls' and women's voices,
											and our allies' voices
are constrained in ways
											that are personally, economically,
											professionally and politically damaging.
											And when we curb abuse,
											we will expand freedom.
									","
											As vozes das raparigas e das mulheres,
											e as vozes dos nossos aliados
são restringidas de maneiras
											que são prejudiciais
											pessoal, económica,
profissional e politicamente.
											E quando contivermos o abuso,
											vamos expandir a liberdade.
									","
											Las voces de chicas y mujeres,
											y las voces de nuestros aliados
están limitadas
											de manera que son perjudiciales
											a nivel personal, económico,
profesional y político.
											Y cuando frenemos el abuso,
											expandiremos la libertad.
									","
											La voix des filles et des femmes,
											la voix de nos alliés
est limitée de façons
											qui sont personnellement, économiquement,
											professionnellement
et politiquement préjudiciables.
											En limitant les abus,
											nous accroîtrons notre liberté.
									",How online abuse of women has spiraled out of control,Ashley Judd,16:10,"activism,bullying,communication,computers,feminism,gender,gender equality,global issues,policy,potential,social media,society,women,writing,Internet,sexual violence"
"
","
","
","
",How online abuse of women has spiraled out of control,Ashley Judd,16:10,"activism,bullying,communication,computers,feminism,gender,gender equality,global issues,policy,potential,social media,society,women,writing,Internet,sexual violence"
"
											I am a Kentucky basketball fan,
											so on a fine March day last year,
											I was doing one of the things I do best:
											I was cheering for my Wildcats.
											The daffodils were blooming,
											but the referees were not blowing
the whistle when I was telling them to.
									","
											Eu sou fã da equipa
de basquete do Kentucky.
											Então, num belo dia de março 
do ano passado,
											eu estava a fazer uma das coisas
que faço melhor:
											Estava a vibrar pelos meus Wildcats.
											Os narcisos estavam a florescer,
											mas os árbitros não me ouviam
quando os mandava apitar
									","
											Soy fan del equipo de baloncesto 
de Kentucky.
											Un día de marzo del año pasado,
											me dedicaba a lo que mejor se me da:
											animar a los Wildcats.
											Los narcisos florecían
											pero los árbitros no pitaban
cuando yo se lo decía.
									","
											Fan de l'équipe de basket du Kentucky,
alors en mars l'année dernière,
											je faisais une des choses
que je fais le mieux :
											j'encourageais les Wildcats.
											Les jonquilles fleurissaient
											mais les arbitres ne sifflaient pas
quand je le leur disais.
									",How online abuse of women has spiraled out of control,Ashley Judd,16:10,"activism,bullying,communication,computers,feminism,gender,gender equality,global issues,policy,potential,social media,society,women,writing,Internet,sexual violence"
"
","
","
","
",How online abuse of women has spiraled out of control,Ashley Judd,16:10,"activism,bullying,communication,computers,feminism,gender,gender equality,global issues,policy,potential,social media,society,women,writing,Internet,sexual violence"
"
											(Laughter)
									","
											(Risos)
									","
											(Risas)
									","
											(Rires)
									",How online abuse of women has spiraled out of control,Ashley Judd,16:10,"activism,bullying,communication,computers,feminism,gender,gender equality,global issues,policy,potential,social media,society,women,writing,Internet,sexual violence"
"
","
","
","
",How online abuse of women has spiraled out of control,Ashley Judd,16:10,"activism,bullying,communication,computers,feminism,gender,gender equality,global issues,policy,potential,social media,society,women,writing,Internet,sexual violence"
"
											Funny, they're very friendly
to me before the opening tip,
											but they really ignore me during the game.
									","
											Engraçado, eles foram muito 
amáveis comigo antes da abertura,
											mas, ignoraram-me durante o jogo.
									","
											Es gracioso. Fueron muy simpáticos
antes de que empezara el partido,
											pero luego me ignoraron durante el juego.
									","
											Ils sont gentils avec moi
avant le début du match
											mais ils m'ignorent durant le match.
									",How online abuse of women has spiraled out of control,Ashley Judd,16:10,"activism,bullying,communication,computers,feminism,gender,gender equality,global issues,policy,potential,social media,society,women,writing,Internet,sexual violence"
"
","
","
","
",How online abuse of women has spiraled out of control,Ashley Judd,16:10,"activism,bullying,communication,computers,feminism,gender,gender equality,global issues,policy,potential,social media,society,women,writing,Internet,sexual violence"
"
											(Laughter)
									","
											(Risos)
									","
											(Risas)
									","
											(Rires)
									",How online abuse of women has spiraled out of control,Ashley Judd,16:10,"activism,bullying,communication,computers,feminism,gender,gender equality,global issues,policy,potential,social media,society,women,writing,Internet,sexual violence"
"
","
","
","
",How online abuse of women has spiraled out of control,Ashley Judd,16:10,"activism,bullying,communication,computers,feminism,gender,gender equality,global issues,policy,potential,social media,society,women,writing,Internet,sexual violence"
"
											Three of my players were bleeding,
so I did the next best thing ...
											I tweeted.
									","
											Três da minha equipa estavam a sangrar,
então fiz a segunda melhor coisa...
											Twittei.
									","
											Tres de mis jugadoras sangraban,
											así que hice lo segundo mejor
que sé hacer: tuitear.
									","
											Trois de mes joueurs saignaient,
j'ai donc fait la 2ème meilleure chose :
											j'ai tweeté.
									",How online abuse of women has spiraled out of control,Ashley Judd,16:10,"activism,bullying,communication,computers,feminism,gender,gender equality,global issues,policy,potential,social media,society,women,writing,Internet,sexual violence"
"
","
","
","
",How online abuse of women has spiraled out of control,Ashley Judd,16:10,"activism,bullying,communication,computers,feminism,gender,gender equality,global issues,policy,potential,social media,society,women,writing,Internet,sexual violence"
"
											[@ArkRazorback dirty play can kiss
my team's free throw making a —
											@KySportsRadio @marchmadness
@espn Bloodied 3 players so far.]
									","
											[@ArkRazorback o jogo sujo
beija o lance livre da minha equipa
											@KySportsRadio @marchmadness@espn
3 jogadores a sangrar até agora.]
									","
											[@ArkRazorback el juego sucio se come 
el tiro libre de mi equipo...
											@KySportsRadio @marchmadness@espn
por ahora hay tres jugadores que sangran.]
									","
											[@ArkRaworback
que le mauvais jeu aille se faire f—
											@KySportsRadio @marchmadness
@espn 3 joueurs en sang jusqu'ici.]
									",How online abuse of women has spiraled out of control,Ashley Judd,16:10,"activism,bullying,communication,computers,feminism,gender,gender equality,global issues,policy,potential,social media,society,women,writing,Internet,sexual violence"
"
","
","
","
",How online abuse of women has spiraled out of control,Ashley Judd,16:10,"activism,bullying,communication,computers,feminism,gender,gender equality,global issues,policy,potential,social media,society,women,writing,Internet,sexual violence"
"
											It is routine for me to be treated
in the ways I've already described to you.
											It happens to me every single day
											on social media platforms
such as Twitter and Facebook.
											Since I joined Twitter in 2011,
											misogyny and misogynists
have amply demonstrated
											they will dog my every step.
											My spirituality, my faith,
											being a hillbilly —
I can say that, you can't —
											all of it is fair game.
									","
											Para mim é rotina ser tratada da 
forma que eu já vos descrevi.
											Acontece comigo todos os dias
											nas redes sociais
como o Twitter e o Facebook.
											Desde que me inscrevi no Twitter em 2011,
											a misoginia e os misóginos
amplamente demonstraram
											que vão seguir todos os meus passos.
											A minha espiritualidade, a minha fé,
											sendo do interior
— eu posso dizer isto, vocês não —
											tudo isto é jogo limpo.
									","
											Para mí es normal que me traten
de la forma que he descrito antes.
											Me pasa cada día
											en redes sociales como Twitter y Facebook.
											Desde que en 2011, 
abrí una cuenta en Twitter,
											la misoginia y los misóginos 
han demostrado suficientemente
											que me menospreciarán
en cada paso que dé.
											Mi espiritualidad, mi fe,
											siendo una paleta—
yo puedo decir esto, tú no—
											y todo es juego limpio.
									","
											C'est habituel pour moi d'être traitée
de la façon que je vous ai décrite.
											Cela m'arrive tous les jours
											sur les médias sociaux
comme Twitter et Facebook.
											J'ai joint Twitter en 2011,
											la misogynie et les misogynes
ont amplement démontré
											qu'ils me harcèleront tout le temps.
											Ma spiritualité, ma foi,
											être une péquenaude —
je peux le dire, pas vous —
											tout cela est légitime.
									",How online abuse of women has spiraled out of control,Ashley Judd,16:10,"activism,bullying,communication,computers,feminism,gender,gender equality,global issues,policy,potential,social media,society,women,writing,Internet,sexual violence"
"
","
","
","
",How online abuse of women has spiraled out of control,Ashley Judd,16:10,"activism,bullying,communication,computers,feminism,gender,gender equality,global issues,policy,potential,social media,society,women,writing,Internet,sexual violence"
"
											And I have responded to this
with various strategies.
											I've tried engaging people.
											This one guy was sending me
hypersexual, nasty stuff,
											and there was a girl in his avatar.
											I wrote him back and said ...
											""Is that your daughter?
											I feel a lot of fear
that you may think about
											and talk to women this way.""
											And he surprised me by saying,
											""You know what?
You're right. I apologize.""
											Sometimes people
want to be held accountable.
											This one guy was musing
to I don't know who
											that maybe I was the definition of a cunt.
											I was married to a Scot for 14 years,
											so I said, ""Cunt means many
different things in different countries —
									","
											E tenho respondido a isto
com várias estratégias.
											Eu tentei envolver as pessoas.
											Havia um homem que me enviava
coisas hipersexuais, nojentas,
											e tinha uma rapariga no seu avatar.
											Eu respondi-lhe e disse:
											""Essa é a tua filha?
											""Eu tenho muito medo
que tu possas pensar
									","
											He contestado a esto 
con varias estrategias.
											He intentado enfrentarme al a gente.
											Un tío me escribía
cosas desagradables, hipersexuales,
											y en su avatar había una chica.
											Le contesté y le dije...
											""¿Esa es tu hija?
											Me da miedo imaginar
											que puedas pensar y hablar así
de las mujeres.""
											Y me sorprendió cuando me dijo,
											""¿Sabes qué? 
Tienes razón. Lo siento.""

											A veces la gente se responsabiliza.
											Este tío estaba reflexionando
sobre no sé quién
											y puede que yo fuese 
lo que define como zorra.
											Estuve casada con un escocés 14 años,
											así que dije, ""Puta significa
cosas diferentes en distintos países—
									","
											J'ai utilisé diverses stratégies
pour y répondre.
											J'ai essayé de discuter.
											Ce mec m'envoyait des trucs
très sexuels et sales
											et il y avait une fille dans son avatar.
											Je lui ai répondu en disant :
											« Est-ce votre fille ?
											Cela me fait peur que vous pensiez
											et parliez ainsi aux femmes. »
											Il m'a surprise en répondant :
											« Vous savez quoi ?
Vous avez raison, je m'excuse. »
											Parfois, les gens veulent
être tenus responsables.
											Ce mec disait à je ne sais qui
											que j'étais peut-être
la définition d'une salope.
											J'ai été mariée 14 ans à un Écossais,
											alors j'ai dit : « Salope signifie
beaucoup de choses dans divers pays —
									",How online abuse of women has spiraled out of control,Ashley Judd,16:10,"activism,bullying,communication,computers,feminism,gender,gender equality,global issues,policy,potential,social media,society,women,writing,Internet,sexual violence"
"
","
","
","
",How online abuse of women has spiraled out of control,Ashley Judd,16:10,"activism,bullying,communication,computers,feminism,gender,gender equality,global issues,policy,potential,social media,society,women,writing,Internet,sexual violence"
"
											(Laughter)
									","
											""e falar com mulheres desta forma"".
											E ele surpreendeu-me dizendo:
											""Queres saber uma coisa?
Tens razão. Peço desculpas.""
											Às vezes as pessoas
querem ser responsabilizadas.
											Outro homem estava a meditar,
não sei com quem,
											que eu era a definição de puta.
											Fui casada com um escocês
durante 14 anos, então disse:
											""Puta significa coisas diferentes
em muitos países...
									","
											(Risas)
									","
											(Rires)
									",How online abuse of women has spiraled out of control,Ashley Judd,16:10,"activism,bullying,communication,computers,feminism,gender,gender equality,global issues,policy,potential,social media,society,women,writing,Internet,sexual violence"
"
","
","
","
",How online abuse of women has spiraled out of control,Ashley Judd,16:10,"activism,bullying,communication,computers,feminism,gender,gender equality,global issues,policy,potential,social media,society,women,writing,Internet,sexual violence"
"
											but I'm pretty sure you epitomize
the global standard of a dick.""
									","
											(Risos)
									","
											pero estoy muy segura de que representan
el estándar de capullo.""
									","
											mais je suis sûre que vous illustrez
le standard mondial du crétin. »
									",How online abuse of women has spiraled out of control,Ashley Judd,16:10,"activism,bullying,communication,computers,feminism,gender,gender equality,global issues,policy,potential,social media,society,women,writing,Internet,sexual violence"
"
","
","
","
",How online abuse of women has spiraled out of control,Ashley Judd,16:10,"activism,bullying,communication,computers,feminism,gender,gender equality,global issues,policy,potential,social media,society,women,writing,Internet,sexual violence"
"
											(Laughter)
									","
											""... mas tenho certeza que representas
o padrão global de uma pila.""
									","
											(Risas)
									","
											(Rires)
									",How online abuse of women has spiraled out of control,Ashley Judd,16:10,"activism,bullying,communication,computers,feminism,gender,gender equality,global issues,policy,potential,social media,society,women,writing,Internet,sexual violence"
"
","
","
","
",How online abuse of women has spiraled out of control,Ashley Judd,16:10,"activism,bullying,communication,computers,feminism,gender,gender equality,global issues,policy,potential,social media,society,women,writing,Internet,sexual violence"
"
											(Applause)
									","
											(Risos)
									","
											(Aplausos)
									","
											(Applaudissements)
									",How online abuse of women has spiraled out of control,Ashley Judd,16:10,"activism,bullying,communication,computers,feminism,gender,gender equality,global issues,policy,potential,social media,society,women,writing,Internet,sexual violence"
"
","
","
","
",How online abuse of women has spiraled out of control,Ashley Judd,16:10,"activism,bullying,communication,computers,feminism,gender,gender equality,global issues,policy,potential,social media,society,women,writing,Internet,sexual violence"
"
											I've tried to rise above it,
I've tried to get in the trenches,
											but mostly I would scroll through
these social media platforms
											with one eye partially closed,
trying not to see it,
											but you can't make
a cucumber out of a pickle.
											What is seen goes in.
											It's traumatic.
											And I was always secretly hoping
in some part of me
											that what was being said to me
and about me wasn't ...
											true.
											Because even I,
											an avowed, self-declared feminist,
											who worships at the altar of Gloria —
									","
											(Aplausos)
									","
											He tratado de superarlo,
he intentado atrincherarme,
											pero sobre todo, intentaría desplazarme
por las plataformas sociales
											con un ojo medio cerrado,
intentando no verlo,
											pero no se puede pedir
peras al olmo.
											Lo que se ve, permanece.
											Es traumático.
											Alguna parte de mí
esperaba en secreto

											que lo que se decía sobre mí
no fuera...
											cierto.
											Porque incluso yo,
											que me declaro una feminista reconocida,
											que adora en el altar de Gloria—
									","
											J'ai essayé de passer outre,
de me jeter dans la bataille,
											mais en général je parcourais
ces médias sociaux
											avec un œil à moitié fermé,
essayant de ne pas voir,
											mais on ne fait pas
un concombre d'un cornichon.
											Ce que l'on voit nous imprègne.
											C'est traumatisant.
											Une partie de moi espérait
toujours secrètement
											que ce qui m'était dit,
était dit sur moi n'était pas...
											vrai.
											Car même moi,
											une féministe avouée et auto-proclamée,
											qui vénère Gloria —
									",How online abuse of women has spiraled out of control,Ashley Judd,16:10,"activism,bullying,communication,computers,feminism,gender,gender equality,global issues,policy,potential,social media,society,women,writing,Internet,sexual violence"
"
","
","
","
",How online abuse of women has spiraled out of control,Ashley Judd,16:10,"activism,bullying,communication,computers,feminism,gender,gender equality,global issues,policy,potential,social media,society,women,writing,Internet,sexual violence"
"
											(Laughter)
									","
											Eu tenho tentado ficar acima disto,
ficar na linha de frente,
											mas na maioria das vezes
ia ver estas redes sociais
											com um olho meio fechado,
tentando não ver isto,
											mas não podemos transformar 
tudo isto em algo positivo.
											Vocês absorvem o que leem.
											É traumático.
											E tinha sempre uma 
esperança secreta dentro de mim,
											que aquilo que me estava a ser 
dito sobre mim não fosse...
											verdade.
											Porque até mesmo eu,
											uma explícita e autodeclarada feminista,
											e que venera o altar da Glória...
									","
											(Risas)
									","
											(Rires)
									",How online abuse of women has spiraled out of control,Ashley Judd,16:10,"activism,bullying,communication,computers,feminism,gender,gender equality,global issues,policy,potential,social media,society,women,writing,Internet,sexual violence"
"
","
","
","
",How online abuse of women has spiraled out of control,Ashley Judd,16:10,"activism,bullying,communication,computers,feminism,gender,gender equality,global issues,policy,potential,social media,society,women,writing,Internet,sexual violence"
"
											internalize the patriarchy.
											This is really critical.
											Patriarchy is not boys and men.
											It is a system
in which we all participate,
											including me.
									","
											(Risos)
									","
											internalizo el patriarcado.
											Esto es bastante crítico.
											El patriarcado no solo son 
niños y hombres.
											Es un sistema
en el que todos participamos,
											yo incluída.
									","
											internalise le patriarcat.
											Ceci est très important.
											Le patriarcat, ce n'est pas
les garçons et les hommes,
											c'est un système
auquel nous participons tous,
											moi y compris.
									",How online abuse of women has spiraled out of control,Ashley Judd,16:10,"activism,bullying,communication,computers,feminism,gender,gender equality,global issues,policy,potential,social media,society,women,writing,Internet,sexual violence"
"
","
","
","
",How online abuse of women has spiraled out of control,Ashley Judd,16:10,"activism,bullying,communication,computers,feminism,gender,gender equality,global issues,policy,potential,social media,society,women,writing,Internet,sexual violence"
"
											On that particular day, for some reason,
											that particular tweet
after the basketball game
											triggered something called a ""cyber mob.""
											This vitriolic, global outpouring
of the most heinous hate speech:
											death threats, rape threats.
											And don't you know,
											when I was sitting at home
alone in my nightgown,
											I got a phone call,
and it was my beloved former husband,
											and he said on a voice mail,
											""Loved one ...
											what is happening to you is not OK.""
									","
											... interiorizo o patriarcado.
											Isto é realmente crítico.
											O patriarcado não são meninos e homens.
											É um sistema
no qual todos participamos,
											incluindo eu.
									","
											Aquel día en concreto,
por alguna razón
											ese tuit en particular
tras el partido de baloncesto
											desencadenó algo llamado 
""mafia cibernética"".
											Una avalancha mordaz y global 
de máxima incitación al odio:
											amenazas de muerte, 
amenazas de violación.
											Y no saben,
											cuando estaba sola en casa
sentada en bata,
											recibí una llamada,
era mi querido exmarido,
											el mensaje que me dejó
en el buzón de voz decía:
											""Querida...
											no está bien lo que te está pasando""
									","
											Ce jour-là, pour une certaine raison,
											ce tweet en particulier, après le match,
											a déclenché du « cyberharcèlement».
											Ce déversement mondial de discours haineux
les plus acerbes et odieux :
											des menaces de mort et de viol.
											Et savez-vous que,
											quand j'étais assise chez moi,
seule et en pyjama,
											j'ai reçu un coup de téléphone
de mon cher ex-mari
											qui a dit sur mon répondeur :
											« Ma chère...
											ce qu'il t'arrive n'est pas normal. »
									",How online abuse of women has spiraled out of control,Ashley Judd,16:10,"activism,bullying,communication,computers,feminism,gender,gender equality,global issues,policy,potential,social media,society,women,writing,Internet,sexual violence"
"
","
","
","
",How online abuse of women has spiraled out of control,Ashley Judd,16:10,"activism,bullying,communication,computers,feminism,gender,gender equality,global issues,policy,potential,social media,society,women,writing,Internet,sexual violence"
"
											And there was something about him
taking a stand for me that night ...
											that allowed me
to take a stand for myself.
											And I started to write.
											I started to write about sharing the fact
											that I'm a survivor
of all forms of sexual abuse,
											including three rapes.
											And the hate speech
I get in response to that —
											these are just some of the comments
posted to news outlets.
											Being told I'm a ""snitch"" is really fun.
									","
											Naquele dia particular, 
por algum motivo,
											aquele ""tweet"" em particular
depois do jogo de basquete
											desencadeou algo chamado
""mafia cibernética.""
											Este virulento, movimento global
do mais hediondo discurso de ódio:
											ameaças de morte, ameaças de violação.
											E vocês não sabem,
											que, quando eu estava sentada 
em casa, sozinha,
											recebi uma chamada,
era do meu amável ex-marido,
											que deixou uma mensagem de voz,
											""Querida...
											""o que te está a acontecer
não está certo.""
									","
											Y hubo algo en cómo me defendió
aquella noche

											que me permitió
que yo saliera en mi defensa.
											Y empecé a escribir.
											Y empecé a escribir
compartiendo el hecho
											de que he sobrevivido 
a todos los tipos de abuso sexual,
											incluyendo tres violaciones.
											Y la incitación al odio
que obtuve como respuesta—
											Estos son algunos de los comentarios
publicados en los medios informativos.
											Ser considerada una ""soplona""
es muy divertido.
									","
											Quelques chose dans le fait
qu'il me défende ce soir-là
											m'a permis de me défendre moi-même.
											J'ai commencé à écrire.
											J'ai commencé à écrire
pour partager le fait
											que j'ai survécu
à toutes formes d'abus sexuel,
											y compris trois viols.
											Et le discours haineux
que j'ai en réponse —
											ce ne sont que quelques commentaires
postés dans la presse.
											C'est marrant qu'on me traite
de « cafteuse ».
									",How online abuse of women has spiraled out of control,Ashley Judd,16:10,"activism,bullying,communication,computers,feminism,gender,gender equality,global issues,policy,potential,social media,society,women,writing,Internet,sexual violence"
"
","
","
","
",How online abuse of women has spiraled out of control,Ashley Judd,16:10,"activism,bullying,communication,computers,feminism,gender,gender equality,global issues,policy,potential,social media,society,women,writing,Internet,sexual violence"
"
											[Jay: She enjoyed every second of it!!!!!]
									","
											E algo no facto de ele me ter 
defendido naquela noite,
											permitiu-me a mim mesma
defender-me sozinha.
											E comecei a escrever.
											Comecei a escrever
sobre partilhar o facto
											que sou uma sobrevivente
de todas as formas de abuso sexual,
											incluindo três violações.
											E o discurso de ódio
que recebi em resposta
											— estes são apenas alguns
dos comentários publicados.
											Ser chamada de ""espia"" é muito engraçado.
									","
											[Jay: ¡lo disfrutó cada segundo!]
									","
											[Jay : Elle a profité
de chaque seconde !!]
									",How online abuse of women has spiraled out of control,Ashley Judd,16:10,"activism,bullying,communication,computers,feminism,gender,gender equality,global issues,policy,potential,social media,society,women,writing,Internet,sexual violence"
"
","
","
","
",How online abuse of women has spiraled out of control,Ashley Judd,16:10,"activism,bullying,communication,computers,feminism,gender,gender equality,global issues,policy,potential,social media,society,women,writing,Internet,sexual violence"
"
											Audience: Oh, Lord Jesus.
									","
											[Jay: Ela adorou cada segundo!!!!!]
									","
											Audiencia: ¡Oh, Dios mío!
									","
											Public : Jésus Christ.
									",How online abuse of women has spiraled out of control,Ashley Judd,16:10,"activism,bullying,communication,computers,feminism,gender,gender equality,global issues,policy,potential,social media,society,women,writing,Internet,sexual violence"
