en,de,title,speaker,duration,tags
"
","
",This scientist makes ears out of apples,Andrew Pelling,7:05,"biotech,design,exploration,collaboration,creativity,hack,future,innovation,invention,play,materials,potential,science,TED Fellows,technology"
"
											Andrew Pelling:
That's right — it's an apple.
											Now, I actually want you to notice as well
											that this is a lot redder
than most apples.
											And that's because
we grew human cells into it.
											We took a totally innocent
Macintosh apple,
											removed all the apple cells and DNA
											and then implanted human cells.
											And what we're left with
after removing all the apple cells
											is this cellulose scaffold.
											This is the stuff that gives plants
their shape and texture.
											And these little holes that you can see,
											this is where all
the apple cells used to be.
											So then we come along,
											we implant some mammalian cells
that you can see in blue.
											What happens is,
these guys start multiplying
											and they fill up this entire scaffold.
									","
											Andrew Pelling: Das stimmt — ein Apfel.
											Ich will, dass Sie bemerken,
											dass dieser viel rötlicher ist
als ein gewöhnlicher Apfel,
											weil wir menschliche Zellen 
hineingezüchtet haben.
											Wir haben einen völlig unschuldigen
Macintosch-Apfel genommen,
											alle Apfelzellen und die DNA entfert
											und dann menschliche Zellen implantiert.
											Was nach dem Entfernen 
der Apfelzellen übrig bleibt,
											ist ein Gerüst aus Zellulose.
											Das gibt Pflanzen ihre Form und Struktur.
											Sie können hier kleine Löcher erkennen,
											wo vorher Apfelzellen waren.
											Jetzt kommen wir daher
											und implantieren Zellen 
eines Säugetiers: blau dargestellt.
											Diese vermehren sich
											und füllen das komplette Gerüst aus.
									",This scientist makes ears out of apples,Andrew Pelling,7:05,"biotech,design,exploration,collaboration,creativity,hack,future,innovation,invention,play,materials,potential,science,TED Fellows,technology"
"
","
",This scientist makes ears out of apples,Andrew Pelling,7:05,"biotech,design,exploration,collaboration,creativity,hack,future,innovation,invention,play,materials,potential,science,TED Fellows,technology"
"
											As weird as this is,
											it's actually really reminiscent
of how our own tissues are organized.
											And we found in our pre-clinical work
											that you can implant
these scaffolds into the body,
											and the body will send in cells
and a blood supply
											and actually keep these things alive.
											This is the point
when people started asking me,
											""Andrew, can you make
body parts out of apples?""
											And I'm like, ""You've come
to the right place.""
									","
											So seltsam das sein mag,
											es zeigt eigentlich, 
wie unser Gewebe aufgebaut ist.
											Bei dieser präklinischen Arbeit 
erkannten wir,
											dass man das Gerüst in
den Körper implantieren kann.
											Der Körper füllt es mit Zellen, 
durchblutet es
											und hällt es so tatsächlich am Leben.
											An diesem Punkt fragen mich Leute:
											""Andrew, können Sie 
aus Äpfeln Körperteile machen?""
											Und ich sagte: ""Hier sind Sie richtig.""
									",This scientist makes ears out of apples,Andrew Pelling,7:05,"biotech,design,exploration,collaboration,creativity,hack,future,innovation,invention,play,materials,potential,science,TED Fellows,technology"
"
","
",This scientist makes ears out of apples,Andrew Pelling,7:05,"biotech,design,exploration,collaboration,creativity,hack,future,innovation,invention,play,materials,potential,science,TED Fellows,technology"
"
											(Laughter)
									","
											(Gelächter)
									",This scientist makes ears out of apples,Andrew Pelling,7:05,"biotech,design,exploration,collaboration,creativity,hack,future,innovation,invention,play,materials,potential,science,TED Fellows,technology"
"
","
",This scientist makes ears out of apples,Andrew Pelling,7:05,"biotech,design,exploration,collaboration,creativity,hack,future,innovation,invention,play,materials,potential,science,TED Fellows,technology"
"
											I actually brought this up with my wife.
											She's a musical instrument maker,
											and she does a lot
of wood carving for a living.
											So I asked her,
											""Could you, like,
literally carve some ears
											out of an apple for us?""
											And she did.
											So I took her ears to the lab.
											We then started preparing them.
											Yeah, I know.
									","
											Darüber hatte ich es mal mit meiner Frau.
											Sie baut Musikinstrumente
											und macht viel Holzschnitzerei.
											Also fragte ich sie:
											""Könntest Du für uns Ohren schnitzen?
											Aus einem Apfel?""
											Das konnte sie wohl.
											Ich nahm die Ohren mit ins Labor.
											Wir fingen an, sie zu präparieren.
											Ja, ich weiss.
									",This scientist makes ears out of apples,Andrew Pelling,7:05,"biotech,design,exploration,collaboration,creativity,hack,future,innovation,invention,play,materials,potential,science,TED Fellows,technology"
"
","
",This scientist makes ears out of apples,Andrew Pelling,7:05,"biotech,design,exploration,collaboration,creativity,hack,future,innovation,invention,play,materials,potential,science,TED Fellows,technology"
"
											(Laughter)
									","
											(Gelächter)
									",This scientist makes ears out of apples,Andrew Pelling,7:05,"biotech,design,exploration,collaboration,creativity,hack,future,innovation,invention,play,materials,potential,science,TED Fellows,technology"
"
","
",This scientist makes ears out of apples,Andrew Pelling,7:05,"biotech,design,exploration,collaboration,creativity,hack,future,innovation,invention,play,materials,potential,science,TED Fellows,technology"
"
											It's a good lab, man.
									","
											Es ist ein gutes Labor, Leute.
									",This scientist makes ears out of apples,Andrew Pelling,7:05,"biotech,design,exploration,collaboration,creativity,hack,future,innovation,invention,play,materials,potential,science,TED Fellows,technology"
"
","
",This scientist makes ears out of apples,Andrew Pelling,7:05,"biotech,design,exploration,collaboration,creativity,hack,future,innovation,invention,play,materials,potential,science,TED Fellows,technology"
"
											(Laughter)
									","
											(Gelächter)
									",This scientist makes ears out of apples,Andrew Pelling,7:05,"biotech,design,exploration,collaboration,creativity,hack,future,innovation,invention,play,materials,potential,science,TED Fellows,technology"
"
","
",This scientist makes ears out of apples,Andrew Pelling,7:05,"biotech,design,exploration,collaboration,creativity,hack,future,innovation,invention,play,materials,potential,science,TED Fellows,technology"
"
											And then we grew cells on them.
											And this is the result.
									","
											Dann ließen wir Zellen 
auf ihnen wachsen.
											Und hier ist das Ergebnis.
									",This scientist makes ears out of apples,Andrew Pelling,7:05,"biotech,design,exploration,collaboration,creativity,hack,future,innovation,invention,play,materials,potential,science,TED Fellows,technology"
"
","
",This scientist makes ears out of apples,Andrew Pelling,7:05,"biotech,design,exploration,collaboration,creativity,hack,future,innovation,invention,play,materials,potential,science,TED Fellows,technology"
"
											Listen, my lab is not
in the ear-manufacturing business.
											People have actually been working
on this for decades.
											Here's the issue:
											commercial scaffolds can be
really expensive and problematic,
											because they're sourced
from proprietary products,
											animals or cadavers.
											We used an apple and it cost pennies.
									","
											Hören Sie, mein Labor ist
keine betriebliche Ohrmanufaktur.
											Menschen arbeiten schon
seid Jahrzehnten daran.
											Die Sache ist nämlich die:
											Handelsübliche Gerüste 
können sehr teuer und problematisch sein,
											weil sie aus proprietären Produkten,
											Tieren oder Kadaver bestehen.
											Wir haben Äpfel benutzt 
und das kostet Centbeträge.
									",This scientist makes ears out of apples,Andrew Pelling,7:05,"biotech,design,exploration,collaboration,creativity,hack,future,innovation,invention,play,materials,potential,science,TED Fellows,technology"
"
","
",This scientist makes ears out of apples,Andrew Pelling,7:05,"biotech,design,exploration,collaboration,creativity,hack,future,innovation,invention,play,materials,potential,science,TED Fellows,technology"
"
											What's also really cool here
											is it's not that hard
to make these things.
											The equipment you need
can be built from garbage,
											and the key processing step
only requires soap and water.
											So what we did was put all
the instructions online as open source.
											And then we founded
a mission-driven company,
											and we're developing kits
to make it easier
											for anyone with a sink
and a soldering iron
											to make these things at home.
											What I'm really curious
about is if one day,
											it will be possible to repair, rebuild
and augment our own bodies
											with stuff we make in the kitchen.
									","
											Was daran auch total cool ist,
											ist, dass die Herstellung 
recht einfach ist.
											Alles, was man dazu braucht, 
kann aus Abfall hergestellt werden.
											Der wichtigste Schritt 
erfordert nur Wasser und Seife.
											Wir haben die Anleitung 
allgemein verfügbar ins Netz gestellt.
											Und eine auftraggesteuerte
Firma gegründet.
											Wir entwickeln Baukästen, 
um alles zu vereinfachen,
											damit jeder mit einem Waschbecken
und einem Lötkolben.
											so etwas daheim machen kann.
											Ich bin sehr gespannt, ob wir eines Tages
											unseren eigenen Körper, mit Dingen, 
die wir in der Küche herstellen,
											reparieren, umbauen 
und verbessern können.
									",This scientist makes ears out of apples,Andrew Pelling,7:05,"biotech,design,exploration,collaboration,creativity,hack,future,innovation,invention,play,materials,potential,science,TED Fellows,technology"
"
","
",This scientist makes ears out of apples,Andrew Pelling,7:05,"biotech,design,exploration,collaboration,creativity,hack,future,innovation,invention,play,materials,potential,science,TED Fellows,technology"
"
											Speaking of kitchens,
											here's some asparagus.
											They're tasty, and they make
your pee smell funny.
									","
											Wo wir's gerade von Küchen haben,
											hier hab ich etwas Spargel.
											Er schmeckt gut und macht,
dass der Urin komisch riecht
									",This scientist makes ears out of apples,Andrew Pelling,7:05,"biotech,design,exploration,collaboration,creativity,hack,future,innovation,invention,play,materials,potential,science,TED Fellows,technology"
"
","
",This scientist makes ears out of apples,Andrew Pelling,7:05,"biotech,design,exploration,collaboration,creativity,hack,future,innovation,invention,play,materials,potential,science,TED Fellows,technology"
"
											(Laughter)
									","
											(Gelächter)
									",This scientist makes ears out of apples,Andrew Pelling,7:05,"biotech,design,exploration,collaboration,creativity,hack,future,innovation,invention,play,materials,potential,science,TED Fellows,technology"
"
","
",This scientist makes ears out of apples,Andrew Pelling,7:05,"biotech,design,exploration,collaboration,creativity,hack,future,innovation,invention,play,materials,potential,science,TED Fellows,technology"
"
											Now, I was in my kitchen,
and I was noticing
											that when you look down
the stalks of these asparagus,
											what you can see
are all these tiny little vessels.
											And when we image them in the lab,
											you can see how the cellulose
forms these structures.
											This image reminds me of two things:
											our blood vessels
											and the structure and organization
of our nerves and spinal cord.
									","
											In meiner Küche habe ich mal bemerkt,
											dass, wenn man diese Stengel betrachtet,
											viele winzige Hohlgefäße zu sehen sind.
											Genauer Im Labor betrachtet,
											erkennt man die Struktur,
bestehend aus Zellulose.
											Das erinnert mich an zwei Dinge:
											an unsere Blutgefäße
											und den Aufbau und die Struktur
unserer Nerven und des Rückenmarks.
									",This scientist makes ears out of apples,Andrew Pelling,7:05,"biotech,design,exploration,collaboration,creativity,hack,future,innovation,invention,play,materials,potential,science,TED Fellows,technology"
"
","
",This scientist makes ears out of apples,Andrew Pelling,7:05,"biotech,design,exploration,collaboration,creativity,hack,future,innovation,invention,play,materials,potential,science,TED Fellows,technology"
"
											So here's the question:
											Can we grow axons and neurons
down these channels?
											Because if we can,
											then maybe we can use asparagus
to form new connections
											between the ends of damaged
and severed nerves.
											Or maybe even a spinal cord.
											Don't get me wrong —
											this is exceptionally challenging
											and really hard work to do,
											and we are not the only ones
working on this.
											But we are the only ones using asparagus.
									","
											Hier ist die Frage:
											Können wir Axone und Neurone 
darin wachsen lassen?
											Denn, wenn wir das können,
											können wir möglicherweise Spargel 
benutzen, um neue Verbindungen
											zwischen geschädigten 
Nervenendigungen zu schaffen.
											Oder sogar einen Rückenmarksstrang.
											Verstehen Sie mich nicht falsch.
											Dies ist eine besondere Herausforderung
											und harte Arbeit
											und wir sind nicht die einzigen, 
die daran arbeiten.
											Aber wir sind die einzigen, 
die Spargel benutzen.
									",This scientist makes ears out of apples,Andrew Pelling,7:05,"biotech,design,exploration,collaboration,creativity,hack,future,innovation,invention,play,materials,potential,science,TED Fellows,technology"
"
","
",This scientist makes ears out of apples,Andrew Pelling,7:05,"biotech,design,exploration,collaboration,creativity,hack,future,innovation,invention,play,materials,potential,science,TED Fellows,technology"
"
											(Laughter)
									","
											(Gelächter)
									",This scientist makes ears out of apples,Andrew Pelling,7:05,"biotech,design,exploration,collaboration,creativity,hack,future,innovation,invention,play,materials,potential,science,TED Fellows,technology"
"
","
",This scientist makes ears out of apples,Andrew Pelling,7:05,"biotech,design,exploration,collaboration,creativity,hack,future,innovation,invention,play,materials,potential,science,TED Fellows,technology"
"
											Right now, we've got
really promising pilot data.
											And we're working with tissue engineers
											and neurosurgeons
											to find out what's actually possible.
									","
											Wir haben eine 
vielversprechende Datensammlung.
											Und arbeiten zusammen mit
Gewebeexperten und Neurochirurgen,
											um herauszufinden, was möglich ist.
									",This scientist makes ears out of apples,Andrew Pelling,7:05,"biotech,design,exploration,collaboration,creativity,hack,future,innovation,invention,play,materials,potential,science,TED Fellows,technology"
"
","
",This scientist makes ears out of apples,Andrew Pelling,7:05,"biotech,design,exploration,collaboration,creativity,hack,future,innovation,invention,play,materials,potential,science,TED Fellows,technology"
"
											So listen, all of the work I've shown you,
											the stuff that I've built
that's all around me on this stage
											and the other projects
my lab is involved in
											are all a direct result
of me playing with your garbage.
											Play — play is a key part
of my scientific practice.
											It's how I train my mind
to be unconventional and to be creative
											and to decide to make human apple ears.
									","
											All die Dinge, die ich Ihnen gezeigt habe,
											alles, was ich gebaut habe,
das hier auf der Bühne ist,
											und die anderen Projekte,
an denen wir arbeiten,
											sind aus meinem
Spiel mit Müll entstanden.
											Spiel ist das Kernstück
meiner Wissenschaft
											Auf diese Art trainiere ich meinen Geist
außergewöhnlich und kreativ zu sein
											und zu beschließen, 
menschliche Apfelohren zu machen.
									",This scientist makes ears out of apples,Andrew Pelling,7:05,"biotech,design,exploration,collaboration,creativity,hack,future,innovation,invention,play,materials,potential,science,TED Fellows,technology"
"
","
",This scientist makes ears out of apples,Andrew Pelling,7:05,"biotech,design,exploration,collaboration,creativity,hack,future,innovation,invention,play,materials,potential,science,TED Fellows,technology"
"
											So, the next time any of you
are looking at some old,
											broken-down, malfunctioning,
piece-of-crap technology,
											I want you to think of me.
											Because I want it.
									","
											Wenn Sie also nächstes Mal 
ein altes kaputtes,
											nicht funktionierendes Stück
Technologieschrott finden,
											denken Sie bitte an mich.
											Weil ich es haben will.
									",This scientist makes ears out of apples,Andrew Pelling,7:05,"biotech,design,exploration,collaboration,creativity,hack,future,innovation,invention,play,materials,potential,science,TED Fellows,technology"
"
","
",This scientist makes ears out of apples,Andrew Pelling,7:05,"biotech,design,exploration,collaboration,creativity,hack,future,innovation,invention,play,materials,potential,science,TED Fellows,technology"
"
											(Laughter)
									","
											(Gelächter)
									",This scientist makes ears out of apples,Andrew Pelling,7:05,"biotech,design,exploration,collaboration,creativity,hack,future,innovation,invention,play,materials,potential,science,TED Fellows,technology"
"
","
",This scientist makes ears out of apples,Andrew Pelling,7:05,"biotech,design,exploration,collaboration,creativity,hack,future,innovation,invention,play,materials,potential,science,TED Fellows,technology"
"
											Seriously, please find any way
to get in touch with me,
											and let's see what we can build.
									","
											Ehrlich! Bitte finden Sie einen Weg, 
mich zu kontaktieren!
											Mal sehen, was wir 
gemeinsam bauen können.
									",This scientist makes ears out of apples,Andrew Pelling,7:05,"biotech,design,exploration,collaboration,creativity,hack,future,innovation,invention,play,materials,potential,science,TED Fellows,technology"
"
","
",This scientist makes ears out of apples,Andrew Pelling,7:05,"biotech,design,exploration,collaboration,creativity,hack,future,innovation,invention,play,materials,potential,science,TED Fellows,technology"
"
											Thank you.
									","
											Vielen Dank.
									",This scientist makes ears out of apples,Andrew Pelling,7:05,"biotech,design,exploration,collaboration,creativity,hack,future,innovation,invention,play,materials,potential,science,TED Fellows,technology"
"
","
",This scientist makes ears out of apples,Andrew Pelling,7:05,"biotech,design,exploration,collaboration,creativity,hack,future,innovation,invention,play,materials,potential,science,TED Fellows,technology"
"
											(Applause)
									","
											(Applaus)
									",This scientist makes ears out of apples,Andrew Pelling,7:05,"biotech,design,exploration,collaboration,creativity,hack,future,innovation,invention,play,materials,potential,science,TED Fellows,technology"
"
","
",This scientist makes ears out of apples,Andrew Pelling,7:05,"biotech,design,exploration,collaboration,creativity,hack,future,innovation,invention,play,materials,potential,science,TED Fellows,technology"
