en,pt,title,speaker,duration,tags
"
											Isolation and darkness
are particularly difficult to describe.
											How do you describe nothing?
											There are no words for the depths
of loneliness I reached
											in that very thin border
between sanity and madness.
											In the darkness, sometimes
I played imaginary games of checkers.
											I would start with the black,
											play with the white,
											back to the black
trying to trick the other side.
											I don't play checkers anymore.
											I was tormented by the thoughts of my
family and my colleague, the guard, Edik.
											I didn't know what had happened to him.
											I was trying not to think,
											I tried to fill up my time
											by doing all sorts of physical
exercise on the spot.
											I tried to pray, I tried all sorts
of memorization games.
											But darkness also creates images
and thoughts that are not normal.
											One part of your brain wants you
to resist, to shout, to cry,
											and the other part of the brain
orders you to shut up
											and just go through it.
											It's a constant internal debate;
there is no one to arbitrate.
									","
											O isolamento e a escuridão 
são especialmente difíceis de descrever.
											Como é que descrevemos o nada?
											Não há palavras para o extremo
de solidão a que cheguei
											naquela estreita fronteira 
entre a sanidade e a loucura.
											Na escuridão, por vezes, 
jogava damas imaginárias.
											Começava com as pretas,
											jogava com as brancas,
											voltava às pretas, 
tentando ganhar ao lado oposto.
											Nunca mais joguei damas.
											Sentia-me atormentado 
ao pensar na minha família
											e no meu colega, o guarda, Edik.
											Não sei o que é que lhe aconteceu.
											Enquanto tentava não pensar,
											tentava preencher o tempo
											fazendo todo o tipo 
de exercícios físicos no local.
											Tentava rezar, tentava todo o tipo 
de jogos de memória.
											Mas a escuridão também cria imagens 
e pensamentos que não são normais.
											Uma parte do nosso cérebro 
quer resistir, gritar, chorar,
											e a outra parte do cérebro 
ordena-nos que nos calemos
											e deixemos andar.
											É uma luta interna permanente, 
mas não há ninguém a fazer de árbitro.
									",I was held hostage for 317 days. Here's what I thought about…,Vincent Cochetel,19:47,"TEDx,global issues,peace,war"
"
","
",I was held hostage for 317 days. Here's what I thought about…,Vincent Cochetel,19:47,"TEDx,global issues,peace,war"
"
											Once a guard came to me,
very aggressively, and he told me,
											""Today you're going to kneel
and beg for your food.""
											I wasn't in a good mood,
so I insulted him.
											I insulted his mother,
I insulted his ancestors.
											The consequence was moderate:
he threw the food into my waste.
											The day after he came back
with the same demand.
											He got the same answer,
											which had the same consequence.
											Four days later,
the body was full of pain.
											I didn't know hunger hurt so much
when you have so little.
											So when the guards came down,
											I knelt.
											I begged for my food.
											Submission was the only way for me
to make it to another candle.
									","
											Uma vez um guarda veio ter comigo, 
muito agressivo, e disse-me:
											""Hoje vais-te pôr de joelhos 
e implorar a tua comida"".
											Eu não estava bem disposto, 
por isso insultei-o.
											Insultei a mãe dele, 
insultei os seus antepassados.
											A consequência foi moderada: 
atirou a comida para o balde dos dejetos.
											No dia seguinte voltou 
com a mesma exigência.
											Recebeu a mesma resposta,
											com as mesmas consequências.
											Quatro dias depois, 
tinha o corpo cheio de dores.
											Eu não sabia que a fome doía tanto, 
quando temos tão pouco.
											Portanto, quando os guardas desceram,
											ajoelhei-me.
											Implorei a minha comida.
											A submissão era a única forma 
que eu tinha para poder ter outra vela.
									",I was held hostage for 317 days. Here's what I thought about…,Vincent Cochetel,19:47,"TEDx,global issues,peace,war"
"
","
",I was held hostage for 317 days. Here's what I thought about…,Vincent Cochetel,19:47,"TEDx,global issues,peace,war"
"
											After my kidnapping,
											I was transferred
from North Ossetia to Chechnya,
											three days of slow travel
in the trunks of different cars,
											and upon arrival, I was interrogated
											for 11 days by a guy called Ruslan.
											The routine was always the same:
											a bit more light, 45 minutes.
											He would come down to the cellar,
											he would ask the guards
to tie me on the chair,
											and he would turn on the music loud.
											And then he would yell questions.
											He would scream. He would beat me.
											I'll spare you the details.
											There are many questions
I could not understand,
											and there are some questions
I did not want to understand.
											The length of the interrogation
was the duration of the tape:
											15 songs, 45 minutes.
											I would always long for the last song.
									","
											Depois de me raptarem,
											fui transferido do norte da Ossétia 
para a Chechénia.
											Foram três dias de viagem lenta 
em porta bagagens de vários carros.
											Quando cheguei, fui interrogado
durante 11 dias,
											por um tipo chamado Ruslan.
											A rotina era sempre a mesma:
											um pouco mais de luz, 45 minutos.
											Ele chegava à adega,
											pedia aos guardas 
para me atarem à cadeira
											e punha música a tocar, muito alto.
											Depois punha-se a gritar as perguntas.
											Berrava. Batia-me.
											Vou poupar-vos a pormenores.
											Havia muitas perguntas que eu não percebia
											e havia algumas perguntas 
que eu não queria perceber.
											A duração do interrogatório 
era a duração da fita gravada:
											15 canções, 45 minutos.
											Eu estava sempre ansioso 
pela última canção.
									",I was held hostage for 317 days. Here's what I thought about…,Vincent Cochetel,19:47,"TEDx,global issues,peace,war"
"
","
",I was held hostage for 317 days. Here's what I thought about…,Vincent Cochetel,19:47,"TEDx,global issues,peace,war"
"
											On one day, one night in that cellar,
I don't know what it was,
											I heard a child crying above my head,
											a boy, maybe two or three years old.
											Footsteps, confusion, people running.
											So when Ruslan came the day after,
											before he put the first question to me,
											I asked him, ""How is your son today?
Is he feeling better?""
											Ruslan was taken by surprise.
											He was furious that the guards
may have leaked some details
											about his private life.
											I kept talking about NGOs
supplying medicines to local clinics
											that may help his son to get better.
											And we talked about education,
we talked about families.
											He talked to me about his children.
											I talked to him about my daughters.
											And then he'd talk about guns,
about cars, about women,
											and I had to talk about guns,
about cars, about women.
											And we talked until
the last song on the tape.
											Ruslan was the most brutal man I ever met.
											He did not touch me anymore.
											He did not ask any other questions.
											I was no longer just a commodity.
									","
											Um dia ou uma noite, 
naquela adega não sei dizer o que era,
											ouvi uma criança a chorar 
por cima da minha cabeça.
											Um rapaz, talvez com dois 
ou três anos de idade.
											Passos, confusão, pessoas a correr.
											Quando Ruslan chegou no dia seguinte,
											antes de me fazer 
a primeira pergunta, perguntei-lhe:
											""Como é que está o seu filho? Está melhor?""
											Ruslan foi apanhado de surpresa.
											Ficou furioso por os guardas 
poderem ter revelado pormenores
											da sua vida privada.
											Continuei a falar das ONGs, que forneciam 
medicamentos a clínicas locais
											que podiam ajudar a tratar do filho.
											Falámos sobre o ensino, 
falámos sobre as famílias.
											Falou-me dos seus filhos.
											Eu falei-lhe das minhas filhas.
											Depois ele falou de espingardas, 
de carros, de mulheres,
											e eu tive que falar de espingardas, 
de carros, de mulheres.
											Conversámos até à última 
canção da fita gravada.
											Ruslan era o homem 
mais bruto que já conheci.
											Nunca mais me tocou.
											Nunca mais fez perguntas.
											Deixei de ser uma mercadoria.
									",I was held hostage for 317 days. Here's what I thought about…,Vincent Cochetel,19:47,"TEDx,global issues,peace,war"
"
","
",I was held hostage for 317 days. Here's what I thought about…,Vincent Cochetel,19:47,"TEDx,global issues,peace,war"
"
											Two days after, I was transferred
to another place.
											There, a guard came to me,
very close — it was quite unusual —
											and he said with
a very soft voice, he said,
											""I'd like to thank you
											for the assistance your organization
provided my family
											when we were displaced
in nearby Dagestan.""
											What could I possibly reply?
											It was so painful.
It was like a blade in the belly.
											It took me weeks of internal thinking
to try to reconcile
											the good reasons we had
to assist that family
											and the soldier of fortune he became.
											He was young, he was shy.
											I never saw his face.
											He probably meant well.
											But in those 15 seconds,
											he made me question everything we did,
											all the sacrifices.
									","
											Dois dias depois, 
fui transferido para outro local.
											Aí, um guarda aproximou-se de mim, 
muito de perto — uma coisa pouco habitual —
											e disse com uma voz muito suave:
											""Queria agradecer-lhe
											""pela ajuda que a sua organização 
deu à minha família
											""quando fomos desalojados 
no Daguestão vizinho"".
											O que é que eu podia responder?
											Foi muito doloroso. 
Foi como uma facada na barriga.
											Levei semanas de introspeção 
a tentar reconciliar
											as boas razões que tínhamos 
para ajudar aquela família
											e o soldado de sorte 
em que ele se tornara.
											Era jovem, era tímido.
											Nunca vi a cara dele.
											Provavelmente tinha boas intenções.
											Mas, naqueles 15 segundos,
											fez-me pôr em causa tudo o que fazíamos,
											todos os sacrifícios.
									",I was held hostage for 317 days. Here's what I thought about…,Vincent Cochetel,19:47,"TEDx,global issues,peace,war"
"
","
",I was held hostage for 317 days. Here's what I thought about…,Vincent Cochetel,19:47,"TEDx,global issues,peace,war"
"
											He made me think also how they see us.
											Until then, I had assumed
that they know why we are there
											and what we are doing.
											One cannot assume this.
											Well, explaining why we do this
is not that easy,
											even to our closest relatives.
											We are not perfect, we are not superior,
											we are not the world's fire brigade,
											we are not superheroes,
											we don't stop wars,
											we know that humanitarian response is not
a substitute for political solution.
											Yet we do this because one life matters.
											Sometimes that's the only
difference you make —
											one individual, one family,
a small group of individuals —
											and it matters.
											When you have a tsunami,
an earthquake or a typhoon,
											you see teams of rescuers
coming from all over the world,
											searching for survivors for weeks.
											Why? Nobody questions this.
											Every life matters,
											or every life should matter.
											This is the same for us
when we help refugees,
											people displaced within their country
by conflict, or stateless persons,
									","
											Também me fez pensar 
na forma como eles nos viam.
											Até aí, eu pensava que eles sabiam 
porque é que estávamos lá
											e o que é que estávamos a fazer.
											Não se pode pensar isso.
											Explicar porque é que fazemos isto 
não é nada fácil,
											mesmo para os nossos familiares 
mais próximos,
											Não somos perfeitos, não somos superiores,
											não somos os bombeiros do mundo,
											não somos super-heróis,
											não fazemos parar as guerras.
											Sabemos que a resposta humanitária 
não substitui uma solução política.
											Mas fazemos isto 
porque uma vida é importante.
											Por vezes é a única diferença que fazemos
											— um indivíduo, uma família, 
um pequeno grupo de indivíduos —
											é importante.
											Quando acontece um tsunami, 
um terramoto ou um tufão,
											vemos equipas de socorristas, 
vindos de todo o mundo,
											à procura de sobreviventes 
durante semanas.
											Porquê? Ninguém questiona isso.
											Cada vida interessa
											ou devia interessar.
											O mesmo acontece connosco, 
quando ajudamos refugiados,
											pessoas deslocadas dentro do seu país, 
por conflitos, ou pessoas sem estado.
									",I was held hostage for 317 days. Here's what I thought about…,Vincent Cochetel,19:47,"TEDx,global issues,peace,war"
"
","
",I was held hostage for 317 days. Here's what I thought about…,Vincent Cochetel,19:47,"TEDx,global issues,peace,war"
"
											I know many people,
											when they are confronted
by overwhelming suffering,
											they feel powerless and they stop there.
											It's a pity, because there are
so many ways people can help.
											We don't stop with that feeling.
											We try to do whatever we can
to provide some assistance,
											some protection, some comfort.
											We have to.
											We can't do otherwise.
											It's what makes us feel,
I don't know, simply human.
									","
											Conheço muitas pessoas,
											quando são confrontadas 
com um sofrimento avassalador,
											que se sentem impotentes e param aí.
											É uma pena, porque há imensas maneiras 
de podermos ajudar.
											Não paramos 
por causa desse sentimento.
											Tentamos fazer tudo o que podemos 
para proporcionar alguma ajuda,
											alguma proteção, algum conforto.
											Tem que ser.
											Não podemos fazer de outra maneira.
											É isso que nos faz sentir 
— como dizer? — humanos.
									",I was held hostage for 317 days. Here's what I thought about…,Vincent Cochetel,19:47,"TEDx,global issues,peace,war"
"
","
",I was held hostage for 317 days. Here's what I thought about…,Vincent Cochetel,19:47,"TEDx,global issues,peace,war"
"
											That's a picture of me
the day of my release.
											Months after my release,
I met the then-French prime minister.
											The second thing he told me:
											""You were totally irresponsible
to go to the North Caucasus.
											You don't know how many
problems you've created for us.""
											It was a short meeting.
											(Laughter)
									","
											Esta é a minha fotografia 
no dia em que fui libertado.
											Meses depois da minha libertação, 
encontrei o primeiro-ministro francês.
											A segunda coisa que ele me disse foi:
											""Você foi um irresponsável por ter ido 
para o norte do Cáucaso,
											""Não faz ideia dos problemas 
que nos criou"".
											Foi uma reunião curta.
											(Risos)
									",I was held hostage for 317 days. Here's what I thought about…,Vincent Cochetel,19:47,"TEDx,global issues,peace,war"
"
","
",I was held hostage for 317 days. Here's what I thought about…,Vincent Cochetel,19:47,"TEDx,global issues,peace,war"
"
											I think helping people
in danger is responsible.
											In that war, that nobody
seriously wanted to stop,
											and we have many of these today,
											bringing some assistance to people in need
and a bit of protection
											was not just an act of humanity,
											it was making a real difference
for the people.
											Why could he not understand this?
											We have a responsibility to try.
											You've heard about that concept:
Responsibility to Protect.
											Outcomes may depend
on various parameters.
											We may even fail,
but there is worse than failing —
											it's not even trying when we can.
									","
											Penso que ajudar pessoas em perigo 
é uma coisa responsável.
											Naquela guerra, 
que ninguém queria fazer parar,
											— e temos muitas delas atualmente —
											levar alguma ajuda a pessoas necessitadas
e um pouco de proteção
											não era apenas um ato de humanidade,
											era fazer uma verdadeira diferença 
para essas pessoas.
											Porque é que ele não percebia isso?
											Temos a responsabilidade de tentar.
											Já devem ter ouvido falar do conceito 
Responsabilidade de Proteger.
											Os resultados podem depender 
de diversos parâmetros.
											Até podemos falhar, mas pior do que falhar
											é nem sequer tentar, quando podemos.
									",I was held hostage for 317 days. Here's what I thought about…,Vincent Cochetel,19:47,"TEDx,global issues,peace,war"
"
","
",I was held hostage for 317 days. Here's what I thought about…,Vincent Cochetel,19:47,"TEDx,global issues,peace,war"
"
											Well, if you are met this way,
if you sign up for this sort of job,
											your life is going to be full
of joy and sadness,
											because there are a lot of people
we cannot help,
											a lot of people we cannot protect,
a lot of people we did not save.
											I call them my ghost,
											and by having witnessed
their suffering from close,
											you take a bit 
of that suffering on yourself.
											Many young humanitarian workers
											go through their first experience
with a lot of bitterness.
											They are thrown into situations
where they are witness,
											but they are powerless
to bring any change.
											They have to learn to accept it
											and gradually turn this
into positive energy.
											It's difficult.
											Many don't succeed,
											but for those who do,
there is no other job like this.
											You can see the difference
you make every day.
									","
											Se vocês seguirem este caminho, 
se se candidatarem a este tipo de tarefa,
											a vossa vida vai ser cheia 
de alegrias e de tristezas,
											porque há muitas pessoas 
a quem não podemos ajudar,
											muitas pessoas que não podemos proteger,
muitas pessoas que não salvamos.
											Chamo-lhes os meus fantasmas.
											Ao testemunhar de perto o seu sofrimento,
											assumimos um pouco desse sofrimento.
											Muitos trabalhadores humanitários jovens
											passam pelas suas primeiras experiências
com muita amargura.
											São metidos em situações 
em que são testemunhas,
											mas são impotentes 
para fazer qualquer mudança.
											Têm que aprender a aceitá-las
											e a pouco e pouco transformar isso 
em energia positiva.
											É difícil.
											Muitos não conseguem,
											mas para os que conseguem, 
não há trabalho como este.
											Podemos ver a diferença 
que fazemos todos os dias.
									",I was held hostage for 317 days. Here's what I thought about…,Vincent Cochetel,19:47,"TEDx,global issues,peace,war"
"
","
",I was held hostage for 317 days. Here's what I thought about…,Vincent Cochetel,19:47,"TEDx,global issues,peace,war"
"
											Humanitarian aid workers
know the risk they are taking
											in conflict areas or 
in post-conflict environments,
											yet our life, our job, is becoming 
increasingly life-threatening,
											and the sanctity of our life is fading.
											Do you know that since the millennium,
											the number of attacks on humanitarian 
aid workers has tripled?
											2013 broke new records:
											155 colleagues killed,
											171 seriously wounded,
											134 abducted.
											So many broken lives.
											Until the beginning of the civil war
in Somalia in the late '80s,
											humanitarian aid workers
were sometimes victims
											of what we call collateral damages,
											but by and large we were not
the target of these attacks.
											This has changed.
											Look at this picture.
											Baghdad, August 2003:
											24 colleagues were killed.
											Gone are the days when
a U.N. blue flag or a Red Cross
											would automatically protect us.
									","
											Os trabalhadores humanitários
conhecem os riscos que correm
											nas áreas de conflito 
ou em ambientes pós-conflito,
											Mas a nossa vida, o nosso trabalho, 
está a tornar-se cada vez mais ameaçador.
											Asantidade da nossa vida 
está a desaparecer.
											Sabem que, desde o milénio,
											tripliou o número de ataques 
aos trabalhadores humanitários?
											O ano de 2013 bateu um novo recorde:
											115 colegas mortos,
											171 gravemente feridos,
											134 raptados.
											Tantas vidas destroçadas.
											Até ao início da guerra civil na Somália 
no final dos anos 80,
											os trabalhadores humanitários 
por vezes eram vítimas
											do que se chama danos colaterais
											mas, de modo algum,
eram o alvo desses ataques.
											Tudo isso mudou.
											Olhem para esta imagem.
											Bagdade, agosto de 2003:
											24 colegas foram mortos.
											Longe vão os dias em que 
a bandeira azul das NU ou a Cruz Vermelha
											nos protegia automaticamente.
									",I was held hostage for 317 days. Here's what I thought about…,Vincent Cochetel,19:47,"TEDx,global issues,peace,war"
"
","
",I was held hostage for 317 days. Here's what I thought about…,Vincent Cochetel,19:47,"TEDx,global issues,peace,war"
"
											Criminal groups and some political groups
											have cross-fertilized
over the last 20 years,
											and they've created these sort of hybrids
											with whom we have no way of communicating.
											Humanitarian principles are tested,
questioned, and often ignored,
											but perhaps more importantly,
we have abandoned the search for justice.
											There seems to be
no consequence whatsoever
											for attacks against
humanitarian aid workers.
											After my release, I was told
not to seek any form of justice.
											It won't do you any good,
that's what I was told.
											Plus, you're going to put in danger
the life of other colleagues.
											It took me years to see the sentencing
									","
											Os grupos de criminosos 
e alguns grupos políticos
											multiplicaram-se nos últimos 20 anos
											e criaram esta espécie de híbridos
											com quem não há hipótese de comunicação.
											Os princípios humanitários são testados, 
questionados e muitas vezes ignorados
											mas, talvez ainda mais importante, 
abandonámos a procura da justiça.
											Parece não haver nenhumas consequências
											para os ataques contra 
os trabalhadores humanitários.
											Depois da minha libertação, disseram-me 
para não tentar nenhuma forma de justiça.
											""Não lhe serve de nada"", 
foi o que me disseram.
											Mais, ""Vai pôr em perigo 
a vida de outros colegas"".
											Levei anos para ver a condenação
									",I was held hostage for 317 days. Here's what I thought about…,Vincent Cochetel,19:47,"TEDx,global issues,peace,war"
"
","
",I was held hostage for 317 days. Here's what I thought about…,Vincent Cochetel,19:47,"TEDx,global issues,peace,war"
"
											of three people associated 
with my kidnapping,
											but this was the exception.
											There was no justice for any 
of the humanitarian aid workers
											killed or abducted in Chechnya
between '95 and '99,
											and it's the same all over the world.
											This is unacceptable.
											This is inexcusable.
											Attacks on humanitarian aid workers
are war crimes in international law.
											Those crimes should not go unpunished.
											We must end this cycle of impunity.
											We must consider that those attacks
against humanitarian aid workers
											are attacks against humanity itself.
											That makes me furious.
									","
											de três pessoas associadas ao meu rapto,
											mas foi a exceção.
											Não houve justiça para nenhum 
dos trabalhadores humanitários
											mortos ou raptados na Chechénia 
entre 1995 e 1999
											e o mesmo se passa em todo o mundo.
											Isto é inaceitável.
											Isto é indesculpável.
											Os ataques aos trabalhadores humanitários
											são crimes de guerra 
segundo a lei internacional.
											Esses crimes não deviam ficar impunes.
											Temos que pôr fim 
a este ciclo de impunidade.
											Temos que considerar que estes ataques 
contra os trabalhadores humanitários
											são ataques contra a própria humanidade.
											Isto enfurece-me.
									",I was held hostage for 317 days. Here's what I thought about…,Vincent Cochetel,19:47,"TEDx,global issues,peace,war"
"
","
",I was held hostage for 317 days. Here's what I thought about…,Vincent Cochetel,19:47,"TEDx,global issues,peace,war"
"
											I know I'm very lucky
compared to the refugees I work for.
											I don't know what it is to have seen
my whole town destroyed.
											I don't know what it is to have seen
my relatives shot in front of me.
											I don't know what it is to lose
the protection of my country.
											I also know that I'm very lucky
compared to other hostages.
											Four days before my eventful release,
four hostages were beheaded
											a few miles away from where
I was kept in captivity.
											Why them?
											Why am I here today?
											No easy answer.
									","
											Sei que tenho muita sorte, em comparação
com os refugiados para quem trabalho.
											Não sei o que é ter visto 
a minha cidade toda destruída.
											Não seu o que é ver os meus familiares
mortos a tiro à minha frente.
											Não sei o que é perder 
a proteção do meu país.
											Também sei que tive muita sorte 
em comparação com outros reféns.
											Quatro dias antes 
da minha abençoada libertação,
											foram decapitados quatro reféns,
											a uns quilómetros 
de onde eu estava em cativeiro.
											Porquê eles?
											Porque é que eu estou aqui hoje?
											A resposta não é fácil.
									",I was held hostage for 317 days. Here's what I thought about…,Vincent Cochetel,19:47,"TEDx,global issues,peace,war"
"
","
",I was held hostage for 317 days. Here's what I thought about…,Vincent Cochetel,19:47,"TEDx,global issues,peace,war"
