en,tr,fr,pt,title,speaker,duration,tags
"
","
","
","
",The simple genius of a good graphic,Tommy McCall,5:57,"data,visualizations,design,technology,media,animation,creativity,innovation,statistics,math"
"
											I love it when data can be sculpted
into beautiful shapes.
											Here, the personal and professional
connections of the women of Silicon Valley
											can be woven into arcs,
											same as the collaboration of inventors
birthing patents across the globe
											can be mapped.
									","
											Verilerin harika şekillere
dönüşmesine bayılıyorum.
											Burada, Silikon Vadisi'ndeki kadınların
kişisel ve profesyonel bağlantıları
											yaylarla gösterilebilir,
											aynı şekilde dünya çapında yatırımcı
patent hakları işbirliğinin de
											haritasını çıkarabiliriz.
									","
											J'aime quand les données peuvent 
être sculptées dans de belles formes.
											Ici, les connexions
personnelles et professionnelles
											des femmes de la Silicon Valley
											peuvent être tissées entre elles.
											Même chose : la collaboration 
des inventeurs à travers le monde
											peut être cartographiée.
									","
											Eu adoro quando os dados podem ser
esculpidos em formas lindas.
											Aqui, as conexões pessoais e profissionais
das mulheres de Silicon Valley
											podem ser transformadas em arcos,
											da mesma forma que a colaboração
de inventores que cria patentes
											por todo o mundo, pode ser mapeada.
									",The simple genius of a good graphic,Tommy McCall,5:57,"data,visualizations,design,technology,media,animation,creativity,innovation,statistics,math"
"
","
","
","
",The simple genius of a good graphic,Tommy McCall,5:57,"data,visualizations,design,technology,media,animation,creativity,innovation,statistics,math"
"
											I've even made charts for me.
											I'm a numbers person,
so I rarely win at Scrabble.
											I made this diagram to remember
all the two- and three-letter words
											in the official Scrabble dictionary.
									","
											Hatta kendim için de grafik yaptım.
											Rakamları seven biriyim,
kelime oyununda pek kazanamam.
											Bu grafiği yapmamın amacı
kelime oyununun resmi sözlüğündeki
											tüm iki ve üç harfli
kelimeleri hatırlamaktı.
									","
											J'ai même fait des 
graphiques pour moi.
											J'aime les chiffres, donc je gagne
rarement au Scrabble.
											J'ai créé ce diagramme représentant 
tous les mots de 2 ou 3 lettres
											issus du dictionnaire 
officiel du Scrabble.
									","
											Eu até fiz gráficos para mim,
											Sou uma pessoa de números,
então raramente ganho no Scrabble.
											Fiz este diagrama para me lembrar
de todas as palavras de 2 e 3 letras
											no dicionário oficial do Scrabble.
									",The simple genius of a good graphic,Tommy McCall,5:57,"data,visualizations,design,technology,media,animation,creativity,innovation,statistics,math"
"
","
","
","
",The simple genius of a good graphic,Tommy McCall,5:57,"data,visualizations,design,technology,media,animation,creativity,innovation,statistics,math"
"
											(Laughter)
									","
											(Gülme sesleri)
									","
											(Rires)
									","
											(Risos)
									",The simple genius of a good graphic,Tommy McCall,5:57,"data,visualizations,design,technology,media,animation,creativity,innovation,statistics,math"
"
","
","
","
",The simple genius of a good graphic,Tommy McCall,5:57,"data,visualizations,design,technology,media,animation,creativity,innovation,statistics,math"
"
											Knowing these 1,168 words
certainly is a game changer.
									","
											Bu 1.168 kelimeyi bilirseniz
oyunun seyri bayağı değişiyor.
									","
											Connaitre ces 1 168 mots 
peut vous faire gagner.
									","
											Conhecer estas 1168 palavras
com certeza faz a diferença.
									",The simple genius of a good graphic,Tommy McCall,5:57,"data,visualizations,design,technology,media,animation,creativity,innovation,statistics,math"
"
","
","
","
",The simple genius of a good graphic,Tommy McCall,5:57,"data,visualizations,design,technology,media,animation,creativity,innovation,statistics,math"
"
											(Laughter)
									","
											(Gülme sesleri)
									","
											(Rires)
									","
											(Risos)
									",The simple genius of a good graphic,Tommy McCall,5:57,"data,visualizations,design,technology,media,animation,creativity,innovation,statistics,math"
"
","
","
","
",The simple genius of a good graphic,Tommy McCall,5:57,"data,visualizations,design,technology,media,animation,creativity,innovation,statistics,math"
"
											Sometimes I produce code
to quickly generate graphics
											from thousands of data points.
											Coding also enables me
to produce interactive graphics.
											Now we can navigate information
on our own terms.
									","
											Bazen de binlerce veri noktasından
hemen grafik elde etmek için
											kodlama yapıyorum.
											Kodlama interaktif grafikler
yapmamı sağlıyor.
											Artık kendi şartlarımıza göre
bilgiye yön verebiliriz.
									","
											Parfois, je crée des codes pour 
générer rapidement des graphiques
											à partir de centaines 
de points de données.
											Le codage me permet également
de produire des graphiques interactifs.
											Nous pouvons maintenant présenter 
nos informations comme nous le souhaitons.
									","
											Às vezes faço programas para gerar
gráficos de milhares de dados mais rápido.
											Programar também me possibilita
produzir gráficos interativos.
											Agora, podemos navegar pelas informações
segundo as nossas condições
									",The simple genius of a good graphic,Tommy McCall,5:57,"data,visualizations,design,technology,media,animation,creativity,innovation,statistics,math"
"
","
","
","
",The simple genius of a good graphic,Tommy McCall,5:57,"data,visualizations,design,technology,media,animation,creativity,innovation,statistics,math"
"
											Exotic chart forms certainly look cool,
											but something as simple
as a little dot may be all you need
											to solve a particular thinking task.
											In 2006, the ""New York Times""
redesigned their ""Markets"" section,
											cutting it down from eight pages
of stock listings
											to just one and a half pages
of essential market data.
											We listed performance metrics
for the most common stocks,
											but I wanted to help investors
see how the stocks are doing.
											So I added a simple little dot
											to show the current price
relative to its one-year range.
											At a glance, value investors can pick out
stocks trading near their lows
											by looking for dots to the left.
											Momentum investors can find stocks
on an upward trajectory
											via dots to the right.
											Shortly after, the ""Wall Street Journal""
copied the design.
									","
											Egzotik grafikler harika görünse de
											bazen düşünmeniz gereken
bir konuyu çözmek için
											basit bir nokta
tüm ihtiyacınız olan şeydir.
											2006'da New York Times
''Pazarlar'' kısmını yeniden tasarladı,
											sekiz sayfalık
stok listelemelerini kısaltıp
											bir buçuk sayfalık
temel pazar verisi yaptılar.
											En yaygın stoklar için
performans ölçümünü listeledik
											ama stokların ne durumda olduğunu
yatırımcıların görmelerini istiyordum.
											Ben de küçük sade bir nokta ekledim,
											bir yıllık dönem içindeki
mevcut fiyatını gösteriyordu.
											Artık yatırımcılar bir bakışta
soldaki noktalara bakarak
											kendi alanlarında ticareti
yapılan stokları seçebiliyorlar.
											Momentum yatırımcılar
yukarı seyreden stokları
											sağdaki noktayla bulabilirler.
											Bir süre sonra, Wall Street Journal
bu tasarımı kopyaladı.
									","
											Les graphiques aux formes
originales ont l'air cool,
											mais vous pouvez n'avoir
besoin que d'un simple point
											pour venir à bout
d'une certaine réflexion.
											En 2006, le New York Times a repensé 
sa section consacrée au Marché Boursier,
											la réduisant de huit pages
de listes d'actions
											à seulement une page
et demie de données essentielles.
											Nous avons listé des indicateurs 
de performance pour les actions courantes,
											mais je voulais aider les investisseurs 
à voir comment se portaient les actions.
											J'ai donc ajouté un simple point
											pour comparer le prix actuel
avec le prix relatif sur un an.
											En un coup d'oeil, les investisseurs
axés sur la valeur peuvent choisir
											des actions peu chères
en cherchant les points situés à gauche.
											Les gros investisseurs peuvent trouver 
des actions qui montent en flèche
											grâce aux points situés à droite.
											Peu après, le Wall Street Journal
a copié le design.
									","
											Os gráficos exóticos são interessantes,
											mas algo como um pequeno ponto
pode ser tudo o que é preciso
											para resolver uma tarefa de pensar.
											Em 2006, o ""New York Times"" redesenhou
a sua secção de ""Mercados"",
											reduzindo-a de oito páginas
de listagens de ações
											para uma página e meia
de dados de mercado essenciais.
											Nós listávamos métricas de desempenho
para as ações mais comuns,
											mas eu queria ajudar os investidores
a ver como estavam as suas ações.
											Então adicionei um pequeno ponto
											para mostrar o preço atual,
relativamente ao seu intervalo do ano.
											Os investidores podem selecionar
as ações com preços mais abaixo do normal,
											procurando os pontos à esquerda.
											Investidores dinâmicos podem encontrar
ações numa trajetória ascendente
											através dos pontos à direita.
											Pouco depois, o ""Wall Street Journal""
copiou o ""design"".
									",The simple genius of a good graphic,Tommy McCall,5:57,"data,visualizations,design,technology,media,animation,creativity,innovation,statistics,math"
"
","
","
","
",The simple genius of a good graphic,Tommy McCall,5:57,"data,visualizations,design,technology,media,animation,creativity,innovation,statistics,math"
"
											Simplicity is often the goal
for most graphics,
											but sometimes we need
to embrace complexity
											and show large data sets
in their full glory.
											Alec Gallup, the former chairman
of the Gallup Organization,
											once handed me a very thick book.
											It was his family's legacy:
											hundreds of pages covering six decades
of presidential approval data.
											I told him the entire book
could be graphed on a single page.
											""Impossible,"" he said.
											And here it is:
											25,000 data points on a single page.
											At a glance, one sees that most presidents
start with a high approval rating,
											but few keep it.
											Events like wars initially boost approval;
											scandals trigger declines.
											These major events were annotated
in the graphic but not in the book.
											The point is, graphics can transmit data
with incredible efficiency.
									","
											Çoğu grafik için genellikle amaç sadelik
											ama bazen de karmaşıklığa kucak açmak
											büyük veri serilerini
ihtişamla göstermemiz gerekiyor.
											Gallup Organizasyonu
eski başkanı Alec Gallup
											bana bir keresinde bu kalın kitabı verdi.
											Ailesinin bir âdetiydi:
											altmış yıllık başkanlık tescil
verilerini içeren yüzlerce sayfa.
											Ben de ona tüm kitabın
bir sayfa grafik olabileceğini söyledim.
											''İmkansız bu'' dedi.
											Ve işte karşınızda:
											Tek bir sayfada 20.000 veri noktası.
											İlk bakışta göreceğiniz, çoğu başkanın
yüksek tescil oranıyla başladığını
											ama çok azının bunu koruduğu.
											Savaş gibi durumlar tescili arttırırken
											skandallar geri çevirmeleri tetikliyor.
											Bu önemli olaylar grafikte var
ama kitapta yok.
											Demek istediğim, grafikler
veri aktarımında süper etkili olabilir.
									","
											La simplicité est le principal
objectif des infographistes,
											mais parfois, nous avons 
besoin d'inclure la complexité
											et de montrer une large
collection de données.
											Alec Gallup, l'ancien président
de la Gallup Organization,
											m'a un jour donné un gros livre.
											C'était un héritage de sa famille :
											des centaines de pages couvrant 60 ans
de données d'approbation présidentielle.
											J'ai dit que je pouvais le résumer
en un graphique d'une seule page.
											« Impossible », m'a-t'il répondu.
											Et voilà :
											25 000 points de données
sur une seule page.
											On peut rapidement voir 
que la plupart des présidents
											avaient d'abord un 
taux élevé d’approbation,
											mais peu l'ont gardé.
											Les guerres encouragent l'approbation,
											les scandales déclenchent des déclins.
											Ces évènements majeurs sont inclus
dans le graphique mais pas dans le livre.
											Le graphique peut transmettre des 
données avec une efficacité surprenante.
									","
											A simplicidade é por vezes o objetivo
para a maioria dos gráficos,
											mas às vezes temos de
abraçar a complexidade
											para demonstrar grandes conjuntos
de informações na sua glória total.
											Um dia, Alec Gallup, o antigo presidente
da Gallup Organization,
											entregou-me um livro muito grosso.
											Era o legado da sua família:
											milhares de páginas contendo seis décadas
de dados de aprovação presidencial.
											Eu disse-lhe que o livro completo
poderia ser grafado numa só página.
											""Impossível"" - disse ele.
											E aqui está:
											25 mil pontos de dados
em apenas uma página.
											Vemos que a maioria dos presidentes
começam com uma alta taxa de aprovação
											mas poucos a mantêm.
											Eventos como guerras,
aumentam a aprovação, inicialmente
											escândalos desencadeiam diminuições.
											Estes principais eventos foram anotados
no gráfico mas não no livro.
											A questão é que os gráficos transmitem
dados de forma extremamente eficiente.
									",The simple genius of a good graphic,Tommy McCall,5:57,"data,visualizations,design,technology,media,animation,creativity,innovation,statistics,math"
"
","
","
","
",The simple genius of a good graphic,Tommy McCall,5:57,"data,visualizations,design,technology,media,animation,creativity,innovation,statistics,math"
"
											Graphicacy —
											the ability to read and write graphics —
											is still in its infancy.
											New chart forms will emerge
and specialized dialects will evolve.
											Graphics that help us think faster
											or see a book's worth
of information on a single page
											are the key to unlocking new discoveries.
											Our visual cortex was built
to decode complex information
											and is a master at pattern recognition.
											Graphicacy enables us
to harness our built-in GPU
											to process mountains of data
											and find the veins of gold hiding within.
									","
											Grafik okuma,
											yani grafik okuma yazma yetisi,
											hâlâ yetişme evresinde.
											Yeni tablo biçimleri çıkacak
ve özelleştirilmiş formlar evrilecek.
											Hızlı düşünmemize yardım eden
											veya bir kitap bilgiyi tek bir sayfada
görmemizi sağlayan grafikler
											yeni keşiflerin kapısını açacak.
											Görsel korteksimiz karmaşık bilgiyi
deşifre etmek için var
											ve model tanımlamada bir dâhi.
											Grafik okuma içimizdeki
işlemciyi çalıştırıyor,
											yığınlarca veriyi işleme sokuyor
											ve oradaki altın madenini buluyor.
									","
											Le graphisme,
											la capacité de lire 
et de créer des graphiques,
											n'est encore que dans ses débuts.
											De nouveaux graphiques vont apparaitre
											et les dialectes spécialisés vont évoluer.
											Des graphiques nous
aidant à penser plus vite
											ou à voir toutes les informations
d'un livre sur une seule page
											sont les clés pour faire 
de nouvelles découvertes.
											Notre cortex visuel a été construit 
pour décoder des informations complexes
											et est un maître de la
reconnaissance de formes.
											Il nous permet graphiquement d'exploiter 
notre processeur graphique intégré
											pour traiter des tonnes de données
											et pour trouver les veines
d'or cachées à l'intérieur.
									","
											A graficacia
											— a capacidade
de ler e escrever gráficos —
											ainda está na sua infância.
											Surgiram novas formas de gráficos
e vão evoluir dialetos especializados.
											Os gráficos que nos ajudam
a pensar mais rápido
											ou a ver a quantidade de informação
que cabe num livro, numa só página
											são essenciais para desbloquear
novas descobertas.
											O nosso córtex visual foi construído
para descodificar informações complexas
											e é um mestre a reconhecer padrões.
											A graficacia permite-nos aproveitar
o nosso processamento gráfico incorporado
											para processar montanhas de informações
											e encontrar as veias de ouro
escondidas no interior.
									",The simple genius of a good graphic,Tommy McCall,5:57,"data,visualizations,design,technology,media,animation,creativity,innovation,statistics,math"
"
","
","
","
",The simple genius of a good graphic,Tommy McCall,5:57,"data,visualizations,design,technology,media,animation,creativity,innovation,statistics,math"
"
											Thank you.
									","
											Teşekkürler.
									","
											Merci.
									","
											Obrigado.
									",The simple genius of a good graphic,Tommy McCall,5:57,"data,visualizations,design,technology,media,animation,creativity,innovation,statistics,math"
"
","
","
","
",The simple genius of a good graphic,Tommy McCall,5:57,"data,visualizations,design,technology,media,animation,creativity,innovation,statistics,math"
"
											(Applause and cheers)
									","
											(Alkış ve tezahüratlar)
									","
											(Applaudissements)
									","
											(Aplausos)
									",The simple genius of a good graphic,Tommy McCall,5:57,"data,visualizations,design,technology,media,animation,creativity,innovation,statistics,math"
"
","
","
","
",The simple genius of a good graphic,Tommy McCall,5:57,"data,visualizations,design,technology,media,animation,creativity,innovation,statistics,math"
