en,fr,es,title,speaker,duration,tags
"
											How did we end up in this situation?
											Well, my personal story
may tell us something.
											Five years ago, I was appointed
											as CEO of the GEF,
Global Environment Facility,
											but I am not a conservationist
											or an environmental activist.
											I am an economist,
											and for the last 30 years,
											I had worked for public finance
in my home country and around the world.
											I can tell you one thing for sure:
											during these 30 years,
											the notion of the global commons
never crossed my mind.
											I didn't have a single conversation
about the global commons
											with my colleagues.
											This tells me that the notion
of the global commons
											was not really entering
into the big money decisions
											like state budgets or investment plans.
									","
											Comment en sommes-nous arrivés là ?
											Eh bien, mon histoire personnelle
pourrait nous éclairer.
											Il y a cinq ans, j'ai été nommée
											PDG du GEF, l’Établissement de
l'Environnement Mondial,
											mais je ne suis pas une conservationniste
											ni une activiste de l'environnement.
											Je suis une économiste,
											et ces 30 dernières années,
											j'ai travaillé dans la finance publique
dans mon pays et à travers le monde.
											Je peux vous dire une chose :
											pendant ces 30 ans,
											la notion de biens communs universels
ne m'a jamais traversé l'esprit.
											Je n'ai jamais eu une seule conversation
sur les biens communs universels
											avec mes collègues.
											Ça me fait penser que cette notion
											n'entrait pas en ligne de compte dans les
grandes décisions financières
											comme les budgets nationaux
ou les plans d'investissements.
									","
											¿Cómo llegamos a esta situación?
											Bueno, tal vez mi historia
personal pueda decirnos algo.
											Hace cinco años fui nombrada
Directora Ejecutiva y Presidente del FMAM,
											el Fondo para el Medio Ambiente Mundial,
											pero no soy ecologista
											ni activista medioambiental.
											Soy economista,
											y durante los 30 años
anteriores a este puesto
											trabajé en finanzas públicas en mi país
y en otras partes del mundo.
											Puedo asegurarles una cosa:
											durante esos 30 años,
											nunca me pasó por la cabeza la noción 
de los bienes comunes mundiales.
											Nunca tuve una conversación
sobre los bienes comunes mundiales
											con mis colegas.
											Esto me dice que la noción
de los bienes comunes mundiales
											no figuraba realmente en las decisiones
de grandes sumas de dinero
											como los presupuestos de estado
o los planes de inversión.
									",An economic case for protecting the planet,Naoko Ishii,14:14,"global commons,biodiversity,climate change,community,collaboration,biosphere,economics,conservation,environment,future,global issues,innovation,natural resources,nature,oceans,pollution,social change,society,sustainability,water,trees"
"
","
","
",An economic case for protecting the planet,Naoko Ishii,14:14,"global commons,biodiversity,climate change,community,collaboration,biosphere,economics,conservation,environment,future,global issues,innovation,natural resources,nature,oceans,pollution,social change,society,sustainability,water,trees"
"
											And I'm wondering,
why do we have this sheer ignorance
											about the global commons,
											including me, myself?
											One possible explanation might be
											that until recently,
it didn't really matter too much.
											Even if we mess up
some part of the environment,
											we were not fundamentally changing
the functions of the earth system.
											The global commons
had still enough capacity
											to take the punches we gave them.
											In fact, the fish were still plentiful,
											the fields for grazing were still vast.
											Our mistake was to assume
											that the capacity
of the earth for self-repair
											had no limits.
											It does have limits.
											The message from
the science is very clear:
											we humans have become
an overwhelming force
											to determine the future
living conditions on earth,
											and what's more,
we are running out of time.
											If we don't act on them,
											we will be losing the global commons.
											It's only our generation
who are able to preserve it —
											preserve the commons as we know them.
											Now is the time we start managing
the global commons
											as our parents or our grandparents
managed their local commons.
									","
											Et je me demande pourquoi il y a
cette totale ignorance
											au sujet des biens communs universels,
											y compris de ma part.
											Une explication possible serait
											que, jusqu'à récemment,
ça n'avait pas beaucoup d'importance.
											Même si nous dégradions
une partie de l'environnement,
											nous ne changions pas fondamentalement
le fonctionnement du système terrestre.
											Les ressources naturelles
pouvaient toujours
											encaisser les coups
que nous leur donnions.
											Ainsi, les poissons étaient toujours là,
											les pâturages toujours vastes.
											Notre erreur a été de supposer
											que la capacité de la Terre à se regénérer
											était infinie.
											Elle a ses limites.
											Le message de la science est très clair :
											nous, les humains, sommes devenus
un facteur majeur
											pour déterminer les futures conditions
de vie sur Terre,
											et, de plus, nous n'avons plus de temps.
											Si nous ne faisons pas quelque chose,
											nous perdrons nos biens
communs universels.
											Il n'y a que notre génération qui soit
capable de les préserver —
											les préserver tel que
nous les connaissons.
											Il est temps que nous commencions à
gérer les biens communs universels
											comme nos parents ou grand-parents
géraient leurs biens communs locaux.
									","
											Y me pregunto,
											¿por qué tenemos tanta ignorancia 
acerca de los bienes comunes mundiales?
											Yo también me incluyo.
											Una explicación podría ser
											que hasta hace poco
en realidad no importaba mucho.
											Aun arruinando una parte del planeta,
											no estábamos cambiando fundamentalmente
las funciones del sistema terrestre.
											Los bienes comunes mundiales
todavía tenían suficiente capacidad
											para soportar los golpes que les dábamos.
											En efecto, los peces todavía abundaban,
											las tierras de pastoreo aún eran vastas.
											Nuestro error fue dar por sentado
											que la capacidad de la Tierra
para recuperarse no tenía límites.
											Sí que tiene límites.
											El mensaje de la ciencia es muy claro:
											los seres humanos nos hemos convertido
en una fuerza abrumadora
											que determinará las condiciones
de vida en la Tierra en el futuro,
											y más aún, se nos está acabando el tiempo.
											Si no hacemos nada, vamos a perder
los bienes comunes mundiales.
											Solo nuestra generación puede preservarlos
de la forma en que los conocemos.
											Ahora nos toca a nosotros empezar
a administrar los bienes comunes mundiales
											como nuestros padres y abuelos
administraron sus bienes comunes locales.
									",An economic case for protecting the planet,Naoko Ishii,14:14,"global commons,biodiversity,climate change,community,collaboration,biosphere,economics,conservation,environment,future,global issues,innovation,natural resources,nature,oceans,pollution,social change,society,sustainability,water,trees"
"
","
","
",An economic case for protecting the planet,Naoko Ishii,14:14,"global commons,biodiversity,climate change,community,collaboration,biosphere,economics,conservation,environment,future,global issues,innovation,natural resources,nature,oceans,pollution,social change,society,sustainability,water,trees"
"
											The first thing we need to do
											is to simply recognize
that we do have the global commons
											and they are very, very important.
											Then we need to build
the stewardship of the global commons
											into all of our thinking,
											our business, our economy,
											our policy-making —
											in all of our actions.
											We need to recreate the social contract
of the fishing villages
											on the global scale.
									","
											La première chose à faire
											est simplement de reconnaître que
nous avons ces biens communs universels
											et qu'ils sont très, très importants.
											Ensuite nous devons intégrer leur gestion
											dans toutes nos réflexions,
											notre commerce, notre économie,
											nos politiques —
											dans tous nos actes.
											Nous devons recréer le contrat social
des villages de pêcheurs
											à une échelle mondiale.
									","
											Lo primero que tenemos que hacer
											es simplemente reconocer
que tenemos bienes comunes mundiales
											y que son muy, pero muy importantes.
											Luego tenemos que integrar la gestión
de los bienes comunes mundiales
											en nuestra forma de pensar,
											nuestros negocios, nuestra economía,
											nuestras políticas;
											en todo lo que hacemos.
											Tenemos que recrear el contrato social
de las aldeas de pescadores
											a escala global.
									",An economic case for protecting the planet,Naoko Ishii,14:14,"global commons,biodiversity,climate change,community,collaboration,biosphere,economics,conservation,environment,future,global issues,innovation,natural resources,nature,oceans,pollution,social change,society,sustainability,water,trees"
"
","
","
",An economic case for protecting the planet,Naoko Ishii,14:14,"global commons,biodiversity,climate change,community,collaboration,biosphere,economics,conservation,environment,future,global issues,innovation,natural resources,nature,oceans,pollution,social change,society,sustainability,water,trees"
"
											But what does it mean in practice?
											Where to start with?
											I see there are four key economic systems
											that fundamentally need to change.
											First, we need to change our cities.
											By 2050, two thirds of our population
will live in cities.
											We need green cities.
											Second, we need to change
our energy system.
											The world economy
must sharply decarbonize,
											essentially in one generation.
											Third, we need to change
our production-consumption system.
											We need to break away from current
take-make-waste consumption patterns.
											And finally, we need
to change our food system,
											what to eat and how to produce it.
											And all of those four systems
											are putting enormous pressure
on the global commons,
											and it's also very difficult to flip them.
											They are extremely complex,
											with many decision-makers,
actors involved.
									","
											Mais qu'est-ce que 
ça veut dire concrètement ?
											Par où commencer ?
											Je pense qu'il y a quatre 
modèles économiques clés
											qui doivent impérativement 
être changés.
											Premièrement, nous devons
changer nos villes.
											En 2050, deux tiers de la population
vivront dans des villes.
											Nous avons besoin de villes écologiques.
											Deuxièmement, nous devons changer
notre système énergétique.
											L'économie mondiale doit fortement
se décarboner,
											essentiellement en une génération.
											Troisièmement, nous devons changer
notre système de production-consommation.
											Nous devons rompre avec le modèle actuel
de consommation prendre-utiliser-jeter.
											Et enfin, nous devons changer
notre système alimentaire,
											que manger et comment le produire.
											Ces quatre systèmes
											créent une énorme pression sur
les biens communs universels,
											et il est aussi très compliqué
de les changer.
											Ils sont extrêmement complexes,
											et impliquent beaucoup de décisionnaires.
									","
											Pero ¿qué significa eso en la práctica?
											¿Por dónde empezar?
											Yo creo que hay cuatro
sistemas económicos clave
											que tienen que cambiar fundamentalmente.
											Primero, tenemos que cambiar las ciudades.
											Para el 2050, dos tercios 
de la población vivirá en una ciudad.
											Necesitamos ciudades ecológicas.
											Segundo, tenemos que cambiar
nuestro sistema de energía.
											La economía mundial se tiene
que descarbonizar considerablemente,
											básicamente en el lapso de una generación.
											Tercero, tenemos que cambiar nuestro
sistema de producción-consumo.
											Tenemos que dejar atrás este modelo
de consumo de extraer-fabricar-eliminar.
											Y finalmente, tenemos que cambiar
nuestro sistema alimentario:
											qué comer y cómo producirlo.
											Estos cuatros sistemas
											están poniendo una enorme presión
en los bienes comunes mundiales
											y también son muy difíciles de cambiar.
											Son extremadamente complejos,
											con muchas partes involucradas
en la toma de decisiones.
									",An economic case for protecting the planet,Naoko Ishii,14:14,"global commons,biodiversity,climate change,community,collaboration,biosphere,economics,conservation,environment,future,global issues,innovation,natural resources,nature,oceans,pollution,social change,society,sustainability,water,trees"
"
","
","
",An economic case for protecting the planet,Naoko Ishii,14:14,"global commons,biodiversity,climate change,community,collaboration,biosphere,economics,conservation,environment,future,global issues,innovation,natural resources,nature,oceans,pollution,social change,society,sustainability,water,trees"
"
											Let's take the example of the food system.
											Food production is currently responsible
											for one quarter
of greenhouse gas emissions.
											It is also a main user
of the world's water resources.
											In fact, 70 percent of today's water
is used to grow crops.
											Vast areas of tropical forest
are used for agriculture.
											This deforestation drives extinction.
											In fact, we are losing species
1,000 times faster
											than the natural rate.
											And on top of all of that bad news,
											one third of food produced today globally
											is not eaten.
											It's wasted.
									","
											Prenons par exemple
le système alimentaire.
											Les producteurs alimentaires sont
actuellement responsables
											d'un quart des émissions
de gaz à effet de serre.
											Ils sont aussi parmi les principaux
utilisateurs d'eau.
											En effet, 70% de l'eau mondiale
est utilisée pour les cultures.
											De vastes étendues de forêts tropicales
sont utilisées pour l'agriculture.
											Cette déforestation entraîne
des extinctions.
											En effet, nous perdons des espèces
1 000 fois plus vite
											que le rythme naturel.
											Et le pire dans tout ça,
											c'est qu'un tiers de la nourriture
produite dans le monde,
											n'est pas mangé.
											Elle est gâchée.
									","
											Tomemos por ejemplo
el sistema alimentario.
											La producción de alimentos
actualmente es responsable
											de un cuarto de las emisiones
de gas de efecto invernadero.
											También es uno de los principales
consumidores de agua en el mundo.
											De hecho, el 70 % del consumo
de agua se utiliza en agricultura.
											La agricultura ocupa grandes
extensiones de selva tropical.
											Esta deforestación lleva a la extinción.
											De hecho, están desapareciendo especies
a un ritmo 1000 veces más rápido
											que la tasa natural.
											Y encima de todas esas malas noticias,
											un tercio de los alimentos producidos
hoy en día a nivel mundial
											no se consume.
											Se desperdicia.
									",An economic case for protecting the planet,Naoko Ishii,14:14,"global commons,biodiversity,climate change,community,collaboration,biosphere,economics,conservation,environment,future,global issues,innovation,natural resources,nature,oceans,pollution,social change,society,sustainability,water,trees"
"
","
","
",An economic case for protecting the planet,Naoko Ishii,14:14,"global commons,biodiversity,climate change,community,collaboration,biosphere,economics,conservation,environment,future,global issues,innovation,natural resources,nature,oceans,pollution,social change,society,sustainability,water,trees"
"
											But there is the good news,
											good signs.
											Coalitions of stakeholders
											are now coming together
to try to transform the food system
											with one shared goal:
											how to produce enough
healthy food for everyone,
											at the same time,
											to try to cut, to sharply reduce,
											the footprint from the food system
on the global commons.
									","
											Mais il y a de bonnes nouvelles,
											des signaux positifs.
											Des coalitions
											se mettent en place pour essayer
de transformer le système alimentaire
											avec un but commun :
											comment produire assez de nourriture
saine pour tout le monde,
											et en même temps,
											essayer de réduire drastiquement,
											l'impact de la production alimentaire
sur les biens communs universels.
									","
											Pero hay buenas noticias,
											buenas señales.
											Se están formando coaliciones
de partes interesadas
											para tratar de transformar
el sistema alimentario
											con un objetivo común:
											producir suficiente alimento
saludable para todos
											al tiempo que se intenta
reducir considerablemente
											la huella del sistema alimentario
en los bienes comunes mundiales.
									",An economic case for protecting the planet,Naoko Ishii,14:14,"global commons,biodiversity,climate change,community,collaboration,biosphere,economics,conservation,environment,future,global issues,innovation,natural resources,nature,oceans,pollution,social change,society,sustainability,water,trees"
"
","
","
",An economic case for protecting the planet,Naoko Ishii,14:14,"global commons,biodiversity,climate change,community,collaboration,biosphere,economics,conservation,environment,future,global issues,innovation,natural resources,nature,oceans,pollution,social change,society,sustainability,water,trees"
"
											I had an opportunity
											to fly over the Indonesian
island of Sumatra,
											and I saw with my own eyes
											the massive deforestation
											to make room for palm oil plantations.
											By the way, palm oil is included
in thousands of food products
											we eat every day.
											The global demand for palm oil
is just increasing.
											In Sumatra, I met smallholder farmers
											who need to make a day-to-day living
from growing oil palm.
											I met global food companies,
											financial institutions
											and local government officials.
											All of them told me that they can't
make the change by themselves,
											and only by working together
under a kind of new contract,
											or a new practice,
											do they have a chance
to protect tropical forests.
											So it's so encouraging to see,
at least for the last few years,
											this new coalition among these committed
actors along the supply chain
											come together to try
to transform the food system.
											In fact, what they are trying to do
											is to create a new kind of social contract
to manage the global commons.
									","
											J'ai eu l'opportunité
											de survoler l'île indonésienne
de Sumatra,
											et j'ai vu de mes propres yeux
											la déforestation massive
											due aux plantations de palmiers à huile.
											Au fait, l'huile de palme est utilisée
dans des milliers de produits alimentaires
											que nous mangeons tous les jours.
											La demande mondiale pour l'huile de palme
ne fait qu'augmenter.
											À Sumatra, j'ai rencontré
des petits exploitants
											qui ont besoin de la culture
des palmiers à huile pour vivre.
											J'ai rencontré des entreprises
alimentaires mondiales,
											des institutions financières,
											et des représentants locaux
du gouvernement.
											Tous m'ont dit qu'ils ne pouvaient pas
faire les changements tout seuls,
											et que travailler ensemble,
avec de nouvelles règles,
											ou de nouvelles pratiques,
											était la seule chance
de protéger les forêts tropicales.
											Il est donc encourageant de voir,
au moins ces dernières années,
											cette coalition d'acteurs impliqués
tout au long de la chaîne de distribution
											essayer ensemble de changer
le système alimentaire.
											En fait, ce qu'ils essayent de faire,
											c'est créer un nouveau contrat social
pour gérer les biens communs universels.
									","
											Tuve la oportunidad de sobrevolar
											la isla de Sumatra en Indonesia
											y vi con mis propios ojos
											la enorme deforestación
											que se llevó a cabo para dar lugar
a plantaciones de palma aceitera.
											Por cierto, el aceite de palma existe
en miles de productos alimenticios
											que comemos todos los días.
											Hay una demanda global
creciente de aceite de palma.
											En Sumatra, me encontré
con pequeños propietarios de granjas
											que necesitan ganarse la vida todos
los días cultivando palma aceitera.
											Me reuní con empresas
alimenticias globales,
											instituciones financieras,
											y funcionarios del gobierno local.
											Todos me dijeron que no pueden
hacer el cambio ellos solos,
											y que únicamente trabajando juntos
bajo una especie de nuevo contrato,
											o una nueva práctica,
											tendrían oportunidad de 
proteger las selvas tropicales.
											Así que, es alentador ver,
al menos en los últimos años,
											esta nueva coalición de partes interesadas
a lo largo de la cadena de suministro,
											unirse para tratar de transformar
el sistema alimentario.
											De hecho, lo que están tratando de hacer
											es crear un nuevo tipo de contrato social
											que les permita administrar
los bienes comunes mundiales.
									",An economic case for protecting the planet,Naoko Ishii,14:14,"global commons,biodiversity,climate change,community,collaboration,biosphere,economics,conservation,environment,future,global issues,innovation,natural resources,nature,oceans,pollution,social change,society,sustainability,water,trees"
"
","
","
",An economic case for protecting the planet,Naoko Ishii,14:14,"global commons,biodiversity,climate change,community,collaboration,biosphere,economics,conservation,environment,future,global issues,innovation,natural resources,nature,oceans,pollution,social change,society,sustainability,water,trees"
