fr,en,tr,es,title,speaker,duration,tags
"
","
","
","
",Tools for a better world,Jamais Cascio,16:15,"culture,future,global issues,social change,technology"
"
											Nous pouvons voir les valeurs qui changent le monde dans les instruments qui émergent
											pour rendre visible l’invisible – ce qui veut dire,
											rendre évidentes les conditions du monde qui nous entourent
											qui autrement serait largement imperceptible.
											Nous savons que souvent les gens changent leurs comportements
											quand ils voient et comprennent l’impact de leurs actions.
											Un petit exemple, beaucoup d’entre nous on ressenti
											le changement dans le comportement de conduite qui nous vient
											de l’affichage en temps réel de la consommation qui nous montre précisément
											comment les habitudes de conduite affectent l'efficience du véhicule.
											Ces dernières années ont vu la croissance des innovations
											dans notre façon de mesurer et d'afficher ce que le monde
											peut avoir de trop grand, ou de trop impalpable, ou de trop glissant pour être facilement saisi.
											Des technologies simples, comme des appareils montés sur les murs
											qui affichent combien d’énergie vous consommez dans votre maison,
											et quels résultats vous obtenez en éteignant les lumières —
											tout ceci peut vraiment avoir un impact positif direct
											sur nos consommations d’énergie.
											Les outils communautaires, comme les textos, qui vous disent
											quand le taux de pollen est élevé ou les niveaux de pollution sont en hausse
											ou quand une catastrophe naturelle est en cours,
											peuvent vous donner les informations dont vous avez besoin pour réagir rapidement.
											Des affichages riches en données comme les cartes montrant les contributions aux campagnes,
											ou les cartes des calottes glaciaires qui disparaissent,
											nous permettent de mieux comprendre le contexte et l’évolution
											du processus qui nous affecte tous.
									","
											We can see world-changing values in the emergence of tools
											to make the invisible visible — that is,
											to make apparent the conditions of the world around us
											that would otherwise be largely imperceptible.
											We know that people often change their behavior
											when they can see and understand the impact of their actions.
											As a small example, many of us have experienced
											the change in driving behavior that comes from having
											a real time display of mileage showing precisely
											how one's driving habits affect the vehicle's efficiency.
											The last few years have all seen the rise of innovations
											in how we measure and display aspects of the world
											that can be too big, or too intangible, or too slippery to grasp easily.
											Simple technologies, like wall-mounted devices
											that display how much power your household is using,
											and what kind of results you'll get if you turn off a few lights —
											these can actually have a direct positive impact
											on your energy footprint.
											Community tools, like text messaging, that can tell you
											when pollen counts are up or smog levels are rising
											or a natural disaster is unfolding,
											can give you the information you need to act in a timely fashion.
											Data-rich displays like maps of campaign contributions,
											or maps of the disappearing polar ice caps,
											allow us to better understand the context and the flow
											of processes that affect us all.
									","
											Görünmeyeni görünen yapmak için, çevremizdeki dünyanın
											şartlarını belirginleştirmek için—
											aksi takdirde büyük ölçüde algılanamaz olacaktı—
											dünya-değiştiren değerleri, araçların ortaya çıkışında görebiliriz.
											Ne zaman insanlar hareketlerinin etkilerini görür ve anlarlar,
											biliyoruz ki işte o zaman insanlar sıklıkla davranışlarını değiştirler.
											Çoğumuzun tecrübe ettiği küçük bir örnek,
											Araç kullanma tarzımızdaki değişim,
											gerçek zamanlı ve tam hız göstergelerinin varlığından geliyor.
											Bu gösterge birisinin araç kullanma tarzının aracın verimliliğini nasıl etkilediğini net bir şekilde gösteriyor.
											Geçen bir kaç yılda, hepimiz, çok büyük, çok soyut
											kavramak için çok kaygan- zor anlaşılır dünyanın farklı yönlerini
											nasıl görüntüler ve ölçeriz'e dair yeniliklerin yükselişini gördük.
											Duvara monte aparatlar gibi, evinizin ne kadar
											enerji kullandığını gösteren ve bir kaç lambayı söndürürseniz
											ne gibi bir sonuç alacağınızı gösteren basit teknolojiler.
											Bu gerçekten kullandığınız enerjinin izini sürmek konusunda
											direkt pozitif bir etkiye sahip.
											Kısa mesaj gibi toplumsal araçlar, vaktinde harekete geçmek için
											polenlerin sayılarının arttığı ya da duman seviyesinin
											yükseldiği ya da doğal afetlerin ortaya çıktığı
											durumlar hakkında bilgi verebilir.
											Zengin verili görüntüler, seçim kampanyasına katılanları gösteren haritalar gibi
											ya da kaybolan kutup buzullarını gösteren haritalar,
											bizi etkileyen içeriği ve sürecin ilerleyişini
											daha iyi anlamamızı sağlıyor.
									","
											Podemos observar estos valores de cambio en la aparición de herramientas
											para hacer visible lo invisible; es decir,
											para hacer palpables condiciones del mundo que nos rodea
											que de otra forma serían en gran parte imperceptibles.
											Sabemos que las personas a menudo cambian su comportamiento
											cuando pueden ver y entender el impacto de sus acciones.
											Un pequeño ejemplo: muchos de nosotros hemos experimentado
											el cambio en los hábitos de manejo derivado de contar con
											información en tiempo real del kilometraje, que muestre con exactitud
											cómo los hábitos de manejo afectan la eficiencia del vehículo.
											En los últimos años hemos visto un crecimiento en innovaciones
											para medir y mostrar aspectos del mundo que pueden ser
											muy grandes, o muy intangibles, o demasiado complejos para captarlos fácilmente.
											Tecnologías simples, como aparatos montados en pared
											que indican cuánta energía está consumiendo el hogar,
											y cuál será el resultado de apagar algunas luces —
											pueden de hecho tener un impacto positivo directo
											en tu huella de energía.
											Las herramientas comunitarias tales como los mensajes de texto, que pueden decirnos
											cuándo está alto el índice de polen, o si los niveles de esmog estan aumentando
											o si está ocurriendo un desastre natural,
											pueden darnos la información necesaria para actuar de manera oportuna.
											Las imágenes ricas en datos, tales como mapas de contribuciones a las campañas
											o mapas de la desaparición de los casquetes glaciares,
											nos permiten entender mejor el contexto y el flujo
											de los procesos que nos afectan a todos.
									",Tools for a better world,Jamais Cascio,16:15,"culture,future,global issues,social change,technology"
"
","
","
","
",Tools for a better world,Jamais Cascio,16:15,"culture,future,global issues,social change,technology"
"
											Nous pouvons voir les valeurs qui changent le monde dans les projets de recherche
											qui cherchent à répondre aux besoins médicaux du monde
											à travers l’accès libre aux données et à l’action collaborative.
											Certains mettent l’accent sur les risques des dangers du partage de la connaissance,
											mais je suis convaincu que les bénéfices des solutions de diffusion de la connaissance
											sont bien plus importants.
											Par exemple, le libre accès aux revues, comme la Public Library of Science,
											rendent les recherches d’avant-garde accessibles à tous gratuitement—
											à tout le monde.
											Et en fait, un nombre croissant d’éditeurs scientifiques
											sont en train d’adopter ce modèle.
											L’année dernière, des centaines de chercheurs bénévoles en biologie et chimie
											partout dans le monde ont travaillé ensemble
											pour séquencer le génome du parasite responsable
											de certaines des pires maladies du monde en développement :
											la maladie du sommeil Africaine, la leishmaniose et la maladie de Chagga.
											Les données du génome sont maintenant disponibles
											dans des bases de données en accès libre partout dans le monde,
											c’est une aubaine pour les chercheurs
											qui essayent de trouver des traitements.
											Mais mon exemple préféré est forcément la réponse mondiale
											à l’épidémie de SRAS en 2003, 2004 qui a pu compter
											sur l’accès dans le monde entier à la séquence complète du gène du virus de la SRAS.
											Le Conseil National de recherche des États Unis
											dans son rapport de suivi de l'épidémie a spécifiquement
											cité cette disponibilité de la séquence comme raison clef
											du succès dans le développement si rapide des traitements Contre le SRAS.
									","
											We can see world-changing values in research projects
											that seek to meet the world's medical needs
											through open access to data and collaborative action.
											Now, some people emphasize the risks of knowledge-enabled dangers,
											but I'm convinced that the benefits of knowledge-enabled solutions
											are far more important.
											For example, open-access journals, like the Public Library of Science,
											make cutting-edge scientific research free to all —
											everyone in the world.
											And actually, a growing number of science publishers
											are adopting this model.
											Last year, hundreds of volunteer biology and chemistry researchers
											around the world worked together
											to sequence the genome of the parasite responsible
											for some of the developing world's worst diseases:
											African sleeping sickness, leishmaniasis and Chagas disease.
											That genome data can now be found
											on open-access genetic data banks around the world,
											and it's an enormous boon to researchers
											trying to come up with treatments.
											But my favorite example has to be the global response
											to the SARS epidemic in 2003, 2004, which relied on
											worldwide access to the full gene sequence of the SARS virus.
											The U.S. National Research Council
											in its follow-up report on the outbreak specifically
											cited this open availability of the sequence as a key reason
											why the treatment for SARS could be developed so quickly.
									","
											Dünya değiştiren değerleri, dünyanın ilaç ihtiyacına
											verilere açık erişim ve işbirlikçi hareket ile
											çare arayan araştırma projelerinde görebiliriz.
											Şimdi, bazı insanlar bilginin yol açtığı tehlikelere vurgu yapıyorlar,
											ama ben inanıyorum ki, bilginin yol açtığı çözümler
											çok daha önemli.
											Örneğin, açık erişimli dergiler, ""Public Library of Science"" gibi
											en son bilimsel araştırmaları dünyadaki herkese
											açık hale getiriyor.
											Ve bizatihi, gittikçe sayıları artan bilim yayıncıları
											bu modeli benimsiyor.
											Geçen sene, dünyanın her yanından yüzlerce
											gönüllü biyolog ve kimyager gelişmekte olan ülkelerdeki
											afrika uyku hastalığı, layşmanyaz ve chagas hastalığına
											yol açan parazitin genomunu sıralamak için
											birlikte çalıştılar.
											Bu genom verileri şu anda
											tüm dünyaya açık erişimli bir veri bankasında bulunabilir
											ve bu tedavi arayan araştırmacılar için
											büyük bir iyilik.
											Ancak benim favori örneğim, SARS salgınına
											2003-2004 yıllarında verilen global tepki;
											SARS virüsünün gen dizilimine dünyanın her yerinden erişim sağlanmıştı.
											Amerika Ulusal Araştırma Konseyi,
											özellikle salgın izleme raporunda
											bu gen dizilimine açık erişilebilirliği, SARS için çabucak bir ilaç geliştirilmesinde
											kilit nokta olduğuna vurgu yapıyor.
									","
											Podemos ver valores de cambio mundial en proyectos de investigación
											que buscan soluciones a los problemas médicos mundiales
											a través del libre acceso a la información y la acción colaborativa.
											Algunas personas acentúan los riesgos de los ""peligros posibilitados por el conocimiento"",
											pero estoy convencido de que los beneficios que traen las ""soluciones
											posibilitadas por el conocimiento"" son mucho mas importantes.
											Por ejemplo, las publicaciones de acceso libre, como la ""Public Library of Science"",
											ponen las investigaciones científicas de vanguardia
											gratuitamente a disposición de todas las personas del mundo.
											De hecho, un número creciente de editores científicos
											está adoptando este modelo.
											El año pasado cientos de investigadores voluntarios en biología y química
											de todo el mundo trabajaron juntos
											para secuenciar el genoma del parásito responsable
											de algunas de las peores enfermedades del mundo en desarrollo:
											la enfermedad del sueño africana, la leishmaniasis y la enfermedad de Chagas
											Actualmente la información del genoma se puede encontrar
											en bancos de datos genéticos de acceso libre alrededor del mundo.
											Esto es una ventaja enorme para los investigadores
											que están tratando de desarrollar tratamientos.
											Pero mi ejemplo favorito es la respuesta global
											a la epidemia de SARS en 2003-2004, que se basó en
											el acceso mundial a la secuencia completa del gen del virus del SARS.
											El Consejo de Investigación Nacional de los Estados Unidos
											en su informe de seguimiento del brote, citó específicamente
											esta disponibilidad de la secuencia como una razón clave
											de que el tratamiento para el SARS se pudiera desarrollar tan rápidamente.
									",Tools for a better world,Jamais Cascio,16:15,"culture,future,global issues,social change,technology"
"
","
","
","
",Tools for a better world,Jamais Cascio,16:15,"culture,future,global issues,social change,technology"
"
											Et nous pouvons voir les valeurs qui changent le monde
											dans une chose aussi modeste qu'un téléphone portable.
											Je peux probablement compter sur les doigts de ma main les personnes dans cette pièce
											qui n’utilise pas de portable —
											et où est Aubrey, parce que je sais qu’il n'en utilise pas ?
											(Rires)
											Pour beaucoup d’entre nous, les téléphones portables sont devenus
											presque une extension de nous même,
											et nous commençons maintenant à voir les changements sociaux
											que les portables entrainent.
											Vous connaissez peut-être déjà les aspects plus significatifs:
											dans le monde, l’année dernière les portables avec appareil photo se sont vendus plus
											que n’importe quel autre appareil photo,
											et un nombre croissant de personnes vivent à travers ces objectifs,
											et sur le réseau – et quelque fois ils créent des livres d’histoire.
											Dans le monde en développement, les téléphones portables sont devenus des moteurs économiques.
											L'an dernier, une étude a montré une relation directe
											entre la croissance de l’usage du portable
											et la croissance du PIB en Afrique.
											Au Kenya, les minutes de portable
											sont devenues une monnaie alternative.
											Les aspects politiques des téléphones portables ne peuvent pas non plus être ignorés,
											depuis les nuées de messages en Corée qui ont aidé à faire chuter le gouvernement,
											jusqu’au projet Blairwatch au Royaume Uni,
											qui accrochait les politiciens qui tentaient d'éviter la presse.
											(Rires)
									","
											And we can see world-changing values
											in something as humble as a cell phone.
											I can probably count on my fingers the number of people in this room
											who do not use a mobile phone —
											and where is Aubrey, because I know he doesn't?
											(Laughter)
											For many of us, cell phones have really become
											almost an extension of ourselves,
											and we're really now beginning to see the social changes
											that mobile phones can bring about.
											You may already know some of the big-picture aspects:
											globally, more camera phones were sold last year
											than any other kind of camera,
											and a growing number of people live lives mediated through the lens,
											and over the network — and sometimes enter history books.
											In the developing world, mobile phones have become economic drivers.
											A study last year showed a direct correlation
											between the growth of mobile phone use
											and subsequent GDP increases across Africa.
											In Kenya, mobile phone minutes
											have actually become an alternative currency.
											The political aspects of mobile phones can't be ignored either,
											from text message swarms in Korea helping to bring down a government,
											to the Blairwatch Project in the UK,
											keeping tabs on politicians who try to avoid the press.
											(Laughter)
									","
											Ayrıca dünya değiştiren değerleri
											cep telefonu gibi basit bir şeyde görebiliriz.
											Bu odada cep-telefonu kullanmayan kişilerin
											elimin parmaklarını geçmeyeceğini biliyorum.
											Aubrey nerelerde? Onun kullanmadığını biliyorum.
											(Gülüşmeler)
											Bir çoğumuz için, cep telefonları gerçekten
											bizlerin bir parçası olmuş durumda
											ve bizler şimdilerde cep telefonlarının getirdiği
											sosyal değişimi görmeye başlıyoruz.
											Büyük resmin bazı parçalarını zaten biliyor olabilirsiniz:
											global olarak, geçen sene kameralı telefonlar
											diğer kamera çeşitlerinden daha fazla satıldı.
											Ve gittikçe artan sayıda insan lenslerin aracılığında bir hayat yaşıyorlar,
											networkleri üzerinden yaptıklarıyla tarihe geçiyor bazen insanlar.
											Gelişmekte olan ülkelerde cep telefonları ekonominin motoru haline geliyor.
											Geçen seneki bir çalışma, cep telefonu kullanımı ile
											Afrikadaki GSYİH' da artış arasında
											doğrudan bir korelasyon olduğunu ortaya koydu.
											Kenya'da, cep telefonu dakikaları
											alternatif bir para birimi haline geldi.
											Cep telefonlarının politikaya bakan yönü de gözardı edilemez.
											Kore'de hükümeti düşürmeye yardım eden kısa mesaj akınından
											İngiltere'deki Blairwatch Projesine kadar
											Basından kaçmaya çalışan politikacıları göz hapsine alıyor
											(Gülüşmeler)
									","
											También podemos hallar valores capaces de cambiar el mundo
											en algo tan modesto como un teléfono celular.
											Probablemente podría contar con los dedos el número de personas presentes
											que no usan teléfono móvil.
											¿Dónde está Aubrey? Yo sé que él no los usa.
											(Risas)
											Para muchos de nosotros, los celulares se han convertido
											prácticamente en una extensión de nosotros mismos,
											y estamos apenas comenzando a presenciar los cambios sociales
											que los teléfonos móviles pueden provocar.
											Quizá ya conocen algunos de los aspectos principales:
											durante el año pasado se vendieron a nivel global más celulares con cámara
											que cualquier otro tipo de cámara,
											y un número cada vez mayor de personas vive su vida mediada por los lentes,
											y en la red — y a veces hasta terminan en los libros de historia.
											En los países en desarrollo, los teléfonos móviles se han convertido en motores económicos.
											Un estudio del año pasado mostró una correlación directa
											entre el crecimiento en el uso de teléfonos móviles
											y aumentos en el PIB en toda África.
											En Kenia, los minutos de telefonía móvil
											incluso se han convertido en una moneda alternativa.
											Tampoco podemos pasar por alto los aspectos políticos de los teléfonos móviles,
											de los enjambres de mensajes de texto que ayudaron a derribar al gobierno en Corea,
											al proyecto ""Blairwatch"" en el Reino Unido,
											y vigilar a los políticos que intentan evadir a la prensa.
											(Risas)
									",Tools for a better world,Jamais Cascio,16:15,"culture,future,global issues,social change,technology"
"
","
","
","
",Tools for a better world,Jamais Cascio,16:15,"culture,future,global issues,social change,technology"
"
											Et ça va devenir de plus en plus fou.
											Envahissant, toujours conectés, son et vidéo haute qualité,
											même les appareils fait pour être porté plutôt qu’emporté dans la poche,
											vont transformer notre vie sur une échelle que peu apprécient réellement.
											Je n’exagère pas en disant que les téléphones portables
											sont peut-être parmi les technologies les plus importantes du monde.
											Et dans ce contexte qui évolue rapidement,
											il est possible d’imaginer un monde dans lequel les portables deviendront
											bien plus qu’un simple instrument d’interaction social.
									","
											And it's just going to get more wild.
											Pervasive, always-on networks, high quality sound and video,
											even devices made to be worn instead of carried in the pocket,
											will transform how we live on a scale that few really appreciate.
											It's no exaggeration to say that the mobile phone
											may be among the world's most important technologies.
											And in this rapidly evolving context,
											it's possible to imagine a world in which the mobile phone becomes
											something far more than a medium for social interaction.
									","
											Ve gittikçe daha da ciddileşecek.
											Her tarafa yayılan, daima networklere bağlı olan, yüksek kaliteli ses ve videolu
											çantamızda taşımaktan yalama olmuş cihazlar
											çok az insanın takdir edeceği ölçüde hayatımızı değiştirecek.
											Cep telefonunun belki de dünyanın en önemli teknolojileri
											arasında yer aldığını söylemek abartı olmayacaktır.
											Ve hızla gelişen bu durumda,
											cep telefonlarının sosyal etkileşim araçlarından daha öte bir şey olduğu
											bir dünya düşünmek mümkündür.
									","
											Y las cosas van a alocarse todavía más.
											Las redes ubicuas y siempre conectadas, el audio y el video de alta calidad,
											incluso dispositivos diseñados para vestirse en lugar de ser llevados en los bolsillos,
											transformarán nuestras formas de vida en dimensiones que realmente pocos visualizan.
											No es una exageración decir que los teléfonos móviles
											podrían estar entre las tecnologías más importantes del mundo.
											Y en este contexto de rápida evolución,
											es posible imaginar un mundo en el cual los teléfonos móviles se convertirían
											en mucho más que un medio para la interacción social.
									",Tools for a better world,Jamais Cascio,16:15,"culture,future,global issues,social change,technology"
"
","
","
","
",Tools for a better world,Jamais Cascio,16:15,"culture,future,global issues,social change,technology"
"
											Jai longtemps admiré le projet Witness,
											et Peter Gabriel nous en a donné des détails mercredi dernier,
											pendant son émouvante présentation.
											Et je suis si heureux de voir que
											le projet Witness va ouvrir un portail Web
											pour permettre aux utilisateurs d’appareils photo numériques et téléphones portables
											d’envoyer leurs enregistrements par Internet,
											plutôt que juste transporter l’enregistrement sur cassette vidéo.
											Ceci ajoute non seulement une nouvelle voie potentiellement plus sure,
											pour documenter les abus,
											mais ça ouvre le programme à la génération numérique mondiale grandissante.
									","
											I've long admired the Witness project,
											and Peter Gabriel told us more details about it on Wednesday,
											in his profoundly moving presentation.
											And I'm just incredibly happy to see the news
											that Witness is going to be opening up a Web portal
											to enable users of digital cameras and camera phones
											to send in their recordings over the Internet,
											rather than just hand-carrying the videotape.
											Not only does this add a new and potentially safer avenue
											for documenting abuses,
											it opens up the program to the growing global digital generation.
									","
											Ben ""Tanık Projesinin"" hayranıyım
											ve Peter Gabriel çarşamba günü içten sunumunda
											bize detaylarından bahsetmişti.
											Ben ""Tanık'ın"" el kameralarından farklı olarak,
											dijital kamera ve kameralı telefon kullanıcılarının çektiklerini
											internet üzerinden gönderecekleri
											açık bir Web portalı olacağı haberiyle
											inanılmaz derecede mutlu oldum.
											Bu sadece ihlalleri belgelemek için
											yeni ve potansiyel olarak güvenli bir yol değil
											ayrıca gelişen global dijital neslini başlatan bir program.
									","
											Siempre he admirado el proyecto Witness [Testigo],
											Peter Gabriel nos contó algunos detalles adicionales el miércoles,
											en una presentación sumamente conmovedora.
											Ahora estoy increíblemente feliz al enterarme de la noticia
											de que Witness abrirá un sitio web
											que le permitirá a los usuarios de cámaras digitales y telefónicas
											enviar sus grabaciones a través de internet,
											en vez de tener que llevar personalmente la videocinta.
											Esto no solo añade una vía nueva y potencialmente mas segura
											para documentar los abusos,
											sino que abre el programa a la creciente generación digital global.
									",Tools for a better world,Jamais Cascio,16:15,"culture,future,global issues,social change,technology"
"
","
","
","
",Tools for a better world,Jamais Cascio,16:15,"culture,future,global issues,social change,technology"
"
											Maintenant, imaginez un modèle similaire pour relier les écologistes:
											imaginez un portail Web qui collecte les enregistrements et les preuves
											de ce qui est en train d’arriver à la planète :
											mettre des infos et des données à la portée de gens de toutes sortes,
											des activistes et des chercheurs
											aux hommes d’affaire et aux hommes politiques.
											Ça soulignerait les changements qui sont en route,
											mais, encore plus important, ça donnerait la parole
											à ceux qui veulent travailler
											à voir un monde nouveau, un monde meilleur,devenir réalité.
											Ça donnerait aux citoyens ordinaires
											une chance de jouer un rôle dans la protection de la planète.
											Ça serait, essentiellement, un projet « Earth Witness » [Témoin de la Terre].
											Pour être honnête, dans ce discours j’utilise le nom « Earth Witness »
											dans le cadre d’un scenario, tout bonnement pour simplifier
											ce ce à quoi ce projet imaginaire pourrait aspirer,
											et non pour rebondir sur le travail formidable de l'organisation Witness.
											On pourrait tout aussi bien l'appeler, « Projet de Transparence Environnementale »
											« Foules Intelligentes pour la Sécurité Nationale » —
											mais « Earth Witness » est beaucoup plus facile à dire.
									","
											Now, imagine a similar model for networking environmentalists.
											Imagine a Web portal collecting recordings and evidence
											of what's happening to the planet:
											putting news and data at the fingertips of people of all kinds,
											from activists and researchers
											to businesspeople and political figures.
											It would highlight the changes that are underway,
											but would more importantly give voice
											to the people who are willing to work
											to see a new world, a better world, come about.
											It would give everyday citizens
											a chance to play a role in the protection of the planet.
											It would be, in essence, an ""Earth Witness"" project.
											Now, just to be clear, in this talk I'm using the name ""Earth Witness""
											as part of the scenario, simply as a shorthand,
											for what this imaginary project could aspire to,
											not to piggyback on the wonderful work of the Witness organization.
											It could just as easily be called, ""Environmental Transparency Project,""
											""Smart Mobs for Natural Security"" —
											but Earth Witness is a lot easier to say.
									","
											Şimdi, benzer bir modeli çevrecilerin örgütlenmesi için hayal edin.
											Gezegende neler olup bittiğini dair kayıtları ve delilleri toplayan
											bir Web portalı hayal edin:
											haberleri ve aktivist ya da araştırmacı olsun
											iş insanı ya da politikacı olsun
											tüm insanların ellerindeki bütün verilerin konduğu bir portal.
											Oluşmakta olan değişimleri aydınlatacak
											ama daha önemlisi yeni ve daha iyi bir dünya
											meydana getirmek için çalışmak isteyen
											insanların sesini yükseltecek.
											Gezegenin korunmasında rol almak isteyen
											sıradan insanlara bir şans verecek.
											Özü itibariyle, ""Dünya Tanığı"" projesi.
											Şimdi, açık olmak gerekirse, bu konuşmamda ""Dünya Tanığı"" ismini
											basit bir stenograf gibi, bir senaryonun parçası olarak
											bu hayali projenin neleri amaçladığını göstermek için
											Tanık organizasyonunun yaptığı mükemmel işlere değinmeden, kullanacağım.
											"" Çevresel Saydamlık Projesi"" olarak adlandırılabilir— ya da
											""Doğal Güvenlik için Entelektüel Çeteler"" olarak—
											ama ""Dünya Tanığı"" diye adlandırmak daha kolay.
									","
											Ahora, imaginen un modelo similar para redes ambientalistas:
											un portal web que recopile grabaciones y evidencias
											de lo que está pasando en el planeta:
											y que ponga las noticias y los datos al alcance de gente de todo tipo,
											desde activistas e investigadores
											hasta empresarios y figuras políticas.
											Esto resaltaría los cambios que se están dando,
											pero lo más importante es que les daría una voz
											a las personas dispuestas a trabajar
											para crear un mundo nuevo, un mundo mejor.
											Les daría a los ciudadanos comunes
											la oportunidad de desempeñar un papel en la protección del planeta.
											En esencia, el proyecto sería un ""Testigo del Planeta"".
											Quiero dejar claro que aquí estoy usando el nombre ""Testigo del Planeta""
											como parte del escenario, simplemente como una abreviación
											de lo que este proyecto imaginario podría aspirar a ser,
											y no para apropiarme del maravilloso trabajo de la organizacion ""Witness"" [Testigo].
											También podríamos llamarlo ""Proyecto de Transparencia Ambiental"",
											""Multitudes Inteligentes al servicio de la Seguridad Natural"" —
											pero es mucho más fácil decir ""Testigo del Planeta"".
									",Tools for a better world,Jamais Cascio,16:15,"culture,future,global issues,social change,technology"
"
","
","
","
",Tools for a better world,Jamais Cascio,16:15,"culture,future,global issues,social change,technology"
"
											Plusieurs personnes qui participeraient à Earth Witness
											se concentreraient sur les problèmes écologiques, causés par l’homme ou pas,
											spécialement sur les crimes environnementaux
											et sur les sources importantes de gaz à effet de serre et autres émissions.
											C’est compréhensible et important.
											Nous avons besoin d'être mieux informés de ce qui se passe sur la planète
											si nous voulons avoir des chances de réparer les dégâts.
											Mais le projet Earth Witness ne devrait pas se limiter uniquement aux problèmes.
											Dans la meilleure tradition de Worldchanging,
											il devrait servir également de vitrine pour les bonnes idées, les projets réussis
											et les efforts pour faire la différence qui méritent beaucoup plus de visibilité.
											Earth Witness nous montrerait deux mondes:
											le monde qu’on laisse derrière nous,
											et le monde que nous construisons pour les générations à venir.
									","
											Now, many of the people who participate in Earth Witness
											would focus on ecological problems, human-caused or otherwise,
											especially environmental crimes
											and significant sources of greenhouse gases and emissions.
											That's understandable and important.
											We need better documentation of what's happening to the planet
											if we're ever going to have a chance of repairing the damage.
											But the Earth Witness project wouldn't need to be limited to problems.

											In the best Worldchanging tradition,
											it might also serve as a showcase for good ideas, successful projects
											and efforts to make a difference that deserve much more visibility.
											Earth Witness would show us two worlds:
											the world we're leaving behind,
											and the world we're building for generations to come.
									","
											Şimdi, ""Dünya Tanığı"" projesine katılan bir çok insan,
											insan kaynaklı olsun olmasın ekolojik problemlere
											özellikle çevreye karşı suçlara
											ve sera gazı sera gazı emisyonu konularına odaklanacak.
											Bu ise önemli ve anlaşılır.
											Eğer bizlerin zararları tamir etmek için bir şansımız olacaksa,
											gezegende neler olduğuna dair dahi iyi bir belgelendirmeye ihtiyacımız var.
											Ancak ""Dünya Tanığı"" projesi problemleri sınırlandırmamalı.
											Wordchanging güzel geleneği
											ayrıca, iyi fikirler, başarılı projeler ve daha çok görülmeyi hakeden,
											fark yaratacak çalışmalar için bir vitrin olabilir.
											""Dünya Tanığı"" ile iki dünya göreceğiz;
											geride bıraktığımız dünya
											ve gelecek nesiller için inşa ediyor olduğumuz dünya.
									","
											Y muchas de las personas que participarían en Testigo del Planeta
											se concentrarían en problemas ecológicos, provocados o no por los seres humanos,
											especialmente crímenes ambientales
											y fuentes considerables de emisiones y gases de efecto invernadero.
											Esto es comprensible e importante.
											Necesitamos un mejor registro de lo que está pasando en el planeta
											si es que queremos llegar a tener la oportunidad de reparar el daño.
											Pero el proyecto Testigo del Planeta no tiene por qué limitarse a los problemas.
											Siguiendo la mejor tradición de Worldchanging,
											también podría servir de vitrina para buenas ideas y proyectos y esfuerzos
											exitosos y que marcan diferencias y merecen mucha más visibilidad.
											Testigo del Planeta nos mostraría dos mundos:
											el mundo que estamos dejando atrás,
											y el mundo que estamos construyendo para las generaciones futuras.
									",Tools for a better world,Jamais Cascio,16:15,"culture,future,global issues,social change,technology"
"
","
","
","
",Tools for a better world,Jamais Cascio,16:15,"culture,future,global issues,social change,technology"
