en,tr,es,fr,title,speaker,duration,tags
"
","
","
","
",The press trampled on my privacy. Here's how I took back my story,Kate Stone,6:18,"health,society,social change,personal growth,storytelling,gender,gender equality,humanity,journalism,identity,life,media,Transgender"
"
											When I last spoke here —
									","
											Burada geçen konuştuğumda
									","
											la última vez que di mi charla
									","
											J'ai dernière fois que parlé ici —
									",The press trampled on my privacy. Here's how I took back my story,Kate Stone,6:18,"health,society,social change,personal growth,storytelling,gender,gender equality,humanity,journalism,identity,life,media,Transgender"
"
","
","
","
",The press trampled on my privacy. Here's how I took back my story,Kate Stone,6:18,"health,society,social change,personal growth,storytelling,gender,gender equality,humanity,journalism,identity,life,media,Transgender"
"
											(Applause)
									","
											(Alkışlar)
									","
											(Aplausos)
									","
											(Applaudissements)
									",The press trampled on my privacy. Here's how I took back my story,Kate Stone,6:18,"health,society,social change,personal growth,storytelling,gender,gender equality,humanity,journalism,identity,life,media,Transgender"
"
","
","
","
",The press trampled on my privacy. Here's how I took back my story,Kate Stone,6:18,"health,society,social change,personal growth,storytelling,gender,gender equality,humanity,journalism,identity,life,media,Transgender"
"
											at TED, I didn't talk about it,
because it's boring.
											And one Scottish newspaper
ran with the headline:
											""Sex Swap Scientist Gored by Stag.""
											And five others did similar things.
											And for a minute, I was angry.
											But then I found my calm place.
											And what ran through my head was,
""They've crossed the wrong woman,
											and they're not going to know
what's hit them.""
									","
											TED'de bunun hakkında konuşmadım, 
çünkü sıkıcıydı.
											Bir İskoç gazetesi şöyle bir manşet attı:
											""Trans Bilim İnsanı
Geyik Tarafından Boynuzlandı""
											Beş ayrı gazete daha benzer şeyler yazdı.
											Bir an için öfkelendim.
											Fakat sonra sakinleştim.
											Kafamdan geçen şu oldu, 
""Yanlış kadına bulaştılar
											ve başlarına neyin geldiğini bilmiyorlar.""
									","
											en TED, no hablé del tema, 
porque es aburrido.
											Y un periódico escocés 
publicó el siguiente titular:
											""Científica transgénero 
atacada por un venado"".
											Otros cinco periódicos 
publicaron cosas parecidas.
											Al principio me molestó
											pero luego me tranquilicé.
											Y lo que pasó por mi cabeza fue,

											""Se cruzaron con la mujer equivocada
y no saben lo que les espera"".
									","
											à TED, je n'en avais pas parlé,
c'est sans intérêt.
											Un des journaux écossais
avait fait sa une :
											« Transsexuelle, encornée par un cerf. »
											Cinq autres ont utilisé
des titres similaires.
											Sur le coup, ça m'a révoltée.
											Puis j'ai retrouvé ma sérénité.
											Je me suis dit :
« Ils ont contrarié la mauvaise personne,
											et ils ne vont pas comprendre
ce qui leur arrive. »
									",The press trampled on my privacy. Here's how I took back my story,Kate Stone,6:18,"health,society,social change,personal growth,storytelling,gender,gender equality,humanity,journalism,identity,life,media,Transgender"
"
","
","
","
",The press trampled on my privacy. Here's how I took back my story,Kate Stone,6:18,"health,society,social change,personal growth,storytelling,gender,gender equality,humanity,journalism,identity,life,media,Transgender"
"
											(Laughter)
									","
											(Gülüşmeler)
									","
											(Risas)
									","
											(Rires)
									",The press trampled on my privacy. Here's how I took back my story,Kate Stone,6:18,"health,society,social change,personal growth,storytelling,gender,gender equality,humanity,journalism,identity,life,media,Transgender"
"
","
","
","
",The press trampled on my privacy. Here's how I took back my story,Kate Stone,6:18,"health,society,social change,personal growth,storytelling,gender,gender equality,humanity,journalism,identity,life,media,Transgender"
"
											I'm a kindness ninja.
											I don't really know what a ninja does,
											but to me, they slip through the shadows,
crawl through the sewers,
											skip across the rooftops,
											and before you know it,
they're behind you.
											They don't turn up
with an army or complain,
											and they're laser-focused on a plan.
											So when I lay in my hospital bed,
											I thought of my plan
to help reduce the chances
											of them doing this to somebody else,
											by using the system as is, and paying
the price of sacrificing my privacy.
											What they told one million people,
I will tell 10 million people.
									","
											Ben bir nezaket ninjasıyım.
											Aslında bir ninja ne yapar bilmem
											fakat benim için, gölgelerden kayıp, 
lağımlarda sürünüp
											çatılardan atlarlar
											ve siz daha bilmeden arkanızda olurlar.
											Bir orduyla veya şikayetle çıkagelmezler
											ve planlarına lazer gibi odaklanmışlardır.
											Ben hastane yatağımda uzanırken
											bunu bir başkasına yapma ihtimallerini
											düşürmek için planımı yaptım,
											sistemi olduğu gibi kullanarak
ve mahremiyetimi feda ederek.
											Bir milyon kişiye söylediklerini, 
ben on milyon kişiye söyleyeceğim.
									","
											Soy una ninja buena.
											No sé exactamente qué hace un ninja
											pero para mí, se mueven entre las sombras,
andan por las alcantarillas,
											saltan por los techos,
											y antes de darte cuenta,
los tienes detrás.
											No aparecen con un ejército ni se quejan,
											y enfocan toda su atención en un plan.
											Así que mientras estaba en el hospital,
											pensé en un plan para reducir
las posibilidades
											de que a otros les pasara lo mismo,
usando el sistema tal como es
											y pagando el precio
de sacrificar mi privacidad.
											Lo que ellos le contaron a un millón
de personas, yo se lo diría a 10 millones.
									","
											Je suis une ninja bienveillante.

											Je ne sais pas ce que font les ninjas,
											je les imagine se glisser dans la nuit,
ramper dans les égouts,
											sauter sur les toits,
											et hop, ils sont juste derrière vous.
											Ils n'ont pas d'armée,
ils ne se plaignent pas
											et ils sont axés à fond sur leur plan.
											Sur mon lit d'hôpital,
											j'ai fomenté un plan
pour réduire le risque
											qu'ils fassent de même à d'autres gens.
											J'ai utilisé le système,
et j'ai sacrifié ma vie privée.
											Ce qu'ils ont dit à un million de gens,
je vais le dire à dix millions.
									",The press trampled on my privacy. Here's how I took back my story,Kate Stone,6:18,"health,society,social change,personal growth,storytelling,gender,gender equality,humanity,journalism,identity,life,media,Transgender"
"
","
","
","
",The press trampled on my privacy. Here's how I took back my story,Kate Stone,6:18,"health,society,social change,personal growth,storytelling,gender,gender equality,humanity,journalism,identity,life,media,Transgender"
"
											Because when you're angry,
people defend themselves.
											So I didn't attack them,
											and they were defenseless.
											I wrote kind and calm letters
to these newspapers.
											And The Sun newspaper,
the kind of ""Fox News"" of the UK,
											thanked me for my ""reasoned approach.""
											I asked for no apology,
no retraction, no money,
											just an acknowledgment
that they broke their own rules,
											and what they did was just wrong.
											And on this journey,
I started to learn who they are,
											and they began to learn who I am.
											And we actually became friends.
											I've even had a few glasses of wine
with Philippa from The Sun since then.
											And after three months, they all agreed,
											and the statements
were published on a Friday,
											and that was the end of that.
											Or so they thought.
									","
											Çünkü kızgın olduğunuzda
insanlar kendilerini savunurlar.
											Bu yüzden onlara saldırmadım
											ve onlar savunmasızdı.
											O gazetelere nazik ve sakin
mektuplar yazdım.
											The Sun gazetesi - ""Fox News""
Birleşik Krallık versiyonu gibi -
											""mantıksal yaklaşımım"" için teşekkür etti.
											Özür, tekzip veya para istemedim,
											sadece kendi kurallarını bozduklarını,
ve yaptıklarının yanlış olduğunu
											bilmelerini istedim.
											Bu yolculukta ben onların 
kim olduğunu öğrenmeye başladım,
											onlar da benim.
											Aslında arkadaş olduk.
											The Sun'dan Philippa ile
birkaç kadeh şarap bile içtik.
											Üç ay sonunda, hepsi anlaştı
											ve bir Cuma tebliğlerini yayınladılar
											ve böylece konu kapandı.
											Ya da onlar öyle sanıyordu.
									","
											Porque cuando uno está enojado,
los demás se defienden.
											Por eso no los ataqué,
											y se quedaron indefensos.
											Escribí cartas amables y mesuradas
a estos periódicos.
											Y ""The Sun"", que es como
""Fox News"" en el Reino Unido,
											me agradeció por mi ""razonable actitud"".
											No pedía que se disculparan,
ni que se retractaran, ni dinero;
											tan solo que admitieran
que rompieron sus propias reglas
											y que actuaron de manera equivocada.
											Y en este viaje, empecé a conocerlos
											y ellos empezaron a conocerme a mí.
											Y nos hicimos amigos.
											Hasta tomé unas copas de vino
con Philippa de ""The Sun"" desde entonces.
											Luego de tres meses, 
todos estuvieron de acuerdo
											en publicar las declaraciones un viernes
											y allí terminaba todo.
											O al menos eso creyeron.
									","
											Car quand les gens sont en colère,
ils se défendent.
											Je ne les ai pas attaqués,
											et ils étaient sans défense.
											J'ai écrit des lettres calmes
et sympathiques à ces journaux
											Et le journal The Sun, une sorte de
« Fox News » au Royaume-Uni,
											m'a remerciée pour mon
« approche réfléchie ».
											Je ne demandais pas d'excuses,
de rétractation, ou d'argent,
											juste qu'ils admettent avoir
brisé leurs propres règles,
											car ce qu'ils ont fait était injuste.
											Cela m'a permis de découvrir ces gens,
											et ils ont découvert qui je suis.
											Nous sommes devenus amis.
											J'ai même bu quelques verres
de vin avec Philippa du Sun.
											Au bout de trois mois,
ils ont admis leur erreur,
											et ont publié un communiqué
un vendredi,
											clôturant cette affaire.
											Du moins, ils le pensaient.
									",The press trampled on my privacy. Here's how I took back my story,Kate Stone,6:18,"health,society,social change,personal growth,storytelling,gender,gender equality,humanity,journalism,identity,life,media,Transgender"
"
","
","
","
",The press trampled on my privacy. Here's how I took back my story,Kate Stone,6:18,"health,society,social change,personal growth,storytelling,gender,gender equality,humanity,journalism,identity,life,media,Transgender"
"
											On the Saturday,
I went on the evening news,
											with the headline ""Six National
Newspapers Admit They Were Wrong.""
											And the anchor said to me,
											""But don't you think
it's our job as journalists
											to sensationalize a story?""
											And I said, ""I was laying
on a forest floor, gored by a stag.
											Is that not sensational enough?""
									","
											Cumartesi günü akşam haberlerine çıktım,
											""Altı Ulusal Gazete
Yanlışını Kabul Etti"" başlığıyla.
											Sunucu bana sordu,
											""Gazeteciler olarak bir hikayeyi
sansasyonel yapmak
											bizim görevimiz değil mi?""
											Ben de şöyle dedim, ""Bir geyik tarafından 
boynuzlanmış şekilde orman yolunda yatmam
											yeterince sansasyonel değil mi?""
									","
											Aquel sábado, aparecí 
en el noticiero nocturno
											bajo el titular ""Seis periódicos 
del país admiten su error"".
											Y el presentador me dijo,
											""Pero ¿no cree que es 
nuestra tarea como periodistas
											tratar una noticia 
de modo sensacionalista?""
											Y le contesté, ""Estaba tendida
en un bosque, atacada por un venado,
											¿No le parece que eso
ya es sensacionalista?""
									","
											Le samedi, je suis allée
au journal télévisé du soir,
											avec le titre « Six Journaux
Nationaux Admettent Avoir Tort ».
											Le présentateur m'a dit :
											« C'est le rôle des journalistes d'écrire
											des articles à sensation, non ? »
											Je lui ai dit : « J'étais au sol,
encornée par un cerf.
											Ce n'était pas assez sensationnel ? »
									",The press trampled on my privacy. Here's how I took back my story,Kate Stone,6:18,"health,society,social change,personal growth,storytelling,gender,gender equality,humanity,journalism,identity,life,media,Transgender"
"
","
","
","
",The press trampled on my privacy. Here's how I took back my story,Kate Stone,6:18,"health,society,social change,personal growth,storytelling,gender,gender equality,humanity,journalism,identity,life,media,Transgender"
"
											(Laughter)
									","
											(Kahkahalar)
									","
											(Risas)
									","
											(Rires)
									",The press trampled on my privacy. Here's how I took back my story,Kate Stone,6:18,"health,society,social change,personal growth,storytelling,gender,gender equality,humanity,journalism,identity,life,media,Transgender"
"
","
","
","
",The press trampled on my privacy. Here's how I took back my story,Kate Stone,6:18,"health,society,social change,personal growth,storytelling,gender,gender equality,humanity,journalism,identity,life,media,Transgender"
"
											And I was now writing the headlines.
											My favorite one was,
											""The stag trampled on my throat,
and the press trampled on my privacy.""
											It was the most read piece
of BBC News online that day.
											And I was kind of having fun.
									","
											Artık başlıkları ben yazıyordum.
											Favorilerimden bir tanesi,
											""Geyik boğazımı çiğnerken
basın mahremiyetimi çiğnedi.""
											O gün BBC News Online'da
en çok okunan makale oldu.
											Aslında biraz keyif de alıyordum.
									","
											Y luego fue mi turno
de escribir los titulares.
											Mi favorito fue:
											""El venado me atacó en la garganta
y la prensa atacó mi privacidad"".
											Fue la noticia más leída
de ""BBC News"" en la web aquel día.
											Y para mí fue divertido.
									","
											J'écrivais les gros titres.
											Mon préféré, c'est :
											« Un cerf m'a piétiné la gorge,
et la presse a piétiné ma vie privée. »
											Ce fut le titre le plus lu
sur le site BBC News ce jour-là.
											Cela m'amusait.
									",The press trampled on my privacy. Here's how I took back my story,Kate Stone,6:18,"health,society,social change,personal growth,storytelling,gender,gender equality,humanity,journalism,identity,life,media,Transgender"
"
","
","
","
",The press trampled on my privacy. Here's how I took back my story,Kate Stone,6:18,"health,society,social change,personal growth,storytelling,gender,gender equality,humanity,journalism,identity,life,media,Transgender"
"
											And by the end of my week of media,
											I started to use my newfound
voice and platform
											to spread a message of love and kindness.
											And when I had the minute
of anger and hatred
											towards those press and journalists,
											I had to identify my inner
bigotry towards them.
											And I had to meet and speak
with these people
											without judgment.
											I had to let myself understand them,
											and in return, they began
to understand me.
									","
											Medyada bir haftamın sonunda
											yeni bulduğum sesimi ve platformumu
											sevgi ve nezaket mesajı yollamak için
kullanmaya başladım.
											Basın ve gazetecilere karşı,
											bir dakikalık kızgınlığım
ve nefretim olduğunda
											onlara karşı olan bağnazlığımı tanımladım.
											Onlarla önyargısız bir şekilde buluşup
											konuşmam gerekiyordu.
											Onları anlamaya çalışmam gerekiyordu,
											karşılığında onlar beni anlayacaktı.
									","
											Al cabo de esa semana mediática,
											empecé a usar mi nueva voz 
y esa plataforma
											para difundir un mensaje
de amor y cordialidad.
											Y cuando me asaltó 
ese minuto de ira y odio
											hacia esa prensa y esos periodistas,
											tuve que identificar 
mi intolerancia interna hacia ellos.
											Y tuve que reunirme a hablar
con ellos, sin prejuicios.
											Tuve que tratar de entenderlos
											y como respuesta, ellos 
empezaron a entenderme a mí.
									","
											Au bout de ma semaine dans les médias,
											J'ai utilisé cette nouvelle voix
et plateforme
											pour diffuser un message
d'amour et de gentillesse.
											Lorsque, au début, j'avais ressenti
cette haine et cette colère
											contre les journalistes,
											il a fallu que je reconnaisse
mes propres préjugés à leur égard.
											Je les ai rencontrés, je leur ai parlé
											sans porter de jugement.
											Il a fallu que j'accepte
de les comprendre.
											En retour, ils ont commencé
à me comprendre.
									",The press trampled on my privacy. Here's how I took back my story,Kate Stone,6:18,"health,society,social change,personal growth,storytelling,gender,gender equality,humanity,journalism,identity,life,media,Transgender"
"
","
","
","
",The press trampled on my privacy. Here's how I took back my story,Kate Stone,6:18,"health,society,social change,personal growth,storytelling,gender,gender equality,humanity,journalism,identity,life,media,Transgender"
"
											Well, six months later, they asked me
to join the committee
											that regulates the press.
											And a few times a year,
I sip tea and dip biscuits
											with the likes of Daily Mail editor
Paul Dacre, who says to me,
											""So, Kate, how have
your last few months been?""
											And I respect them.
											And I'm now one of three
members of the public
											who has a seat at the table —
											not because I'm different,
											but because my voice counts,
just like anybody else.
									","
											Altı ay sonra benden
											basını düzenleyen
bir komiteye katılmamı istediler.
											Yılda bir kaç kere
Daily Mail editörü Paul Dacre ile
											çay içip bisküvi batırdım ve bana sorardı:

											""Kate, son ayların nasıl geçti?""
											Onlara saygı duyuyorum.
											Şu anda o masada oturan
											üç üyeden birisiyim —
											farklı olduğum için değil,
											fakat sesime önem verildiği için, 
diğer herkes gibi.
									","
											Pues bien, seis meses después,
me invitaron a integrar el comité
											que controla a la prensa.
											Y varias veces al año 
tomamos el té con galletitas
											con gente como Paul Dacre, 
editor del ""Daily Mail"", que me dice,
											""¿Qué tal, Kate? ¿Cómo 
anduviste estos meses?""
											Y los respeto.
											Y ahora soy uno de los tres
miembros del público
											que tiene un lugar en la mesa,
											pero no por ser distinta,
											sino porque mi opinión cuenta
tanto como la opinión de cualquiera.
									","
											Six mois plus tard, ils m'ont 
demandé de rejoindre
											un comité qui réglemente la presse.
											Plusieurs fois par an,
je bois du thé et je trempe des biscuits
											avec, par exemple, Paul Dacre,
éditeur du Daily Mail, qui me dit :
											« Kate, comment se sont passés
ces derniers mois ? »
											Je respecte ces gens.
											Je fais partie des trois membres du public
											à prendre place à cette table —
											pas parce que suis différente,
											mais parce ma voix compte,
comme celle de tout le monde.
									",The press trampled on my privacy. Here's how I took back my story,Kate Stone,6:18,"health,society,social change,personal growth,storytelling,gender,gender equality,humanity,journalism,identity,life,media,Transgender"
"
","
","
","
",The press trampled on my privacy. Here's how I took back my story,Kate Stone,6:18,"health,society,social change,personal growth,storytelling,gender,gender equality,humanity,journalism,identity,life,media,Transgender"
"
											And the irony is,
											every now and again, I'm asked
to visit those printing presses
											of this declining industry,
											because some people think
											that the technology I spoke about here,
last time at TED, my interactive print,
											might actually help save them.
									","
											İroni şurada,
											bu küçülen matbaa sektörünü ziyaret etmeye
											arada bir çağırırlar
											çünkü bazılarına göre
											geçen TED konuşmamda burada bahsettiğim,
interaktif baskı teknolojim
											onları aslında kurtarabilir.
									","
											Y la ironía es
											que de tanto en tanto
me envían a visitar las imprentas
											de esta industria en decadencia,
											porque algunos piensan
que la tecnología
											que fue tema de mi anterior 
charla TED, la imprenta interactiva,
											podría ayudar a salvarlas.
									","
											L'ironie,
											c'est qu'on me demande parfois
de visiter les imprimeries
											de cette industrie sur le déclin,
											car certains pensent que
											la technologie dont j'ai parlé ici
sur TED, mes publications interactives,
											pourraient les sauver.
									",The press trampled on my privacy. Here's how I took back my story,Kate Stone,6:18,"health,society,social change,personal growth,storytelling,gender,gender equality,humanity,journalism,identity,life,media,Transgender"
"
","
","
","
",The press trampled on my privacy. Here's how I took back my story,Kate Stone,6:18,"health,society,social change,personal growth,storytelling,gender,gender equality,humanity,journalism,identity,life,media,Transgender"
