en,fr,es,tr,title,speaker,duration,tags
"
","
","
","
",Why we ignore obvious problems — and how to act on them,Michele Wucker,10:05,"decision-making,psychology,social change,finance,economics,climate change,personal growth"
"
											So, a lot of other people
also saw the warning,
											spoke out publicly
											and they were ignored.
											So we didn't know exactly
what the crisis was going to look like,
											not the exact parameters,
											but we could all tell
											that the thing coming at us
was as dangerous, visible and predictable
											as a giant gray rhino
charging right at us.
									","
											Beaucoup d'autres gens
y ont vu un avertissement,
											se sont exprimés publiquement
											et ont été ignorés.
											Nous ignorons ce à quoi
la crise allait ressembler exactement,
											ses paramètres exacts,
											mais nous pouvions tous dire
											que ce qui approchait était dangereux,
visible et prévisible
											tel un énorme rhinocéros gris
nous chargeant droit dessus.
									","
											Muchas personas también vieron las señales
											y lo advirtieron públicamente
											pero fueron ignorados.
											No sabíamos exactamente
cómo iba a ser la crisis,
											no conocíamos los parámetros exactos,
											pero todos podíamos prever
											que lo que se venía era 
tan peligroso, visible y previsible
											como un enorme rinoceronte gris
que iba directamente hacia nosotros.
									","
											Diğer birçok insan da
aynı tehlikeyi gördü,
											gördüklerini halkla da paylaştılar
											ve sadece göz ardı edildiler.
											Sonuç olarak bu krizin nasıl görüneceğini
ya da beraberinde neler getireceğini
											bire bir bilemesek de
											bize doğru hücum eden şeyin
											koca, gri bir gergedan kadar tehlikeli, 
aşikâr ve önceden kestirilebilir
											olduğunu hepimiz görebiliyorduk.
									",Why we ignore obvious problems — and how to act on them,Michele Wucker,10:05,"decision-making,psychology,social change,finance,economics,climate change,personal growth"
"
","
","
","
",Why we ignore obvious problems — and how to act on them,Michele Wucker,10:05,"decision-making,psychology,social change,finance,economics,climate change,personal growth"
"
											The black swan lends itself
											to the idea that we don't have
power over our futures.
											And unfortunately, the less control
that we think we have,
											the more likely we are to downplay it
											or ignore it entirely.
											And this dangerous dynamic
masks another problem:
											that most of the problems
that we're facing
											are so probable and obvious,
											they're things that we can see,
but we still don't do anything about.
									","
											Le cygne noir incite à penser
											que nous n'avons aucun pouvoir
sur notre avenir.
											Malheureusement, moins nous pensons
exercer un contrôle,
											plus nous risquons de le minimiser
											ou de complètement l'ignorer.
											Cette dynamique dangereuse
masque un autre problème :
											la plupart des problèmes
auxquels nous faisons face
											sont si probables et évidents,
											ce sont des choses que nous pouvons voir,
mais nous n'y faisons rien.
									","
											El concepto de cisne negro da la idea
de que no tenemos control alguno
											sobre nuestro futuro.
											Y, desafortunadamente, cuanto
menos control creemos tener,
											es mucho más probable
que minimicemos el problema
											o lo ignoremos completamente.
											Y esta peligrosa dinámica
oculta otra cuestión:
											muchos de los problemas
a los que nos enfrentamos
											son sumamente probables y obvios.
											Son problemas que podemos ver,
pero aun así elegimos no hacer nada.
									","
											Siyah kuğu teorisi,
											geleceğimiz üzerinde hiçbir kontrolümüz
olmadığı fikrini düşündürür bize.
											Olaylar üzerinde kontrolümüzün 
ne kadar az olduğunu düşünmemiz de
											maalesef var olanı 
bir o kadar küçümsememize
											ya da tamamıyla 
göz ardı etmemize yol açar.
											Bu tehlikeli düşünce de
başka bir gerçeği görünmez kılar:
											önümüzdeki sorunların
çoğunun ne kadar olası,
											aşikâr ve görünür olmasına rağmen
											yine de parmağımızı dahi 
oynatmadığımız gerçeğini.
									",Why we ignore obvious problems — and how to act on them,Michele Wucker,10:05,"decision-making,psychology,social change,finance,economics,climate change,personal growth"
"
","
","
","
",Why we ignore obvious problems — and how to act on them,Michele Wucker,10:05,"decision-making,psychology,social change,finance,economics,climate change,personal growth"
"
											So I created the gray rhino metaphor
											to meet what I felt was an urgent need.
											To help us to take a fresh look,
											with the same passion
that people had for the black swan,
											but this time, for the things
that were highly obvious,
											highly probable, but still neglected.
											Those are the gray rhinos.
									","
											J'ai élaboré la métaphore
du rhinocéros gris
											pour répondre à un besoin
qui me semblait urgent.
											Pour nous aider à avoir un regard neuf,
											avec la même passion que les gens
avaient pour le cygne noir,
											mais cette fois-ci, pour les choses
qui étaient évidentes,
											très probables, mais ignorées malgré tout.
											Ce sont les rhinocéros gris.
									","
											A partir de esto, creé la metáfora
del rinoceronte gris
											para satisfacer lo que consideraba 
una necesidad urgente,
											para ayudarnos a mirar con nuevos ojos,
											y con el mismo fervor que la gente
sintió por el cisne negro,
											pero esta vez, hacia las cosas
que eran sumamente obvias,
											sumamente probables,
pero aun así ignoradas.
											Esos son los rinocerontes grises.
									","
											İşte ben de gri gergedan 
metaforunu yarattım
											zira böyle bir metafora 
gerçekten ihtiyaç vardı.
											Yeni bir gözle bakabilmemize
yardımcı olsun diye,
											aynı siyah kuğunun benimsendiği
gibi benimseyelim diye,
											ancak bu sefer son derece 
aşikâr şeyler için kullanalım diye,
											son derece olası, yine de
yok sayılan şeyler için.
											İşte bu tip şeylere 
gri gergedanlar diyorum.
									",Why we ignore obvious problems — and how to act on them,Michele Wucker,10:05,"decision-making,psychology,social change,finance,economics,climate change,personal growth"
"
","
","
","
",Why we ignore obvious problems — and how to act on them,Michele Wucker,10:05,"decision-making,psychology,social change,finance,economics,climate change,personal growth"
"
											Once you start looking for gray rhinos,
											you see them in the headlines every day.
											And so what I see in the headlines
is another big gray rhino,
											a new highly probable financial crisis.
											And I wonder if we've learned anything
in the last 10 years.
									","
											Une fois que vous cherchez
des rhinocéros gris,
											vous les voyez tous les jours
dans les gros titres.
											Ce que je vois dans les gros titres
est un autre énorme rhinocéros gris,
											une nouvelle crise financière
hautement probable.
											Je me demande si nous avons appris
quoi que ce soit ces 10 dernières années.
									","
											Una vez que empiezas a buscarlos
											los ves todos los días en las noticias.
											Y lo que veo en los titulares
es otro enorme rinoceronte gris:
											la alta probabilidad
de una nueva crisis financiera.
											Y me pregunto si hemos aprendido
algo en estos últimos diez años.
									","
											Eğer bu gri gergedanları
görmek isterseniz
											her gün başlıklara 
bir göz atmanız yeterli.
											İşte benim bugün başlıklarda
gördüğüm de koca bir gri gergedan,
											yepyeni, son derece olası 
bir ekonomik kriz.
											Merak ediyorum, son 10 yılda
bir şeyler öğrenebildik mi acaba?
									",Why we ignore obvious problems — and how to act on them,Michele Wucker,10:05,"decision-making,psychology,social change,finance,economics,climate change,personal growth"
"
","
","
","
",Why we ignore obvious problems — and how to act on them,Michele Wucker,10:05,"decision-making,psychology,social change,finance,economics,climate change,personal growth"
"
											So if you listen
to Washington or Wall Street,
											you could almost be forgiven for thinking
that only smooth sailing laid ahead.
											But in China, where I spend a lot of time,
											the conversation is totally different.
											The entire economic team,
											all the way up to president
Xi Jinping himself,
											talk very specifically and clearly
											about financial risks as gray rhinos,
											and how they can tame them.
											Now, to be sure, China and the US
											have very, very different
systems of government,
											which affects what
they're able to do or not.
											And many of the root causes
for their economic problems
											are totally different.
											But it's no secret
that both countries have problems
											with debt, with inequality
and with economic productivity.
									","
											Si vous écoutez Washington ou Wall Street,
											vous pourriez être pardonnés de penser
que l'avenir sera calme et paisible.
											Mais en Chine, où je passe
beaucoup de temps,
											la conversation est
complètement différente.
											Tout l'équipe économique,
											jusqu'au président Xi Jinping en personne,
											parle très spécifiquement et clairement
											des risques financiers
comme de rhinocéros gris
											et de comment les apprivoiser.
											La Chine et les États-Unis
											ont des systèmes
gouvernementaux très différents,
											ce qui influence
ce qu'ils peuvent faire ou non.
											De nombreuses causes fondamentales
à leurs problèmes économiques
											sont différentes.
											Mais ce n'est pas un secret
que les deux pays ont des problèmes
											de dette, d'inégalité
et de productivité économique.
									","
											Si escuchamos a Washington o Wall Street,
											estamos casi perdonados por pensar
que todo iría viento en popa.
											Pero en China, donde viví mucho tiempo,
											la conversación era totalmente distinta.
											Desde el equipo de economistas
hasta el mismo presidente Xi Jiping,
											hablan específica y claramente
de los riesgos financieros,
											como son los rinocerontes grises,
											y cómo pueden domarlos.
											Para aclarar, China y EE. UU. tienen
sistemas de gobierno muy diferentes,
											y eso determina qué pueden hacer y qué no.
											Y muchas de las principales causas
de sus problemas económicos
											son totalmente diferentes.
											Pero no es ningún secreto 
que ambos países tienen problemas
											con la deuda, la desigualdad
y la productividad económica.
									","
											Washington'da ya da Wall Street'te
konuşulanlara bakarsanız
											geleceğimizin dalgasız, dümdüz 
bir deniz gibi olduğunu sanırsınız.
											Benim çokça vakit geçirdiğim Çin'de ise
											konuşulanlar son derece farklı.
											Ekonomiden sorumlu ekibin tümü,
											devlet başkanı Xi Jinping de 
dahil olmak üzere,
											son derece açık bir şekilde 

											ve bilhassa sanki birer 
gri gergedanlarmış gibi
											ekonomik risklerden ve bu riskleri 
nasıl dize getireceklerinden konuşuyorlar.
											Kuşkusuz ki Çin ve ABD
											çok farklı devlet
sistemleriyle yönetiliyorlar,
											bu da yapabilecekleri 
ya da yapamayacakları şeyleri belirliyor.
											Ekonomik problemlerin çoğunun 
temel nedenleri de
											farklı tabii bu iki ülkede.
											Ancak iki ülkenin de 
borçlarıyla, eşitsizlikle
											ve ekonomik verimlilikle ilgili sorunları
olduğu herkesin bildiği bir gerçek.
									",Why we ignore obvious problems — and how to act on them,Michele Wucker,10:05,"decision-making,psychology,social change,finance,economics,climate change,personal growth"
"
","
","
","
",Why we ignore obvious problems — and how to act on them,Michele Wucker,10:05,"decision-making,psychology,social change,finance,economics,climate change,personal growth"
"
											So how come the conversations
are so different?
											You could actually ask this question,
											not just about countries,
											but about just about everyone.
											The auto companies that put safety first
											and the ones that don't bother
to recall their shoddy cars
											until after people die.
											The grandparents who,
in preparing for the inevitable —
											the ones who have the eulogy written,
											the menu for the funeral lunch.
									","
											Comment se fait-il que les conversations
soient si différentes ?
											Vous pourriez poser cette question
											non seulement au sujet des pays,
											mais au sujet de tout le monde.
											Les entreprises automobiles
privilégiant la sécurité
											et celles ne révisant
leurs voitures de pacotille
											qu'après des accidents mortels.
											Les grands-parents qui,
pour préparer l'inévitable —
											ont écrit leur éloge funèbre,
											le menu pour le déjeuner aux funérailles.
									","
											Entonces ¿por qué tendrían 
conversaciones tan diferentes?
											Esta pregunta podría aplicarse
no solo a los países,
											sino a casi todas las personas.
											A las empresas automotrices
que priorizan la seguridad
											y las que no se molestan
en retirar sus autos defectuosos
											hasta que la gente muere.
											A los abuelos que, en el proceso
de prepararse para lo inevitable
											los que tienen escrito el panegírico,
											el menú que se comerá en el funeral.
									","
											Peki sorunları aynıysa
duruşları niye farklı?
											Aslında aynı soruyu
											sadece ülkelerin değil insanların da
											duruş farklılıkları ile
ilgili sorabilirsiniz.
											Güvenliği her şeyden önce tutan
otomobil üreticileri
											ve kalitesiz arabalarını geri çekmek için
											mutlaka birilerinin ölmesini 
bekleyenlerle ilgili mesela.
											Ya da kaçınılmaz son için hazırlık yapan 
büyükanneler ve büyükbabalarla ilgili,
											hani şu cenaze metnini bile yazanlarla,
											menüyü bile hazırlayanlarla ilgili.
									",Why we ignore obvious problems — and how to act on them,Michele Wucker,10:05,"decision-making,psychology,social change,finance,economics,climate change,personal growth"
"
","
","
","
",Why we ignore obvious problems — and how to act on them,Michele Wucker,10:05,"decision-making,psychology,social change,finance,economics,climate change,personal growth"
"
											(Laughter)
									","
											(Rires)
									","
											(Risas)
									","
											(Gülüşmeler)
									",Why we ignore obvious problems — and how to act on them,Michele Wucker,10:05,"decision-making,psychology,social change,finance,economics,climate change,personal growth"
"
","
","
","
",Why we ignore obvious problems — and how to act on them,Michele Wucker,10:05,"decision-making,psychology,social change,finance,economics,climate change,personal growth"
"
											My grandparents did.
									","
											C'était le cas de mes grands-parents.
									","
											Mis abuelos lo hicieron.
									","
											Benimkiler hazırlamıştı.
									",Why we ignore obvious problems — and how to act on them,Michele Wucker,10:05,"decision-making,psychology,social change,finance,economics,climate change,personal growth"
"
","
","
","
",Why we ignore obvious problems — and how to act on them,Michele Wucker,10:05,"decision-making,psychology,social change,finance,economics,climate change,personal growth"
"
											(Laughter)
									","
											(Rires)
									","
											(Risas)
									","
											(Gülüşmeler)
									",Why we ignore obvious problems — and how to act on them,Michele Wucker,10:05,"decision-making,psychology,social change,finance,economics,climate change,personal growth"
"
","
","
","
",Why we ignore obvious problems — and how to act on them,Michele Wucker,10:05,"decision-making,psychology,social change,finance,economics,climate change,personal growth"
"
											And everything but the final date
chiseled into the gravestone.
											But then you have the grandparents
on the other side,
											who don't put
their final affairs in order,
											who don't get rid of all the junk
											they've been hoarding
for decades and decades
											and leave their kids to deal with it.
									","
											Et tout sauf la date finale
inscrite sur la pierre tombale.
											Mais quand vous avez
des grands-parents à l'autre extrême,
											qui ne mettent pas d'ordre
dans leurs affaires,
											qui ne se débarrassent pas des trucs
qu'ils ont accumulés depuis des décennies
											et laissent leurs enfants s'en occuper.
									","
											Todo menos la fecha final
grabada en la lápida.
											Por otra parte, hay abuelos 
que no dejan sus asuntos en orden,
											no se deshacen de los cachivaches
que acumularon por décadas
											y luego los hijos deben ocuparse.
									","
											Böyleleri mezar taşını bile önceden
oydurur da bir ölüm tarihini boş bırakır.
											Bir de diğer türlü büyükanneler
büyükbabalar vardır
											ki hiçbir işlerini yoluna koymazlar,
											atılacaklarını bile ayırmazlar,
											yıllar boyunca onca şeyi 
istiflemişlerdir de
											düzenleme işini çocuklarına bırakırlar.
									",Why we ignore obvious problems — and how to act on them,Michele Wucker,10:05,"decision-making,psychology,social change,finance,economics,climate change,personal growth"
"
","
","
","
",Why we ignore obvious problems — and how to act on them,Michele Wucker,10:05,"decision-making,psychology,social change,finance,economics,climate change,personal growth"
"
											So what makes the difference
between one side and the other?
											Why do some people
see things and deal with them,
											and the other ones just look away?
											So the first one has to do
with culture, society,
											the people around you.
											If you think that someone around you
											is going to help
pick you up when you fall,
											you're much more likely
to see a danger as being smaller.
											And that allows us to take
good chances, not just the bad ones.
											For example, like risking criticism
											when you talk about the danger
that nobody wants you to talk about.
											Or taking the opportunities
that are kind of scary,
											so in their own way are gray rhinos.
											So the US has a very
individualist culture — go it alone.
											And paradoxically,
											this makes many Americans
much less open to change
											and taking good risks.
											In China, by contrast,
											people believe that the government
is going to keep problems from happening,
											which might not always be what happens,
but people believe it.
											They believe they can rely
on their families,
											so that makes them more likely
to take certain risks.
											Like buying Beijing real estate,
											or like being more open about the fact
that they need to change direction,
											and in fact, the pace of change in China
is absolutely amazing.
									","
											Quelle est la différence
entre un bord et l'autre ?
											Pourquoi certains voient-ils
et gèrent-ils les choses
											et les autres détournent-ils les yeux ?
											Cela a d'abord à voir
avec la culture, la société,
											les gens qui vous entourent.
											Si vous pensez que quelqu'un
dans votre entourage
											va vous aider à vous relever
si vous tombez,
											vous avez plus de chances de percevoir
un danger comme moins important.
											Cela nous permet de prendre
de bons risques, pas que des mauvais.
											Par exemple, risquer des critiques
											quand vous parlez du danger
dont personne ne veut que vous parliez.
											Ou saisir les opportunités
qui sont un peu effrayantes,
											qui sont des rhinocéros gris à leur façon.
											Les États-Unis ont une culture
très individualiste : allez-y seul.
											Paradoxalement,
											cela fait que beaucoup d'Américains
sont moins ouverts au changement
											et à la prise de bons risques.
											En Chine, au contraire,
											les gens pensent que le gouvernement
empêche les problèmes d'arriver,
											ce qui ne se passe pas toujours
mais les gens y croient.
											Ils pensent pouvoir compter
sur leur famille,
											cela les rend plus susceptibles
de prendre certains risques.
											Comme acheter de l'immobilier à Pékin
											ou être plus ouvert quant au fait
qu'il leur faut changer de direction ;
											en effet, l'allure du changement en Chine
est absolument extraordinaire.
									","
											Entonces ¿qué marca la diferencia
entre un lado y el otro?
											¿Por qué algunas personas 
ven las cosas y se ocupan,
											mientras que otras apartan la vista?
											El primer motivo tiene que ver
con la cultura, la sociedad,
											con la gente que nos rodea.
											Si piensan que alguien cercano
											los va a ayudar a levantarse 
cuando se caigan,
											es más probable que el peligro
les parezca menor.
											Y eso nos permite arriesgarnos
para lo bueno, no solo para lo malo.
											Por ejemplo, arriesgarse a la crítica
											cuando hablas del peligro
del que nadie quiere que hables.
											O aprovechar oportunidades
que pueden asustar un poco,
											que, a su manera, son rinocerontes grises.
											Estados Unidos tiene una cultura
muy individualista, la de hacerlo solos.
											Y, paradójicamente,
											esto hace que muchos estadounidenses
sean menos abiertos al cambio
											y a correr los riesgos buenos.
											En cambio, en China,
											la gente cree que el gobierno 
va a evitar que ocurran problemas,
											lo cual podría no ser siempre así,
pero la gente lo cree.
											Creen que pueden contar con sus familias,
											y eso los hace más propensos 
a correr ciertos riesgos,
											como comprar inmuebles en Pekín,
											o abrirse a un cambio de rumbo
											y, en efecto, la velocidad de cambio
en China es muy sorprendente.
									","
											Peki bu iki taraf arasındaki fark 
nereden geliyor?
											Nasıl oluyor da bazıları
gerçeklerle başa çıkarken
											diğerleri gözlerini kaçırmayı seçiyor?
											Bunun öncelikle içinde yaşadığınız 
kültür ve toplumla,
											çevrenizdeki insanlarla ilgisi var.
											Yani olur da düşersen 
etrafındakilerden birinin
											sana yardım edeceğini düşünüyorsan
											var olan bir tehlikeyi olduğundan 
küçük görme eğiliminde oluyorsun.
											Ki bu da sadece kötü değil aynı zamanda
da iyi riskler almamızı sağlıyor.
											Tıpkı kimsenin bahsetmek istemediği

											bir tehlikeden bahsederek eleştirilme
riskini göze almak gibi.
											Ya da ürkütücü görünen, bir nevi 
gri gergedanlara benzeyen fırsatları
											yine de değerlendirmek gibi.
											ABD'nin kültürü son derece bireysel,
herkes kendi başına yani.
											İlginçtir ki bu durum
											Amerikalıları değişime 
ve iyi riskler almaya
											kapalı yapmış.
											Halbuki Çin'deki insanlar,
											devletin doğabilecek
problemleri önleyeceğine inanıyor,
											bu her zaman gerçekleşmese de
insanlar inanmaya devam ediyor.
											Ailelerine güvenebileceklerini 
düşünüyorlar,
											bu da onları belirli riskleri almaya 
daha meyilli yapıyor.
											Tıpkı Pekin'de gayrimenkul almak
											ya da yönlerini değiştirmeleri gerektiği
düşüncesine açık olmak gibi
											ki Çin'in değişim hızı 
gerçekten de inanılmaz seviyede.
									",Why we ignore obvious problems — and how to act on them,Michele Wucker,10:05,"decision-making,psychology,social change,finance,economics,climate change,personal growth"
"
","
","
","
",Why we ignore obvious problems — and how to act on them,Michele Wucker,10:05,"decision-making,psychology,social change,finance,economics,climate change,personal growth"
