en,es,title,speaker,duration,tags
"
											This is not Photoshopped.
											Walter Kulash took this slide.
											It's in Panama City.
											This is a real place.
											And being a driver
can be a bit of a nuisance,
											and being a pedestrian
can be a bit of a nuisance
											in these places.
											This is a slide that epidemiologists
have been showing for some time now,
									","
											Esto no es Photoshop.
											Walter Kulash hizo esta toma.
											Es en la ciudad de Panamá.
											Es un lugar real.
											Y ser conductor puede ser una molestia,
											y ser un peatón puede ser una molestia
											en estos lugares.
											Varios epidemiólogos han mostrado
esta imagen desde hace tiempo,
									",4 ways to make a city more walkable,Jeff Speck,18:37,"architecture,cars,cities,collaboration,community,design,engineering,infrastructure,potential,innovation,public spaces,society,urban planning,TEDx,urban"
"
","
",4 ways to make a city more walkable,Jeff Speck,18:37,"architecture,cars,cities,collaboration,community,design,engineering,infrastructure,potential,innovation,public spaces,society,urban planning,TEDx,urban"
"
											(Laughter)
									","
											(Risas)
									",4 ways to make a city more walkable,Jeff Speck,18:37,"architecture,cars,cities,collaboration,community,design,engineering,infrastructure,potential,innovation,public spaces,society,urban planning,TEDx,urban"
"
","
",4 ways to make a city more walkable,Jeff Speck,18:37,"architecture,cars,cities,collaboration,community,design,engineering,infrastructure,potential,innovation,public spaces,society,urban planning,TEDx,urban"
"
											The fact that we have a society
where you drive to the parking lot
											to take the escalator to the treadmill
											shows that we're doing something wrong.
											But we know how to do it better.
									","
											Vivir en una sociedad donde conduces
hasta el estacionamiento
											y tomas una escalera eléctrica 
hasta la corredora,
											prueba que estamos 
haciendo algo mal.
											Pero sabemos cómo hacerlo mejor.
									",4 ways to make a city more walkable,Jeff Speck,18:37,"architecture,cars,cities,collaboration,community,design,engineering,infrastructure,potential,innovation,public spaces,society,urban planning,TEDx,urban"
"
","
",4 ways to make a city more walkable,Jeff Speck,18:37,"architecture,cars,cities,collaboration,community,design,engineering,infrastructure,potential,innovation,public spaces,society,urban planning,TEDx,urban"
"
											Here are the two models contrasted.
											I show this slide,
											which has been a formative document
of the New Urbanism now
											for almost 30 years,
											to show that sprawl and the traditional
neighborhood contain the same things.
											It's just how big are they,
											how close are they to each other,
											how are they interspersed together
											and do you have a street network,
rather than a cul-de-sac
											or a collector system of streets?
									","
											Aquí pueden ver dos modelos.
											Les muestro esta diapositiva
											que ha sido un documento formativo
del Nuevo Urbanismo
											por 30 años,
											para mostrar que el expandido 
y el tradicional contienen lo mismo.
											Solo varían en el tamaño,
											y en lo cerca que están,
											y lo entremezclados, 

											y que uno tiene una red de calles, 
y no un camino cerrado
											o una colección de calles.
									",4 ways to make a city more walkable,Jeff Speck,18:37,"architecture,cars,cities,collaboration,community,design,engineering,infrastructure,potential,innovation,public spaces,society,urban planning,TEDx,urban"
"
","
",4 ways to make a city more walkable,Jeff Speck,18:37,"architecture,cars,cities,collaboration,community,design,engineering,infrastructure,potential,innovation,public spaces,society,urban planning,TEDx,urban"
"
											So when we look at a downtown area,
											at a place that has a hope
of being walkable,
											and mostly that's our downtowns
in America's cities
											and towns and villages,
											we look at them and say
we want the proper balance of uses.
											So what is missing or underrepresented?
											And again, in the typical American cities
in which most Americans live,
											it is housing that is lacking.
											The jobs-to-housing balance is off.
											And you find that when
you bring housing back,
											these other things start to come back too,
											and housing is usually first
among those things.
											And, of course, the thing
that shows up last and eventually
											is the schools,
											because the people have to move in,
											the young pioneers have to move in,
get older, have kids
											and fight, and then the schools
get pretty good eventually.
									","
											Cuando miramos el área del centro,
											de un lugar que pudiera ser peatonal,
											o sea, varias de nuestras 
ciudades estadounidenses,
											pueblos y aldeas,
											queremos un balance adecuado de usos.
											¿Qué falta o está poco representado?
											En la típica ciudad estadounidense
en la que casi todos viven,
											faltan viviendas.
											El balance empleo-vivienda es bajo.
											Y cuando se incrementan las viviendas
											todo lo demás se reinstaura también,
											sobre todo, las viviendas.
											Y, claro, lo siguiente,
											las escuelas,
											porque la gente se muda a esos lugares,
											los pioneros se mudan, 
envejecen, tienen hijos
											y luchan, y las escuelas se vuelven
mejores finalmente.
									",4 ways to make a city more walkable,Jeff Speck,18:37,"architecture,cars,cities,collaboration,community,design,engineering,infrastructure,potential,innovation,public spaces,society,urban planning,TEDx,urban"
"
","
",4 ways to make a city more walkable,Jeff Speck,18:37,"architecture,cars,cities,collaboration,community,design,engineering,infrastructure,potential,innovation,public spaces,society,urban planning,TEDx,urban"
"
											The other part of this part,
											the useful city part,
											is transit,
											and you can have a perfectly
walkable neighborhood without it.
											But perfectly walkable cities
require transit,
											because if you don't have access
to the whole city as a pedestrian,
											then you get a car,
											and if you get a car,
											the city begins to reshape itself
around your needs,
											and the streets get wider
and the parking lots get bigger
											and you no longer have a walkable city.
											So transit is essential.
											But every transit experience,
every transit trip,
											begins or ends as a walk,
											and so we have to remember to build
walkability around our transit stations.
									","
											El otro lado de esto,
											la utilidad de la ciudad,
											es el tránsito,
											y se puede tener una perfecta
ciudad peatonal sin ello.
											Pero las perfectas ciudades peatonales
necesitan del tránsito,
											porque si no tienes acceso a toda 
la ciudad como peatón,
											entonces usas el auto,
											y si usas el auto,
											la ciudad se remodela de acuerdo
a tus necesidades,
											y las calles se ensanchan,
y los estacionamientos crecen,
											y dejas de tener una ciudad peatonal.
											El tránsito es esencial.
											Pero cada tipo de tránsito
											comienza o termina con una caminata,
											Por tanto, se necesita construir la
peatonalidad alrededor del tránsito.
									",4 ways to make a city more walkable,Jeff Speck,18:37,"architecture,cars,cities,collaboration,community,design,engineering,infrastructure,potential,innovation,public spaces,society,urban planning,TEDx,urban"
"
","
",4 ways to make a city more walkable,Jeff Speck,18:37,"architecture,cars,cities,collaboration,community,design,engineering,infrastructure,potential,innovation,public spaces,society,urban planning,TEDx,urban"
"
											Next category, the biggest one,
is the safe walk.
											It's what most walkability
experts talk about.
											It is essential, but alone not enough
to get people to walk.
											And there are so many moving parts
that add up to a walkable city.
									","
											La siguiente y más extensa categoría
es la seguridad.
											Es de lo que más hablan los
expertos en peatonalidad.
											Es importante, pero no es lo único
que se requiere para que la gente camine.
											Y hay muchas cosas que se 
necesitan en una ciudad peatonal.
									",4 ways to make a city more walkable,Jeff Speck,18:37,"architecture,cars,cities,collaboration,community,design,engineering,infrastructure,potential,innovation,public spaces,society,urban planning,TEDx,urban"
"
","
",4 ways to make a city more walkable,Jeff Speck,18:37,"architecture,cars,cities,collaboration,community,design,engineering,infrastructure,potential,innovation,public spaces,society,urban planning,TEDx,urban"
"
											The first is block size.
											This is Portland, Oregon,
											famously 200-foot blocks,
famously walkable.
											This is Salt Lake City,
											famously 600-foot blocks,
											famously unwalkable.
											If you look at the two,
it's almost like two different planets,
											but these places were both built by humans
											and in fact, the story is that when
you have a 200-foot block city,
											you can have a two-lane city,
											or a two-to-four lane city,
											and a 600-foot block city
is a six-lane city, and that's a problem.
											These are the crash statistics.
											When you double the block size —
											this was a study
of 24 California cities —
											when you double the block size,
											you almost quadruple
the number of fatal accidents
											on non-highway streets.
									","
											Primera, el tamaño de las cuadras.
											Esto es Portland, Oregon,
											famosa por sus 200 cuadras,
famosa por su peatonalidad.
											Esta es Salt Lake City,
											famosa por sus 600 cuadras,
											famosamente no peatonal.
											Si las miran bien, lucen como 
dos planetas diferentes,
											pero ambos fueron construidos por humanos.
											Cuando tienes una ciudad de 200 cuadras,
											puedes tener calles de dos carriles,
											o de dos a cuatro.
											Y en una de 600, hasta seis carriles, 
lo cual es un problema.
											Estas, las estadísticas de choques.
											Cuando se duplica el tamaño de la cuadra,
											—según un estudio 
en 24 ciudades en California—
											cuando se duplica el tamaño,
											se cuadruplica el número de 
accidentes mortales
											en calles de baja velocidad.
									",4 ways to make a city more walkable,Jeff Speck,18:37,"architecture,cars,cities,collaboration,community,design,engineering,infrastructure,potential,innovation,public spaces,society,urban planning,TEDx,urban"
"
","
",4 ways to make a city more walkable,Jeff Speck,18:37,"architecture,cars,cities,collaboration,community,design,engineering,infrastructure,potential,innovation,public spaces,society,urban planning,TEDx,urban"
"
											So how many lanes do we have?
											This is where I'm going to tell you
what I tell every audience I meet,
											which is to remind you
about induced demand.
											Induced demand applies
both to highways and to city streets.
											And induced demand tells us
that when we widen the streets
											to accept the congestion
that we're anticipating,
											or the additional trips
that we're anticipating
											in congested systems,
it is principally that congestion
											that is constraining demand,
											and so that the widening comes,
											and there are all of these latent trips
that are ready to happen.
											People move further from work
											and make other choices
about when they commute,
											and those lanes fill up
very quickly with traffic,
											so we widen the street again,
and they fill up again.
											And we've learned that
in congested systems,
											we cannot satisfy the automobile.
									","
											¿Cuántos carriles tenemos?
											Aquí les diré lo que le digo 
a todas mis audiencias,
											les recuerdo sobre la demanda inducida.
											La demanda inducida aplica para
carreteras y calles.
											Una demanda inducida nos dice
que cuando se ensanchan las calles
											para atender la congestión que
estamos anticipando,
											o los viajes adicionales que anticipamos
											en sistemas congestionados,
es principalmente esa congestión
											la que limita la demanda,
											y entonces se ensanchan las calles,
											y todos esos viajes latentes ocurren.
											La gente se muda más lejos de su trabajo
											y hacen otras elecciones 
sobre cuándo conmutar,
											y los carriles se llenan muy rápido,
											y ensanchamos otra vez las calles
y se llenan de nuevo.
											Y aprendemos que 
en los sistemas congestionados
											no podemos satisfacer al automóvil.
									",4 ways to make a city more walkable,Jeff Speck,18:37,"architecture,cars,cities,collaboration,community,design,engineering,infrastructure,potential,innovation,public spaces,society,urban planning,TEDx,urban"
"
","
",4 ways to make a city more walkable,Jeff Speck,18:37,"architecture,cars,cities,collaboration,community,design,engineering,infrastructure,potential,innovation,public spaces,society,urban planning,TEDx,urban"
"
											This is from Newsweek Magazine —
hardly an esoteric publication:
											""Today's engineers acknowledge
											that building new roads
usually makes traffic worse.""
											My response to reading this was,
may I please meet some of these engineers,
											because these are not the ones that I —
											there are great exceptions
that I'm working with now —
											but these are not the engineers
one typically meets working in a city,
											where they say, ""Oh, that road
is too crowded, we need to add a lane.""
											So you add a lane, and the traffic comes,
											and they say, ""See, I told you
we needed that lane.""
											This applies both to highways
and to city streets if they're congested.
									","
											Esto es de la revista Newsweek,
difícilmente desconocida:
											""Los ingenieros de hoy admiten
											que la construcción de nuevas calles
empeora el tráfico"".
											Mi respuesta a este artículo fue,
me gustaría conocer a estos ingenieros,
											pues estos no son los que yo
											—hay grandes excepciones, 
con quienes trabajo—.
											pero estos no son los ingenieros que 
uno suele conocer en una ciudad,
											ellos dicen ""Oh, esa calle es muy 
concurrida, agreguemos otro carril"".
											Se agrega el carril, el tráfico llega,
											y dicen ""Te dije que 
necesitábamos ese carril"".
											Esto aplica a carreteras y calles 
si están congestionadas.
									",4 ways to make a city more walkable,Jeff Speck,18:37,"architecture,cars,cities,collaboration,community,design,engineering,infrastructure,potential,innovation,public spaces,society,urban planning,TEDx,urban"
"
","
",4 ways to make a city more walkable,Jeff Speck,18:37,"architecture,cars,cities,collaboration,community,design,engineering,infrastructure,potential,innovation,public spaces,society,urban planning,TEDx,urban"
"
											But the amazing thing
about most American cities that I work in,
											the more typical cities,
											is that they have a lot of streets
that are actually oversized
											for the congestion
they're currently experiencing.
											This was the case in Oklahoma City,
											when the mayor came running
to me, very upset,
											because they were named
in Prevention Magazine
											the worst city for pedestrians
in the entire country.
											Now that can't possibly be true,
											but it certainly is enough
to make a mayor do something about it.
											We did a walkability study,
											and what we found, looking
at the car counts on the street —
											these are 3,000-, 4,000-, 7,000-car counts
											and we know that two lanes
can handle 10,000 cars per day.
											Look at these numbers —
they're all near or under 10,000 cars,
											and these were the streets
that were designated
											in the new downtown plan
											to be four lanes to six lanes wide.
											So you had a fundamental disconnect
between the number of lanes
											and the number of cars
that wanted to use them.
									","
											Lo sorprendente de las 
ciudades donde trabajo,
											las más típicas,
											es que tienen muchas calles 
demasiado grandes
											para la congestión 
que actualmente experimentan.
											Este es el caso de Oklahoma,
											cuando el alcalde vino a mí, 
bastante molesto,
											porque la revista ""Prevention"" 
declaró que era
											la peor ciudad para peatones 
en todo el país.
											Eso no puede ser verdad,
											pero ciertamente provocó que 
el alcalde hiciera algo al respecto.
											Hicimos un estudio de peatonalidad,
											y encontramos que, basado en 
en el número de autos en la ciudad,
											—3000, 4000, 7000—,
											sabemos que dos carriles 
manejan 10 000 autos al día.
											Miren esos números,
todos por debajo de los 10 000 autos,
											estas son las calles que diseñamos
											en el plan del centro
											para que tuvieran 
de cuatro a seis carriles.
											Entonces se tuvo una desconexión
entre el número de carriles
											y el número de autos que los usarían.
									",4 ways to make a city more walkable,Jeff Speck,18:37,"architecture,cars,cities,collaboration,community,design,engineering,infrastructure,potential,innovation,public spaces,society,urban planning,TEDx,urban"
"
","
",4 ways to make a city more walkable,Jeff Speck,18:37,"architecture,cars,cities,collaboration,community,design,engineering,infrastructure,potential,innovation,public spaces,society,urban planning,TEDx,urban"
"
											So it was my job to redesign
every street in the downtown
											from curb face to curb face,
											and we did it for 50 blocks of streets,
											and we're rebuilding it now.
											So a typical oversized street to nowhere
											is being narrowed, and now
under construction,
											and the project is half done.
											The typical street like this, you know,
											when you do that,
you find room for medians.
											You find room for bike lanes.
											We've doubled the amount
of on-street parking.
											We've added a full bike network
where one didn't exist before.
									","
											Mi trabajo fue rediseñar todas
las calles del centro
											de cuneta a cuneta,
											en 50 bloques de calles,
											y lo seguimos reconstruyendo ahora.
											Las calles enormes que 
no conducen a ningún lado
											las angostamos, ahora
se están construyendo,
											el proyecto está por la mitad.
											Las típicas calles como esta,
											cuando se hace eso, queda buen espacio.
											Hay espacio para ciclovías.
											Duplicamos la cantidad de 
estacionamiento en la calle.
											Instauramos una red 
para bicicletas que no existía.
									",4 ways to make a city more walkable,Jeff Speck,18:37,"architecture,cars,cities,collaboration,community,design,engineering,infrastructure,potential,innovation,public spaces,society,urban planning,TEDx,urban"
"
","
",4 ways to make a city more walkable,Jeff Speck,18:37,"architecture,cars,cities,collaboration,community,design,engineering,infrastructure,potential,innovation,public spaces,society,urban planning,TEDx,urban"
