en,pt,fr,de,title,speaker,duration,tags
"
","
","
","
",Let's not use Mars as a backup planet,Lucianne Walkowicz,5:50,"TED Fellows,future,humanity,NASA,Planets,space,universe,exploration,astronomy,solar system,Mars"
"
											Consider our neighbor, Mars.
											Mars is small and rocky,
and though it's a bit far from the Sun,
											it might be considered
a potentially habitable world
											if found by a mission like Kepler.
											Indeed, it's possible that Mars
was habitable in the past,
											and in part, this is why
we study Mars so much.
											Our rovers, like Curiosity,
crawl across its surface,
											scratching for clues as to the origins
of life as we know it.
											Orbiters like the MAVEN mission
sample the Martian atmosphere,
											trying to understand how Mars
might have lost its past habitability.
											Private spaceflight companies now offer
not just a short trip to near space
											but the tantalizing possibility
of living our lives on Mars.
									","
											Considerem o nosso vizinho, Marte.
											Marte é pequeno e rochoso
e, apesar de estar um pouco longe do Sol,
											pode ser considerado como um mundo
potencialmente habitável,
											se for encontrado por uma missão 
como o Kepler.
											De facto, é possível que Marte
tenha sido habitado no passado
											e, em parte, é essa a razão pela qual
estudamos tanto Marte.
											Os nossos veículos, como o Curiosity,
rastejam pela sua superfície,
											raspando por pistas sobre as origens
da vida, como a conhecemos.
											Satélites, como a missão MAVEN,
tiram amostras da atmosfera marciana,
											tentando perceber como Marte
											pode ter perdido
a sua habitabilidade passada.
											Empresas privadas de voos espaciais 
oferecem uma pequena viagem para o espaço,
											e também a possibilidade tentadora
de vivermos em Marte.
									","
											Prenez notre voisine, Mars.
											Mars est petite et rocheuse,
et bien qu'un peu éloignée du soleil,
											elle serait jugée
potentiellement habitable,
											si elle était découverte
dans une mission du type Kepler.
											En effet, il est possible que Mars
ait été habitable par le passé,
											et c'est pour cette raison
que nous étudions autant Mars.
											Nos robots, comme Curiosity,
parcourent et grattent sa surface,
											en quête d'indices sur les origines
de la vie telle que nous la connaissons.
											Les sondes comme MAVEN
effectuent des prélèvements
											dans l'atmosphère martienne
pour comprendre
											comment Mars pourrait avoir perdu
son caractère habitable.
											Les entreprises de vols spatiaux privés ne
proposent plus seulement un court voyage
											dans l'espace proche, mais la possibilité
obsédante d'aller vivre sur Mars.
									","
											Denken wir an unseren Nachbarn, Mars.
											Der Mars ist klein und felsig.
											Er ist etwas weiter weg von der Sonne,
aber gälte als potenziell bewohnbar,
											wenn er in einer Kepler-Mission
entdeckt würde.
											Der Mars könnte früher tatsächlich
bewohnbar gewesen sein.
											Das ist einer der Gründe,
warum wir ihn so gründlich erforschen.
											Unsere Rover, wie ""Curiosity"",
											suchen seine Oberfläche nach Hinweisen
auf den Beginn des Lebens ab.
											Sonden, wie die der MAVEN-Mission,
entnehmen Proben aus der Atmosphäre,
											damit wir verstehen können, wie der Mars
unbewohnbar geworden sein könnte.
											Private Unternehmen bieten nicht nur
Kurztlüge in den erdnahen Raum,
											sondern auch die verlockende Möglichkeit,
auf dem Mars zu leben.
									",Let's not use Mars as a backup planet,Lucianne Walkowicz,5:50,"TED Fellows,future,humanity,NASA,Planets,space,universe,exploration,astronomy,solar system,Mars"
"
","
","
","
",Let's not use Mars as a backup planet,Lucianne Walkowicz,5:50,"TED Fellows,future,humanity,NASA,Planets,space,universe,exploration,astronomy,solar system,Mars"
"
											But though these Martian vistas
											resemble the deserts
of our own home world,
											places that are tied in our imagination
to ideas about pioneering and frontiers,
											compared to Earth
											Mars is a pretty terrible place to live.
											Consider the extent to which
we have not colonized
											the deserts of our own planet,
											places that are lush
by comparison with Mars.
											Even in the driest,
highest places on Earth,
											the air is sweet and thick with oxygen
											exhaled from thousands of miles away
by our rainforests.
									","
											Mas, apesar de estas vistas marcianas
											nos lembrarem os desertos 
do nosso planeta,
											lugares que estão ligados
na nossa imaginação
											a ideias sobre explorações e fronteiras,
											comparado com a Terra,
											Marte é um lugar bem terrível para viver.
											Considerem a extensão das áreas 
dos desertos do nosso planeta
											que não foram colonizados,
											lugares que são de luxo 
em comparação com Marte.
											Mesmo nos lugares 
mais altos e secos da Terra,
											o ar é doce e cheio de oxigénio,
											expirado pelas nossas florestas tropicais,
a milhares de quilómetros de distância.
									","
											Ces panoramas martiens
											ressemblent à nos déserts,
des endroits qui,
											dans notre imagination, sont liés
à un esprit pionnier et à des frontières,
											mais comparée à la Terre,
											Mars est un endroit
plutôt terrible où vivre.
											Envisagez à quel point
nous n'avons pas colonisé
											les déserts de notre planète,
											des endroits luxuriants
en comparaison avec Mars.
											Car même dans les endroits les plus secs
et les plus hauts sur Terre,
											l'air est doux
											et plein d'oxygène expiré par nos forêts
à des milliers de kilomètres de là.
									","
											Aber obwohl diese Aufnahmen
der Marsoberfläche
											an die Wüsten auf
unserem Heimatplaneten erinnern
											– Orte, die wir mit großen Entdeckungen
und neuen Grenzen verbinden –
											ist der Mars, verglichen mit der Erde,
											ein ziemlich schlechter Ort zu leben.
											Bedenken Sie, wie spärlich
unsere eigenen Wüsten besiedelt sind.
											Orte, die verglichen mit Mars
üppig und lebendig sind.
											Auch an den trockensten,
höchstgelegenen Orten der Erde
											ist die Luft noch voller Sauerstoff,
											den unsere Regenwälder
tausende Kilometer weiter produzieren.
									",Let's not use Mars as a backup planet,Lucianne Walkowicz,5:50,"TED Fellows,future,humanity,NASA,Planets,space,universe,exploration,astronomy,solar system,Mars"
"
","
","
","
",Let's not use Mars as a backup planet,Lucianne Walkowicz,5:50,"TED Fellows,future,humanity,NASA,Planets,space,universe,exploration,astronomy,solar system,Mars"
"
											I worry — I worry that this excitement
about colonizing Mars and other planets
											carries with it a long, dark shadow:
											the implication and belief by some
											that Mars will be there to save us
from the self-inflicted destruction
											of the only truly habitable planet
we know of, the Earth.
											As much as I love
interplanetary exploration,
											I deeply disagree with this idea.
											There are many excellent reasons
to go to Mars,
											but for anyone to tell you that Mars
will be there to back up humanity
											is like the captain of the Titanic
telling you that the real party
											is happening later on the lifeboats.
											(Laughter)
											(Applause)
									","
											Eu preocupo-me que este 
entusiasmo pela colonização de Marte
											e de outros planetas carregue consigo
uma grande sombra escura:
											a insinuação e a crença de alguns
											de que Marte estará lá para nos salvar 
da destruição autoinfligida
											do único planeta verdadeiramente habitável
que conhecemos, a Terra.
											Por muito que gostemos 
da exploração interplanetária,
											eu discordo completamente desta ideia.
											Há muitas boas razões para ir para Marte,
											mas dizerem-nos que Marte 
estará lá para sustentar a humanidade,
											é como o capitão do Titanic dizer-nos
											que está a haver festa
nos botes salva-vidas.
											(Risos)
											(Aplausos)
									","
											Cette agitation autour de la colonisation
de Mars et des autres planètes m'inquiète.
											Elle amène avec elle une ombre menaçante :
											le sous-entendu et la croyance de certains
											que Mars sera là pour nous sauver
de la destruction que nous infligeons
											à la seule planète réellement habitable
que nous connaissons : la Terre.
											Malgré mon amour
pour l'exploration interplanétaire,
											je ne suis absolument pas
d'accord avec cette idée.
											Il y a beaucoup d'excellentes
raisons d'aller sur Mars,
											mais que quiconque vous dise
que Mars sera là pour sauver l'humanité,
											c'est comme si le Capitaine du Titanic
vous disait que la vraie fête
											aura lieu plus tard,
sur les canots de sauvetage.
											(Rires)
											(Applaudissements)
									","
											Ich fürchte, dass die Euphorie
über die Kolonisierung anderer Planeten
											einen langen, dunklen Schatten wirft:
											Manche Menschen glauben,

											dass der Mars uns retten wird,
											wenn wir den einzigen bekannten
bewohnbaren Planeten zerstört haben –
											– die Erde.
											So sehr ich die Suche nach
anderen Planeten liebe,
											widerspreche ich stark dieser Vorstellung.
											Es gibt viele gute Gründe,
zum Mars zu fliegen.
											Aber wer behauptet,
Mars wäre unser Plan B,
											ist wie der Kapitän der Titanic,
der behauptet,
											die eigentliche Party beginne
erst auf den Rettungsbooten.
											(Gelächter)
											(Applaus)
									",Let's not use Mars as a backup planet,Lucianne Walkowicz,5:50,"TED Fellows,future,humanity,NASA,Planets,space,universe,exploration,astronomy,solar system,Mars"
"
","
","
","
",Let's not use Mars as a backup planet,Lucianne Walkowicz,5:50,"TED Fellows,future,humanity,NASA,Planets,space,universe,exploration,astronomy,solar system,Mars"
"
											Thank you.
									","
											Obrigada.
									","
											Merci.
									","
											Danke.
									",Let's not use Mars as a backup planet,Lucianne Walkowicz,5:50,"TED Fellows,future,humanity,NASA,Planets,space,universe,exploration,astronomy,solar system,Mars"
"
","
","
","
",Let's not use Mars as a backup planet,Lucianne Walkowicz,5:50,"TED Fellows,future,humanity,NASA,Planets,space,universe,exploration,astronomy,solar system,Mars"
"
											But the goals of interplanetary
exploration and planetary preservation
											are not opposed to one another.
											No, they're in fact two sides
of the same goal:
											to understand, preserve
and improve life into the future.
											The extreme environments
of our own world are alien vistas.
											They're just closer to home.
											If we can understand how to create
and maintain habitable spaces
											out of hostile, inhospitable
spaces here on Earth,
											perhaps we can meet the needs
of both preserving our own environment
											and moving beyond it.
									","
											Mas os objetivos para a exploração
interplanetária e a preservação do planeta
											não são opostos entre si.
											Não, eles são na verdade
dois lados do mesmo objetivo:
											perceber, preservar 
e melhorar a vida para o futuro.
											Os ambientes extremos do nosso mundo 
são visões extraterrestres.
											Estão apenas mais perto de casa.
											Se conseguimos perceber como criar 
e manter espaços habitáveis,
											sem ser em lugares perigosos e inóspitos
aqui na Terra,
											talvez possamos satisfazer a necessidade
de preservar o nosso próprio ambiente
											e ir para além disso.
									","
											Les buts de l'exploration interplanétaire
et de la préservation planétaire
											ne sont pas si opposés.
											En fait, ce sont deux faces
d'un même but :
											comprendre, préserver
et améliorer la vie à l'avenir.
											Les conditions extrêmes de notre monde
sont des vues extraterrestres.
											Elles sont juste plus proches de nous.
											Si nous pouvons comprendre comment créer
et maintenir des endroits habitables
											à partir des espaces hostiles
et inhospitaliers de la Terre,
											nous pourrions satisfaire les besoins
de préservation de notre environnement
											tout en allant de l'avant.
									","
											Aber die Erforschung neuer Planeten
und der Schutz der Erde
											sind kein Widerspruch.
											Das sind in Wahrheit
zwei Seiten desselben Ziels:
											Leben zu verstehen, zu bewahren
und für die Zukunft zu verbessern.
											Orte mit extremen Umweltbedingungen
auf unserem Planeten sind fremde Welten.
											Sie sind nur näher an unserem Zuhause.
											Wenn wir verstehen, wie wir unwirtliche,
unbewohnbare Orte auf der Erde
											in wirtliche, bewohnbare Orte
verwandeln können,
											können wir vielleicht sowohl
unsere eigene Umwelt erhalten,
											als auch über sie hinauswachsen.
									",Let's not use Mars as a backup planet,Lucianne Walkowicz,5:50,"TED Fellows,future,humanity,NASA,Planets,space,universe,exploration,astronomy,solar system,Mars"
"
","
","
","
",Let's not use Mars as a backup planet,Lucianne Walkowicz,5:50,"TED Fellows,future,humanity,NASA,Planets,space,universe,exploration,astronomy,solar system,Mars"
"
											I leave you with a final
thought experiment:
											Fermi's paradox.
											Many years ago, the physicist Enrico Fermi
asked that, given the fact
											that our universe has been around
for a very long time
											and we expect that there
are many planets within it,
											we should have found evidence
for alien life by now.
											So where are they?
											Well, one possible solution
to Fermi's paradox
											is that, as civilizations become
technologically advanced enough
											to consider living amongst the stars,
											they lose sight of how important it is
											to safeguard the home worlds that fostered
that advancement to begin with.
											It is hubris to believe
that interplanetary colonization alone
											will save us from ourselves,
											but planetary preservation
and interplanetary exploration
											can work together.
									","
											Deixo-vos com um pensamento experimental:
											O paradoxo de Fermi.
											Há muitos anos, o físico Enrico Fermi 
perguntou se,
											dado que o nosso universo
existe há muito tempo,
											e nós esperamos que haja nele
muitos planetas,
											já deveríamos ter encontrado provas
de existência de vida extraterrestre.
											Então, onde estão elas?
											Bom, uma possível solução 
para o paradoxo de Fermi é que,
											enquanto as civilizações se tornam 
tecnologicamente avançadas
											para considerar viver entre as estrelas,
											vão perdendo a noção de como é importante,
											para começar, salvaguardar os mundos
que alimentaram esse avanço.
											É arrogante pensar que apenas 
a colonização interplanetária
											nos irá salvar de nós próprios,
											mas a preservação do planeta
e a exploração interplanetária
											podem funcionar juntas.
									","
											Je conclurai avec une dernière pensée :
											le paradoxe de Fermi.
											Dans les années 1950,
le physicien Enrico Fermi
											a suggéré qu'étant donné le fait que
notre univers existe depuis très longtemps
											et que nous pensons
qu'il comporte de nombreuses planètes,
											nous devrions avoir déjà trouvé
une preuve de la vie extraterrestre.
											Alors où est-elle ?
											Eh bien, le paradoxe de Fermi
peut se résoudre ainsi :
											lorsqu'une civilisation devient
technologiquement suffisamment avancée
											pour considérer vivre parmi les étoiles,
											elle perd de vue
											l'importance de protéger le monde
qui a permis son progrès.
											C'est de l'orgueil de penser que
la seule colonisation interplanétaire
											nous sauvera de nous-mêmes,
											mais la préservation planétaire
et l'exploration interplanétaire
											peuvent aller de pair.
									","
											Zum Abschluss noch ein Gedankenexperiment:
											das Fermi-Paradoxon.
											Der Physiker Enrico Fermi
fragte sich einst,
											wieso wir noch keine Anzeichen
außerirdischen Lebens gefunden haben,
											wo doch unser Universum schon so alt ist

											und derart viele Planeten beherbergt.
											Wo ist also
dieses außerirdische Leben?
											Eine mögliche Lösung
des Fermi-Paradoxons ist,
											dass Gesellschaften, die 
technologisch so weit sind,
											dass sie Leben auf anderen Planeten
in Betracht ziehen,
											dabei vergessen, wie wichtig es ist,
											ihren Heimatplaneten zu bewahren,
der diesen Fortschritt erst ermöglichte.
											Es ist anmaßend zu glauben,
											die Kolonisierung anderer Planeten allein
würde uns vor uns selbst retten.
											Aber die Erhaltung unseres Planeten
und die Erforschung anderer Planeten
											können einander unterstützen.
									",Let's not use Mars as a backup planet,Lucianne Walkowicz,5:50,"TED Fellows,future,humanity,NASA,Planets,space,universe,exploration,astronomy,solar system,Mars"
"
","
","
","
",Let's not use Mars as a backup planet,Lucianne Walkowicz,5:50,"TED Fellows,future,humanity,NASA,Planets,space,universe,exploration,astronomy,solar system,Mars"
"
											If we truly believe in our ability
											to bend the hostile environments of Mars
for human habitation,
											then we should be able to surmount
the far easier task of preserving
											the habitability of the Earth.
									","
											Se realmente acreditamos
na nossa capacidade
											para modelar os ambientes hostis de Marte 
para a ocupação humana,
											então devíamos conseguir superar 
a tarefa, ainda mais fácil,
											de preservar a habitabilidade da Terra.
									","
											Si nous croyons fermement pouvoir
											faire de l'environnement hostile de Mars
un lieu d'habitation pour les humains,
											alors nous devrions pouvoir surmonter
la tâche bien plus facile de préserver
											le caractère habitable de la Terre.
									","
											Wenn wir wirklich an 
die Fähigkeit glauben,
											den unwirtlichen Mars
für Menschen bewohnbar zu machen,
											dann sollte es erst recht möglich sein,
											die Bewohnbarkeit der Erde zu bewahren.
									",Let's not use Mars as a backup planet,Lucianne Walkowicz,5:50,"TED Fellows,future,humanity,NASA,Planets,space,universe,exploration,astronomy,solar system,Mars"
"
","
","
","
",Let's not use Mars as a backup planet,Lucianne Walkowicz,5:50,"TED Fellows,future,humanity,NASA,Planets,space,universe,exploration,astronomy,solar system,Mars"
"
											Thank you.
									","
											Obrigada.
									","
											Merci.
									","
											Vielen Dank.
									",Let's not use Mars as a backup planet,Lucianne Walkowicz,5:50,"TED Fellows,future,humanity,NASA,Planets,space,universe,exploration,astronomy,solar system,Mars"
"
","
","
","
",Let's not use Mars as a backup planet,Lucianne Walkowicz,5:50,"TED Fellows,future,humanity,NASA,Planets,space,universe,exploration,astronomy,solar system,Mars"
"
											(Applause)
									","
											(Aplausos)
									","
											(Applaudissments)
									","
											(Applaus)
									",Let's not use Mars as a backup planet,Lucianne Walkowicz,5:50,"TED Fellows,future,humanity,NASA,Planets,space,universe,exploration,astronomy,solar system,Mars"
"
","
","
","
",Let's not use Mars as a backup planet,Lucianne Walkowicz,5:50,"TED Fellows,future,humanity,NASA,Planets,space,universe,exploration,astronomy,solar system,Mars"
