es,pt,en,fr,de,title,speaker,duration,tags
"
","
","
","
","
",The dance of the dung beetle,Marcus Byrne,17:08,"TEDx,animals,insects,science,biodiversity,biology,ecology,sight"
"
											Imagínenese a este animal andando
											por la estepa africana.
											La cabeza baja. Caminando hacia atrás.
											Es la manera más extraña de transportar
alimento
											y a la vez tienen que vérselas con el calor.
											Esto es África. Es caliente.
									","
											Então o que vocês têm que imaginar aqui 
é este animal
											a mover-se através da savana africana.
											A sua cabeça está para baixo. 
Ele está a andar para trás.
											É a forma mais bizarra de transportar comida 
em qualquer direcção
											e, ao mesmo tempo, ele tem que 
lidar com o calor.
											Isto é África. Está calor.
									","
											So what you've got to imagine here is this animal here
											moving across the African veld.
											Its head is down. It's walking backwards.
											It's the most bizarre way to actually transport your food in any particular direction,
											and at the same time it's got to deal with the heat.
											This is Africa. It's hot.
									","
											Vous devez imaginer cet animal ici
											qui se déplace à travers le veld africain.
											Il a la tête baissée. Il marche à reculons.
											En fait c'est la façon la plus bizarre de transporter 
votre nourriture dans une direction donnée,
											et en même temps, il doit faire face à la chaleur.
											C'est l'Afrique. Il fait chaud.
									","
											Stellen Sie sich dieses Tier vor,
											wie es sich über die 
afrikanische Steppe bewegt.
											Sein Kopf zeigt nach unten. 
Es läuft rückwärts.
											Wirklich die ungewöhnlichste Art, 
seine Nahrung zu transportieren.
											Gleichzeitig muss 
es die Hitze aushalten.
											Wir sind in Afrika. 
Es ist heiß.
									",The dance of the dung beetle,Marcus Byrne,17:08,"TEDx,animals,insects,science,biodiversity,biology,ecology,sight"
"
","
","
","
","
",The dance of the dung beetle,Marcus Byrne,17:08,"TEDx,animals,insects,science,biodiversity,biology,ecology,sight"
"
											Así que lo que quiero compartir con Uds.
											son algunos de los experimentos que 
mis colegas y yo
											hemos usado para investigar cómo los
escarabajos estercoleros
											afrontan estos problemas.
									","
											Então o que eu quero partilhar convosco agora
											são algumas das experiências que 
eu e os meus colegas
											temos utilizado para investigar 
como os escaravelhos
											lidam com estes problemas.
									","
											So what I want to share with you now
											are some of the experiments that myself and my colleagues
											have used to investigate how dung beetles
											deal with these problems.
									","
											Ce que je veux vous faire partager maintenant,
											ce sont des expériences 
que mes collègues et moi-même
											avons utilisé pour enquêter 
sur la façon dont les bousiers
											font face à ces problèmes.
									","
											Ich möchte Ihnen 
einige Experimente vorstellen,
											die meine Kollegen und ich
durchgeführt haben,
											um herauszufinden, wie Mistkäfer
											mit diesen Problemen umgehen.
									",The dance of the dung beetle,Marcus Byrne,17:08,"TEDx,animals,insects,science,biodiversity,biology,ecology,sight"
"
","
","
","
","
",The dance of the dung beetle,Marcus Byrne,17:08,"TEDx,animals,insects,science,biodiversity,biology,ecology,sight"
"
											Así que observen este escarabajo,
											y hay dos cosas que quiero hacer notar.
											La primera es cómo afronta este obstáculo
											que pusimos en su camino. Miren, 
baila una breve danza
											y luego continúa exactamente en la misma dirección
											que antes llevaba.
											Una breve danza y luego toma un dirección 
en particular.
											Así que evidentemente este animal
sabe hacia dónde va
											y sabe hacia dónde quiere ir,
											y eso es algo muy, muy importante,
											porque, si lo piensan, está en un montón de excremento,
											tiene este gran pastel que quiere 
alejar de los demás,
											y la manera más rápida de hacerlo
es siguiendo una línea recta.
											Así que les pusimos otras pruebas,
											y lo que hicimos fue girar el mundo
											bajo sus pies. Miren su respuesta.
											A este animal su mundo le fue rotado
											bajo sus pies. Fue rotado 90 grados.
											Pero no lo sufre. Sabe exactamente a dónde quiere ir,
											y toma esa dirección.
									","
											Observem este escaravelho,
											e existem duas coisas que gostaria que notassem.
											A primeira é como ele lida com este obstáculo
											que nós colocámos no seu caminho. 
Vejam, ele faz uma pequena dança
											e depois ele continua exactamente 
na mesma direcção
											que tomou no início.
											Uma pequena dança, e depois lá vai ele 
numa direcção em particular.
											Portanto, claramente este animal sabe 
para onde se dirige
											e sabe aonde quer ir
											o que é uma coisa muito, muito importante
											porque se pensarem nisso, 
vocês estão na pilha de excremento
											têm este enorme bolo que vocês querem levar 
para longe de qualquer outro ser
											e a forma mais rápida de fazer isso 
é em linha recta.
											Então nós demos-lhes mais algumas 
tarefas para resolverem
											e o que nós fizemos aqui, foi virar o mundo
											debaixo dos pés deles. 
E vejam a resposta.
											Então este animal fica na verdade 
com o mundo todo
											virado debaixo dos seus pés. 
Foi virado 90 graus.
											Mas ele não vacila. Ele sabe exactamente 
para onde tem de ir
											e dirige-se para uma direcção em particular.
									","
											So watch this beetle,
											and there's two things that I would like you to be aware of.
											The first is how it deals with this obstacle
											that we've put in its way. See, look, it does a little dance,
											and then it carries on in exactly the same direction
											that it took in the first place.
											A little dance, and then heads off in a particular direction.
											So clearly this animal knows where it's going
											and it knows where it wants to go,
											and that's a very, very important thing,
											because if you think about it, you're at the dung pile,
											you've got this great big pie that you want to get away from everybody else,
											and the quickest way to do it is in a straight line.
											So we gave them some more tasks to deal with,
											and what we did here is we turned the world
											under their feet. And watch its response.
											So this animal has actually had the whole world
											turned under its feet. It's turned by 90 degrees.
											But it doesn't flinch. It knows exactly where it wants to go,
											and it heads off in that particular direction.
									","
											Regardez ce bousier,
											il y a deux choses dont je voudrais 
que vous soyez conscient.
											La première, c'est la façon 
dont il se charge de cet obstacle
											que nous avons mis sur son chemin. 
Là, regardez, il fait une petite danse,
											et puis il continue exactement 
dans la même direction
											que celle qu'il avait prise au début.
											Une petite danse, et puis il se dirige 
dans une direction donnée.
											Il est donc évident que cet animal sait où il va
											et qu'il sait où il veut aller,
											et ça c'est une chose très, très importante,
											parce que si vous y réfléchissez, 
vous êtes devant le tas de bouse,
											vous avez ce gros pâté que vous voulez 
éloigner de tout le monde,
											et la façon la plus rapide 
est de le faire en ligne droite.
											Nous lui avons donc donné 
plus de tâches à effectuer,
											et nous avons fait tourner le monde
											sous ses pieds. Et regardez sa réaction.
											Cet animal a vraiment eu le monde
											qui a tourné sous ses pieds. 
Il a tourné de 90 degrés.
											Mais il ne bronche pas. 
Il sait exactement où il veut aller,
											et il se dirige dans cette même direction.
									","
											Schauen Sie sich diesen Käfer an
											und richten Sie bitte Ihre 
Aufmerksamkeit auf zwei Dinge.
											Zum einen, wie er 
dieses Hindernis bewältigt,
											das wir ihm in den Weg gestellt haben. 
Er vollführt einen kleinen Tanz
											und läuft dann in genau 
dieselbe Richtung weiter,
											die er vorher eingeschlagen hatte.
											Ein kleiner Tanz, und weiter geht’s 
in eine bestimmte Richtung.
											Diese Tier weiß ganz genau,
wohin es läuft.
											Es weiß, wohin es will,
											und das ist sehr, sehr wichtig.
											Denn – bedenken Sie – 
man steht am Misthaufen,
											hat ein Stück des Kuchens ergattert, 
das man in Sicherheit bringen will,
											und am schnellsten geht das 
auf einer geraden Linie.
											Wir haben ihnen noch 
mehr Aufgaben gestellt.
											In diesem Fall hier haben wir
											die Welt unter ihren Füßen gedreht. 
Schauen Sie sich ihre Reaktion an.
											Diesem Tier wurde die ganze Welt
											unter den Füßen verdreht. 
Es wurde um 90 Grad gedreht.
											Es zuckt nicht mit der Wimper. 
Es weiß genau, wohin es will
											und läuft in diese Richtung weiter.
									",The dance of the dung beetle,Marcus Byrne,17:08,"TEDx,animals,insects,science,biodiversity,biology,ecology,sight"
"
","
","
","
","
",The dance of the dung beetle,Marcus Byrne,17:08,"TEDx,animals,insects,science,biodiversity,biology,ecology,sight"
"
											Así que nuestra siguiente pregunta fue:
											¿Cómo lo hacen?
											¿Qué están haciendo? Y había una pista
a nuestra disposición.
											Era que, de vez en cuando, ellos subían
a la bola
											para echar un vistazo al mundo a su alrededor.
											¿Qué creen Uds. que podrían estar viendo
											al trepar sobre la bola?
											¿Qué señales podría podría usar el animal
											para dirigir sus movimientos?
Lo más evidente
											era mirar al cielo, así que nos preguntamos:
											¿qué podrían estar mirando en el cielo?
											Lo más obvio sería el sol.
											He aquí un experimento clásico:
											lo que hicimos fue mover el sol.
											Lo que haremos será cubrir el sol con una tabla
											y luego mover el sol con un espejo
											hacia una posición totalmente diferente.
											Miren lo que hace el escarabajo.
											Hace una breve danza doble,
											y luego vuelve exactamente a la dirección de donde
											venía al principio.
											¿Qué sucede? Evidentemente, están mirando el sol.
											El sol es una señal muy importante para ellos.
									","
											Então a nossa próxima questão foi:
											Como é que eles fazem isto?
											O que é que eles estão a fazer? 
E havia uma pista à nossa frente.
											Era que, de vez em quando, eles subiam 
ao topo da bola
											e davam uma vista de olhos em redor.
											E o que é que vocês acham que eles 
poderiam estar a ver
											quando subiam ao topo da bola?
											Quais eram as pistas óbvias que 
este animal poderia usar
											para direccionar o seu movimento? 
E a pista mais óbvia
											era olhar para o céu, e então nós pensámos:
											""O que é que eles estariam a olhar para o céu?""
											E a coisa mais óbvia para se olhar é o sol.
											Portanto, uma experiência clássica aqui
											em que o que nós fizemos foi mover o sol.
											O que faremos agora é escurecer o sol 
com uma tábua
											e depois mover o sol com um espelho
											para uma posição completamente diferente.
											E reparem no que o escaravelho faz.
											Ele faz uma pequena dupla dança
											e depois dirige-se de volta exactamente 
na mesma direcção
											da qual veio no início.
											O que acontece agora? Então, claramente, 
eles estão a olhar para o sol.
											O sol é uma pista muito importante 
no céu para eles.
									","
											So our next question then was,
											how are they doing this?
											What are they doing? And there was a cue that was available to us.
											It was that every now and then they'd climb on top of the ball
											and they'd take a look at the world around them.
											And what do you think they could be looking at
											as they climb on top of the ball?
											What are the obvious cues that this animal could use
											to direct its movement? And the most obvious one
											is to look at the sky, and so we thought,
											now what could they be looking at in the sky?
											And the obvious thing to look at is the sun.
											So a classic experiment here,
											in that what we did was we moved the sun.
											What we're going to do now is shade the sun with a board
											and then move the sun with a mirror
											to a completely different position.
											And look at what the beetle does.
											It does a little double dance,
											and then it heads back in exactly the same direction
											it went in the first place.
											What happens now? So clearly they're looking at the sun.
											The sun is a very important cue in the sky for them.
									","
											La question suivante pour nous était donc :
											comment font-ils ça ?
											Que font-ils ? Et il y avait un indice 
à notre disposition.
											C'était que de temps en temps, 
ils montaient en haut de leur boule
											et ils regardaient le monde autour d'eux.
											Et que croyez-vous qu'ils pouvaient regarder
											quand ils grimpaient en haut de la boule ?
											Quels sont les indices évidents 
que cet animal pourrait utiliser
											pour diriger ses mouvements ? Et le plus évident
											est de regarder le ciel, et donc nous avons pensé,
											que pourrait-il regarder dans le ciel ?
											Le plus évident à regarder dans le ciel est le soleil.
											Voici une expérience classique,
											car ce que nous avons fait, 
c'est que nous avons déplacé le soleil.
											Nous allons maintenant obscurcir 
le soleil avec un panneau
											et puis déplacer le soleil avec un miroir
											dans une position totalement différente.
											Et regardez ce que fait le bousier.
											Il fait une double petite danse,
											et puis il reprend exactement dans la direction
											d'où il était d'abord venu.
											Que ce passe-t-il maintenant ? 
Il est donc évident qu'ils regardent le soleil.
											Le soleil est un indice très important 
dans le ciel pour eux.
									","
											Als Nächstes haben wir uns gefragt,
											wie die das anstellen?
											Was genau machen sie? 
Wir hatten einen Hinweis:
											Ab und zu klettern sie
auf die Pille
											und betrachten die Welt 
um sich herum.
											Und was beäugen sie wohl,
											wenn sie auf die Pille klettern?
											Welche sichtbaren Anhaltspunkte
könnte dieses Tier benutzen,
											um seine Fortbewegung auszurichten?
											Das Offensichtlichste ist der Himmel. 
Also haben wir uns gefragt,
											was sie am Himmel betrachten könnten.
											Und das ist eindeutig die Sonne.
											Ein klassisches Experiment war,
											in diesem Zusammenhang, 
die Sonne zu verschieben.
											Wir haben also die Sonne 
mit einem Brett verdunkelt
											und dann mit Hilfe eines Spiegels
											an eine andere Stelle verschoben.
											Schauen Sie, 
wie der Käfer reagiert.
											Er macht einen kleinen Doppeltanz
											und läuft dann in genau 
die Richtung zurück,
											aus der er ursprünglich 
gekommen ist.
											Was passiert nun? 
Sie schauen also auf die Sonne.
											Die Sonne ist ein wichtiger 
Anhaltspunkt am Himmel.
									",The dance of the dung beetle,Marcus Byrne,17:08,"TEDx,animals,insects,science,biodiversity,biology,ecology,sight"
"
","
","
","
","
",The dance of the dung beetle,Marcus Byrne,17:08,"TEDx,animals,insects,science,biodiversity,biology,ecology,sight"
"
											Pero sucede que el sol no siempre está disponible,
											porque, al anochecer, éste desaparece en el horizonte.
											Lo que sucede en el cielo
											es que existe un gran patrón de luz polarizada
											que ni tú ni yo podemos ver, 
debido al diseño de nuestros ojos.
											Pero cuando el sol está en el horizonte,
											algo que sabemos acerca del sol en el horizonte,
											digamos, en este lado,
											es que hay un gran sendero de luz polarizada,
											de norte a sur, que no podemos ver;
											pero que los escarabajos sí pueden ver.
											¿Cómo probamos esto? Bueno, es fácil.
											Usamos un filtro de polarización y colocamos
											al escarabajo debajo de éste. 
El filtro forma un ángulo recto
											con el patrón de polarización del cielo.
											El escarabajo sale debajo del filtro,
											y da un giro hacia la derecha,
											pues vuelve a estar bajo el cielo
											que había usado de referencia
											y nuevamente lo usa para orientarse
											en la dirección que llevaba originalmente.
											Así que los escarabajos pueden ver la luz polarizada.
									","
											O problema é que o sol nem sempre 
está disponível
											porque ao pôr-do-sol, ele desaparece no horizonte.
											O que acontece no céu aqui
											é que há um padrão muito grande de 
luz polarizada no céu
											que nós não conseguimos ver. É da forma 
como os nossos olhos são feitos.
											Mas o sol está no horizonte aqui
											e nós sabemos que quando 
o sol está no horizonte,
											digamos que está neste lado,
											existe um norte-sul, um caminho enorme 
através do céu
											de luz polarizada que não conseguimos ver
											e que os escaravelhos conseguem.
											Então como é que testamos isso? 
Bem, isso é fácil.
											O que nós fazemos é colocar um 
filtro de polarização enorme
											colocar o escaravelho debaixo dele, e o filtro 
está nos ângulos certos
											para os padrões de polarização do céu.
											O escaravelho sai debaixo do filtro
											e faz uma curva à direita
											porque ele sai debaixo do céu
											de que estava originalmente orientado
											e depois reorienta-se de novo
											para a direcção que deveria originalmente ir.
											Então obviamente os escaravelhos 
conseguem ver luz polarizada.
									","
											The thing is the sun is not always available to you,
											because at sunset it disappears below the horizon.
											What is happening in the sky here
											is that there's a great big pattern of polarized light in the sky
											that you and I can't see. It's the way our eyes are built.
											But the sun is at the horizon over here
											and we know that when the sun is at the horizon,
											say it's over on this side,
											there is a north-south, a huge pathway across the sky
											of polarized light that we can't see
											that the beetles can see.
											So how do we test that? Well, that's easy.
											What we do is we get a great big polarization filter,
											pop the beetle underneath it, and the filter is at right angles
											to the polarization pattern of the sky.
											The beetle comes out from underneath the filter
											and it does a right-hand turn,
											because it comes back under the sky
											that it was originally orientated to
											and then reorientates itself back
											to the direction it was originally going in.
											So obviously beetles can see polarized light.
									","
											Mais le soleil n'est pas toujours là pour vous,
											parce qu'au coucher du soleil, 
il disparait derrière l'horizon.
											Ce qui se passe dans le ciel ici
											c'est qu'il y a un grand motif 
de lumière polarisée dans le ciel
											que ni vous ni moi ne pouvons voir. 
Parce que nos yeux sont faits comme ça.
											Mais le soleil est à l'horizon là-bas
											et nous savons que quand le soleil est à l'horizon,
											disons qu'il est de ce côté,
											il y a un grand chemin nord-sud 
de lumière polarisée,
											à travers le ciel, que nous ne pouvons pas voir
											mais que les bousiers peuvent voir.
											Comment testons-nous ça ? Et bien, c'est facile.
											Nous prenons un grand filtre de polarisation,
											plaçons le bousier en dessous, 
et le filtre est à angle droit
											avec le motif de polarisation dans le ciel.
											Le bousier sort de dessous le filtre
											et il tourne à droite,
											parce qu'il revient sous le ciel
											sous lequel il s'était d'abord orienté
											et donc il se réoriente à nouveau
											dans la direction dans laquelle il allait au départ.
											Il est donc évident que les bousiers 
peuvent voir la lumière polarisée.
									","
											Die Sonne ist aber 
nicht immer verfügbar,
											denn bei Sonnenuntergang 
verschwindet sie hinterm Horizont.
											Allerdings gibt es am Himmel
											ein ausgeprägtes Muster 
polarisierten Lichts,
											das wir Menschen nicht sehen können. 
Das liegt an unseren Augen.
											Die Sonne ist hier am Horizont.
											Wenn sie nun am Horizont ist,
											sagen wir mal, auf dieser Seite,
											dann erscheint von Nord nach Süd 
ein breiter Streifen polarisierten Lichts,
											den wir nicht sehen können,
											die Käfer aber schon.
											Wie können wir das testen? 
Das ist ganz einfach.
											Wir nehmen einen 
großen Polarisationsfilter
											und stecken den Käfer darunter. 
Der Filter ist im richtigen Winkel
											zum Polarisationsmuster 
des Himmels ausgerichtet.
											Der Käfer kommt 
unter dem Filter hervor
											und biegt rechts ab,
											denn er ist nun wieder 
unter freiem Himmel,
											nach dem er sich 
ursprünglich ausgerichtet hatte.
											Er orientiert sich 
erneut in die Richtung,
											in die er ursprünglich lief.
											Käfer können offensichtlich 
polarisiertes Licht wahrnehmen.
									",The dance of the dung beetle,Marcus Byrne,17:08,"TEDx,animals,insects,science,biodiversity,biology,ecology,sight"
"
","
","
","
","
",The dance of the dung beetle,Marcus Byrne,17:08,"TEDx,animals,insects,science,biodiversity,biology,ecology,sight"
"
											Bien, con lo que hasta ahora hemos visto,
											¿que hacen los escarabajos? Hacen rodar bolas.
											¿Cómo lo hacen? Las hacen rodar en una línea recta.
											¿Cómo mantienen una dirección en particular?
											Bien, siguen señales en el cielo,
											algunas de las cuales ni tú ni yo podemos ver.
									","
											Ok, então o que nós temos até agora é,
											o que é que os escaravelhos estão a fazer? 
Eles estão a rolar bolas.
											Como estão a fazê-lo? 
Bem, estão a rolá-las em linha recta.
											Como é que eles as mantêm numa 
linha recta em particular?
											Bem, eles estão a olhar para as 
pistas celestiais no céu
											algumas das quais vocês e eu 
não conseguimos ver.
									","
											Okay, so what we've got so far is,
											what are beetles doing? They're rolling balls.
											How are they doing it? Well, they're rolling them in a straight line.
											How are they maintaining it in a particular straight line?
											Well, they're looking at celestial cues in the sky,
											some of which you and I can't see.
									","
											Bon, jusqu'à maintenant, nous savons
											ce que font les bousiers : ils roulent des boules.
											Comment font-ils ça ? Hé bien, 
ils les roulent en ligne droite.
											Comment restent-ils dans une ligne droite donnée ?
											Hé bien, ils regardent 
des indices célestes dans le ciel,
											dont certains que ni vous ni moi ne pouvons voir.
									","
											Bis jetzt haben wir herausgefunden,
											dass Käfer Kotpillen rollen.
											Und wie machen sie das? 
Sie rollen sie geradeaus.
											Wie halten sie eine bestimmte, 
gerade Laufbahn ein?
											Sie benutzen Anhaltspunkte 
am Himmel,
											von denen wir Menschen einige 
nicht wahrnehmen können.
									",The dance of the dung beetle,Marcus Byrne,17:08,"TEDx,animals,insects,science,biodiversity,biology,ecology,sight"
"
","
","
","
","
",The dance of the dung beetle,Marcus Byrne,17:08,"TEDx,animals,insects,science,biodiversity,biology,ecology,sight"
"
											¿Pero cómo perciben estas señales celestiales?
											Éso era lo que nos interesaba averiguar ahora.
											Se trataba de éste comportamiento particular,
la danza,
											que pensamos era importante. Porque miren,
											hace una pausa cada cierto tiempo,
											y luego se dirige en la dirección que quiere.
											Así que, ¿qué sucede durante esta danza?
											¿Cuánto podemos alterar su camino
antes de que logren re-orientarse?
											En este experimento, los hicimos entrar
											en un canal; pueden ver que el escarabajo
											no es forzado a entrar en este canal en particular,
											y gradualmente alteramos su camino 180 grados
											hasta que este individuo acaba yendo
exactamente en dirección contraria
											a la que deseaba en un principio.
											Veamos cuál es su reacción
											al aproximarse a los 90 grados,
											y ahora, cuando llega acá,
											él irá 180 grados en la dirección equivocada.
											Vean cual es su respuesta.
											Hace una pequeña danza
											y retoma su dirección. Sabe exactamente
a dónde ir.
											Sabe exactamente cuál es el problema,
											y sabe exactamente cómo resolverlo.
											La danza es esta conducta de transición
											que les permite volver a orientarse.
									","
											Mas como é que eles apanham 
estas pistas celestiais?
											Isto era o que nos interessava a seguir.
											E foi esse pequeno comportamento 
particular, a dança
											que nós pensámos que seria importante,
porque, olhem...
											ele faz uma pausa de vez em quando
											e depois dirige-se na direcção em que quer ir.
											Então o que estão eles a fazer quando
fazem esta dança?
											Quão longe podemos empurrá-los antes de 
eles se voltarem a reorientar?
											E nesta experiência aqui, 
o que nós fizemos foi forçá-los
											a irem para um canal, e podem ver que ele não foi
											particularmente forçado para dentro 
deste canal em particular,
											e deslocámos gradualmente o escaravelho 
em 180 graus
											até que este indivíduo acaba por ir na direcção 
exactamente oposta
											que queria seguir inicialmente.
											E vamos ver qual será a sua reacção
											conforme se dirige através dos 90 graus aqui,
											e agora ele dirige-se para...
...quando ele termina aqui
											ele vai estar 180 graus na direcção errada.
											E vamos ver qual é a resposta dele.
											Ele faz uma pequena dança, ele dá uma volta
											e volta para trás. Ele sabe exactamente
para onde se dirige.
											Ele sabe exactamente qual é o problema
											e ele sabe exactamente como lidar com ele
											e a dança neste comportamento de transição
											é que lhes permite reorientarem-se.
									","
											But how do they pick up those celestial cues?
											That was what was of interest to us next.
											And it was this particular little behavior, the dance,
											that we thought was important, because look,
											it takes a pause every now and then,
											and then heads off in the direction that it wants to go in.
											So what are they doing when they do this dance?
											How far can we push them before they will reorientate themselves?
											And in this experiment here, what we did was we forced them
											into a channel, and you can see he wasn't
											particularly forced into this particular channel,
											and we gradually displaced the beetle by 180 degrees
											until this individual ends up going in exactly the opposite direction
											that it wanted to go in, in the first place.
											And let's see what his reaction is
											as he's headed through 90 degrees here,
											and now he's going to — when he ends up down here,
											he's going to be 180 degrees in the wrong direction.
											And see what his response is.
											He does a little dance, he turns around,
											and heads back in this. He knows exactly where he's going.
											He knows exactly what the problem is,
											and he knows exactly how to deal with it,
											and the dance is this transition behavior
											that allows them to reorientate themselves.
									","
											Mais comment relèvent-ils ces indices célestes ?
											C'est ce qui nous a intéressé ensuite.
											Et il y avait ce comportment particulier, leur danse,
											dont nous pensions qu'elle était importante, 
parce que regardez,
											il fait une pause de temps en temps,
											et ensuite il va dans la direction 
dans laquelle il veut aller.
											Que font-ils quand ils font cette danse ?
											Jusqu'où pouvons-nous les amener 
avant qu'ils se réorientent ?
											Et dans cette expérience-ci, nous les avons forcés
											à aller dans un couloir, 
et vous pouvez voir qu'il n'était pas
											particulièrement forcé à aller dans ce couloir là,
											et nous avons petit à petit déplacé 
le bousier de 180 degrés
											jusqu'à ce que cet individu finisse 
par aller exactement dans la direction opposée
											à celle dans laquelle il voulait aller au départ.
											Voyons quelle est sa réaction
											alors qu'il se dirige à 90 dégrés ici,
											et maintenant il va — quand il arrivera ici en bas,
											il va être de 180 degrés dans la mauvaise direction.
											Voyez quelle est sa réaction.
											Il fait une petite danse, il tourne en rond,
											et il revient là-dedans. Il sait exactement où il va.
											Il sait exactement quel est le problème,
											et il sait exactement comment le résoudre,
											et la danse est ce comportement de transition
											qui lui permet de se réorienter.
									","
											Wie erkennen sie 
diese Anhaltspunkte?
											Das hat uns als Nächstes interessiert.
											Dabei musste dieses 
spezielle Verhalten,
											dieser Tanz, eine Rolle spielen, 
denn schauen Sie,
											der Käfer macht hin 
und wieder eine Pause
											und läuft dann in die 
richtige Richtung weiter.
											Was machen die Käfer, 
wenn sie tanzen?
											Wie weit können wir sie vom Kurs abbringen, 
bevor sie sich neu ausrichten?
											In diesem Experiment hier haben wir sie
											in einen Tunnel gedrängt. 
Sie sehen,
											dass er nicht wirklich in den 
Tunnel gedrängt werden musste.
											Wir haben den Käfer dann
nach und nach um 180 Grad gedreht,
											bis dieses Exemplar in die
entgegengesetzte Richtung lief
											als die, in die es ursprünglich wollte.
											Mal sehen, was seine Reaktion ist –
											jetzt überschreitet er 90 Grad.
											Sobald er hier unten ist,
											läuft er 180 Grad 
in die falsche Richtung.
											Sehen Sie seine Reaktion.
											Er vollführt einen kleinen Tanz, 
dreht sich herum
											und läuft zurück. 
Er weiß genau, was er tut.
											Er erkennt das Problem
											und weiß damit umzugehen.
											Der Tanz ist sein Übergangsverhalten,
											das ihm erlaubt, 
sich neu zu orientieren.
									",The dance of the dung beetle,Marcus Byrne,17:08,"TEDx,animals,insects,science,biodiversity,biology,ecology,sight"
"
","
","
","
","
",The dance of the dung beetle,Marcus Byrne,17:08,"TEDx,animals,insects,science,biodiversity,biology,ecology,sight"
"
											Pero, después de pasar varios años sentado
											en los arbustos africanos viendo a estos escarabajos
											notamos que había otro tipo de conducta
											asociada con esta danza.
											De vez en cuando, cuando suben a lo alto de la bola,
											se limpian la cara.
											Véanlo haciéndolo de nuevo.
											Entonces nos preguntamos qué podría estar pasando.
											Evidentemente, el suelo está muy caliente,
y cuando el suelo está caliente,
											danzan más seguido. Cuando ejecutan esta
danza en particular,
											se limpian la parte de abajo de la cara.
											Pensamos que podría ser una conducta
para regular su temperatura.
											Pensamos que intentaban alejarse del suelo
											caliente y escupir en su propia cara
											para refrescar su cabeza.
									","
											Então esta é a dança, mas depois de 
gastarmos muitos anos
											sentados nos arbustos de África a observar 
os escaravelhos em dias bonitos e quentes,
											nós reparámos que havia outro comportamento
											associado ao comportamento da dança.
											De vez em quando, quando eles sobem 
ao topo da bola
											eles limpam a cara.
											E vocês vêem-no a fazê-lo outra vez.
											Então pensámos, o que poderia estar
a acontecer aqui?
											Claramente, o chão está muito quente, 
e quando o chão está quente
											eles dançam mais frequentemente, 
e quando eles fazem esta dança particular
											eles limpam a parte inferior da cara.
											E pensámos que isto poderia ser 
um comportamento de termorregulação.
											Nós pensámos que talvez o que 
eles estão a fazer é tentar
											sair do solo quente e também cuspir 
para as suas caras
											como forma de a arrefecer.
									","
											So that's the dance, but after spending many years
											sitting in the African bush watching dung beetles on nice hot days,
											we noticed that there was another behavior
											associated with the dance behavior.
											Every now and then, when they climb on top of the ball,
											they wipe their face.
											And you see him do it again.
											Now we thought, now what could be going on here?
											Clearly the ground is very hot, and when the ground is hot,
											they dance more often, and when they do this particular dance,
											they wipe the bottom of their face.
											And we thought that it could be a thermoregulatory behavior.
											We thought that maybe what they're doing is trying to
											get off the hot soil and also spitting onto their face
											to cool their head down.
									","
											Donc ça c'est la danse, 
mais après avoir passé de nombreuses années
											assis dans la brousse Africaine à regarder 
des bousiers par de belles journées chaudes,
											nous avons remarqué q
u'il y avait un autre comportement
											associé au comportement de la danse.
											De temps en temps, 
quand ils montent en haut de la boule,
											ils essuient leur visage.
											Et vous le voyez faire ça à nouveau.
											Nous nous sommes demandés, 
qu'est-ce qui pourrait se passer ici ?
											De toute évidence le sol est très chaud, 
et quand le sol est chaud,
											ils dansent plus souvent, 
et quand ils font cette danse là,
											ils essuient le bas de leur visage.
											Et nous avons pensé que ce pourrait être 
un comportement de thermorégulation.
											Nous avons pensé que c'est peut-être
qu'ils essaient de
											quitter le sol chaud et aussi 
qu'ils crachent sur leur visage
											pour refroidir leur tête.
									","
											Dafür ist der Tanz da. 
Nachdem wir viele Jahre im afrikanischen Busch
											an schön heißen Tagen
Mistkäfer beobachtet hatten,
											stellten wir fest, 
dass ein weiteres Verhalten
											mit dem Tanz verbunden ist.
											Wenn sie auf die Kotpille klettern,
											streichen sie sich 
hin und wieder übers Gesicht.
											Sehen Sie, hier schon wieder.
											Was geht da vor sich?
											Offenbar ist der Boden sehr heiß.
Dann tanzen sie häufiger.
											Wenn sie diesen speziellen Tanz vollführen,
											streichen sie über die 
Unterseite ihres Gesichts.
											Es könnte ein die Temperatur
regulierendes Verhalten sein.
											Vielleicht versuchen sie,
											von der heißen Erde wegzukommen, 
und bespucken ihr Gesicht,
											um ihren Kopf abzukühlen.
									",The dance of the dung beetle,Marcus Byrne,17:08,"TEDx,animals,insects,science,biodiversity,biology,ecology,sight"
"
","
","
","
","
",The dance of the dung beetle,Marcus Byrne,17:08,"TEDx,animals,insects,science,biodiversity,biology,ecology,sight"
