en,fr,es,title,speaker,duration,tags
"
","
","
",Why our screens make us less happy,Adam Alter,9:29,"computers,addiction,interface design,social media,technology,software,psychology"
"
											Now, what I'm going to do is show you
											how much of that space
is taken up by screens across time.
											In 2007,
											this much.
											That was the year that Apple
introduced the first iPhone.
											Eight years later,
											this much.
											Now, this much.
											That's how much time we spend
of that free time in front of our screens.
											This yellow area, this thin sliver,
is where the magic happens.
											That's where your humanity lives.
											And right now, it's in a very small box.
									","
											Je vais vous montrer
											combien de ce temps a été pris
par les écrans au fil du temps.
											En 2007,
											cela.
											C'était l'année où Apple
a introduit le premier iPhone.
											Huit ans plus tard,
											cela.
											Maintenant, cela.
											Voilà combien de temps nous passons
de ce temps libre devant nos écrans.
											Cette zone jaune, ce peu de temps,
c'est là que la magie se produit.
											C'est là que notre humanité vit.
											Actuellement, elle vit
dans une petite boite.
									","
											Ahora mostraré
											el uso de las pantallas 
a lo largo del tiempo.
											En 2007, esto.
											Ese fue al año en el que Apple
presentó el primer iPhone.
											Ocho años después,
											esto.
											Ahora, todo esto.
											Ese es el tiempo libre que pasamos
frente a nuestras pantallas.
											Esa zona amarilla, esta fina línea,
es donde sucede la magia.
											Es donde reside la humanidad.
											Y ahora mismo 
está en una caja muy pequeña.
											Así que, ¿qué hacemos?
									",Why our screens make us less happy,Adam Alter,9:29,"computers,addiction,interface design,social media,technology,software,psychology"
"
","
","
",Why our screens make us less happy,Adam Alter,9:29,"computers,addiction,interface design,social media,technology,software,psychology"
"
											So what do we do about this?
											Well, the first question is:
											What does that red space look like?
											Now, of course, screens are miraculous
											in a lot of ways.
											I live in New York,
											a lot of my family lives in Australia,
											and I have a one-year-old son.
											The way I've been able to introduce
them to him is with screens.
											I couldn't have done that
15 or 20 years ago
											in quite the same way.
											So there's a lot of good
that comes from them.
									","
											Qu'y faire ?
											La première question est :
											à quoi ressemble cet espace rouge ?
											Bien sûr, les écrans sont miraculeux
											de bien des manières.
											Je vis à New York,
											la plupart de ma famille vit en Australie
											et j'ai un fils d'un an.
											J'ai pu lui présenter ma famille
à travers les écrans.
											Je n'aurais pas pu le faire ainsi
il y a 15 ou 20 ans.
											Ils apportent beaucoup de bon.
									","
											Bueno, la primera cuestión es:
											¿Qué tal es ese espacio rojo?
											Por supuesto las pantallas 
son milagrosas en muchos aspectos.
											Vivo en Nueva York, gran parte
de mi familia vive en Australia,
											y tengo un hijo de un año.
											Se los he presentado 
a través de las pantallas.
											No hubiera podido hacerlo
hace 15 o 20 años
											de la misma manera.
											Así que traen muchas cosas buenas.
									",Why our screens make us less happy,Adam Alter,9:29,"computers,addiction,interface design,social media,technology,software,psychology"
"
","
","
",Why our screens make us less happy,Adam Alter,9:29,"computers,addiction,interface design,social media,technology,software,psychology"
"
											One thing you can do is ask yourself:
											What goes on during that time?
											How enriching are the apps
that we're using?
											And some are enriching.
											If you stop people while
they're using them and say,
											""Tell us how you feel right now,""
											they say they feel pretty good
about these apps —
											those that focus on relaxation,
exercise, weather, reading,
											education and health.
											They spend an average of nine
minutes a day on each of these.
											These apps make them much less happy.
											About half the people, when you interrupt
them and say, ""How do you feel?""
											say they don't feel good about using them.
											What's interesting about these —
											dating, social networking, gaming,
											entertainment, news, web browsing —
											people spend 27 minutes a day
on each of these.
											We're spending three times longer
on the apps that don't make us happy.
											That doesn't seem very wise.
									","
											Vous pouvez vous demander :
											que se passe-t-il durant ce temps ?
											Les applications utilisées
sont-elles enrichissantes ?
											Certaines le sont.
											Si vous demandez aux gens
qui les utilisent :
											« Comment vous sentez-vous ? »,
											ils ont un sentiment
positif envers ces applications
											qui se concentrent sur la relaxation,
l'exercice, la météo, la lecture,
											l'éducation et la santé.
											Ils passent en moyenne 9 minutes
par jour sur chacune.
											Ces applications
les rendent moins heureux.
											Pour la moitié des gens interrompus
pour leur demander ce qu'ils ressentaient
											disent ne pas se sentir bien.
											Ces applications —
											rencontres, réseaux sociaux, jeux,
											divertissements, infos, navigateur —
											les gens passent 27 minutes
par jour sur chacune.
											Nous passons trois fois plus de temps
sur ce qui ne nous rend pas heureux.
											Cela ne semble pas très judicieux.
									","
											Algo que puede uno preguntarse es:
											¿Qué pasa durante ese tiempo?
											¿Son enriquecedoras estas 
aplicaciones que usamos?
											Algunas lo son.
											Si paramos a la gente mientras las usan
											y les preguntamos cómo se sienten
en ese momento,
											dicen que se sienten bastante bien
con estas aplicaciones,
											las que se centran en relajación,
ejercicio, clima, lectura,
											educación y salud.
											Pasan 9 minutos diarios de media
en cada una de estas.
											Estas otras aplicaciones
les hacen mucho menos felices.
											Aproximadamente la mitad de las personas,
al preguntarles cómo se sienten
											dicen que no se sienten bien usándolas.
											Lo interesante acerca de estas:
											citas, redes sociales, juegos,
											entretenimiento, noticias, navegación
											es que la gente pasa 27 minutos
al día en cada una de estas.
											Pasamos 3 veces más tiempo
en aplicaciones que no nos hacen felices.
											No parece muy sabio.
									",Why our screens make us less happy,Adam Alter,9:29,"computers,addiction,interface design,social media,technology,software,psychology"
"
","
","
",Why our screens make us less happy,Adam Alter,9:29,"computers,addiction,interface design,social media,technology,software,psychology"
"
											One of the reasons we spend
so much time on these apps
											that make us unhappy
											is they rob us of stopping cues.
											Stopping cues were everywhere
in the 20th century.
											They were baked into everything we did.
											A stopping cue is basically a signal
that it's time to move on,
											to do something new,
to do something different.
											And — think about newspapers;
eventually you get to the end,
											you fold the newspaper away,
you put it aside.
											The same with magazines, books —
you get to the end of a chapter,
											prompts you to consider
whether you want to continue.
											You watched a show on TV,
eventually the show would end,
											and then you'd have a week
until the next one came.
											There were stopping cues everywhere.
											But the way we consume media today
is such that there are no stopping cues.
											The news feed just rolls on,
											and everything's bottomless:
Twitter, Facebook, Instagram,
											email, text messaging, the news.
											And when you do check
all sorts of other sources,
											you can just keep going on and on and on.
									","
											Nous passons tant de temps
sur ces applications
											nous rendant malheureux
											car elles privent des signaux d'arrêt
qui étaient partout au XXe siècle.
											Ils étaient intégrés partout.
											Un signal d'arrêt indique
qu'il est temps de passer à autre chose,
											de faire quelque chose
de nouveau, de différent.
											Pensez aux journaux :
vous finissez par arriver à la fin,
											vous pliez le journal
et le mettez de côté.
											Avec les magazines, les livres,
vous atteignez la fin d'un chapitre
											et cela vous fait considérer
le fait de continuer ou non.
											Vous regardez une série à la télé,
elle prend fin
											et vous aurez une semaine
avant le prochain épisode.
											Il y avait des signaux d'arrêt partout.
											Mais il n'y a plus de signaux d'arrêt
dans notre consommation des médias.
											Le fil d'actualité se déroule
											et tout est sans fin :
Twitter, Facebook, Instagram,
											les mails, les SMS, les actualités.
											Quand vous vérifiez
toutes sortes d'autres sources,
											vous pouvez continuer éternellement.
									","
											Una razón para pasar
tanto tiempo en estas aplicaciones
											que nos hacen infelices
es la falta de señales de parada.
											Estas señales estaban
por todas partes en el siglo XX.
											Integradas en todo lo que hacíamos.
											Una señal de parada es una indicación
de que es tiempo de pasar a otra cosa,
											de hacer algo nuevo, algo diferente.
											Pensemos en los periódicos;
en algún momento se acaba,
											se dobla y se pone a un lado.
											Lo mismo con las revistas, los libros:
el final de un capítulo
											invita a considerar si continuar o no.
											Al ver un programa de TV,
el programa se acaba
											y hay que esperar una semana
hasta el próximo.
											Había señales de parada por todas partes.
											Pero tal y como consumimos
los medios hoy en día no hay paradas.
											Las noticias siguen apareciendo
y nada tiene fin:
											Twitter, Facebook, Instagram,
											correo electrónico,
mensajes de texto, noticias.
											Y si consultan otro tipo de fuente
											pueden seguir y seguir.
									",Why our screens make us less happy,Adam Alter,9:29,"computers,addiction,interface design,social media,technology,software,psychology"
"
","
","
",Why our screens make us less happy,Adam Alter,9:29,"computers,addiction,interface design,social media,technology,software,psychology"
"
											So, we can get a cue about what to do
from Western Europe,
											where they seem to have a number
of pretty good ideas in the workplace.
											Here's one example.
This is a Dutch design firm.
											And what they've done
is rigged the desks to the ceiling.
											And at 6pm every day,
											it doesn't matter who you're emailing
or what you're doing,
											the desks rise to the ceiling.
									","
											Nous pouvons nous inspirer
de l'Europe de l'Ouest
											où ils semblent avoir de bonnes idées
sur le lieu de travail.
											Voici un exemple d'entreprise
de design néerlandaise.
											Ils ont accroché les bureaux au plafond.
											A 18h tous les jours,
											peu importe à qui vous envoyez un mail
ou ce que vous faites,
											les bureaux montent au plafond.
									","
											Podemos encontrar ideas
sobre qué hacer en Europa occidental
											donde parecen tener unas cuantas
buenas ideas en el trabajo.
											Aquí tenemos un ejemplo.
Una compañía de diseño holandesa.
											Han acoplado escritorios al techo.
											A las 18 horas, cada día,
											no importa a quién estés enviando
un correo o que estés haciendo,
											las mesas suben al techo.
									",Why our screens make us less happy,Adam Alter,9:29,"computers,addiction,interface design,social media,technology,software,psychology"
"
","
","
",Why our screens make us less happy,Adam Alter,9:29,"computers,addiction,interface design,social media,technology,software,psychology"
"
											(Laughter)
									","
											(Rires)
									","
											(Risas)
									",Why our screens make us less happy,Adam Alter,9:29,"computers,addiction,interface design,social media,technology,software,psychology"
"
","
","
",Why our screens make us less happy,Adam Alter,9:29,"computers,addiction,interface design,social media,technology,software,psychology"
"
											(Applause)
									","
											(Applaudissements)
									","
											(Aplausos)
									",Why our screens make us less happy,Adam Alter,9:29,"computers,addiction,interface design,social media,technology,software,psychology"
"
","
","
",Why our screens make us less happy,Adam Alter,9:29,"computers,addiction,interface design,social media,technology,software,psychology"
"
											Four days a week, the space
turns into a yoga studio,
											one day a week, into a dance club.
											It's really up to you which ones
you stick around for.
											But this is a great stopping rule,
											because it means at the end of the day,
											everything stops, there's no way to work.
											At Daimler, the German car company,
they've got another great strategy.
											When you go on vacation,
											instead of saying,
""This person's on vacation,
											they'll get back to you eventually,""
											they say, ""This person's on vacation,
so we've deleted your email.
											This person will never see
the email you just sent.""
									","
											Quatre jours par semaine,
l'espace devient studio de yoga,
											un jour par semaine, une discothèque.
											Vous décidez quand vous restez.
											Mais c'est une super règle d'arrêt
											car à la fin de la journée,
											tout s'arrête, impossible de travailler.
											Chez Daimler, l'entreprise automobile,
ils ont une autre stratégie géniale.
											Quand vous partez en vacances,
											au lieu de dire :
« Cette personne est en vacances,
											elle reviendra vers vous »,
											ils disent : « Cette personne est
en vacances, votre mail est supprimé.
											Cette personne
ne verra jamais votre mail. »
									","
											Cuatro días a la semana el espacio
se transforma en un estudio de yoga,
											un día a la semana en un club de baile.
											Cada uno decide a cuáles se apunta.
											Pero es una gran señal de parada,
											porque quiere decir que al final del día
											todo se para, no hay manera de trabajar.
											En Daimler, la compañía alemana de autos,
tienen otra gran estrategia.
											Cuando alguien se va de vacaciones,
en vez de decir:
											""Esta persona está de vacaciones,
responderá cuando sea posible"",
											dice: ""Esta persona está de vacaciones
así que hemos borrado el correo.
											Esta persona nunca verá el correo
que le acaba de enviar"".
									",Why our screens make us less happy,Adam Alter,9:29,"computers,addiction,interface design,social media,technology,software,psychology"
"
","
","
",Why our screens make us less happy,Adam Alter,9:29,"computers,addiction,interface design,social media,technology,software,psychology"
"
											(Laughter)
									","
											(Rires)
									","
											(Risas)
									",Why our screens make us less happy,Adam Alter,9:29,"computers,addiction,interface design,social media,technology,software,psychology"
"
","
","
",Why our screens make us less happy,Adam Alter,9:29,"computers,addiction,interface design,social media,technology,software,psychology"
"
											""You can email back in a couple of weeks,
											or you can email someone else.""
									","
											« Vous pouvez renvoyez un mail
dans deux semaines
											ou envoyez un mail à quelqu'un d'autre. »
									","
											""Puede reenviar el correo en dos semanas,
											o enviárselo a otra persona"".
									",Why our screens make us less happy,Adam Alter,9:29,"computers,addiction,interface design,social media,technology,software,psychology"
"
","
","
",Why our screens make us less happy,Adam Alter,9:29,"computers,addiction,interface design,social media,technology,software,psychology"
"
											(Laughter)
									","
											(Rires)
									","
											(Risas)
									",Why our screens make us less happy,Adam Alter,9:29,"computers,addiction,interface design,social media,technology,software,psychology"
"
","
","
",Why our screens make us less happy,Adam Alter,9:29,"computers,addiction,interface design,social media,technology,software,psychology"
"
											And so —
									","
											Et donc —
									","
											Así que...
									",Why our screens make us less happy,Adam Alter,9:29,"computers,addiction,interface design,social media,technology,software,psychology"
"
","
","
",Why our screens make us less happy,Adam Alter,9:29,"computers,addiction,interface design,social media,technology,software,psychology"
"
											(Applause)
									","
											(Applaudissements)
									","
											(Aplausos)
									",Why our screens make us less happy,Adam Alter,9:29,"computers,addiction,interface design,social media,technology,software,psychology"
"
","
","
",Why our screens make us less happy,Adam Alter,9:29,"computers,addiction,interface design,social media,technology,software,psychology"
"
											You can imagine what that's like.
											You go on vacation,
and you're actually on vacation.
											The people who work at this company feel
											that they actually get a break from work.
									","
											Vous pouvez imaginer comment c'est.
											Vous partez en vacances
et vous êtes en vacances.
											Les gens qui y travaillent
ont l'impression
											d'avoir une vraie coupure, sans travail.
									","
											Se pueden imaginar lo que es eso.
											Estar de vacaciones
realmente significa de vacaciones.
											La gente que trabaja en esta compañia
											siente que realmente
se toman un descanso del trabajo.
									",Why our screens make us less happy,Adam Alter,9:29,"computers,addiction,interface design,social media,technology,software,psychology"
"
","
","
",Why our screens make us less happy,Adam Alter,9:29,"computers,addiction,interface design,social media,technology,software,psychology"
"
											But of course, that doesn't tell us much
											about what we should do
at home in our own lives,
											so I want to make some suggestions.
											It's easy to say, between 5 and 6pm,
I'm going to not use my phone.
											The problem is, 5 and 6pm
looks different on different days.
											I think a far better strategy is to say,
											I do certain things every day,
											there are certain occasions
that happen every day,
											like eating dinner.
											Sometimes I'll be alone,
											sometimes with other people,
											sometimes in a restaurant,
											sometimes at home,
											but the rule that I've adopted is:
I will never use my phone at the table.
											It's far away,
											as far away as possible.
											Because we're really bad
at resisting temptation.
											But when you have a stopping cue
that, every time dinner begins,
											my phone goes far away,
											you avoid temptation all together.
									","
											Bien sûr, cela nous en dit peu
											sur quoi faire à la maison,
dans notre propre vie,
											alors j'ai des suggestions.
											Il est facile de dire qu'entre 17h et 18h
je n'utiliserai pas mon téléphone.
											Le problème est que 17h et 18h
varient selon les jours.
											Une bien meilleure stratégie est de dire
											qu'il y a des activités quotidiennes,
des occasions quotidiennes,
											comme dîner.
											Parfois je serai seul,
											parfois avec d'autres gens,
											parfois au restaurant,
											parfois à la maison,
											mais j'ai adopté cette règle :
ne jamais utiliser mon téléphone à table.
											Il est loin,
											aussi loin que possible.
											Nous avons du mal
à résister à la tentation.
											Mais quand vous avez un signal d'arrêt,
quand le dîner commence,
											le téléphone s'en va,
											vous évitez toute tentation.
									","
											Pero eso no nos dice mucho
											acerca de lo que debemos hacer
en casa, en nuestras vidas,
											así que quiero hacer unas sugerencias.
											Es fácil decir, entre las 17 y las 18
de la tarde no voy a usar mi teléfono.
											El problema es que las 17 y las 18
son diferentes en días diferentes.
											Creo que una estrategia mejor es decir:
											hago ciertas cosas cada día,
											ocasiones que suceden cada día,
											como cenar.
											A veces solo, a veces con otras personas,
											a veces en un restaurante,
a veces en casa,
											pero la regla que he adoptado es
nunca usar mi teléfono en la mesa.
											Está lejos.
											Tan lejos como sea posible.
											Porque somos terribles
resistiendo tentaciones.
											Pero si hay una señal de parada,
como que al empezar la cena
											el teléfono se quede lejos,
											se evita la tentación.
									",Why our screens make us less happy,Adam Alter,9:29,"computers,addiction,interface design,social media,technology,software,psychology"
"
","
","
",Why our screens make us less happy,Adam Alter,9:29,"computers,addiction,interface design,social media,technology,software,psychology"
"
											At first, it hurts.
											I had massive FOMO.
									","
											Au début, cela fait mal.
											J'avais peur de manquer quelque chose.
									","
											Al principio es difícil.
											Tenía síndrome de abstinencia.
									",Why our screens make us less happy,Adam Alter,9:29,"computers,addiction,interface design,social media,technology,software,psychology"
"
","
","
",Why our screens make us less happy,Adam Alter,9:29,"computers,addiction,interface design,social media,technology,software,psychology"
"
											(Laughter)
									","
											(Rires)
									","
											(Risas)
									",Why our screens make us less happy,Adam Alter,9:29,"computers,addiction,interface design,social media,technology,software,psychology"
"
","
","
",Why our screens make us less happy,Adam Alter,9:29,"computers,addiction,interface design,social media,technology,software,psychology"
"
											I struggled.
									","
											J'ai eu du mal.
									","
											Me costó.
									",Why our screens make us less happy,Adam Alter,9:29,"computers,addiction,interface design,social media,technology,software,psychology"
"
","
","
",Why our screens make us less happy,Adam Alter,9:29,"computers,addiction,interface design,social media,technology,software,psychology"
