es,tr,en,de,title,speaker,duration,tags
"
","
","
","
",New York's streets? Not so mean any more,Janette Sadik-Khan,14:02,"architecture,cities,design,transportation,infrastructure"
"
											Cuando empezamos, hicimos 
algunas encuestas iniciales
											acerca de cómo se utilizaban nuestras calles,
											y encontramos que la ciudad 
de Nueva York era en gran parte
											una ciudad sin asientos.
											Imágenes como esta, de gente mal acomodada
											en un hidrante, no es la marca 
de una ciudad de clase mundial.
											(Risas)
											No es ideal para padres con hijos.
											No es ideal para las personas mayores. 
No es ideal para los minoristas.
											Probablemente no es 
bueno para los hidrantes.
											Ciertamente no es bueno 
para el Departamento de Policía.
									","
											İlk başladığımızda sokaklarımızın nasıl kullanıldıkları
											ile ilgili anketler yaptık
											ve bulduk ki
											New York şehrinde oturacak yer pek yoktu.
											Böyle görüntülerle sık karşılaşırdık,
											insanlar yangın musluğünun üstüne konmuş,
											dünya çapında bilinen bir şehire pek yakışmıyor.
											Çoluk çocuk için iyi değil.
											Yaşlılar için iyi değil. Esnaflar için de iyi değil.
											Musluk için de iyi değildir herhalde.
											Polis için kesinikle iyi değil.
									","
											When we started out, we did some early surveys
											about how our streets were used,
											and we found that New York City was largely
											a city without seats.
											Pictures like this, people perched
											on a fire hydrant, not the mark of a world-class city.
											(Laughter)
											It's not great for parents with kids.
											It's not great for seniors. It's not great for retailers.
											It's probably not good for the fire hydrants.
											Certainly not good for the police department.
									","
											Als wir anfingen, machten wir einige Untersuchungen
											darüber, wie unsere Straße genutzt wurden,
											und wir stellten fest, dass New York großteils
											eine Stadt ohne Sitzplätze ist.
											Solche Bilder, auf dem Menschen 
auf Hydranten hocken,
											sind kein Zeichen einer Weltstadt.
											(Gelächter)
											Das ist nicht gut für Eltern mit Kindern.
											Es ist nicht gut für Senioren. 
Es ist nicht gut für den Einzelhandel.
											Es ist wahrscheinlich auch nicht gut für die Hydranten.
											Und sicherlich nicht gut für die Polizeibehörde.
									",New York's streets? Not so mean any more,Janette Sadik-Khan,14:02,"architecture,cities,design,transportation,infrastructure"
"
","
","
","
",New York's streets? Not so mean any more,Janette Sadik-Khan,14:02,"architecture,cities,design,transportation,infrastructure"
"
											Así que hemos trabajado duro 
para cambiar ese equilibrio,
											y probablemente el mejor ejemplo 
de nuestro nuevo enfoque
											está en Times Square.
											350 mil personas por día
											caminan por Times Square,
											y se había intentado 
por años, realizar cambios.
											Cambiaron las señales, 
cambiaron los carriles,
											todo lo posible para hacer 
que Times Square funcionara mejor.
											Era peligrosa, difícil de cruzar la calle.
											Era caótica.
											Y así, ninguno de esos enfoques funcionó.
											Entonces tomamos un enfoque diferente, 
una visión mayor,
											mirando nuestra calle de forma nueva.
											Hicimos un plan piloto de seis meses.
											Cerramos Broadway desde 
la calle 42 hasta la 47
											y creamos un área de 10 mil metros cuadrados
											de nuevo espacio peatonal.
											Los materiales temporales 
son una parte importante
											del programa, porque hemos 
sido capaces de mostrar
											cómo funciona.
											Yo trabajo para un alcalde 
orientado por datos, como ya sabrán.
											Así que todo era con datos.
											Si funcionaba mejor para el tráfico, 
si era mejor para la movilidad,
											si era más seguro, mejor para 
los negocios, lo conservaríamos.
											Y si no funcionaba, no hay problema, no hay falta,
											podríamos echar atrás a como estaba antes,
											porque estos eran materiales temporales.
											Y eso fue un aspecto muy 
importante de la implantación.
											Hay mucho menos ansiedad 
cuando sabes que algo
											se puede revertir.
											Pero los resultados fueron abrumadores.
											El tráfico se movió mejor. 
Era mucho más seguro.
											Cinco nuevas tiendas líderes abrieron.
											Ha sido un éxito total.
											Times Square es ahora uno de los 10 mejores
											puntos de venta en el planeta.
											Y esta es una lección importante,
											porque no tiene que ser 
un juego de suma cero
											entre el tráfico y la 
creación de espacio público.
									","
											Bunun için o dengeyi değiştirmek için çok çabaladık.
											Ve yaklaşımımızın en iyi örneği
											Times Square'dir.
											Günde 350.000 kişi
											Times Square'den geçiyor.
											Yıllarca değişiklikler getirmeye çalıştılar.
											Lambaları, şeritleri değiştirdiler.
											Times Square'in daha iyi çalışması için ellerinden geleni yaptılar.
											Meydan tehlikeliydi, karşı tarafa geçmek zordu,
											tam bir kaostu.
											Ve bu yüzden, önceki yaklaşımlar etkili olmadı.
											Bunun için biz farklı, ve daha kökten bir yaklaşım denedik.
											Sokaklara farklı bir açıdan baktık.
											Ve 6 aylık bir pilot uygulama yaptık.
											42. caddeden 47. caddeye kadar Broadway'ı kapattık
											ve iki buçuk dönüm arazi
											yayalara ayırdık.
											Ve geçeci malzemeler çok önemli bir rol aldı.
											çünkü nasıl çalışacağını
											gösterebildik.
											Biliyorsunuzdur ben istatistiğe odaklı bir Belediye Başkanı için çalışıyorum.
											Yani, her şey sonunda istastiğe bağlanırdı.
											Ve eğer yeni düzenlemeyi trafiği azaltırsa, her şeyin akışını sağlarsa
											Eğer daha güvenliyse, esnaf için faydalıysa, devam eder
											Eğer olmazsa, zarar yok
											eski halini geri getirebiliriz
											çünkü malzemeler geçeciydi.
											Ve bu yüzden insanlar denemeye razı oldu
											bir şeyin geri dönüşü olduğunu bilirsen
											daha az endişelersin.
											Ama sonuçlar beklediğimizden çok daha iyidi.
											Trafik daha çok akışkandı ve çok daha güvenliydi.
											Dünya markalarından beş yeni dükkan açılmış.
											Yırttık biz, yani.
											Artık Times Square, perakende satış için
											dünyanın en değerli 10 konumlardan biri.
											Ve bu çok önemli bir ders
											çünkü bunun akan trafik ile kamu alanları arası
											bir 0-0 oyun olması gerekmedğini gösteriyor
									","
											So we worked hard to change that balance,
											and probably the best example of our new approach
											is in Times Square.
											Three hundred and fifty thousand people a day
											walk through Times Square,
											and people had tried for years to make changes.
											They changed signals, they changed lanes,
											everything they could do to make Times Square work better.
											It was dangerous, hard to cross the street.
											It was chaotic.
											And so, none of those approaches worked,
											so we took a different approach, a bigger approach,
											looked at our street differently.
											And so we did a six-month pilot.
											We closed Broadway from 42nd Street to 47th Street
											and created two and a half acres
											of new pedestrian space.
											And the temporary materials are an important part
											of the program, because we were able to show
											how it worked.
											And I work for a data-driven mayor, as you probably know.
											So it was all about the data.
											So if it worked better for traffic, if it was better for mobility,
											if it was safer, better for business, we would keep it,
											and if it didn't work, no harm, no foul,
											we could put it back the way that it was,
											because these were temporary materials.
											And that was a very big part of the buy-in,
											much less anxiety when you think that something
											can be put back.
											But the results were overwhelming.
											Traffic moved better. It was much safer.
											Five new flagship stores opened.
											It's been a total home run.
											Times Square is now one of the top 10
											retail locations on the planet.
											And this is an important lesson,
											because it doesn't need to be a zero-sum game
											between moving traffic and creating public space.
									","
											Also haben wir uns Mühe gegeben, 
dieses Verhältnis zu ändern,
											und das wahrscheinlich beste Beispiel 
unserer neuen Vorgehensweise
											findet sich am Times Square.
											350.000 Menschen
											laufen täglich über den Times Square
											und man hat schon seit Jahren versucht, 
Veränderungen zu bewirken.
											Man veränderte Ampeln, man veränderte Fahrspuren,
											man tat alles, was man konnte, 
damit der Times Square besser funktioniert.
											Es war gefährlich und schwierig, 
die Straße zu überqueren.
											Es war chaotisch.
											Und weil keine dieser Methoden funktionierte,
											wählten wir eine andere, größere Vorgehensweise.
											Wir betrachteten unsere Straße 
mit einem anderen Blick.
											Und so führten wir ein 
sechsmonatiges Pilotprojekt durch.
											Wir sperrten den Broadway 
von der 42nd bis zur 47th
											und schufen 10.000 qm
											neue Fläche für Fußgänger.
											Und die temporären Materialien sind ein wichtiger Teil
											des Programms, denn wir konnten zeigen,
											wie es funktioniert.
											Und wie Sie wahrscheinlich wissen, arbeitete ich 
für einen datengetriebenen Bürgermeister.
											Es ging also vor allem um Daten.
											Wenn es also für den Verkehr 
und die Mobilität besser funktionierte,
											wenn es sicherer und besser für den Handel wäre, würden wir es beibehalten,
											und wenn es nicht funktionierte, auch kein Problem,
											dann würden wir es wieder so machen, 
wie es vorher war,
											denn es waren nur temporäre Materialien.
											Und das war ein großer Teil des Einsatzes,
											man hat weniger Angst, wenn man denkt,
											dass man es wieder rückgängig machen kann.
											Doch die Ergebnisse waren überwältigend.
											Der Verkehr floss besser. Es war viel sicherer.
											Fünf neue Flagship-Stores wurden eröffnet.
											Es war ein absoluter Erfolg.
											Der Times Square ist nun eine der 10 Spitzenadressen
											für den Einzelhandel auf der Welt.
											Und das ist eine wichtige Lehre,
											denn es muss kein Nullsummenspiel sein,
											den Verkehr zu bewegen und 
öffentlichen Raum zu schaffen.
									",New York's streets? Not so mean any more,Janette Sadik-Khan,14:02,"architecture,cities,design,transportation,infrastructure"
"
","
","
","
",New York's streets? Not so mean any more,Janette Sadik-Khan,14:02,"architecture,cities,design,transportation,infrastructure"
"
											Cada proyecto tiene sus sorpresas,
											y una de las grandes sorpresas con Times Square
											fue cómo rápidamente 
acudieron las personas al lugar.
											Pusimos los barriles naranjas,
											y la gente simplemente se materializó 
inmediatamente en la calle.
											Fue como un episodio 
de Star Trek, ¿saben?
											No estaban ahí antes 
y luego zzzzzt!
											Toda la gente llegó.
											¿Dónde estaban antes? 
No lo sé, pero estaban allí.
											Y en realidad esto nos planteaba 
un desafío inmediato,
											porque aún no había 
llegado el mobiliario urbano.
											Así que fuimos a una ferretería,
											compramos cientos de sillas de jardín
											y las pusimos en la calle.
											Las sillas de jardín se convirtieron 
en la comidilla de la ciudad.
											No se trataba de que habíamos 
cerrado Broadway a los coches.
											Se trataba de las sillas de jardín.
											""¿Qué te parecieron las sillas?""
											""¿Te gusta el color de las sillas?""
											Así que si tienes un 
proyecto grande, controvertido,
											piensa en sillas de jardín.
											(Risas)
									","
											Her projenin süprizleri var
											ve Times Square'le büyük süprizlerden biri ise,
											insanların meydana ne kadar hızlı geldikleriydi.
											Turuncu renkli fıçıları yerleştirdik
											ve insanlar yerden bitmiş gibi sokağa geldiler.
											Bir Star Trek bölümü gibiydi yani,
											orası boştu ama bir bakıyorsun zınk diye geldiler
											Bütün insanlar geldi.
											O zamana kadar neredeydiler bilemem, ama geldiler.
											Ve bu da bizim için yeni meseleler açtı
											çünkü banklar henüz gelmemişti.
											Onun için direk mağzaya gittik
											ve yüzlerce plastik sandalye aldık.
											Sandalyeleri sokağa koyduk.
											Ve birden şehirdeki herkes bu sandalyeleri konuşuyordu.
											Broadway Bulvarını araçlara kapatmalarımızı konuşmuyorlardı.
											O plastik sandalyeleri konuşuyorlardı.
											'O sandalyeleri ne düşünüyorsun?'
											'Onları seviyor musun?'
											Yani, eğer tartışılan bir projeniz varsa,
											plastik sandalyeler düşünebilirsiniz.
											(Gülüşler)
									","
											Every project has its surprises,
											and one of the big surprises with Times Square
											was how quickly people flocked to the space.
											We put out the orange barrels,
											and people just materialized immediately into the street.
											It was like a Star Trek episode, you know?
											They weren't there before, and then zzzzzt!
											All the people arrived.
											Where they'd been, I don't know, but they were there.
											And this actually posed an immediate challenge for us,
											because the street furniture had not yet arrived.
											So we went to a hardware store
											and bought hundreds of lawn chairs,
											and we put those lawn chairs out on the street.
											And the lawn chairs became the talk of the town.
											It wasn't about that we'd closed Broadway to cars.
											It was about those lawn chairs.
											""What did you think about the lawn chairs?""
											""Do you like the color of the lawn chairs?""
											So if you've got a big, controversial project,
											think about lawn chairs.
											(Laughter)
									","
											Jedes Projekt hat seine Überraschungen
											und eine der großen Überraschungen 
am Times Square war,
											wie schnell die Menschen zum Platz strömten.
											Wir stellten die orangefarbenen Verkehrskegel auf
											und es tauchten einfach so 
Menschen auf der Straße auf.
											Es war ein bisschen wie eine Star Trek-Episode?
											Vorher waren sie nicht da, und dann ssssst!
											All diese Menschen tauchten auf.
											Ich weiß nicht, wo sie vorher 
gewesen waren, aber da waren sie.
											Und das stellte uns tatsächlich 
vor eine unmittelbare Herausforderung,
											denn das Straßenmobiliar war noch nicht angekommen.
											Also gingen wir in eine Eisenwarenhandlung
											und kauften hunderte Gartenstühle
											und diese Gartenstühle stellten wir auf der Straße auf.
											Und die Gartenstühle wurden das Stadtgespräch.
											Es ging nicht darum, dass wir 
den Broadway für Autos gesperrt hatten.
											Es ging um diese Gartenstühle.
											&amp;quot;Was hältst du von den Gartenstühlen?&amp;quot;
											&amp;quot;Gefällt dir die Farbe der Gartenstühle?&amp;quot;
											Wenn Sie also ein großes kontroverses Projekt haben,
											denken Sie an Gartenstühle.
											(Gelächter)
									",New York's streets? Not so mean any more,Janette Sadik-Khan,14:02,"architecture,cities,design,transportation,infrastructure"
"
","
","
","
",New York's streets? Not so mean any more,Janette Sadik-Khan,14:02,"architecture,cities,design,transportation,infrastructure"
"
											Este es el diseño definitivo de Times Square,
											y va a crear una superficie plana,
											de acera a acera,
											hermosamente adoquinado, que tendrá topes
											para reflejar la luz de las vallas,
											creando una gran cantidad de energía 
nueva en la calle,
											y creemos que se va a crear
											un gran lugar, un nuevo 
cruce de caminos para el mundo,
											digno de su nombre.
											Estaremos cortando la cinta de apertura
											de la primera fase, este diciembre.
									","
											Bu ise Times Square'in son hali olacak,
											yeryüzünü tamamen düz edecek,
											kaldırımdan kaldırıma
											kaldırım taşları da küçük parlak metal parçalar içerecek
											tabelaların ışıklarını yansıtmak için
											ve sokakta yeni ve değişik bir enerji yaratacak
											ve bizce bu çok güzel bir yer yaratacak
											dünya için yeni ve ismini gerçekten hak eden
											bir kesiş noktası
											Ve bunun, yani ilk aşamasının, açılış törenini
											önümüzdeki aralık yapacağız.
									","
											This is the final design for Times Square,
											and it will create a level surface,
											sidewalk to sidewalk,
											beautiful pavers that have studs in them
											to reflect the light from the billboards,
											creating a great new energy on the street,
											and we think it's going to really create
											a great place, a new crossroads of the world
											that is worthy of its name.
											And we will be cutting the ribbon on this,
											the first phase, this December.
									","
											Das ist die endgültige Gestaltung für den Times Square
											und es wird eine ebene Oberfläche schaffen,
											Gehweg an Gehweg,
											wunderschöne Gehwegplatten mit Stollen darin,
											um das Licht der Werbetafeln zu reflektieren
											und damit eine tolle neue Energie 
auf der Straße zu schaffen,
											und wir glauben, dass diese Gestaltung wirklich
											einen tollen Ort, eine neue Kreuzung 
der Welt schaffen wird,
											die ihren Namen verdient.
											Das Einweihungsband für diese erste Phase
											werden wir diesen Dezember durchschneiden.
									",New York's streets? Not so mean any more,Janette Sadik-Khan,14:02,"architecture,cities,design,transportation,infrastructure"
"
","
","
","
",New York's streets? Not so mean any more,Janette Sadik-Khan,14:02,"architecture,cities,design,transportation,infrastructure"
"
											En todos nuestros proyectos, 
proyectos de espacio público,
											trabajamos estrechamente 
con las empresas locales
											y grupos de comerciantes
											que mantienen los espacios, trasladan los muebles,
											cuidan las plantas.
											Esto es frente a Macy's. Ellos fueron
											gran apoyo para el nuevo enfoque,
											porque entendieron que más gente a pie
											es mejor para los negocios.
									","
											Bütün projelerimizde
											esnaflarla ve yerel ticaret gruplarla
											yakından çalışıyoruz.
											Onlar alanlara bakıyorlar
											mobilyaların ve bitkilerin bakımını yapıyorlar.
											Burası Macy's'in önü, ve onlar bu yeni yaklaşımı
											çok desteklediler
											çünkü anlıyorlar ki, ne kadar yaya olursa
											onlar için o kadar ciro.
									","
											With all of our projects, our public space projects,
											we work closely with local businesses
											and local merchant groups
											who maintain the spaces, move the furniture,
											take care of the plants.
											This is in front of Macy's, and they were
											a big supporter of this new approach,
											because they understood that more people on foot
											is better for business.
									","
											Bei all unseren Projekten, 
unseren Projekten für öffentlichen Raum,
											arbeiten wir eng mit lokalen Unternehmen
											und lokalen Händlergruppen zusammen,
											die die Flächen instandhalten, die Möbel bewegen,
											sich um die Pflanzen kümmern.
											Das ist vor Macy's, und sie haben
											diesen neuen Ansatz sehr unterstützt,
											weil sie verstanden, dass mehr Leute zu Fuß
											besser fürs Geschäft sind.
									",New York's streets? Not so mean any more,Janette Sadik-Khan,14:02,"architecture,cities,design,transportation,infrastructure"
"
","
","
","
",New York's streets? Not so mean any more,Janette Sadik-Khan,14:02,"architecture,cities,design,transportation,infrastructure"
