en,pt,tr,title,speaker,duration,tags
"
","
","
",The deadly legacy of cluster bombs,Laura Boushnak,11:36,"death,photography,humanity,life,military,refugees,war,violence,TED Fellows"
"
											Ten years ago, I had no clue
what a cluster bomb was,
											nor its horrifying implications.
											I learned that this indiscriminate
weapon was used
											in so many parts of the world
											and continues to kill on a regular basis,
											without distinguishing
between a military target
											or a child.
											I naively asked myself,
											""But seriously, who made those weapons?
											And what for?""
									","
											Há dez anos, eu não fazia ideia
do que era uma bomba de fragmentação,
											nem das suas horríveis consequências.
											Vim a saber que esta arma
indiscriminada
											era usada em muitas partes do mundo
											e continua a matar, regularmente,
											sem fazer distinção entre um alvo militar
											ou uma criança.
											Ingenuamente, pensei:
											""A sério, quem fez essas armas?
											""E para quê?""
									","
											On yıl önce, parça tesirli bombaların ne 
olduğunu veya nasıl
											korkunç şeylere yol açabileceğini
bilmiyordum.
											Bu ayrım yapmadan öldüren
silahın dünyanın hala
											birçok yerinde kullanıldığını

											ve çocuk, asker ayrımı yapmadan
											insanları öldürmeye gün be gün
devam ettiğini öğrendim.
											Bunu kendime safça sordum:
											''Aslında bu bombaları kim üretiyordu?
											Ve ne için üretiyordu?''
									",The deadly legacy of cluster bombs,Laura Boushnak,11:36,"death,photography,humanity,life,military,refugees,war,violence,TED Fellows"
"
","
","
",The deadly legacy of cluster bombs,Laura Boushnak,11:36,"death,photography,humanity,life,military,refugees,war,violence,TED Fellows"
"
											Let me explain to you
what a cluster bomb is.
											It's a large canister
filled with bomblets.
											When it's dropped from the air,
											it opens up in midair to release
hundreds of bomblets.
											They scatter around wide areas
											and on impact,
											many fail to explode.
											Those unexploded ones end up
just like landmines —
											sitting on the ground,
											waiting for their next target.
											If someone steps on them by accident
											or picks them up,
											they can explode.
											These weapons are extremely unpredictable,
											which makes the threat even bigger.
											One day, a farmer can work
his land without a problem.
											The next day, he can make fire
and burn some branches,
											and the submunitions close by
could be set off because of the heat.
											The problem is children mistake
those bomblets for toys,
											because they can look like
bouncy balls or soda cans.
									","
											Vou explicar-vos o que é
uma bomba de fragmentação.
											É um grande recipiente
cheio de pequenas bombas.
											Quando é lançada do ar,
											abre-se a meio do caminho
e liberta centenas de bombas
											que se espalham por amplas áreas.
											Com o impacto,
											muitas delas não explodem.
											As que não explodem
acabam como minas terrestres,
											sobre o terreno,
											à espera do alvo seguinte.
											Se alguém as pisa, por acidente,
											ou as apanha,
											podem explodir.
											Estas armas são
extremamente imprevisíveis,
											o que as torna ainda
mais ameaçadoras.
											Um dia, um agricultor pode
trabalhar a terra sem problemas
											e, no dia seguinte, pode fazer
uma fogueira e queimar uns ramos.
											As submunições ali perto
podem explodir por causa do calor.
											O problema é que as crianças
confundem estas bombas com brinquedos,
											porque parecem bolas saltitantes
ou latas de refrigerantes.
									","
											Size parça tesirli bombanın
ne olduğunu açıklayayım:
											İçi bombacıklarla dolu büyük
bir hazne.
											Havadan atıldığında, havadayken

											açılarak yüzlerce bombacığı etrafa saçan
bir bomba.
											Bu bombacıklar büyük bir alana yayılır
											ve birçok bombacık
											çarpma etkisiyle patlamaz.
											Bu patlamayan bombacıklar
											bir mayın gibi yerde durur
											ve bir sonraki hedefini bekler.
											Eğer birisi yanlışlıkla onların 
üzerine basarsa
											veya eline alırsa,
											patlayabilirler.
											Bu bombaların ne yapacakları öngörülemez,
											ki bu daha büyük bir tehdit oluşturur.
											Bir gün, bir çiftçi tarlasında problemsiz 
bir şekilde çalışabilir.
											Ertesi gün, ateş yakıp birkaç dal
yakmak isteyebilir,
											ve bu ısı yüzünden bombalar 
etkileşime geçebilir.
											Sorun şu ki çocuklar bu bombaları
oyuncak sanabilir,
											çünkü bunlar gerçekten zıplayan toplar
ve kola kutuları gibi gözükür.
									",The deadly legacy of cluster bombs,Laura Boushnak,11:36,"death,photography,humanity,life,military,refugees,war,violence,TED Fellows"
"
","
","
",The deadly legacy of cluster bombs,Laura Boushnak,11:36,"death,photography,humanity,life,military,refugees,war,violence,TED Fellows"
"
											Being a documentary photographer,
											I decided to go back to Lebanon
a few months after the conflict ended
											to meet cluster bomb survivors.
											And I met a few —
											Hussein and Rasha,
											who both lost a leg to submunitions.
											Their stories are similar to so many
other kids' stories across the world
											and are a testimony
to the horrifying implications
											of the continuous use of such weapons.
									","
											Enquanto fotógrafa documental,
											decidi voltar ao Líbano
meses depois de o conflito acabar,
											para contactar sobreviventes
de bombas de fragmentação.
											E encontrei bastantes...
											Hussein e Rasha,
											que perderam uma perna 
por causa das submunições.
											As histórias deles são semelhantes
às de muitas outras crianças
											pelo mundo inteiro
											e são testemunho
das terríveis implicações
											do uso continuado destas armas.
									","
											Bir belgesel fotoğrafçısı olarak,
											Olaylar bittikten birkaç ay sonra
Lübnan'a dönerek
											PTB mağdurları
ile görüşmeye karar verdim.
											Ve birkaçıyla tanıştım —
											Hüseyin ve Raşa,
											her ikisi de bacaklarını kaybetmişlerdi.
											Onların hikayeleri de dünyadaki diğer
çocuklarınkine benziyor
											ve hikayeleri bu tür silahların
kullanımının
											korkunç sonuçlarına ışık
tutuyor.
									",The deadly legacy of cluster bombs,Laura Boushnak,11:36,"death,photography,humanity,life,military,refugees,war,violence,TED Fellows"
"
","
","
",The deadly legacy of cluster bombs,Laura Boushnak,11:36,"death,photography,humanity,life,military,refugees,war,violence,TED Fellows"
"
											That's when I met Mohammed,
in January 2007.
											He was 11 years old,
											and I met him exactly four months
after his accident.
											When I first saw him,
											he was going through painful physiotherapy
											to recover from his fresh wounds.
											Still in shock at such a young age,
											Mohammed was struggling
to get used to his new body.
											He would even wake up sometimes
at night wanting to scratch his lost feet.
											What drew me closer to his story
was my instant realization
											of the difficulties Mohammed
was likely to face in the future —
											that what he has been suffering
while adjusting to his injury
											at the age of 11,
											would increase manyfold.
									","
											Foi quando conheci Mohammed
em janeiro de 2007.
											Ele tinha 11 anos
											e conheci-o exatamente
quatro meses depois do acidente.
											Quando o vi pela primeira vez,
											ele andava a fazer
uma fisioterapia dolorosa
											para recuperar das suas feridas
ainda frescas.
											Ainda em choque,
numa idade tão tenra,
											Mohammed esforçava-se
para se habituar ao seu novo corpo.
											Por vezes, acordava de noite,
com vontade de coçar os pés desaparecidos.
											O que me fez aproximar da história dele
foi a minha perceção imediata
											das dificuldades que Moahammed
iria enfrentar no futuro.
											O que ele estava a sofrer, aos 11 anos,
											enquanto se adaptava aos ferimentos,
											iria aumentar exponencialmente.
									","
											Muhammed ile bu sırada,
Ocak 2007'de tanıştım.
											11 yaşındaydı,
											ve onunla tam olarak olaylar bittikten 
4 ay sonra tanıştım.
											Onu ilk gördüğümde,
											taze yaralarının geçmesi için
											acılı bir fizyoterapiye gidiyordu.
											Küçük yaşta olduğundan
şoku hala atlatamamıştı,
											Muhammed yeni vücuduna 
alışmaya çalışıyordu.
											Bazen geceleri uyanıp olmayan 
ayaklarını kaşımak istiyordu.
											Benim bu hikayeyi daha çok araştırmamın
sebebi Muhammed'in
											gelecekte çekeceği zorukları anında
anlamam oldu —
											Henüz 11 yaşında bu kaybına uyum
sağlamaya çalışırken
											çektiği acılar gelecekte
											kat kat artıracaktı.
									",The deadly legacy of cluster bombs,Laura Boushnak,11:36,"death,photography,humanity,life,military,refugees,war,violence,TED Fellows"
"
","
","
",The deadly legacy of cluster bombs,Laura Boushnak,11:36,"death,photography,humanity,life,military,refugees,war,violence,TED Fellows"
"
											Even before his disability,
											Mohammed's life wasn't easy.
											He was born in the Rashidieh Camp
for Palestinian refugees,
											and this is where he still lives.
											Lebanon holds some 400,000
Palestinian refugees,
											and they suffer from discriminatory laws.
											They're not allowed to work
in the public sector
											or practice certain professions
											and are denied the right to own property.
											This is one of the reasons
											why Mohammed doesn't really
regret dropping out of school
											right after his injury.
											He said, ""What's the point
of a university degree
											when I can't find a job to start with?""
									","
											Mesmo antes da sua incapacidade,
											a vida de Mohammed não fora fácil.
											Nascera no Campo Rashidieh
para refugiados palestinos
											que é onde ainda vive.
											O Líbano tem uns 400 mil
refugiados palestinos,
											que sofrem leis discriminatórias.
											Não têm autorização para trabalhar
no setor público
											nem exercerem determinadas profissões
											e não podem possuir propriedades.
											Esta é uma das razões
											por que Mohammed não lamenta
ter abandonado a escola
											logo a seguir ao acidente.
											Disse: ""De que vale
um diploma universitário
											""se ele não pode arranjar-me trabalho?""
									","
											Sakatlığından önce bile,
											Muhammed'in hayatı hiç kolay değildi.
											Filistinli mülteciler için olan
Raşidiya Kampı'nda doğmuştu
											ve hayatını hala burda sürdürüyor.
											Lübnan'da yaşayan 400,000 kadar
Filistinli mülteci var
											ve onlara yasalar aracılığıyla
ayrımcılık yapılıyor.
											Devlet işlerinde çalışmaları
veya
											bazı meslekleri yapmaları yasak
											ve mülkiyet hakları da yok.
											Bu Muhammed'in
											yaralandıktan sonra neden okulu
bırakmaktan
											pişmanlık duymadığını açıklıyor.
											Diyor ki, ""İş bulamadıktan sonra
											bir diplomanın ne anlamı var ki?""
									",The deadly legacy of cluster bombs,Laura Boushnak,11:36,"death,photography,humanity,life,military,refugees,war,violence,TED Fellows"
"
","
","
",The deadly legacy of cluster bombs,Laura Boushnak,11:36,"death,photography,humanity,life,military,refugees,war,violence,TED Fellows"
"
											Cluster bomb use creates a vicious circle
of impact on communities,
											and not only the lives of their victims.
											Many who get injured by this weapon
drop out of school,
											can't find jobs or even lose their jobs,
											therefore losing the ability
to provide for their families.
											This is not to mention
the continuous physical pain
											and the experience of feeling isolated.
											These weapons affect
the poorest of the poor.
											The high medical cost
is a burden to the families.
											They end up relying
on humanitarian agencies,
											which is insufficient and unsustainable,
											especially when injuries require
lifelong support to the injured.
											Ten years after Mohammed's injury,
											he is still unable to afford
proper prosthetic legs.
											He's very cautious with his steps,
											as a couple of falls over the years
											brought him embarrassment
among his friends.
											He joked that since he doesn't have legs,
											some days he tries to walk on his hands.
									","
											O uso de bombas de fragmentação
											cria um círculo vicioso
de impacto nas comunidades
											e não apenas na vida das suas vítimas.
											Muitos dos que são feridos por esta arma
abandonam a escola,
											não conseguem arranjar trabalho,
ou perdem o seu trabalho,
											perdendo assim a capacidade
de sustentar a família.
											Isto para não referir
a permanente dor física
											e a experiência de se sentirem isolados.
											Estas armas afetam
os mais pobres dos pobres.
											Os elevados custos médicos
são um fardo para as famílias.
											Acabam por depender
das organizações humanitárias
											o que é insuficiente e insustentável,
											especialmente quando os ferimentos
exigem apoio aos feridos, toda a vida.
											Dez anos depois do acidente de Mohammed,
											ele continua sem meios
para adquirir próteses adequadas.
											Tem imenso cuidado ao andar
											porque umas quedas ao longo dos anos
											envergonharam-no diante dos amigos.
											Diz por piada que, como não tem pernas,
											às vezes tenta andar sobre as mãos.
									","
											PTB kullanımı bireyleri öldürmekle
kalmayıp
											toplumlarda da kısır döngüye yol açıyor.
											Bu silahla yaralanan birçok kişi
okulu bırakıyor,
											iş bulamıyor ve hatta işlerini kaybediyor,
											sonuç olarak ailelerinin geçimini
sağlayamıyorlar.
											Bunların izolasyon ve sürekli acının
eşliğinde
											gerçekleşen şeyler olduğunu söylemiyorum
bile.
											Bu silahlar en fakiri etkiliyor.
											Yüksek tedavi parası aileler için
büyük bir yük.
											Ardından insani dayanışma topluluklarından
yardım bekliyorlar
											ki yaralar hayat boyu bakım ve destek
gerektirdiğinden
											bu yardımlar yetersiz
ve sürdürülemez kalıyor.
											Muhammed'in yaralanmasından
10 yıl sonra
											hala düzgün protez bacak almaya
parası yetmiyor.
											Adımlarında oldukça dikkatli,
											çünkü geçtiğimiz yıllarda birkaç düşüşü
											arkadaşlarından artık utanmasına
sebep oldu.
											Bacakları olmadığı için,
											bazı günler elleri üzerinde yürüdüğünün
şakasını yaptı.
									",The deadly legacy of cluster bombs,Laura Boushnak,11:36,"death,photography,humanity,life,military,refugees,war,violence,TED Fellows"
"
","
","
",The deadly legacy of cluster bombs,Laura Boushnak,11:36,"death,photography,humanity,life,military,refugees,war,violence,TED Fellows"
"
											One of the worst yet invisible
impacts of the weapon
											is the psychological scars it leaves.
											In one of Mohammed's
early medical reports,
											he was diagnosed with signs of PTSD.
											He suffered from anxiety,
poor appetite, sleep disturbance
											and showed signs of anger.
											The reality is Mohammed never received
proper help to fully recover.
											His current obsession
is to leave Lebanon at any cost —
											even if it meant embarking
on a hazardous journey
											along with refugees drifting towards
Europe today through the Mediterranean.
											Knowing how risky such a journey would be,
											he said, ""If I were to die on the way,
											it doesn't matter.""
											To Mohammed, he is dead here, anyway.
									","
											Um dos piores impactos da arma
— embora invisível —
											são as cicatrizes psicológicas que deixa.
											Num dos primeiros relatórios
médicos de Mohammed,
											diagnosticaram-lhe sinais de
síndroma de ""stress"" pós-traumático.
											Sofria de ansiedade,
falta de apetite, perturbações do sono
											e mostrava sinais de raiva.
											Na realidade, Mohammed nunca recebeu
ajuda adequada para uma recuperação total.
											A sua atual obsessão
é sair do Líbano a qualquer preço
											— mesmo que isso signifique
embarcar numa viagem arriscada
											juntamente com refugiados que fogem hoje
para a Europa, pelo Mediterrâneo.
											Sabendo como uma viagem dessas
seria arriscada, disse:
											""Se morrer no caminho,
											""não faz mal"".
											Para Mohammed, de qualquer modo,
ele ali já está morto.
									","
											Silahın en büyük ama görünmez olan
etkisi
											onun bıraktığı psikolojik yaralar.
											Muhammed'in önceki yıllardaki tıbbi
raporlarında,
											onda TSSB belirtileri gözlemlenmişti.
											Anksiyeteden, iştahsızlıktan,
uykusuzluktan muzdaripti
											ve öfke belirtileri gösteriyordu.
											Gerçek şu ki, Muhammed tam olarak
iyileşmesi için gereken yardımı görmedi.
											Şu anki saplantısı Lübnan'dan
ne olursa olsun kaçmak —
											bu Akdeniz'den Avrupa'ya yol alan
diğer mültecilerle
											tehlikeli bir yolculuğa çıkmak
anlamına gelse bile.
											Bu yolculuğun tehlikelerini bilerek,
											dedi ki, ""Eğer yolda ölürsem,
											bir önemi yok.""
											Muhammed'e göre o burada zaten ölü.
									",The deadly legacy of cluster bombs,Laura Boushnak,11:36,"death,photography,humanity,life,military,refugees,war,violence,TED Fellows"
"
","
","
",The deadly legacy of cluster bombs,Laura Boushnak,11:36,"death,photography,humanity,life,military,refugees,war,violence,TED Fellows"
"
											Cluster bombs are a world problem,
											as this munition keeps destroying
and hurting whole communities
											for generations to come.
											In an online interview with the director
of the Mines Advisory Group,
											Jamie Franklin,
											he said,
											""The US forces dropped over two million
tons of munitions over Laos.
											If they couldn't find
their targets in Vietnam,
											there were free-drop areas in Laos
where planes would drop their loads
											before going back to base,
											because it's dangerous to land
with loaded planes.""
											According to the International
Committee of the Red Cross,
											in Laos alone — one of the poorest
countries in the world —
											nine to 27 million unexploded
submunitions remain.
											Some 11,000 people have been killed
or injured since 1973.
											This lethal weapon has been used
by over 20 states during armed conflicts
											in over 35 countries,
											such as Ukraine, Iraq and Sudan.
									","
											As bombas de fragmentação
são um problema mundial,
											porque estas munições continuam a destruir
e a fazer sofrer comunidades inteiras
											até às próximas gerações.
											Numa entrevista ""online""
com Jamie Franklin,
											diretor do Mines Advisory Group,
este disse:
											""As forças dos EUA lançaram mais
de duas toneladas de munições no Laos.
											""Se não conseguiam encontrar
os seus alvos no Vietname,
											""havia no Laos áreas de lançamento livre
onde os aviões largavam a carga,
											""antes de voltarem para a base,
											""porque é perigoso aterrar
com aviões carregados"".
											Segundo a Comissão Internacional
da Cruz Vermelha,
											só no Laos — um dos países
mais pobres do mundo —
											existem 9 a 27 milhões
de submunições por explodir.
											Desde 1973, já morreram
ou ficaram feridas 11 000 pessoas.
											Esta arma letal tem sido usada por mais
de 20 estados durante conflitos armados
											em mais de 35 países,
											como a Ucrânia, o Iraque e o Sudão.
									","
											Parça tesirli bombalar,
											toplumları nesiller boyu zedeleyip
yokettiği için
											küresel bir sorundur.
											Madenler Danışma Grubu'nun müdürüyle 
online bir ropörtajda,
											Jamie Franklin,
											dedi ki,
											""ABD güçleri Laos'a iki milyon
kadar bomba attı.
											Hedeflerini Vietnam'da bulamadıklarında
											Laos'ta uçakların üsse dönmeden önce
yüklerini attıkları serbest-atış
											alanları vardı, çünkü cephane
											dolu bir uçakla inmek tehlikelidir.""
											Uluslararası Kızıl Haç Komitesine göre,
											sadece Laos'ta — dünyanın en fakir
ülkereinden birinde —
											9 ile 27 milyon arası patlamamış 
bomba paracığı bulunmakta.
											1973'ten beri 11,000 kadar yaralanan
ve ölen insan var.
											Bu öldürücü silah çatışmalar sırasında
35 ülkede
											Ukrayna, Irak ve Sudan olmak üzere
											20 devlet tarafından kullanıldı.
									",The deadly legacy of cluster bombs,Laura Boushnak,11:36,"death,photography,humanity,life,military,refugees,war,violence,TED Fellows"
"
","
","
",The deadly legacy of cluster bombs,Laura Boushnak,11:36,"death,photography,humanity,life,military,refugees,war,violence,TED Fellows"
"
											So far, 119 states have joined
an international treaty
											banning cluster bombs,
											which is officially called
the Convention on Cluster Munitions.
											But some of the biggest producers
of cluster munitions —
											namely, the United States,
Russia and China —
											remain outside of this lifesaving treaty
											and continue to produce them,
											reserve the right to produce
them in the future,
											keep those harmful weapons
in their stockpiles
											and even possibly use them in the future.
									","
											Até agora, 119 estados aderiram
a um tratado internacional
											que proíbe as bombas de fragmentação,
											chamado oficialmente
Convenção sobre Munições de Fragmentação.
											Mas alguns dos maiores produtores
das munições de fragmentação
											— nomeadamente, os EUA,
a Rússia e a China —
											mantêm-se fora deste tratado
que salva vidas
											e continuam a produzi-las,
											reservam-se o direito
de as produzir no futuro,
											mantêm essas armas mortíferas
nos seus arsenais
											e possivelmente usá-las-ão no futuro.
									","
											Günümüzde 119 devlet
PTB'leri yasaklayan uluslararası
											bir anlaşma imzaladı.
											Resmi adı Parça Tesirli Bomba Mukavelesi.
											Ama en büyük PTB üreticileri —
											Amerika Birleşik Devletleri, Rusya ve
Çin gibi —
											bu hayat kurtaran anlaşmanın dışında
kaldılar
											ve üretime devam ediyorlar,
											gelecekte üretme haklarını
ellerinde tutuyorlar,
											bu zararlı silahları stoklarında
tutmaya devam ediyorlar
											ve hatta gelecekte kullanmaya devam
edecekler.
									",The deadly legacy of cluster bombs,Laura Boushnak,11:36,"death,photography,humanity,life,military,refugees,war,violence,TED Fellows"
"
","
","
",The deadly legacy of cluster bombs,Laura Boushnak,11:36,"death,photography,humanity,life,military,refugees,war,violence,TED Fellows"
"
											Cluster bombs have reportedly
been used most recently
											in the ongoing conflicts
in Yemen and Syria.
											According to research
on the worldwide investments
											in cluster munitions producers
											by Pax, a Dutch-based NGO,
											financial institutions invested
billions of US dollars
											into companies that make
cluster munitions.
											The majority of these institutions
are based in countries
											that have not yet signed
the Convention on Cluster Munitions.
									","
											As bombas de fragmentação
foram usadas mais recentemente
											nos conflitos em marcha,
no Iémen e na Síria.
											Segundo investigações
sobre os investimentos mundiais
											de produtores de munições de fragmentação,
											feitas pela Pax, uma ONG da Holanda,
											as instituições financeiras investiram
milhares de milhões de dólares americanos
											em empresas que fabricam
bombas de fragmentação.
											A maior parte destas instituições
situam-se em países
											que ainda não assinaram a
Convenção sobre Munições de Fragmentação.
									","
											Yemen ve Suriye'deki
yakın zamandaki çatışmalarda

											PTBlerin kullanıldığı rapor edildi.
											Hollandalı bir STK olan Pax tarafından
dünya çapında
											PTB üreticilerine yapılan
											yatırım üzerine yapılan bir araştırmaya
göre,
											finansal kuruluşların PTB üretimi yapan
											şirketlere milyarca dolar yatırım yaptığı
görülüyor.
											Bu kurumların büyük bir kısmı
											henüz Parça Tesirli Bomba Mukavemesi'ni
imzalamamış ülkelerden oluşmakta.
									",The deadly legacy of cluster bombs,Laura Boushnak,11:36,"death,photography,humanity,life,military,refugees,war,violence,TED Fellows"
"
","
","
",The deadly legacy of cluster bombs,Laura Boushnak,11:36,"death,photography,humanity,life,military,refugees,war,violence,TED Fellows"
