en,es,tr,fr,pt,title,speaker,duration,tags
"
","
","
","
","
",This is what democracy looks like,Anthony D. Romero,12:48,"activism,communication,democracy,global issues,government,future,immigration,history,inequality,peace,news,politics,refugees,social change,security,society,United States"
"
											And so I did.
											In 1339, Ambrogio Lorenzetti
finished a monumental commission
											in the governing council chamber
of Siena's Palazzo Pubblico.
											It's a painting that speaks to us,
even screams to us, today.
											""Art is a lie that makes us
realize truth,""
											Pablo Picasso once said.
											And as we search for the truth
about government,
											we should keep Ambrogio's work,
											not a lie but an allegory,
in our collective mind's eye.
									","
											Y lo hice.
											En 1339, Ambrogio Lorenzetti
terminó una encargo monumental
											en la cámara del consejo de gobierno
del Palazzo Pubblico de Siena.
											Es una pintura que nos habla,
incluso nos grita, hasta hoy.
											""El arte es una mentira que nos hace
darnos cuenta de la verdad"",
											dijo una vez Pablo Picasso.
											Y mientras buscamos
la verdad sobre el gobierno,
											debemos recordar el trabajo de Ambrogio,
no como una mentira sino como una alegoría
											presente delante del ojo
de nuestra mente colectiva.
									","
											Öyle yaptım.
											1339'da Ambrogio Lorenzetti,
Siena'daki Palazzo Pubblico'nun
											yönetici meclis
salonunda anıtsal bir işi bitirdi.
											Bizimle konuşan, hatta
günümüzde bize bağıran bir resim bu.
											""Sanat, gerçeği fark
etmemizi sağlayan bir yalandır""
											demiştir Pablo Picasso.
											Devlet hakkındaki gerçeği aradıkça da,
											Ambrogio'nun çalışmasını 
kolektif zihnimizde
											bir yalan olarak değil,
bir kinaye olarak tutmalıyız.
									","
											C'est ce que j'ai fait.
											En 1339, Ambrogio Lorenzetti
finit une commande monumentale
											dans la salle du conseil des gouverneurs
du Palazzo Pubblico de Sienne.
											C'est un tableau qui nous parle,
qui nous crie dessus même, aujourd'hui.
											« L'art est un mensonge
qui nous fait réaliser la vérité »,
											a dit Pablo Picasso.
											En cherchant la vérité
à propos du gouvernement,
											il faut garder le travail d'Ambrogio,
											pas le mensonge mais l'allégorie,
dans notre imaginaire collectif.
									","
											E assim eu fiz.
											Em 1339, Ambrogio Lorenzetti
acabou uma comissão monumental
											na Câmara do Conselho do 
Palazzo Pubblico em Siena.
											É uma pintura que fala para nós,
até grita para nós, hoje.
											""A arte é uma mentira que nos faz 
perceber a verdade""
											— disse, certa vez, Pablo Picasso.
											E à medida que procuramos a 
verdade sobre o governo,
											nós devíamos manter o trabalho 
de Ambrogio
											não como mentira mas como alegoria,
na visão da nossa mente coletiva.
									",This is what democracy looks like,Anthony D. Romero,12:48,"activism,communication,democracy,global issues,government,future,immigration,history,inequality,peace,news,politics,refugees,social change,security,society,United States"
"
","
","
","
","
",This is what democracy looks like,Anthony D. Romero,12:48,"activism,communication,democracy,global issues,government,future,immigration,history,inequality,peace,news,politics,refugees,social change,security,society,United States"
"
											During Lorenzetti's time,
											the political legitimacy
of Italian city-states
											was often on very shaky ground.
											Siena was a republic,
											but there had been enormous unrest
											in the two decades
leading up to the commission.
											Siena's political leaders,
who would literally govern
											under the eyes
of these allegorical figures,
											were Lorenzetti's intended audience.
											He was cataloging the obligations
											of the governing to the governed.
									","
											Durante la época de Lorenzetti,
											la legitimidad política de 
las ciudades-estado italianas
											era a menudo un terreno algo inseguro.
											Siena era una república,
											pero había habido muchísimos disturbios
											en las dos décadas previas
a la constitución de la comisión.
											Los líderes políticos de Siena,
											que literalmente gobernaban bajo
las miradas de estas figuras alegóricas,
											eran la audiencia prevista de Lorenzetti.
											Así expresaba él las obligaciones
del gobierno con el pueblo.
									","
											Lorenzetti'nin zamanında
											İtalyan şehir-devletlerinin
											politik meşruluğu, genelde sallantıdaydı.
											Siena bir cumhuriyetti,
											fakat komisyona neden olan
											yirmi yıl boyunca,
devasa bir huzursuzluk vardı.
											Lorenzetti'nin seyircisi ise,
bu mecazi figürler üzerinden
											yönetim gerçekleştiren
Siena'nın politik liderleriydi.
											Yönetilene göre, yönetimin
yükümlülüklerini katalogluyordu.
									","
											Du temps de Lorenzetti,
											la légitimité politique 
des Cités-États italiennes
											était souvent remise en question.
											Sienne était une république,
											avec beaucoup d'instabilité
											durant les vingt ans
précédant la commande.
											Les dirigeants politiques de Sienne,
qui gouvernaient
											sous les yeux de ces figures allégoriques,
											étaient le public de Lorenzetti.
											Il cataloguait les devoirs
											des gouvernants envers les gouvernés.
									","
											Durante o tempo de Lorenzetti,
											a legitimidade política
das cidades-estado Italianas
											encontrava-se muitas vezes
em terreno muito instável.
											Siena era uma república,
											mas tinha havido imensas perturbações
											nas duas décadas 
conducentes à comissão,
											Os lideres políticos de Siena,
que iriam literalmente governar
											debaixo dos olhos
destas figuras alegóricas,
											eram a audiência intencional 
de Lorenzetti.
											Ele estava a catalogar as obrigações
											do governo para o governado.
									",This is what democracy looks like,Anthony D. Romero,12:48,"activism,communication,democracy,global issues,government,future,immigration,history,inequality,peace,news,politics,refugees,social change,security,society,United States"
"
","
","
","
","
",This is what democracy looks like,Anthony D. Romero,12:48,"activism,communication,democracy,global issues,government,future,immigration,history,inequality,peace,news,politics,refugees,social change,security,society,United States"
"
											Now, you can spend years
studying these frescoes.
											Some scholars have.
											I'm hardly an art historian,
											but I am passionate about art,
											and a work this massive can overwhelm me.
											So first, I focus on the big stuff.
									","
											Uno puede pasar años
estudiando estos frescos.
											Algunos eruditos lo hacen.
											No soy historiador del arte,
											pero soy un apasionado del arte,
											y una obra tan masiva me puede abrumar.
											Así que primero, me concentro
en las cosas grandes.
									","
											Bu duvar resimlerini
inceleyerek yıllar geçirebilirsiniz.
											Bazı kişiler bunu yaptı.
											Ben bir sanat tarihçisi değilim,
											fakat sanata karşı tutkuluyum
											ve bu denli büyük bir iş beni aşabilir.
											Öncelikle, büyük resme odaklanıyorum.
									","
											Vous pouvez étudier ces fresques
pendant des années.
											Comme certains experts.
											Je ne suis pas un historien de l'art,
											mais je suis un passionné d'art,
											et un travail si vaste peut m'accabler.
											Donc je me concentre d'abord 
sur le plus gros.
									","
											Agora, vocês podem passar anos
a estudar estes frescos.
											Alguns académicos fizeram-no.
											Eu não sou um historiador de arte,
											mas sou apaixonado por arte,
											e um trabalho assim tão monumental 
consegue subjugar-me.
											Portanto, primeiro,
concentro-me nas coisas grandes.
									",This is what democracy looks like,Anthony D. Romero,12:48,"activism,communication,democracy,global issues,government,future,immigration,history,inequality,peace,news,politics,refugees,social change,security,society,United States"
"
","
","
","
","
",This is what democracy looks like,Anthony D. Romero,12:48,"activism,communication,democracy,global issues,government,future,immigration,history,inequality,peace,news,politics,refugees,social change,security,society,United States"
"
											This is the allegory of good government.
											The majestic figure here in the middle
											is dressed in Siena's colors
											and he personifies the republic itself.
											Lorenzetti labels him ""Commune,""
											and he's basically telling the Sienese
											that they, and not a king or a tyrant,
must rule themselves.
											Now, surrounding Commune are his advisors.
											Justice is enthroned.
											She's looking up at the figure of wisdom,
											who actually supports
her scales of justice.
											Concord, or Harmony,
											holds a string that comes
off the scales of justice
											that binds her to the citizens,
											making them all
compatriots in the republic.
											And finally we see Peace.
											She looks chilled out,
											like she's listening to Bob Marley.
											When good government rules,
											Peace doesn't break a sweat.
									","
											Esta es la alegoría del buen gobierno.
											La figura majestuosa aquí en el medio
											está vestida con los colores de Siena
											y personifica la república misma.
											Lorenzetti la titula ""La Comunidad"",
											y básicamente les está
diciendo a los sieneses
											que deben gobernarse solos 
y no mediante un rey o un tirano.
											Alrededor de la Comunidad
están sus asesores.
											La Justicia ocupa el trono.
											Está mirando hacia arriba,
hacia la figura de la Sabiduría,
											quien de hecho sujeta
la balanza de la justicia.
											La Concordia, o la Armonía,
											sujeta un hilo que baja
de la balanza de la Justicia
											y que la une a los ciudadanos,
											haciéndolos a todos
partícipes de la república.
											Y finalmente vemos a la Paz.
											Parece relajada, como si estuviera
escuchando a Bob Marley.
											Cuando gobierna el buen gobierno,
la Paz no tiene que sudar la gorda.
									","
											Bu, iyi devlet alegorisi.
											Ortadaki dev figür
											Siena renkleriyle giyinmiş
											ve cumhuriyeti canlandırıyor.
											Lorenzetti ona ""Halk"" diyor
											ve Sienalılara, bir kralın
veya bir hükümdarın değil,
											kendi kendilerinin
yönetmesi gerektiğini söylüyor.
											Halkın etrafında danışmanları var.
											Adalet tahta çıkarılmış.
											Yukarıdaki, adalet terazisini destekleyen
											bilgelik figürüne bakıyor.
											Uyum veya Ahenk de
											vatandaşlarını bağlayan,
onları cumhuriyetin vatandaşı
											hâline getiren o
teraziden çıkan bir ipi tutuyor.
											Sonunda Barış'ı görüyoruz.
											Rahatlamış görünüyor,
											Bob Marley dinliyormuş gibi.
											İyi devlet yönettiğinde
											Barış terlemiyor.
									","
											C'est une allégorie d'un bon gouvernement.
											La figure majestueuse au milieu,
											habillée aux couleurs de Sienne,
											personnifie la république elle-même.
											Lorenzetti l'appelle « Commune »
											et il dit aux Siennois
											que ce sont eux, non un roi ou un tyran,
qui doivent gouverner.
											Autour de Commune, il y a ses conseillers.
											La Justice sur un trône.
											Elle regarde le visage de la sagesse,
											qui supporte les balances de la Justice.
											Concorde, ou Harmonie,
											tient la corde qui sort 
de la balance de la Justice
											qui la lie aux citoyens,
											les faisant tous 
compatriotes de la république.
											Puis nous voyons la Paix.
											Elle a l'air détendue,
											comme si elle écoutait du Bob Marley.
											Quand un bon gouvernement dirige,
											la Paix n'est pas inquiète.
									","
											Isto é a alegoria do bom governo.
											A figura majestosa aqui no meio
											está vestida com as cores de Siena
											e ele personifica a própria república.
											Lorenzetti na legenda nomeia-o
de ""comunidade""
											e ele está basicamente 
a dizer aos habitantes de Siena
											que eles, e não um rei ou um tirano,
deveriam governar-se.
											Agora, à volta da Comunidade estão 
os seus conselheiros.
											A Justiça está entronizada.
											Ela está a olhar para cima,
para a figura da Sabedoria,
											que, na verdade, suporta
a sua balança da justiça.
											Concórdia, ou Harmonia,
											segura um fio que sai
da balança da justiça
											e que a liga aos cidadãos,
											tornando-os a todos
compatriotas na república.
											E, finalmente, vemos a Paz.
											Ela parece relaxada,
											como se estivesse a ouvir Bob Marley.
									",This is what democracy looks like,Anthony D. Romero,12:48,"activism,communication,democracy,global issues,government,future,immigration,history,inequality,peace,news,politics,refugees,social change,security,society,United States"
"
","
","
","
","
",This is what democracy looks like,Anthony D. Romero,12:48,"activism,communication,democracy,global issues,government,future,immigration,history,inequality,peace,news,politics,refugees,social change,security,society,United States"
"
											Now, these are big images and big ideas,
											but I really love the small stuff.
											Along another wall,
											Lorenzetti illustrates
the effects of good government
											on the real and everyday lives
of ordinary people
											with a series of delicious little details.
											In the countryside,
the hills are landscaped and farmed.
											Crops are being sown,
hoed, reaped, milled, plowed,
											all in one picture.
											Crops and livestock
are being brought to market.
											In the city, builders raise a tower.
											People attend a law lecture,
a TED Talk of the 14th century.
									","
											Estas son imágenes e ideas importantes,
											pero realmente me encantan
los pequeños detalles.
											A lo largo de la otra pared,
											Lorenzetti ilustra los efectos
del buen gobierno
											en la vida real y cotidiana
de la gente normal y corriente
											con una serie de deliciosos
pequeños detalles.
											En el campo, se ven las colinas
ajardinadas y cultivadas.
											Los cultivos sembrados, azados,
cosechados, molidos, arados,
											y todo en una sola imagen.
											Los cultivos y el ganado
llevados al mercado.
											En la ciudad, los constructores
levantan una torre.
											La gente asiste a una conferencia jurídica
una charla TED del siglo XIV.
									","
											Şimdi, bunlar büyük
resimler ve büyük fikirler,
											fakat ben detayları seviyorum.
											Diğer bir duvarda Lorenzetti
											iyi devletin, sıradan insanların
gerçek ve günlük yaşamlarına etkisini,
											tatlı küçük detaylar serisiyle sergiliyor.
											Kırsal kesimde tepeler 
düzenlenmiş ve işlenmiş.
											Mahsuller bir resimde ekiliyor,
çapalanıyor, biçiliyor, öğütülüyor
											ve sürülüyor.
											Mahsuller ve hayvanlar
markete götürülüyor.
											Şehirde inşaatçılar bir kule dikiyor.
											İnsanlar 14. yy'da bir TED konuşması 
gibi olan hukuk dersine katılıyor.
									","
											Voilà les grandes idées,
											mais j'aime aussi les petits détails.
											Près d'un autre mur,
											Lorenzetti illustre
les effets d'un bon gouvernement
											dans la vie quotidienne 
des gens ordinaires
											avec une série
de merveilleux petits détails.
											Dans la campagne, les collines
sont aménagées et cultivées.
											Les cultures sont semées,
labourées, récoltées, moulues,
											en une seule image.
											Cultures et bétail sont emmenés au marché.
											Dans la ville, des gens
construisent une tour.
											Des gens sont à une conférence de droit,
une conférence TED du XIVe siècle.
									","
											Quando um bom governo predomina,
											a Paz não se cansa.
											E, estas são imagens grandes 
e ideias grandes,
											mas eu gosto verdadeiramente 
de coisas pequenas.
											Ao longo de outra parede,
											Lorenzetti ilustra os efeitos
de um bom governo
											na vida real e quotidiana
de pessoas comuns
											com uma série de deliciosos
pequenos detalhes.
											No campo, as montanhas são
ajardinadas e cultivadas.
											Colheitas estão a ser semeadas,
mondadas, ceifadas, moídas, lavradas.
											tudo numa imagem.
											Colheitas e gado estão a ser
levados para o mercado.
									",This is what democracy looks like,Anthony D. Romero,12:48,"activism,communication,democracy,global issues,government,future,immigration,history,inequality,peace,news,politics,refugees,social change,security,society,United States"
"
","
","
","
","
",This is what democracy looks like,Anthony D. Romero,12:48,"activism,communication,democracy,global issues,government,future,immigration,history,inequality,peace,news,politics,refugees,social change,security,society,United States"
"
											(Laughter)
									","
											(Risas)
									","
											(Gülüşmeler)
									","
											(Rires)
									","
											Na cidade, construtores elevam uma torre.
									",This is what democracy looks like,Anthony D. Romero,12:48,"activism,communication,democracy,global issues,government,future,immigration,history,inequality,peace,news,politics,refugees,social change,security,society,United States"
"
","
","
","
","
",This is what democracy looks like,Anthony D. Romero,12:48,"activism,communication,democracy,global issues,government,future,immigration,history,inequality,peace,news,politics,refugees,social change,security,society,United States"
"
											Schoolchildren play.
											Tradesmen thrive.
											Dancers larger than life dance with joy.
											And watching over the republic
is the winged figure Security,
											whose banner reads,
											""Everyone shall go forth
freely without fear.""
									","
											Los alumnos juegan.
											Los comerciantes prosperan.
											Bailarines increíbles bailan con alegría.
											Y vigilando la república se encuentra
la figura alada de la Seguridad,
											cuyo estandarte dice:
											""Todo el mundo puede seguir
libremente y sin temor"".
									","
											Okulda çocuklar oynuyor.
											Esnaf zenginleşiyor.
											Gerçeküstü dansçılar, keyifle dans ediyor.
											Tepede ise kanatlı figür
olan Güvenlik, cumhuriyeti izliyor,
											pankartı da şöyle;
											""Herkes, korku duymadan, 
özgürce ilerlemeli.""
									","
											Les écoliers jouent.
											Les marchands prospèrent.
											Des danseurs plus grands que nature 
dansent avec joie.
											Et veillant sur la république,
la Sécurité et ses ailes,
											dont la bannière dit :
											« Chacun doit avancer 
librement sans peur. »
									","
											Pessoas assistem
a uma palestra de Direito,
											uma palestra TED do século XIV.
											(Risos)
											Alunos brincam.
											Comerciantes prosperam.
											Dançarinos maiores que a vida
dançam com alegria.
											E a velar pela república
é a figura alada da Segurança,
									",This is what democracy looks like,Anthony D. Romero,12:48,"activism,communication,democracy,global issues,government,future,immigration,history,inequality,peace,news,politics,refugees,social change,security,society,United States"
"
","
","
","
","
",This is what democracy looks like,Anthony D. Romero,12:48,"activism,communication,democracy,global issues,government,future,immigration,history,inequality,peace,news,politics,refugees,social change,security,society,United States"
"
											Now, what's amazing
about these images from 800 years ago
											is that they're familiar to us today.
											We see what democracy looks like.
											We experience the effects
of good government in our lives,
											just as Lorenzetti did in his life.
									","
											Lo increíble de estas imágenes
de más de 800 años
											es que hoy nos parecen familiares.
											Vemos cómo es la democracia.
											Experimentamos los efectos
del buen gobierno en nuestras vidas,
											tal como lo sintió Lorenzetti en su vida.
									","
											800 yıl öncesine ait bu
resimlerle ilgili inanılmaz olan,
											günümüzde de onlara aşina olmamız.
											Demokrasinin nasıl
bir şey olduğunu görüyoruz.
											Yaşamlarımızda iyi devletin
etkilerini tecrübe ediyoruz,
											tıpkı Lorenzetti'nin yaptığı gibi.
									","
											Ce qui est génial à propos
de ces images d'il y a 800 ans
											c'est qu'elles nous sont familières.
											Nous voyons à quoi 
la démocratie ressemble.
											Nous connaissons les effets
d'un bon gouvernement sur nos vies,
											tout comme Lorenzetti en son temps.
									","
											cuja faixa diz:
											""Toda a gente deve ir em frente, 
livremente, sem medo"".
											Agora, o que é incrível sobre estas 
imagens de há 800 anos,
											é que elas nos são familiares hoje.
											Nós vemos como se parece a democracia.
									",This is what democracy looks like,Anthony D. Romero,12:48,"activism,communication,democracy,global issues,government,future,immigration,history,inequality,peace,news,politics,refugees,social change,security,society,United States"
"
","
","
","
","
",This is what democracy looks like,Anthony D. Romero,12:48,"activism,communication,democracy,global issues,government,future,immigration,history,inequality,peace,news,politics,refugees,social change,security,society,United States"
