en,fr,title,speaker,duration,tags
"
											""Oh,"" he replied, and he got really quiet.
									","
											« Oh, » a-t-il réagi
avant de devenir silencieux.
									",What productive conflict can offer a workplace,Jess Kutch,6:17,"work,policy,social change,future,communication,economics,TED Fellows,culture,community,leadership"
"
","
",What productive conflict can offer a workplace,Jess Kutch,6:17,"work,policy,social change,future,communication,economics,TED Fellows,culture,community,leadership"
"
											(Laughter)
									","
											(Rires)
									",What productive conflict can offer a workplace,Jess Kutch,6:17,"work,policy,social change,future,communication,economics,TED Fellows,culture,community,leadership"
"
","
",What productive conflict can offer a workplace,Jess Kutch,6:17,"work,policy,social change,future,communication,economics,TED Fellows,culture,community,leadership"
"
											Yeah, and that's
the second kind of reaction:
											the uncomfortable kind.
											People usually withdraw
from the conversation
											and find someone else to talk to.
									","
											C'est le deuxième type de réaction :
											l'inconfort.
											Les interlocuteurs se désengagent
de la conversation
											et trouvent une autre personne
à qui parler.
									",What productive conflict can offer a workplace,Jess Kutch,6:17,"work,policy,social change,future,communication,economics,TED Fellows,culture,community,leadership"
"
","
",What productive conflict can offer a workplace,Jess Kutch,6:17,"work,policy,social change,future,communication,economics,TED Fellows,culture,community,leadership"
"
											Finally, there's the third reaction,
											the excited one,
											the, ""Oh my God, yes! We need this!""
											And someone always proceeds
to tell me a story.
											It's always a story about a job
or a coworker or a friend
											who's enduring something awful at work.
											What I've noticed is that there is never
a neutral response to what I do.
											You're either repelled by it,
											or you're struck with
a lightning bolt of excitement.
									","
											La troisième réaction
											est l'excitation :
											« Oh, mon dieu, oui ! Bienvenue ! »
											Et une personne me raconte une histoire.
											Ça concerne toujours un boulot,
ou un collègue, ou un ami
											qui endure une situation
épouvantable au travail.
											J’ai remarqué que les réactions
à mon travail ne sont jamais neutres.
											On peut trouver ça repoussant,
											ou être envahi par
une vague d’enthousiasme.
									",What productive conflict can offer a workplace,Jess Kutch,6:17,"work,policy,social change,future,communication,economics,TED Fellows,culture,community,leadership"
"
","
",What productive conflict can offer a workplace,Jess Kutch,6:17,"work,policy,social change,future,communication,economics,TED Fellows,culture,community,leadership"
"
											So why does my work stir up
such strong reactions?
											My hunch is that it's about conflict.
											If you have power in your workplace,
											maybe as a CEO
or a senior leader of some kind,
											you're going to feel uncomfortable
with that power being challenged.
											But if you lack power, or you know someone
who lacks it and needs it,
											you might grab me by the shoulders
and shake me, you're so pumped.
											But really, we can all benefit
from understanding
											what conflict can offer in our workplaces.
									","
											Pourquoi mon travail suscite-t-il
des réactions fortes ?
											Mon intuition me dit que
le conflit en est la cause.
											Si vous êtes en position de pouvoir
dans votre travail,
											que vous soyez PDG ou directeur,
											voir votre pouvoir être remis en question
vous mettra mal à l’aise.
											Mais si vous n’avez pas ce pouvoir
											ou qu’une connaissance n’en jouit pas
mais en a besoin,
											vous pourriez me serrer dans vos bras
et m’embrasser.
											En fait, nous pouvons tous trouver
un avantage en comprenant
											ce que les conflits peuvent
nous offrir au travail.
									",What productive conflict can offer a workplace,Jess Kutch,6:17,"work,policy,social change,future,communication,economics,TED Fellows,culture,community,leadership"
"
","
",What productive conflict can offer a workplace,Jess Kutch,6:17,"work,policy,social change,future,communication,economics,TED Fellows,culture,community,leadership"
"
											The power imbalance
in our workplace is real,
											and it's constantly changing.
											Power moves between us,
depending on our roles and status.
											Now, sometimes this can feel
like office politics, right?
											Which is never fun.
											But when we contest
for power thoughtfully
											and together with our coworkers,
											it can be incredibly productive.
									","
											Le déséquilibre du pouvoir
au travail est un fait
											et il change constamment.
											Le pouvoir se meut entre nous
selon nos rôles et statuts.
											Ça s’apparente parfois à
de la politique de bureau, n’est-ce pas ?
											Ce n’est jamais drôle.
											Mais quand on conteste le pouvoir
en y ayant bien réfléchi
											et ensemble avec nos collègues,
											ça peut devenir incroyablement productif.
									",What productive conflict can offer a workplace,Jess Kutch,6:17,"work,policy,social change,future,communication,economics,TED Fellows,culture,community,leadership"
"
","
",What productive conflict can offer a workplace,Jess Kutch,6:17,"work,policy,social change,future,communication,economics,TED Fellows,culture,community,leadership"
"
											And it's that kind of productive conflict
											that I want to talk
to you all about today,
											the kind that can make
some of us uncomfortable.
											Business leaders should embrace
											when their workers conflict
with policies and decisions,
											both for what it teaches us
											and for what it says about
our commitment to each other.
									","
											Ce sont ces conflits productifs
											que j’aimerais évoquer avec vous,
											ceux qui nous mettent dans l’embarras.
											Les dirigeants devraient accueillir
											la remise en question de leurs politiques
et décisions par leurs salariés,
											pour les apprentissages qu’on en retire
											et ce que cela dit sur nos engagements
les uns vis-à-vis des autres.
									",What productive conflict can offer a workplace,Jess Kutch,6:17,"work,policy,social change,future,communication,economics,TED Fellows,culture,community,leadership"
"
","
",What productive conflict can offer a workplace,Jess Kutch,6:17,"work,policy,social change,future,communication,economics,TED Fellows,culture,community,leadership"
"
											So what do I mean by
""productive conflict""?
											Well, let me tell you a story.
											In 2016, a store employee
for an outdoor retailer —
											I'll call her ""Alex"" —
											Alex approached her boss
and asked for a raise.
											Now, she was told her pay
was fairly standard for her position
											and that her boss didn't even have
the authority to give such a raise.
											And that was supposed to be
the end of the conversation.
											Unhappy with that answer,
											Alex went home, and she decided
to create a campaign on coworker.org,
											asking the corporate office
to give raises to store employees.
											Within days, employees
from around the country
											began joining Alex's effort
and sharing their own stories
											about what they were earning —
											11, 12 dollars an hour —
											and how that wage
was impacting their lives.
											Some even shared
that they had quit recently
											to work for competitors who paid more.
											But here's the thing: they also shared
that they didn't want to quit,
											they liked their job, they believed
in the company's mission,
											but for them, the pay issue
was a growing problem in their work lives.
											Well, after weeks of this groundswell
of employee activism,
											the company decided to raise wages
											by five to 15 percent
in cities across the country.
											And that's what I mean
by productive conflict:
											pushing up against the things
that aren't working for us
											when there exists no other path forward.
									","
											Qu'est-ce que je veux dire
par « conflit positif » ?
											Permettez-moi de
vous raconter une histoire.
											En 2016, une employée
d'un magasin de sports,
											je l'appellerai Alex,
											Alex a demandé à son chef
une augmentation.
											Il lui a répondu que son salaire était
dans la moyenne pour sa position
											et qu'il n'avait pas l'autorité
pour lui concéder une augmentation.
											La conversation aurait dû s'arrêter là.
											Mais Alex n'était pas satisfaite
											et de retour à la maison, elle a décidé
de créer une campagne avec coworker.org
											sollicitant le siège de l'entreprise
											pour obtenir une augmentation
pour tous les vendeurs.
											En quelques jours, des employés
de tout le pays
											ont rejoint Alex en partageant
leur propre histoire
											et leurs revenus.
											11 ou 12 dollars de l'heure,
											et combien cela influençait leur vie.
											Certains ont même avoué
qu'ils venaient de quitter leur travail
											pour rejoindre la concurrence,
qui payait mieux.
											Le truc, c'est qu'ils ont ajouté
ne pas vouloir quitter leur entreprise
											car ils croyaient en sa mission
et aimaient leur travail.
											Mais la question du salaire
était devenue un problème.
											Après des semaines d'activisme de terrain,
											l'entreprise a décidé
une augmentation salariale
											à hauteur de 15%
dans toutes les villes du pays.
											C'est cela le conflit productif :
											mettre la pression sur les choses
qui ne nous conviennent pas
											quand il n'y a pas d'autre choix
pour avancer.
									",What productive conflict can offer a workplace,Jess Kutch,6:17,"work,policy,social change,future,communication,economics,TED Fellows,culture,community,leadership"
"
","
",What productive conflict can offer a workplace,Jess Kutch,6:17,"work,policy,social change,future,communication,economics,TED Fellows,culture,community,leadership"
"
											The other thing I learned
in doing this work
											is that people engage
in productive conflict
											when they care about their jobs
and their coworkers.
											Now, that surprised me at first.
											I expected the worst jobs,
the worst workplaces,
											to have the most
employee activism on our site,
											but the opposite is often true.
									","
											J'ai appris autre chose avec ce travail :
											on s'engage dans le conflit positif
											quand on tient à son travail
et à ses collègues.
											Cela m'a surprise de premier abord.
											Je m'attendais à ce que le pire travail
dans les pires lieux de travail
											suscite le plus d'activisme
sur notre site.
											Mais c'est souvent l'inverse.
									",What productive conflict can offer a workplace,Jess Kutch,6:17,"work,policy,social change,future,communication,economics,TED Fellows,culture,community,leadership"
"
","
",What productive conflict can offer a workplace,Jess Kutch,6:17,"work,policy,social change,future,communication,economics,TED Fellows,culture,community,leadership"
"
											When we come together,
we can accomplish great things.
											At one company,
											there are more than 50 campaigns
by employees there
											on issues ranging from dress code changes
to legitimate safety concerns.
											And get this:
											that same company has
the lowest voluntary turnover rate
											of any major chain in its sector.
											And it also has one of the higher
productivity rates as well.
									","
											Quand nous nous unissons,
nous pouvons accomplir de grandes choses.
											Dans une entreprise
											où il y a plus de 50 campagnes
organisées par les employés,
											les revendications touchent
au code vestimentaire ou à la sécurité.
											Pourtant,
											cette même entreprise a le taux
de démissions le plus bas
											par rapport aux autres
grandes chaînes du secteur.
											Elle a aussi un des plus grands
taux de productivité.
									",What productive conflict can offer a workplace,Jess Kutch,6:17,"work,policy,social change,future,communication,economics,TED Fellows,culture,community,leadership"
"
","
",What productive conflict can offer a workplace,Jess Kutch,6:17,"work,policy,social change,future,communication,economics,TED Fellows,culture,community,leadership"
"
											Business leaders:
you shouldn't fear conflict,
											and you shouldn't try to tamp down on it
											the minute it bubbles up
in your workforce.
											While it can introduce uncertainties
that can be difficult to manage,
											those uncertainties are trying
to tell you something
											about an underlying problem
that needs your attention.
											And I think this is
especially important right now,
											you know, as technology
transforms nearly everyone's job
											and as the structures
that contain our work
											are changing at a pace not seen
since the Industrial Revolution.
											We all need to be shaping
and participating in the future of work.
											We all need to be challenging
and changing the parts of our work lives
											that are broken.
									","
											Messages pour les dirigeants :
ne craignez pas le conflit
											et n'essayez pas de l'étouffer
											au moment où il apparaît
chez vos employés.
											Certes, il peut introduire
des incertitudes difficiles à gérer.
											Mais ces incertitudes essaient
de vous dire quelque chose
											sur un problème latent
qui requiert toute votre attention.
											Je pense que c'est particulièrement
prégnant maintenant,
											alors que la technologie transforme
le travail de pratiquement tout le monde
											et que les structures
qui encadrent notre travail
											évoluent à un rythme jamais vu
depuis la révolution industrielle.
											Nous devons tous modeler
et participer à l'avenir du travail.
											Nous devons remettre en question
											et changer les fragments
de nos vies professionnelles
											qui sont brisés.
									",What productive conflict can offer a workplace,Jess Kutch,6:17,"work,policy,social change,future,communication,economics,TED Fellows,culture,community,leadership"
"
","
",What productive conflict can offer a workplace,Jess Kutch,6:17,"work,policy,social change,future,communication,economics,TED Fellows,culture,community,leadership"
"
											So I hope the next time
a coworker invites you
											maybe to join a sign-on
letter to your boss,
											or a group of employees asks for a meeting
											to discuss their concerns
about the new health care plan,
											I hope you'll consider it an opportunity
											to build a better workplace,
											a stronger business
											and an economy that works for all of us.
									","
											Je forme le vœu que la prochaine fois
qu'un collègue vous invitera
											à signer une pétition
adressée à votre chef
											ou qu'un groupe d'employés
sollicitera une réunion
											pour présenter leurs inquiétudes
sur la nouvelle mutuelle,
											vous y trouverez une occasion
											de construire un meilleur
environnement de travail,
											un meilleur environnement d'affaires
											et une économique qui a un impact
positif pour tous.
									",What productive conflict can offer a workplace,Jess Kutch,6:17,"work,policy,social change,future,communication,economics,TED Fellows,culture,community,leadership"
"
","
",What productive conflict can offer a workplace,Jess Kutch,6:17,"work,policy,social change,future,communication,economics,TED Fellows,culture,community,leadership"
"
											Thank you.
									","
											Merci.
									",What productive conflict can offer a workplace,Jess Kutch,6:17,"work,policy,social change,future,communication,economics,TED Fellows,culture,community,leadership"
"
","
",What productive conflict can offer a workplace,Jess Kutch,6:17,"work,policy,social change,future,communication,economics,TED Fellows,culture,community,leadership"
"
											(Applause)
									","
											(Applaudissements)
									",What productive conflict can offer a workplace,Jess Kutch,6:17,"work,policy,social change,future,communication,economics,TED Fellows,culture,community,leadership"
"
","
",What productive conflict can offer a workplace,Jess Kutch,6:17,"work,policy,social change,future,communication,economics,TED Fellows,culture,community,leadership"
