en,es,tr,pt,title,speaker,duration,tags
"
											Load-bearing earth walls
that really ground the school,
											and large bamboo structures
that bring the lightness in.
											That's the classroom on the ground floor.
											Attached to it are the caves.
											They're for reading,
for snuggling, for solo work,
											for meditation, for playing ...
											and the classroom on the top.
									","
											Muros de tierra portantes,
forman la base de la escuela,
											y grandes estructuras de bambú
que dejan entrar la luz.
											Esta aula está situada en la planta baja.
											Junto al aula están las cuevas.
											Se usan para leer, descansar
y trabajar en solitario,
											para meditación, para jugar...
											y el aula en la parte superior.
									","
											Yükü taşıyan toprak duvarlar
okulun sağlam temelini oluştururken,
											geniş bambu iskeletler de
aydınlığı içeri taşıyor.
											Bu zemin kattaki bir sınıf.
											Ona bağlı mağaralar bulunuyor.
											Mağaralar; okumak, uzanmak,
tek başına çalışmak,
											meditasyon, oyun... için.
											Üstlerinde de sınıf bulunuyor.
									","
											As paredes estruturais de terra 
sustentam a escola
											e as grandes estruturas de bambu
deixam entrar a luz.
											Esta é a sala de aulas no piso térreo.
											Ligada a ela estão as caves.
											Servem para a leitura,
para descansar, para trabalhar sozinho,
											para meditação, para brincar
											e a sala de aulas por cima.
									",The warmth and wisdom of mud buildings,Anna Heringer,13:01,"architecture,design,engineering,sustainability,environment,materials"
"
","
","
","
",The warmth and wisdom of mud buildings,Anna Heringer,13:01,"architecture,design,engineering,sustainability,environment,materials"
"
											The children all signed
with their names in Bengali the doors,
											and they did not only sign,
they also helped building the school.
											And I'm sure you all had your hands
in mud or clay before.
											It's wonderful to touch. I love it.
											The children loved it.
											And can you imagine the feeling
of a small boy or a girl
											or an illiterate day laborer standing
in front of that school building
											and knowing that you built this
											out of the ordinary bamboo
and just the dirt underneath your feet,
											using nothing but your hands?
											That gives such an enormous boost
of trust and confidence
											in yourself and the community.
									","
											Los niños firmaron las puertas
con sus nombres en bengalí
											y no solo firmaron, sino que ayudaron
a construir el colegio.
											Seguro que todos tuvieron
alguna vez en sus manos barro y arcilla.
											Es una sensación estupenda. Me encanta.
											A los niños les encanta.
											Imaginen lo que siente un niño o una niña
											o un jornalero analfabeto
que está frente al colegio
											sabiendo que se ha construido
											con el bambú de los alrededores
y la tierra que hay bajo sus pies
											usando como herramientas las manos.
											Eso genera un gran aumento
de la confianza
											en uno mismo y en la comunidad.
									","
											Çocuklar kapılara Bengal dilinde
isimlerini yazdılar,
											yalnızca isim yazmakla kalmayıp
okulun inşasına yardım da ettiler.
											Eminim daha önce elinizi
çamura veya kile bulaştırmışsınızdır.
											Dokunması harika.
Bayılıyorum.
											Çocuklar da bayıldı.
											Ve o hissi hayal edebiliyor musunuz;
küçük bir oğlan ya da kız çocuğunun
											ya da okuma yazması olmayan bir işçinin
okul binasının önünde
											bu yapıyı inşa ettiğini,
											sıradan bambu ve ayağının altındaki
toprağı kullanarak
											yalnızca elleriyle kurduğunu bilmesi.
											Bu his hem kendinize
hem de topluma
											muazzam bir güven ve sorumluluk aşılıyor.
									","
											As crianças assinaram todas
os seus nomes em bengali nas portas
											mas não se limitaram a assinar,
também ajudaram a construir a escola.
											Certamente já todos vocês
meteram as mãos na lama ou no barro.
											É uma delícia ao tacto. Eu adoro.
											As crianças adoraram.
											Imaginem a sensação dum rapazito
ou duma rapariguita
											ou de um trabalhador analfabeto
em frente daquela escola
											sabendo que tinha construído isto
											com bambu vulgar
e com a lama debaixo dos seus pés
											sem usar outra coisa a não ser as mãos.
											Isso dá-lhes um reforço enorme
de confiança
											em si mesmo e na comunidade.
									",The warmth and wisdom of mud buildings,Anna Heringer,13:01,"architecture,design,engineering,sustainability,environment,materials"
"
","
","
","
",The warmth and wisdom of mud buildings,Anna Heringer,13:01,"architecture,design,engineering,sustainability,environment,materials"
"
											And in the material.
											Especially mud has a very poor image.
											When we think of mud, we think of dirt —
											it's ugly, it's nondurable —
											and this is the image I want to change.
											In fact, it's the 11th rainy season
for this school now,
											really harsh, horizontal monsoon rains,
											and the walls are standing strong.
									","
											Y en los materiales.
											El barro tiene mala publicidad.
											Si pensamos en el barro, vemos suciedad...
											Es feo, no es perdurable...
											y ese es el concepto que trato de cambiar.
											De hecho, es la onceava temporada
de lluvias ya,
											muy duras, lluvias 
monzónicas horizontales,
											y las paredes se mantienen fuertes.
									","
											Ve elbette malzemeye.
											Özellikle çamurun algısı çok kötü.
											Çamuru, toprağı düşündüğümüzde,
											çirkin, dayanıksız...
											benim de değiştirmek istediğim algı bu.
											Aslına bakarsak, bu okulun
11. yağmur mevsimini yaşıyoruz,
											gerçekten şiddetli, yatay
muson yağmurlarından bahsediyorum,
											duvarlar sapasağlam dayanıyor.
									","
											E nos materiais.
											A lama em especial
tem uma imagem muito pobre.
											Quando pensamos na lama,
pensamos em sujidade
											— é feia, não dura muito —
											é esta imagem que eu tenho de alterar.
											Esta escola já vai
na 11.ª estação das chuvas,
											chuvas muito intensas,
monções horizontais,
											e as paredes mantêm-se resistentes.
									",The warmth and wisdom of mud buildings,Anna Heringer,13:01,"architecture,design,engineering,sustainability,environment,materials"
"
","
","
","
",The warmth and wisdom of mud buildings,Anna Heringer,13:01,"architecture,design,engineering,sustainability,environment,materials"
"
											(Applause)
									","
											(Aplausos)
									","
											(Alkışlar)
									","
											(Aplausos)
									",The warmth and wisdom of mud buildings,Anna Heringer,13:01,"architecture,design,engineering,sustainability,environment,materials"
"
","
","
","
",The warmth and wisdom of mud buildings,Anna Heringer,13:01,"architecture,design,engineering,sustainability,environment,materials"
"
											So how does it work?
											First rule, a good foundation
that keeps the wall dry from the ground,
											and second rule, a good roof
that protects from the top,
											and third rule, erosion control.
											Mud walls need speed breakers
											so that the rainwater
cannot run down the wall fast,
											and these speed breakers
could be lines of bamboo
											or stones or straw mixed into the mud,
											just like a hill needs trees or rocks
in order to prevent erosion.
											It works just the same way.
											And people always ask me
if I have to add cement to the mud,
											and the answer is no.
											There is no stabilizer,
no coating on these walls,
											only in the foundation.
											So this is the close-up of the wall
											after 10 rainy seasons,
											and as much as I grew a bit older,
											the wall got some wrinkles as well.
											The edges my not be as sharp as before,
											but it still looks pretty good,
											and if it needs repairing,
											it is really easy to do.
											You just take the broken part,
											make it wet, and put it back on the wall,
											and it will look the same as before.
											Wish that would work on me, too.
									","
											Así que, ¿cómo funciona?
											Primera regla, un buen cimiento 
que aisla a la pared del suelo,
											Segunda regla, un buen techo
que protege la parte superior.
											y tercera regla, control de la erosión.
											Las paredes de barro necesitan 
reductores de velocidad
											para que el agua de lluvia
no se deslice por las paredes
											y estos reductores de velocidad
pueden ser palos de bambú
											o piedras o paja mezcladas en el lodo.
											Igual que una montaña que necesita árboles
o piedras para evitar la erosión.
											Funciona de la misma manera.
											Y la gente me pregunta si hay
que echar cemento al barro
											y la respuesta es no.
											No hay estabilizador, no hay revestimiento
en estas paredes,
											solo en el cimiento.
											Este es el primer plano de una pared
											después de diez estaciones lluviosas,
											y así como yo me voy haciendo
un poco más mayor,
											la pared también tiene
unas cuantas arrugas.
											Los bordes ya no están robustos,
											pero aún se ven bastante bien.
											Y si hay que repararlos,
											es bastante fácil hacerlo.
											Se toma la parte que está quebrada,
											se humedece y se pone en la pared.
											Y se verá igual que antes.
											Ojalá funcionara para mí también.
									","
											Peki nasıl oluyor?
											İlk kural: duvarları zeminden ayırıp
kuru tutan iyi bir temel,
											ikinci kural: üst tarafı koruyacak
sağlam bir çatı
											ve üçüncü kural: erozyon kontrolü.
											Çamur duvarların hız kesicilere
ihtiyacı vardır,
											yağmur suyunun duvardan aşağı
hızla akmasını engellerler.
											Bu hız kesiciler bambu şeritler olabilir
											ya da çamura taş, saman gibi
malzemeler karıştırılır.
											Bir tepenin erozyona karşı ağaç
ya da taşlara ihtiyaç duyması gibi,
											duvarlara da set gerekir.
											Bana hep gelen soru, çamura
çimento eklemek gerekip gerekmediği,
											ve cevabım hayır, gerekmiyor.
											Bu duvarlarda sabitleyici, 
kaplama yok,
											yalnızca temelde var.
											Burada duvarı yakın plan görüyorsunuz
											10 yağmur mevsiminden sonra,
											ben nasıl yaşlandıysam,
											duvarın da bazı kırışıkları oluşmuş.
											Kenarlar eskisi kadar keskin değil,
											ancak yine de iyi görünüyor.
											Üstelik tamir gerektiğinde,
											bunu yapmak da gerçekten kolay.
											Yalnızca bozuk kısmı alıyorsunuz,
											ıslatıp duvara geri koyuyorsunuz.
											Eskisinin aynısı oluyor.
											Keşke bu bende de işe yarasaydı.
									","
											Como é que isto funciona?
											Primeira regra, uns bons alicerces
que mantêm a parede seca desde a base.
											Segunda regra, um bom telhado
que a proteja por cima.
											Terceira regra, controlo da erosão.
											As paredes de lama precisam
de retardadores de velocidade
											para as águas da chuva não escorrerem
pela parede muito depressa.
											Esses retardadores de velocidade
podem ser filas de bambus
											ou pedras, ou palha misturada na lama,
											tal como uma colina precisa de árvores
ou rochas para impedir a erosão.
											Funciona da mesma maneira.
											As pessoas perguntam-me sempre
se eu junto cimento à lama.
											A resposta é não.
											Não há estabilizador
nem revestimento nestas paredes,
											só nos alicerces.
											Esta é a visão de perto da parede,
											ao fim de 10 estações de chuvas.
											Tal como eu, quando vou envelhecendo,
a parede também tem algumas rugas.
											As bordas podem não estar
tão afiadas como antes,
											mas ainda têm muito bom aspeto.
											Se precisarem de reparação,
isso é bastante fácil.
											Tiramos a parte quebrada,
											humedecemo-la e voltamos
a pô-la na parede.
											Fica com o mesmo aspeto que tinha.
											Quem me dera também
poder fazer isso.
									",The warmth and wisdom of mud buildings,Anna Heringer,13:01,"architecture,design,engineering,sustainability,environment,materials"
"
","
","
","
",The warmth and wisdom of mud buildings,Anna Heringer,13:01,"architecture,design,engineering,sustainability,environment,materials"
"
											(Laughter)
									","
											(Risas)
									","
											(Kahkahalar)
									","
											(Risos)
									",The warmth and wisdom of mud buildings,Anna Heringer,13:01,"architecture,design,engineering,sustainability,environment,materials"
"
","
","
","
",The warmth and wisdom of mud buildings,Anna Heringer,13:01,"architecture,design,engineering,sustainability,environment,materials"
"
											Yeah, and the great thing is,
											if an earth wall is not needed anymore,
											it can go back to the ground it came from,
											turn into a garden,
											or get fully recycled
without any loss of quality.
											There's no other material
that can do this,
											and this is why mud is so excellent
in terms of environmental performance.
									","
											Y lo bueno es que
											si ya no se necesita
más esa pared de tierra
											puede volver a donde pertenecía, al suelo,
											convertirla en un jardín
											o reciclarla sin perder calidad.
											No existe ningún otro material
que pueda hacer eso.
											El barro es una gran opción
para el medioambiente.
									","
											Evet ve en harika kısmı şu ki
											eğer toprak duvara artık ihtiyaç yoksa,
											geldiği yere geri dönebiliyor.
											Bir bahçeye dönüşebiliyor
											veya kalite kaybı olmaksızın
tamamen geri dönüştürülebiliyor.
											Bunu yapabilen başka malzeme yok,
											tam da bu nedenle toprak, çevresel
performans açısından mükemmel seçim.
									","
											O melhor é que,
											se uma parede já não for precisa,
											pode voltar para o solo
de onde foi criada,
											transformada num jardim,
											ou ser totalmente reciclada
sem perda de qualidade.
											Não há nenhum outro material
que possa fazer isto.
											É por isso que a lama é tão excelente
em termos de desempenho ambiental.
									",The warmth and wisdom of mud buildings,Anna Heringer,13:01,"architecture,design,engineering,sustainability,environment,materials"
"
","
","
","
",The warmth and wisdom of mud buildings,Anna Heringer,13:01,"architecture,design,engineering,sustainability,environment,materials"
"
											What about the economic sustainability?
											When we built the school,
											I practically lived
on the construction site,
											and in the evening, I used to go
with the workers to the market,
											and I could see
how they spent their money.
											And they would buy
the vegetables from their neighbors,
											they would get a new haircut
or a new blouse from the tailor.
											And because the main part
of the building budget
											was spent on craftsmanship,
											the school wasn't just a building,
											it became a real catalyst
for local development,
											and that made me happy.
											If I had designed the school
in cement and steel,
											this money would have been exported
and lost for those families.
									","
											¿Qué pasa con la sostenibilidad económica?
											Cuando construimos el colegio,
											yo vivía en ese lugar
											y por la noche iba
con los trabajadores al mercado
											y pude ver cómo gastaban su dinero.
											Compraban las verduras de sus vecinos,
											iban al peluquero o al sastre
por una nueva camisa.
											Y como la parte principal
del presupuesto del edificio
											se dedicaba a la artesanía,
											la escuela no solo era un edificio
											era también un catalizador
para el desarrollo local,
											y eso me hizo muy feliz.
											Si lo hubiese hecho de cemento y acero,
											este dinero nunca habría llegado
a sus manos.
									","
											Peki ya ekonomik sürdürülebilirlik?
											Okulu inşa ederken,
											neredeyse inşaat alanında
yaşadım sayılır.
											Akşamları, işçilerle beraber
pazara gidiyor,
											paralarını nasıl harcadıklarını
görüyordum.
											Sebzeleri komşularından
satın alıyorlardı,
											saçlarını kestiriyor 
ya da terziden yeni bir bluz alıyorlardı.
											Ve inşaat bütçesinin 
başlıca kısmı
											işçiliğe harcandığından,
											okul yalnızca bir bina değil,
											yerel kalkınma için bir katalizör
görevi de görüyordu,
											bu da beni mutlu ediyordu.
											Eğer okulu çimento ve çelikten
tasarlasaydım,
											bu para ülke dışına gidecek
ve bu ailelere yaramayacaktı.
									","
											E quanto à sustentabilidade económica?
											Quando construímos a escola,
											eu praticamente vivi
no local da construção
											e, à noite, costumava ir
ao mercado com os trabalhadores
											e via como eles gastavam o dinheiro.
											Compravam os vegetais aos vizinhos,
											iam cortar o cabelo
ou compravam ao alfaiate uma nova blusa.
											Como a principal parte
do orçamento para a construção
											era gasta na mão de obra,
											a escola não era apenas um edifício,
											tornou-se num catalisador
para o desenvolvimento local,
											o que me satisfez muito.
											Se eu tivesse concebido a escola
de cimento e aço,
											aquele dinheiro teria sido exportado
e perdido para aquelas famílias.
									",The warmth and wisdom of mud buildings,Anna Heringer,13:01,"architecture,design,engineering,sustainability,environment,materials"
"
","
","
","
",The warmth and wisdom of mud buildings,Anna Heringer,13:01,"architecture,design,engineering,sustainability,environment,materials"
"
											(Applause)
									","
											(Aplausos)
									","
											(Alkışlar)
									","
											(Aplausos)
									",The warmth and wisdom of mud buildings,Anna Heringer,13:01,"architecture,design,engineering,sustainability,environment,materials"
"
","
","
","
",The warmth and wisdom of mud buildings,Anna Heringer,13:01,"architecture,design,engineering,sustainability,environment,materials"
"
											The building budget at that time
was 35,000 euros —
											it's probably doubled by now —
											and this is a lot of money
for that region,
											and especially because this money
is working within the community
											and rotating fast,
											and not on the stock market.
											So when it comes to the economic
sustainability of my project,
											my main question is, who gets the profit?
									","
											El presupuesto para el edificio
era de 35 000 euros.
											Probablemente es el doble ahora,
											y eso es mucho dinero para esa región,
											porque este dinero está funcionando
dentro de la comunidad
											y moviéndose rápido,
											y no en el mercado de valores.
											Para la sostenibilidad
económica del proyecto,
											mi primera pregunta es,
¿quién se beneficia?
									","
											O zamanlar inşaat bütçesi
35.000 Euro idi...
											Şimdiye muhtemelen iki katına
çıkmıştır.
											Ve bu tutar, 
bu bölge için çok para demek.
											Hele ki toplum içinde kalıyor,
											hızlı el değiştiriyor,
											ve borsaya dahil olmuyorsa.
											Dolayısıyla, projemin ekonomik
sürdürülebilirliği sözkonusu ise,
											Sorduğum başlıca soru: Kim kar edecek?
									","
											O orçamento do edifício na altura
era de 35 000 euros
											— provavelmente hoje seria o dobro —
											e isso é muito dinheiro
para aquela região,
											especialmente porque este dinheiro
funciona dentro da comunidade
											e gira muito depressa.
											Não é no mercado de ações.
											Quando abordo a sustentabilidade
económica de um projeto meu,
											a primeira pergunta que faço é:
quem obtém o proveito?
									",The warmth and wisdom of mud buildings,Anna Heringer,13:01,"architecture,design,engineering,sustainability,environment,materials"
"
","
","
","
",The warmth and wisdom of mud buildings,Anna Heringer,13:01,"architecture,design,engineering,sustainability,environment,materials"
"
											How many of you in here
											have some experience
living in a mud house?
											Chris Anderson, where is your hand?
									","
											¿Cuántos de aquí
											han vivido en una casa de barro?
											Chris Anderson, ¿dónde está tu mano?
									","
											Aranızda kaç kişinin,
											Çamurdan bir evde yaşama
deneyimi var?
											Chris Anderson, elini göremiyorum?
									","
											Quantos aqui
											têm experiência 
de viver numa casa de lama?
											Chris Anderson, onde está a tua mão?
									",The warmth and wisdom of mud buildings,Anna Heringer,13:01,"architecture,design,engineering,sustainability,environment,materials"
"
","
","
","
",The warmth and wisdom of mud buildings,Anna Heringer,13:01,"architecture,design,engineering,sustainability,environment,materials"
"
											(Laughter)
									","
											(Risas)
									","
											(Kahkahalar)
									","
											(Risos)
									",The warmth and wisdom of mud buildings,Anna Heringer,13:01,"architecture,design,engineering,sustainability,environment,materials"
"
","
","
","
",The warmth and wisdom of mud buildings,Anna Heringer,13:01,"architecture,design,engineering,sustainability,environment,materials"
"
											You? OK.
									","
											¿Eres tú?
									","
											Siz mi? Peki.
									","
											Você? Ok.
									",The warmth and wisdom of mud buildings,Anna Heringer,13:01,"architecture,design,engineering,sustainability,environment,materials"
"
","
","
","
",The warmth and wisdom of mud buildings,Anna Heringer,13:01,"architecture,design,engineering,sustainability,environment,materials"
"
											Yeah.
											It seems totally out of our focus,
											but approximately three billion people
all around the planet
											are living in earth houses,
											and it is a traditional building material
											in Europe just as much as in Africa.
									","
											Sí.
											Parece algo impensable.
											pero unos 3 millones
de personas en todo el mundo
											viven en casas de tierra
											y constituye un material
de edificación tradicional
											en Europa, tanto como lo es en África.
									","
											Evet.
											İlgi alanımızın tamamen dışında,
											ancak gezegenimizde yaklaşık
üç milyar kişi
											toprak evlerde yaşıyor.
											Toprak, Avrupa'da da
en az Afrika'daki kadar
											geleneksel bir yapı malzemesi.
									","
											Pois.
											Parece completamente fora de causa
											mas cerca de três mil milhões
de pessoas em todo o planeta
											vivem em casas de terra
											que é um material
de construção tradicional
											na Europa, tal como em África.
									",The warmth and wisdom of mud buildings,Anna Heringer,13:01,"architecture,design,engineering,sustainability,environment,materials"
