en,es,de,title,speaker,duration,tags
"
","
","
",How to turn a group of strangers into a team,Amy Edmondson,13:07,"leadership,business,motivation,communication,collaboration,cooperation,goal-setting,potential,personal growth"
"
											Take the quest for smart cities.
											Maybe you've seen some of the rhetoric:
											mixed-use designs,
zero net energy buildings,
											smart mobility,
											green, livable, wonderful cities.
											We have the vocabulary,
we have the visions,
											not to mention the need.
											We have the technology.
											Two megatrends —
											urbanization, we're fast
becoming a more urban planet,
											and climate change —
											have been increasingly pointing to cities
											as a crucial target for innovation.
											And now around the world
in various locations,
											people have been teaming up
											to design and try to create
green, livable, smart cities.
											It's a massive innovation challenge.
									","
											Tomemos la búsqueda 
de ciudades inteligentes.
											Quizá hayan visto algo de la retórica:
											diseños de uso mixto, edificios 
con consumo energético nulo,
											movilidad inteligente,
											ciudades maravillosas, verdes, habitables.
											Tenemos el vocabulario, 
tenemos las visiones,
											sin mencionar la necesidad.
											Tenemos la tecnología.
											Dos megatendencias,
											la urbanización —estamos siendo
un planeta más urbano—
											y el cambio climático,
											han señalado cada vez más a las ciudades
											como un objetivo crucial 
para la innovación.
											Y ahora, alrededor del mundo,
en varios lugares,
											la gente ha estado trabajando en grupo
											para diseñar e intentar crear
ciudades inteligentes, verdes, habitables.
											Es un gran desafío de innovación.
									","
											Nehmen wir z.B. die Suche
nach 'smarten' Städten.
											Vielleicht haben Sie
von einigen der Ideen gehört:
											Mehrzweck-Designs, Null-Energie-Häuser,
											'smarte Mobilität',
											grüne, wohnliche, wunderschöne Städte.
											Wir haben das Vokabular,
wir haben die Visionen,
											nicht zu vergessen, den Bedarf dafür.
											Wir haben die Technologien.
											Zwei Megatrends:
											Urbanisierung — immer schneller
wird unser Planet urbanisiert —
											und der Klimawandel.
											Beide zeigten zunehmend auf, dass
Innovation in Städten entscheidend ist.
											Auf der ganzen Welt,
an verschiedenen Orten,
											schließen sich momentan
die Leute zusammen,
											um grüne, lebenswerte und 'smarte' Städte
zu designen und zu erschaffen.
											Das ist eine riesige Innovationsaufgabe.
									",How to turn a group of strangers into a team,Amy Edmondson,13:07,"leadership,business,motivation,communication,collaboration,cooperation,goal-setting,potential,personal growth"
"
","
","
",How to turn a group of strangers into a team,Amy Edmondson,13:07,"leadership,business,motivation,communication,collaboration,cooperation,goal-setting,potential,personal growth"
"
											To understand it better,
											I studied a start-up —
a smart-city software start-up —
											as it teamed up
with a real estate developer,
											some civil engineers,
											a mayor,
											an architect, some builders,
some tech companies.
											Their goal was to build
a demo smart city from scratch.
											OK. Five years into the project,
not a whole lot had happened.
											Six years, still no ground broken.
											It seemed that teaming
across industry boundaries
											was really, really hard.
											OK, so ...
											We had inadvertently discovered
											what I call ""professional culture clash""
with this project.
											You know, software engineers
and real estate developers
											think differently —
											really differently:
											different values, different time frames —
time frames is a big one —
											and different jargon, different language.
											And so they don't always see eye to eye.
											I think this is a bigger problem
than most of us realize.
											In fact, I think
professional culture clash
											is a major barrier to building
the future that we aspire to build.
											And so it becomes a problem
that we have to understand,
											a problem that we have
to figure out how to crack.
											So how do you make sure teaming goes well,
especially big teaming?
											This is the question I've been trying
to solve for a number of years
											in many different workplaces
											with my research.
									","
											Para entenderlo mejor,
											estudié a una empresa emergente 
de programación para ciudades inteligentes
											cuando se unió con un 
desarrollador inmobiliario,
											algunos ingenieros civiles,
											un intendente,
											un arquitecto, algunos constructores,
algunas compañías de tecnología.
											Su objetivo era construir una ciudad 
inteligente de muestra desde el principio.
											Bien. Cinco años en el proyecto 
y no pasó mucho.
											Seis años, todavía no 
se había removido el terreno.
											Parecía que trabajar en equipo
atravesando las fronteras laborales
											era realmente muy, muy difícil.
											Bien, entonces...
											Sin darnos cuenta descubrimos,
											con este proyecto, lo que yo llamo ""el 
choque de culturas profesional"".
											Saben, los ingenieros de programación,
y los desarrolladores inmobiliarios
											piensan de modo diferente...
											realmente diferente:
											diferentes valores, diferentes plazos
—especialmente los plazos de tiempo—
											y diferente jerga, diferente lenguaje.
											Y no siempre están de acuerdo.
											Creo que este es un problema más grande
de lo que nos damos cuenta.
											De hecho, creo que el choque
de culturas profesional
											es un gran obstáculo para construir
el futuro que aspiramos a construir.
											Y se vuelve un problema
que debemos entender,
											un problema que debemos 
tratar de descifrar.
											¿Y cómo nos aseguramos de que
el trabajo en equipo vaya bien,
											especialmente en los equipos grandes?
											Es la pregunta que he tratado de resolver 
durante unos cuantos años
											en muchos lugares de trabajo
											con mi investigación.
									","
											Um das besser zu verstehen,
											begleitete ich ein Start-up, das Software
für smarte Städte entwickelt,
											wie es im Team arbeitete
mit Immobilienmaklern,
											Bauingenieuren, dem Bürgermeister,
											mit einem Architekten, ein paar
Bauarbeitern, und einigen Technikfirmen.
											Ihr Ziel war es,
											eine Vorzeigeversion einer 'smarten' Stadt
von Grund auf neu zu bauen.
											Nach fünf Jahren Projektarbeit
ist noch nicht so viel passiert.
											Nach sechs Jahren, nach wie vor
kein Durchbruch.
											Es schien, als ob branchenübergreifende
Zusammenarbeit sehr, sehr schwer ist.
											Okay, also —
											Wir hatten in diesem Projekt
zufällig das entdeckt,
											was ich als ""Kollision
von Berufskulturen"" bezeichne.
											Wissen Sie, Softwareentwickler
und Immobilienmakler denken anders;
											wirklich anders:
											unterschiedliche Werte,
verschiedene Zeitrahmen —
											Zeitrahmen sind ein großer Unterschied —
											und unterschiedlicher Wortschatz,
eine andere Sprache.
											Sie sind also nicht immer einer Meinung.
											Ich denke, das ist
ein sehr großes Problem,
											was die meisten nicht so wahrnehmen.
											Ich glaube sogar,
											dass ""Berufskultur-Kollision""
ein primäres Hindernis
											beim Aufbau der Zukunft,
die wir anstreben, ist.
											Dies wird ein Problem
das wir verstehen müssen,
											ein Problem, für das wir
eine Lösung brauchen.
											Wie stellt man also sicher,
											dass Teaming gut funktioniert,
besonders im großen Rahmen?
											Diese Frage versuche ich
seit einigen Jahren,
											in verschiedensten
Arbeitsumgebungen zu ergründen.
									",How to turn a group of strangers into a team,Amy Edmondson,13:07,"leadership,business,motivation,communication,collaboration,cooperation,goal-setting,potential,personal growth"
"
","
","
",How to turn a group of strangers into a team,Amy Edmondson,13:07,"leadership,business,motivation,communication,collaboration,cooperation,goal-setting,potential,personal growth"
"
											Now, to begin to get just a glimpse
of the answer to this question,
											let's go back to Chile.
											In Chile, we witnessed 10 weeks of teaming
											by hundreds of individuals
											from different professions,
different companies,
											different sectors, even different nations.
											And as this process unfolded,
											they had lots of ideas,
they tried many things,
											they experimented, they failed,
											they experienced
devastating daily failure,
											but they picked up, persevered,
											and went on forward.
											And really, what we witnessed there
											was they were able to be humble
											in the face of the very
real challenge ahead,
											curious — all of these
diverse individuals,
											diverse expertise especially,
nationality as well,
											were quite curious about
what each other brings.
											And they were willing to take risks
to learn fast what might work.
											And ultimately, 17 days
into this remarkable story,
											ideas came from everywhere.
											They came from André Sougarret,
who is a brilliant mining engineer
											who was appointed by the government
to lead the rescue.
											They came from NASA.
											They came from Chilean Special Forces.
											They came from volunteers
around the world.
											And while many of us,
including myself, watched from afar,
											these folks made slow,
painful progress through the rock.
									","
											Ahora bien, para empezar a vislumbrar 
la respuesta a esta pregunta,
											volvamos a Chile.
											En Chile, fuimos testigos de 10 semanas 
de trabajo en grupo
											de cientos de individuos
											con diferentes profesiones,
de diferentes compañías,
											diferentes sectores, hasta 
de naciones diferentes.
											Y a medida que este proceso
se fue desarrollando,
											tuvieron muchas ideas,
intentaron muchas cosas,
											experimentaron, fallaron,
											sufrieron devastadores fallos diarios,
											pero se levantaron, perseveraron,
											y siguieron adelante.
											Y realmente, lo que presenciamos allí
											fue que fueron capaces de ser humildes
											frente al gran desafío 
que tenían por delante,
											curiosos... todos estos 
distintos individuos,
											con distintas especialidades,
y nacionalidades también,
											eran muy curiosos de
lo que los demás aportaban.
											Y estaban dispuestos a correr riesgos, a 
aprender rápido lo que pudiera funcionar.
											Y, finalmente, a los 17 días de estar 
en esta historia extraordinaria,
											las ideas vinieron de todas partes.
											Vinieron de André Sougarret,
que es un ingeniero de minas brillante
											que fue designado por el gobierno
para liderar el rescate.
											Vinieron de la NASA.
											Vinieron de las Fuerzas 
Especiales Chilenas.
											Vinieron de los voluntarios 
de todo el mundo.
											Y mientras muchos de nosotros,
incluso yo, mirábamos desde lejos,
											esta gente progresaba lenta y
penosamente a través de la roca.
									","
											Um einen ersten Einblick
in die Antwort dieser Frage zu bekommen,
											kehren wir zurück nach Chile.
											In Chile wurden wir Zeuge von 10 Wochen
kontinuierlichem Teaming
											von hunderten Personen
											aus unterschiedlichen Berufen,
von verschiedenen Firmen,
											aus unterschiedlichen Branchen
und sogar Ländern.
											Als sich dieser Prozess entwickelte,
											hatten alle viele Ideen,
sie probierten Vieles aus,
											sie experimentierten, sie scheiterten,
											sie erlebten täglich
kolossale Misserfolge,
											Aber sie standen wieder auf,
waren beharrlich und machten weiter.
											Wir können wirklich bezeugen,
											dass die Leute demütig waren
											angesichts der bevorstehenden,
sehr realen Herausforderung.
											Neugierig — all diese
verschiedenen Personen,
											aus verschiedenen Fachrichtungen,
verschiedenen Ländern
											wollten wissen, was die Anderen mitbringen
und waren bereit Risiken einzugehen,
											um früh zu erfahren,
was funktionieren könnte.
											Schließlich, am Tag 17
dieser bemerkenswerten Geschichte,
											kamen die Ideen aus allen Richtungen.
											Ideen kamen von André Sougarret,
einem brillanten Bergbauingenieur,
											der von der Regierung ernannt wurde,
die Rettung zu leiten.
											Ideen kamen von der NASA.
											Ideen von der chilenischen Spezialeinheit,
											Ideen kamen von Freiwilligen
auf der ganzen Welt.
											Während viele von uns, wie auch
ich selbst, aus der Ferne zuschauten,
											fanden die Leute langsam, mühevoll
den Weg durch den Felsen.
									",How to turn a group of strangers into a team,Amy Edmondson,13:07,"leadership,business,motivation,communication,collaboration,cooperation,goal-setting,potential,personal growth"
"
","
","
",How to turn a group of strangers into a team,Amy Edmondson,13:07,"leadership,business,motivation,communication,collaboration,cooperation,goal-setting,potential,personal growth"
"
											On the 17th day, they
broke through to the refuge.
											It's just a remarkable moment.
											And with just a very small incision,
they were able to find it
											through a bunch
of experimental techniques.
											And then for the next 53 days,
											that narrow lifeline would be the path
											where food and medicine
and communication would travel,
											while aboveground, for 53 more days,
they continued the teaming
											to find a way to create a much larger hole
											and also to design a capsule.
											This is the capsule.
											And then on the 69th day,
											over 22 painstaking hours,
											they managed to pull
the miners out one by one.
									","
											A los 17 días alcanzaron el refugio.
											Fue un momento extraordinario.
											Y con solo un pequeño corte
fueron capaces de encontrarlo
											usando un grupo de 
técnicas experimentales.
											Y luego, durante los siguientes 53 días,
											esa vía angosta sería el camino
											por donde viajarían la comida, 
las medicinas y la comunicación,
											mientras que en la superficie, por otros
53 días continuaron el trabajo en equipo
											para encontrar el modo de crear
un agujero mucho más grande
											y también para diseñar una cápsula.
											Esta es la cápsula.
											Y luego, a los 69 días,
											después de 22 arduas horas
											lograron sacar a los mineros uno por uno.
									","
											Am 17. Tag drangen sie
bis zur Zufluchtsstätte vor.
											Es war ein bedeutender Moment.
											Mit einer sehr kleinen Bohrung
konnten sie sie finden,
											mithilfe von vielen
experimentellen Techniken.
											In den nächsten 53 Tage,
											war dieser schmale
Rettungsschacht der Weg,
											über den Nahrung und Medizin geschickt
wurde und kommuniziert wurde.
											Indessen arbeiteten sie an der Oberfläche
weitere 53 Tage im Team daran,
											einen Weg zu finden,
wie man ein größeres Loch bohren kann.
											Außerdem entwarfen sie eine Kapsel.
											Das hier ist die Kapsel.
											Und dann am 69. Tag,
nach 22 mühevollen Stunden,
											gelang es ihnen die Bergarbeiter
nacheinander herauszuholen.
									",How to turn a group of strangers into a team,Amy Edmondson,13:07,"leadership,business,motivation,communication,collaboration,cooperation,goal-setting,potential,personal growth"
"
","
","
",How to turn a group of strangers into a team,Amy Edmondson,13:07,"leadership,business,motivation,communication,collaboration,cooperation,goal-setting,potential,personal growth"
"
											So how did they overcome
professional culture clash?
											I would say in a word, it's leadership,
but let me be more specific.
											When teaming works,
											you can be sure that some leaders,
											leaders at all levels,
											have been crystal clear
that they don't have the answers.
											Let's call this ""situational humility.""
											It's appropriate humility.
											We don't know how to do it.
											You can be sure, as I said before,
people were very curious,
											and this situational humility
											combined with curiosity
											creates a sense of psychological safety
											that allows you take risks with strangers,
											because let's face it:
it's hard to speak up, right?
											It's hard to ask for help.
											It's hard to offer an idea
that might be a stupid idea
											if you don't know people very well.
											You need psychological safety to do that.
											They overcame what I like to call
the basic human challenge:
											it's hard to learn if you already know.
											And unfortunately, we're hardwired
to think we know.
											And so we've got to remind ourselves —
and we can do it —
											to be curious;
											to be curious about what others bring.
											And that curiosity can also spawn
a kind of generosity of interpretation.
									","
											¿Y cómo lograron superar el choque
cultural profesional?
											Lo podría decir con una sola palabra, 
liderazgo, pero seré más específica.
											Cuando el trabajo de equipo funciona,
											pueden estar seguros 
de que algunos líderes,
											líderes en todos los niveles,
											han dejado bien claro que ellos 
no tienen las respuestas.
											Llamémoslo ""humildad situacional"".
											Es la humildad adecuada.
											No sabemos como hacerlo.
											Pueden estar seguros, como les dije,
que la gente era muy curiosa,
											y esta humildad situacional
											combinada con la curiosidad
											crea una sensación de 
seguridad psicológica
											que nos permite arriesgarnos 
con extraños,
											porque, enfrentémoslo: es difícil 
decir lo que se piensa, ¿verdad?
											Es difícil pedir ayuda.
											Es difícil ofrecer una idea que
podría ser una idea ridícula
											si no conocen muy bien a la gente.
											Para eso se necesita 
seguridad psicológica.
											Ellos superaron lo que yo llamo
el desafío humano básico:
											es difícil aprender si uno ya sabe.
											Y, desafortunadamente, estamos programados
para pensar que sabemos.
											Y por eso debemos recordar
—y podemos hacerlo—
											ser curiosos;
											ser curiosos de lo que 
los otros aportan.
											Y que esa curiosidad también genera
una generosidad de interpretación.
									","
											Wie haben sie die Kollision der
Berufskulturen überwunden?
											Die Antwort in einem Wort:
Führungsqualitäten.
											Aber ich möchte das genauer erklären.
											Wenn Teaming funktioniert,
kann man sicher sein,
											dass einige der Führungskräfte —
Führende aller Ebenen —
											sich absolut bewusst sind,
dass sie selbst keine Lösungen haben.
											Nennen wir es ""situative Demut"".
											Das ist angemessene Demut.
											Wir wissen nicht, was zu tun ist.
											Sie können sicher sein,
dass die Leute sehr neugierig waren.
											Diese situative Demut,
gepaart mit Neugierde,
											erzeugt psychologische Sicherheit, die uns
erlaubt, als Fremde Risiken einzugehen.
											Denn, seien wir ehrlich: Es ist schwer,
seine Meinung zu äußern, oder?
											Es ist schwer, um Hilfe zu bitten.
											Es ist schwer, eine Idee anzubringen,
die eventuell blödsinnig ist,
											wenn man sich nicht kennt.
											Man benötigt psychologische
Sicherheit, um das zu tun.
											Sie haben das überwunden, was ich gerne
als menschliches Grundproblem bezeichne:
											Es ist schwer zu lernen,
wenn man es bereits weiß.
											Leider sind wir darauf fixiert
zu glauben, dass wir es wissen.
											Also müssen wir uns daran erinnern —
und wir können das — neugierig zu sein.
											Neugierig auf das, was Andere einbringen.
											Diese Neugier kann mit einer Fülle
von Interpretationen versehen werden.
									",How to turn a group of strangers into a team,Amy Edmondson,13:07,"leadership,business,motivation,communication,collaboration,cooperation,goal-setting,potential,personal growth"
"
","
","
",How to turn a group of strangers into a team,Amy Edmondson,13:07,"leadership,business,motivation,communication,collaboration,cooperation,goal-setting,potential,personal growth"
"
											But there's another barrier,
and you all know it.
											You wouldn't be in this room
if you didn't know it.
											And to explain it, I'm going to quote
from the movie ""The Paper Chase.""
											This, by the way, is what Hollywood thinks
											a Harvard professor
is supposed to look like.
											You be the judge.
											The professor in this famous scene,
											he's welcoming the new 1L class,
											and he says, ""Look to your left.
Look to your right.
											one of you won't be here next year.""
											What message did they hear?
""It's me or you.""
											For me to succeed, you must fail.
											Now, I don't think too many organizations
welcome newcomers that way anymore,
											but still, many times people arrive
with that message of scarcity anyway.
											It's me or you.
											It's awfully hard to team if you
inadvertently see others as competitors.
									","
											Pero hay otra barrera,
y todos lo saben.
											No estarían en esta sala 
si no lo supieran.
											Y para explicarlo, voy a citar la película
""Vida de un estudiante"".
											Este es, por cierto, lo
que Hollywood piensa
											sobre cómo debe lucir
un profesor de Harvard.
											Júzguenlo ustedes mismos.
											En esta escena famosa, el profesor
											esta dando la bienvenida 
a la nueva clase 1L,
											y dice: ""Miren a su izquierda 
y a su derecha.
											Alguno de Uds. no estará
el año próximo"".
											¿Cuál es el mensaje que escucharon?
""O eres tú o soy yo.
											Para que yo triunfe, tú debes fallar"".
											No creo que ahora muchas organizaciones
reciban a los recién llegados así,
											pero aún así, muchas veces la gente 
llega con ese mensaje de escasez.
											Eres tú o soy yo.
											Es muy difícil trabajar en equipo si uno 
ve a los otros como competidores.
									","
											Aber es gibt noch ein weiteres
Hemmnis und Sie alle kennen es.
											Sie wären sonst nicht hier.
											Um das zu erklären, möchte ich aus
dem Film ""Zeit der Prüfungen"" zitieren.
											So stellt sich Hollywood übrigens
einen Harvard Professor vor.
											Sie können das selbst beurteilen.
											Der Professor begrüßt in dieser berühmten
Szene die Jura - Erstsemester und sagt:
											""Sehen Sie nach links und nach rechts.
Einer von Ihnen ist nächstes Jahr weg.""
											Welche Aussage hörten sie da?
Entweder ich oder du.
											Damit ich weiterkomme, musst du scheitern.
											Ich denke, in vielen Organisationen
											empfängt man die Neulinge
nicht mehr auf diese Art.
											Aber trotzdem, oft kommen die Leute
mit diesem Bild der Knappheit im Kopf an.
											Entweder du oder ich.
											Es ist äußerst schwer im Team zu arbeiten,
											wenn man die Andern
unbewusst als Rivalen ansieht.
									",How to turn a group of strangers into a team,Amy Edmondson,13:07,"leadership,business,motivation,communication,collaboration,cooperation,goal-setting,potential,personal growth"
"
","
","
",How to turn a group of strangers into a team,Amy Edmondson,13:07,"leadership,business,motivation,communication,collaboration,cooperation,goal-setting,potential,personal growth"
"
											So we have to overcome that one as well,
											and when we do,
the results can be awesome.
											Abraham Lincoln said once,
											""I don't like that man very much.
I must get to know him better.""
											Think about that —
											I don't like him, that means
I don't know him well enough.
											It's extraordinary.
											This is the mindset, I have to say,
											this is the mindset you need
for effective teaming.
											In our silos, we can get things done.
											But when we step back
and reach out and reach across,
											miracles can happen.
											Miners can be rescued,
											patients can be saved,
											beautiful films can be created.
									","
											Por lo que debemos superar eso también,
											y cuando lo hacemos, los resultados
pueden ser maravillosos.
											Abraham Lincoln dijo una vez:
											""Ese hombre no me gusta mucho.
Debo lograr conocerlo mejor"".
											Piensen sobre eso...
											Él no me gusta, lo que significa
que lo no conozco bien.
											Es extraordinario.
											Esta es la mentalidad, debo decir,
											es la mentalidad que uno necesita
para un trabajo en equipo efectivo.
											Trabajando aisladamente 
podemos lograr cosas.
											Pero si damos un paso atrás, y nos 
contactamos y vamos más allá,
											pueden ocurrir milagros.
											Los mineros pueden ser rescatados,
											los pacientes pueden ser salvados,
											se pueden crear hermosas películas.
									","
											Wir müssen das also auch überwinden,
											und wenn wir das tun,
werden die Ergebnisse unglaublich.
											Abraham Lincoln sagte einst:
											""Ich mag diesen Mann nicht.
Ich muss ihn besser kennenlernen.""
											Bedenken Sie: 'Ich mag ihn nicht'
											bedeutet 'Ich kenne ihn nicht gut genug';
das ist bemerkenswert.
											Diese Einstellung — das muss ich sagen —
											Das ist die Einstellung, die man
für effektives Teaming braucht.
											Wir können in unseren Silos arbeiten.
											Aber wenn wir zurücktreten,
uns öffnen und aufeinander zugehen,
											dann können Wunder geschehen.
											Bergleute können geborgen werden,
Patienten können gerettet werden,
											wunderschöne Filme können gedreht werden.
									",How to turn a group of strangers into a team,Amy Edmondson,13:07,"leadership,business,motivation,communication,collaboration,cooperation,goal-setting,potential,personal growth"
"
","
","
",How to turn a group of strangers into a team,Amy Edmondson,13:07,"leadership,business,motivation,communication,collaboration,cooperation,goal-setting,potential,personal growth"
"
											To get there, I think there's
no better advice than this:
											look to your left, look to your right.
											How quickly can you find
the unique talents, skills
											and hopes of your neighbor,
											and how quickly, in turn,
can you convey what you bring?
											Because for us to team up
to build the future we know we can create
											that none of us can do alone,
											that's the mindset we need.
									","
											Para llegar allí, pienso que no hay 
mejor consejo que este:
											miren a su izquierda, miren a su derecha.
											¿Cuán rápido pueden encontrar
los talentos únicos, las destrezas
											y las esperanzas del otro,
											y cuán rápido, a su vez, pueden 
comunicar lo que Uds. traen?
											Porque para trabajar en equipo para 
construir ese futuro que podemos crear,
											y que nadie puede hacer solo,
											esa es la mentalidad que necesitamos.
									","
											Um das zu erreichen,
gibt es keinen besseren Rat als diesen:
											Schauen Sie nach links und nach rechts.
											Wie schnell findet man
die einzigartigen Talente und Fähigkeiten,
											sowie Träume seines Nächsten,
											und wie schnell kann man wiederum sagen,
was man selbst mitbringt?
											Wir müssen uns zusammenschließen,
um die Zukunft zu bauen,
											die wir erschaffen können,
und die keiner alleine schaffen kann.
											Diese Einstellung brauchen wir.
									",How to turn a group of strangers into a team,Amy Edmondson,13:07,"leadership,business,motivation,communication,collaboration,cooperation,goal-setting,potential,personal growth"
"
","
","
",How to turn a group of strangers into a team,Amy Edmondson,13:07,"leadership,business,motivation,communication,collaboration,cooperation,goal-setting,potential,personal growth"
"
											Thank you.
									","
											Gracias.
									","
											Danke.
									",How to turn a group of strangers into a team,Amy Edmondson,13:07,"leadership,business,motivation,communication,collaboration,cooperation,goal-setting,potential,personal growth"
"
","
","
",How to turn a group of strangers into a team,Amy Edmondson,13:07,"leadership,business,motivation,communication,collaboration,cooperation,goal-setting,potential,personal growth"
"
											(Applause)
									","
											(Aplausos)
									","
											(Applaus)
									",How to turn a group of strangers into a team,Amy Edmondson,13:07,"leadership,business,motivation,communication,collaboration,cooperation,goal-setting,potential,personal growth"
"
","
","
",How to turn a group of strangers into a team,Amy Edmondson,13:07,"leadership,business,motivation,communication,collaboration,cooperation,goal-setting,potential,personal growth"
