fr,en,tr,de,es,pt,title,speaker,duration,tags
"
","
","
","
","
","
",Ways of seeing,Rob Forbes,15:37,"beauty,business,design,exploration,photography"
"
											Et depuis ce temps-là à Amsterdam, je passe de plus en plus de temps
											dans les villes, à regarder le design
											à chercher des preuves ordinaires de design
											qui ne soient pas juste une signature de designer.
											J'etais à Buenos Aires très récemment
											et je suis allé voir ce pont par Santiago Calatrava.
											C'est un architecte et designer espagnol.
											Et les dépliants touristiques m'ont pointé dans la direction de ce pont...
											J'aime les ponts, métaphoriquement et symboliquement et structuralement...
											et ça a été une légère déception,
											parce qu'il était couvert de vase de la rivière; il n'était pas vraiment utilisé.
											Et je me suis rendu compte que bien souvent le design,
											quand on s'attend et qu'on est prêt à voir du design,
											ça peut être un peu décevant.
									","
											And since that time in Amsterdam, I spent an increasing amount of time
											in the cities, looking at design
											for common evidence of design
											that really isn't under so much of a designer's signature.
											I was in Buenos Aires very recently,
											and I went to see this bridge by Santiago Calatrava.
											He's a Spanish architect and designer.
											And the tourist brochures pointed me in the direction of this bridge —
											I love bridges, metaphorically and symbolically and structurally —
											and it was a bit of a disappointment,
											because of the sludge from the river was encrusted on it; it really wasn't in use.
											And I recognized that oftentimes design,
											when you're set up to see design,
											it can be a bit of a letdown.
									","
											Ve işte Amsterdam'da o zamandan bu yana
											şehirlerde bir tasarımcının altına imzasını atmadığı
											ortak tasarım eserleri ya da izler arayarak
											hayli zaman geçirdim.
											Bir süre öncesine kadar Buenos Aires de idim
											ve Santiago Calavatrava tarafından yapılan bu köprüyü görmeye gittim
											Santiago İspanyol bir mimar ve tasarımcı.
											Tüm turist buroşürleri beni bu köprünün olduğu yere götürdü
											Mecazi, sembolik ve yapısal anlamda köprüleri severim,
											ama bu köprü pek benim beklediğim gibi değildi;
											üzerini kaplayan atık ve çamurlar yüzünden, köprü kullanılabilir halde değildi.
											Ve bu bana şunu hatırlattı
											Tasarım çoğu zaman tasarıma dair bir şeyler arayarak bir şeye bakıldığında
											hayalkırıklığı yaratabilir.
									","
											Und seit dieser Zeit in Amsterdam verbringe ich immer mehr Zeit
											in den Städten und schaue mir Design an,
											auf der Suche nach Design,
											dass nicht so sehr durch die Handschrift eines Designers geprägt ist.
											Ich war kürzlich in Buenos Aires
											und sah mir die Brücke von Santiago Calatrava an.
											Das ist ein spanischer Architekt und Designer.
											Die Touristenbroschüren zeigten mir den Weg zu dieser Brücke –
											ich liebe Brücken, metaphorisch, symbolisch und strukturell –
											und ich war ein bisschen enttäuscht,
											denn der Dreck vom Fluss hatte sich auf ihr abgelagert; sie wurde nicht wirklich benutzt.
											Ich stellte fest, dass man häufig,
											wenn man sich Design anschauen will,
											enttäuscht wird.
									","
											Y desde aquel tiempo en Ámsterdam, pasé cada vez más tiempo
											en las ciudades, mirando el diseño
											buscando pruebas comunes de diseño
											que realmente no estén tanto bajo la firma de un diseñador.
											Estuve en Buenos Aires muy recientemente,
											y fui a ver este puente de Santiago Calatrava.
											Es un arquitecto y diseñador español.
											Y los folletos turísticos me señalaban en la dirección de este puente -
											me encantan los puentes, metafórica, simbólica y estructuralmente -
											y fue una pequeña decepción,
											porque el fango del río estaba incrustado en él; en realidad no estaba en uso.
											Y me di cuenta de que a menudo el diseño,
											cuando te dispones a ver diseño,
											puede ser una desilusión.
									","
											Desde aquela época em Amsterdão,
passei cada vez mais tempo
											nas cidades, procurando ""design"",
											indícios vulgares de ""design""
											que não fosse tanto
uma assinatura de um ""designer"".
											Estive em Buenos Aires há pouco tempo
											e fui ver esta ponte
de Santiago Calatrava.
											É um arquiteto e ""designer"" espanhol.
											As brochuras turísticas apontaram-me
a direção desta ponte
											— gosto de pontes, metafórica.
simbólica e estruturalmente —
											e tive uma certa desilusão,
											porque tinha o lodo do rio incrustado,
não estava a ser usada.
											Reconheci que, muitas vezes, o ""design"",
											quando nos dispomos a ver o ""design""
											pode ser um desapontamento.
									",Ways of seeing,Rob Forbes,15:37,"beauty,business,design,exploration,photography"
"
","
","
","
","
","
",Ways of seeing,Rob Forbes,15:37,"beauty,business,design,exploration,photography"
"
											Mais il se passait beaucoup d'autres choses dans ce quartier:
											il y avait une sorte de chantier;
											beaucoup de bâtiments étaient en construction.
											Et, en approchant d'un bâtiment à distance, on ne voit pas grand chose;
											on se rapproche un peu, et on arrive à une jolie petite composition
											qui nous rappelle un Mondrian ou un Diebenkorn ou quelque chose comme ça.
											Mais pour moi, c'était un exemple de
											matériaux industriels avec un peu de couleurs et d'animation
											une jolie petite nature morte... un exemple de design fortuit.
											Et en se rapprochant un peu plus, on obtient une perspective différente.
											Je trouve ces petites vignettes,
											ces petits designs accidentels,
											rafraîchissants.
											Ils me donnent, je ne sais pas,
											un sens de justesse dans le monde
											et un plaisir visuel en sachant
											que le bâtiment ne sera sans doute jamais aussi beau
											que ce simple échaffaudage industriel
											qui se trouve là pour un suage précis.
									","
											But there were lots of other things going on in this area:
											it was a kind of construction zone;
											a lot of buildings were going up.
											And, approaching a building from a distance, you don't see too much;
											you get a little closer, and you arrive at a nice little composition
											that might remind you of a Mondrian or a Diebenkorn or something.
											But to me it was an example of
											industrial materials with a little bit of colors and animation
											and a nice little still life — kind of unintended piece of design.
											And going a little closer, you get a different perspective.
											I find these little vignettes,
											these little accidental pieces of design,
											to be refreshing.
											They give me, I don't know,
											a sense of correctness in the world
											and some visual delight in the knowledge
											that the building will probably never look as good
											as this simple industrial scaffolding
											that is there to serve.
									","
											Ama yine de bu civarda daha başka pek çok şey vardı
											pek çok binanın inşa edildiği
											bir yapılanma alanı gibiydi.
											Bir binaya uzaktan bakarsanız çok fazla şey göremezsiniz,
											biraz daha yaklaşırsınız ve size Mondrian ya da Diebenkorn gibi birşeyleri hatırlatan
											sevimli küçük yapılara ulaşırsınız.
											Ancak bunlar benim için
											hafif renkli ve hareketli endüstri ürünleri,
											pek tasarım amaçlı olması için planlanmamış.
											Biraz daha yaklaşınca, farklı bir bakış açısı elde ediyorsunuz
											Ben bu küçük cici,
											bu kazara bir tasarım ürünü haline gelmiş
											yapıları iç açıcı, ferahlatıcı buluyorum.
											Bana, tam olarak ne bileyim
											adeta dünyada bir doğruluk hissi
											ve mesela bu binanın o sade endüstriyel bina iskelesi
											olarak kullanılan
											bina kadar iyi görünmeyeceği
											konusunda görsel bir haz veriyor.
									","
											Da war aber noch viel mehr los in diesem Gebiet:
											es war eine Art Baustelle;
											es wurden etliche Gebäude errichtet.
											Wenn man sich einem Gebäude von weiter weg nähert, sieht man nicht viel;
											man kommt näher und trifft auf eine nette kleine Komposition,
											die einen vielleicht an Mondrian oder Diebenkorn oder so erinnert.
											Für mich war das ein Beispiel für
											technische Materialien mit ein bisschen Farbe und Animation
											und ein schönes Stillleben – eine Art unbeabsichtigtes Design.
											Wenn man näher kommt, erlangt man eine andere Perspektive.
											Ich finde diese kleinen Vignetten,
											dieses kleine, zufällige Design,
											erfrischend.
											Sie geben mir, ich bin nicht sicher,
											ein Gefühl der Korrektheit in der Welt
											und etwas visuelles Vergnügen in dem Wissen,
											dass das Gebäude wahrscheinlich niemals so gut
											aussehen wird wie dieses industrielle Gerüst,
											das dem Ganzen dient.
									","
											Pero había muchas otras cosas sucediendo en esa zona:
											era una especie de zona en obras;
											se estaban levantando muchos edificios.
											Y, al acercarte a un edificio de lejos, no ves demasiado;
											te acercas más, y llegas a una pequeña y bella composición
											que podría recordarte a un Mondrian, un Diebenkorn o algo así.
											Pero para mí era un ejemplo de
											materiales industriales con un poco de color y animación
											y una pequeña y bella naturaleza muerta- un tipo de diseño no intencionado.
											Y acercándote algo más, tienes una perspectiva diferente.
											Encuentro que estas pequeñas viñetas,
											estas piezas de diseño accidentales,
											son refrescantes.
											Me dan, no sé,
											un sentido de corrección en el mundo
											y algo de deleite visual en el conocimiento
											de que el edificio probablemente nunca se verá tan bien
											como este sencillo andamio industrial
											que está ahí para servir.
									","
											Mas havia montes de coisas nesta área:
											era uma espécie
de estaleiro de construção.
											Estavam a construir muitos edifícios.
											Um edifício, visto à distância
não parece grande coisa,
											um pouco mais perto, e vemos
a esta simpática composição
											que nos faz lembrar um Mondrian
ou um Diebenkorn, ou qualquer outro.
											Mas, para mim, era um exemplo
de materiais industriais
											com um pouco de cores e animação
											e um pouco de natureza morta
— uma peça de ""design"" involuntária.
											Aproximando-nos ainda mais,
temos uma perspetiva diferente.
											Descobri que estas pequenas vinhetas,
											estas peças de ""design"" acidentais,
eram refrescantes.
											Deram-me uma sensação
de correção no mundo
											e um deleite visual por saber
											que o edifício provavelmente
nunca terá tão bom aspeto
											como aquele simples andaime industrial
											que está ali para o servir.
									",Ways of seeing,Rob Forbes,15:37,"beauty,business,design,exploration,photography"
"
","
","
","
","
","
",Ways of seeing,Rob Forbes,15:37,"beauty,business,design,exploration,photography"
"
											En bas de la rue, il y avait un autre bâtiment, une jolie structure visuelle:
											des éléments horizontaux, verticaux, des petites lignes décoratives
											en travers, ces lignes ondulées magenta,
											les ouvriers étant réduits à des éléments décoratifs;
											juste une jolie sorte de rupture
											de l'espace urbain.
											Et, vous savez, ça n'existe plus.
											Vous l'avez capturé l'espace d'un instant, et trouver cette petite nature morte, c'est
											comme écouter des petites chansons ou quelque chose comme ça:
											J'y prends énormément de plaisir.
											Antoine Predock a designé
											un stade de baseball superbe à San Diego
											qui s'appelle le Parc Petco.
											Une utilisation excellente de matériaux locaux,
											mais dedans on peut trouver quelques compositions intérieures.
											Il y a des gens qui vont au stade de baseball pour voir des matchs;
											J'y vais pour voir les relations de design.
											Juste une formidable sorte de rupture d'architecture,
											et la façon dont les arbres forment les éléments verticaux.
									","
											Down the road, there was another building, a nice visual structure:
											horizontal, vertical elements, little decorative lines
											going across, these magenta squiggles,
											the workmen being reduced to decorative elements,
											just a nice, kind of, breakup
											of the urban place.
											And, you know, that no longer exists.
											You've captured it for a moment, and finding this little still life's
											like listening to little songs or something:
											it gives me an enormous amount of pleasure.
											Antoine Predock designed
											a wonderful ball stadium in San Diego
											called Petco Park.
											A terrific use of local materials,
											but inside you could find some interior compositions.
											Some people go to baseball stadiums to look at games;
											I go and see design relationships.
											Just a wonderful kind of breakup of architecture,
											and the way that the trees form vertical elements.
									","
											Yolun aşağısında, başka bir bina vardı, güzel görsel bir yapı
											yatay ve dikey unsurları olan, küçük dekoratif çizgileriyle
											kızılımsı mor renkte kısa ve eğik çizgileriyle
											işçilerin dekoratif unsurlara indirdendiği
											şehir alanıyla
											adeta hoş bir ayrılışını görüyoruz.
											Ve biliyorsunuz böyle bir şey artık yok.
											Bir anlığına bunu yakaladınız ve bu sakin hayatı bulmak
											kısa şarkıları veya onun gibi bir şeyleri dinlemek
											bana inanılmaz derecede haz veren bir şey.
											Antoine Predock
											San Diego' da Petro Park
											adında muhteşem bir staydum tasarladı.
											Korkunç bir yerel madde kullanımı var,
											ancak içinde bazı iç kompozisyonlar bulabilirsiniz.
											Bazı insanlar beyzbol stadyumlarına maç izlemek için gider.
											Bense tasarım ilişkilerine bakmak için giderim.
											Mimarideki muhteşem tarzdaki bölünmelere
											ve ağaçların dikey şekillerini görürüm.
									","
											An derselben Straße gab es ein anderes Gebäude, eine schöne visuelle Struktur:
											waagerechte und senkrechte Elemente, schmale dekorative Linien
											über diese magentafarbenen Schnörkel,
											die Arbeiter reduziert zu dekorativen Elementen;
											einfach eine schöne Unterbrechung
											des städtischen Raums.
											Das existiert gar nicht mehr.
											Man hat es für den Moment eingefangen, und dieses Stillleben zu finden
											ist wie sich kurze Lieder oder so was anzuhören:
											es macht mir unglaublich viel Freude.
											Antoine Predock hat ein
											wunderschönes Baseballstadion in San Diego
											entworfen, Petco Park.
											Ein großartiger Einsatz von örtlichen Materialien,
											doch innen kann man einige Kompositionen finden.
											Manche gehen ins Baseballstadion, um sich ein Spiel anzugucken;
											ich gehe hin, um mir die Interaktion von Design anzuschauen.
											Nur ein schöner Bruch in der Architektur,
											und wie die Bäume senkrechte Elemente bilden.
									","
											Calle abajo, había otro edificio, una bella estructura visual:
											elementos horizontales, verticales, pequeñas líneas decorativas
											yendo a través, estos garabatos magenta,
											los trabajadores son reducidos a elementos decorativos;
											sólo una bonita especie de ruptura
											del lugar urbano.
											Y ya saben, ya no existe.
											La has capturado por un momento, y encontrar esta pequeña naturaleza muerta es
											como escuchar pequeñas canciones o algo así:
											me produce mucho placer.
											Antoine Predock diseñó
											un maravilloso estadio de béisbol en San Diego
											llamado Petco Park.
											Un estupendo uso de materiales locales,
											pero dentro podrías encontrar algunas composiciones interiores.
											Algunas personas van a los estadios de béisbol a ver los partidos;
											yo voy a ver relaciones de diseño.
											Sólo una maravillosa especie de ruptura de la arquitectura,
											y el modo en que los árboles forman elementos verticales.
									","
											Mais abaixo, havia outro edifício,
uma estrutura visualmente agradável:
											elementos horizontais, verticais,
pequenas linhas decorativas
											ao atravessado, rabiscos magenta,
											os operários reduzidos
a elementos decorativos,
											uma espécie de rotura
do espaço urbano.
											E, sabem, isto já não existe.
											Captámos isto por instantes.
											Encontrar esta natureza morta
é como ouvir canções ou coisa assim:
											dá-me um enorme prazer.
											Antoine Predock concebeu
											um maravilhoso estádio de basebol
em San Diego
											chamado Petco Park.
											Um uso terrífico de materiais locais,
											mas, lá dentro, encontramos
composições interiores.
											As pessoas vão aos estádios
de basebol ver os jogos.
											Eu vou lá e vejo relações de ""design"".
											Um tipo maravilhoso
de rotura da arquitetura,
											e o modo como as árvores formam
elementos verticais.

									",Ways of seeing,Rob Forbes,15:37,"beauty,business,design,exploration,photography"
"
","
","
","
","
","
",Ways of seeing,Rob Forbes,15:37,"beauty,business,design,exploration,photography"
"
											Le rouge est une couleur dans le paysage
											qui est souvent sur les panneaux stop.
											Ça attire votre attention; ça a beaucoup d'émotions;
											ça vous regarde dans les yeux de la même manière qu'un personnage.
											Juste un bout de bande de chantier en Italie.
											Un chantier de construction à New York:
											le rouge ayant cette sorte de pouvoir émotionnel
											qui équivaut presque à la façon dont...
											les chiots et autres animaux du même genre sont mignons.
											Une petite rue en Italie.
											Le rouge m'a entraîné dans cette petite composition,
											qui me paraît optimiste dans le sens où peut-être
											la boîte à lettres du service public,
											la porte de service, la plomberie:
											c'est comme si ces différents services publics
											travaillent ensemble pour créer quelques petites compositions.
											En Italie, vous savez, presque tout est beau.
											De simples menus sur un tableau,
											atteignant, plus ou moins, la sorte d'équilibre.
											Mais je suis convaincu que c'est parce
											qu'on se promène dans les rues et qu'on voit des choses.
											Le rouge peut être comique: il attire votre attention
											sur la pauvre petite personnalité de la petite bouche d'incendie
											qui souffre d'un mauvais aménagement à La Havane.
											La couleur peut animer de simples blocs,
											de simples matériaux:
											en marchant à New York, je vais m'arrêter.
									","
											Red is a color in the landscape
											that is often on stop signs.
											It takes your attention; it has a great amount of emotion;
											it stares back at you the way that a figure might.
											Just a piece of barrier tape construction stuff in Italy.
											Construction site in New York:
											red having this kind of emotional power
											that's almost an equivalent with the way in which —
											cuteness of puppies and such.
											Side street in Italy.
											Red drew me into this little composition,
											optimistic to me in the sense that maybe
											the public service's mailbox,
											door service, plumbing.
											It looks as if these different public services
											work together to create some nice little compositions.
											In Italy, you know, almost everything, kind of, looks good.
											Simple menus put on a board,
											achieving, kind of, the sort of balance.
											But I'm convinced that it's because
											you're walking around the streets and seeing things.
											Red can be comical: it can draw your attention
											to the poor little personality of the little fire hydrant
											suffering from bad civic planning in Havana.
											Color can animate simple blocks,
											simple materials:
											walking in New York, I'll stop.
									","
											Mesela kırmızı genellikle dur işaretleri üzerinde bulunan
											bir peyzaj rengi.
											O dikkatinizi çekecektir ve gerçekten duygu dolu bir renktir;
											size bir figür olarak geri dönüp bakar.
											İtalya'daki sadece bir parça bariyer şeridi yapı malzemesi.
											New York'taki bir inşaat alanı:
											kırmızının böylesine duygusal bir gücünün olması
											neredeyse köpek yavrularının tatlılığıyla
											eş değerdedir.
											İtalya da bir ara sokak.
											Beni bu küçük oluşuma çeken şey kırmızı;
											kamu alanlarının posta kutuları,
											kapı servisi, su tesisatı
											bu açıdan bana iyimser gözükmüş olabilir.
											Bu farklı kamu araçları küçük, güzel oluşumlar yaratmak için,
											birlikte çalışıyormuş gibi gözüküyor
											Bildiğiniz gibi İtalya 'da herşey bir şekilde güzel görünür.
											Panoya asılmış basit menüler,
											böylesine bir dengeyi sağlamayı başarıyor.
											Ama ben ikna olmuş durumdayım çünkü
											caddelerde yürüyorsunuz ve değişik şeyler görüyorsunuz.
											Kırmızı gülünç duruyor, mesela; Havana'da ki kötü belediye planlamasından
											nasibini almış zavallı küçük bir itfaiye vanası
											dikkatinizi çekebiliyor.
											Renkler basit blokları, basit materyalleri
											canlandırıyor.
											New York'ta yürürken dururum.
									","
											Rot ist eine Farbe in der Landschaft,
											die oft auf Stoppschildern auftaucht.
											Es lenkt die Aufmerksamkeit auf sich; es ist sehr emotionell;
											es erwidert den Blick wie eine Skulptur es manchmal tut.
											Ein Stück Absperrband an einer Baustelle in Italien.
											Baustelle in New York:
											Rot hat diese emotionelle Kraft,
											die sich mit der Niedlichkeit von
											Welpen und so was messen lassen kann.
											Nebenstraße in Italien.
											Das Rot hat mich zu dieser kleinen Komposition hingezogen,
											es wirkt auf mich optimistisch, denn vielleicht
											sind der Briefkasten,
											der Portier, das Abwassersystem
											alles Teil eines Ganzen; vielleicht arbeiten diese öffentlichen Dienste
											zusammen, so dass nette kleine Kompositionen dabei herauskommen.
											In Italien sieht irgendwie alles gut aus.
											Einfache Speisekarten auf einem Brett,
											die eine gewisse Art von Balance erreichen.
											Ich bin überzeugt, das liegt daran,
											dass man durch die Straßen geht und Dinge wahrnimmt.
											Rot kann komisch sein: es kann die Aufmerksamkeit
											auf die kleine Persönlichkeit eines Hydranten lenken,
											der in Havanna unter schlechter Planung zu leiden hat,
											Farbe kann einfache Blöcke beleben,
											einfache Materialien:
											wenn ich durch New York gehe, halte ich an.
									","
											El rojo es un color del paisaje
											que está con frecuencia en las señales de stop.
											Llama la atención; tiene una gran cantidad de emoción;
											te vuelve a mirar fijamente de la manera que podría hacer una figura.
											Sólo un trozo de cinta de barrera de construcción en Italia.
											Zona de obras en Nueva York:
											el rojo con esta especie de energía emocional
											que es casi equivalente al modo en que-
											a la ricura de los cachorros y cosas así.
											Calle lateral en Italia.
											El rojo me condujo a esta pequeña composición,
											optimista para mí en el sentido de que quizás
											el buzón de servicio público,
											la puerta de servicio, las cañerías:
											parece como si todos estos diferentes servicios públicos
											trabajaran juntos para crear pequeñas y bellas composiciones.
											En Italia, ya saben, casi todo, es como si, se viera bien.
											Secillos menús puestos en una tabla,
											alacanzando una especie de equilibrio.
											Pero estoy convencido de que es porque
											estás caminando por la calles y viendo cosas.
											El rojo puede ser cómico: puede llamar la atención
											a la pobre y pequeña personalidad de la pequeña boca de incendios
											sufriendo la mala planificación urbana en La Habana.
											el color puede animar los bloques simples
											los materiales simples:
											caminado en Nueva York me pararé.
									","
											O vermelho é uma cor na paisagem
											que vemos com frequência
nos sinais de ""stop"".
											Chama-nos a atenção:
tem muita emoção;
											olha para nós como se fosse uma pessoa.
											Isto é um pedaço duma barreira
de um estaleiro em Itália.
											Um estaleiro de construção em Nova Iorque:
											o vermelho tem este tipo
de poder emotivo
											que quase é equivalente à forma como...
											os cachorros e outros animais
são fofinhos.
											Uma rua lateral em Itália.
											O vermelho levou-me a esta composição,
											que me parece otimista
											no sentido em que
a caixa de correio do serviço público,
											a porta de serviço, a canalização,
											é como se estes diferentes
serviços públicos
											funcionassem em conjunto
para criar pequenas composições.
											Em Itália, quase tudo tem bom aspeto.
											Simples ementas colocadas num quadro
											conseguindo um certo equilíbrio.
											Mas estou convencido que assim é
											porque andamos pelas ruas
e vemos coisas.
											O vermelho pode ser cómico:
pode chamar a atenção
											para a pobre personalidade
da boca de incêndio
											que sofre de mau planeamento cívico
em Havana.
											A cor pode animar blocos simples,
											materiais simples:
											Quando ando em Nova Iorque,
acabo por parar.
									",Ways of seeing,Rob Forbes,15:37,"beauty,business,design,exploration,photography"
"
","
","
","
","
","
",Ways of seeing,Rob Forbes,15:37,"beauty,business,design,exploration,photography"
"
											Je ne sais pas toujours pourquoi je photographie les choses.
											Une jolie composition visuelle de symétrie.
											Des courbes contre des choses pointues.
											C'est un commentaire sur la façon dont on traite
											les places assises publiques à New York.
											Je suis tombé sur quelques autres
											espèces de relations curieuses
											entre des bornes dans la rue qui ont des interprétations différentes,
											mais... ces choses m'amusent.
											Parfois une poubelle... celle-ci juste dans la rue à San Francisco...
											une poubelle laissée là depuis 18 mois
											crée un bel angle de 45 degrés
											contre ces autres relations,
											et change une place de parking ordinaire en jolie petite sculpture.
											Il y a donc cette sorte de main silencieuse du design au travail
											que je vois dans les endroits où je vais.
									","
											I don't always know why I take photographs of things.
											A nice visual composition of symmetry.
											Curves against sharp things.
											It's a comment on the way in which we deal with
											public seating in the city of New York.
											I've come across some other just,
											kind of, curious relationships
											of bollards on the street that have different interpretations,
											but — these things amuse me.
											Sometimes a trash can — this is just in the street in San Francisco —
											a trash can that's been left there for 18 months
											creates a nice 45-degree angle
											against these other relationships,
											and turns a common parking spot into a nice little piece of sculpture.
											So, there's this sort of silent hand of design at work
											that I see in places that I go.
									","
											Genellikle neden birşeylerin fotoğrafını çektiğimi bilmiyorum
											Simetrinin görsel hoş bir kompozisyonu.
											Kıvrımlar keskin hatlara karşı.
											Bu New York' taki oturma yerleriyle ilgili
											bir yorumla ilgili olsa gerek.
											Sokaklardaki ışıklı yol direklerinin
											tuhaf ilişkisini görüyorum,
											farklı yorumlara yol açabilecek halini görüyorum,
											ama böyle şeyler beni güldürüyor.
											Bazen bir çöp bile— ki tam da San Francisco'nun bir caddesindeyiz—
											18 aydır orada atıl bir şekilde duran bir çöp bile
											diğer ilişkilere karşı,
											45 derecelik bir açı yaratabiliyor.
											ve sıradan bir park yerini küçük şirin bir parça heykele çevirebiliyor.
											Gittiğim yerlerde sessiz sakin kendiliğinden yerleşmiş
											dizaynlar buluyorum.
									","
											Ich weiß nicht immer, warum ich bestimmte Dinge fotografiere.
											Eine schöne symmetrische Komposition.
											Rundungen neben spitzen Formen.
											Das ist ein Kommentar dazu, wie wir in New York
											mit öffentlichen Sitzgelegenheiten umgehen.
											Ich bin auf andere irgendwie
											merkwürdige Beziehungen gestoßen,
											zwischen Poller, die man unterschiedlich interpretieren kann,
											aber – solche Dinge amüsieren mich.
											Manchmal ist es ein Mülleimer – das ist in San Francisco –
											ein Mülleimer, der da seit 18 Monaten steht
											und einen schönen 45-Grad-Winkel bildet
											zu diesen anderen Beziehungen
											und so aus einem gewöhnlichen Parkplatz eine Skulptur macht.
											Es gibt also diese unsichtbare Hand, die in dem Design,
											das ich bemerke, am Werk ist.
									","
											No siempre sé por qué saco fotografías de cosas.
											Una bonita composición visual de simetría.
											Curvas contra cosas puntiagudas.
											Es un comentario sobre el modo en que tratamos
											el asiento público en la ciudad de Nueva York.
											Me he encontrado con algún otro
											tipo de relaciones curiosas
											de bolardos en la calle que tienen diferentes interpretaciones,
											pero- estas cosas me divierten.
											A veces una papelera- esta está justo en la calle en San Francisco -
											una papelera que se ha dejado ahí durante 18 meses
											crea un bello ángulo de 45 grados
											contra estas otras relaciones,
											y convierte un aparcamiento común en una bella y pequeña escultura.
											Así que, hay una especie de mano silenciosa de diseño trabajando
											que veo en los lugares a los que voy.
									","
											Nem sempre sei porque é
que tiro fotografias das coisas.
											Uma bonita composição visual de simetria.
											Curvas contra pontas aguçadas.
											É um comentário
sobre a forma como lidamos
											com assentos públicos
na cidade de Nova Iorque.
											Deparei com outras relações
bastante curiosas,
											de marcos na rua
que têm diferentes interpretações
											(Risos)
											mas estas coisas divertem-me.
											Por vezes, um caixote do lixo
— isto é na rua em São Francisco —
											um caixote de lixo que está ali
esquecido há 18 meses
											cria um bonito ângulo de 45 graus
											contra estas outras relações
											e transforma um vulgar
parque de estacionamento
											numa pequena peça de escultura.
											Há uma espécie de mão silenciosa
de ""design"" em funcionamento
											que vejo em locais onde vou.
									",Ways of seeing,Rob Forbes,15:37,"beauty,business,design,exploration,photography"
"
","
","
","
","
","
",Ways of seeing,Rob Forbes,15:37,"beauty,business,design,exploration,photography"
"
											La Havane est un endroit merveilleux.
											C'est sans fatras commercial:
											on ne voit pas nos logos et nos marques et nos noms,
											et donc on est alerte aux choses physiquement.
											Et voici une protection géniale de zone piétonne,
											et la nouvelle vocation de canons coloniaux utilisés à cet effet.
											Et Cuba doit être beaucoup plus ingénieux,
											à cause du blocus et tout ça,
											mais un terrain de jeu vraiment merveilleux.
									","
											Havana is a wonderful area.
											It's quite free of commercial clutter:
											you don't see our logos and brands and names,
											and therefore you're alert to things physically.
											And this is a great protection of a pedestrian zone,
											and the repurposing of some colonial cannons to do that.
											And Cuba needs to be far more resourceful,
											because of the blockades and things,
											but a really wonderful playground.
									","
											Havana muhteşem bir yerdir.
											Ticari kavgalardan oldukça uzakta:
											mesela bizim logolarımızı, markalarımızı yada isimlerimizi göremezsiniz,
											ve bu yüzden de herşeye fiziksel olarak tetiktesinizdir.
											Ve bu da yaya bölgesi için çok büyük bir koruma,
											bazı sömürgeci topların farklı bir amaç için yeniden tasarlanması
											blokajlar ve engeller yüzünden
											Küba'nın daha zengin kaynaklı olmaya ihtiyacı var,
											ama gerçekten muhteşem bir oyun alanı.
									","
											Havanna ist ein großartiges Gebiet.
											Es ist ziemlich frei vom Gerümpel der Werbung:
											man sieht keine unserer Logos oder Namen,
											und deshalb nimmt man die Dinge aufmerksamer wahr.
											Das ist der großartige Schutz, den eine Fußgängerzone bietet,
											und auch die Umwidmung vom kolonialen Kanon kann das erreichen.
											Kuba muss sehr viel einfallsreicher sein,
											wegen der Blockade und so weiter,
											aber es ist ein toller Spielplatz.
									","
											La Habana es un área maravillosa.
											Está totalmente libre del desorden comercial
											no ves nuestros logotipos, marcas y nombres,
											y entonces estás alerta de las cosas físicamente.
											Y esta es una gran protección de una zona peatonal,
											y el replanteamiento de algunos cañones coloniales para hacerlo.
											Y Cuba necesita ser más ingeniosa
											a causa del bloqueo económico y esas cosas,
											pero un patio realmente maravilloso.
									","
											Havana é uma área maravilhosa.
											Quase não tem confusão comercial,
											não vemos logotipos, marcas e nomes
											e, portanto, estamos atentos
às coisas, fisicamente.
											Esta é uma proteção genial
duma zona pedestre
											e a nova vocação de canhões coloniais
utilizados para esse efeito.
											Cuba tem de ser mais imaginativa
											por causa do bloqueio e coisas dessas,
											mas um parque de brincadeira
maravilhoso.
									",Ways of seeing,Rob Forbes,15:37,"beauty,business,design,exploration,photography"
"
","
","
","
","
","
",Ways of seeing,Rob Forbes,15:37,"beauty,business,design,exploration,photography"
