en,es,pt,title,speaker,duration,tags
"
											So what's in a safety bundle?
											Evidence-based practices,
protocols, procedures,
											medications, equipment
											and other items targeting
these conditions.
											Let's take the example
of a hemorrhage bundle.
											For a hemorrhage, you need a cart
											that has everything a doctor or nurse
might need in an emergency:
											an IV line, an oxygen mask, medications,
											checklists, other equipment.
											Then you need something
to measure blood loss:
											sponges and pads.
											And instead of just eyeballing it,
											the doctors and nurses
collect these sponges and pads
											and either weigh them
											or use newer technology to accurately
assess how much blood has been lost.
											The hemorrhage bundle also includes
crises protocols for massive transfusions
											and regular trainings and drills.
									","
											¿Y que es un paquete de seguridad?
											Prácticas basadas en evidencia,
protocolos, procedimientos,
											medicamentos, equipos
											y otros elementos para tratar
estas afecciones.
											Tomemos el ejemplo
de un paquete contra las hemorragias.
											En estos casos se necesita un carrito
											con todo lo que un médico o enfermera
podrían necesitar en una emergencia:
											una línea intravenosa, una máscara 
de oxígeno, medicamentos,
											listados y otros equipos.
											Y también algo para medir
la pérdida de sangre:
											esponjas y compresas.
											Y, en lugar de calcular a ojo,
											los doctores y enfermeras recogen 
estas compresas y esponjas
											y las miden

											o usan tecnología moderna para medir 
con precisión cuánta sangre se ha perdido.
											El paquete también incluye protocolos 
de crisis para transfusiones masivas,
											y entrenamientos y simulacros periódicos.
									","
											Então, o que está num
pacote de segurança?
											Práticas baseadas em evidências,
protocolos, procedimentos,
											medicamentos, equipamentos,
											e outros itens que visam estas situações.
											Tomemos como exemplo
o pacote da hemorragia.
											Para uma hemorragia é necessário
um carrinho que tenha tudo
											o que um médico ou enfermeiro
possa precisar numa emergência:
											uma linha intravenosa, uma máscara
de oxigénio, medicamentos,
											listas de verificação,
outros equipamentos,
											uma coisa para medir a perda de sangue:
											esponjas e absorventes.
											Em vez de ficar só de olho nisso,
											os médicos e enfermeiros recolhem
essas esponjas e absorventes
											pesam-nos ou usam novas tecnologias
											para avaliar com mais precisão
quanto sangue se perdeu.
											O pacote da hemorragia inclui protocolos
de crise para grandes transfusões
											e formação e práticas frequentes.
									","How we can improve maternal healthcare — before, during and after pregnancy",Elizabeth Howell,15:17,"health care,women,biology,pregnancy,health,family,inequality,parenting,race,United States,children,TEDMED"
"
","
","
","How we can improve maternal healthcare — before, during and after pregnancy",Elizabeth Howell,15:17,"health care,women,biology,pregnancy,health,family,inequality,parenting,race,United States,children,TEDMED"
"
											Now, California has been a leader
in the use of these types of bundles,
											and that's why California
saw a 21 percent reduction
											in near death from hemorrhage
											among hospitals that implemented
this bundle in the first year.
											Yet the use of these bundles
across the country is spotty or missing.
											Just like the fact that the use
of evidence-based practices
											and the emphasis on safety
											differs from one hospital to the next,
											quality of care differs.
									","
											California ha sido un líder en el uso
de este tipo de paquetes,
											y es por esto que este estado
ha logrado una reducción del 21 %
											en muertes por hemorragia
											en los hospitales que implementaron
este paquete durante el primer año.
											Sin embargo, el uso de estos paquetes
en el país es irregular o no existente.
											Así como el uso de prácticas 
basadas en evidencia
											y el énfasis en la seguridad
											difieren de un hospital a otro,
											también difiere la calidad 
de la atención.
									","
											A Califórnia tem sido líder
no uso desse tipo de pacotes
											e por isso a Califórnia
teve uma redução de 21%
											em hemorragias quase mortais
											nos hospitais que implementaram
o pacote no primeiro ano.
											No entanto, o uso destes pacotes
por todo o país é irregular ou não existe.
											O uso de práticas
baseadas em evidências
											e a ênfase na segurança
											também são diferentes
de um hospital para outro.
											A qualidade dos cuidados é desigual.
									","How we can improve maternal healthcare — before, during and after pregnancy",Elizabeth Howell,15:17,"health care,women,biology,pregnancy,health,family,inequality,parenting,race,United States,children,TEDMED"
"
","
","
","How we can improve maternal healthcare — before, during and after pregnancy",Elizabeth Howell,15:17,"health care,women,biology,pregnancy,health,family,inequality,parenting,race,United States,children,TEDMED"
"
											And quality of care differs greatly
for women of color in the United States.
											Black women who deliver in this country
											are three to four times more likely
to suffer a pregnancy-related death
											than are white women.
											This statistic is true for all black women
who deliver in this country,
											whether they were born
in the United States
											or born in another country.
											Many want to think that income differences
drive these disparities,
											but it goes beyond class.
											A black woman with a college education
											is nearly twice as likely to die
as compared to a white woman
											with less than a high school education.
											And she is two to three times more likely
to suffer a severe pregnancy complication
											with her delivery.
									","
											Y esto ocurre especialmente con 
las mujeres de color en EE. UU.
											Las parturientas de color de este país
											tienen 3 o 4 veces 
más posibilidad de sufrir
											una muerte relacionada con el embarazo
											que las mujeres blancas.
											Esta estadística es real para todas 
las parturientas de color de este país,
											ya sea que hayan nacido en EE. UU.
											o en otro país.
											Para muchos, la diferencia en 
los ingresos causa estas desigualdades
											pero esto va más allá de la clase social.
											Una mujer negra
con educación universitaria
											tiene el doble de probabilidades de morir
en comparación con una mujer blanca
											que no haya terminado 
la escuela secundaria.
											Y tiene dos o tres veces más probabilidad 
de sufrir una complicación grave
											durante el parto.
									","
											A qualidade de cuidados é muito desigual
com mulheres negras nos EUA.
											As mulheres negras
que dão à luz neste país
											têm três a quatro vezes mais hipótese
de morrer devido à gravidez
											do que as mulheres brancas.
											Esta estatística é verdadeira
para todas as mulheres negras
											que dão à luz neste país,
											tenham elas nascido nos EUA
											ou nascido noutro país.
											Muitos querem pensar que é a diferença
de salário que motiva estas disparidades,
											mas não é só isso.
											Uma mulher negra com educação superior
											tem duas vezes mais hipóteses de morrer
em comparação com uma mulher branca
											com menos que um diploma
de ensino médio.
											Também tem três vezes mais hipóteses
de sofrer uma complicação grave
											no seu parto.
									","How we can improve maternal healthcare — before, during and after pregnancy",Elizabeth Howell,15:17,"health care,women,biology,pregnancy,health,family,inequality,parenting,race,United States,children,TEDMED"
"
","
","
","How we can improve maternal healthcare — before, during and after pregnancy",Elizabeth Howell,15:17,"health care,women,biology,pregnancy,health,family,inequality,parenting,race,United States,children,TEDMED"
"
											Now, I was always taught to think
that education was our salvation,
											but in this case, it's simply not true.
											This black-white disparity
											is the largest disparity
											among all population
perinatal health measures,
											according to the CDC.
											And these disparities
are even more pronounced
											in some of our cities.
											For example, in New York City,
											a black woman is eight to 12 times
more likely to die
											from a pregnancy-related cause
than is a white woman.
									","
											Siempre me enseñaron a pesar que
la educación era nuestra salvación,
											pero en este caso no es verdad.
											Esta disparidad entre blancos y negros
											es la mayor disparidad
											entre todas las medidas 
de salud perinatales,
											según los CCPEEU.
											Y estas desigualdades 
son aún más pronunciadas
											en algunas de nuestras ciudades.
											Por ejemplo, en Nueva York,
											una mujer negra tiene de 8 a 12 veces
más probabilidades de morir
											de una causa relacionada con el embarazo
que una mujer blanca.
									","
											Eu sempre fui ensinada a pensar
que a educação era a nossa salvação,
											mas, neste caso, isso não é verdade.
											Esta disparidade negro-branco
											é a maior disparidade
de todas as medidas
											de saúde perinatal da população,
											segundo os Centros de Controlo
e Prevenção de Doenças.
											Estas disparidades são ainda
mais acentuadas nalgumas cidades.
											Por exemplo, em Nova Iorque,
											uma mulher negra é 8 a 12 vezes
mais propensa a morrer
											de uma causa relacionada com a gravidez
do que uma mulher branca.
									","How we can improve maternal healthcare — before, during and after pregnancy",Elizabeth Howell,15:17,"health care,women,biology,pregnancy,health,family,inequality,parenting,race,United States,children,TEDMED"
"
","
","
","How we can improve maternal healthcare — before, during and after pregnancy",Elizabeth Howell,15:17,"health care,women,biology,pregnancy,health,family,inequality,parenting,race,United States,children,TEDMED"
"
											Now, I think many of you
are probably familiar with
											the heart-wrenching story
of Dr. Shalon Irving,
											a CDC epidemiologist
who died following childbirth.
											Her story was reported
in ProPublica and NPR
											a little less than a year ago.
											Recently, I was at a conference
											and I had the privilege
of hearing her mother speak.
											She brought the entire audience to tears.
											Shalon was a brilliant epidemiologist,
											committed to studying
racial and ethnic disparities in health.
											She was 36 years old,
this was her first baby,
											and she was African-American.
									","
											Creo que muchos de Uds. 
probablemente conocen
											la desgarradora historia
de la Dra. Shalon Irving,
											una epidemióloga de los CCPEEU
que murió después del parto.
											Su historia fue publicada 
en ProPublica y NPR
											hace menos de un año.
											Pude escuchar a su madre
											recientemente en una conferencia.
											Hizo llorar a todo el público.
											Sharon era una epidemióloga brillante,
											dedicada a estudiar las desigualdades
raciales y étnicas en la salud.
											Tenía 36 años, este era su primer bebé,
											y ella era afroamericana.
									","
											Creio que muitos de vocês
provavelmente conhecem
											a comovente história
da Dra. Shalon Irving,
											uma epidemiologista do CDC
que morreu após o parto.
											A história dela foi noticia
no ProPublica e na NPR
											há pouco menos de um ano.
											Recentemente, estive numa conferência
											e tive o privilégio de ouvir a mãe dela.
											Ela fez chorar toda a plateia.
											Shalon era uma epidemiologista brilhante,
											empenhada em estudar
disparidades raciais e étnicas na saúde.
											Tinha 36 anos e aquele
era o seu primeiro filho.
											Era afro-americana.
									","How we can improve maternal healthcare — before, during and after pregnancy",Elizabeth Howell,15:17,"health care,women,biology,pregnancy,health,family,inequality,parenting,race,United States,children,TEDMED"
"
","
","
","How we can improve maternal healthcare — before, during and after pregnancy",Elizabeth Howell,15:17,"health care,women,biology,pregnancy,health,family,inequality,parenting,race,United States,children,TEDMED"
"
											Now, Shalon did have
a complicated pregnancy,
											but she delivered a healthy baby girl
and was discharged from the hospital.
											Three weeks later, she died
from complications of high blood pressure.
											Shalon was seen four or five times
by healthcare professionals
											in those three weeks.
											She was not listened to,
											and the severity of her condition
was not recognized.
									","
											Shalon había tenido 
un embarazo complicado,
											pero tuvo una niña sana 
y le dieron el alta del hospital.
											A las tres semanas murió de complicaciones
debido a la hipertensión.
											En esas tres semanas Shalon había 
sido examinada cuatro o cinco veces
											por profesionales de la salud.
											No la escucharon
											y tampoco reconocieron
la gravedad de su estado.
									","
											Shalon teve uma gravidez complicada,
											mas deu à luz uma menina saudável
e teve alta do hospital.
											Três semanas depois,
morreu por complicações de tensão alta.
											Shalon foi vista quatro ou cinco
vezes por profissionais de saúde
											nessas três semanas.
											Não lhe prestaram atenção
											e a gravidade da sua situação
não foi reconhecida.
									","How we can improve maternal healthcare — before, during and after pregnancy",Elizabeth Howell,15:17,"health care,women,biology,pregnancy,health,family,inequality,parenting,race,United States,children,TEDMED"
"
","
","
","How we can improve maternal healthcare — before, during and after pregnancy",Elizabeth Howell,15:17,"health care,women,biology,pregnancy,health,family,inequality,parenting,race,United States,children,TEDMED"
