en,es,fr,tr,title,speaker,duration,tags
"
","
","
","
","Visions of Africa's future, from African filmmakers",Dayo Ogunyemi,11:45,"Africa,art,creativity,humanity,entertainment,future,social change,society"
"
											But one version makes it easy
to dismiss Africa as hopeless,
											while the other fuels hope
that a billion people
											can continue to make progress
towards prosperity.
											The fact that Africans
											do not have the luxury
of turning their gaze elsewhere,
											the fact that we must make progress
											or live with the consequence of failure,
											are the reason we must continue
to tell our own stories
											and show our own images,
											with honesty and primarily
to an African audience,
											because the image that matters most
											is the image of Africa
in African imaginations.
									","
											Pero una versión hace que sea fácil
descartar a África por falta de esperanza,
											mientras que la otra abriga la esperanza
de que mil millones de personas
											puedan seguir avanzando
hacia la prosperidad.
											El hecho de que los africanos
											no podamos darnos el lujo de
volver la mirada hacia otro lado,
											el hecho de que debamos progresar
											o vivir con la consecuencia del fracaso,
											son la razón por la que debemos seguir
contando nuestras propias historias
											y mostrando nuestras propias imágenes,
											con honestidad y ante todo
a un público africano,
											porque la imagen que más importa
											es la imagen de África
en el imaginario africano.
									","
											(Rires)
											Mais une de ces versions permet de classer
facilement l'Afrique comme sans espoir,
											alors que l'autre nourrit l'espoir
qu'un milliard de personnes
											puissent continuer à progresser
vers la prospérité.
											Le fait que les Africains
											n'aient pas le luxe de se tourner
vers d'autres horizons,
											le fait que l'on doive avancer
											ou vivre avec les conséquences
de nos échecs,
											sont les raisons qui font que nous devons
											raconter nos propres histoires
et montrer nos propres images,
											avec honnêteté, et principalement
à un public africain,
											car l'image la plus importante
									","
											Diğer yakıtlar bir milyar insanın
refah yönünde
											ilerleme kaydedeceğini umarken
bir versiyon,
											Afrika'yı umutsuz olarak
savmayı kolaylaştırıyor.
											Gerçek şu ki Afrikalıların bakışlarını
											başka bir yöne çevirme lüksü yok.
											Gerçek şu ki, ilerleme kaydetmeliyiz
											veya başarısızlığın sonuçları
ile yaşamalıyız.
											Bu sebeple kendi hikâyelerimizi 
anlatmaya devam etmeliyiz,
											ayrıca, dürüstçe ve öncelikle
											Afrikalı izleyicilere 
kendi imajımızı sergilemeliyiz.
											Çünkü Afrika'nın imajları arasında 

											en önemli olanı 
Afrikalıların hayal gücünde olandır.
									","Visions of Africa's future, from African filmmakers",Dayo Ogunyemi,11:45,"Africa,art,creativity,humanity,entertainment,future,social change,society"
"
","
","
","
","Visions of Africa's future, from African filmmakers",Dayo Ogunyemi,11:45,"Africa,art,creativity,humanity,entertainment,future,social change,society"
"
											Now, honesty requires that we acknowledge
											that Africa is behind
the rest of the world
											and needs to move swiftly to catch up.
											But thinking of a way forward,
											I'd like us to engage
in a thought exercise.
											What if we could go back a hundred years,
											say to the US in 1917,
											but we could take with us
all the modern ideas,
											innovations, inventions
that we have today?
											What could we achieve with this knowledge?
											How richly could we improve quality
of life and living conditions for people?
											How widely could we spread prosperity?
											Imagine if a hundred years ago,
											the education system had
all the knowledge we have today,
											including how best to teach.
											And doctors and scientists knew all we do
											about public health measures,
surgery techniques,
											DNA sequencing,
cancer research and treatment?
											If we had access then
to modern semiconductors,
											computers, mobile devices, the internet?
											Just imagine.
											If we did, we could take
a quantum leap forward, couldn't we.
											Well, Africa can take a leap
of that magnitude today.
											There's enough untapped innovation
											to move Africa a century forward
in living conditions
											if the will and commitment is there.
									","
											Ahora, por honestidad
debemos reconocer
											que África va a la zaga
del resto del mundo
											y necesita moverse rápidamente
para ponerse al día.
											Pero pensando en un camino a seguir,
											me gustaría que hinchiéramos
un ejercicio de reflexión.
											¿Qué pasaría si pudiéramos
retroceder cien años,
											digamos, a los EE.UU. de 1917,
											pero pudiéramos llevar
todas las ideas modernas,
											las innovaciones e invenciones
que tenemos hoy?
											¿Qué podríamos lograr
con este conocimiento?
											¿Cuánto podríamos mejorar la calidad y las
las condiciones de vida de las personas?
											¿Cuán ampliamente podríamos
difundir la prosperidad?
											Imaginen si, hace cien años
											el sistema educativo hubiera tenido
todo el conocimiento que tenemos hoy,
											incluyendo la mejor manera de enseñar.
											Y los médicos y científicos
supieran todo lo que hacemos
											sobre medidas de salud pública,
técnicas de cirugía,
											secuenciación de ADN, investigación
y tratamiento del cáncer?
											¿Y si tuviéramos acceso
a los semiconductores modernos,
											computadoras, dispositivos móviles,
Internet?
											Solo imaginen.
											Si lo hiciéramos, podríamos dar
un gran salto adelante, ¿no?
											Bueno, África puede dar
un salto de esa magnitud hoy.
											Hay suficiente innovación sin explotar
											para hacer avanzar a África
un siglo en las condiciones de vida
											si hay voluntad y compromiso.
									","
											est celle de l'Afrique,
dans l'imaginaire africain.
											L'honnêteté demande
que nous reconnaissions
											que l'Afrique est en retard
sur le reste du monde,
											et qu'elle doit bouger rapidement
pour rattraper.
											Pour réfléchir au progrès possible,
											j'aimerais vous inviter à faire
un exercice d'imagination.
											Imaginons que nous puissions
remonter 100 ans en arrière,
											disons aux États-Unis, en 1917,
											mais que nous puissions apporter avec nous
toutes les idées modernes,
											les innovations et les inventions
dont nous disposons aujourd'hui.
											Que pourrions-nous accomplir
avec tout ce savoir ?
											Jusqu'où pourrait-on améliorer la qualité
et les conditions de vie des gens ?
											Jusqu'où pourrait-on
répandre la prospérité ?
											Imaginez si, il y a 100 ans,
											le système d'éducation avait
le savoir dont on dispose aujourd'hui,
											y compris les meilleures méthodes
d'enseignement.
											Les docteurs et scientifiques
en sauraient autant que nous
											sur les mesures de santé publique,
les techniques de chirurgie,
											le séquençage de l'ADN, la recherche
et le traitement du cancer ?
											Et si on avait aussi accès
aux semi-conducteurs modernes,
											aux ordinateurs, aux appareils mobiles,
à l'internet ?
											Imaginez !
											Si tel avait été le cas, nous aurions fait
un saut prodigieux vers l'avant, non ?
											Eh bien, l'Afrique peut faire un saut
d'une telle ampleur aujourd'hui.
											Il y a suffisamment
d'innovations non exploitées
											pour faire bondir l'Afrique 100 ans
en avant en termes de conditions de vie,
											si la volonté et l'engagement
sont au rendez-vous.
									","
											Şimdi, dürüstlük Afrika'nın 
dünyanın gerisinde kaldığını
											ve hızlıca yetişmesi gerektiğini
											kabul etmeyi gerektirir.
											İleriye giden yolu düşünürken,
											düşünce egzersizine katılmanızı isterim.
											Eğer 100 yıl önceye gitseydik,
											diyelim ki 1917 Amerika'sındayız
											ama inovasyon, buluşlar gibi 
bugün sahip olduğumuz
											bütün modern fikirleri
yanımıza alabiliyoruz.
											Bu bilgi ile neyi başarabiliriz?
											İnsanların yaşam kalitesi ve şartlarını
ne kadar zenginleştirebiliriz?
											Refahı ne kadar yayabiliriz?
											Yüz yıl önce eğitim sisteminin
											en iyi öğretme yöntemleri de 
dâhil olmak üzere
											bugün sahip olduğumuz tüm bilgiye 
sahip olduğunu bunun yanında
											doktor ve bilim insanlarının halk sağlığı 
önlemleri, cerrahi teknikleri,
											DNA dizilimi, kanser araştırmaları
ve tedavisi hakkında
											bugün bildiğimiz her şeyi 
bildiğini hayal edin.
											Eğer modern yarı iletkenlere, 
bilgisayarlara, mobil cihazlara
											ve internete erişebilseydik.
											Sadece hayal edin.
											Eğer yapabilseydik, kuantum sıçramasını
yapabilirdik, değil mi?
											Peki, Afrika bugün bu büyüklükte
bir sıçrama yapabilir mi?
											Eğer istek ve adanmışlık varsa
											Afrika'yı yaşam standartları bakımından
yüzyıl ileri taşıyacak kadar
											kullanılmayan inovasyon var.
									","Visions of Africa's future, from African filmmakers",Dayo Ogunyemi,11:45,"Africa,art,creativity,humanity,entertainment,future,social change,society"
"
","
","
","
","Visions of Africa's future, from African filmmakers",Dayo Ogunyemi,11:45,"Africa,art,creativity,humanity,entertainment,future,social change,society"
"
											This is not just a possibility;
it's an imperative for Africa's future,
											a future that will see
Africa's population double
											to two and a half billion people
in just three decades,
											a future that will see Africa
have the world's largest workforce,
											just as the idea of work itself
is being radically reconsidered.
									","
											Esto no es solo una posibilidad; es 
un imperativo para el futuro de África,
											un futuro que verá duplicarse
a la población de África
											2500 millones de personas
en solo tres décadas,
											un futuro que hará que África tenga
la fuerza de trabajo más grande del mundo,
											así como la idea de que el trabajo en sí
se está reconsiderando radicalmente.
									","
											Ce n'est pas qu'une possibilité, mais bien
un impératif pour le futur de l'Afrique,
											un avenir qui verra
la population de l'Afrique doubler
											pour atteindre 2,5 milliards
en seulement 30 ans ;
											un avenir qui verra l'Afrique abriter
la plus importante main d'œuvre au monde,
											alors que l'idée même du travail
est redéfinie de manière radicale.
									","
											Bu sadece bir ihtimal değil,
Afrika'nın geleceği için bir zorunluluk.
											Afrika'nın nüfusunun 
30 yılda ikiye katlanıp
											2,5 milyar olduğu bir gelecek...
											Afrika'nın dünyanın en büyük iş gücüne
sahip olacağı bir gelecek,
											tıpkı iş fikrinin temelinden
gözden geçirileceği gibi.
									","Visions of Africa's future, from African filmmakers",Dayo Ogunyemi,11:45,"Africa,art,creativity,humanity,entertainment,future,social change,society"
"
","
","
","
","Visions of Africa's future, from African filmmakers",Dayo Ogunyemi,11:45,"Africa,art,creativity,humanity,entertainment,future,social change,society"
"
											Now taking the leap forward
isn't that far-fetched.
											There are tons of examples
that demonstrate the potential
											for change in Africa.
											Just 20 years ago,
											Nigeria had fewer than half a million
working phone lines.
											Today it has a hundred million
mobile phone subscriptions,
											and this mobile miracle
is mirrored in every African country.
											There are over three quarters of a billion
mobile phones in use in Africa today,
											and this has spurred justified
excitement about leapfrogging,
											about bringing the sharing economy,
artificial intelligence,
											autonomous machines to Africa.
											And this is all promising,
											but we need to think about sequencing.
											Forget putting the cart before the horse.
											You can't put the self-driving car
before the roads.
									","
											Pero dar el salto hacia adelante
no es exagerado.
											Hay muchos ejemplos que demuestran
											el potencial de cambio en África.
											Hace solo 20 años,
											Nigeria tenía menos de medio millón
de líneas telefónicas en funcionamiento.
											Hoy tiene cien millones de suscripciones
de teléfonos móviles,
											y este milagro móvil se refleja
en todos los países africanos.
											Hoy, hay más de 750 millones
de teléfonos móviles en uso en África,
											y esto ha estimulado la excitación
justificada respecto del salto,
											sobre traer la economía colaborativa,
la inteligencia artificial
											y las máquinas autónomas a África.
											Todo esto es prometedor,
											pero debemos pensar en la secuencia.
											Olvídense de poner el carro
delante del caballo.
											No se puede poner el auto sin conductor
antes de las carreteras.
									","
											Faire ce saut vers l'avant
n'est pas une idée si farfelue.
											Il y a des tonnes d'exemples
qui démontrent le potentiel
											qu'a l'Afrique pour le changement.
											Il y a 20 ans à peine,
											le Nigeria avait moins de 500 000 lignes
de téléphone en opération.
											Aujourd'hui, il y a 100 millions
d'abonnements cellulaires,
											et ce miracle du mobile est imité
par chacun des pays de l'Afrique.
											De nos jours, il y a plus de 750 millions
de cellulaires en service en Afrique,
											ce qui stimule un engouement justifié
pour un progrès accéléré,
											pour l'implantation d'une économie
de partage, de l'intelligence artificielle
											et de la machinerie autonome
en Afrique.
											Tout cela est très prometteur,
											mais nous devons penser au séquençage.
											On ne parle plus de mettre
la charrue devant les bœufs,
											mais de ne pas mettre
la voiture autonome avant les routes.
									","
											Şu anda ileriye sıçramak 
o kadar da zor değil.
											Afrika'nın değişim potansiyelini gösteren
											tonlarca örnek mevcut.
											Sadece 20 yıl önce,
											Nijerya yarım milyondan az çalışır 
durumda telefon hattına sahipti.
											Bugün yüz milyon cep telefonu 
abonesi var ve bu mobil mucizesi
											her Afrika ülkesine yansıtılıyor.
											Bugün Afrika'da 750 milyonun üzerinde
cep telefonu kullanımda
											ve bu Afrika'yı; paylaşımcı ekonomi,
yapay zekâ ve otonom makineler
											gibi sıçrayışlar konusunda
											haklı bir heyecana teşvik etti.
											Bütün bunlar umut verici
											ama öncelikler hakkında düşünmemiz lazım.
											At olmadan arabasını yola süremezsiniz.
											Yolu inşa etmeden kendi kendine giden
araba yapamazsınız.
									","Visions of Africa's future, from African filmmakers",Dayo Ogunyemi,11:45,"Africa,art,creativity,humanity,entertainment,future,social change,society"
"
","
","
","
","Visions of Africa's future, from African filmmakers",Dayo Ogunyemi,11:45,"Africa,art,creativity,humanity,entertainment,future,social change,society"
"
											(Applause)
									","
											(Aplausos)
									","
											(Applaudissements)
									","
											(Alkış)
									","Visions of Africa's future, from African filmmakers",Dayo Ogunyemi,11:45,"Africa,art,creativity,humanity,entertainment,future,social change,society"
"
","
","
","
","Visions of Africa's future, from African filmmakers",Dayo Ogunyemi,11:45,"Africa,art,creativity,humanity,entertainment,future,social change,society"
"
											There's a whole infrastructural
and logical layer to innovation
											that we take for granted,
											but we have to triage for Africa,
											because some of the biggest
infrastructure gaps
											are for things that are so basic
											that Westerners rarely
have to think about them.
									","
											Hay toda una capa de infraestructura
y lógica para la innovación
											que damos por hecho,
											pero que tenemos que sortear en África,
											porque algunas de las brechas
de infraestructura más grandes
											son para cosas tan básicas
											que los occidentales rara vez
tienen que pensar en ellas.
									","
											Il y a tout un pan infrastructurel
et logique de l'innovation
											que nous prenons pour acquis,
											mais en Afrique, on doit faire le tri,
											car certains des manques
les plus flagrants de nos infrastructures
											sont des choses si basiques,
											que les Occidentaux
ont rarement à y songer.
									","
											Hafife aldığımız inovasyon için

											kocaman bir altyapısal 
ve mantıksal katman mevcut
											ama Afrika için aciliyet sıralaması var.
											Çünkü en büyük altyapı
boşluklarının bazıları,
											Batılıların nadiren 
düşünmeleri gereken
											çok temel şeyler hakkındadır.
									","Visions of Africa's future, from African filmmakers",Dayo Ogunyemi,11:45,"Africa,art,creativity,humanity,entertainment,future,social change,society"
"
","
","
","
","Visions of Africa's future, from African filmmakers",Dayo Ogunyemi,11:45,"Africa,art,creativity,humanity,entertainment,future,social change,society"
