es,pt,fr,de,title,speaker,duration,tags
"
","
","
","
",The cheap all-terrain wheelchair,Amos Winter,11:14,"TEDx,culture,design,disability,engineering,innovation,invention,physics,poverty,product design"
"
											Lo más importante aquí es que
											la persona es la maquinaria compleja en este sistema.
											Es la persona la que sube y baja las manos en las palancas
											por lo que el propio mecanismo es muy simple
											y puede realizarse con piezas de bicicleta accesibles en cualquier lugar del mundo.
											Debido a que esas piezas
											están ampliamente disponibles, son super baratas.
											Son producidas en ingentes cantidades en China e India
											y tenemos acceso a ellas en cualquier lugar del mundo,
											por lo que podemos construir y reparar la silla en cualquier lugar
											incluso en un pequeño pueblo con el mecánico local,
											ya que tiene las herramientas, el conocimiento 
y las piezas disponibles.
											Cuando se quiere utilizar la silla LFC en interiores,
											todo lo que hay que hacer es quitar las palancas del tren motriz,
											guardarlas en los laterales, y se convierte 
en una silla de ruedas normal
											que puedes utilizar como cualquier otra,
											ya que el tamaño es el mismo.
											Es lo suficientemente estrecha como para atravesar una puerta de tamaño normal,
											es lo suficientemente baja para encajar debajo de una mesa
											y es pequeña para que resulte manejable en el baño
											para que el usuario pueda acercarse al inodoro
											y sea capaz de sentarse en el
											como haría con una silla de ruedas convencional.
									","
											Agora, a grande e importante questão aqui
											é que a pessoa é a máquina complexa 
neste sistema.
											É a pessoa que está a mover as mãos 
para cima e para baixo nas alavancas
											por isso, o mecanismo pode ser 
muito simples
											e composto de peças de bicicleta que 
se podem obter em qualquer parte do mundo.
											E como essas peças de bicicleta
											estão tão disponíveis, são super baratas.
											São feitas aos montes na China e na Índia,
											e podemos obtê-las em qualquer parte do mundo,
											fabricar a cadeira em qualquer parte e, 
mais importante, repará-la,
											mesmo numa vila com um mecânico 
de bicicletas local
											com ferramentas, conhecimentos e peças locais.
											Quando queremos utilizar estas cadeiras 
no interior
											só precisamos de tirar as alavancas 
da transmissão,
											guardá-las na armação e ela transforma-se 
numa cadeira de rodas normal
											que se pode usar como qualquer 
outra cadeira de rodas
											e nós fizemo-la do tamanho de 
uma cadeira de rodas normal
											por isso é suficientemente estreita 
para passar por uma porta normal,
											é suficientemente baixa para 
caber por baixo de uma mesa,
											e é suficientemente pequena e manobrável 
para caber numa casa de banho,
											e isto é importante para que o utilizador 
se consiga levantar junto da sanita
											e passar da cadeira para lá
											como faria numa cadeira de rodas 
normal.
									","
											Ce qui compte ici, c'est que
											la personne est la machine complexe 
dans ce système.
											C'est la personne qui glisse ses mains 
de haut en bas sur les leviers.
											Ainsi, le mécanisme lui-même peut être très simple,
											composé de pièces de vélo disponibles 
partout dans le monde.
											Leur omniprésence les rend très bon marché.
											On en fabrique des tonnes
											en Chine et en Inde.
											On peut en produire partout dans le monde,
											on peut donc fabriquer les fauteuils 
n'importe où, et mieux encore, les réparer
											même dans un village reculé 
avec un réparateur de vélo local,
											qui a des outils, des connaissances 
et des pièces locaux..
											Lorsqu'on veut utiliser le LFC à l'intérieur,
											il suffit de retirer les leviers de la transmission,
											de les ranger dans le cadre,
et on a un fauteuil roulant normal,
											qu'on peut utiliser comme 
n'importe quel autre fauteuil roulant.
											Il a les mêmes dimensions 
que les fauteuils roulants ordinaires.
											Il est donc assez étroit 
pour passer par une porte standard,
											il est suffisamment bas pour se ranger 
sous une table,
											et il est assez petit et maniable pour tenir 
dans une salle de bains.
											L'utilisateur peut ainsi se rapprocher d'une toilette
											et être en mesure de passer du fauteuil à la toilette
											tout comme avec un fauteuil roulant ordinaire.
									","
											Der entscheidende Punkt ist hier,
											dass der Fahrer die komplexe 
Maschine in diesem System ist.
											Es ist der Fahrer, der seine Hände 
an den Hebeln auf- und abbewegt.
											Der Mechanismus kann also 
sehr einfach gehalten werden
											und aus Fahrradteilen gebaut werden, 
die man überall auf der Welt bekommt.
											Und weil diese Fahrradteile
											so universell erhältlich sind, 
sind sie supergünstig.
											China und Indien 
stellen sie in Unmengen her
											und wir können sie weltweit beziehen.
											Der Rollstuhl kann überall gebaut
und vor allem repariert werden,
											sogar vom Fahrradmechaniker
in einem abgelegenen Dorf,
											mit den dort verfügbaren Werkzeugen, 
Kenntnissen und Ersatzteilen.
											Möchte man den LFC drinnen verwenden,
											muss man nur die Hebel 
aus dem Antrieb herausziehen,
											sie im Rahmen verstauen, 
und es ist ein normaler Rollstuhl,
											den man wie jeden 
anderen verwenden kann.
											Wir haben ihn auch wie einen 
normalen Rollstuhl dimensioniert:
											er ist schmal genug, 
um durch eine normale Tür zu passen;
											er ist niedrig genug, 
um unter einen Tisch zu passen;
											und er ist klein und wendig genug, 
um in ein Badezimmer zu passen;
											das ist wichtig, damit der 
Benutzer zur Toilette kommt,
											und sie benutzen kann,
											genau wie mit einem
normalen Rollstuhl.
									",The cheap all-terrain wheelchair,Amos Winter,11:14,"TEDx,culture,design,disability,engineering,innovation,invention,physics,poverty,product design"
"
","
","
","
",The cheap all-terrain wheelchair,Amos Winter,11:14,"TEDx,culture,design,disability,engineering,innovation,invention,physics,poverty,product design"
"
											Hay tres puntos en los que me gustaría hacer incapie
											ya que creo que son la base de este proyecto.
											El primero es que el producto es viable porque
											hemos sido capaces de combinar eficazmente
											rigurosa ingeniería y análisis con un diseño centrado en el usuario
											teniendo en cuenta los factores sociales y económicos,
											tan importantes para los usuarios de sillas de ruedas en los países en vías de desarrollo.
											Como académico en el Instituto Tecnologico de Massachussets e ingeniero mecanico
											puedo hacer cosas como ver en qué tipo de terreno por el que hay que desplazarse,
											averiguar cuanta resistencia ofrecerá,
											ver que piezas hay disponibles, mezclarlas y juntarlas
											para averiguar que tipo de tren de engranaje se puede utilizar,
											y después ver la potencia y la fuerza que se puede obtener del tren superior de nuestro cuerpo,
											para analizar a qué velocidad podremos desplazarnos en esta silla
											moviendo las manos a lo largo de las palancas.
									","
											Há três aspectos importantes que 
gostaria de realçar
											e que penso que foram alcançados 
neste projecto.
											O primeiro é que este produto 
funciona bem porque
											conseguimos efectivamente combinar
											uma engenharia e uma análise rigorosas 
com um ""design"" centrado no utilizador,
											focado nos factores sociais, funcionais e 
económicos
											importantes para os utilizadores de 
cadeiras de roda nos países em desenvolvimento.
											Portanto, sou académico no MIT, sou 
engenheiro mecânico
											por isso posso fazer coisas como olhar 
para o tipo de terreno que se quer percorrer,
											calcular quanta resistência ele vai oferecer,
											ver que peças há disponíveis e jogar 
com elas
											para calcular que sistema de transmissão 
podemos utilizar
											e depois ver que potência e força podemos 
tirar da parte superior do corpo
											para analisar a velocidade que se pode 
conseguir com esta cadeira
											ao mover os braços para cima e para baixo 
nas alavancas.
									","
											Il y a trois points importants que je veux souligner
											et qui ont fait mouche dans le projet.
											Le premier est que ce produit fonctionne bien
											parce que nous avons réussi à combiner
											une analyse et une ingénierie rigoureuses avec 
une conception centrée sur l'utilisateur.
											ciblées sur les facteurs sociaux, 
économiques et d'utilisation
											qui sont importants pour les utilisateurs de fauteuils 
roulants dans les pays en développement.
											Je suis universitaire au MIT et ingénieur en mécanique,
											donc je peux analyser le type de terrain 
sur lequel vous voulez vous déplacer,
											et déduire le niveau de résistance qu'il entraîne.
											Je prends les pièces disponibles et je les combine
											pour comprendre quel type de 
d'engrenage on peut utiliser,
											puis je considère la force et la puissance que vous pouvez tirer de la partie supérieure de votre corps
											pour analyser la vitesse à laquelle 
vous pourriez aller dans ce fauteuil
											en glissant vos mains de haut en bas sur les leviers.
									","
											Ich möchte drei Punkte
hervorheben,
											mit denen wir voll ins 
Schwarze getroffen haben.
											Erstens, dieses Produkt funktioniert,
											weil wir präzise 
Ingenieurwissenschaft
											erfolgreich mit benutzerorientiertem 
Design kombiniert haben
											und die sozialen, praktischen und 
ökonomischen Faktoren beachtet haben,
											die für Rollstuhlfahrer in 
Entwicklungsländern wichtig sind.
											Als Wissenschaftler des MIT 
und Maschinenbauingenieur
											kann ich mir so das Gelände anschauen, 
das durchquert werden soll,
											und herausfinden, 
wie viel Widerstand es leistet.
											Ich kann mir die verfügbaren 
Teile ansehen und sie kombinieren,
											um herauszufinden, welche Art von 
Gangschaltungen wir verwenden können,
											und dann die Kraft messen, die man 
mit dem Oberkörper aufbringen kann,
											um zu untersuchen, wie schnell man 
in diesen Stühlen sein kann,
											wenn man seine Hände 
an den Hebeln auf und ab bewegt.
									",The cheap all-terrain wheelchair,Amos Winter,11:14,"TEDx,culture,design,disability,engineering,innovation,invention,physics,poverty,product design"
"
","
","
","
",The cheap all-terrain wheelchair,Amos Winter,11:14,"TEDx,culture,design,disability,engineering,innovation,invention,physics,poverty,product design"
"
											A si que, como un estudiante entusiasmado
											nuestro equipo creó un prototipo
											que llevamos a Tanzania, Kenia y Vietnam en el 2008,
											para descubrir que era pésimo;
											porque no tuvimos suficiente información de los usuarios.
											Así que lo probamos con usuarios de sillas de ruedas,
											con fabricantes que nos dieron su opinión,
											no solo expresando sus problemas, sino también exponiendo sus soluciones
											y trabajando conjuntamente volvimos a la mesa de diseño y creamos un nuevo modelo
											con el que volvimos a África del este en 2009.
											Resultó funcionar mucho mejor en terreno escabroso que una silla de ruedas convencional
											aunque todavía no funcionaba bien en interiores ya que era demasiado grande
											y pesado, difícil de maniobrar.
											De nuevo, con la opinión de los usuarios, 
volvimos a la mesa de trabajo
											y conseguimos un mejor diseño, 9 kilos más ligero,
											y tan estrecho como una silla de ruedas convencional. 
Lo probamos en Guatemala
											y la mejora fue tal que nos llevo
											, donde estamos ahora, a su producción.
									","
											Tal como um estudante inexperiente, 
entusiasmado
											a nossa equipa fez um protótipo,
											levou esse protótipo para a Tanzânia, 
Quénia e Vietname, em 2008
											e descobriu que era péssimo
											porque não tivemos informação 
suficiente dos utilizadores.
											Então, fizemos testes com utilizadores 
de cadeiras de rodas,
											com fabricantes de cadeiras de rodas, 
eles deram a sua opinião,
											não só expressando os seus problemas, 
mas também as suas soluções
											e trabalhámos juntos no sentido de voltar 
à mesa de trabalho e fazer um novo desenho
											que levámos para a África Oriental em 2009,
											que funcionou muito melhor do que uma 
cadeira de rodas normal em terreno irregular
											mas que ainda não funcionava 
no interior, porque era muito grande,
											era pesada, era difícil de movimentar,
											por isso, mais uma vez, com a opinião 
do utilizador, voltámos à mesa de desenho,
											conseguimos um projecto melhor, 
9 quilos mais leve,
											tão estreito como uma cadeira normal, 
testámo-lo num campo de treinos na Guatemala
											e isso levou o produto ao ponto
											em que estamos agora, que é 
avançar para a produção.
									","
											Tout comme un étudiant inexpérimenté, enthousiaste,
											notre équipe a réalisé un prototype
											et l'a amené en Tanzanie, au Kenya et au Vietnam en 2008.
											Ça s'est avéré un désastre
											parce que nous n'avions pas obtenu 
assez d'information des utilisateurs.
											Après l'avoir testé avec les utilisateurs 
et les fabricants de fauteuils roulants
											et avoir obtenu leur feedback,
											nous avons été en mesure de fournir
des solutions à leurs problèmes.
											Nous avons repris la conception
pour faire un nouveau design,
											qu'on a ramené en Afrique en 2009.
											C'était bien mieux qu'un fauteuil roulant normal s
ur un terrain accidenté,
											mais il ne fonctionne toujours pas bien à l'intérieur;
											il était trop grand et trop lourd 
pour se déplacer facilement.
											Nous avons revu la conception,
											créé un meilleur design, allégé de 20 kilos,
											étroit comme un fauteuil roulant normal 
et nous l'avons testé sur le terrain au Guatemala.
											On a fait progresser le produit
											qui est maintenant en cours de production.
									","
											Als ein Student, der noch grün 
hinter den Ohren und aufgeregt war,
											stellte unser Team einen Prototyp her,
											brachte ihn 2008 nach 
Tansania, Kenia und Vietnam,
											und stellte fest, 
dass er schrecklich war,
											weil wir zu wenige
Informationen von Nutzern hatten.
											Da wir Tests mit Rollstuhlfahrern
											und Herstellern durchführten, 
bekamen wir dieses Feedback von ihnen,
											nicht nur bezüglich der Probleme, 
sondern auch mit Lösungsvorschlägen.
											Zusammen gingen wir zurück zum Reißbrett 
und arbeiteten an einem neuen Design,
											das wir 2009 zurück 
nach Ostafrika brachten,
											und das auf unebenem Terrain 
wesentlich besser funktionierte,
											aber drinnen immer noch nicht, 
weil er zu groß war,
											schwer und 
kaum zu manövrieren.
											Mit dem Feedback gingen wir 
abermals zurück zum Reißbrett,
											entwarfen ein besseres Design, 
9 Kilo leichter,
											so schmal wie ein normaler Rollstuhl, 
führten mit ihm einen Feldtest in Guatemala durch,
											und das hat das Produkt 
so weit vorangetrieben,
											dass es jetzt 
in die Produktion geht.
									",The cheap all-terrain wheelchair,Amos Winter,11:14,"TEDx,culture,design,disability,engineering,innovation,invention,physics,poverty,product design"
"
","
","
","
",The cheap all-terrain wheelchair,Amos Winter,11:14,"TEDx,culture,design,disability,engineering,innovation,invention,physics,poverty,product design"
"
											Además de ser ingenieros
											hemos sido capaces de cuantificar los beneficios de rendimiento de nuestra silla LFC.
											Aquí tienen algunos datos de nuestras pruebas en Guatemala,
											doinde probamos nuestra LFC en el terreno del pueblo,
											y recogimos los resultados biomecánicos de los usuarios,
											su consumo de oxigeno, lo rápido que se desplazan,
											y cuanta energía emplean en ello, tanto
											con nuestra silla LFC como con una convencional,
											y descubrimos que nuestra silla es un 80% más rapida
											en estos terrenos que una silla tradicional.
											También es un 40% más eficiente y debido
											a la ventaja mecánica que se obtiene de las palancas
											produce un 50% de incremento en el par motor
											y supone una ayuda real en terreno escabroso.
									","
											Sendo também engenheiros,
											conseguimos quantificar as vantagens no desempenho 
da Cadeira da Liberdade de Alavanca,
											por isso, aqui estão algumas fotos 
do nosso teste na Guatemala
											onde testámos a cadeira no terreno da aldeia
											e testámos o rendimento biomecânico 
das pessoas,
											o seu consumo de oxigénio, a velocidade 
que atingem,
											a força que estão a exercer,
											tanto nas cadeiras normais como usando a CLA,
											e descobrimos que a CLA 
é cerca de 80% mais rápida
											nestes terrenos do que 
uma cadeira de rodas normal.
											Também é cerca de 40% mais eficiente 
do que uma cadeira normal,
											e devido à vantagem mecânica que se obtém 
do uso das alavancas
											podemos produzir uma rotação 50% maior
											e abrir caminho através de terrenos 
muito, muito acidentados.
									","
											En tant que scientifiques d'ingénierie,
											nous avons pu quantifié 
les avantages de performance du LFC.
											Voilà quelques images de nos essais au Guatemala
											où nous avons testé le LFC sur un terrain rural.
											Nous avons testé 
les résultats biomécaniques des gens
											leur consommation d'oxygène, 
la vitesse à laquelle ils se déplacent,
											combien d'énergie ils consomment,
											à la fois dans leur fauteuil roulant habituel
et dans le LFC.
											Nous avons trouvé que le LFC est 
environ 80 % plus rapide
											sur ces terrains qu'un fauteuil roulant classique.
											Il est aussi environ 40% plus efficace 
qu'un fauteuil roulant classique.
											Grâce à l'avantage mécanique des leviers,
											on obtient un couple supérieur de 50 %
											en traversant le terrain accidenté.
									","
											Als Ingenieurwissenschaftler
											konnten wir die Leistungsvorteile 
des LFC quantitativ bestimmen.
											Hier sind einige Bilder 
von unserem Versuch in Guatemala,
											wo wir den LFC auf 
dörflichem Gelände testeten
											und die biomechanische 
Leistung der Leute maßen,
											ihren Sauerstoffkonsum, 
wie schnell sie fuhren,
											wie viel Kraft sie aufwanden,
											im normalen Rollstuhl 
sowie im LFC.
											Wir fanden heraus, 
dass der LFC um 80 % schneller
											auf diesem Gelände ist 
als normale Rollstühle.
											Er ist auch ca. 40 %
effizienter als ein normaler Rollstuhl,
											und aufgrund des mechanischen Vorteils, 
der von den Hebeln ausgeht,
											kann man ein um bis zu 50 % 
höheres Drehmoment erzeugen
											und sich durch sehr 
rauhes Terrain kämpfen.
									",The cheap all-terrain wheelchair,Amos Winter,11:14,"TEDx,culture,design,disability,engineering,innovation,invention,physics,poverty,product design"
"
","
","
","
",The cheap all-terrain wheelchair,Amos Winter,11:14,"TEDx,culture,design,disability,engineering,innovation,invention,physics,poverty,product design"
"
											La segunda lección que hemos aprendido es que
											las limitaciones en el diseño realmente impulsan la innovación.
											Debido a que teníamos que alcanzar un coste realmente bajo,
											conseguir que la silla pudiera ser útil en diferentes tipos
											de terreno a la vez que en interiores
											y ser lo suficientemente simple para repararla
											acabamos consiguiendo un producto en esencia nuevo,
											una innovación
											en un sector que no ha cambiado en cientos de años.
											Las ventajas que supone no son sólo aplicables 
a los países en vías de desarrollo.
											¿Por que no también en países como E.E. U.U.?
											Para ello nos asociamos con Continuum,
											una empresa de diseño local en Boston
											para realizar la versión de gama alta 
apropiada para los países desarrollados,
											cuyo mercado seria principalmente Estado Unidos y Europa
											enfocado a compradores de ingresos altos.
									","
											A segunda lição que aprendemos,
											é que as limitações neste projecto 
impulsionaram a inovação,
											porque ao ter de atingir um preço tão baixo,
											porque ao ter de construir um dispositivo 
que pudesse percorrer
											diferentes tipos de terreno mas ainda assim 
ser utilizável no interior
											e ser suficientemente simples de reparar,
											acabámos com um produto totalmente novo,
											um produto novo que é uma inovação
											numa área que verdadeiramente não mudou 
em cem anos.
											Isto são tudo vantagens que não são boas 
apenas nos países em desenvolvimento.
											Porque não, também em países como 
os Estados Unidos?
											Assim, fizemos uma parceria com a Continuum,
											uma firma local de ""design"" de produtos, 
aqui em Boston,
											para fazer a versão avançada, 
a dos países desenvolvidos,
											que, provavelmente, venderemos principalmente 
nos Estados Unidos e na Europa,
											mas a compradores de maiores rendimentos.
									","
											La deuxième leçon que nous avons apprise est
											que les contraintes de cette conception 
poussent l'innovation.
											Il fallait un produit à bas prix
											qui fonctionne sur nombreux types de terrain
											tout en restant utilisable à l'intérieur
											et facile à réparer.
											Nous avons fini avec un produit tout à fait nouveau,
											une innovation dans un espace
											qui n'a pas vraiment changé depuis cent ans.
											Le monde en développement n'est pas le seul 
qui pourrait en bénéficier.
											Pourquoi pas aussi des pays comme les Etats-Unis ?
											Nous avons fait équipe avec Continuum,
											une firme de conception de produits, 
dont le siège est ici à Boston,
											pour faire la version haut de gamme, 
destinée aux pays développés.
											Nous allons vendre cette version principalement 
aux États-Unis et en Europe,
											mais à des acheteurs à revenus élevé.
									","
											Zweitens, die Einschränkungen 
haben bei diesem Design
											wirklich innovative 
Entwicklungen gefördert,
											weil wir den Preis 
so weit senken mussten,
											weil wir ein Gerät 
entwickeln mussten,
											das auf vielen verschiedenen Geländearten,
aber auch drinnen, genutzt werden konnte
											und einfach genug 
zu reparieren war,
											kam ein grundsätzlich 
neues Produkt heraus,
											ein neues Produkt, 
das eine Innovation
											auf einem Gebiet darstellt, das sich in den 
letzten hundert Jahren nicht verändert hat.
											Das alles sind Leistungen, die 
nicht nur den Entwicklungsländern nützen.
											Warum nicht auch den USA?
											Wir begannen mit 
Continuum zu arbeiten,
											einer in Boston ansässigen 
Produktdesignfirma,
											um eine High-End-Variante, eine Variante 
für die entwickelte Welt, zu produzieren,
											die wir wahrscheinlich hauptsächlich 
in den USA und Europa vertreiben werden,
											jedoch an besserverdienende Käufer.
									",The cheap all-terrain wheelchair,Amos Winter,11:14,"TEDx,culture,design,disability,engineering,innovation,invention,physics,poverty,product design"
"
","
","
","
",The cheap all-terrain wheelchair,Amos Winter,11:14,"TEDx,culture,design,disability,engineering,innovation,invention,physics,poverty,product design"
"
											El último punto que me gustaría resaltar es mi convicción
											de que este proyecto ha resultado exitoso 
porque hemos involucrado
											a todos los inversionistas que han creído en él;
que han sido valiosos
											para desarrollar la tecnología desde la creación de una idea
											a través de la innovación, validación, comercialización y difusión
											sabiendo que ese ciclo comienza y termina en los usuarios.
											Ellos son quienes definen los requisitos tecnológicos
											y quienes tienen que darnos finalmente el visto bueno
											diciendo: ""Si, efectivamente funciona. 
Cubre nuestras necesidades"".
											Así, personas como yo en el ámbito académico
											podemos innovar, analizar y probar,
											procesar datos y realizar prototipos a nivel experimental.
											¿Pero como conseguimos comercializar esos prototipos?
											Para ello necesitamos expertos en comercialización, 
como Continuum,
											lo que nos llevo a crear una ONG para llevar 
nuestra silla al mercado
											""Investigación Global de Innovación Tecnológica""
											y también a asociarnos con un gran fabricante en la India, Industrias Pinnacle,
											esto nos ha dado capacidad para producir 500 sillas al mes.
											El primer lote de 200 estará disponible el próximo mes
											para su envío a la India.
											Finalmente para acercarnos a la gente a gran escala,
											nos asociamos con la mayor organización de discapacidad
											del mundo, ""Jaipur Foot"".
									","
											A última questão que quero salientar, 
é que eu penso
											que este projecto funcionou bem, 
porque envolvemos
											todos os intervenientes que apoiaram este projecto 
e foram importantes para ponderarmos
											trazer a tecnologia a partir do início de uma ideia
											através da inovação, validação, comercialização 
e divulgação,
											e esse ciclo tem de começar e acabar 
nos utilizadores finais.
											Estas são as pessoas que definem os 
requisitos da tecnologia
											e estas são as pessoas que têm de dar 
a aprovação final,
											e dizer: ""Sim, funciona. Satisfaz as nossas necessidades.""
											Portanto, pessoas como eu, académicas,
											podem fazer coisas como analisar e testar,
											criar dados e fazer protótipos de teste
											mas como é que se chega, desse protótipo de teste 
à comercialização?
											Por isso, precisamos de empresas como 
a Continuum, que podem tratar da comercialização
											e criámos uma ONG para introduzir a nossa 
cadeira no mercado –
											Global Research Innovation Technology –
											e também nos associámos a um grande fabricante 
na Índia, Pinnacle Industries,
											que está agora equipado para fazer 
500 cadeiras por mês
											e irá fabricar o primeiro lote de 200, 
no próximo mês,
											que será entregue na Índia.
											E, finalmente, para as fazer chegar 
em grande escala, às pessoas,
											fizemos uma parceria com a maior 
organização mundial de pessoas com deficiência,
											Jaipur Foot.
									","
											Le dernier point que je tiens à souligner,
											c'est que le projet a bien fonctionné 
parce que nous avons impliqué
											toutes les parties prenantes qui investissent
dans le projet,
											en apportant la technologie depuis l'idée de départ
											en passant par l'innovation, la validation, 
la commercialisation et la diffusion.
											Ce cycle doit commencer et se terminer 
avec les utilisateurs finaux.
											Ce sont les gens qui définissent 
les exigences de la technologie
											et qui vont donner le feu vert à la fin, en disant :
											""Oui, cela fonctionne réellement. 
Ça répond à nos besoins. ""
											Les gens comme moi, dans le monde universitaire,
											nous pouvons innover, analyser, tester,
											créer des données et des prototypes,
											mais comment passer du prototype 
à la commercialisation ?
											Nous avons donc besoin de nous en remettre à des gens comme Continuum pour la commercialisation.
											Ainsi nous avons créé une ONG 
pour mettre notre fauteuil sur le marché :
											Global Research Innovation Technology .
											Puis, nous avons fait équipe avec 
un grand fabricant en Inde, Pinnacle Industries,
											qui a les ressources nécessaires 
pour faire 500 fauteuils par mois
											Le premier lot de 200 fauteuils sortira 
le mois prochain
											et sera livré en Inde.
											Finalement, pour mettre le produit massivement 
à la disposition des personnes,
											nous avons fait équipe avec Jaipur Foot,
											la plus grande organisation 
de personnes handicapées du monde.
									","
											Letztlich denke ich,
											dass dieses Projekt gut 
funktioniert hat, weil wir
											alle Interessengruppen einbezogen haben, 
die berücksichtigt werden müssen,
											wenn man die Technologie 
von der ursprünglichen Idee
											zu Innovation, Bewertung, 
Vermarktung und Verbreitung führt;
											und dieser Prozess beginnt
und endet bei den Endnutzern.
											Das sind die Leute, die die Anforderungen 
an die Technik definieren.
											Das sind die Leute, 
die am Ende ihr OK geben müssen
											und sagen müssen: ""Ja, es funktioniert. 
Es entspricht unseren Bedürfnissen.""
											Menschen wie ich, 
aus dem wissenschaftlichen Bereich,
											können Neuerungen einführen, 
analysieren und testen,
											Daten erstellen und 
Prototypen entwickeln,
											aber wie bringt man 
diese Prototypen zur Vermarktung?
											Wir brauchen also Lückenfüller wie Continuum, 
die an der Vermarktung arbeiten;
											wir gründeten eine NGO, 
um unseren Stuhl auf den Markt zu bringen
											– Global Research 
Innovation Technology –
											wir arbeiteten auch mit einem großen Hersteller 
in Indien zusammen, Pinnacle Industries,
											der nun eingerichtet ist, um 
500 Rollstühle im Monat zu produzieren,
											und nächsten Monat die 
ersten 200 anfertigen wird,
											die in Indien angeboten werden.
											Um unser Produkt 
in größerem Maßstab zu verbreiten,
											verbündeten wir uns mit der 
größten Behindertenorganisation
											weltweit, Jaipur Foot.
									",The cheap all-terrain wheelchair,Amos Winter,11:14,"TEDx,culture,design,disability,engineering,innovation,invention,physics,poverty,product design"
"
","
","
","
",The cheap all-terrain wheelchair,Amos Winter,11:14,"TEDx,culture,design,disability,engineering,innovation,invention,physics,poverty,product design"
"
											Lo más valioso de este modelo
											es el poder juntar a todas la partes interesadas
											que representan a todos los eslabones de la cadena
											desde la concepción de la idea
											hasta la implementación en el campo.
											Ahí es donde sucede la magia.
											Ahí es donde una persona como yo, un academico
											puede analizar, probar y crear nueva tecnología
											y determinar cuantitativamente su rendimiento.
											Puedes conectar con inversionistas, como los fabricantes,
											hablar directamente con ellos y hacer uso de su
											conocimiento en las practicas de fabricación locales 
y sus clientes;
											y combinar esas aportaciones con nuestro conocimiento de ingenieria,
											para crear conjuntamente algo mejor que lo que cualquiera de nosotros podría haber hecho por separado.
											Así puedes Involucrar también al usuario final
											en el proceso de diseño, no solo preguntando por sus necesidades,
											sino preguntándole cómo piensa que pueden conseguirse.
									","
											Agora, o que é poderoso neste modelo
											é quando juntamos todos estes 
intervenientes,
											que representam cada elo na cadeia,
											desde o começo de uma ideia
											até à implementação no terreno,
											que é onde a magia acontece.
											É quando podemos pegar num tipo como eu, 
um académico,
											mas analisar e testar e criar uma nova tecnologia
											e determinar quantitativamente as melhorias 
no desempenho.
											Podemos contactar com os intervenientes, 
como os fabricantes
											falar com eles cara a cara e usar o seu
											conhecimento local sobre os sistemas de fabrico 
e os seus clientes,
											combinar esse conhecimento com 
o nosso conhecimento de engenharia
											e criar algo maior do que o que 
qualquer um de nós podia fazer sozinho.
											E depois podemos também envolver 
o utilizador final
											no processo de concepção, e perguntar-lhes 
não apenas o que precisam,
											mas perguntar-lhes como é que pensam 
que isso pode ser conseguido.
									","
											La force de ce modèle
											est qu'il rassemble toutes ces parties prenantes
											qui représentent chacune un maillon de la chaîne
											allant de la naissance d'une idée
											jusqu'à la mise en œuvre sur le terrain,
											c'est là que la magie opère.
											C'est là qu'on prend un gars comme moi, un universitaire,
											pour analyser, tester et créer une nouvelle technologie,
											et pour déterminer quantitativement 
l'amélioration de la performance.
											Vous pouvez vous établir des liens
avec les parties prenantes comme les fabricants,
											parler avec eux face à face et 
tirer parti de leurs connaissances locales
											des pratiques de fabrication et de leurs clients
											et combiner ces connaissances
à nos connaissances en mécanique
											pour créer quelque chose de plus grand que 
ce que ni eux ni nous n'auraient pu faire seuls.
											Puis vous pouvez aussi impliquer l'utilisateur final.
											dans le processus de conception 
et pas seulement lui demander ce dont il a besoin,
											mais lui demander comment 
selon lui on peut y parvenir.
									","
											Wirklich mächtig an 
diesem Modell ist,
											wenn man alle Interessenvertreter 
zusammenbringt,
											die die einzelnen Glieder 
der Kette repräsentieren,
											von der Entstehung einer Idee
											bis hin zur Anwendung 
in der Praxis,
											liegt darin der wahre Zauber.
											Man nimmt jemanden wie mich, 
einen Wissenschaftler,
											analysiert und testet und 
entwickelt eine neue Technologie,
											und bestimmt die quantitative 
Leistungssteigerung.
											Man kann mit Interessengruppen 
wie Herstellern Kontakt aufnehmen,
											persönlich mit ihnen reden und
											das vorhandene Wissen zu Herstellungsprozessen 
und das ihrer Kunden nutzen,
											und dieses Wissen mit unseren 
Ingenieurskenntnissen verbinden,
											um etwas zu erschaffen, 
das kein Einzelner erreicht hätte.
											Dann kann man auch 
den Endnutzer mit
											in den Designprozess einbeziehen, 
nicht nur nach seinen Bedürfnissen fragen,
											sondern danach, wie man das 
seiner Meinung nach erreichen kann.
									",The cheap all-terrain wheelchair,Amos Winter,11:14,"TEDx,culture,design,disability,engineering,innovation,invention,physics,poverty,product design"
"
","
","
","
",The cheap all-terrain wheelchair,Amos Winter,11:14,"TEDx,culture,design,disability,engineering,innovation,invention,physics,poverty,product design"
