en,pt,es,tr,title,speaker,duration,tags
"
","
","
","
",A simple birth kit for mothers in the developing world,Zubaida Bai,6:44,"design,global development,family,entrepreneur,health,health care,innovation,humanity,parenting,women,pregnancy,TED Residency"
"
											After many iterations
working with experts,
											medical health professionals
											and the women themselves,
											I should say it was not
an easy process at all,
											but we had a simple and beautiful design.
											For a dollar more than what
the existing product was offered for,
											at three dollars, we were able
to deliver ""janma,""
											a clean birth kit in a purse.
											Janma, meaning ""birth,"" contained
a blood-absorbing sheet
											for the woman to give birth on,
											a surgical scalpel, a cord clamp,
a bar of soap, a pair of gloves
											and the first cloth
to wipe the baby clean.
											All this came packaged
in a beautiful purse
											that was given to the mother
as a gift after all her hard work,
											that she carried home with pride
as a symbol of prosperity.
									","
											Após várias repetições
a trabalhar com especialistas,
											profissionais de saúde
											e com as próprias mulheres,
											devo dizer que 
não foi um processo fácil,
											mas tínhamos um ""design"" simples e bonito.
											Por um dólar a mais do que 
o produto existente pedia,
											com três dólares 
conseguimos entregar a ""janma"",
											um kit de parto numa bolsa.
											""Janma"" significa nascimento
e continha um lençol absorvente
											para as mulheres que davam à luz,
											um bisturi cirúrgico, um grampo, 
sabão, um par de luvas
											e um pano para limpar o bebé.
											Tudo isto vinha embalado numa bonita bolsa
											que era dada à mãe como prenda 
por todo o seu trabalho.
											Ela levava-a para casa com orgulho 
como símbolo de prosperidade.
									","
											Después de muchas iteraciones
trabajando con expertos,
											profesionales de la salud
											y las mujeres mismas,
											debo decir que no fue para nada 
un proceso fácil,
											pero logramos un diseño 
sencillo y hermoso.
											Por un dólar más de lo que
se ofrecía por el producto existente
											por tres dólares, pudimos lanzar ""Janma"",
											un kit en un bolso para un parto limpio.
											Janma significa ""parto""
											y contiene una sábana absorbente de sangre
para que se de a luz en ella,
											un bisturí quirúrgico, un par de guantes,
una pinza de cordón, una barra de jabón,
											y el primer paño para limpiar al bebé.
											Todo esto viene envuelto en un bello bolso
											que se le da a la madre como regalo
después de todo su duro trabajo,
											que se lleva a casa con orgullo
como símbolo de prosperidad.
									","
											Uzmanlarla, sağlık uzmanlarıyla
											ve kadınlarla tekrar tekrar
											çalıştıktan sonra,
											kolay bir süreçten
geçmediğimizi belirtmeliyim,
											ama yine de temel ve güzel
bir tasarıma kavuşmuştuk.
											Piyasadaki o ürün için
biçilen fiyatın 1 dolar fazlasına,
											3 dolara, çantada gelen temiz doğum seti
											''janma''yı teslim edebiliyorduk.
											Doğum anlamındaki Janma,
kadınların üzerinde doğum yapması
											için kan emen bir örtü içeriyor,
											cerrahi bir neşter, bağ için kıskaç,
bir kalıp sabun, bir çift eldiven
											ve bebeği temizlemek için ilk örtüsü.
											Bütün hepsi, tüm zorlu çabalarından sonra
											anneye hediye olarak verilen
güzel bir cüzdan içinde geliyordu,
											kendisi de mutluluğunun sembolü
olarak, bunu evine gururla taşıyordu.
									",A simple birth kit for mothers in the developing world,Zubaida Bai,6:44,"design,global development,family,entrepreneur,health,health care,innovation,humanity,parenting,women,pregnancy,TED Residency"
"
","
","
","
",A simple birth kit for mothers in the developing world,Zubaida Bai,6:44,"design,global development,family,entrepreneur,health,health care,innovation,humanity,parenting,women,pregnancy,TED Residency"
"
											One woman reacted to this gift.
											She said, ""Is this really mine?
Can I keep it?""
											The other one said,
""Will you give me a different color
											when I have my next baby?""
									","
											Uma mulher reagiu a este presente:
											""Isto é mesmo meu?"" disse ela, 
""Posso ficar com ela?""
											Outra disse: ""Pode dar-me outra cor
											""quando tiver outro bebé?""
									","
											Una mujer reaccionó a este regalo diciendo
""¿Es realmente mío? ¿Puedo quedármelo?""
											Otra dijo, ""¿Me darás un color diferente
cuando tenga mi próximo bebé?""
									","
											Bir kadın bu hediyeye şaşırdı.
											''Bu gerçekten benim mi?
Bende kalabilir mi?'' dedi.
											Başka bir kadın, ''Diğer
çocuğumu doğurduğumda, başka
											rengini verir misiniz?'' dedi.
									",A simple birth kit for mothers in the developing world,Zubaida Bai,6:44,"design,global development,family,entrepreneur,health,health care,innovation,humanity,parenting,women,pregnancy,TED Residency"
"
","
","
","
",A simple birth kit for mothers in the developing world,Zubaida Bai,6:44,"design,global development,family,entrepreneur,health,health care,innovation,humanity,parenting,women,pregnancy,TED Residency"
"
											(Laughter)
									","
											(Riso)
									","
											(Risas)
									","
											(Gülüşmeler)
									",A simple birth kit for mothers in the developing world,Zubaida Bai,6:44,"design,global development,family,entrepreneur,health,health care,innovation,humanity,parenting,women,pregnancy,TED Residency"
"
","
","
","
",A simple birth kit for mothers in the developing world,Zubaida Bai,6:44,"design,global development,family,entrepreneur,health,health care,innovation,humanity,parenting,women,pregnancy,TED Residency"
"
											Better yet, a woman expressed
that this was the first purse
											that she had ever owned in her life.
											The kit, aside from its symbolism
and its simplicity,
											is designed to follow
globally recommended medical protocol
											and serves as a behavior-change tool
to follow steps one after the other.
											It can not only be used in homes,
but also in institutional settings.
									","
											Uma mulher contou 
como esta era a primeira bolsa
											que alguma vez tinha tido na vida.
											Aparte o seu simbolismo e simplicidade,
											o kit é concebido para seguir
protocolos médicos globais
											e serve como ferramenta de mudança 
com passos para serem seguidos.
											Pode ser usado em casa, 
mas também em ambientes institucionais.
									","
											Mejor aún, una mujer expresó
que éste era el primer bolso
											que había tenido en su vida.
											El kit, aparte de su simbolismo
y su simplicidad,
											está diseñado para seguir el protocolo
médico recomendado globalmente
											y sirve como una herramienta
de cambio de comportamiento
											para seguir los pasos uno tras otro.
											No sólo se puede utilizar en los hogares,
sino también en entornos institucionales.
									","
											En güzeliyse, bir kadın bu
cüzdanın, sahip olduğu ilk
											cüzdan olduğunu dile getirdi.
											Bu set, sadeliğinin ve
sembolünün yanı sıra,
											küresel olarak izlenen sağlık
protokollerine uymak üzere tasarlanan
											ve devamındaki her bir adımı
etkileyen, seyir değiştirici bir set.
											Sadece evlerde değil, aynı zamanda
kurumsal alanlarda da kullanılabiliyor.
									",A simple birth kit for mothers in the developing world,Zubaida Bai,6:44,"design,global development,family,entrepreneur,health,health care,innovation,humanity,parenting,women,pregnancy,TED Residency"
"
","
","
","
",A simple birth kit for mothers in the developing world,Zubaida Bai,6:44,"design,global development,family,entrepreneur,health,health care,innovation,humanity,parenting,women,pregnancy,TED Residency"
"
											To date, our kit has impacted
over 600,000 mothers and babies
											around the world.
											It's a humbling experience
to watch these numbers grow,
											and I cannot wait until
we reach a hundred million.
									","
											Até à data, o nosso kit alterou a vida 
de 600 000 mães e bebés
											em todo o mundo.
											Ver estes números crescer 
é uma experiência humilde
											e mal consigo esperar 
até atingirmos um milhão.
									","
											Hasta la fecha, nuestro kit ha impactado
a más de 600,000 madres y bebés
											alrededor del mundo.
											Es una lección de humildad
ver estos números crecer,
											y estoy ansiosa por alcanzar
los cien millones.
									","
											Şu ana dek bu kit, dünya
çapında 600.000 anne ve bebeğin
											hayatına dokundu.
											Bu rakamların gittikçe arttığını
görmek utandırıcı bir deneyim
											ve bir milyona ulaşmayı
dört gözle bekliyorum.
									",A simple birth kit for mothers in the developing world,Zubaida Bai,6:44,"design,global development,family,entrepreneur,health,health care,innovation,humanity,parenting,women,pregnancy,TED Residency"
"
","
","
","
",A simple birth kit for mothers in the developing world,Zubaida Bai,6:44,"design,global development,family,entrepreneur,health,health care,innovation,humanity,parenting,women,pregnancy,TED Residency"
"
											But women's health issues do not end here.
											There are thousands of simple issues
that require low-cost interventions.
											We have facts to prove
that if we invest in women and girls
											and provide them with better
health and well-being,
											they will deliver healthier and wealthier
and prosperous communities.
											We have to start by bringing simplicity
and dignity to women's health issues:
											from reducing maternal mortality,
to breaking taboos,
											to empowering women
to take control of their own lives.
											This is my dream.
											But it is not possible to achieve it
without engaging men and women alike
											from around the world —
											yes, all of you.
									","
											Mas os problemas de saúde 
das mulheres não terminam aqui.
											Há milhares de problemas simples 
que requerem intervenções baratas.
											Os factos provam que,
se investirmos nas mulheres e raparigas
											e lhes providenciarmos 
melhor saúde e bem-estar,
											elas oferecerão comunidades 
mais saudáveis, mais ricas e prósperas.
											Devemos começar por dar
simplicidade e dignidade
											aos problemas de saúde das mulheres,
											desde a redução da mortalidade materna,
à quebra de tabus,
											ao fortalecimento das mulheres 
para controlarem as suas próprias vidas.
											Este é o meu sonho.
											Mas não é possível sem contar
com a ajuda de outros homens e mulheres
											por todo o mundo.
											Sim, todos vós.
									","
											Pero los problemas de salud
de las mujeres no terminan aquí.
											Miles de problemas simples 
necesitan intervenciones de bajo costo.
											Tenemos hechos que demuestran
que si invertimos en mujeres y niñas
											para brindarles mejores condiciones
de salud y bienestar,
											éstas procrearán comunidades 
más saludables, ricas y prósperas.
											Tenemos que empezar a brindar
sencillez y dignidad
											a los problemas de salud de la mujer:
											reducir la mortalidad materna,
romper los tabúes,
											y empoderar a las mujeres para que tomen
el control de sus propias vidas.
											Este es mi sueño.
											Pero no será posible lograrlo 
sin incluir a hombres y mujeres por igual
											de todo el mundo;
											sí, todos Uds.
									","
											Kadın sağlık konuları burada son bulmuyor.
											Az bir bütçe ile müdahale edilebilecek
binlerce temel sorun var.
											Kadınlara ve kız çocuklarına
yatırım yapıp onlar için sağlıklı
											ve iyi bir gelecek fırsatı
verdiğimizde, onların
											daha sağlıklı, huzurlu ve refah toplumlara
vesile olacağına dair örneklerimiz var.
											Kadın sağlık alanına sadelik ve haysiyet
getirerek işe koyulmamız gerekiyor:
											Anne ölüm oranını azaltmaktan,
tabuları yıkmaya,
											kadınları güçlendirip hayatlarının
iplerini ellerine almalarına kadar.
											Bu benim hayalim.
											Bunu dünyanın farklı yerlerindeki
kadın ve erkeklerin desteği olmaksızın
											başaramam,
											evet hepiniz lazımsınız.
									",A simple birth kit for mothers in the developing world,Zubaida Bai,6:44,"design,global development,family,entrepreneur,health,health care,innovation,humanity,parenting,women,pregnancy,TED Residency"
"
","
","
","
",A simple birth kit for mothers in the developing world,Zubaida Bai,6:44,"design,global development,family,entrepreneur,health,health care,innovation,humanity,parenting,women,pregnancy,TED Residency"
"
											I recently heard this lyric
by Leonard Cohen:
											""Ring the bells that still can ring.
											Forget your perfect offering.
											There is a crack in everything.
											That's how the light gets in.""
									","
											Recentemente, ouvi esta letra
de Leonard Cohen:
											""Toca os sinos que podem ser tocados.
											""Esquece a tua oferenda perfeita.
											""Existe uma fenda em tudo.
											""É assim que a luz entra.""
									","
											Recientemente escuché 
esta canción de Leonard Cohen:
											""Toca las campanas
que todavía pueden sonar.
											Olvídate de tu ofrecimiento perfecto.
											Hay una grieta en todo.
											Así es como entra la luz.""
									","
											Geçtiğimiz günlerde Leonard
Cohen'in şu sözlerini işittim:
											''Hâlâ çalabilen çanları çalın.
											Mükemmel adağınızı unutun.
											Her şeyde bir çatlak var.
											Işık da böyle sızıyor içeriye.''
									",A simple birth kit for mothers in the developing world,Zubaida Bai,6:44,"design,global development,family,entrepreneur,health,health care,innovation,humanity,parenting,women,pregnancy,TED Residency"
"
","
","
","
",A simple birth kit for mothers in the developing world,Zubaida Bai,6:44,"design,global development,family,entrepreneur,health,health care,innovation,humanity,parenting,women,pregnancy,TED Residency"
"
											This is my bit of light.
											But we need more light.
											In fact, we need huge spotlights
placed in the world of women's health
											if we need a better tomorrow.
											We should never forget that women
are at the center of a sustainable world,
											and we do not exist without them.
									","
											Este é o meu pedaço de luz.
											Mas precisamos de mais luz.
											Precisamos de grandes holofotes 
no mundo da saúde das mulheres,
											se precisarmos de um amanhã melhor.
											Não podemos esquecer que as mulheres 
estão no centro do mundo sustentável,
											e não existimos sem elas.
									","
											Este es mi pedacito de luz.
											Pero necesitamos más luz.
											De hecho, necesitamos focos enormes
											situados en el mundo
de la salud de la mujer
											si queremos un mañana mejor.
											No olvidemos nunca que las mujeres están
en el centro de un mundo sustentable,
											y que nosotros no existimos sin ellas.
									","
											Bu da benim ışığımın bir parçası,
											ama daha fazla ışığa ihtiyaç var.
											Aslında, daha iyi bir yarına uyanmak
istiyorsak, kadın sağlığı dünyasını
											dev sahne ışıklarıyla donatmamız gerekir.
											Kadınların, sürdürülebilir bir dünyanın
merkezinde olduğunu ve onlarsız
											var olamayacağımızı unutmamamız gerekiyor.
									",A simple birth kit for mothers in the developing world,Zubaida Bai,6:44,"design,global development,family,entrepreneur,health,health care,innovation,humanity,parenting,women,pregnancy,TED Residency"
"
","
","
","
",A simple birth kit for mothers in the developing world,Zubaida Bai,6:44,"design,global development,family,entrepreneur,health,health care,innovation,humanity,parenting,women,pregnancy,TED Residency"
"
											Thank you.
									","
											Obrigada.
									","
											Gracias.
									","
											Teşekkürler.
									",A simple birth kit for mothers in the developing world,Zubaida Bai,6:44,"design,global development,family,entrepreneur,health,health care,innovation,humanity,parenting,women,pregnancy,TED Residency"
"
","
","
","
",A simple birth kit for mothers in the developing world,Zubaida Bai,6:44,"design,global development,family,entrepreneur,health,health care,innovation,humanity,parenting,women,pregnancy,TED Residency"
"
											(Applause)
									","
											(Aplausos)
									","
											(Aplausos)
									","
											(Alkışlar)
									",A simple birth kit for mothers in the developing world,Zubaida Bai,6:44,"design,global development,family,entrepreneur,health,health care,innovation,humanity,parenting,women,pregnancy,TED Residency"
"
","
","
","
",A simple birth kit for mothers in the developing world,Zubaida Bai,6:44,"design,global development,family,entrepreneur,health,health care,innovation,humanity,parenting,women,pregnancy,TED Residency"
