en,tr,fr,pt,title,speaker,duration,tags
"
											After Cecil's death,
											I began to ask myself these questions:
											What if the community
that lived next to Cecil the lion
											was involved in protecting him?
											What if I had met Cecil
when I was 10 years old, instead of 29?
											Could I or my classmates
have changed his fate?
											Many people are working
to stop lions from disappearing,
											but very few of these people
are native to these countries
											or from the communities most affected.
											But the communities
that live with the lions
											are the ones best positioned
to help lions the most.
									","
											Cecil'in ölümünden sonra
											kendime bu soruları sormaya başladım:
											Aslan Cecil'in yakınında yaşayan 
toplum onu korusaydı ne olurdu?
											29 yerine 10 yaşındayken 
Cecil'le tanışsaydım ne olurdu?
											Ben veya sınıf arkadaşlarım
kaderini değiştirebilir miydik?
											Birçok insan hayvanların yok olmasını
durdurmak için çalışıyor
											ancak bu insanların çok azı
											bu ülkelere veya en çok etkilenen
toplumlara aşina.
											Ancak aslanlarla yaşayan toplumlar
											aslanlara en çok yardım edebilecek
en iyi konumdakilerdir.
									","
											Après la mort de Cecil,
											j'ai commencé à me poser des questions.
											Et si les gens qui vivaient
à proximité de Cecil
											avaient été impliqués dans sa protection ?
											Et si j'avais rencontré Cecil
quand j'avais 10 ans, et non 29 ans ?
											Aurions-nous pu, mes camarades de classe
ou moi, changer son destin ?
											Beaucoup de gens œuvrent
pour empêcher la disparition des lions,
											mais très peu d'entre eux
sont originaires des pays
											ou des sociétés les plus concernées.
											Pourtant les sociétés
qui coexistent avec les lions
											sont les plus à même
d'aider au mieux les lions.
									","
											Após a morte de Cecil,
											comecei a fazer certas perguntas:
											E se a comunidade que vivia perto de Cecil
											estivesse envolvida na sua proteção?
											E se eu tivesse conhecido Cecil
quando tinha 10 anos, em vez de 29?
											Será que eu ou os meus colegas
podíamos ter mudado o seu destino?
											Há muitas pessoas a trabalhar
para evitar que os leões desapareçam,
											mas poucas dessas pessoas
são nativas desses países
											ou das comunidades mais afetadas.
											Mas as comunidades
que vivem com os leões
											são as mais adequadas
para ajudar os leões.
									",How community-led conservation can save wildlife,Moreangels Mbizah,5:16,"Africa,conservation,animals,science,biodiversity,TED Fellows,environment"
"
","
","
","
",How community-led conservation can save wildlife,Moreangels Mbizah,5:16,"Africa,conservation,animals,science,biodiversity,TED Fellows,environment"
"
											Local people should be at the forefront
											of the solutions to the challenges
facing their wildlife.
											Sometimes, change can only come
											when the people most affected
and impacted take charge.
											Local communities play an important role
											in fighting poaching
and illegal wildlife trade,
											which are major threats
affecting lions and other wildlife.
									","
											Yerel insanlar vahşi yaşamın 
yüzleştiği zorluklara
											çözüm üretmede ön sırada olmalı.
											Bazen değişim sadece 
en çok etkilenen insanlar
											sorumluluğu ele aldığında gerçekleşebilir.
											Yerel toplumlar, aslanları 
ve diğer vahşi yaşamı etkileyen
											en büyük tehditlerden olan kaçak avlanma
veya yasa dışı vahşi yaşam ticaretiyle
											savaşmada önemli bir rol oynuyorlar.
									","
											Les populations locales
doivent être à la pointe
											des solutions aux problèmes de leur faune.
											Parfois, le changement ne peut venir
											que lorsque les choses sont prises en main
par les personnes les plus touchées.
											Les populations locales
jouent un rôle majeur
											pour lutter contre le braconnage
et le commerce illégal d'espèces sauvages,
											qui menacent fortement la vie
des lions et d'autres animaux sauvages.
									","
											A população local deve estar
na linha da frente
											das soluções para os problemas
que a vida selvagem enfrenta.
											Às vezes, a mudança só acontece
											quando as pessoas mais afetadas
assumem o comando.
											As comunidades locais
têm um papel importante
											na luta contra a caça furtiva
e o comércio ilegal de animais selvagens,
											que são as principais ameaças
para os leões e para outros animais.
									",How community-led conservation can save wildlife,Moreangels Mbizah,5:16,"Africa,conservation,animals,science,biodiversity,TED Fellows,environment"
"
","
","
","
",How community-led conservation can save wildlife,Moreangels Mbizah,5:16,"Africa,conservation,animals,science,biodiversity,TED Fellows,environment"
"
											Being a black African woman
in the sciences,
											the people I meet
are always curious to know
											if I've always wanted
to be a conservationist,
											because they don't meet
a lot of conservationists
											who look like me.
											When I was growing up,
											I didn't even know that wildlife
conservation was a career.
											The first time I saw a wild animal
in my home country
											was when I was 25 years old,
											even though lions and African wild dogs
											lived just a few miles away from my home.
											This is quite common in Zimbabwe,
											as many people
are not exposed to wildlife,
											even though it's part of our heritage.
									","
											Bilimle uğraşan siyahi 
bir Afrikalı kadın olarak
											tanıştığım insanlar her zaman bir çevreci 
olmak isteyip istemediğimi merak ediyorlar
											çünkü benim gibi görünen 
çok çevreciyle tanışmıyorlar.
											Büyürken
											vahşi yaşamı koruyucu olmanın 
bir meslek olduğunu bile bilmiyordum.
											Ana vatanımda vahşi bir hayvanı
ilk gördüğümde 25 yaşındaydım,
											hem de aslanlar
ve Afrika yaban köpeklerinin
											evimden sadece birkaç kilometre 
ötede yaşamasına rağmen.
											Mirasımızın bir parçası olmasına rağmen
											birçok insan vahşi yaşama 
maruz kalmadığından dolayı
											Zimbabve'de bu oldukça sıradan bir durum.
									","
											Étant une femme,
africaine et scientifique,
											les gens que je rencontre
sont curieux de savoir
											pourquoi j'ai toujours
voulu préserver les animaux,
											car peu de gens dans ce milieu
me ressemblent.
											Quand j'étais petite,
											je ne voyais pas la protection
des animaux sauvages comme une carrière.
											La première fois que j'ai vu
un animal sauvage dans mon pays,
											j'avais 25 ans,
											bien que des lions et des lycaons
											vivent à quelques kilomètres de chez moi.
											C'est assez courant au Zimbabwe,
											car beaucoup de gens ne sont pas
en contact avec la faune,
											alors qu'elle fait partie
de notre patrimoine.
									","
											Sou uma cientista negra africana
											e as pessoas que conheço querem saber
											se eu sempre quis ser conservacionista,
											porque não conhecem
muitos conservacionistas
											que se parecem comigo.
											Quando eu era nova,
											não sabia que a conservação
de animais era uma carreira.
											A primeira vez que vi
um animal selvagem no meu país
											tinha 25 anos,
											apesar de haver leões
e cães selvagens africanos
											a viver a poucos quilómetros
da minha casa.
											Isso é muito comum no Zimbabué,
											onde muita gente não tem contacto
com animais selvagens,
											apesar de fazerem parte da nossa herança.
									",How community-led conservation can save wildlife,Moreangels Mbizah,5:16,"Africa,conservation,animals,science,biodiversity,TED Fellows,environment"
"
","
","
","
",How community-led conservation can save wildlife,Moreangels Mbizah,5:16,"Africa,conservation,animals,science,biodiversity,TED Fellows,environment"
"
											When I was growing up,
											I didn't even know
that lions lived in my backyard.
											When I stepped into
Savé Valley Conservancy
											on a cold winter morning 10 years ago
											to study African wild dogs
for my master's research project,
											I was mesmerized by the beauty
and the tranquility that surrounded me.
											I felt like I had found my passion
and my purpose in life.
											I made a commitment that day
											that I was going to dedicate my life
to protecting animals.
									","
											Büyürken
											aslanların arka bahçemde 
yaşadığını bile bilmiyordum.
											Yüksek lisans araştırma projem için
Afrika yaban köpeklerini araştırmak için
											10 sene önce soğuk bir kış sabahında
											Savé Valley Conservancy'e adım attığımda
											çevremi sarmalayan güzellik 
ve huzur karşısında büyülenmiştim.
											Hayatımın tutkusunu ve amacını 
bulmuş gibi hissediyordum.
											Hayatımı hayvanları korumaya 
adayacağımın sözünü verdim.
									","
											Quand j'étais petite,
											Je ne savais même pas
que des lions vivaient près de chez moi.
											Quand je suis entrée
à la Savé Valley Conservancy,
											par un froid matin d'hiver, il y a 10 ans,
											afin d'étudier les lycaons
pour mon projet de recherche de maîtrise,
											j'ai été fascinée par la beauté
et la sérénité qui m'entouraient.
											Je sentais que j'avais trouvé
ma passion et mon but dans la vie.
											Ce jour-là, j'ai pris l'engagement
											de consacrer ma vie
à la préservation des animaux.
									","
											Quando eu era nova,
											nem sequer fazia ideia
de que viviam leões no meu quintal.
											Quando entrei na reserva
Savé Valley Conservancy
											numa manhã fria de inverno,
há 10 anos,
											para estudar cães selvagens africanos
para a minha pesquisa de mestrado,
											fiquei hipnotizada pela beleza
e tranquilidade que me rodeava.
											Senti que tinha achado a minha paixão
e o meu propósito na vida.
											Fiz uma promessa naquele dia:
											eu ia dedicar a minha vida
à proteção dos animais.
									",How community-led conservation can save wildlife,Moreangels Mbizah,5:16,"Africa,conservation,animals,science,biodiversity,TED Fellows,environment"
"
","
","
","
",How community-led conservation can save wildlife,Moreangels Mbizah,5:16,"Africa,conservation,animals,science,biodiversity,TED Fellows,environment"
"
											I think of my childhood
school days in Zimbabwe
											and the other kids I was in school with.
											Perhaps if we had a chance
to interact with wildlife,
											more of my classmates
would be working alongside me now.
											Unless the local communities
want to protect and coexist with wildlife,
											all conservation efforts might be in vain.
											These are the communities
that live with the wild animals
											in the same ecosystem
											and bear the cost of doing so.
											If they don't have a direct connection
											or benefit from the animals,
											they have no reason
to want to protect them.
											And if local communities
don't protect their wildlife,
											no amount of outside
intervention will work.
									","
											Zimbabve'de çocukluğumdaki okul günlerimi
											ve okuldaki diğer çocukları düşünüyorum.
											Vahşi yaşamla etkileşime 
girmek için bir şansımız olsaydı
											belki de daha fazla sınıf arkadaşımla
şu anda yan yana çalışıyor olabilirdik.
											Yerel toplumlar, vahşi yaşamla bir arada
var olmak ve onu korumak istemeselerdi
											tüm koruma çabaları boşu boşuna olurdu.
											Bunlar, aynı ekosistemde
vahşi hayvanlarla yaşayan
											ve bunu yapmanın 
masrafını üstlenen toplumlar.
											Eğer hayvanlarla direkt bir bağları
veya faydaları yoksa
											onları korumak isteyecek 
bir nedenleri de olmazdı.
											Eğer yerel toplumlar 
vahşi yaşamı korumazsa
											hiçbir dışarıdan müdahale 
işe yaramayacaktır.
									","
											Je pense à mes années d'école au Zimbabwe
											et aux autres enfants
avec qui j'étais à l'école.
											Peut-être que si nous avions eu la chance
d'interagir avec la faune,
											davantage de mes camarades de classe
travailleraient aujourd'hui à mes côtés.
											Si les populations locales ne protègent
pas et ne coexistent pas avec la faune,
											tous les efforts
de préservation seront vains.
											Ce sont les populations
qui vivent avec les animaux sauvages,
											dans le même écosystème,
											et qui en assument le coût.
											S'ils n'ont pas de lien direct
											ou ne bénéficient pas des animaux,
											ils n'ont aucune raison
de vouloir les préserver.
											Et si les populations locales
ne préservent pas leur faune,
											aucune intervention extérieure
ne fonctionnera.
									","
											Penso nos meus dias de infância
na escola, no Zimbabué,
											e nas outras crianças
que andavam na mesma escola.
											Talvez se tivéssemos a hipótese
de interagir com os animais selvagens
											mais dos meus colegas
estariam a trabalhar agora ao meu lado.
											Mas se as comunidades locais não quiserem
proteger e coexistir com a vida selvagem,
											todos os esforços de conservação
podem ser em vão.
											Estas são as comunidades
que vivem com animais selvagens
											no mesmo ecossistema
											e têm de arcar com os custos.
											Se elas não tiverem uma ligação direta
											nem beneficiarem dos animais,
											não terão razão para querer protegê-los.
											Mas se as comunidades locais
não protegerem a vida selvagem,
											nenhuma intervenção externa funcionará.
									",How community-led conservation can save wildlife,Moreangels Mbizah,5:16,"Africa,conservation,animals,science,biodiversity,TED Fellows,environment"
"
","
","
","
",How community-led conservation can save wildlife,Moreangels Mbizah,5:16,"Africa,conservation,animals,science,biodiversity,TED Fellows,environment"
"
											So what needs to be done?
											Conservationists must prioritize
environmental education
											and help expand the community's skills
to conserve their wildlife.
											Schoolchildren and communities
must be taken to national parks,
											so they get a chance
to connect with the wildlife.
											At every effort and every level,
											conservation must include
the economies of the people
											who share the land with the wild animals.
											It is also critical
that local conservationists
											be part of every conservation effort,
											if we are to build trust and really embed
conservation into communities.
											As local conservationists,
we face many hurdles,
											from outright discrimination
to barriers because of cultural norms.
									","
											O hâlde ne yapılmalı?
											Çevreciler çevre eğitimine öncelik vermeli
ve vahşi yaşamı korumak için
											toplumun yeteneklerini 
geliştirmesine yardım etmeli.
											Okul çağındaki çocuklar ve toplumlar
ulusal parklara götürülmeli,
											böylece vahşi yaşamla 
bağ kurma şansı elde edecekler.
											Her çabada ve her seviyede
											doğal yaşamı koruma, vahşi hayvanlarla
toprağı paylaşan insanların
											ekonomilerini de içermeli.
											Eğer güven oluşturabilirsek
											ve toplumlara gerçekten 
doğal yaşamı korumayı aşılayabilirsek
											yerel çevrecilerin aynı zamanda
her doğal yaşamı koruma çabasının
											bir parçası olması oldukça önemli.
											Yerel çevreciler olarak
birçok engelle karşılaşıyoruz,
											ayrımcılıktan tutun kültürel normlardan 
dolayı oluşan engellere kadar.
									","
											Alors, que faut-il faire ?

											Nous devons faire de l'éducation
à l'environnement une priorité
											et développer les connaissances
des autochtones pour préserver leur faune.
											Les écoliers et les populations doivent
visiter les parcs nationaux,
											pour avoir la chance
de rentrer en contact avec la faune.
											A chaque effort et à chaque niveau,
											la protection de la faune doit inclure
la situation économique des gens
											qui partagent la terre
avec les animaux sauvages.
											Il est également crucial
que les défenseurs locaux de la faune
											participent à tous
les efforts de préservation,
											afin de créer un climat de confiance
et d'impliquer les populations locales.
											Nous, défenseurs locaux de la faune,
affrontons de nombreux obstacles,
											allant de la discrimination pure et simple
aux barrières culturelles.
									","
											Então, o que é preciso fazer?
											Os conservacionistas devem
dar prioridade à educação ambiental
											e ajudar a expandir as capacidades
da comunidade para conservar a natureza.
											Os estudantes e as comunidades
devem visitar os parques nacionais,
											para terem a oportunidade
de se ligarem com a natureza.
											Em cada esforço, a cada nível,
											a conservação deve incluir
a gestão económica das pessoas
											que dividem a terra
com os animais selvagens.
											Também é fundamental
que os conservacionistas locais
											façam parte de qualquer
ação de conservação,
											se quisermos criar confiança e incorporar
a conservação nas comunidades.
											Enquanto conservacionistas locais,
enfrentamos muitos obstáculos,
											da discriminação total às barreiras
causadas pelas normas culturais.
									",How community-led conservation can save wildlife,Moreangels Mbizah,5:16,"Africa,conservation,animals,science,biodiversity,TED Fellows,environment"
"
","
","
","
",How community-led conservation can save wildlife,Moreangels Mbizah,5:16,"Africa,conservation,animals,science,biodiversity,TED Fellows,environment"
"
											But I will not give up my efforts
											to bring indigenous
communities to this fight
											for the survival of our planet.
											I'm asking you to come
and stand together with me.
											We must actively dismantle
the hurdles we have created,
											which are leaving indigenous populations
out of conservation efforts.
									","
											Ama gezegenimizin hayatta kalması için
											yerli toplumları bu savaşta birleştirme
çabalarımdan asla vazgeçmeyeceğim.
											Sizden gelmenizi ve yanımdan 
durmanızı rica ediyorum.
											Yerel nüfusları doğal yaşamı koruma 
çabalarının dışında bırakan
											yarattığımız engelleri etkin bir şekilde
ortadan kaldırmalıyız.
									","
											Mais je n'arrêterai jamais mes efforts
											pour inciter les populations
locales à se battre
											pour la survie de notre planète.
											Je vous demande de venir
et de me soutenir.
											Nous devons activement supprimer
les obstacles que nous avons créés,
											et qui excluent les populations locales
des efforts de préservation.
									","
											Mas não vou desistir do meu objetivo
											de integrar as comunidades
indígenas nessa luta
											pela sobrevivência do nosso planeta.
											Convido-vos a participarem comigo.
											Precisamos de derrubar
os obstáculos que criamos,
											que estão a afastar as populações
indígenas das ações de conservação.
									",How community-led conservation can save wildlife,Moreangels Mbizah,5:16,"Africa,conservation,animals,science,biodiversity,TED Fellows,environment"
"
","
","
","
",How community-led conservation can save wildlife,Moreangels Mbizah,5:16,"Africa,conservation,animals,science,biodiversity,TED Fellows,environment"
"
											I've dedicated my life
to protecting lions.
											And I know my neighbor would, too,
											if only they knew the animals
that lived next door to them.
									","
											Hayatımı aslanları korumaya adadım
											ve komşumun da böyle 
yapabileceğini biliyorum,
											eğer yakınlarında yaşayan 
hayvanları bilselerdi.
									","
											J'ai dédié ma vie à préserver les lions.
											Et je sais que mes voisins
le feraient aussi,
											si seulement ils connaissaient les animaux
qui vivent à côté de chez eux.
									","
											Dediquei a minha vida
à proteção dos leões.
											E sei que os meus vizinhos
também dedicariam,
											se conhecessem os animais
que vivem próximo deles.
									",How community-led conservation can save wildlife,Moreangels Mbizah,5:16,"Africa,conservation,animals,science,biodiversity,TED Fellows,environment"
"
","
","
","
",How community-led conservation can save wildlife,Moreangels Mbizah,5:16,"Africa,conservation,animals,science,biodiversity,TED Fellows,environment"
"
											Thank you.
									","
											Teşekkür ederim.
									","
											Merci.
									","
											Muito obrigada.
									",How community-led conservation can save wildlife,Moreangels Mbizah,5:16,"Africa,conservation,animals,science,biodiversity,TED Fellows,environment"
"
","
","
","
",How community-led conservation can save wildlife,Moreangels Mbizah,5:16,"Africa,conservation,animals,science,biodiversity,TED Fellows,environment"
"
											(Applause)
									","
											(Alkış)
									","
											(Applaudissements)
									","
											(Aplausos)
									",How community-led conservation can save wildlife,Moreangels Mbizah,5:16,"Africa,conservation,animals,science,biodiversity,TED Fellows,environment"
"
","
","
","
",How community-led conservation can save wildlife,Moreangels Mbizah,5:16,"Africa,conservation,animals,science,biodiversity,TED Fellows,environment"
