en,tr,fr,de,title,speaker,duration,tags
"
","
","
","
",How the mysterious dark net is going mainstream,Jamie Bartlett,14:15,"Internet,business,crime,economics,privacy,shopping,social media,encryption"
"
											Not that I'm suggesting
anyone in this audience would use it
											to go and procure high-quality narcotics.
											But let's say for a moment that you were.
									","
											Hiçbirinizin karanlık interneti
yüksek kalite narkotik elde etmek için
											kullanacağınızı ima ettiğimden değil.
											Ama bir an orada olduğunuzu hayal edelim.
									","
											Pas que je suggère que qui que ce soit
dans ce public l'utiliserait
											pour vendre des drogues de bonne qualité.
											Mais imaginons un moment
que c'est ce que vous feriez.
									","
											(Lachen)
											Ich will nicht unterstellen,
dass irgendjemand hier das Darknet
											zum Erwerb hochwertiger
Suchtmittel nutzen würde.
									",How the mysterious dark net is going mainstream,Jamie Bartlett,14:15,"Internet,business,crime,economics,privacy,shopping,social media,encryption"
"
","
","
","
",How the mysterious dark net is going mainstream,Jamie Bartlett,14:15,"Internet,business,crime,economics,privacy,shopping,social media,encryption"
"
											(Laughter)
									","
											(Gülüşme)
									","
											(Rires)
									","
											Aber mal angenommen, Sie tun es.
									",How the mysterious dark net is going mainstream,Jamie Bartlett,14:15,"Internet,business,crime,economics,privacy,shopping,social media,encryption"
"
","
","
","
",How the mysterious dark net is going mainstream,Jamie Bartlett,14:15,"Internet,business,crime,economics,privacy,shopping,social media,encryption"
"
											Bear with me.
											The first thing you will notice
on signing up to one of these sites
											is how familiar it looks.
											Every single product —
											thousands of products —
											has a glossy, high-res image,
											a detailed product description, a price.
											There's a ""Proceed to checkout"" icon.
											There is even, most beautifully of all,
											a ""Report this item"" button.
									","
											Bana katlanın.
											Bu sitelerden birine kayıt olurken
fark edeceğiniz ilk şey
											ne kadar tanıdık göründüğü.
											Her bir ürünün —
											binlerce ürünün —
											gösterişli, yüksek çözünürlüklü
bir fotoğrafı,
											detaylı bir ürün açıklaması,
bir fiyatı var.
											Bir ""Alışverişi tamamla"" düğmesi var.
											Hatta, hepsinden daha güzeli,
											bir ""Bu ürünü bildir"" düğmesi var.
									","
											Jouez le jeu.
											La première chose que vous remarquerez
en vous abonnant à l'un de ces sites,
											c'est combien il semble familier.
											Chaque produit —
											des milliers de produits —
											a une belle image en haute définition,
											une description détaillée, un prix.
											Il y a un bouton « Valider la commande ».
											Et le mieux, c'est qu'il y a
											un bouton « Signaler ce produit ».
									","
											(Lachen)
											Haben Sie etwas Geduld mit mir.
											Als Erstes wird Ihnen bei der Anmeldung
auf einer solchen Website auffallen,
											wie vertraut sie aussieht.
											Jeder einzelne Artikel —
											von tausenden Artikeln —
											hat ein Hochglanzfoto in bester Auflösung,
											eine detaillierte Produktbeschreibung,
											einen Preis.
											Es gibt ein ""Zur Kasse gehen""-Symbol.
											Es gibt sogar — das beste von allem —
									",How the mysterious dark net is going mainstream,Jamie Bartlett,14:15,"Internet,business,crime,economics,privacy,shopping,social media,encryption"
"
","
","
","
",How the mysterious dark net is going mainstream,Jamie Bartlett,14:15,"Internet,business,crime,economics,privacy,shopping,social media,encryption"
"
											(Laughter)
									","
											(Gülüşme)
									","
											(Rires)
									","
											einen ""Produkt melden""-Button.
									",How the mysterious dark net is going mainstream,Jamie Bartlett,14:15,"Internet,business,crime,economics,privacy,shopping,social media,encryption"
"
","
","
","
",How the mysterious dark net is going mainstream,Jamie Bartlett,14:15,"Internet,business,crime,economics,privacy,shopping,social media,encryption"
"
											Incredible.
									","
											İnanılmaz.
									","
											Incroyable.
									","
											(Lachen)
									",How the mysterious dark net is going mainstream,Jamie Bartlett,14:15,"Internet,business,crime,economics,privacy,shopping,social media,encryption"
"
","
","
","
",How the mysterious dark net is going mainstream,Jamie Bartlett,14:15,"Internet,business,crime,economics,privacy,shopping,social media,encryption"
"
											You browse through the site,
you make your choice,
											you pay with the crypto-currency bitcoin,
											you enter an address — 
preferably not your home address —
											and you wait for your product
to arrive in the post,
											which it nearly always does.
											And the reason it does
is not because of the clever encryption.
											That's important.
											Something far simpler than that.
											It's the user reviews.
									","
											Sitede dolaşıyorsunuz,
seçiminizi yapıyorsunuz,
											şifreli para birimi bitcoin ile
ödemenizi yapıyor,
											bir adres giriyorsunuz —
mümkünse ev adresinizi değil —
											ve ürününüzün gelmesini bekliyorsunuz,
											ki hemen hemen her zaman geliyor.
											Gelmesinin sebebi
zeki şifreleme sistemi değil.
											Bu önemli.
											Çok daha basit bir şey.
											Kullanıcı yorumları.
									","
											Vous naviguez sur le site,
vous faites votre choix,
											vous payez en bitcoin,
											vous entrez une adresse —
préférablement pas celle de chez vous —
											et vous attendez que le produit
arrive par la poste,
											ce qu'il fait presque toujours.
											Et la raison n'en est pas
le chiffrement astucieux.
											C'est important.
											C'est bien plus simple que cela.
											Ce sont les avis des utilisateurs.
									","
											Unglaublich.
											Sie durchstöbern die Website,
wählen etwas aus,
											bezahlen mit der Kryptowährung Bitcoin,
											Sie geben eine Adresse ein
— möglichst nicht Ihre Wohnanschrift —
											und warten darauf, dass Ihre Ware
mit der Post geliefert wird,
											was auch fast immer geschieht.
											Der Grund dafür ist nicht
die schlaue Verschlüsselung.
											Das ist wichtig.
Es ist viel einfacher als das:
									",How the mysterious dark net is going mainstream,Jamie Bartlett,14:15,"Internet,business,crime,economics,privacy,shopping,social media,encryption"
"
","
","
","
",How the mysterious dark net is going mainstream,Jamie Bartlett,14:15,"Internet,business,crime,economics,privacy,shopping,social media,encryption"
"
											(Laughter)
									","
											(Gülüşme)
									","
											(Rires)
									","
											die Kundenrezensionen!
									",How the mysterious dark net is going mainstream,Jamie Bartlett,14:15,"Internet,business,crime,economics,privacy,shopping,social media,encryption"
"
","
","
","
",How the mysterious dark net is going mainstream,Jamie Bartlett,14:15,"Internet,business,crime,economics,privacy,shopping,social media,encryption"
"
											You see, every single vendor
on these sites
											uses a pseudonym, naturally enough,
											but they keep the same pseudonym
to build up a reputation.
											And because it's easy for the buyer
to change allegiance whenever they want,
											the only way of trusting a vendor
											is if they have a good history
of positive feedback
											from other users of the site.
									","
											Doğal olarak,
bu sitelerdeki her satıcı
											takma isim kullanıyor,
											ama ün kazanmak için
aynı takma ismi koruyorlar.
											Alıcının istediği zaman bağlılığını
değiştirmesi kolay olduğu için de
											bir satıcıya güvenmenin tek yolu
											sitenin diğer kullanıcılarından
											olumlu dönüşler almış olması.
									","
											Sur ces sites, chaque vendeur
											utilise un pseudonyme, naturellement,
											mais ils gardent le même pseudonyme
pour se construire une réputation.
											Et parce qu'il est facile à l'acheteur
de changer d'allégeance quand il veut,
											la seule façon d'accorder
sa confiance à un vendeur
											est lorsqu'il a un bon historique
d'avis positifs
											de la part des autres
utilisateurs du site.
									","
											(Lachen)
											Es ist so: Alle Anbieter auf diesen Seiten
											nutzen selbstverständlich Decknamen,
											aber sie behalten ihre Decknamen,
um sich einen guten Ruf aufzubauen.
											Weil die Käufer problemlos jederzeit
die Anbieter wechseln können,
											wird ihnen nur vertraut,
											wenn diese eine positive Bilanz

									",How the mysterious dark net is going mainstream,Jamie Bartlett,14:15,"Internet,business,crime,economics,privacy,shopping,social media,encryption"
"
","
","
","
",How the mysterious dark net is going mainstream,Jamie Bartlett,14:15,"Internet,business,crime,economics,privacy,shopping,social media,encryption"
"
											And this introduction
of competition and choice
											does exactly what
the economists would predict.
											Prices tend to go down,
product quality tends to go up,
											and the vendors are attentive,
											they're polite, they're consumer-centric,
											offering you all manner
of special deals, one-offs,
											buy-one-get-one-frees, free delivery,
											to keep you happy.
									","
											Rekabet ve seçimin işin içine girmesi
											tam olarak ekonomistlerin
tahmin edeceği şeyi yapıyor.
											Fiyatlar düşüyor, ürün kalitesi artıyor,
											satıcılar özenli, kibar,
tüketici merkezli oluyor,
											memnun kalmanızı sağlamak için
											çeşit çeşit özel, tek seferlik indirimler,
											bir alana bir bedava kampanyaları,
ücretsiz kargo fırsatları
											teklif ediyorlar.
									","
											Et cette introduction
de la concurrence et du choix
											a exactement pour effet ce que
les économistes auraient prédit.
											Les prix ont tendance à baisser,
la qualité des produits à augmenter
											et les vendeurs sont attentionnés,
											ils sont polis, orientés vers le client,
											vous offrant toutes sortes
d'offres spéciales, de promotions,
											de « un acheté, un gratuit »,
de livraison gratuite
											pour continuer à vous satisfaire.
									","
											in ihren Nutzerbewertungen vorweisen.
											Diese Einführung von Wettbewerb
und Wahlmöglichkeit
											verursacht exakt das, was
Wirtschaftsexperten erwarten würden:
											Preise fallen tendenziell,
während die Produktqualität steigt.
											Die Anbieter sind aufmerksam,
höflich, kundenorientiert.
											Es gibt allerlei Sonderangebote, 
einmalige Angebote,
											Zwei-zum-Preis-von-einem-Angebote,
kostenlose Lieferung,
									",How the mysterious dark net is going mainstream,Jamie Bartlett,14:15,"Internet,business,crime,economics,privacy,shopping,social media,encryption"
"
","
","
","
",How the mysterious dark net is going mainstream,Jamie Bartlett,14:15,"Internet,business,crime,economics,privacy,shopping,social media,encryption"
"
											I spoke to Drugsheaven.
											Drugsheaven was offering
excellent and consistent marijuana
											at a reasonable price.
											He had a very generous refund policy,
											detailed T's and C's,
											and good shipping times.
									","
											Drugsheaven'la konuştum.
											Uygun bir fiyata
mükemmel, kıvamlı esrar
											teklif ediyordu.
											Geri ödeme konusunda çok cömertti,
											""hüküm ve şartlar""ı detaylıydı,
											kargolama süreleri iyiydi.
									","
											J'ai parlé à ParadisDeLaDrogue.
											ParadisDeLaDrogue proposait
de la marijuana de qualité
											à un prix raisonnable.
											Il avait une politique de remboursement
très généreuse,
											des conditions générales détaillées
											et de bons délais de livraison.
									","
											alles, um Sie bei Laune zu halten.
											Ich trat in Kontakt mit Drugsheaven.
											Drugsheaven bot ""ausgezeichnetes Marihuana
in gleichbleibender Qualität
											zu einem vernünftigen Preis"" an.
											Er hatte großzügige
Rückerstattungs-Regeln,
											detaillierte Geschäftsbedingungen
									",How the mysterious dark net is going mainstream,Jamie Bartlett,14:15,"Internet,business,crime,economics,privacy,shopping,social media,encryption"
"
","
","
","
",How the mysterious dark net is going mainstream,Jamie Bartlett,14:15,"Internet,business,crime,economics,privacy,shopping,social media,encryption"
"
											""Dear Drugsheaven,"" I wrote,
											via the internal emailing system
that's also encrypted, of course.
											""I'm new here. Do you mind
if I buy just one gram of marijuana?""
									","
											""Sayın Drugsheaven,"" yazdım,
											doğal olarak şifreli olan
dahili mesajlaşma sisteminden.
											""Burada yeniyim. Yalnızca bir gram
esrar alsam sorun olur mu?""
									","
											« Cher ParadisDeLaDrogue »,
écrivais-je,
											via la messagerie interne
qui est, bien sûr, également chiffrée.
											« Je suis nouveau ici.
											Cela vous dérangerait si j'achetais
juste un gramme de marijuana ? »
									","
											und gute Lieferfristen.
											""Lieber Drugsheaven,""
											schrieb ich im internen E-Mail-System,
											das natürlich ebenfalls verschlüsselt ist.
									",How the mysterious dark net is going mainstream,Jamie Bartlett,14:15,"Internet,business,crime,economics,privacy,shopping,social media,encryption"
"
","
","
","
",How the mysterious dark net is going mainstream,Jamie Bartlett,14:15,"Internet,business,crime,economics,privacy,shopping,social media,encryption"
"
											A couple of hours later, I get a reply.
											They always reply.
									","
											Birkaç saat sonra cevap geldi.
											Her zaman cevap gelir.
									","
											Quelques heures plus tard,
j'ai une réponse.
											Ils répondent toujours.
									","
											""Ich bin neu hier. Ist es auch möglich,
bloß ein Gramm Marihuana zu kaufen?""
											Einige Stunden später kam die Antwort.
Man bekommt immer eine Antwort.
									",How the mysterious dark net is going mainstream,Jamie Bartlett,14:15,"Internet,business,crime,economics,privacy,shopping,social media,encryption"
"
","
","
","
",How the mysterious dark net is going mainstream,Jamie Bartlett,14:15,"Internet,business,crime,economics,privacy,shopping,social media,encryption"
"
											""Hi there, thanks for your email.
											Starting small is a wise thing to do.
I would, too, if I were you.""
									","
											""Merhaba, e-postan için teşekkürler
											Azar azar başlamak iyi bir şey.
Ben olsam ben de öyle yapardım.""
									","
											« Salut, merci pour ton mail.
											Il est sage de commencer modestement.
J'en ferais de même si j'étais toi. »
									","
											""Hallo, danke für die E-Mail!
									",How the mysterious dark net is going mainstream,Jamie Bartlett,14:15,"Internet,business,crime,economics,privacy,shopping,social media,encryption"
"
","
","
","
",How the mysterious dark net is going mainstream,Jamie Bartlett,14:15,"Internet,business,crime,economics,privacy,shopping,social media,encryption"
"
											(Laughter)
									","
											(Gülüşme)
									","
											(Rires)
									","
											Es ist sehr vernünftig, klein anzufangen.
An Ihrer Stelle würde ich das auch tun.""
									",How the mysterious dark net is going mainstream,Jamie Bartlett,14:15,"Internet,business,crime,economics,privacy,shopping,social media,encryption"
"
","
","
","
",How the mysterious dark net is going mainstream,Jamie Bartlett,14:15,"Internet,business,crime,economics,privacy,shopping,social media,encryption"
"
											""So no problem if you'd like to start
with just one gram.
											I do hope we can do business together.
											Best wishes, Drugsheaven.""
									","
											""Yalnızca bir gramla başlamak istiyorsan sorun yok.
											Umarım birlikte çalışabiliriz.
											En iyi dileklerimle, Drugsheaven.""
									","
											« Donc pas de problème si tu veux
commencer avec juste un gramme.
											J'espère que nous pourrons faire
des affaires ensemble.
											Cordialement,
ParadisDeLaDrogue. »
									","
											(Lachen)
											""Kein Problem, wenn Sie anfangs 
nur ein Gramm wollen.
											Ich hoffe, wir kommen ins Geschäft.
									",How the mysterious dark net is going mainstream,Jamie Bartlett,14:15,"Internet,business,crime,economics,privacy,shopping,social media,encryption"
"
","
","
","
",How the mysterious dark net is going mainstream,Jamie Bartlett,14:15,"Internet,business,crime,economics,privacy,shopping,social media,encryption"
"
											(Laughter)
									","
											(Gülüşme)
									","
											(Rires)
									","
											Viele Grüße, Drugsheaven.""
									",How the mysterious dark net is going mainstream,Jamie Bartlett,14:15,"Internet,business,crime,economics,privacy,shopping,social media,encryption"
"
","
","
","
",How the mysterious dark net is going mainstream,Jamie Bartlett,14:15,"Internet,business,crime,economics,privacy,shopping,social media,encryption"
"
											I don't know why he had a posh
English accent, but I assume he did.
									","
											Neden bilmiyorum ama gösterişli bir
İngiliz aksanı olduğunu varsaydım.
									","
											Je ne sais pas pourquoi
il avait un accent anglais chic,
											mais je suppose que c'était le cas.
									","
											(Lachen)
									",How the mysterious dark net is going mainstream,Jamie Bartlett,14:15,"Internet,business,crime,economics,privacy,shopping,social media,encryption"
"
","
","
","
",How the mysterious dark net is going mainstream,Jamie Bartlett,14:15,"Internet,business,crime,economics,privacy,shopping,social media,encryption"
"
											Now, this kind
of consumer-centric attitude
											is the reason why, when I reviewed
120,000 pieces of feedback
											that had been left on one of these sites
over a three-month period,
											95 percent of them were five out of five.
											The customer, you see, is king.
											But what does that mean?
											Well, on the one hand,
											that means there are more drugs,
more available, more easily,
											to more people.
											And by my reckoning,
that is not a good thing.
											But, on the other hand,
if you are going to take drugs,
											you have a reasonably good way
											of guaranteeing a certain level
of purity and quality,
											which is incredibly important
if you're taking drugs.
											And you can do so
from the comfort of your own home,
											without the risks associated
with buying on the streets.
									","
											Satıcının tüketici odaklı bu tutumu,
											bu tarz sitelerden birine bırakılan
son 3 aydaki 120.000 yorumdan
											yüzde 95'inin, beş üzerinden beş
											puan olmasına sebep oluyor.
											Görüyorsun ki, müşteri velinimettir.
											Peki bu ne anlama geliyor?
											Şimdi bir yandan,
											daha çok uyuşturucu, daha uygun,
daha kolaylıkla
											daha çok insana ulaşıyor.
											Benim açımdan, bu iyi bir şey değil.
											Fakat, diğer yandan,
eğer uyuşturucu almaya niyetliyseniz,
											uyuşturucunun kalitesini ve saflığını
belli ölçüde garantiye
											almak için oldukça makul
ve iyi bir yol.
											Ki eğer uyuşturucu alacaksanız,
bu oldukça önemlidir.
											Ve ayrıca bütün işlemleri
evinizin rahatlığında,
											sokaktan almanın getirdiği risklerden 
uzak bir şekilde gerçekleştirebilirsiniz.
									","
											Ce genre d'attitude
orientée vers le consommateur
											est la raison pour laquelle,
quand j'ai lu 120 000 avis
											qui avaient été laissés en 3 mois
sur l'un de ces sites,
											95% d'entre eux étaient des 5/5.
											Le client est roi.
											Qu'est-ce que cela signifie ?
											D'un côté,
											cela veut dire qu'il y a plus de drogues,
plus disponibles, plus facilement,
											pour plus de personnes.
											Et, à mon avis,
ce n'est pas une bonne chose.
											Mais, d'un autre côté,
si vous voulez prendre de la drogue,
											vous disposez d'une façon raisonnable
											de garantir un certain niveau
de pureté et de qualité,
											ce qui est incroyablement important
lorsque vous prenez des drogues.
											Et vous pouvez le faire
confortablement installé chez vous,
											sans les risques associés
à l'achat dans les rues.
									","
											Den hochgestochenen englischen Akzent
hab ich mir so vorgestellt.
											(Lachen)
											Aufgrund dieser 
kundenorientierten Einstellung
									",How the mysterious dark net is going mainstream,Jamie Bartlett,14:15,"Internet,business,crime,economics,privacy,shopping,social media,encryption"
"
","
","
","
",How the mysterious dark net is going mainstream,Jamie Bartlett,14:15,"Internet,business,crime,economics,privacy,shopping,social media,encryption"
