en,fr,pt,title,speaker,duration,tags
"
											My work is firmly rooted
in my own family's history
											of exile and subsequent rebirth
in the United States.
											My father was born
in Nazi Germany in 1934.
											Like most assimilated German Jews,
											my grandparents simply hoped
											that the troubles of
the Third Reich would blow over.
											But in spring of 1939,
											a small but important event
happened to my family.
											My dad needed an appendectomy.
											And because he was Jewish,
											not one hospital would operate on him.
											The operation was carried out
on his kitchen table,
											on the family's kitchen table.
											Only after understanding
the discrimination they faced
											did my grandparents
make the gut-wrenching decision
											to send their two children
on the Kindertransport bound for England.
											My family's survival
has informed my deep commitment
											to telling this migration story
											in a deep and nuanced way.
									","
											Mon travail est fermement ancré
dans l'histoire de ma propre famille,
											son exil puis sa renaissance
aux États-Unis.
											Mon père est né en 1934
dans l'Allemagne nazie.
											Comme la plupart
des juifs allemands assimilés,
											mes grands-parents espéraient
											que les ennuis du Troisième Reich
allaient passer.
											Mais au printemps 1939,
											il est arrivé quelque chose d'ordinaire
mais d'important à ma famille.
											Mon père a eu besoin
d'une appendicectomie.
											Et puisqu'il était juif,
											aucun hôpital n'a voulu l'opérer.
											Cette opération a été réalisée
sur la table dans sa cuisine,
											sur la table de la cuisine de la famille.
											Après avoir compris s'être heurtés
à la discrimination,
											mes grands-parents
ont pris la décision déchirante
											d'envoyer leurs deux enfants
au Kindertransport pour l'Angleterre.
											La survie de ma famille
a éclairé mon profond attachement
											à raconter cette histoire de migration
											de façon approfondie et nuancée.
									","
											O meu trabalho está alicerçado
na história de exílio da minha família
											e no renascimento posterior nos EUA.
											O meu pai nasceu na Alemanha nazi em 1934.
											Tal como a maioria
dos judeus alemães assimilados,
											os meus avós simplesmente
tinham a esperança
											que os problemas do Terceiro Reich
se desvanecessem.
											Mas, na primavera de 1939,
											um pequeno mas importante evento
ocorreu na minha família.
											O meu pai precisou de extrair o apêndice.
											E como era judeu,
											nenhum hospital o operava.
											A operação foi executada
numa mesa de cozinha,
											na mesa de cozinha da família.
											Só depois de perceber
a discriminação que enfrentavam
											é que os meus avós
tomaram a difícil decisão
											de enviar os dois filhos na evacuação
de crianças para Inglaterra.
											A sobrevivência da minha família
influenciou o meu profundo comprometimento
											em contar esta história de migração
											de forma profunda e com matizes.
									","Family, hope and resilience on the migrant trail",Jon Lowenstein,13:51,"photography,immigration,violence,activism,human rights,society,humanity,social change,TED Fellows"
"
","
","
","Family, hope and resilience on the migrant trail",Jon Lowenstein,13:51,"photography,immigration,violence,activism,human rights,society,humanity,social change,TED Fellows"
"
											The past and the present
are always interconnected.
											The long-standing legacy
											of the US government's
involvement in Latin America
											is controversial and well-documented.
											The 1954 CIA-backed coup
of Árbenz in Guatemala,
											the Iran-Contra scandal,
the School of the Americas,
											the murder of Archbishop Romero
on the steps of a San Salvador church
											are all examples of this complex history,
											a history which has led to instability
											and impunity in Central America.
											Luckily, the history
is not unremittingly dark.
											The United States and Mexico
took in thousands and millions, actually,
											of refugees escaping the civil wars
of the 70s and 80s.
											But by the time I was documenting
the migrant trail in Guatemala
											in the late 2000s,
											most Americans had no connection
to the increasing levels of violence,
											impunity and migration in Central America.
											To most US citizens,
it might as well have been the Moon.
									","
											Le passé et le présent
sont toujours interconnectés.
											L'héritage de longue date
											de l'implication du gouvernement
américain en Amérique latine
											est controversé et bien documenté.
											Le coup d’État de 1954 soutenu par la CIA
d'Árbenz au Guatemala,
											l'Irangate, l'école militaire
des Amériques,
											le meurtre de l'archevêque Romero
											sur les marches
de l'église de San Salvador
											sont tous des exemples
de cette histoire complexe,
											une histoire qui a mené à de l'instabilité
											et de l'impunité en Amérique centrale.
											Heureusement, l'histoire
n'est pas irrémédiablement sombre.
											Les États-Unis et le Mexique ont accueilli
des milliers et millions de réfugiés
											fuyant les guerres civiles
dans les années 70 et 80.
											Mais d'ici à ce que je documente
la route des migrants au Guatemala
											à la fin des années 2000,
											la majorité des Américains
n'avaient aucun lien
											avec les niveaux croissants de violence,
											d'impunité et de migration
en Amérique centrale.
											Pour la plupart des citoyens américains,
cela aurait pu être sur la Lune.
									","
											O passado e o presente
estão sempre interligados.
											O longo legado
											do envolvimento do governo
dos EUA na América Latina
											é controverso e está bem documentado.
											O golpe de estado de Árbenz na Guatamala
em 1954, apoiado pela CIA,
											o escândalo do Irão-Contra,
a Escola das Américas,
											o assassínio do arcebispo Romero
nos degraus duma igreja de São Salvador
											são exemplos desta história complexa,
											uma história que levou à instabilidade
											e à impunidade na América Central.
											Por sorte, a história não é
incessantemente negra.
											Na verdade, os EUA e o México
receberam milhares ou milhões
											de refugiados em fuga
das guerras civis dos anos 70 e 80.
											Mas quando eu estava a documentar
o trilho dos migrantes na Guatemala
											no final da década de 2000,
											a maioria dos americanos não tinha
uma ligação à violência crescente,
											à impunidade e à migração
na América Central.
											Para a maioria dos cidadãos dos EUA,
até podia ser na Lua.
									","Family, hope and resilience on the migrant trail",Jon Lowenstein,13:51,"photography,immigration,violence,activism,human rights,society,humanity,social change,TED Fellows"
"
","
","
","Family, hope and resilience on the migrant trail",Jon Lowenstein,13:51,"photography,immigration,violence,activism,human rights,society,humanity,social change,TED Fellows"
"
											Over the years, I slowly pieced together
											the complicated puzzle that stretched
from Central America through Mexico
											to my backyard in Chicago.
											I hit almost all the border towns —
Brownsville, Reynosa, McAllen,
											Yuma, Calexico —
											recording the increasing
militarization of the border.
											Each time I returned,
											there was more infrastructure,
more sensors, more fences,
											more Border Patrol agents
and more high-tech facilities
											with which to incarcerate
the men, women and children
											who our government detained.
											Post-9/11, it became a huge industry.
									","
											Au fil des années, j'ai reconstitué
											le puzzle complexe qui s'étendait
de l'Amérique Centrale via le Mexique
											et jusqu'à mon jardin à Chicago.
											Je suis allé dans presque
toutes les villes frontalières —
											Brownsville, Reynosa, McAllen,
Yuma, Calexico —
											documentant la militarisation
croissante de la frontière.
											A chaque fois que j'y retournais,
											il y avait plus d'infrastructure,
plus de capteurs, plus de clôtures,
											plus d'agents de contrôle aux frontières
et d'installations de pointe
											pour incarcérer les hommes,
les femmes et les enfants
											que notre gouvernement
plaçait en détention.
											Après le 11 septembre,
c'est devenu une industrie colossale.
									","
											Ao longo dos anos, montei lentamente
											o complexo ""puzzle"" que se estende
da América Central, passando pelo México,
											até ao meu quintal em Chicago.
											Estive em quase todas
as cidades da fronteira
											— Brownsville, Reynosa, 
McAllen, Yuma, Calexico —
											a registar a militarização
crescente da fronteira.
											De cada vez que lá voltava,
											havia mais infraestruturas,
mais sensores, mais cercas,
											mais agentes fronteiriços e mais
instalações com altas tecnologias
											para encarcerar homens,
mulheres e crianças
											que o nosso governo detinha.
											Após o 11 de setembro isto
tornou-se numa indústria enorme.
									","Family, hope and resilience on the migrant trail",Jon Lowenstein,13:51,"photography,immigration,violence,activism,human rights,society,humanity,social change,TED Fellows"
"
","
","
","Family, hope and resilience on the migrant trail",Jon Lowenstein,13:51,"photography,immigration,violence,activism,human rights,society,humanity,social change,TED Fellows"
"
											I photographed the massive and historic
immigration marches in Chicago,
											children at detention facilities
											and the slow percolating rise
of anti-immigrant hate groups,
											including sheriff Joe Arpaio in Arizona.
											I documented the children
in detention facilities,
											deportation flights
											and a lot of different things.
											I witnessed the rise
of the Mexican drug war
											and the deepening levels
of social violence in Central America.
											I came to understand how interconnected
all these disparate elements were
											and how interconnected we all are.
									","
											J'ai photographié les manifestations
massives et importantes pour l'immigration
											à Chicago,
											des enfants dans des centres de détention
											et la lente montée en puissance
de groupes haineux anti-migrants,
											y compris le shérif Joe Arpaio en Arizona.
											J'ai documenté les enfants
dans des centres de détention,
											des reconduites à la frontière
											et de nombreuses autres choses.
											J'ai été témoin de la guerre
contre la drogue au Mexique
											et de l'aggravation de la violence sociale
en Amérique centrale.
											J'en suis venu à comprendre
											à quel point ces différents éléments
étaient interconnectés
											et à quel point nous étions
tous interconnectés.
									","
											Fotografei as enormes e históricas
manifestações de imigração em Chicago,
											crianças em instalações de detenção
											e o aumento lento e infiltrador
de grupos de ódio anti-imigrantes,
											incluindo o xerife Joe Arpaio no Arizona.
											Documentei as crianças
em instalações de detenção,
											voos de deportação
											e muitas outras coisas.
											Presenciei o aumento da guerra
antidroga no México
											e o agravamento da violência social
na América Central.
											Agora compreendo o quão interligados
estão estes elementos tão diferentes
											e o quão interligado tudo está.
									","Family, hope and resilience on the migrant trail",Jon Lowenstein,13:51,"photography,immigration,violence,activism,human rights,society,humanity,social change,TED Fellows"
"
","
","
","Family, hope and resilience on the migrant trail",Jon Lowenstein,13:51,"photography,immigration,violence,activism,human rights,society,humanity,social change,TED Fellows"
"
											As photographers,
											we never really know which
particular moment will stay with us
											or which particular person
will be with us.
											The people we photograph become
a part of our collective history.
											Jerica Estrada was a young
eight-year-old girl
											whose memory has stayed with me.
											Her father had gone to LA in order
to work to support his family.
											And like any dutiful father,
											he returned home
to Guatemala, bearing gifts.
											That weekend, he had presented
his eldest son with a motorcycle —
											a true luxury.
											As the son was driving
the father back home
											from a family party,
											a gang member rode up
and shot the dad through the back.
											It was a case of mistaken identity,
											an all too common
occurrence in this country.
									","
											En tant que photographes,
											nous ne savons jamais vraiment
quel moment nous restera
											ou quelle personne sera avec nous.
											Les gens que nous photographions
font partie de notre histoire collective.
											Jerica Estrada était
une jeune fille de huit ans
											dont le souvenir m'est resté.
											Son père était parti à Los Angeles
afin de travailler
											pour subvenir aux besoins de sa famille.
											Comme tout bon père,
											il est revenu au Guatemala
avec des cadeaux.
											Ce week-end-là, il avait offert
une motocyclette à son fils aîné —
											un vrai luxe.
											Alors que le fils raccompagnait
son père d'une fête de famille,
											un membre de gang est passé
et a tiré dans le dos du père.
											Il s'agissait une erreur sur son identité,
											un phénomène trop courant dans ce pays.
									","
											Como fotógrafos,
											nunca sabemos verdadeiramente
que momentos específicos ficarão connosco
											ou que pessoa específica ficará connosco.
											As pessoas que fotografamos tornar-se-ão
parte da nossa história coletiva.
											Jerica Estrada era uma menina de 8 anos
											cuja memória ficou comigo.
											O pai dela tinha ido para Los Angeles
para trabalhar e sustentar a família.
											E como qualquer pai zeloso,
											voltou a casa, na Guatemala,
com presentes.
											Nesse fim de semana, oferecera
uma mota ao filho mais velho
											— um verdadeiro luxo.
											Quando o filho trazia
o pai de volta a casa
											de uma festa de família,
											um membro de um gangue aproximou-se
e baleou o pai pelas costas.
											Foi um equívoco de identidade,
											uma ocorrência demasiado
frequente neste país.
									","Family, hope and resilience on the migrant trail",Jon Lowenstein,13:51,"photography,immigration,violence,activism,human rights,society,humanity,social change,TED Fellows"
"
","
","
","Family, hope and resilience on the migrant trail",Jon Lowenstein,13:51,"photography,immigration,violence,activism,human rights,society,humanity,social change,TED Fellows"
"
											But the damage was done.
											The bullet passed
through the father and into the son.
											This was not a random act of violence,
											but one instance of social violence
											in a region of the world
where this has become the norm.
											Impunity thrives when all the state
and governmental institutions
											fail to protect the individual.
											Too often, the result forces people
to leave their homes and flee
											and take great risks in search of safety.
											Jerica's father died
en route to the hospital.
											His body had saved his son's life.
											As we arrived to the public hospital,
											to the gates of the public hospital,
											I noticed a young girl
in a pink striped shirt, screaming.
											Nobody comforted the little girl
as she clasped her tiny hands.
											She was the man's youngest daughter,
											her name was Jerica Estrada.
											She cried and raged,
											and nobody could do anything,
for her father was gone.
									","
											Mais le mal était fait.
											La balle a traversé le père
et a touché le fils.
											Ce n'était pas un acte de violence aveugle
											mais un cas de violence sociale
											dans une région du monde
où cela est devenu la norme.
											L'impunité s'épanouit
											quand toutes les institutions
étatiques et gouvernementales
											ne protègent pas les individus.
											Trop souvent, le résultat force les gens
à quitter leur maison, à fuir
											et à prendre de grands risques
en quête de sécurité.
											Le père de Jerica est mort
en route pour l'hôpital.
											Son corps a sauvé la vie de son fils.
											A notre arrivée à l'hôpital public,
											aux portes de l'hôpital public,
											j'ai remarqué une jeune fille
dans un t-shirt rayé rose, qui criait.
											Personne ne réconfortait la petite fille
alors qu'elle joignait ses petites mains.
											C'était la fille cadette de l'homme,
											elle s'appelait Jerica Estrada.
											Elle pleurait et enrageait
											et personne ne pouvait rien faire,
son père était mort.
									","
											Mas o mal estava feito.
											A bala atravessou o pai
e atingiu o filho.
											Não foi um ato aleatório de violência,
											mas um exemplo de violência social
											numa região do mundo
onde tal se tornou a norma.
											A impunidade leva a melhor quando
as instituições do governo e do estado
											não protegem o indivíduo.
											Demasiado frequentemente, o resultado
força as pessoas a fugir de casa
											e a assumir riscos
na procura de segurança.
											O pai da Jerica morreu
a caminho do hospital.
											O corpo dele salvou a vida do filho.
											Quando chegámos ao hospital público,
											ao portão do hospital público,
											vi uma menina com uma camisa rosa
às riscas, aos gritos.
											Ninguém confortava a menina
enquanto ela apertava as mãos.
											Era a filha mais nova do homem,
											e chamava-se Jerica Estrada.
											Ela chorava, enfurecida,
											e ninguém podia fazer nada,
porque o pai dela tinha desaparecido.
									","Family, hope and resilience on the migrant trail",Jon Lowenstein,13:51,"photography,immigration,violence,activism,human rights,society,humanity,social change,TED Fellows"
"
","
","
","Family, hope and resilience on the migrant trail",Jon Lowenstein,13:51,"photography,immigration,violence,activism,human rights,society,humanity,social change,TED Fellows"
"
											These days, when people ask me
											why young mothers
with four-month-old babies
											will travel thousands of miles,
											knowing they will likely
be imprisoned in the United States,
											I remember Jerica,
and I think of her and of her pain
											and of her father who saved
his son's life with his own body,
											and I understand the truly human need
											to migrate in search of a better life.
									","
											Ces jours-ci, quand les gens me demandent
											pourquoi de jeunes mères
avec des bébés de quatre mois
											parcourent des milliers de kilomètres
											en sachant qu'elles seront
probablement emprisonnées aux États-Unis,
											je me souviens de Jerica,
je pense à elle et à sa douleur
											et à son père qui a sauvé
la vie de son fils avec son propre corps
											et je comprends le besoin
véritablement humain
											d'immigrer à la recherche
d'une vie meilleure.
									","
											Hoje em dia, quando
as pessoas me perguntam
											por que razão jovens mães
com bebés de quatro meses
											viajam milhares de quilómetros,
											sabendo que provavelmente
serão encarceradas nos EUA,
											recordo-me de Jerica,
penso nela e na sua dor
											e no pai que salvou a vida do filho
com o seu próprio corpo,
											e compreendo a grande necessidade humana
											de emigrar à procura de uma vida melhor.
									","Family, hope and resilience on the migrant trail",Jon Lowenstein,13:51,"photography,immigration,violence,activism,human rights,society,humanity,social change,TED Fellows"
"
","
","
","Family, hope and resilience on the migrant trail",Jon Lowenstein,13:51,"photography,immigration,violence,activism,human rights,society,humanity,social change,TED Fellows"
"
											Thank you.
									","
											Merci.
									","
											Obrigado.
									","Family, hope and resilience on the migrant trail",Jon Lowenstein,13:51,"photography,immigration,violence,activism,human rights,society,humanity,social change,TED Fellows"
"
","
","
","Family, hope and resilience on the migrant trail",Jon Lowenstein,13:51,"photography,immigration,violence,activism,human rights,society,humanity,social change,TED Fellows"
"
											(Applause)
									","
											(Applaudissements)
									","
											(Aplausos)
									","Family, hope and resilience on the migrant trail",Jon Lowenstein,13:51,"photography,immigration,violence,activism,human rights,society,humanity,social change,TED Fellows"
"
","
","
","Family, hope and resilience on the migrant trail",Jon Lowenstein,13:51,"photography,immigration,violence,activism,human rights,society,humanity,social change,TED Fellows"
