en,es,pt,fr,de,tr,title,speaker,duration,tags
"
","
","
","
","
","
","Women entrepreneurs, example not exception",Gayle Tzemach Lemmon,13:16,"TEDx,entrepreneur,global issues,poverty,women,women in business"
"
											So I was amazed.
											I mean here was a girl who had never lived in peace time
											who somehow had come to sound like a candidate from ""The Apprentice.""
											(Laughter)
											So I asked her, ""How in the world do you know this much about business?
											Why are you so passionate?""
											She said, ""Oh Gayle, this is actually my third business.
											My first business was a dressmaking business
											I started under the Taliban.
											And that was actually an excellent business,
											because we provided jobs for women all around our neighborhood.
											And that's really how I became an entrepreneur.""
									","
											Estaba asombrada.
											Aquí tenía una chica que nunca había vivido en tiempos de paz
											quien de alguna manera sonaba como un candidato de ""The Apprentice"".
											(Risas)
											Así que le pregunté, ""¿Cómo es posible que sepas tanto sobre negocios?
											¿Por qué eres tan apasionada?""
											Dijo: ""Bueno Gayle, éste es en realidad mi tercer negocio.
											Mi primer negocio fue uno de confección de vestidos.
											Lo comencé bajo el régimen talibán.
											Y fue realmente un excelente negocio,
											porque dió trabajo a mujeres en todo nuestro vecindario.
											Y así es como me convertí en una emprendedora.""
									","
											Eu estava maravilhada.
											Quer dizer, aqui está uma jovem que
nunca tinha vivido num tempo de paz
											que de alguma maneira veio a assemelhar-se 
a um candidato do ""The Apprentice"".
											(Risos)
											Então perguntei-lhe: 
""Como é que sabes tanto sobre negócios?
											""Por que és tão apaixonada?""
											Ela disse: ""Oh Gayle, este na verdade
é o meu terceiro negócio.
											""O meu primeiro negócio era na área de roupas
											""que comecei durante os Taliban.
											""E, na verdade, era um excelente negócio,
											""porque dávamos emprego às mulheres 
um pouco por todo o bairro
											""E foi assim que me tornei uma empreendedora.""
									","
											J’étais ébahie.
											Voila une femme qui n’avait jamais vécu en temps de paix,
											qui, je ne sais comment, se met à parler comme un candidat à « The Apprentice. ».
											(Rires)
											Je lui ai demandé : « Comment diable savez-vous tout cela sur le business ?
											Pourquoi êtes-vous si passionnée ? »
											Elle m’a dit : « Oh Gayle, en fait j’en suis à ma troisième entreprise.
											Ma première entreprise était dans la confection.
											J’ai commencé sous les Talibans.
											Et c’était une excellente activité, en fait,
											parce qu'on donnait du travail aux femmes de tout le quartier.
											Et c’est comme ça que je suis devenue entrepreneur. »
									","
											Ich war erstaunt.
											Eine junge Frau, die nie in Frieden gelebt hatte,
											klang wie eine Kandidatin aus ""The Apprentice"".
											(Lachen)
											Ich fragte: ""Woher wissen Sie so viel über das Geschäft?
											Warum sind Sie so leidenschaftlich?""
											Sie sagt: ""Gayle, dies ist eigentlich mein drittes Geschäft.
											Meine erstes Geschäft war eine Schneiderei.
											Ich begann unter der Taliban.
											Das war wirklich ein ausgezeichnetes Geschäft,
											weil wir Frauen in unserer Gegend Jobs boten.
											So wurde ich eine Unternehmerin.""
									","
											Etkilenmiştim.
											Demek istediğim hiç barış 
yaşamamış bir kızdı o,
											""Çırak"" programından
bir aday gibiydi.
											(Kahkaha)
											""İş hakkında nasıl bu kadar çok şey
biliyorsun?"" diye sordum.
											""Neden bu kadar tutkulusun?
											""Oh Gayle, bu aslında benim
üçüncü işim.
											İlk işim elbise yapımıydı.
											Taliban varken başladım.
											Aslında harika bir işti.
											Çünkü mahallemizdeki 
kadınlara iş sağlıyorduk.
											İşte böyle girişimci oldum."" dedi.
									","Women entrepreneurs, example not exception",Gayle Tzemach Lemmon,13:16,"TEDx,entrepreneur,global issues,poverty,women,women in business"
"
","
","
","
","
","
","Women entrepreneurs, example not exception",Gayle Tzemach Lemmon,13:16,"TEDx,entrepreneur,global issues,poverty,women,women in business"
"
											Think about this:
											Here were girls who braved danger
											to become breadwinners
											during years in which they couldn't even be on their streets.
											And at a time of economic collapse
											when people sold baby dolls and shoe laces
											and windows and doors
											just to survive,
											these girls made the difference
											between survival and starvation
											for so many.
											I couldn't leave the story, and I couldn't leave the topic either,
											because everywhere I went I met more of these women
											who no one seemed to know about,
											or even wish to.
									","
											Piensen en esto:
											Aquí había mujeres que desafiaron al peligro
											para convertirse en el sostén de su familia
											durante los años en los que no podían siquiera salir a la calle.
											Y en un tiempo de colapso económico
											en el que la gente vendía muñecas y cordones de zapato
											y puertas y ventanas
											sólo para sobrevivir,
											estas chicas hacían la diferencia
											entre subsistir y morir de hambre
											para tanta gente.
											No podía dejar la historia, y no podía dejar tampoco el tema,
											porque donde quiera que iba conocía más de estas mujeres
											de las que nadie parecía saber,
											o querer saber.
									","
											Pensem nisto:
											Aqui estavam raparigas que enfrentaram o perigo
											para sustentarem a família
											durante os anos em que nem
podiam andar nas suas ruas.
											E num período de colapso económico
											quando pessoas vendiam bonecas e atacadores
											e janelas e portas
											só para sobreviver,
											estas raparigas fizeram a diferença
											entre a sobrevivência e a fome
											para muitos.
											Eu não consegui abandonar a história, 
nem o tópico,
											porque a todo o lado que ia 
conhecia mais mulheres destas
											as quais ninguém parecia conhecer,
											ou sequer querer conhecer.
									","
											Pensez-y :
											Il y avait là des femmes qui bravaient le danger
											pour soutenir leur famille,
											pendant ces années où elles ne pouvaient même pas aller dans la rue.
											Et à cette époque d’effondrement économique,
											quand les gens vendaient les poupées et les lacets des chaussures
											et les fenêtres et les portes
											pour juste survivre,
											ces femmes-là ont fait la différence
											entre la survie et la famine
											pour tant de gens.
											Je ne pouvais pas oublier cette histoire, ni abandonner le sujet,
											parce que partout où j’allais, je rencontrais d’autres femmes comme celles-ci,
											sans que personnes n’en sache rien,
											ou ne veuille même le savoir.
									","
											Stellen Sie sich vor:
											Mädchen, die Gefahren trotzten
											um ihre Familien zu ernähren,
											als sie noch nicht einmal auf die Straße konnten.
											Und in einer Zeit des wirtschaftlichen Zerfalls,
											als Leute Puppen und Schnürsenkel verkauften,
											und Fenster und Türen,
											um zu überleben,
											da machten diese jungen Frauen den Unterschied aus
											zwischen Überleben und Verhungern
											für so viele.
											Die Geschichte, das Thema konnte ich nicht lassen,
											weil ich überall diese Frauen traf,
											über die niemand etwas zu wissen schien,
											oder das nicht wollte.
									","
											Şöyle düşünün:
											Bu kızlar ekmek parası 
kazanmak için
											sokakta bile olamadıkları yıllarda
											tehlikeye göğüs geriyorlardı.
											Ve ekonomik krizin olduğu,
											insanların hayatta kalabilmek için
											oyuncak bebekler ve ayakkabı bağları,
											pencereler ve kapılar 
sattığı bu zamanda
											bu kızlar pek çokları için
											hayatta kalma ve açlık sınırı arasında
											fark yaratıyordu.
											Bu hikayeden ve bu konudan 
bir türlü kopamadım,
											çünkü gittiğim her yerde bu 
kadınlardan daha çoğu ile tanıştım,
											kimsenin tanımadığı
											veya tanımak istemediği.
									","Women entrepreneurs, example not exception",Gayle Tzemach Lemmon,13:16,"TEDx,entrepreneur,global issues,poverty,women,women in business"
"
","
","
","
","
","
","Women entrepreneurs, example not exception",Gayle Tzemach Lemmon,13:16,"TEDx,entrepreneur,global issues,poverty,women,women in business"
"
											I went on to Bosnia,
											and early on in my interviews I met with an IMF official
											who said, ""You know, Gayle,
											I don't think we actually have women in business in Bosnia,
											but there is a lady selling cheese nearby
											on the side of the road.
											So maybe you could interview her.""
											So I went out reporting
											and within a day I met Narcisa Kavazovic
											who at that point was opening a new factory
											on the war's former front lines in Sarajevo.
											She had started her business
											squatting in an abandoned garage,
											sewing sheets and pillow cases
											she would take to markets all around the city
											so that she could support
											the 12 or 13 family members
											who were counting on her for survival.
											By the time we met, she had 20 employees,
											most of them women,
											who were sending their boys and their girls to school.
											And she was just the start.
											I met women running essential oils businesses,
											wineries
											and even the country's largest advertising agency.
									","
											Continué hacia Bosnia,
											y en mis primeras entrevistas me encontré con un oficial del FMI
											que me dijo: ""Sabes Gayle,
											no creo que realmente tengamos mujeres de negocios en Bosnia,
											pero hay una señora vendiendo queso cerca de aquí
											al costado de la ruta.
											Así que tal vez puedas entrevistarla.""
											Así que fui haciendo reportajes
											y luego de un día conocí a Narcisa Kavazovic,
											quien en ese momento estaba abriendo una nueva fábrica
											en las antiguas líneas de guerra de Sarajevo.
											Había empezando su negocio
											ocupando un garage estacionado,
											cosiendo sábanas y fundas de almohada
											que llevaría a mercados por toda la ciudad
											para poder mantener
											a los 12 o 13 miembros de su familia
											que contaban con ella para su supervivencia.
											Cuando nos conocimos, tenía 20 empleados,
											la mayoría mujeres,
											que estaban enviando a sus hijos e hijas a la escuela.
											Y ella era sólo el comienzo.
											Conocí mujeres dirigiendo negocios de aceites esenciales,
											vinotecas
											e incluso la agencia de publicidad más grande del país.
									","
											Fui para a Bósnia,
											e cedo nas minhas entrevistas 
encontrei-me com uma funcionária do FMI
											que disse: ""Sabe Gayle,
											""acho que na Bósnia não temos mulheres 
de negócios,
											""mas há uma senhora a vender 
queijos, aqui perto
											""na beira da estrada.
											""Talvez a possa entrevistar.""
											Então saí em entrevista
											e num dia conheci a Narcisa Kavazovic
											que na altura estava a abrir uma nova fábrica
											nas antigas linhas da frente de guerra 
em Sarajevo.
											Ela tinha começado o seu negócio
											agachada numa garagem abandonada,
											a coser lençóis e fronhas
											que levaria para os mercados pela cidade
											para que pudesse manter
											os 12 ou 13 membros da família
											que continuavam a contar com ela 
para sobreviverem.
											Quando a conhecemos, tinha 20 empregados,
											a maioria mulheres,
											que estavam a enviar os seus 
meninos e meninas para a escola
											E ela estava apenas no início.
											Conheci uma mulher a gerir um negócio 
de óleos essenciais,
											vinhos
											e até a maior agência de publicidade no país.
									","
											J’ai continué en Bosnie,
											et au début de mes interviews, j’ai rencontré un représentant du FMI
											qui m’a dit : « Vous savez, Gayle,
											je ne crois pas que nous ayons de femmes d’affaires en Bosnie,
											mais tout près il y a une femme qui vend du fromage
											sur le bord de la route.
											Vous pourriez peut-être l’interviewer. »
											Je suis donc allé enquêter,
											et le jour même j’ai rencontré Narcisa Kavazovic,
											qui à ce moment était en train d’ouvrir une usine
											sur l’ancien front de guerre, à Sarajevo.
											Elle avait commencé son affaire
											en squattant dans un garage abandonné,
											en cousant des draps et des taies d’oreiller
											qu’elle emportait dans tous les marchés de la ville,
											pour pouvoir soutenir
											les 12 ou 13 membres de sa famille
											qui comptaient sur elle pour survivre.
											Quand nous nous sommes rencontrées, elle avait 20 employés,
											des femmes pour la plupart,
											qui envoyaient à l’école leurs garçons et leurs filles.
											Elle n’était que le point de départ.
											J’ai rencontré des femmes qui dirigeaient des commerces en huiles essentielles,
											des vignobles,
											et même la plus grande agence de publicité du pays.
									","
											Ich ging nach Bosnien
											und zu Beginn meiner Interviews traf ich jemanden vom IWF
											der sagte: ""Wissen Sie, Gayle,
											ich glaube nicht, dass es in Bosnien Geschäftsfrauen gibt,
											aber hier in der Nähe verkauft eine Frau
											an der Straße Käse.
											Vielleicht könnten Sie die interviewen.""
											Ich begann meine Reportage
											und am ersten Tag traf ich Narcisa Kavazovic,
											die gerade eine Fabrik eröffnete
											an der früheren Front in Sarajevo.
											Sie hatte ihr Geschäft
											in einer verlassenen Garage gestartet,
											nähte Laken und Kissen,
											die sie auf Märkte in der Stadt brachte,
											damit sie die von ihr abhängigen
											12 oder 13 Familienmitglieder
											ernähren konnte.
											Als wir uns trafen, hatte sie 20 Angestellte,
											die meisten davon Frauen,
											die ihre Jungs und Mädchen zur Schule schickten.
											Und sie war erst der Anfang.
											Ich traf Frauen, die Unternehmen für ätherische Öle führten,
											Weingüter
											und sogar die größte Werbeagentur des Landes.
									","
											Bosna'ya gittim.
											Röportajlarımın birinde 
bir IMF çalışanı bana
											""Biliyor musun Gayle?"" dedi.
											""Bence Bosna'da kadın işgücü yok,
											ama sokakta peynir 
satan bir kadın var,
											belki onunla röportaj
											yapabilirsin."" dedi.
											Ben de onunla röportaj yapmaya gittim.
											Ertesi gün Narcisa Kavazovic
ile tanıştım,
											Sarajevo'nun savaşılan sınırlarında,
											yeni bir fabrika açıyordu.
											İşine, terkedilmiş bir 
garajda oturup
											çarşaf ve yastık kılıfı dikerek
											başlamıştı,
											şehrin dört bir yanına,
pazarlara dağıtıyordu.
											Böylece
											hayatta kalabilmek için ona güvenen
											12 veya 13 kişilik ailesine 
destek olabiliyordu.
											Tanıştığımızda yirmi elemanı vardı,
											çoğu,
											kızlarını ve oğullarını okula 
yollayan kadınlardı.
											O sadece başlangıçtı.
											Esans yağ işinde olan,
											şaraphaneleri olan,
											hatta ülkenin en büyük reklam ajansını
yöneten kadınlarla tanıştım.
									","Women entrepreneurs, example not exception",Gayle Tzemach Lemmon,13:16,"TEDx,entrepreneur,global issues,poverty,women,women in business"
"
","
","
","
","
","
","Women entrepreneurs, example not exception",Gayle Tzemach Lemmon,13:16,"TEDx,entrepreneur,global issues,poverty,women,women in business"
"
											So these stories together
											became the Herald Tribune business cover.
											And when this story posted,
											I ran to my computer to send it to the IMF official.
											And I said, ""Just in case you're looking for entrepreneurs
											to feature at your next investment conference,
											here are a couple of women.""
									","
											Así que estas historias juntas fueron
											tapa del suplemento de negocios del Herald Tribune.
											Y cuando se publicó esta historia,
											corrí a mi computadora a reenviársela al oficial del FMI.
											Y le dije, ""Por si estás buscando emprendedores
											para presentarse en su próxima conferencia de inversiones,
											aquí hay un par de mujeres.""
									","
											Estas histórias juntas
											tornaram-se na capa da secção de negócios 
do Herald Tribune.
											E quando esta história foi publicada,
											corri para o meu computador 
para a enviar para a funcionária do FMI.
											E disse: ""Para o caso de estar à procura 
de empreendedores
											""que estejam na sua próxima 
conferência de investimento,
											""aqui estão algumas mulheres.""
									","
											Ces histoires rassemblées
											ont fait la couverture de la section business du Herald Tribune.
											Une fois l’histoire publiée,
											j'ai couru à mon ordinateur pour l'envoyer à l’agent du FMI.
											Et je lui ai dit : « Au cas où vous chercheriez des entrepreneurs
											à présenter à votre prochaine conférence sur les investissements,
											voici deux ou trois femmes. »
									","
											Zusammen wurde aus diesen Geschichten
											das Titelblatt des Wirtschaftsteils der Herald Tribune.
											Und als die Geschichte erschien,
											schickte ich sie an die Person vom IWF.
											Ich sagte: ""Falls Sie noch Unternehmer suchen,
											die Sie bei Ihrer nächsten Investitionskonferenz
											vorstellen können, sind hier einige Frauen.""
									","
											Bütün bu hikayeler
											Herald Tribune'de kapak yazısı oldu.
											Bu hikaye yayınlandığında, 
IMF çalışanına
											göndermek için bilgisayarıma koştum
											""Bir sonraki yatırım 
konferansında sunmak için
											girişimci arıyorsan,
											işte sana birkaç kadın."" dedim.
									","Women entrepreneurs, example not exception",Gayle Tzemach Lemmon,13:16,"TEDx,entrepreneur,global issues,poverty,women,women in business"
"
","
","
","
","
","
","Women entrepreneurs, example not exception",Gayle Tzemach Lemmon,13:16,"TEDx,entrepreneur,global issues,poverty,women,women in business"
"
											(Applause)
									","
											(Aplausos)
									","
											(Aplausos)
									","
											(Applaudissements)
									","
											(Applaus)
									","
											(Alkış)
									","Women entrepreneurs, example not exception",Gayle Tzemach Lemmon,13:16,"TEDx,entrepreneur,global issues,poverty,women,women in business"
"
","
","
","
","
","
","Women entrepreneurs, example not exception",Gayle Tzemach Lemmon,13:16,"TEDx,entrepreneur,global issues,poverty,women,women in business"
"
											But think about this.
											The IMF official is hardly the only person
											to automatically file women under micro.
											The biases, whether intentional or otherwise,
											are pervasive,
											and so are the misleading mental images.
											If you see the word ""microfinance,""
											what comes to mind?
											Most people say women.
											And if you see the word ""entrepreneur,""
											most people think men.
											Why is that?
											Because we aim low and we think small
											when it comes to women.
									","
											Pero piensen en esto.
											El oficial del FMI difícilmente sea la única persona
											en automáticamente etiquetar a las mujeres como ""micro"".
											Estos prejuicios, sean intencionales o no,
											son predominantes,
											al igual que las imágenes mentales equivocadas.
											Si ven la palabra ""microfinanzas"",
											¿qué les viene a la cabeza?
											La mayoría de la gente diría mujeres.
											Y si dicen la palabra ""emprendedor"",
											casi todos piensan en hombres.
											¿Por qué es eso?
											Porque apuntamos bajo y pensamos pequeño
											cuando se refiere a las mujeres.
									","
											Mas pensem nisto.
											A funcionária do FMI não é a única pessoa
											a arquivar automaticamente 
mulheres sob ""micro"".
											Os preconceitos, intencionais ou não,
											são generalizados,
											e são imagens mentais enganadoras.
											Se olharem para a palavra ""microfinanciamento""
											o que vos vem à cabeça?
											A maioria das pessoas diz mulheres.
											E se disserem a palavra ""empreendedor"",
											a maioria das pessoas pensa homem.
											Por que é assim?
											Porque apontamos baixo e pensamos pequeno
											quando se trata de mulheres.
									","
											Mais réfléchissez.
											Le représentant du FMI n'est sûrement pas la seule personne
											à classer automatiquement les femmes sous la catégorie micro.
											Les préjugés, qu’ils soient intentionnels ou non,
											sont envahissants,
											et les trompeuses images mentales le sont également.
											Si vous voyez le mot « micro-finance »,
											qu’est-ce qui vous vient à l’esprit ?
											La plupart des gens répondent les femmes.
											Et si vous voyez le mot « entrepreneur »,
											la plupart répondent les hommes.
											Pourquoi cela ?
											Parce que nous visons bas et que nous pensons petit,
											quand il s’agit des femmes.
									","
											Bedenken Sie dies.
											Die Person vom IWF ist wohl nicht darin allein,
											Frauen automatisch in die Mikro-Schublade zu stecken.
											Voreingenommenheit, absichtlich oder nicht,
											ist überall vorhanden,
											ebenso irreführende Vorstellungen.
											Woran denken Sie bei dem Wort
											""Mikro- oder Kleinstfinanzierung""?
											Die meisten Leute sagen Frauen.
											Und bei dem Wort ""Unternehmer""
											denken die meisten an Männer.
											Warum?
											Weil wir niedrig zielen und klein denken
											wenn es um Frauen geht.
									","
											Ama şunu bir düşünün.
											O IMF çalışanı, kadınları
											mikro olarak gören tek insan değildi.
											Kasıtlı olsun ya da olmasın 
peşin hüküm
											yaygın bir kanı
											ve yanlış yönlendiren 
görseller de öyle.
											""Mikrofinans"" sözünü görünce
											aklınıza ne gelir?
											Çoğu insan ""kadınlar"" diyor.
											""Girişimci"" sözünü görünce,
											çoğu insan ""erkekler"" diyor.
											Niye böyle?
											Çünkü kadınlar söz 
konusu olunca biz,
											daha aşağıyı hedefliyor ve 
daha küçük düşünüyoruz.
									","Women entrepreneurs, example not exception",Gayle Tzemach Lemmon,13:16,"TEDx,entrepreneur,global issues,poverty,women,women in business"
"
","
","
","
","
","
","Women entrepreneurs, example not exception",Gayle Tzemach Lemmon,13:16,"TEDx,entrepreneur,global issues,poverty,women,women in business"
"
											Microfinance is an incredibly powerful tool
											that leads to self-sufficiency and self-respect,
											but we must move beyond micro-hopes
											and micro-ambitions for women,
											because they have so much greater hopes for themselves.
											They want to move from micro to medium and beyond.
											And in many places,
											they're there.
											In the U.S., women-owned businesses
											will create five and a half million new jobs by 2018.
											In South Korea and Indonesia,
											women own nearly half a million firms.
											China, women run 20 percent
											of all small businesses.
											And in the developing world overall,
											That figure is 40 to 50 percent.
									","
											La microfinanza es una herramienta increíblemente poderosa
											que lleva a la autosuficiencia y el autorespeto,
											pero debemos ir más allá de los microdeseos
											y las microambiciones para las mujeres,
											porque ellas tienen más grandes esperanzas para ellas mismas.
											Quieren pasar de micro a medio y más allá.
											Y en muchos lugares,
											ya están ahí.
											En Estados Unidos, los negocios propiedad de mujeres
											crearán cinco millones y medio de nuevos empleos hacia 2018.
											En Corea del Sur e Indonesia,
											las mujeres son dueñas de casi medio millón de empresas.
											En China, las mujeres dirigen el 20%
											de los pequeños negocios.
											Y en el mundo en desarrollo en general,
											ese número es del 40 al 50%.
									","
											O microfinanciamento é uma 
ferramenta incrivelmente poderosa
											que leva à autosuficiência e respeito próprio,
											mas temos que evoluir para além de 
microesperanças
											e microambições para as mulheres,
											porque elas têm esperanças maiores 
para si próprias.
											Elas querem evoluir do micro 
para o médio e além.
											E em muitos lugares,
											já lá estão.
											Nos Estados Unidos, as mulheres 
donas de negócios
											vão criar cinco milhões e meio de 
novos empregos até 2018.
											Na Coreia do Sul e Indonésia,
											as mulheres são donas de 
quase meio milhão de empresas.
											China, as mulheres gerem 20%
											de todos os pequenos negócios.
											E globalmente no mundo em desenvolvimento,
											esse número é de 40 a 50%.
									","
											La micro-finance est un instrument incroyablement puissant
											qui mène à l’autosuffisance et au respect de soi,
											mais il nous faut avancer au-delà des micro-espoirs
											et des micro-ambitions pour les femmes,
											parce qu’elles ont de tellement plus grands espoirs pour elles-mêmes.
											Elles veulent passer du micro au moyen, et au-delà.
											Et dans de nombreux cas,
											elles y sont déjà.
											Aux États-Unis, les entreprises gérées par des femmes
											créeront 5,5 millions d’emplois nouveaux d’ici à 2018.
											En Corée du Sud et en Indonésie,
											les femmes détiennent presque un demi-million d’entreprises.
											En Chine, les femmes gèrent 20 %
											de toutes les petites entreprises.
											Et dans la totalité des pays émergents,
											ce chiffre monte à 40 ou 50 %.
									","
											Mikrofinanzierung ist ein kraftvolles Mittel
											zu wirtschaftlicher Unabhängigkeit und Selbstachtung,
											aber wir müssen über Mikro-Hoffnungen
											und Mikro-Ambitionen für Frauen hinausgehen,
											weil sie für sich viel größere Hoffnungen hegen.
											Sie wollen von Mikro zu Mittel und noch weiter kommen.
											Und an vielen Orten
											gibt es sie.
											In den USA werden Unternehmen, die Frauen gehören,
											5,5 Millionen neue Jobs bis 2018 schaffen.
											In Südkorea und Indonesien
											gehören fast eine halbe Million Firmen Frauen.
											In China führen Frauen 20 Prozent
											aller Kleinbetriebe.
											Und in den Entwicklungsländern insgesamt
											sind das 40-50 Prozent.
									","
											Mikrofinans kendi kendine 
yetme ve kendine saygı
											sağlayan son derece kuvvetli bir araç
											ama kadınlar için mikro-umutlarımızın ve
											mikro-hırslarımızın ötesine geçmeliyiz,
											çünkü onların kendileri için 
daha büyük umutları var.
											Mikrodan orta seviyeye ve daha da 
ötesine ilerlemek istiyorlar.
											Pek çok yerde,
											o seviyedeler.
											Amerika'da 2018'de kadınların
sahip oldukları işler
											beş buçuk milyon yeni iş 
olanağı sağlayacak.
											Güney Kore ve Endonezya'da
											kadınlar neredeyse yarım 
milyon firmaya sahip.
											Çin'de kadınlar küçük işlerin
											yüzde yirmisini yönetiyor.
											Gelişen dünyada bu sayı toplamda
											yüzde kırk ve yüzde elli arası.
									","Women entrepreneurs, example not exception",Gayle Tzemach Lemmon,13:16,"TEDx,entrepreneur,global issues,poverty,women,women in business"
"
","
","
","
","
","
","Women entrepreneurs, example not exception",Gayle Tzemach Lemmon,13:16,"TEDx,entrepreneur,global issues,poverty,women,women in business"
"
											Nearly everywhere I go,
											I meet incredibly interesting entrepreneurs
											who are seeking access to finance, access to markets
											and established business networks.
											They are often ignored
											because they're harder to help.
											It is much riskier to give a 50,000 dollar loan
											than it is to give a 500 dollar loan.
											And as the World Bank recently noted,
											women are stuck in a productivity trap.
											Those in small businesses
											can't get the capital they need to expand
											and those in microbusiness
											can't grow out of them.
									","
											Casi a cada lugar al que voy,
											conozco emprendedoras increíblemente interesantes
											que buscan acceso a financiación, acceso a los mercados
											y redes de negocio establecidas.
											A menudo son ignoradas
											porque son más difíciles de ayudar.
											Es mucho más riesgoso otorgar un préstamo de 50.000 dólares
											que uno de 500.
											Y como el Banco Mundial ha notado recientemente,
											las mujeres están atrapadas en una trampa productiva.
											Aquellas en pequeños negocios
											no pueden conseguir el capital que necesitan para expandirse
											y aquellas en microemprendimientos
											no pueden salir de ellos.
									","
											Quase em todo o lado onde vou,
											conheço empreendedoras 
incrivelmente interessantes
											que procuram aceder a financiamento, 
aceder a mercados
											e redes de negócios estabelecidas.
											São muitas vezes ignoradas
											porque são mais difíceis de ajudar.
											É muito mais arriscado dar um 
empréstimo de 50 000 dólares
											do que é dar um empréstimo 
de 500 dólares.
											E, como notou recentemente 
o Banco Mundial,
											as mulheres estão presas numa 
armadilha de produtividade.
											Aquelas que estão em negócios pequenos
											não conseguem o capital de que precisam 
para se expandirem
											e as que estão em micro-negócios
											não os conseguem fazer crescer.
									","
											Où que j’aille,
											je rencontre des femmes entrepreneurs incroyablement intéressantes,
											qui cherchent l'accès à la finance, l’accès aux marchés
											et aux réseaux commerciaux déjà en place.
											Elles sont souvent ignorées
											parce qu’il est plus difficile de les aider.
											Il est beaucoup plus risqué prêter 50 000 dollars
											que de prêter 500 dollars.
											Et, comme la Banque Mondiale l'a récemment constaté,
											les femmes sont coincées dans un piège de productivité.
											Celles qui sont dans des petites entreprises
											n’obtiennent pas le capital dont elles ont besoin pour s’agrandir
											et celles qui sont dans des micro-entreprises
											ne peuvent pas s’agrandir.
									","
											Fast überall treffe ich
											unheimlich interessante Unternehmer
											die Zugang zu Finanzierung, Märkten
											und Geschäftsbeziehungen suchen.
											Sie werden häufig ignoriert,
											da es schwerer ist, ihnen zu helfen.
											Es ist viel riskanter, einen $50.000-Kredit zu geben
											als einen $500-Kredit.
											Wie die Weltbank kürzlich bemerkte,
											sind Frauen in einer Produktivitätsfalle gefangen.
											Jene mit kleinen Unternehmen
											können das Kapital zur Erweiterung nicht bekommen,
											und jene in Mikrounternehmen
											können nicht aus diesen herauswachsen.
									","
											Gittiğim hemen hemen her yerde
											çok ilginç girişimcilerle karşılaştım;
											finans gücüne, pazar erişimine ve
											kurulu iş ağına ulaşmaya çalışan.
											Çoğunlukla görmezden geliniyorlar,
											çünkü yardım edilmesi daha zorlar.
											Elli bin dolar borç vermek
											beş yüz dolar borç vermekten daha riskli.
											Dünya Bankası'nın yakın 
zamanda bahsettiği gibi,
											kadınlar üretkenlik tuzağına
takılı kalmış.
											Küçük işlerde olanlar
											büyümek için gerekli 
parayı alamıyor
											ve mikro işler
											bunlardan doğamıyor.
									","Women entrepreneurs, example not exception",Gayle Tzemach Lemmon,13:16,"TEDx,entrepreneur,global issues,poverty,women,women in business"
"
","
","
","
","
","
","Women entrepreneurs, example not exception",Gayle Tzemach Lemmon,13:16,"TEDx,entrepreneur,global issues,poverty,women,women in business"
