tr,fr,de,title,speaker,duration,tags
"
											AG: Hazırlıksızdı çünkü bölünmüştü.
											Bölündüğünüzde gerçeği bilmek istemezsiniz.
											Kararları ertelemeyi tercih edersiniz,
											çünkü onları yapacak kapasiteniz yoktur.
											Gerçek şu ki, bu ani artış ortaya çıktığında bile
											Avrupa bölünmüş kalmaya devam etti ve
											bu durumla baş edebilecek bir yöntemi devreye sokamadı.
											Bir milyon insandan bahsettiniz.
											Muazzam bir rakam gibi duruyor,
											fakat Avrupa Birliği'nin nüfusu 550 milyon
											yani her 2 milyon Avrupalı başına bir mülteciden söz ediyoruz.
											Şuan Lübnan'da 3 Lübnanlıya bir mülteci düşüyor.
											Peki Lübnan?
											Zorlanıyor tabiki fakat idare ediyor.
											Soru şu:
											Mülteci akını baş edilecek
											bir şey olur muydu
											eğer— ana nedenlere hitap eden
											en önemli şeyden bahsetmiyorum
											şuan için ana nedenleri unutun,
											olaya olduğu gibi bakın—
											eğer Avrupa sınır
											kapılarının alış miktarını yeterli
											hale getirmek için birlik olabilseydi?
											Bunun için
											sınır kapılarındaki ülkeler
											büyük ölçüde desteklenmeli
											sonra insanlar
											güvenlik kontrolünden geçirilmeli
											diğer yöntemler uygulanmalı
											Sonra bu insanlar
											tüm Avrupa ülkelerine
											her ülkenin
											karşılayabileceği kadar dağıtılmalı.
											Eğer komisyon ve konsey tarafından
											çok geç onaylanan
											yeniden yerleştirme programına bakarsanız —
									","
											AG : En effet, car elle était divisée,
											et lorsque vous êtes divisés,
											vous ne voulez pas admettre la réalité,
											vous préférez reporter
les décisions à plus tard,
											car vous n'êtes pas
en mesure de les prendre,
											et la preuve est que
même quand le pic est arrivé,
											l'Europe est resté divisée,
											et était incapable de mettre en place 
un mécanisme pour contrôler la situation.
											Vous parlez d'environ 
1 million de personnes,
											cela paraît énorme,
											mais la population de l'Union Européenne 
est de 550 millions de personnes
											ce qui signifie que nous parlons 
d'une personne pour 2000 Européens.
											Maintenant, au Liban, 
nous avons un réfugié pour trois Libanais.
											Et le Liban ? Il lutte bien sûr,
mais il s'en sort.
											Donc, la question est :
est-ce qu'on aurait pu contrôler ça,
											si... sans parler du plus important,
											il aurait fallu s'occuper des causes ;
											mais si on oublie
ces causes pour l'instant,
											et qu'on considère le phénomène lui-même,
											si l'Europe était capable s'unir
avec solidarité
											pour créer une capacité de réception
adéquate à chaque point d'entrée ?
											Mais pour ça, les pays aux points d'entrée
doivent recevoir une aide importante
											et il faut filtrer les entrants 
avec des contrôles de sécurité
											et tous les autres mécanismes
											en les répartissant
dans tous les pays européens
											en fonction 
des possibilités de chaque pays.
											Si vous regardez
le programme de réinstallation
											approuvé par la Commission —
toujours trop tard
											ou par le Conseil,
toujours trop peu et trop tard.
									","
											AG: Unvorbereitet, weil geteilt,
											und wenn man geteilt ist,
will man sich der Realität nicht stellen.
											Sie verschieben Entscheidungen lieber,
											weil sie nicht fähig sind, sie zu treffen.
											Beweis dafür ist, dass selbst, 
als der Gipfel erreicht war,
											Europa weiter geteilt blieb
											und nicht fähig war, die Situation 
in den Griff zu bekommen.
											Sie sprechen über 1 Million Menschen.
											Das klingt nach enorm viel,
											aber die Bevölkerung der EU
beträgt 550 Millionen Menschen,
											es kommt also ein Flüchtling 
auf [550] Europäer.
											Im Libanon kommt 
ein Flüchtling auf drei Libanesen.
											Und der Libanon? Kämpft 
damit, aber kommt klar.
											Die Frage ist also: Hätte man 
die Situation beherrschen können,
											wenn — abgesehen vom Wichtigsten,
											nämlich die Ursache 
erkennen und beseitigen,
											aber ganz abgesehen 
von den Ursachen,
											so wie sich das Phänomen jetzt zeigt —
											wenn Europa in Solidarität 
zusammengekommen wäre,
											um eine entsprechende Aufnahmekapazität 
an Zugangspunkten zu schaffen?
											Dafür müssen aber
die Länder an Zugangspunkten
											massive Unterstützung erhalten.
											Man muss die Menschen durch 
Sicherheitskontrollen schleusen,
											und durch weitere Prozesse,
											sodass man sie auf alle
europäischen Länder verteilen kann,
											gemäß den Möglichkeiten 
jedes einzelnen Landes.
											Schauen Sie sich den Verteilungsplan an,
											den die Kommission freigegeben hat,
weder früh noch gut genug,
											genauso der vom Europarat.
									",Refugees have the right to be protected,António Guterres,19:54,"Europe,future,government,global issues,immigration,humanity,interview,policy,society,social change,terrorism"
"
","
","
",Refugees have the right to be protected,António Guterres,19:54,"Europe,future,government,global issues,immigration,humanity,interview,policy,society,social change,terrorism"
"
											BG: Çoktan çöktü.
									","
											BG : C'est déja un échec.
									","
											BG: Es bricht bereits zusammen.
									",Refugees have the right to be protected,António Guterres,19:54,"Europe,future,government,global issues,immigration,humanity,interview,policy,society,social change,terrorism"
"
","
","
",Refugees have the right to be protected,António Guterres,19:54,"Europe,future,government,global issues,immigration,humanity,interview,policy,society,social change,terrorism"
"
											AG: Benim ülkem dört bin kadar alabileceğini düşündü.
											Portekiz için dört bin hiç bir şey demektir.
											Bu yüzden bu durum eğer idare edilebilinirse çok iyi bir şekilde yönetilebilir
											fakat günümüz koşullarında, sınır kapılarında bir baskı var
											Sonra insanlar bu karmakarışık yolda Balkanlara doğru hareket ediyorlar.
											Sonra da Almanya, İsveç ve Avusturya'ya geliyorlar.
											En son olarak da bu üç ülke mültecileri kabul ediyor.
											Avrupanın geri kalanı ise pek bir şey yapmadan bakıyorlar.
									","
											AG : Mon pays est censé en recevoir 4000.
											4000 au Portugal, c'est rien.
											Donc c'est parfaitement faisable
si c'est bien géré,
											mais dans les circonstances actuelles,
la pression est sur le point d'entrée,
											et à mesure que les populations traversent
les Balkans de cette manière chaotique,
											alors ils vont en Allemagne, en Suède, 
principalement, et en Autriche
											ce sont les trois pays au final,
qui reçoivent des réfugiés.
											Le reste de l'Europe regarde,
sans faire grand chose.
									","
											AG: Mein Land soll 4 000 aufnehmen.
											Viertausend sind nichts in Portugal.
											Das wäre leicht zu organisieren,
wenn man es organisiert,
											aber unter den derzeitigen Umständen
liegt der Druck auf den Zugangspunkten,
											und nachdem die Menschen chaotisch 
die Balkanländer durchquert haben,
											kommen sie primär nach Deutschland, 
Schweden und Österreich.
											Das sind die drei Länder, die am Ende
die Flüchtlinge aufnehmen.
											Der Rest von Europa sieht tatenlos zu.
									",Refugees have the right to be protected,António Guterres,19:54,"Europe,future,government,global issues,immigration,humanity,interview,policy,society,social change,terrorism"
"
","
","
",Refugees have the right to be protected,António Guterres,19:54,"Europe,future,government,global issues,immigration,humanity,interview,policy,society,social change,terrorism"
"
											BG: Size biraz da şeytanın avukatlığını yaparak
											üç sorum var.
											Bunları sormaya çalışacağım.
											Sanırım bu sorular Avrupadaki pek çok
											insanın aklında oldukça güncel.
											İlk soru tabiki de rakamlar hakkında.
											550 milyona karşı bir milyonun çok da fazla olmadığını söylediniz, gerçekçi olmak gerekirse
											Avrupa ne kadar insanı alabilir?
									","
											BG : Permettez-moi 
de vous poser trois questions
											en me faisant un peu l'avocat du diable.
											Je vais les poser de façon directe.
											Mais je pense que ces questions 
sont très présentes
											dans l'esprit de beaucoup
d'Européens aujourd'hui.
											La première est bien sûr 
à propos du nombre.
											Vous dites que 550 millions 
contre 1 million, ce n'est pas grand chose
											mais concrètement combien de personnes 
l'Europe peut-elle accueillir ?
									","
											BG: Lassen Sie mich drei Fragen stellen,
											als des Teufels Advokat.
											Ich versuche, sie sehr direkt zu stellen.
											Ich denke, diese Fragen sind sehr präsent
											in den Köpfen der Europäer.
											Bei der ersten geht es wieder um Zahlen.
											Sie sagen, 550 Millionen sind 
im Vergleich zu 1 Million nicht viel,
											aber wie viele Menschen
kann Europa aufnehmen?
									",Refugees have the right to be protected,António Guterres,19:54,"Europe,future,government,global issues,immigration,humanity,interview,policy,society,social change,terrorism"
"
","
","
",Refugees have the right to be protected,António Guterres,19:54,"Europe,future,government,global issues,immigration,humanity,interview,policy,society,social change,terrorism"
"
											AG: Bu cevabı olmayan bir soru
											çünkü mültecilerin korunma hakları var.
											Aynı zamanda uluslararası hukuk diye bir şey var,
											bu yüzden ""ben on milyon insan alırım ve biter"" diyemezsiniz.
											Size bir şey hatırlatayım:
											Krizin ilk başladığı zamanlada Türkiye'deki bir bakanın:
											""Türkiye 100 milyon mülteci alabilir."" dediğini hatırlıyorum.
											Türkiye'de şuan bütün mültecileri saydığınızda iki milyon üç yüz bin
											ya da buna yakın bir rakam var.
									","
											AG : Eh bien, 
cette question n'a pas de réponse,
											parce que les réfugiés 
ont le droit d'être protégés.
											La loi internationale, ça existe,
											donc il n'est pas possible de dire,
« J'en prends 10 000 et c'est tout. »
											Laissez-moi vous rappeler ceci :
											en Turquie, au début de la crise, 
je me souviens qu'un ministre a dit,
											« La Turquie sera capable d'accueillir 
jusqu'à 100 000 personnes. »
											La Turquie a maintenant 2,3 millions,
											à peu près, si on compte
tous les réfugiés.
									","
											AG: Nun, auf diese Frage 
gibt es keine Antwort,
											da Flüchtlinge das Recht haben,
beschützt zu werden.
											Es gibt so etwas 
wie internationales Recht,
											also kann man nicht sagen:
""Ich nehme 10 000 und das war's.""
											Ich erinnere Sie an eine Sache:
											In der Türkei sagte ein Minister
zu Beginn der Krise:
											""Die Türkei kann bis zu 
100 000 Menschen aufnehmen.""
											Die Türkei zählt mittlerweile 
2 300 000 oder so in etwa,
											wenn man alle Flüchtlinge mitzählt.
									",Refugees have the right to be protected,António Guterres,19:54,"Europe,future,government,global issues,immigration,humanity,interview,policy,society,social change,terrorism"
"
","
","
",Refugees have the right to be protected,António Guterres,19:54,"Europe,future,government,global issues,immigration,humanity,interview,policy,society,social change,terrorism"
"
											Bu yüzden ne kadar alabiliriz demenin doğru olduğunu düşünmüyorum.
											Söylenebilecek şey: uluslararası sorumluluklarımı üstlenmek için
											kendimizi nasıl organize etmeliyiz?
											Avrupa bunu yapamıyor çünkü
											Avrupa projelerinde bir birlik olmadığı için
											Avrupa bölünmüş durumda.
											Sadece mülteciler konusunda da değil, diğer pek çok konuda da.
											Dürüst olalım, şuan bölünmüş Avrupadan çok
											birlik olan Avrupaya ihtiyacımız var.
											Fakat halk Avrupa kuruluşlarına daha az inandıkça
											insanları, sorunları çözmek için Avrupaya daha çok
											ihtiyacımız olduğuna ikna etmek daha da zor hale geliyor.
									","
											Donc je ne pense pas que ça soit juste
de dire combien on peut en accueillir.
											Ce qui est pertinent de dire c'est :
comment peut-on s'organiser
											pour assumer nos responsabilités
internationales ?
											Et l'Europe 
n'a pas été capable de le faire,
											surtout parce qu'elle est divisée, 
parce qu'il n'y a pas de solidarité
											dans le projet européen.
											Et ce n'est pas que pour les réfugiés,
c'est vrai dans d'autres domaines.
											Soyons francs, c'est là que 
nous avons besoin de plus d'Europe
											au lieu de moins d'Europe.
											Mais puisque le public
croit de moins en moins
											en les institutions européennes,
											il devient plus difficile de convaincre 
l'opinion publique
											que nous avons besoin de plus d'Europe
pour résoudre ces problèmes.
									","
											Ich denke, es ist nicht fair zu sagen,
wie viele wir aufnehmen können.
											Es wäre fair zu fragen:
Wie können wir uns organisieren,
											um unsere internationale 
Verantwortung wahrzunehmen?
											Und Europa war nicht fähig, das zu tun,
											da Europa im Grunde geteilt ist
und es keine Solidarität
											innerhalb von Europa gibt.
											Es sind nicht nur Flüchtlinge.
Es gibt noch viel mehr Themen.
											Um ehrlich zu sein, ist dies der Moment,
in dem wir mehr Europa brauchen,
											anstatt weniger.
											Doch da die Menschen den europäischen 
Institutionen immer weniger vertrauen,
											wird es immer schwieriger,
sie davon zu überzeugen,
											dass nur ein starkes Europa 
diese Probleme lösen kann.
									",Refugees have the right to be protected,António Guterres,19:54,"Europe,future,government,global issues,immigration,humanity,interview,policy,society,social change,terrorism"
"
","
","
",Refugees have the right to be protected,António Guterres,19:54,"Europe,future,government,global issues,immigration,humanity,interview,policy,society,social change,terrorism"
"
											BG: Rakamların özellikle yurt içinde
											siyasi değişimlere dönüştüğü bir yerde gibi görünüyoruz.
											Bunu bu hafta sonu Fransa'da bir kez daha gördük.
											Aslında pek çok ülkede devamlı görüyoruz,
											Örneğin Polonya, Danimarka, İsviçre vs.
											Buralarda mutlak sayıda çok da önemli olmamalarına rağmen
											rakamlar nedeniyle ülkedeki atmosferin kökten değiştiğini görüyoruz.
											Başbakan —
									","
											BG : Il semble que les chiffres
deviennent politiques,
											particulièrement au sein de chaque pays.
											On l'a revu ce weekend en France
											mais on l'a vu encore et encore dans
de nombreux pays
											en Pologne au Danemark, 
en Suisse et ailleurs,
											où le climat change radicalement
à cause des chiffres,
											bien qu'ils ne soient pas significatifs
en nombre absolu.
											Le Premier Ministre de —
									","
											BG: Wir sind an einem Punkt,
											an dem die Zahlen die Politik, 
vor allem die Innenpolitik, verändern.
											Am Wochenende in Frankreich
											und in vielen anderen Ländern
sahen wir es:
											in Polen und Dänemark,
in der Schweiz und anderswo,
											wo sich die Stimmung aufgrund 
der Zahlen radikal verändert,
											obwohl diese im Verhältnis 
eigentlich nicht signifikant sind.
											Der Premierminister von ...
									",Refugees have the right to be protected,António Guterres,19:54,"Europe,future,government,global issues,immigration,humanity,interview,policy,society,social change,terrorism"
"
","
","
",Refugees have the right to be protected,António Guterres,19:54,"Europe,future,government,global issues,immigration,humanity,interview,policy,society,social change,terrorism"
"
											AG: İzin verirseniz bunun üzerine şunu söylemek istiyorum:
											Hiç göçmenin olmadığı bir köyde evinde
											oturan bir Avrupalı ne görür?
											Bir kaç ay önce televizyonda
											haberleri izleyen her Avrupalının gördüğü şey
											kontrol edilemez bir kalabalığın
											sınırlar aşarak hareket ettiğiydi ve
											televizyondaki bu görüntülerde
											yüzlerce, binlerce insan yer değiştiriyordu.
											Kimsenin bunu önemsemediğini,
											tamamen kontrolsüz olduğunu düşünüyorlardı.
											Düşünceleri şuydu: ""Benim köyüme geliyorlar.""
											Bu yüzden Avrupa işgal ediliyor gibi yanlış bir düşünceye kapıldılar.
											Yaşayış tarzımız ve diğer her şey değişecek diye düşündüler.
											Problem şu ki: Eğer bu durum düzgün bir şekilde yönetilseydi
											eğer insanlar düzenli bir şekilde alınsaydı,
											karşılansaydı, giriş noktalarında konaklandırılıp kontrolden geçirilseler ve
											farklı Avrupa ülkelerine uçakla taşınsalardı
											bu insanları korkutmazdı.
											Ne yazık ki, Avrupa bu işi düzenli bir şekilde yapamadığı için
											pek çok insan korkmuş durumda.
									","
											AG : Si je puis me permettre à ce propos.
											Je veux dire, qu'est-ce
qu'un Européen voit chez lui
											dans un village 
où il n'y a aucun migrant ?
											Ce qu'un Européen voit,
à la télévision,
											chaque jour, depuis quelques mois,
à la une des journaux télévisés
											une foule qui arrive, incontrôlée,
											passant de frontière en frontière,
											et des images à la télévision
avec des centaines,
											des milliers de personnes qui bougent.
											Et le message est que personne
ne s'en occupe.
											C'est en train de se passer 
sans aucun contrôle.
											Et ils se disent : « Ils vont arriver
dans mon village. »
											Il y avait cette idée complètement fausse
que l'Europe était envahie
											que notre manière de vivre allait changer,
que tout allait —
											Le problème c'est que, si cela avait été
géré convenablement,
											si les gens avaient été reçus
et accueillis correctement,
											pris en charge, filtrés
au point d'entrée,
											et transportés par avion
dans les différents pays européens,
											cela n'aurait pas fait peur aux gens.
											Mais, malheureusement, 
beaucoup de gens ont peur,
											parce que l'Europe n'a pas
fait son travail correctement.
									","
											AG: Wenn ich unterbrechen darf:
											Was sieht ein Europäer,
											der in einem Dorf
ohne Migranten zuhause ist?
											Der Europäer sieht im Fernsehen,
											vor ein paar Monaten noch tagtäglich 
am Beginn der Nachrichten,
											eine Menschenmasse, 
die sich unkontrolliert
											von Grenze zu Grenze bewegt,
											und die Bilder im Fernsehen zeigten
Hunderte und Tausende von Menschen.
											Es entsteht der Eindruck,
dass sich niemand darum kümmert.
											Es passiert ohne jegliche Organisation.
											Also dachten sie: 
""Die kommen in mein Dorf.""
											So entstand die völlig falsche Idee,
dass in Europa einmarschiert wird
											und dass sich unser Leben verändern wird,
dass sich alles verändern wird.
											Das Problem ist: Wenn man dies
vernünftig organisiert hätte,
											man die Menschen gut empfangen hätte,
											willkommen geheißen, am Zugangspunkt 
versorgt und kontrolliert hätte,
											um sie in verschiedene 
europäische Länder zu verteilen,
											hätten die Menschen keine Angst gehabt.
											Doch leider haben wir 
vielen Menschen Angst gemacht,
											nur weil Europa seine Aufgabe
nicht ordentlich erledigt hat.
									",Refugees have the right to be protected,António Guterres,19:54,"Europe,future,government,global issues,immigration,humanity,interview,policy,society,social change,terrorism"
"
","
","
",Refugees have the right to be protected,António Guterres,19:54,"Europe,future,government,global issues,immigration,humanity,interview,policy,society,social change,terrorism"
"
											BG: Almanya'da 300 yerli ve 1000 mülteci
											bulunan köyler var.
											Bu durumda sizin konumunuz nedir?
											Bu insanların nasıl tepki vermesini beklersiniz?
									","
											BG : Mais il y a des villages en Allemagne
											de 300 habitants avec 1000 réfugiés.
											Dans ce cas, quelle est votre position ?
											Comment imaginez-vous
la réaction de ces populations ?
									","
											BG: Aber es gibt Dörfer in Deutschland
											mit 300 Einwohnern und 1 000 Flüchtlingen.
											Was ist Ihre Meinung dazu?
											Wie sollen diese Menschen reagieren?
									",Refugees have the right to be protected,António Guterres,19:54,"Europe,future,government,global issues,immigration,humanity,interview,policy,society,social change,terrorism"
"
","
","
",Refugees have the right to be protected,António Guterres,19:54,"Europe,future,government,global issues,immigration,humanity,interview,policy,society,social change,terrorism"
