en,fr,es,pt,tr,title,speaker,duration,tags
"
","
","
","
","
",No one should die because they live too far from a doctor,Raj Panjabi,20:30,"Africa,collaboration,ebola,disease,health,global issues,health care,humanity,medicine,illness,society,technology,virus,TED Prize,global development,Audacious Project"
"
											One billion people live
in the world's most remote communities,
											and despite the advances we've made
in modern medicine and technology,
											our innovations are not
reaching the last mile.
											These communities have been left behind,
											because they've been thought
too hard to reach
											and too difficult to serve.
											Illness is universal;
											access to care is not.
											And realizing this lit a fire in my soul.
											No one should die because they live
too far from a doctor or clinic.
											No condition should be permanent.
											And help in this case
didn't come from the outside,
											it actually came from within.
											It came from the communities themselves.
									","
											Un milliard de gens vivent
dans les communautés les plus reculées
											et, malgré les progrès faits
en médecine et technologie modernes,
											nos innovations ne suffisent pas.
											Ces communautés sont laissées pour compte
											car on les pense trop difficiles
à atteindre et à servir.
											Les maladies sont universelles ;
											l'accès aux soins ne l'est pas.
											Réaliser cela a allumé
une flamme dans mon âme.
											Personne ne devrait mourir car ils vivent
trop loin d'un médecin ou d'une clinique.
											Aucune situation
ne devrait être permanente.
											Dans ce cas, l'aide
ne venait pas de l'extérieur
											mais de l'intérieur.
											Elle venait des communautés elles-mêmes.
									","
											Mil millones de personas viven
en las comunidades más remotas,
											y pese a los avances que hemos hecho
en medicina y tecnología,
											nuestras innovaciones 
no alcanzan ese último tramo.
											Estas comunidades
han sido dejadas de lado,
											porque han sido consideradas
difíciles de alcanzar
											y demasiado difíciles de atender.
											Las enfermedades son universales,
											el acceso a la asistencia no lo es.
											Darme cuenta de esto
encendió una llama en mí.
											Nadie debería morir porque viva
demasiado lejos de un médico.
											Ninguna situación debería ser permanente.
											La ayuda en este caso no vino de fuera;
											de hecho, vino de dentro.
											Vino de las propias comunidades.
									","
											Mil milhões de pessoas vivem
nas comunidades mais distantes do mundo
											e, apesar dos avanços que fizemos
na medicina moderna e na tecnologia,
											as nossas inovações não chegam lá.

											Estas comunidades foram abandonadas
											porque é demasiado difícil lá chegar
											e demasiado difícil prestar-lhes serviços.
											A doença é universal,
											mas o acesso aos cuidados de saúde não é.
											Quando percebi isso,
acendeu-se uma chama na minha alma.
											Ninguém devia morrer
											por viver demasiado longe
de um médico ou de uma clínica.
											Nenhuma situação devia ser permanente.
											Neste caso, a ajuda não veio do exterior,
											veio do interior.
											Veio das próprias comunidades.
									","
											Bir milyar insan dünyanın
en uzak topluluklarında yaşıyor
											ve modern tıp ve teknolojideki
tüm gelişmelere rağmen
											icatlarımız o son mile ulaşamıyor.
											Bu topluluklar geride bırakılıyor
											çünkü onlara erişimin ve hizmet etmenin
											çok zor olduğu düşünülüyor.
											Hastalık evrenselken
											tedaviye erişim değil.
											Bunu fark etmek ruhumda bir ateş yaktı.
											Hiç kimse bir klinikten veya doktordan
uzak yaşadığı için ölmemeli.
											Hiçbir durum kalıcı olmamalı.
											Bu durumda yardım dışardan gelmedi,
											aksine içerden geldi.
											Toplulukların kendilerinden.
									",No one should die because they live too far from a doctor,Raj Panjabi,20:30,"Africa,collaboration,ebola,disease,health,global issues,health care,humanity,medicine,illness,society,technology,virus,TED Prize,global development,Audacious Project"
"
","
","
","
","
",No one should die because they live too far from a doctor,Raj Panjabi,20:30,"Africa,collaboration,ebola,disease,health,global issues,health care,humanity,medicine,illness,society,technology,virus,TED Prize,global development,Audacious Project"
"
											Meet Musu.
											Way out in rural Liberia,
											where most girls have not had
a chance to finish primary school,
											Musu had been persistent.
											At the age of 18,
she completed high school,
											and she came back to her community.
											She saw that none of the children
were getting treatment
											for the diseases
they needed treatment for —
											deadly diseases, like malaria
and pneumonia.
											So she signed up to be a volunteer.
											There are millions of volunteers like Musu
in rural parts around our world,
											and we got to thinking —
											community members like Musu
could actually help us solve a puzzle.
									","
											Voici Musu.
											Dans la campagne libérienne,
											où la plupart des filles n'ont pas
l'opportunité de finir l'école primaire,
											Musu a persisté.
											A l'âge de 18 ans, elle a terminé le lycée
											et elle est revenue dans sa communauté.
											Elle a vu qu'aucun des enfants
n'obtenait de traitement
											pour les maladies qu'il fallait soigner —
											des maladies mortelles :
la malaria, la pneumonie.
											Elle s'est inscrite en tant que bénévole.
											Il y a des millions de volontaires
dans les zones rurales dans le monde
											et nous avons pensé —
											les membres des communautés pourraient
nous aider à résoudre un problème.
									","
											Les presento a Musu.
											En la Liberia rural,
											donde la mayor parte de las niñas
no tiene la opción de acabar la escuela,
											Musu ha persistido.
											A sus 18 años acabó la secundaria
											y volvió a su comunidad.
											Vio que ninguno de los niños
recibía tratamiento
											por sus enfermedades.
											Enfermedades mortales
como malaria o neumonía.
											Así que se inscribió como voluntaria.
											Hay millones de voluntarios como Musu
en zonas rurales de todo el mundo
											y pensamos que...
											los miembros de comunidades como Musu
nos podrían ayudar a resolver un acertijo.
									","
											Apresento-vos Musu.
											Algures, na Libéria rural,
											onde a maior parte das raparigas
não tem hipótese de acabar a escola,
											Musu foi persistente.
											Aos 18 anos, completou o secundário
											e regressou à sua comunidade.
											Viu que nenhuma das crianças
estava a receber tratamento
											para doenças que necessitavam
de tratamento
											— doenças mortais, como a malária
e a pneumonia.
											Então, inscreveu-se como voluntária.
											Há milhões de voluntários, como Musu,
em zonas rurais em todo o mundo.
											E começámos a pensar:
											Membros da comunidade, como Musu,
podiam ajudar-nos a resolver o problema.
									","
											Musu'yla tanışın.
											Liberya'nın uzak köşelerinde
											kızların ilkokulu bitirme şanslarının 
olmadığı bir yerde,
											Musu ısrarlıydı.
											18 yaşında liseyı bitirdi
											ve topluluğuna geri döndü.
											Çocukların tedavi görmeleri 
gereken hastalıkları için
											tedavi göremediklerini fark etti;
											sıtma ve zatüre gibi ölümcül hastalıklar.
											Bu yüzden gönüllü olmaya karar verdi.
											Musu gibi milyonlarca gönüllülerden
dünyamızın en ücra köşelerinde var
											ve bu da bizim düşünmeye itti.
											Musu gibi bireyler bu yapbozu
çözmemizi sağlayabilirdi.
									",No one should die because they live too far from a doctor,Raj Panjabi,20:30,"Africa,collaboration,ebola,disease,health,global issues,health care,humanity,medicine,illness,society,technology,virus,TED Prize,global development,Audacious Project"
"
","
","
","
","
",No one should die because they live too far from a doctor,Raj Panjabi,20:30,"Africa,collaboration,ebola,disease,health,global issues,health care,humanity,medicine,illness,society,technology,virus,TED Prize,global development,Audacious Project"
"
											Our health care system
is structured in such a way
											that the work of diagnosing disease
and prescribing medicines
											is limited to a team of nurses
and doctors like me.
											But nurses and doctors
are concentrated in cities,
											so rural communities like Musu's
have been left behind.
									","
											Notre système de santé
est structuré de telle façon
											que le diagnostic des maladies
et la prescription de médicaments
											est limité à une équipe
d'infirmiers et de médecins comme moi.
											Mais infirmiers et médecins
sont concentrés dans les villes
											et les communautés rurales
sont laissées pour compte.
									","
											Nuestro sistema de salud
está estructurado de tal forma
											que el diagnóstico de enfermedades
y la prescripción de medicamentos
											está limitado a un equipo
de enfermeros y médicos como yo.
											Pero los médicos y enfermeros
se concentran en las ciudades,
											y han dejado de lado 
comunidades como la de Musu.
									","
											O nosso sistema de saúde
está estruturado de tal modo
											que o trabalho de diagnosticar
uma doença e receitar medicamentos
											está limitado a uma equipa
de enfermeiros e médicos como eu.
											Mas os enfermeiros e os médicos
estão concentrados nas cidades,
											e as comunidades rurais
como a de Musu ficaram esquecidas.
									","
											Sağlık sistemimiz hastalıkların
teşhis ve tedavisinin
											sadece benim gibi doktorlar
ve hemşireler tarafından
											yapılması üzerine kurulu.
											Ama doktorlar ve hemşireler
daha çok şehirlerdeler
											ve Musu'nun topluluğu gibi
olan topluluklar geride kalıyor.
									",No one should die because they live too far from a doctor,Raj Panjabi,20:30,"Africa,collaboration,ebola,disease,health,global issues,health care,humanity,medicine,illness,society,technology,virus,TED Prize,global development,Audacious Project"
"
","
","
","
","
",No one should die because they live too far from a doctor,Raj Panjabi,20:30,"Africa,collaboration,ebola,disease,health,global issues,health care,humanity,medicine,illness,society,technology,virus,TED Prize,global development,Audacious Project"
"
											So we started asking some questions:
											What if we could reorganize
the medical care system?
											What if we could have community
members like Musu
											be a part or even be the center
of our medical team?
											What if Musu could help us bring
health care from clinics in cities
											to the doorsteps of her neighbors?
											Musu was 48 when I met her.
											And despite her amazing talent and grit,
											she hadn't had a paying job in 30 years.
											So what if technology could support her?
											What if we could invest in her
with real training,
											equip her with real medicines,
											and have her have a real job?
									","
											Nous nous sommes demandé :
											et si nous réorganisions
le système de santé ?
											Et si nous avions des membres
de la communauté comme Musu
											qui faisaient partie ou étaient au centre
de notre équipe médicale ?
											Et si Musu pouvait nous aider à apporter
les soins des cliniques des villes
											jusqu'au seuil de porte de ses voisins ?
											Musu avait 48 ans
quand je l'ai rencontrée.
											Malgré son talent
extraordinaire et son cran,
											elle n'avait pas eu de travail
avec un salaire depuis 30 ans.
											Et si la technologie pouvait l'aider ?
											Et si nous investissions en elle
avec une vraie formation,
											l'équipions de vrais médicaments
											et qu'elle avait un vrai travail ?
									","
											Nos planteamos algunas preguntas:
											¿Y si pudiésemos reformar
el sistema de salud?
											¿Y si miembros de la comunidad como Musu
											formasen parte o incluso fuesen el núcleo
de nuestro equipo médico?
											¿Y si Musu nos ayudase a llevar
la asistencia médica de las clínicas
											a las puertas de sus vecinos?
											Musu tenía 48 años cuando la conocí.
											Y pese a su increíble talento y ambición
											no había tenido un trabajo remunerado
en los últimos 30 años.
											¿Y si la tecnología pudiese apoyarla?
											¿Y si pudiésemos invertir en ella
con una formación real,
											dotarla de medicamentos reales,
											y que tenga un trabajo de verdad?
									","
											Começámos a fazer perguntas.
											E se pudéssemos reorganizar
o sistema de saúde?
											E se os membros
da comunidade, como Musu,
											fizessem parte ou estivessem mesmo
no centro da nossa equipa médica?
											E se Musu nos ajudasse a trazer os cuidados
de saúde das clínicas nas cidades
											até à porta dos seus vizinhos?
											Musu tinha 48 anos,
quando a conheci.
											Apesar do seu espantoso talento e genica,
											nunca tivera um trabalho remunerado,
durante 30 anos.
											E se a tecnologia pudesse ajudá-la?
											E se pudéssemos investir nela
com uma boa formação,
											equipá-la com medicamentos reais
											e dar-lhe um trabalho de verdade?
									","
											Bu yüzden sorular sormaya başladık:
											Sağlık sistemini yeniden 
düzenlesek nasıl olurdu?
											Musu gibi topluluk bireylerini
											sağlık ekiplerimizin bir parçası 
hatta merkezi yapsak?
											Musu sağlık hizmetlerini
şehirdeki kliniklerden
											komşularının kapılarına
getirmemize yardım etse?
											Musu'yla tanıştığımda 48 yaşındaydı.
											İnanılmaz yeteneklerine rağmen
											30 yıldır paralı bir işte çalışmamıştı.
											Peki ya teknoloji onu destekleyebilse?
											Kendisine gerçek bir 
eğitim yatırımı yapsak,
											onu gerçek ilaçlarla donatsak
											ve ona gerçek bir iş versek?
									",No one should die because they live too far from a doctor,Raj Panjabi,20:30,"Africa,collaboration,ebola,disease,health,global issues,health care,humanity,medicine,illness,society,technology,virus,TED Prize,global development,Audacious Project"
"
","
","
","
","
",No one should die because they live too far from a doctor,Raj Panjabi,20:30,"Africa,collaboration,ebola,disease,health,global issues,health care,humanity,medicine,illness,society,technology,virus,TED Prize,global development,Audacious Project"
"
											Well, in 2007, I was trying
to answer these questions,
											and my wife and I were
getting married that year.
											We asked our relatives to forgo
the wedding registry gifts
											and instead donate some money
											so we could have some start-up money
to launch a nonprofit.
											I promise you, I'm a lot
more romantic than that.
									","
											En 2007, j'essayais
de répondre à ces questions
											et comme ma femme et moi
nous mariions cette année-là,
											nous avons demandé à notre famille
de laisser tomber les cadeaux de mariage
											et de nous donner de l'argent
											pour que nous puissions démarrer
une organisation à but non lucratif.
											Je vous promets, je suis
bien plus romantique que ça.
									","
											En 2007 estaba intentando
responder a estas preguntas,
											y ese año mi mujer y yo nos casamos.
											Pedimos a nuestros familiares
que se olvidasen de los regalos de boda
											y en su lugar donasen algo de dinero
											para poder lanzar
una organización sin ánimo de lucro.
											Se los prometo,
soy mucho más romántico que eso.
									","
											Em 2007, eu estava a tentar
responder a estas perguntas
											e a minha mulher e eu
tínhamo-nos casado nesse ano.
											Pedimos aos nossos parentes
que esquecessem os presentes de casamento
											e, em vez deles, nos dessem dinheiro
											para podermos fundar uma organização
sem fins lucrativos.
											Garanto, sou muito mais
romântico do que isto.
									","
											2007'de bu soruları 
cevaplamaya çalışıyordum,
											o yıl eşimle evleniyorduk.
											Akrabalarımızadan hediye almak yerine
											para yardımı yapmalarını istedik.
											böylece bir vakıf kuracak kadar 
bir birikimimiz olabilecekti.
											İnanın bundan çok daha romantık biriyim.
									",No one should die because they live too far from a doctor,Raj Panjabi,20:30,"Africa,collaboration,ebola,disease,health,global issues,health care,humanity,medicine,illness,society,technology,virus,TED Prize,global development,Audacious Project"
"
","
","
","
","
",No one should die because they live too far from a doctor,Raj Panjabi,20:30,"Africa,collaboration,ebola,disease,health,global issues,health care,humanity,medicine,illness,society,technology,virus,TED Prize,global development,Audacious Project"
"
											(Laughter)
									","
											(Rires)
									","
											(Risas)
									","
											(Risos)
									","
											(Kahkahalar)
									",No one should die because they live too far from a doctor,Raj Panjabi,20:30,"Africa,collaboration,ebola,disease,health,global issues,health care,humanity,medicine,illness,society,technology,virus,TED Prize,global development,Audacious Project"
"
","
","
","
","
",No one should die because they live too far from a doctor,Raj Panjabi,20:30,"Africa,collaboration,ebola,disease,health,global issues,health care,humanity,medicine,illness,society,technology,virus,TED Prize,global development,Audacious Project"
"
											We ended up raising $6,000,
											teamed up with some
Liberians and Americans
											and launched a nonprofit
called Last Mile Health.
											Our goal is to bring a health worker
within reach of everyone, everywhere.
											We designed a three-step process —
											train, equip and pay —
											to invest more deeply
in volunteers like Musu
											to become paraprofessionals,
											to become community health workers.
									","
											Nous avons recueilli 6 000 $,
											fait équipe avec
des Libériens et Américains
											et lancé « La dernière
ligne droite de la santé ».
											Notre objectif est que tout le monde
ait un agent de santé accessible, partout.
											Nous avons un processus en trois étapes —
											former, équiper et payer —
											pour investir plus profondément
dans les volontaires comme Musu
											pour qu'ils deviennent
des paraprofessionnels,
											des agents de santé communautaires.
									","
											Finalmente reunimos USD 6000,
											entre liberianos y estadounidenses
											y lanzamos una organización,
llamada ""Last Mile Health"".
											El objetivo es tener
un trabajador de la salud
											al alcance de todos, en cualquier lugar.
											Diseñamos un proceso de tres pasos:
											Formar, equipar y pagar,
											para invertir profundamente
en que voluntarios como Musu
											se conviertan en paraprofesionales,
											en personal de salud de la comunidad.
									","
											Acabámos por juntar 6000 dólares,
											em conjunto com alguns libérios
e norte-americanos
											e criámos uma organização
chamada Last Mile Health.
											O nosso objetivo era pôr
um trabalhador da saúde
											ao alcance de toda a gente,
em qualquer lugar.
											Concebemos um processo em três fases
											— formação, equipamento e pagamento —
											para investir mais profundamente
em voluntários como Musu,
											para se tornarem para-profissionais,
											trabalhadores de saúde da comunidade.
									","
											6.000 Dolar topladık,
											Liberya ve Amerikalılarla bir takım kurduk
											ve Last Mile Health isimli
bir vakıf kurduk.
											Hedefimiz herkesin her yerde ulaşabileceği
sağlık çalışanları istihdam etmek.
											Üç adımlı bir süreç tasarladık:
											eğit, donat ve öde.
											Böylece Musu gibi gönüllülerimize
daha çok yatırım yapıp
											profesyonel olmalarını sağlayabiliriz;
											yani toplum sağlık çalışanı olmalarını.
									",No one should die because they live too far from a doctor,Raj Panjabi,20:30,"Africa,collaboration,ebola,disease,health,global issues,health care,humanity,medicine,illness,society,technology,virus,TED Prize,global development,Audacious Project"
"
","
","
","
","
",No one should die because they live too far from a doctor,Raj Panjabi,20:30,"Africa,collaboration,ebola,disease,health,global issues,health care,humanity,medicine,illness,society,technology,virus,TED Prize,global development,Audacious Project"
"
											First we trained Musu to prevent,
diagnose and treat
											the top 10 diseases afflicting
families in her village.
											A nurse supervisor visited her
every month to coach her.
											We equipped her with modern
medical technology,
											like this $1 malaria rapid test,
											and put it in a backpack
full of medicines like this
											to treat infections like pneumonia,
											and crucially,
											a smartphone, to help her track
and report on epidemics.
											Last, we recognized
the dignity in Musu's work.
											With the Liberian government,
we created a contract,
											paid her
											and gave her the chance
to have a real job.
											And she's amazing.
									","
											Nous avons formé Musu à éviter,
diagnostiquer et traiter
											les 10 maladies majeures
affectant les familles dans son village.
											Un infirmier superviseur allait la voir
tous les mois pour l'encadrer.
											Nous l'avons équipée
de technologie médicale moderne,
											comme ce test rapide
pour la malaria qui coûte un dollar,
											et lui avons donné un sac-à-dos
plein de médicaments
											pour traiter des infections
comme la pneumonie,
											et, c'est crucial,
											un smartphone pour qu'elle surveille
et signale les épidémies.
											Pour finir, nous avons reconnu
la dignité du travail de Musu.
											Avec le gouvernement libérien,
nous avons créé un contrat,
											l'avons payée
											et lui avons donné un vrai travail.
											Elle est géniale.
									","
											Primero formamos a Musu para prevenir,
diagnosticar y tratar
											las 10 enfermedades más comunes
que afectan a familias de su aldea.
											Un enfermero supervisor
la visitaba cada mes para formarla.
											La equipamos
con tecnología médica moderna
											como este test rápido
para la malaria de 1 dólar.
											Lo pusimos en una mochila como esta,
llena de medicamentos
											para tratar infecciones como la neumonía,
											y algo crucial,
											un teléfono inteligente, para ayudarla
a estar al tanto e informar de epidemias.
											Por último, reconocimos
la dignidad del trabajo de Musu.
											Creamos un contrato
con el gobierno de Liberia,
											le pagamos,
											le dimos la oportunidad
de tener un trabajo real.
											Y es increíble.
									","
											Primeiro treinámos Musu para a prevenção,
o diagnóstico e o tratamento
											das 10 principais doenças
que afligiam as famílias da aldeia.
											Um enfermeiro supervisor visitava-a
todos os meses, para a ensinar.
											Equipámo-la com a tecnologia
médica moderna,
											como este teste rápido
para a malária, por um dólar,
											e demos-lhe uma mochila, como esta,
cheia de medicamentos
											para tratar infeções como a pneumonia,
											e, importantíssimo,
											um Smartphone, para a ajudar
a despistar e relatar epidemias.
											Por fim, reconhecemos
a dignidade do trabalho de Musu.
											Criámos um contrato
com o governo da Libéria,
											pagámos-lhe
											e demos-lhe a oportunidade
de ter um trabalho real.
											Ela é espantosa.
									","
											Önce Musu'yu köyündeki 
aileleri etkileyen 10 hastalığa karşı
											önlem, teşhis ve tedavi konusunda eğittik.
											Bir hemşire her ay onu ziyaret 
ederek ona koçluk yaptı .
											Sonra onu modern teknolojiyle donattık,
											bu 1 dolarlık hızlı sıtma testi gibi
											ve bu gördüğünüz sırt çantasına 
zatüre gibi enfeksiyonları
											tedavi eden ilaçlar yerleştirdik
											ve en önemlisi
											salgın takip ve raporlaması için 
bir akıllı telefon verdik.
											Son olarak Musu'nun 
çalışmalarının önemini belirttik.
											Liberya hükümetiyle bir sözleşme yaptık,
											ona maaş bağladık,
											ve gerçek bir iş sahibi 
olma şansını verdik.
											Musu harika biri.
									",No one should die because they live too far from a doctor,Raj Panjabi,20:30,"Africa,collaboration,ebola,disease,health,global issues,health care,humanity,medicine,illness,society,technology,virus,TED Prize,global development,Audacious Project"
"
","
","
","
","
",No one should die because they live too far from a doctor,Raj Panjabi,20:30,"Africa,collaboration,ebola,disease,health,global issues,health care,humanity,medicine,illness,society,technology,virus,TED Prize,global development,Audacious Project"
"
											Musu has learned over 30 medical skills,
											from screening children for malnutrition,
											to assessing the cause
of a child's cough with a smartphone,
											to supporting people with HIV
											and providing follow-up care
to patients who've lost their limbs.
											Working as part of our team,
											working as paraprofessionals,
											community health workers can help ensure
											that a lot of what
your family doctor would do
											reaches the places that most
family doctors could never go.
									","
											Musu a appris plus
de 30 compétences médicales,
											du dépistage de la malnutrition
chez les enfants
											à l'évaluation de la cause de la toux
d'un enfant avec un smartphone
											en passant par le soutien
des personnes atteintes de VIH
											et le suivi des patients
ayant perdu leurs membres.
											Travailler dans notre équipe,
											en tant que paraprofessionnels,
											les agents de santé communautaires
peuvent garantir
											que ce que fait un médecin de famille
											arrive jusqu'aux endroits où la plupart
des médecins de famille n'iront pas.
									","
											Musu ha aprendido
más de 30 habilidades médicas.
											Desde examinar a niños
en búsqueda de malnutrición,
											a evaluar la tos de un niño
con su teléfono inteligente,
											hasta hacer un seguimiento
de personas con VIH
											y proveer cuidados periódicos a pacientes
que perdieron sus extremidades.
											Trabajando en nuestro equipo,
											como paraprofesionales,
											los trabajadores de salud
pueden garantizar
											que gran parte de lo que haría
tu médico de familia
											llegue a lugares donde la mayoría
de los médicos de familia no pueden ir.
									","
											Musu aprendeu mais
de 30 competências médicas,
											desde a despistagem
de subnutrição nas crianças
											até diagnosticar a causa da tosse
de uma criança com um Smartphone,
											apoiar pessoas com VIH
											e prestando cuidados de acompanhamento
a doentes que perderam os membros.
											No trabalho em conjunto
com a nossa equipa,
											como para-profissionais,
											os trabalhadores de saúde
podem garantir
											que muito do que um médico
de família faria
											chega aos locais onde
muitos médicos de família nunca iriam.
									","
											30'u aşkın tıbbi yeti sahibi oldu,
											beslenme sorunu olan çocukları inceledi,
											akıllı telefonuyla bir çocuğun
niçin öksürdüğünü anlamaya çalıştı,
											HIV pozitif insanları destekledi
											ve uzuvlarını kaybetmiş hastaların
takip ve tedavisini yaptı.
											Ekibimizin bir parçası olarak
											yarı profesyonel kapasitede
											toplum sağlık çalışanları
											aile hekiminizin yapacağı
pek çok işi yapabiliyor,
											çoğu aile hekiminin hiç gitmeyeceği
yerlere ulaşıyorlar.
									",No one should die because they live too far from a doctor,Raj Panjabi,20:30,"Africa,collaboration,ebola,disease,health,global issues,health care,humanity,medicine,illness,society,technology,virus,TED Prize,global development,Audacious Project"
"
","
","
","
","
",No one should die because they live too far from a doctor,Raj Panjabi,20:30,"Africa,collaboration,ebola,disease,health,global issues,health care,humanity,medicine,illness,society,technology,virus,TED Prize,global development,Audacious Project"
"
											One of my favorite things to do
is to care for patients
											with community health workers.
											So last year I was visiting A.B.,
											and like Musu, A.B. had had
a chance to go to school.
											He was in middle school,
in the eighth grade,
											when his parents died.
											He became an orphan and had to drop out.
											Last year, we hired and trained
A.B. as a community health worker.
											And while he was making
door to door house calls,
											he met this young boy named Prince,
											whose mother had had trouble
breastfeeding him,
											and by the age of six months,
Prince had started to waste away.
											A.B. had just been taught how to use
this color-coded measuring tape
											that wraps around the upper arm
of a child to diagnose malnutrition.
											A.B. noticed that Prince
was in the red zone,
											which meant he had to be hospitalized.
									","
											Une des choses que j'adore faire,
c'est prendre soin des patients
											avec les agents de santé.
											L'année dernière, j'ai été voir A.B.
											et, comme Musu, A.B. avait eu
la chance d'aller à l'école.
											Il était au collège, en 4ème,
											quand ses parents sont morts.
											Il est devenu orphelin
et a dû abandonner l'école.
											L'année dernière, nous avons engagé
et formé A.B. comme agent de santé.
											Alors qu'il allait de maison en maison
voir ses patients,
											il a rencontré ce jeune garçon, Prince,
											dont la mère avait des difficultés
pour le nourrir au sein
											et, à l'âge de six mois, Prince
avait commencé à perdre du poids.
											A.B. venait d'apprendre à utiliser
ce ruban de mesure coloré
											qui entoure le haut du bras d'un enfant
pour diagnostiquer la malnutrition.
											A.B. a remarqué que Prince
était dans la zone rouge,
											il devait être hospitalisé.
									","
											Una de las cosas que más me gusta
es atender a pacientes
											con trabajadores de la salud.
											El año pasado estaba visitando a A.B.,
											y al igual que Musu, A.B. había tenido
la oportunidad de ir al colegio.
											Estaba en la secundaria,
en octavo curso,
											cuando sus padres murieron.
											Se quedó huérfano y tuvo que dejar.
											El año pasado contratamos y formamos
a A.B. como asistente de salud.
											Atendiendo puerta a puerta
											conoció a un niño pequeño llamado Prince,
											cuya madre había tenido problemas
al darle el pecho,
											y cuando tenía seis meses,
Prince empezó a consumirse.
											A.B. había aprendido a usar
una cinta con un código de colores
											que se pone alrededor del brazo
del niño para diagnosticar malnutrición.
											A.B. vio que Prince
estaba en la zona roja,
											por lo que debía ser hospitalizado.
									","
											Uma das coisas de que mais gosto
é cuidar de doentes
											com trabalhadores da saúde.
											No ano passado, fui visitar A.B.
											Tal como Musu, A.B. tinha tido
a sorte de ir para a escola.
											Estava no 8.º ano do ensino,
											quando os pais morreram.
											Ficou órfão e teve que desistir.
											No ano passado, contratámo-lo 
e formámos A.B., como assistente de saúde.
											Quando ele andava a fazer visitas
porta a porta,
											encontrou um bebé chamado Prince,
											cuja mãe tinha tido problemas
em amamentá-lo
											e aos seis meses, Prince
tinha começado a definhar.
											A.B. tinha sido ensinado a usar
esta fita métrica com códigos de cores
											que se enrola no braço duma criança
para diagnosticar subnutrição.
											A.B. reparou que Prince
se encontrava na zona vermelha,
											e tinha que ser hospitalizado.
									","
											Yapmayı en sevdiğim şeylerden biri
toplum sağlık ekibiyle
											hastaları tedavi etmek.
											Geçen yıl A.B.'yi ziyaret ediyordum,
											Musu gibi onun da okula gitme
şansı olmamıştı.
											Ailesi vefat ettiğinde
											sekinizci sınıftaydı.
											Yetim kalınca 
okulu bırakmak zorunda kaldı.
											Geçen yıl A.B.'yi toplum sağlık çalışanı
olarak işe aldık ve eğitim verdik.
											Evden eve giderken
											Prince adında bu çocukla tanıştı,
											annesi emzirirken sorunlar yaşamıştı,
											altı aylık olduğunda
Prince aşırı zayıflamaya başladı.
											A.B. renk kodlu bu ölçüm bantlarını
nasıl kullanacağını öğrenmişti,
											yetersiz beslenme teşhisi için
kolun üst kısmına sarılıyordu.
											Nitekim A.B. onun 
kırmızı alanda olduğunu fark etti,
											hastaneye yatması gerekiyordu.
									",No one should die because they live too far from a doctor,Raj Panjabi,20:30,"Africa,collaboration,ebola,disease,health,global issues,health care,humanity,medicine,illness,society,technology,virus,TED Prize,global development,Audacious Project"
"
","
","
","
","
",No one should die because they live too far from a doctor,Raj Panjabi,20:30,"Africa,collaboration,ebola,disease,health,global issues,health care,humanity,medicine,illness,society,technology,virus,TED Prize,global development,Audacious Project"
"
											So A.B. took Prince
and his mother to the river,
											got in a canoe
											and paddled for four hours
to get to the hospital.
											Later, after Prince was discharged,
											A.B. taught mom how to feed baby
a food supplement.
											A few months ago,
											A.B. took me to visit Prince,
and he's a chubby little guy.
									","
											Alors A.B. a emmené Prince
et sa mère à la rivière,
											est monté dans un canoë
											et a pagayé pendant quatre heures
pour aller à l'hôpital.
											Après que Prince est sorti de l'hôpital,
											A.B. a appris à la mère à donner
des compléments alimentaires au bébé.
											Quelques mois après,
											A.B. m'a emmené voir Prince
et c'est un petit gars joufflu.
									","
											Entonces A.B. llevó a Prince
y a su madre al río,
											se subieron en la canoa
											y remó 4 horas hasta llegar al hospital.
											Más tarde, después de dar el alta a Prince
											A.B. enseñó a su madre cómo darle 
un suplemento alimenticio.
											Hace unos meses,
											A.B. me llevó a conocer a Price,
este pequeño gordinflón de aquí.
									","
											A.B. levou Prince e a mãe para o rio,
											meteu-se numa canoa,
											remou durante quatro horas
para chegar ao hospital.
											Depois, quando Prince teve alta,
											A.B. ensinou a mãe a alimentar o bebé
com um suplemento alimentício.
											Aqui há uns meses,
											A.B. levou-me a visitar Prince,
que está um miúdo rechonchudo.
									","
											A.B., çocuk ve annesini nehre götürdü,
											bir kayığa bindiler
											ve hastaneye gitmek için
dört saat kürek çektiler.
											Sonra Prince taburcu oldu,
											A.B. anneye takviye gıdaları
nasıl kullanacağını öğretti.
											Birkaç ay önce,
											A.B. beni Prince'i görmeye götrüdü,
şimdi balık etli bir çocuk.
									",No one should die because they live too far from a doctor,Raj Panjabi,20:30,"Africa,collaboration,ebola,disease,health,global issues,health care,humanity,medicine,illness,society,technology,virus,TED Prize,global development,Audacious Project"
"
","
","
","
","
",No one should die because they live too far from a doctor,Raj Panjabi,20:30,"Africa,collaboration,ebola,disease,health,global issues,health care,humanity,medicine,illness,society,technology,virus,TED Prize,global development,Audacious Project"
"
											(Laughter)
									","
											(Rires)
									","
											(Risas)
									","
											(Risos)
									","
											(Kahkahalar)
									",No one should die because they live too far from a doctor,Raj Panjabi,20:30,"Africa,collaboration,ebola,disease,health,global issues,health care,humanity,medicine,illness,society,technology,virus,TED Prize,global development,Audacious Project"
