en,fr,tr,de,title,speaker,duration,tags
"
","
","
","
",Why being respectful to your coworkers is good for business,Christine Porath,15:24,"leadership,TEDx,work,business,science,productivity,personal growth,motivation,psychology,success"
"
											And after we published these results,
two things happened.
											One, we got calls from organizations.
											Cisco read about these numbers,
											took just a few of these
and estimated, conservatively,
											that incivility was costing them
12 million dollars a year.
									","
											Et après la publication de nos résultats,
deux choses se sont produites.
											La première est que nous avons reçu 
des appels d'organisations.
											Cisco a lu ces chiffres,
											en a pris quelques-uns
et a estimé prudemment
											que l'incivilité leur coûtait
12 millions de dollars par an.
											La deuxième chose qui s'est passée est
qu'on a entendu des gens de notre domaine,
											dire : « Eh bien, les gens signalent ça,
mais comment vraiment le démontrer ?
											Est-ce que la performance
des gens en pâtit vraiment ? »
											J'étais curieuse de ça, aussi.
											Avec Amir Erez, j'ai comparé ceux
qui ont souffert d'incivilité
											à ceux qui n'ont pas souffert d'incivilité.
											Et nous avons découvert que ceux
qui ont souffert d'incivilité
											fonctionnent vraiment moins bien.
											Vous direz peut-être :
« D'accord, c'est logique.
											Après tout, il est naturel
que leur performance souffre ».
											Mais si vous n'êtes pas celui
qui en fait l'expérience ?
											Si vous ne faites
que le voir ou l'entendre ?
											Vous êtes un témoin.
											On se demandait
si ça affectait les témoins aussi.
									","
											Ve biz bu sonuçları yayımladıklan 
sonra iki şey oldu.
											Bir, şirketlerden telefon aldık.
											Cisco bu sayıları okudu,
											bunların birkaçını ele alarak 
ihtiyatlı bir şekilde
											kabalığın onlara yılda 12 milyon dolara 
mal olduğunu tahmin etti.
									","
											und 12 Prozent kündigten.
											Nach der Veröffentlichung
unserer Ergebnisse,
											passierten zwei Dinge.
											Erstens: Wir bekamen
Anrufe von Organisationen.
											Cisco las die Zahlen
und schätzte anhand dieser,
									",Why being respectful to your coworkers is good for business,Christine Porath,15:24,"leadership,TEDx,work,business,science,productivity,personal growth,motivation,psychology,success"
"
","
","
","
",Why being respectful to your coworkers is good for business,Christine Porath,15:24,"leadership,TEDx,work,business,science,productivity,personal growth,motivation,psychology,success"
"
											The second thing that happened was,
we heard from others in our academic field
											who said, ""Well, people are reporting
this, but how can you really show it?
											Does people's performance really suffer?""
											I was curious about that, too.
											With Amir Erez, I compared
those that experienced incivility
											to those that didn't
experience incivility.
											And what we found is that those
that experience incivility
											do actually function much worse.
									","
											Donc on a mené des études
											où cinq participants verraient
un expérimentateur agir grossièrement
											envers quelqu'un arrivé
en retard à l'étude.
											L'expérimentateur a dit :
« Qu'est-ce qu'il t'arrive ?
											Tu es arrivé en retard,
tu es irresponsable.
											Regarde-toi ! Comment espères-tu
garder un emploi dans la réalité ? »
											Et dans une autre étude,
dans un petit groupe,
											nous avons testé les effets
d'un pair insultant un membre du groupe.
											Ce que nous avons découvert
est très intéressant,
											parce que la performance
des témoins a diminué aussi,
											et pas légèrement,
mais de manière assez significative.
									","
											İkinci olarak, akademik alanımızda 
bazı insanlar şöyle dedi:
											""Peki, insanlar bunları söylüyor ama 
bunu gerçekten gösterebilir misiniz?
											İnsanların performansı gerçekten
kötü mü etkileniyor?""
											Bunu ben de merak ediyordum.
											Amir Erez ile kabalığı yaşamış olanları
											yaşamamış olanlarla karşılaştırdık.
											Ve kabalığı yaşamış olanların 
aslında çok daha kötü
											iş gördüğünü gördük.
									","
											dass Respektlosigkeit
12 Millionen Dollar im Jahr kostete.
											Das zweite war,
											dass wir von anderen
in unserem akademischen Feld hörten,
											die sagten: ""Menschen berichten davon,
aber wie kann man es darstellen?
											""Leidet die Arbeitsleistung wirklich?""
											Ich war auch neugierig.
											Mit Amir Erez verglich ich diejenigen,
die Unhöflichkeit erlebt hatten
											mit Menschen, die keine erfahren hatten.
									",Why being respectful to your coworkers is good for business,Christine Porath,15:24,"leadership,TEDx,work,business,science,productivity,personal growth,motivation,psychology,success"
"
","
","
","
",Why being respectful to your coworkers is good for business,Christine Porath,15:24,"leadership,TEDx,work,business,science,productivity,personal growth,motivation,psychology,success"
"
											""OK,"" you may say. ""This makes sense.
											After all, it's natural
that their performance suffers.""
											But what about if you're not
the one who experiences it?
											What if you just see or hear it?
											You're a witness.
											We wondered if it affected witnesses, too.
									","
											L'incivilité est un virus.
											C'est contagieux,
											et nous en devenons porteurs
rien qu'en en étant proche.
											Et ça ne se limite pas au lieu de travail.
											Nous pouvons attraper ce virus
n'importe où :
											à la maison, en ligne, à l'école,
et dans nos communautés.
											Ça affecte nos émotions,
notre motivation, notre performance
											et la façon dont on traite les autres.
											Ça peut aussi affecter notre attention
et détériorer notre intelligence.
											Et ça se produit non seulement
quand on souffre d'incivilité,
											mais aussi quand on en est témoin.
											Ça peut même arriver
en voyant ou en lisant des insultes.
											Voici un exemple de ce que je veux dire.
									","
											""Peki, bu gayet mantıklı.
											Sonuçta performanslarının kötü 
etkilenmesi normal."" diyebilirsiniz.
											Ama ya onu yaşamış olan siz değilseniz?
											Ya onu sadece görüyor ya da 
duyuyorsanız?
											Bir şahitsinizdir.
											Şahitlerin de etkilenip 
etkilenmediğini merak ettik.
									","
											Wir fanden heraus, dass Menschen,
die Unhöflichkeit erfahren hatten,
											tatsächlich eine viel schlechtere
Leistung erbrachten.
											Vielleicht sagen Sie: ""Klar!
											Natürlich leidet ihre Leistungsfähigkeit.""
											Doch was wenn Sie nicht
die Person sind, die es erfährt?
											Sondern wenn Sie diese
nur sehen oder hören?
									",Why being respectful to your coworkers is good for business,Christine Porath,15:24,"leadership,TEDx,work,business,science,productivity,personal growth,motivation,psychology,success"
"
","
","
","
",Why being respectful to your coworkers is good for business,Christine Porath,15:24,"leadership,TEDx,work,business,science,productivity,personal growth,motivation,psychology,success"
"
											So we conducted studies
											where five participants would witness
an experimenter act rudely
											to someone who arrived late to the study.
											The experimenter said,
""What is it with you?
											You arrive late, you're irresponsible.
											Look at you! How do you expect
to hold a job in the real world?""
											And in another study in a small group,
											we tested the effects of a peer
insulting a group member.
											Now, what we found was really interesting,
											because witnesses'
performance decreased, too —
											and not just marginally,
quite significantly.
									","
											Pour le tester, nous avons donné
des listes de mots aux gens
											à utiliser pour faire une phrase.
											Mais nous étions très sournois.
											La moitié des participants avaient
15 mots déclencheurs de grossièreté :
											impoliment, interrompre, odieux, déranger.
											La moitié des participants ont reçu
une liste de mots
											sans aucun de ces déclencheurs impolis.
											Et ce que nous avons découvert
était très surprenant,
											parce que les gens qui ont
reçu les mots grossiers
											étaient cinq fois plus susceptibles de
manquer des informations juste devant eux
											sur l'écran d'ordinateur.
											Et en poursuivant notre recherche,
											nous avons découvert
que ceux qui lisaient les mots grossiers
											ont pris plus de temps à décider,
											à enregistrer leurs décisions,
											et ils ont fait bien plus de fautes.
											Ça peut être un problème,
											surtout lorsqu'il s'agit
de situations de vie et de mort.
									","
											Beş katılımcının, deneye
											geç kalan birine deney yapanın
kaba davrandığı
											çalışmalar yürüttük.
											Deneyci: ""Senin derdin ne?
Geç kalıyorsun, sorumsuzsun.
											Şu hâline bir bak!
Gerçek hayatta nasıl bir
											işte olmayı bekliyorsun?"" dedi.
											Diğer bir çalışmayla küçük bir grupta
											bir üyenin diğerini aşağılamasının
etkisini test ettik.
											Şimdi, bulduğumuz şey gerçekten ilginçti,
											çünkü şahitlerin de performansı azalmıştı
											ve sadece marjinal olarak değil,
gerçekten önemli bir şekilde.
									","
											Wenn Sie ein Zeuge sind?
											Wir fragten uns,
ob auch Zeugen betroffen sind.
											Also führten wir Studien durch,
wo fünf Teilnehmer sehen
											wie sich der Experimentator
unhöflich gegenüber jemandem verhält,
											der verspätet zum Versuch kam.
											Der Experimentator sagt:
""Was ist los mit Ihnen?
											Sie kommen zu spät,
Sie sind verantwortungslos.
											Schauen Sie sich an!
											Wie wollen Sie im echten Leben
Ihren Job behalten?""
											In einer anderen Studie,
in einer kleinen Gruppe,
											testeten wir die Auswirkung
auf den Kollegen,
											der ein Gruppenmitglied beleidigt.
									",Why being respectful to your coworkers is good for business,Christine Porath,15:24,"leadership,TEDx,work,business,science,productivity,personal growth,motivation,psychology,success"
"
","
","
","
",Why being respectful to your coworkers is good for business,Christine Porath,15:24,"leadership,TEDx,work,business,science,productivity,personal growth,motivation,psychology,success"
"
											Incivility is a bug.
											It's contagious,
											and we become carriers of it
just by being around it.
											And this isn't confined to the workplace.
											We can catch this virus anywhere —
											at home, online, in schools
and in our communities.
											It affects our emotions,
our motivation, our performance
											and how we treat others.
											It even affects our attention
and can take some of our brainpower.
											And this happens not only
if we experience incivility
											or we witness it.
											It can happen even if we
just see or read rude words.
											Let me give you an example of what I mean.
									","
											Steve, un médecin, m'a parlé
d'un docteur avec qui il travaillait,
											qui n'était jamais très respectueux,
											surtout envers les jeunes cadres 
et les infirmières.
											Mais Steve m'a parlé
de cette interaction particulière
											où ce docteur a crié
sur une équipe médicale.
											Après l'interaction,
											l'équipe a donné la mauvaise dose
de médicament à leur patient.
											Steve a dit que l'information
était juste là sur le graphique,
											mais d'une certaine façon,
toute l'équipe est passée à côté.
											Il a dit qu'ils n'avaient pas l'attention
ou la conscience pour en tenir compte.
											Simple erreur, non ?
											Eh bien, ce patient est mort.
									","
											Kabalık bir virüstür.
											Bulaşıcıdır
											ve sadece etrafında olarak bile 
onun taşıyıcısı hâline geliriz.
											Ve bu sadece bir iş yeriyle 
sınırlı kalmaz.
											Bu virüse her yerde yakalanabiliriz-
											evde, internette, okullarda 
ve topluluklarda.
											Duygularımızı, motivasyonumuzu,
performansımızı
											ve diğer insanlara tavrımızı etkiler.
											Dikkatimizi bile etkiler ve beyin 
gücümüzün bir kısmını alır.
											Ve bu sadece kabalığa uğradığımızda 
veya kabalığa şahit olduğumuzda
											gerçekleşmez.
											Kaba sözler duyup okuyunca bile olabilir.
											Ne demek istediğime dair
bir örnek vereyim.
									","
											Was wir herausfanden
war sehr interessant,
											weil auch die Arbeitsleistung
des Zeugen nachließ —
											nicht nur geringfügig,
sondern signifikant.
											Unhöflichkeit ist wie eine Virusinfektion.
											Sie ist ansteckend
											und wir werden angesteckt,
wenn sie uns umgibt.
											Das beschränkt sich
nicht nur auf den Arbeitsplatz.
											Wir können uns überall anstecken —
											zu Hause, online, in Schulen
											und in unseren Gemeinden.
											Es beeinflusst unsere Emotionen,
											unsere Motivation,
											unsere Leistungsfähigkeit
											und unseren Umgang mit anderen.
											Es beeinträchtigt unsere Aufmerksamkeit
											und sogar die Hirnleistung.
											Es passiert nicht nur
											wenn wir Ungerechtigkeit
erfahren oder bezeugen.
											Es passiert auch
wenn wir unverschämte Worte
									",Why being respectful to your coworkers is good for business,Christine Porath,15:24,"leadership,TEDx,work,business,science,productivity,personal growth,motivation,psychology,success"
"
","
","
","
",Why being respectful to your coworkers is good for business,Christine Porath,15:24,"leadership,TEDx,work,business,science,productivity,personal growth,motivation,psychology,success"
"
											To test this, we gave people
combinations of words
											to use to make a sentence.
											But we were very sneaky.
											Half the participants got a list
with 15 words used to trigger rudeness:
											impolitely, interrupt, obnoxious, bother.
											Half the participants
received a list of words
											with none of these rude triggers.
											And what we found was really surprising,
											because the people who got the rude words
											were five times more likely to miss
information right in front of them
											on the computer screen.
											And as we continued this research,
											what we found is that those
that read the rude words
											took longer to make decisions,
											to record their decisions,
											and they made significantly more errors.
											This can be a big deal,
											especially when it comes
to life-and-death situations.
									","
											Des chercheurs en Israël ont montré
											que les équipes médicales exposées
à l'impolitesse
											ont des résultats moindres non seulement
dans tous leurs diagnostics,
											mais dans tous les protocoles réalisés.
											C'était principalement
car les équipes exposées à l'impolitesse
											ne partageaient pas facilement
les informations,
											et ils arrêtaient de demander
de l'aide à leurs coéquipiers.
											Je vois que ce n'est pas qu'en médecine,
mais dans toutes les industries.
									","
											Bunu test etmek için insanlara 
bir cümle oluşturmaları için
											bir sözler kombinasyonu verdik.
											Ama gerçekten sinsiydik.
											Katılımcıların yarısına kabalık oluşturan 
15 kelimelik liste verildi:
											Kabaca, bölmek, uygunsuz, rahatsız etmek.
											Katılımcıların diğer yarısına ise 
bu kaba kelimelerin
											olmadığı bir liste verildi.
											Ve bulduğumuz şey gerçekten şaşırtıcıydı,

											çünkü kaba kelimeleri alan insanlar
											önlerinde duran bilgisayardaki 
bilgiyi kaçırma konusunda
											beş kat daha olasılıklıydı.
											Bu çalışmaya devam ederken,
											kaba sözleri okuyanların
											daha geç karar verdiğini,
											kararlarını daha geç kaydettiğini
											ve çok daha fazla hatalar 
yaptıklarını gördük.
											Bu büyük bir sorun olabilir,
											özellikle yaşam ve ölüm konularında.
									","
											sehen oder lesen.
											Ich gebe Ihnen ein Beispiel.
											Um es zu testen, gaben wir
Personen Wortkombinationen
											aus denen sie einen Satz bilden sollten.
											Wir waren sehr raffiniert.
											Eine Hälfte der Teilnehmer bekamen
eine Liste mit 15 Worten,
											die Unhöflichkeit triggern sollte:
											Unhöflich, unterbrechen,
widerlich, belästigen.
											Die andere Hälfte der Teilnehmer
bekam eine Liste mit Worten,
											ohne Trigger.
											Was wir herausfanden
überraschte uns sehr,
											weil die Menschen,
die unhöfliche Worte bekamen
											mit fünffacher Wahrscheinlichkeit
											Information auf einem Computerbildschirm,
direkt vor ihnen, übersahen.
											Wir fanden nach weiter Forschung heraus,
											dass Personen, die unhöfliche Worte lesen
											länger brauchen,
um Entscheiden zu treffen,
											länger, um diese zu protokollieren
									",Why being respectful to your coworkers is good for business,Christine Porath,15:24,"leadership,TEDx,work,business,science,productivity,personal growth,motivation,psychology,success"
"
","
","
","
",Why being respectful to your coworkers is good for business,Christine Porath,15:24,"leadership,TEDx,work,business,science,productivity,personal growth,motivation,psychology,success"
