en,es,de,title,speaker,duration,tags
"
											And I remember very distinctly
a couple of days after my arrival,
											I went up to a feeding clinic.
											There were dozens of women
who were standing in line,
											and they were clutching
their infants very close.
											About 20 minutes into
this conversation I was having
											with this one young woman,
											I leaned forward
											and tried to put my finger
in the palm of her baby's hand.
											And when I did this,
											I discovered that her baby
was already in rigor.
											She was stiff,
											and her little, lifeless hand
was curled into itself.
											She had died hours before
											of malnutrition and dehydration.
											I later learned
that as her baby was dying,
											this young woman had
been held for two days
											by some teenage boys who were armed
with Kalashnikov rifles,
											and they were trying
to shake her down for more money,
											money she very clearly did not have.
											And this is a scene that I have confronted
											in war zones the world over;
											places where kids, some as young
as eight — they are this big —
											and those kids, they have
never been to school.
											But they have fought and they have killed
with automatic rifles.
									","
											Y recuerdo muy claramente
un par de días tras mi llegada,
											fui a una clínica de alimentación.
											Había docenas de mujeres
que estaban de pie en la fila,
											y arrullaban a sus bebés muy cerca.
											En la conversación de 
unos 20 minutos que tuve
											con esta joven,
											me incliné hacia delante
											y traté de poner el dedo en 
la palma de la mano de su bebé.
											Y cuando lo hice,
											descubrí que su bebé 
ya estaba rígida.
											Estaba rígida,
											y su manita sin vida estaba 
enroscada sobre sí misma.
											Había muerto horas antes
											por desnutrición y deshidratación.
											Supe más tarde que mientras 
su bebé se estaba muriendo,
											esta joven había sido retenida 
durante dos días
											por adolescentes armados 
con fusiles Kaláshnikov,
											y que la zarandearon 
para obtener dinero,
											dinero que claramente no tenía.
											Y esto es una escena con 
la que me he confrontado
											en zonas de guerra de todo el mundo.
											Lugares donde los niños de ocho años, 
que son así de grandes,
											y niños, que no han
ido nunca a la escuela,
											pero que luchan y han matado
con fusiles automáticos.
									","
											Ich kann mich noch genau daran erinnern,
dass ich ein paar Tage nach meiner Ankunft
											zu einer Ernährungsklinik ging.
											Dort standen dutzende Frauen Schlange,
											die ihre Säuglinge fest umklammerten.
											Nach ungefähr 20 Minuten,
											die ich mich mit einer
der jungen Frauen unterhielt,
											beugte ich mich nach vorne
											und versuchte meinen Finger
in die Hand ihres Säuglings zu legen.
											Dabei merkte ich,
											dass ihr Baby schon starr war.
											Sie war steif,
											und ihre kleine, leblose Hand
war in sich gerollt.
											Sie war Stunden zuvor
											an Unterernährung und
Wassermangel gestorben.
											Später erfuhr ich, dass,
als ihr Baby im Sterben lag,
											diese junge Frau zwei Tage lang
von Jugendlichen festgehalten wurde,
											die mit Kalaschnikows bewaffnet waren
											und versuchten, Geld von ihr zu erpressen,
											das sie ganz offensichtlich nicht hatte.
											Derartige Szenen sind mir in den
Kriegsgebieten der Welt oft begegnet.
											Orte, wo Kinder, manche erst acht
Jahre alt — die sind so groß —
											und diese Kinder sind nie 
zur Schule gegangen.
											Aber sie haben gekämpft und mit
automatischen Waffen getötet.
									",The real harm of the global arms trade,Samantha Nutt,13:34,"activism,Africa,big problems,business,children,community,death,economics,guns,global issues,inequality,humanity,security,society,war,violence"
"
","
","
",The real harm of the global arms trade,Samantha Nutt,13:34,"activism,Africa,big problems,business,children,community,death,economics,guns,global issues,inequality,humanity,security,society,war,violence"
"
											Is this just the way the world is?
											Some will you tell you
that war is unavoidably human.
											After all, it is as old
as existence itself.
											We say never again, and yet it happens
again and again and again.
											But I will tell you
that I have seen the absolute worst
											of what we as human beings
are capable of doing to one another,
											and yet I still believe
a different outcome is possible.
											Do you want to know why?
											Because over 20 years of doing this work,
											going in and out of war zones
around the world,
											I have come to understand
											that there are aspects of this problem
											that we, all of us, as people
occupying this shared space,
											that we can change —
											not through force or coercion or invasion,
											but by simply looking at all
of the options available to us
											and choosing the ones that favor
peace at the expense of war,
											instead of war at the expense of peace.
									","
											¿Así son las cosas?
											Algunos dirán que la guerra 
es inevitablemente humana.
											Después de todo, es tan antigua 
como la propia existencia.
											Decimos nunca más y, sin embargo, 
sucede una, y otra y otra vez.
											Pero les diré que he visto lo peor
											de lo que los humanos somos capaces 
de hacernos los unos a los otros,
											y, sin embargo, sigo creyendo 
que algo diferente es posible.
											¿Quieren saber por qué?
											Porque después de más de 20 años 
de hacer este trabajo,
											entrando y saliendo de zonas 
de guerra de todo el mundo,
											he llegado a comprender
											que hay aspectos de este problema
											que todos nosotros, como personas 
ocupando este espacio compartido,
											podemos cambiar.
											No mediante la fuerza, 
ni la coacción o la invasión,
											sino viendo todas las opciones 
disponibles para nosotros,
											y seleccionando las que favorecen
la paz a costa de la guerra,
											en vez de la guerra a costa de la paz.
									","
											Ist die Welt einfach so?
											Einige werden Ihnen sagen, dass Krieg
unvermeidbar menschlich ist.
											Immerhin ist er so alt
wie unsere Existenz selbst.
											Wir sagen immer: Nie wieder! 
Und doch passiert es immer wieder.
											Aber ich kann Ihnen sagen, dass ich
das Schlimmste gesehen habe,
											das Menschen fähig sind,
einem anderen anzutun.
											Trotzdem denke ich, dass ein
anderer Ausgang möglich ist.
											Möchten Sie wissen, warum?
											Weil nach 20 Jahren Arbeit
in diesem Bereich,
											in den Kriegsgebieten dieser Welt,
											habe ich verstanden,
											dass es Aspekte dieses Problems gibt,
											die wir alle, als Bewohner dieser Welt,
											ändern können —
											nicht durch Gewalt, Nötigung
oder Einmarschieren,
											sondern durch das bloße Betrachten
der uns verfügbaren Optionen
											und dem Auswählen derer, die Frieden
auf Kosten von Krieg fördern,
											anstelle von Krieg
auf Kosten des Friedens.
									",The real harm of the global arms trade,Samantha Nutt,13:34,"activism,Africa,big problems,business,children,community,death,economics,guns,global issues,inequality,humanity,security,society,war,violence"
"
","
","
",The real harm of the global arms trade,Samantha Nutt,13:34,"activism,Africa,big problems,business,children,community,death,economics,guns,global issues,inequality,humanity,security,society,war,violence"
"
											How so?
											Well, I want you to consider this:
											there are at least 800 million
small arms and light weapons
											in circulation in the world today.
											The vast majority of civilians,
like that young baby,
											who are dying in war zones
around the world,
											are dying at the hands
of various armed groups
											who rely on a near-infinite supply
of cheap, easy and efficient weapons
											to rape, threaten, intimidate
and brutalize those civilians
											at every turn.
											How cheap?
											Well, in some parts of the world,
											you can buy an AK-47
for as little as 10 dollars.
											In many places in which I have worked,
											it is easier to get access
to an automatic rifle
											than it is to get access
to clean drinking water.
									","
											¿Pero cómo?
											Quiero que piensen esto:
											Hay por lo menos 800 millones
de armas pequeñas y armas ligeras
											en circulación en el mundo de hoy.
											La gran mayoría de la población civil,
como la bebé,
											están muriendo en zonas 
de guerra todo el mundo,
											están muriendo a manos
de grupos armados que
											dependen de un suministro casi infinito 
de armas baratas, fáciles y eficientes
											para violar, amenazar, intimidar 
y maltratar a esos civiles.
											A cada paso.
											¿Cuán barato?
											Bueno, en algunas partes del mundo,
											se puede comprar una AK-47 
por solo USD 10.
											En muchos lugares en los que he trabajado,
											es más fácil de conseguir 
el acceso a un rifle automático
											que conseguir el acceso
a agua potable.
									","
											Wie?
											Betrachten Sie das:
											Es sind mindestens 
800 Millionen Kleinwaffen
											auf der Welt in Umlauf.
											Die große Mehrheit der Zivilbevölkerung,
wie das kleine Baby,
											die in den Kriegsgebieten 
der Welt sterben,
											sterben durch die Hände 
verschiedener bewaffneter Gruppen,
											die auf einen fast endlosen Vorrat
											an billigen, leicht erhältlichen
und effizienten Waffen vertrauen,
											um diese Zivilbevölkerung
an jeder Straßenecke
											zu vergewaltigen, bedrohen,
attackieren und einzuschüchtern.
											Wie billig?
											In einigen Teilen der Welt
											kann man eine AK-47 schon
für 10 Dollar kaufen.
											An vielen Orten, an denen
ich gearbeitet habe,
											kommt man einfacher an
eine automatische Waffe
											als an sauberes Trinkwasser.
									",The real harm of the global arms trade,Samantha Nutt,13:34,"activism,Africa,big problems,business,children,community,death,economics,guns,global issues,inequality,humanity,security,society,war,violence"
"
","
","
",The real harm of the global arms trade,Samantha Nutt,13:34,"activism,Africa,big problems,business,children,community,death,economics,guns,global issues,inequality,humanity,security,society,war,violence"
"
											And so now the important part:
											Can anything be done about this?
											To answer that question,
											let's take a look
at this map of the world.
											And now, let's add in all of the countries
that are currently at war,
											and the number of people
who have either died
											or have been displaced
as a result of that violence.
											It is a staggering number —
											more than 40 million people.
											But you will also notice
something else about this map.
											You will notice
that most of those countries
											are in the Global South.
											Now, let's look at the countries
											that are the world's top 20 exporters
of small arms in the world.
											And what do we notice?
											Well, you see them in green.
											You will notice that those are mostly
countries in the Global North,
											primarily Western countries.
											What does this tell us?
											This tells us that most of the people
who are dying in war
											are living in poor countries,
											and yet most of the people
who are profiting from war
											are living in rich countries —
people like you and me.
									","
											Y ahora la parte importante:
											¿Se puede hacer algo al respecto?
											Para responder esta pregunta,
											veamos este mapa del mundo.
											Y añadiremos todos los países
en guerra actualmente,
											además del número de personas
que, o bien han muerto
											o han sido desplazados como 
resultado de la violencia.
											Es un número asombroso.
											Más de 40 millones de personas.
											Pero también notarán 
algo más en este mapa.
											Notarán que la mayoría de los países
											están en el hemisferio sur.
											Ahora, veamos los 20 países
											principales exportadores internacionales 
de armas pequeñas en el mundo.
											¿Y de qué nos damos cuenta?
											Estos están en verde.
											Notarán que esos países en su mayoría 
están en el hemisferio norte,
											países, principalmente occidentales.
											¿Qué nos dice esto?
											Nos dice que la mayoría de la gente
que está muriendo en la guerra
											vive en los países pobres.
											Y, por el contrario, la mayoría de 
los que se benefician de la guerra
											viven en los países ricos,
personas como Uds. y como yo.
									","
											Jetzt zum wichtigsten Teil:
											Was kann man dagegen tun?
											Um diese Frage zu beantworten,
											schauen wir uns diese Weltkarte an.
											Fügen wir alle Länder hinzu,
die gerade im Krieg sind,
											und die Zahl der Menschen,
die deswegen gestorben sind
											oder vertrieben wurden.
											Es ist eine riesige Zahl —
											mehr als 40 Millionen Menschen.
											Aber Ihnen wird noch etwas 
an dieser Karte auffallen.
											Die meisten dieser Länder
											liegen im globalen Süden.
											Schauen wir uns die Länder an,
											die die 20 größten Exporteure
von Kleinwaffen in der Welt sind.
											Was fällt auf?
											Sie sind grün markiert.
											Ihnen wird auffallen, dass sie überwiegend
im globalen Norden liegen,
											überwiegend westliche Länder.
											Was sagt uns das?
											Das sagt uns, dass die meisten Menschen,
die im Krieg sterben,
											in armen Ländern leben
											und trotzdem die meisten Menschen,
die vom Krieg profitieren,
											in reichen Ländern leben — 
Menschen wie Sie und ich.
									",The real harm of the global arms trade,Samantha Nutt,13:34,"activism,Africa,big problems,business,children,community,death,economics,guns,global issues,inequality,humanity,security,society,war,violence"
"
","
","
",The real harm of the global arms trade,Samantha Nutt,13:34,"activism,Africa,big problems,business,children,community,death,economics,guns,global issues,inequality,humanity,security,society,war,violence"
"
											And then what if we go
beyond small arms for a second.
											What if we look at all weapons
in circulation in the world?
											Who does the biggest business?
											Well, roughly 80 percent of those weapons
											come from none other
than the five permanent members
											of the United Nations Security Council,
											plus Germany.
											It's shocking, isn't it?
									","
											Y, y si vamos más allá de las 
armas pequeñas por un segundo,
											¿qué pasa si vemos todas las armas
en circulación en el mundo?
											¿Quién hace el negocio más grande?
											Bueno, más o menos el 80 % de esas armas
											provienen de los cinco países 
miembros permanentes
											del Consejo de Seguridad de la ONU,
											más Alemania.
											Es sorprendente, ¿verdad?
									","
											Gehen wir kurz über Kleinwaffen hinaus.
											Schauen wir uns alle Waffen an,
die weltweit in Umlauf sind.
											Wer macht das größte Geschäft?
											Ungefähr 80 Prozent dieser Waffen
											kommen von niemand anderem als
den fünf ständigen Mitgliedern
											des UNO-Sicherheitsrats
											und Deutschland.
											Schockierend, oder nicht?
									",The real harm of the global arms trade,Samantha Nutt,13:34,"activism,Africa,big problems,business,children,community,death,economics,guns,global issues,inequality,humanity,security,society,war,violence"
"
","
","
",The real harm of the global arms trade,Samantha Nutt,13:34,"activism,Africa,big problems,business,children,community,death,economics,guns,global issues,inequality,humanity,security,society,war,violence"
"
											Now, some of you might be saying
at this moment in time,
											""Oh yeah, but OK,
hang on a second there ... Nutt.""
									","
											Algunos de Uds. podrían estar 
pensando en este momento,
											""Oh, sí, pero no, espera 
un segundo ahí... Nutt"".
									","
											Einige von Ihnen sagen vielleicht:
											""Oh ja, aber okay, Moment mal ... Nutt.""
									",The real harm of the global arms trade,Samantha Nutt,13:34,"activism,Africa,big problems,business,children,community,death,economics,guns,global issues,inequality,humanity,security,society,war,violence"
"
","
","
",The real harm of the global arms trade,Samantha Nutt,13:34,"activism,Africa,big problems,business,children,community,death,economics,guns,global issues,inequality,humanity,security,society,war,violence"
"
											(Laughter)
									","
											(Risas)
									","
											(Lachen)
									",The real harm of the global arms trade,Samantha Nutt,13:34,"activism,Africa,big problems,business,children,community,death,economics,guns,global issues,inequality,humanity,security,society,war,violence"
"
","
","
",The real harm of the global arms trade,Samantha Nutt,13:34,"activism,Africa,big problems,business,children,community,death,economics,guns,global issues,inequality,humanity,security,society,war,violence"
"
											Grade school was spectacular for me.
											It was, really, a wonderful experience.
									","
											La escuela primaria 
fue espectacular para mí.
											Fue, en realidad, 
una experiencia maravillosa.
									","
											Die Grundschule war super für mich.
											Es war wirklich eine schöne Erfahrung.
									",The real harm of the global arms trade,Samantha Nutt,13:34,"activism,Africa,big problems,business,children,community,death,economics,guns,global issues,inequality,humanity,security,society,war,violence"
"
","
","
",The real harm of the global arms trade,Samantha Nutt,13:34,"activism,Africa,big problems,business,children,community,death,economics,guns,global issues,inequality,humanity,security,society,war,violence"
"
											(Laughter)
									","
											(Risas)
									","
											(Lachen)
									",The real harm of the global arms trade,Samantha Nutt,13:34,"activism,Africa,big problems,business,children,community,death,economics,guns,global issues,inequality,humanity,security,society,war,violence"
"
","
","
",The real harm of the global arms trade,Samantha Nutt,13:34,"activism,Africa,big problems,business,children,community,death,economics,guns,global issues,inequality,humanity,security,society,war,violence"
"
											But you might be saying to yourselves,
											You know, all of these weapons
in war zones — they're not a cause,
											but an effect of the violence
that plagues them
											each and every single day.
											You know, places like Iraq
and Afghanistan,
											where they need these weapons
to be able to maintain law and order,
											promote peace and security,
to combat terror groups —
											surely this is a good thing.
									","
											Pero puede que se digan a Uds. mismos:
											""Bueno, todas estas armas
en zonas de guerra no son una causa,
											sino un efecto de la violencia
que les afecta
											a cada uno todos los días"".
											Lugares como Irak y Afganistán,
											donde estas armas son necesarias
para poder mantener la ley y el orden,
											para promover la paz y la seguridad,
y para combatir a los grupos terroristas,
											es sin duda algo bueno.
									","
											Aber Sie sagen sich vielleicht:
											All diese Waffen in den Kriegsgebieten 
sind nicht der Auslöser,
											sondern eine Folge der Gewalt,
											die sie an jedem einzelnen Tag heimsucht.
											An Orten wie Irak und Afghanistan
braucht man diese Waffen,
											um Recht und Ordnung aufrechtzuerhalten,
											Frieden und Sicherheit zu fördern
und Terrorgruppen zu bekämpfen —
											dort ist das sicher eine gute Sache.
									",The real harm of the global arms trade,Samantha Nutt,13:34,"activism,Africa,big problems,business,children,community,death,economics,guns,global issues,inequality,humanity,security,society,war,violence"
"
","
","
",The real harm of the global arms trade,Samantha Nutt,13:34,"activism,Africa,big problems,business,children,community,death,economics,guns,global issues,inequality,humanity,security,society,war,violence"
"
											Let's take a look at that assumption
for just one moment,
											because you see there has been
a boom in the small-arms trade
											since the start of the War on Terror.
											In fact, it is a business
that has grown threefold
											over the past 15 years.
											And now let's compare that
to the number of people
											who have directly died
in armed conflict around the world
											in that same period.
											What do you notice?
											Well, you notice that, in fact,
that also goes up
											roughly three- to fourfold.
											They basically go up
and end at the same point.
									","
											Veamos esa suposición un momento,
											ya que ha habido un auge 
en el comercio de armas ligeras
											desde el inicio de la guerra 
contra el terrorismo.
											De hecho, se trata de un negocio 
que se ha multiplicado por tres
											en los últimos 15 años.
											Y ahora comparemos 
con el número de personas
											que han muerto directamente en los 
conflictos armados en todo el mundo
											en ese mismo período.
											¿Qué notan?
											Bueno, observarán que, de hecho,
el número también aumenta
											aproximadamente 
entre tres y cuatro veces.
											Básicamente suben
y terminan en el mismo punto.
									","
											Schauen wir uns diese Behauptung mal an,
											weil der Handel mit Kleinwaffen
											seit dem Krieg gegen den Terror
einen Aufschwung erfahren hat.
											Tatsächlich ist dieses Geschäft
in den letzten 15 Jahren
											um das Dreifache angewachsen.
											Vergleichen wir das nun mit 
der Anzahl der Menschen,
											die in bewaffneten Konflikten auf der Welt
											im selben Zeitraum gestorben sind.
											Was fällt einem auf?
											Es fällt auf, dass diese Zahl ebenso
											ungefähr drei- bis viermal höher ist.
											Sie steigen ungefähr zur gleichen Zeit.
									",The real harm of the global arms trade,Samantha Nutt,13:34,"activism,Africa,big problems,business,children,community,death,economics,guns,global issues,inequality,humanity,security,society,war,violence"
"
","
","
",The real harm of the global arms trade,Samantha Nutt,13:34,"activism,Africa,big problems,business,children,community,death,economics,guns,global issues,inequality,humanity,security,society,war,violence"
"
											Now, we can have a circular argument here
											about whether this increase
in fatalities is a response
											to the increase of small arms,
or the other way around.
											But here's what we should
really take away from this.
											What we should take away from this
											is that this is a relationship
worth scrutinizing,
											especially when you consider
that small arms that were shipped to Iraq
											for use by the Iraqi Army,
											or to Syria for so-called
moderate opposition fighters,
											that those arms, many of them,
are now in the hands of ISIS;
											or when you consider that arms
that were shipped to Libya
											are now actively drifting
across the Sahel,
											and ending up with groups
like Boko Haram and al Qaeda
											and other militant groups.
									","
											Podemos hacer un razonamiento recíproco
											sobre si este aumento en 
las muertes es una respuesta
											al aumento de las armas pequeñas 
o al revés.
											Pero lo que deberíamos
realmente inferir de esto,
											lo que debemos sacar de esto,
											es que esta es una relación a examinar,
											sobre todo si se considera que 
las armas ligeras enviadas a Irak
											para que las usara el ejército iraquí,
											o a Siria para los llamados
combatientes de la oposición moderada,
											que esas armas, muchas de ellas,
están ahora en manos de ISIS.
											O si se considera que las armas 
que se enviaron a Libia
											ahora están a la deriva activamente
en todo el Sahel,
											en manos de grupos
como Boko Haram y Al Qaeda
											y otros grupos combativos.
									","
											Jetzt können wir uns im Kreis drehen:
											Ist dieser Anstieg 
der Todesfälle eine Folge
											der erhöhten Zahl an Kleinwaffen
oder andersrum?
											Daraus sollten wir in Wahrheit lernen,
											dass es sich lohnt,
											diese Beziehung genau zu untersuchen.
											Besonders, wenn man bedenkt, dass die
in den Irak geschickten Kleinwaffen,
											gedacht für die irakische Armee
											oder nach Syrien, für sogenannte
gemäßigte Oppositionskämpfer,
											nun in großer Anzahl
in den Händen des IS sind.
											Andere Waffen wurden
nach Libyen geschickt,
											bewegen sich nun durch die Sahelzone
											und landen bei Gruppen wie Boko Haram,
Al-Qaida oder anderen Terrorgruppen.
									",The real harm of the global arms trade,Samantha Nutt,13:34,"activism,Africa,big problems,business,children,community,death,economics,guns,global issues,inequality,humanity,security,society,war,violence"
"
","
","
",The real harm of the global arms trade,Samantha Nutt,13:34,"activism,Africa,big problems,business,children,community,death,economics,guns,global issues,inequality,humanity,security,society,war,violence"
"
											And therein lies the problem.
											Because, you see,
											small arms anywhere
are a menace everywhere,
											because their first stop
is rarely their last.
									","
											Y ahí está el problema.
											Porque, como ven,
											las armas ligeras en cualquier lugar
son una amenaza en todas partes,
											porque su primera parada
rara vez es la última.
									","
											Genau da liegt das Problem.
											Sie sehen,
											Kleinwaffen sind überall eine Bedrohung,
											weil ihre erste Station
selten ihre letzte ist.
									",The real harm of the global arms trade,Samantha Nutt,13:34,"activism,Africa,big problems,business,children,community,death,economics,guns,global issues,inequality,humanity,security,society,war,violence"
"
","
","
",The real harm of the global arms trade,Samantha Nutt,13:34,"activism,Africa,big problems,business,children,community,death,economics,guns,global issues,inequality,humanity,security,society,war,violence"
"
											Spending on war per person per year
											now amounts to about 249 dollars —
											249 dollars per person,
											which is roughly 12 times
what we spend on foreign aid,
											money that is used to educate
and vaccinate children
											and combat malnutrition
in the Global South.
											But we can shift that balance.
											How do we do this?
											Well, it is essentially a problem
of both supply and demand,
											so we can tackle it from both sides.
									","
											El gasto en la guerra por persona por año
											asciende a unos USD 249,
											USD 249 por persona.
											Esto es unas 12 veces
lo que gastamos en ayuda exterior,
											dinero que se usa para educar
y vacunar a los niños
											y combatir la malnutrición 
en el hemisferio sur.
											Pero podemos cambiar ese equilibrio.
											¿Cómo podemos hacerlo?
											Se trata esencialmente de 
un problema de oferta y demanda,
											para poderlo abordar 
desde ambos lados.
									","
											Die jährlichen Ausgaben
pro Person für Krieg
											liegt nun bei 249 Dollar —
											249 Dollar pro Person,
											ungefähr das 12-Fache, das wir
in Entwicklungshilfe investieren,
											Geld, das wir für die Schulbildung
und Impfung von Kindern verwenden
											und um Mangelernährung
im globalen Süden zu bekämpfen.
											Wir können das Gleichgewicht ändern.
											Wie machen wir das?
											Es ist im Wesentlichen ein Problem
von Angebot und Nachfrage,
											darum kann man es
von beiden Seiten angehen.
									",The real harm of the global arms trade,Samantha Nutt,13:34,"activism,Africa,big problems,business,children,community,death,economics,guns,global issues,inequality,humanity,security,society,war,violence"
"
","
","
",The real harm of the global arms trade,Samantha Nutt,13:34,"activism,Africa,big problems,business,children,community,death,economics,guns,global issues,inequality,humanity,security,society,war,violence"
