en,es,fr,tr,pt,title,speaker,duration,tags
"
","
","
","
","
",How (and why) Russia hacked the US election,Laura Galante,9:33,"algorithm,communication,future,computers,government,data,intelligence,global issues,policy,politics,society,technology,news,web,Internet,hack,encryption"
"
											So why, collectively,
did we not see this coming?
											Why did it take months
before Americans understood
											that they were under a state-sponsored
information attack?
											The easy answer is politics.
											The Obama Administration was caught
in a perfect catch-22.
											By raising the specter that the Russian
government was interfering
											in the US presidential campaign,
											the Administration risked appearing
to meddle in the campaign itself.
											But the better answer, I think,
											is that the US and the West
were utterly unequipped
											to recognize and respond
to a modern information operation,
											despite the fact that the US
had wielded information
											with devastating success
in an era not so long ago.
									","
											¿Por qué, colectivamente
no lo vimos venir?
											¿Por qué pasaron meses hasta que
los estadounidenses se dieron cuenta
											de que estaban bajo un ataque a la
información patrocinado por un estado?
											La respuesta fácil es política.
											El gobierno de Obama se vió atrapado
en una trampa perfecta.
											Al asegurar que el gobierno ruso
estaba interfiriendo
											en la campaña presidencial estadounidense,
											el gobierno se arriesgaba a parecer
que se entrometía en la campaña.
											Pero creo que la mejor respuesta
											es que EE. UU. y occidente
no estaban preparados en absoluto
											para reconocer y responder
a una operación de información moderna
											a pesar del hecho de que EE. UU. 
había gestionado información
											con un éxito arrollador
hacía poco tiempo.
									","
											Pourquoi, collectivement,
n'avons-nous pas vu cela venir ?
											Pourquoi a-t-il fallu des mois
avant que les Américains comprennent
											qu'ils étaient victimes d'une attaque
à l'information parrainée par un État ?
											La réponse facile est la politique.
											L'administration d'Obama était prise
dans une situation paradoxale.
											En alarmant sur le fait
que le gouvernement russe interférait
											dans la campagne
présidentielle américaine,
											l'administration risquait de paraître
s'immiscer à son tour dans la campagne.
											Mais, à mon avis, la réponse correcte
											est que les États-Unis et l'Occident
étaient fortement sous-équipés
											pour reconnaître et répondre
à une opération informatique moderne,
											malgré le fait que les États-Unis
s'étaient servis de l'informatique
											avec un succès dévastateur
à une époque pas si lointaine.
									","
											Bu alarm çanlarını çalmadı.
											Ulus devlet başkasının iç olayların 
güvenilirliğine
											müdahale etmeye çalışıyordu.
											Peki, toplu olarak niçin
bunun geldiğini göremedik?
											Niçin Amerika'nın devlet destekli
bilgi saldırısının altında olduğunu
											anlaması aylar aldı?
											Kolay cevap politikadır.
											Obama yönetimi mükemmel 
yakalama-22'de yakalandı.
											Rus Hükûmetinin ABD başkalık
kampanyasına müdahil olduğu
											vesvesesini çıkartarak
											kampanyaya kendisi de karışmak için
görüneni riske etti.
											Fakat daha iyi cevap, bence,
											ABD ve Batı modern bilgi operasyonunu
fark etmek ve missileme yapmak için
									","
											Porque é que não nos
apercebemos que isto ia acontecer?
											Porque é que passaram meses
até os norte-americanos perceberem
											que estavam sob um ataque de informação
patrocinado por um estado?
											A resposta simples é a política.
											A administração Obama foi apanhada
num beco sem saída.
											Se levantasse o espetro de que
o governo russo estava a interferir
											na campanha presidencial dos EUA,
											a administração arriscava-se a parecer
que estava a interferir na campanha.
											Mas penso que a resposta melhor
											é que os EUA e o Ocidente
não estavam equipados
											para reconhecer e responder
a uma operação moderna de informações,
											apesar do facto de os EUA
terem manipulado informações
											com um sucesso devastador
há não assim tanto tempo.
									",How (and why) Russia hacked the US election,Laura Galante,9:33,"algorithm,communication,future,computers,government,data,intelligence,global issues,policy,politics,society,technology,news,web,Internet,hack,encryption"
"
","
","
","
","
",How (and why) Russia hacked the US election,Laura Galante,9:33,"algorithm,communication,future,computers,government,data,intelligence,global issues,policy,politics,society,technology,news,web,Internet,hack,encryption"
"
											Look, so while the US and the West
spent the last 20 years
											caught up in cybersecurity —
											what networks to harden,
											which infrastructure to deem critical,
											how to set up armies of cyber warriors
and cyber commands —
											Russia was thinking in far more
consequential terms.
											Before the first iPhone
even hit the shelf,
											the Russian government understood
the risks and the opportunity
											that technology provided
											and the inter-communication
and instant communication it provided us.
									","
											Mientras EE. UU. y occidente
se pasaron los últimos 20 años
											absortos en ciberseguridad:
											que redes reforzar,
											que infraestructura considerar crítica,
											cómo preparar ejércitos de guerreros
y comandos cibernéticos,
											Rusia estaba pensando
en términos mucho más relevantes.
											Antes de que el primer iPhone
llegase a las estanterías,
											el gobierno ruso entendió
los riesgos y la oportunidad
											que proveía la tecnología
											y que nos proveía de intercomunicación
y comunicación instantánea.
									","
											Alors que les États-Unis et l'Occident
ont passé les 20 dernières années
											à travailler sur la cybersécurité —
											quels réseaux renforcer,
											quelle infrastructure
juger comme étant critique,
											comment établir des armées
de cyberguerriers
											et des cybercommandements —
											la pensée de la Russie
était bien plus appliquée.
											Avant la sortie du premier iPhone,
											le gouvernement russe a compris
les risques et opportunités
											fournis par la technologie,
											l'intercommunication et la communication 
instantanée qu'elle permet.
									","
											tamamen hazırlıksızdı,
											asılda ABD çok uzak olmayan dönem içinde
											bilgiyi olağan üstü başarıyla 
kullanmasına rağmen.
											Bakın, ABD ve Batı 20 yılını harcadı
											siber güvenliğe ulaşmak için—
											hangi network sağlamlaştıracak,
											hangi altyapı kritik olarak 
değerlendirilecek,
											nasıl siber savaşçılar ve siber 
komutanlardan oluşan bir ordu kurulacak—
											Rusya çok daha sonuç odaklı 
düşünüyormuş.
											İlk iPhone'nun rafları 
patlatmasından önce,
									","
											Enquanto os EUA e o Ocidente
passaram os últimos 20 anos
											embrenhados na cibersegurança
											— que redes fortificar,
											que infraestruturas eram críticas,
											como formar exércitos de ciberguerreiros
e cibercomandos —
											a Rússia estava a pensar
em termos muito mais consequentes.
											Antes de o primeiro iPhone
ter sido posto à venda,
											já o governo russo tinha percebido
os riscos e a oportunidade
											que a tecnologia proporcionava
											e a intercomunicação
e comunicação instantânea que nos dava.
									",How (and why) Russia hacked the US election,Laura Galante,9:33,"algorithm,communication,future,computers,government,data,intelligence,global issues,policy,politics,society,technology,news,web,Internet,hack,encryption"
"
","
","
","
","
",How (and why) Russia hacked the US election,Laura Galante,9:33,"algorithm,communication,future,computers,government,data,intelligence,global issues,policy,politics,society,technology,news,web,Internet,hack,encryption"
"
											As our realities are increasingly
based on the information
											that we're consuming
at the palm of our hand
											and from the news feeds
that we're scanning
											and the hashtags and stories
that we see trending,
											the Russian government
was the first to recognize
											how this evolution
											had turned your mind into the most
exploitable device on the planet.
											And your mind is particularly exploitable
											if you're accustomed
to an unfettered flow of information,
											now increasingly curated
to your own tastes.
											This panorama of information
that's so interesting to you
											gives a state, or anyone for that matter,
a perfect back door into your mind.
									","
											A medida que nuestra realidad
se basa cada vez más en la información
											que consumimos
en la palma de nuestra mano
											en las fuentes de noticias
que consultamos
											y en las etiquetas e historias
que se hacen tendencia,
											el gobierno ruso
fue el primero en reconocer
											cómo esta evolución
											ha convertido las mentes en el dispositivo
más vulnerable del planeta.
											Y la mente es particularmente vulnerable
											si está acostumbrada
a un flujo de información sin trabas,
											ahora cada vez más personalizado
en función de los gustos.
											Este panorama de información
tan interesante para la gente,
											le da a cualquier individuo o estado
un camino alternativo hacia la mente.
									","
											Alors que nos réalités se basent
de plus en plus sur l'information
											que nous consommons
dans la paume de notre main
											et les fils d'actualités
que nous parcourons
											et les hashtags et histoires
qui sont populaires,
											le gouvernement russe
a été le premier à reconnaître
											comment cette évolution
											a transformé votre esprit en l'appareil
le plus exploitable de la planète.
											Votre esprit est
particulièrement exploitable
											si vous êtes habitué
à un flux d'informations illimité,
											de plus en plus adapté à vos goûts.
											Ce panorama d'informations
qui vous intéressent
											donne à un État, ou à quiconque,
une porte dérobée vers votre esprit.
									","
											Rusya hükumeti riskleri,
											teknolojinin sağladığı fırsatları,
											karşılıklı iletişim ve 
bize sağlanan anlık iletişimi anladı.
											Bizim gerçeklerimiz,
											avucumuzda tükettiğimiz bilgiye
											ve gezindiğimiz haber kaynaklarına
											ve hashtag'lere ve trend olarak 
gördüğümüz hikâyelere dayandığı için
											Rusya hükûmetinin ilk fark ettiği 
şey,
											gelişimin sizin aklınızı nasıl 
dünyada en çok
											sömürülebilir şekle soktuğudur.
											Sizin aklınız özellikle sömürülebilir,
											eğer dizginlenmemiş bilgi akışına
alışmışsanız,
									","
											Como as nossas realidades
se baseiam cada vez mais na informação
											que estamos a consumir
na palma da nossa mão
											e dos ""feeds"" de notícias que lemos,
											dos ""hashtags"" e histórias
que vemos a tornarem-se tendências,
											o governo russo
foi o primeiro a reconhecer
											como esta evolução
											tinha tornado a nossa mente
no dispositivo mais explorável do planeta.
											A nossa mente é particularmente explorável
											se estivermos acostumados
a um fluxo descontrolado de informações,
											agora cada vez mais
adaptado aos nossos gostos.
											Este panorama informativo
que é tão interessante para nós
											dá ao estado, ou a qualquer entidade,
um acesso perfeito à nossa mente.
									",How (and why) Russia hacked the US election,Laura Galante,9:33,"algorithm,communication,future,computers,government,data,intelligence,global issues,policy,politics,society,technology,news,web,Internet,hack,encryption"
"
","
","
","
","
",How (and why) Russia hacked the US election,Laura Galante,9:33,"algorithm,communication,future,computers,government,data,intelligence,global issues,policy,politics,society,technology,news,web,Internet,hack,encryption"
"
											It's this new brand of state-sponsored
information operations
											that can be that much more successful,
											more insidious,
											and harder for the target audience —
that includes the media —
											to decipher and characterize.
											If you can get a hashtag
trending on Twitter,
											or chum the waters with fake news
											directed to audiences
primed to receive it,
											or drive journalists to dissect
terabytes of email
											for a cent of impropriety —
											all tactics used in Russian operations —
											then you've got a shot at effectively
camouflaging your operations
											in the mind of your target.
											This is what Russia's long called
""reflexive control.""
											It's the ability to use
information on someone else
											so that they make a decision
											on their own accord
											that's favorable to you.
											This is nation-state-grade image control
and perception management,
											and it's conducted by any means,
											with any tools, network-based
or otherwise, that will achieve it.
									","
											Es la nueva marca de operaciones
de información patrocinadas por el estado
											que pueden resultar mucho más exitosas,
											más traicioneras,
											y más difícil para el público objetivo, 
que incluye a la prensa,
											de descifrar y categorizar.
											Si puede hacer que una etiqueta
sea tendencia en Twitter,
											o agitar las aguas con noticias falsas
											dirigidas a un público
preparado para recibirlas,
											o llevar a periodistas a diseccionar
terabytes de emails
											por un céntimo de indecencia,
											todas las tácticas usadas
en las operaciones rusas,
											entonces uno tiene la oportunidad
de camuflar eficazmente sus operaciones
											en la mente de su objetivo.
											Esto es lo que Rusia siempre ha llamado
""control reflexivo"".
											La habilidad de utilizar
información en otra persona
											para que tome una decisión
											por su propia cuenta
											que le sea favorable.
											Es un control de imagen y gestión
de percepción a nivel de estado-nación
											y se lleva a cabo por cualquier medio,
											con cualquier herramienta, 
online o no, que lo consiga.
									","
											C'est ce nouveau genre d'opérations
à l'information parrainée par un État
											peuvent être bien plus fructueuses,
											bien plus insidieuses
											et plus difficile à décrypter
et caractériser
											pour le public cible —
y compris les médias.
											Si vous pouvez avoir un hashtag
populaire sur Twitter
											ou troubler les eaux
avec des fausses informations
											adressées à des publics
prêts à les recevoir
											ou pousser des journalistes à disséquer
des téraoctets de mails
											à la recherche d'une irrégularité —
											des tactiques utilisées
dans les opérations russes —
											alors vous pourriez efficacement
camoufler vos opérations
											dans l'esprit de votre cible.
											C'est ce que la Russe appelle
« contrôle réflexif ».
											C'est la capacité à utiliser
des informations sur une personne
											pour qu'elle prenne une décision
											de son plein gré
											qui vous est favorable.
											C'est du contrôle d'image
et de la gestion de la perception
											à l'échelle de l'état-nation
											et c'est conduit par tous les moyens,
											avec tous les outils, basés sur le réseau
ou autres, qui l'accompliront.
									","
											şimdi bunlar gittikçe artan bir şekilde
sizin zevkinize göre seçilmektedir.
											Size bu çok ilginç, gelen bilginin 
görünümü bir ülkeye veya herhangi birine
											bu durumla ilgili olarak aklınıza girmek
için mükemmel bir arka kapı vermektedir.
											İşte bu devlet destekli yeni
bir tür bilgi operasyonudur.
											İşte bu daha başarılı olabilecek,
											daha sinsi,
											ve -medyayı da kapsayan- hedef dinleyici
için çözmesi ve tanımlaması daha zor olan
											ülke destekli bilgi
operasyonunun yeni şeklidir.

											Eğer Twiter'da trend olan 
hashtag alırsanız,
											veya yalan haberlerle dodurursanız
											ve onu almaya hazır olan 
dinleyiciye yönlendirirseniz
											veya gazetecileri terebaytlarca email'i 
önemsiz bir usulsüzlük için incelemeye
											teşvik ederseniz —
											ki bu taktiklerin hepsi Rusya'nın 
operasyonunda kullanıldı—
											sizin hedefinizin aklında bunların
hepsini etkili bir şekilde
											kamufle edebilecek
bir sıkımlık kurşununuz olacaktır.
											İşte bu Rusya'nın uzun zamandır 
""Refleksif Kontrol"" dediği şey.
											Bu herhangi birine ait bir bilgiyi
kullanma kabiliyetidir,
									","
											É este novo tipo de operações informativas
patrocinadas por estados
											que podem ser muito mais bem sucedidas,
											mais insidiosas e mais difíceis
para o público alvo
											— incluindo os meios de comunicação —
											decifrar e caracterizar.
											Se conseguem pôr um ""hashtag""
em tendência no Twitter,
											ou agitar as águas com notícias falsas
											dirigidas a públicos
motivados para recebê-las,
											ou levar jornalistas
a dissecar ""terabytes"" de ""emails""
											por uma migalha de impropriedade
											— táticas que foram usadas
nas operações russas —
											então podem conseguir
camuflar as vossas operações
											na mente do alvo.
											A isto, a Rússia chama há muito tempo
""controlo reflexivo"".
											É a capacidade de usar informações
											para levar alguém a tomar uma decisão
											por sua própria vontade
											que vos é favorável.
											Isto é o controlo de imagem e a gestão
de perceções ao nível de um estado-nação,
											e é feito por quaisquer meios,
											com quaisquer ferramentas, de redes
informáticas ou outras, que atinjam o fim.
									",How (and why) Russia hacked the US election,Laura Galante,9:33,"algorithm,communication,future,computers,government,data,intelligence,global issues,policy,politics,society,technology,news,web,Internet,hack,encryption"
"
","
","
","
","
",How (and why) Russia hacked the US election,Laura Galante,9:33,"algorithm,communication,future,computers,government,data,intelligence,global issues,policy,politics,society,technology,news,web,Internet,hack,encryption"
"
											Take this for another example.
											In early February 2014, a few weeks
before Russia would invade Crimea,
											a phone call is posted on YouTube.
											In it, there's two US diplomats.
											They sound like they're playing
kingmaker in Ukraine,
											and worse, they curse the EU
for its lack of speed and leadership
											in resolving the crisis.
											The media covers the phone call,
											and then the ensuing diplomatic backlash
											leaves Washington and Europe reeling.
											And it creates a fissured response
and a feckless attitude
											towards Russia's land grab in Ukraine.
											Mission accomplished.
									","
											Tomen este otro ejemplo.
											En febrero de 2014, unas semanas
antes de que Rusia invadiera Crimea,
											se publicó en YouTube
una llamada de teléfono.
											En ella aparecen
dos diplomáticos de EE. UU.
											Parece como si estuviesen
jugando a ser reyes en Ucrania,
											y peor, maldicen la Union Europea
por su falta de velocidad y liderazgo
											en la resolución de la crisis.
											La prensa cubre la llamada telefónica,
											y la consiguiente reacción diplomática
											deja a Washington y a Europa
tambaleándose.
											Y crea una respuesta
y una actitud irresponsable
											hacia la toma de tierras
de Rusia en Ucrania.
											Misión cumplida.
									","
											Prenons un autre exemple.
											Début février 2014, quelques semaines
avant que la Russie n'envahisse la Crimée,
											un appel est posté sur YouTube
											entre deux diplomates américains.
											On dit qu'ils jouent
aux faiseurs de rois en Ukraine
											et, pire, ils maudissent l'UE
pour son manque de rapidité, de leadership
											dans la résolution de la crise.
											Les médias couvrent l'appel
											et le retour de flamme
diplomatique qui s'en suit
											laissent Washington et l'Europe titubant.
											Cela crée une réponse fissurée
et une attitude incapable
											envers l'expropriation des terres
par la Russie en Ukraine.
											Mission accomplie.
									","
											bu nedenle size uygun gelecek,
											hoşunuza gidecek kararları
											gönüllü olarak almaktadırlar.
											Bu ulus devlet tabanlı imaj kontrolü
ve algı yönetimidir
											ve herhangi bir şekilde, 
herhangi bir araçla
											network bazlı veya başka türlü
icra edilecek, bu başarılacaktır.
											Diğer bir örnek;
											2014 yılı Şubat ayı başlarında, Rusya'nın
Kırım'ı işgal etmesinden birkaç hafta önce
											bir telefon görüşmesi Youtube'a kondu.
											Bunda, iki ABD'li diplomat var.
											Bu konuşmada, sanki bu kişiler
Ukrayna'da kral belirleyici oynuyorlardı,
											ve daha kötüsü krizin çözülmesinde 
Avrupa Birliğinin yavaş davranması
									","
											Vejam este outro exemplo:
											no início de fevereiro de 2014,
											poucas semanas antes
de a Rússia invadir a Crimeia,
											foi publicado um telefonema no YouTube.
											Nele estão dois diplomatas dos EUA.
											Parecem estar a brincar
à criação de reis na Ucrânia,
											e pior: amaldiçoam a UE
pela falta de celeridade e liderança
											na resolução da crise.
											Os meios de comunicação social
divulgam a chamada,
											e a correspondente reação diplomática
											deixa Washington e a Europa vacilantes.
											Cria uma resposta fraturada
e uma atitude displicente
											à conquista territorial
da Rússia na Ucrânia.
											Missão cumprida.
									",How (and why) Russia hacked the US election,Laura Galante,9:33,"algorithm,communication,future,computers,government,data,intelligence,global issues,policy,politics,society,technology,news,web,Internet,hack,encryption"
"
","
","
","
","
",How (and why) Russia hacked the US election,Laura Galante,9:33,"algorithm,communication,future,computers,government,data,intelligence,global issues,policy,politics,society,technology,news,web,Internet,hack,encryption"
"
											So while hacked phone calls
and emails and networks
											keep grabbing the headlines,
											the real operations are the ones
											that are influencing
the decisions you make
											and the opinions you hold,
											all in the service of a nation-state's
strategic interest.
											This is power in the information age.
											And this information is all
that much more seductive,
											all that much easier to take
at face value and pass on,
											when it's authentic.
											Who's not interested in the truth
that's presented in phone calls and emails
											that were never intended
for public consumption?
											But how meaningful is that truth
											if you don't know why
it's being revealed to you?
									","
											Mientras las llamadas,
emails y redes pirateadas
											se aferraban a los titulares,
											las operaciones reales son
											las que están influyendo
en las decisiones que uno toma
											y en las opiniones que uno tiene,
											todo ello al servicio de un interés
estratégico de una nación-estado.
											Esto es poder en la era de la información.
											Y esta información
es mucho más seductora
											y más fácil de asimilar
en sentido literal y transmitirla,
											cuando es auténtica.
											¿Quién no está interesado en saber
la verdad de esas llamadas y emails
											que nunca fueron destinados
al público general?
											Pero, ¿cómo de significativa
es esa verdad
											si no se sabe por qué se revela?
									","
											Si les appels, mails et réseaux piratés
											continuent de faire la une,
											les vraies opérations sont celles
											qui influencent les décisions
que vous prenez
											et les opinions que vous avez,
											tout cela au service
de l'intérêt stratégique d'un état-nation.
											C'est cela le pouvoir
à l'âge de l'information.
											Cette information est
encore plus séduisante,
											encore plus facile à ne pas
remettre en question et à transmettre
											quand elle est authentique.
											Qui n'est pas intéressé par la vérité
présentée dans les appels et mails
											qui n'étaient jamais prévus
à la consommation publique ?
											Quelle importante a cette vérité
											si vous ignorez pourquoi
on vous la révèle ?
									","
											ve liderlik eksikliği nedeniyle 
AB'ye lanet okuyorlardı.
											Medya telefon görüşmesini yayınladı
											ve ardından gelen diplomatik tepki
											Washington ve Avrupa'yı sersemletti.
											Ve bu Rusya'nın Ukrayna'dan 
yer işgal etmesine karşı
											çatlak cevaplara ve beceriksiz
tavırlara sebep oldu.
											Görev başarılmıştı.
											Bu nedenle telefon konuşmalarını,
emailleri ve ağı hacklediğinizde
											başlıklar elinizde bulunmaktadır,
											gerçek operasyonlar
											verdiğiniz kararları ve
											elde tuttuğunuz seçenekleri,
ulusal devletin stratejik çıkarların
											servislerindeki her şeyi 
etkileyebilme kabiliyetidir.
											İşte bu bilgi çağındaki güçtür.
									","
											Enquanto telefonemas,
""emails"" e redes pirateadas
											continuam a ser notícia,
											as verdadeiras operações são aquelas
que estão a influenciar
											as decisões que vocês tomam
											e as opiniões que têm,
											tudo ao serviço do interesse estratégico
de um estado-nação.
											Isto é poder, na idade da informação.
											Esta informação é bastante mais sedutora
											bastante mais fácil de aceitar e espalhar,
											quando é autêntica.
											Quem não estará interessado na verdade
apresentada em chamadas e em ""emails""
											que não eram destinados a consumo público?
											Mas que significado tem essa verdade
											se não sabemos porque é 
que está a ser-nos revelada?
									",How (and why) Russia hacked the US election,Laura Galante,9:33,"algorithm,communication,future,computers,government,data,intelligence,global issues,policy,politics,society,technology,news,web,Internet,hack,encryption"
"
","
","
","
","
",How (and why) Russia hacked the US election,Laura Galante,9:33,"algorithm,communication,future,computers,government,data,intelligence,global issues,policy,politics,society,technology,news,web,Internet,hack,encryption"
"
											We must recognize that this place
where we're increasingly living,
											which we've quaintly termed ""cyberspace,""
											isn't defined by ones and zeroes,
											but by information
and the people behind it.
											This is far more than a network
of computers and devices.
											This is a network composed of minds
											interacting with computers and devices.
									","
											Debemos reconocer que este lugar
donde residimos cada vez más,
											y al que curiosamente
llamamos ""ciberespacio"",
											no está definido por unos y ceros,
											sino por información
y las personas detrás de ella.
											Es mucho más que una red
de computadoras y dispositivos.
											Es una red compuesta de mentes
											que interactúan
con computadoras y dispositivos.
									","
											Nous devons reconnaître que cet endroit
où nous vivons de plus en plus,
											que nous avons curieusement
appelé « cyberespace »,
											n'est pas défini par des uns et des zéros
											mais par l'information
et les gens derrière cette information.
											C'est bien plus qu'un réseau
d'ordinateurs et d'appareils.
											C'est un réseau composé d'esprits
											qui interagissent
avec des ordinateurs et appareils.
									","
											Ve gerçek olduklarında,
											bu bilgi daha da baştan çıkarıcıdır ve
											olduğu gibi kabul etmek ve iletmek
daha da kolaydır.
											Kim, hiçbir zaman kamunun 
kullanımı için tasarlanmamış
											telefon konuşmalarında ve emaillerde 
sunulanın doğruluğuyla ilgilenmiştir.
											Fakat bu gerçek nasıl anlamlı olur
											eğer sen niçin bunun 
sana gösterildiğini bilmezsen?
									","
											Temos de reconhecer que este espaço
onde vivemos cada vez mais,
											a que chamamos pitorescamente
""ciberespaço""
											não é definido por uns e zeros,
											mas sim por informações
e pelas pessoas por detrás delas.
											Isto é muito mais do que uma rede
de computadores e dispositivos.
											Isto é uma rede composta por mentes
											em interação com computadores
e dispositivos.
									",How (and why) Russia hacked the US election,Laura Galante,9:33,"algorithm,communication,future,computers,government,data,intelligence,global issues,policy,politics,society,technology,news,web,Internet,hack,encryption"
"
","
","
","
","
",How (and why) Russia hacked the US election,Laura Galante,9:33,"algorithm,communication,future,computers,government,data,intelligence,global issues,policy,politics,society,technology,news,web,Internet,hack,encryption"
"
											And for this network,
											there's no encryption,
there's no firewall,
											no two-factor authentication,
											no password complex enough to protect you.
											What you have for defense
											is far stronger, it's more adaptable,
it's always running the latest version.
											It's the ability to think critically:
											call out falsehood,
											press for the facts.
											And above all, you must have the courage
											to unflinchingly pursue the truth.
									","
											Y para esta red,
											no hay encriptación,
no hay cortafuegos,
											no hay autenticación en dos pasos,
											ni contraseñas lo suficientemente
complejas para protegerle.
											Lo que se tiene por defensa
											es mucho más fuerte, más adaptable,
siempre tiene la última versión.
											Es la capacidad de pensar críticamente:
											destapar las mentiras,
											hacer presión por los hechos.
											Y por encima de todo,
hay que tener la valentía
											de buscar la verdad firmemente.
									","
											Pour ce réseau,
											il n'y a pas de cryptage, pas de pare-feu,
											pas d'authentification à deux facteurs,
											pas de mot de passe
assez compliqué pour vous protéger.
											Ce que vous avez pour vous défendre
											est bien plus fort, plus adaptatif,
exécute toujours la dernière version :
											c'est la capacité à penser
de façon critique,
											dénoncer les mensonges,
											exiger les faits.
											Surtout, vous devez avoir le courage
											de poursuivre la vérité
de façon inébranlable.
									","
											Şunu anlamalıyız ki, bizim 
her geçen gün artarak yaşadığımız bu yer,
											bunu için çekici bir ifademiz var 
""Siber Uzay""
											sıfır ve birlerle ifade edilemez,
											fakat insanların arkasında olduğu
bilgiyle ifade edilir.
											Bu bilgisayar ağından ve cihazlardan 
daha fazladır.
											Bu bilgisayar ve cihazlarla 
etkileşimde olan
											akıllardan oluşmuş bir ağdır.
											Ve bu ağ için,
											kripto yoktur,
firewall yoktur,
											iki aşamalı doğrulama,
											sizi koruyacak kadar 
karmaşık bir şifre yoktur.
									","
											Para esta rede
											não há encriptação, não há ""firewall"",
											não há autenticação de dois fatores,
											não há palavra-passe segura
que nos proteja.
											A nossa defesa
											é muito mais forte, mais adaptável
e está sempre na versão mais recente.
											É a capacidade de pensar criticamente:
											denunciar a falsidade,
											exigir factos.
											Sobretudo, ter a coragem
											de perseguir a verdade sem contemplações.
									",How (and why) Russia hacked the US election,Laura Galante,9:33,"algorithm,communication,future,computers,government,data,intelligence,global issues,policy,politics,society,technology,news,web,Internet,hack,encryption"
"
","
","
","
","
",How (and why) Russia hacked the US election,Laura Galante,9:33,"algorithm,communication,future,computers,government,data,intelligence,global issues,policy,politics,society,technology,news,web,Internet,hack,encryption"
"
											(Applause)
									","
											(Aplausos)
									","
											(Applaudissements)
									","
											Bunun için sahip olduğunuz savunma
çok daha güçlüdür,
											çok daha adapte olunabilirdir
devamlı en son versiyonunu çalıştırır.
											Bu ciddi olarak düşünme yetisidir:
											yanlışları bağırarak söylemek,
											gerçeklerin üzerine basmaktır.
											Ve hepsinden önemlisi 
korkmadan, sakınmadan
											gerçekleri kovalamaya 
cesaretinizin olmasıdır.
											(Alkış)
									","
											(Aplausos)
									",How (and why) Russia hacked the US election,Laura Galante,9:33,"algorithm,communication,future,computers,government,data,intelligence,global issues,policy,politics,society,technology,news,web,Internet,hack,encryption"
"
","
","
","
","
",How (and why) Russia hacked the US election,Laura Galante,9:33,"algorithm,communication,future,computers,government,data,intelligence,global issues,policy,politics,society,technology,news,web,Internet,hack,encryption"
