en,pt,es,tr,title,speaker,duration,tags
"
","
","
","
",Inventing is the easy part. Marketing takes work,Daniel Schnitzer,5:38,"TEDx,alternative energy,global issues,green,poverty,technology"
"
											So the other type of access: financial.
											We all know that clean energy
products, technologies,
											tend to be characterized
by higher upfront costs,
											but very low operating costs.
											And so in the industrialized world,
											we have very generous subsidies
that are specifically designed
											to bring down those upfront costs.
											Those subsidies don't exist in Haiti.
											What they do have is microfinance.
											But you're going to severely diminish
the value proposition
											of your clean energy product
											if you expect somebody in Haiti
to go out, get a microloan,
											go back to the retailer,
											and then buy the clean energy product.
									","
											O outro tipo de acesso é o financeiro.
											Todos nós sabemos que os produtos
e as tecnologias de energia limpa
											tendem a ser caracterizados 
por altos custos iniciais
											embora baixos custos operacionais.
											Então, no mundo industrializado,
											temos subsídios muito generosos
que são criados especificamente
											para baixar esses custos iniciais.
											Esses subsídios não existem no Haiti.
											Eles só têm microfinanciamento.
											Mas diminuiremos profundamente
a proposta de valor
											do produto de energia limpa
											se ficarmos à espera que os haitianos
saiam, façam um empréstimo,
											voltem ao vendedor,
											e só então comprem o produto
de energia limpa.
									","
											Entonces, el otro tipo
de acceso: financiero.
											Todos sabemos que los productos
y tecnologías de energía limpia
											tienden a caracterizarse
por costos iniciales más altos,
											pero costos operativos muy bajos.
											Y así, en el mundo industrializado,
											tenemos subsidios muy generosos
específicamente diseñados
											para reducir esos costos iniciales.
											Esos subsidios no existen en Haití.
											Lo que sí tienen son las microfinanzas.
											Pero van a disminuir drásticamente
la propuesta de valor
											de su producto de energía limpia
											si esperan que alguien en Haití salga,
obtenga un microcrédito,
											regrese al minorista
											y luego compre el producto
de energía limpia.
									","
											Şimdi diğer erişim şekli: finans.
											Hepimiz biliyoruz ki temiz enerji 
ürünleri, teknolojileri,
											yüksek ön ödeme fiyatları
											ama düşük işletme maaliyetliyle
ilişkilendiriliyor.
											Endüstrileşmiş dünyada, gayet cömert
											ve özellikle bu ön ödeme fiyatlarını 
düşürmek için
											tasarlanmış sübvansiyonlarımız var.
											Bu sübvansiyonlar Haiti'de bulunmuyor.
											Onlarda olan mikrofinans.
											Ama Haiti'den birinin gidip
mikrofinans alıp
											bayiye geri dönüp de
											temiz enerji ürününü almasını 
bekliyorsanız,
											o ürünün biçilmiş
											değerini ciddi oranda düşürmüş olursunuz.
									",Inventing is the easy part. Marketing takes work,Daniel Schnitzer,5:38,"TEDx,alternative energy,global issues,green,poverty,technology"
"
","
","
","
",Inventing is the easy part. Marketing takes work,Daniel Schnitzer,5:38,"TEDx,alternative energy,global issues,green,poverty,technology"
"
											So the prescription to end energy poverty
is much more complicated
											than simply products.
											We need to integrate financial access
											directly into new, innovative
distribution models.
											What does that mean?
											That means bundling consumer credit
with the retailer.
											This is really easy
for Bloomingdale’s to do,
											but it's not so easy for a rural
sales agent in Haiti to do.
											We need to redirect cash flows
											that are going now
from the diaspora in the United States
											through Western Union
wire transfers in cash
											directly into clean energy products
											that can be delivered to or picked up by
their friends or family in Haiti.
									","
											Então, a receita para erradicar
a pobreza energética é bem mais complicada
											do que simplesmente os produtos.
											Precisamos de integrar o acesso financeiro
											diretamente nos novos e inovadores
modelos de distribuição.
											O que é que isso significa?
											Significa fornecer crédito ao consumidor
através dos vendedores.
											Isso é muito fácil para a Bloomingdale's,
											mas não tão fácil para um agente 
de vendas rural no Haiti.
											Precisamos de redirecionar
os fluxos de dinheiro
											que estão agora a sair
da diáspora nos EUA
											através de transferências bancárias 
em dinheiro, na Western Union,
											diretamente para os produtos
de energia limpa
											que podem ser entregues ou recolhidos
por amigos ou familiares no Haiti.
									","
											Entonces, la fórmula para erradicar
la pobreza energética es más compleja
											que simplemente productos.
											Necesitamos integrar
el acceso financiero
											directamente en nuevos
e innovadores modelos de distribución.
											¿Qué significa eso?
											Eso significa vincular el crédito
del consumidor con el minorista.
											Esto es realmente fácil
para Bloomingdale's,
											pero no es tan fácil para un agente
de ventas rural en Haití.
											Necesitamos redirigir
los flujos de efectivo
											que ahora van de 
la diáspora en los EE.UU.
											a través de transferencias electrónicas
de Western Union en efectivo
											directo a productos
de energía limpia
											que puedan ser entregados o recogidos
por sus amigos o familiares en Haití.
									","
											Yani enerji fakirliğini sonlandırmanın 
talimatları, ürünlerden
											çok daha karmaşıktır.
											Bizim finansal erişimi doğrudan
											yeni, yaratıcı dağıtım modelleriyle 
bütünleştirmemiz lazım.
											Bu ne anlama mı geliyor?
											Bu tüketici kredilerini bayilerle 
birleştirmek demektir.
											Bunu Bloomingdale'in yapması 
gerçekten çok kolay
											ama Haiti'nin köylerindeki satış 
acenteleri için aynı şey söylenemez.
											Amerika'daki dağılımlardan
Avrupa Birliği'nin
											teletransferinden geçen nakit akışını,
											Haiti'de dağıtılabilecek ya da
arkadaş ve aile
											tarafından toplanabilecek
											temiz enerji ürünlerine 
yönlendirmemiz lazım.
									",Inventing is the easy part. Marketing takes work,Daniel Schnitzer,5:38,"TEDx,alternative energy,global issues,green,poverty,technology"
"
","
","
","
",Inventing is the easy part. Marketing takes work,Daniel Schnitzer,5:38,"TEDx,alternative energy,global issues,green,poverty,technology"
"
											So the next time you hear
about a technology or product
											that's going to change the world,
											be a little bit skeptical.
											The inventor Dean Kamen,
the guy who invented the Segway,
											a genius by any standards,
											once said that his job is easy,
inventing things is easy,
											the hard part is the technology
dissemination —
											it's getting those
technologies and products
											to the people who need it most.
									","
											Então, quando ouvirem falar
sobre uma tecnologia ou um produto
											que vai mudar o mundo,
											sejam um pouco céticos.
											O inventor Dean Kamen,
o tipo que inventou o Segway,
											um génio, segundo qualquer critério,
											disse um dia que o trabalho dele é fácil,
inventar coisas é fácil,
											a parte difícil é disseminar 
a tecnologia,
											é levar esses produtos e tecnologias
às pessoas que mais precisam.
									","
											Así que la próxima vez que oigan hablar
de una tecnología o producto
											que va a cambiar el mundo,
											sean un poco escépticos.
											El inventor Dean Kamen,
quien inventó el Segway,
											un genio innegable,
											dijo una vez que su trabajo
es fácil, inventar cosas es fácil,
											lo difícil es la diseminación
de la tecnología,
											es llevar esas tecnologías y productos
											a la gente que más lo necesita.
									","
											Yani sonraki defa dünyayı değiştirecek
bir teknoloji ya da ürün
											hakkında birşeyler duyarsanız,
											ona şüpheyle yaklaşın.
											Mucit Dean Kamen, Segway'i yaratan kişi
											standartlara göre bir deha,
											bir kere işinin kolay olduğunu,
icat etmenin kolay olduğunu
											zor kısmın da dağıtım olduğunu
söylemişti—
											bu teknolojileri ve ürünleri en çok
											ihtiyacı olanlara getirmek.
									",Inventing is the easy part. Marketing takes work,Daniel Schnitzer,5:38,"TEDx,alternative energy,global issues,green,poverty,technology"
"
","
","
","
",Inventing is the easy part. Marketing takes work,Daniel Schnitzer,5:38,"TEDx,alternative energy,global issues,green,poverty,technology"
"
											Thank you.
									","
											Obrigado.
									","
											Gracias.
									","
											Teşekkürler.
									",Inventing is the easy part. Marketing takes work,Daniel Schnitzer,5:38,"TEDx,alternative energy,global issues,green,poverty,technology"
"
","
","
","
",Inventing is the easy part. Marketing takes work,Daniel Schnitzer,5:38,"TEDx,alternative energy,global issues,green,poverty,technology"
"
											(Applause)
									","
											(Aplausos)
									","
											(Aplausos)

									","
											(Alkış)
									",Inventing is the easy part. Marketing takes work,Daniel Schnitzer,5:38,"TEDx,alternative energy,global issues,green,poverty,technology"
"
","
","
","
",Inventing is the easy part. Marketing takes work,Daniel Schnitzer,5:38,"TEDx,alternative energy,global issues,green,poverty,technology"
