en,tr,es,title,speaker,duration,tags
"
","
","
",Reducing corruption takes a specific kind of investment,Efosa Ojomo,11:45,"global issues,investment,development,social change,corruption,Africa,business,poverty,innovation"
"
											Then an entrepreneur named Mo Ibrahim
											decided that he would set up
a telecommunications company
											on the continent.
											Now, when he told his colleagues
about his idea, they just laughed at him.
											But Mo Ibrahim was undeterred.
											And so in 1998, he set up Celtel.
											The company provided affordable
mobile phones and cell service
											to millions of Africans,
											in some of the poorest and most corrupt
countries in the region —
											I mean countries such as Congo, Malawi,
											Sierra Leone and Uganda.
											You see, in our research,
we call what Mo Ibrahim built
											a ""market-creating innovation.""
											Market-creating innovations transform
complicated and expensive products
											into products that
are simple and affordable,
											so that many more people in society
could access them.
											Now in this case, phones were expensive
											before Celtel made them
much more affordable.
									","
											Daha sonra Mo Ibrahim adında bir girişimci
											kıtada bir telekomünikasyon 
şirketi kurmaya karar verdi.
											Meslektaşlarına bu fikrini söylediğinde
ona sadece güldüler.
											Ama Mo Ibrahim kararlıydı.
											1998'de Celtel'i kurdu.
											Şirket, bölgedeki en yoksul 
ve en yozlaşmış ülkelerden bazılarında —
											Kongo, Malavi, Sierra Leone 
ve Uganda gibi ülkelerden bahsediyorum —
											milyonlarca Afrikalı için uygun fiyatlı 
cep telefonu ve iletişim hizmeti sundu.
											Gördüğünüz üzere araştırmamızda
Mo Ibrahim'in kurduğu şeye
											""piyasa-yaratıcı yenilik"" diyoruz.
											Piyasa-yaratıcı yenilikler, 
karmaşık ve pahalı ürünleri
											basit ve uygun fiyatlı 
ürünlere dönüştürüyor
											ki böylece toplumdaki çok daha 
fazla insan onlara erişebiliyor.
											Bu durumda ise telefonlar,
											Celtel onları çok daha uygun fiyatlı 
hâle getirmeden önce pahalıydı.
									","
											Entonces, un empresario llamado Mo Ibrahim
											decidió crear una empresa
de telecomunicaciones en el continente.
											Cuando comentó la idea
con sus colegas, se burlaron.
											Pero Mo Ibrahim no se desanimó.
											Así que, en 1998, creó Celtel.
											La empresa proporcionaba 
un servicio de telefonía asequible
											para millones de africanos
											en algunas de las zonas más pobres
y más corruptas de la región.
											Me refiero a países como el Congo, Malaui,
											Sierra Leona y Uganda.
											En nuestra investigación, 
lo que Mo Ibrahim construyó lo llamamos
											""innovación creadora de mercado"".
											Las innovaciones creadoras de mercado
transforman productos caros y complicados
											en productos simples y económicos
											para que muchas más personas
en la sociedad tengan acceso a ellos.
											En este caso, los teléfonos eran costosos
											antes de que Celtel
los hiciera más económicos.
									",Reducing corruption takes a specific kind of investment,Efosa Ojomo,11:45,"global issues,investment,development,social change,corruption,Africa,business,poverty,innovation"
"
","
","
",Reducing corruption takes a specific kind of investment,Efosa Ojomo,11:45,"global issues,investment,development,social change,corruption,Africa,business,poverty,innovation"
"
											As other investors —
some of his colleagues, actually —
											saw that it was possible to create
a successful mobile phone company
											on the continent,
											they flooded in with billions
of dollars of investments.
											And this led to significant
growth in the industry.
											From barely nothing in 2000,
											today, virtually every
African country now has
											a vibrant mobile
telecommunications industry.
											The sector now supports
close to one billion phone connections,
											it has created nearly four million jobs
											and generates billions of dollars
in taxes every year.
											These are taxes that governments
can now reinvest into the economy
											to build their institutions.
											And here's the thing:
											because most people no longer
have to bribe public officials
											just to get a phone,
											corruption — at least within
this industry — has reduced.
											Now, if Mo Ibrahim had waited
for corruption to be fixed
											in all of sub-Saharan Africa
before he invested,
											he would still be waiting today.
									","
											Diğer yatırımcılar —
aslında meslektaşlarından bazıları —
											kıtada başarılı bir cep telefonu şirketi
kurmanın mümkün olduğunu gördükçe
											milyarca dolarlık yatırımlar yaptılar
											ve bu, endüstride çok önemli 
bir büyüme sağladı.
											2000 yılında neredeyse hiçbir şey yokken,
											günümüzde neredeyse 
her Afrika ülkesinin şimdi
											canlı bir telekomünikasyon endüstrisi var.
											Sektör şimdi 1 milyara yakın
telefon bağlantısını destekliyor,
											yaklaşık olarak 4 milyon 
istihdam yaratıyor
											ve her yıl milyarlarca dolar 
vergi oluşturuyor.
											Bunlar, devletlerin şimdi 
kendi kurumlarını yaratmak amacıyla
											ekonomilerine yeniden yatırım
yapmak için kullandıkları vergiler.
											Olay şu:
											Çoğu insan artık kamu görevlilerine
											sadece bir telefon almak için 
rüşvet vermediği için
											yolsuzluk — en azından
bu endüstride — azaldı.
											Eğer Mo Ibrahim yatırım yapmadan önce
											Sahra Altı Afrika'nın tümünde 
yolsuzluğun düzelmesini bekleseydi
											bugün hâlâ bekliyor olurdu.
									","
											Cuando otros inversionistas
o, en realidad, algunos de sus colegas,
											vieron que era posible crear
una empresa de telefonía exitosa
											en el continente,
											lo colmaron con miles de millones 
de dólares en inversiones.
											Y esto llevó a un crecimiento 
significativo de la industria.
											De una producción casi nula en el 2000,
											hoy prácticamente todos
los países africanos
											tienen una pujante industria
de telefonía móvil.
											El sector ahora tiene alrededor 
de mil millones de conexiones telefónicas,
											ha creado casi cuatro millones de empleos
											y contribuye con miles de millones de
dólares en concepto de impuestos al año.
											Estos son impuestos que ahora el gobierno
puede invertir de nuevo en la economía
											para construir sus instituciones.
											Y esto es lo interesante:
											como la mayoría de las personas 
ya no tiene que sobornar empleados
											para tener un teléfono,
											la corrupción, por lo menos
en esta industria, se ha reducido.
											Ahora bien, si Mo Ibrahim hubiese esperado
a que la corrupción acabase
											en toda el África subsahariana
antes de invertir,
											todavía estaría esperando.
									",Reducing corruption takes a specific kind of investment,Efosa Ojomo,11:45,"global issues,investment,development,social change,corruption,Africa,business,poverty,innovation"
"
","
","
",Reducing corruption takes a specific kind of investment,Efosa Ojomo,11:45,"global issues,investment,development,social change,corruption,Africa,business,poverty,innovation"
"
											You know, most people who engage
in corruption know they shouldn't.
											I mean, the public officials
who were demanding bribes from people
											to get phones
											and the people
who were paying the bribes —
											they knew they were breaking the law.
											But they did it anyways.
											The question is: Why?
											The answer?
											Scarcity.
									","
											Yolsuzluğa kalkışan insanların çoğu
yapmamaları gerektiğini biliyor.
											Telefon vermek için insanlardan 
rüşvet talep eden kamu görevlileri
											ve rüşveti ödeyen insanlar
											suç işlediklerini biliyorlardı.
											Ama yine de yaptılar.
											Soru ise şu: Neden?
											Cevap?
											Kıtlık.
									","
											La mayoría de las personas corruptas
saben que no deberían serlo.
											Es decir, tanto los empleados públicos
que pedían sobornos
											a quienes querían un teléfono,
											como las personas 
que pagaban esos sobornos,
											sabían que infringían la ley.
											Pero lo hacían de todas formas.
											La pregunta es: ¿por qué?
											Y la respuesta es:
											la escasez.
									",Reducing corruption takes a specific kind of investment,Efosa Ojomo,11:45,"global issues,investment,development,social change,corruption,Africa,business,poverty,innovation"
"
","
","
",Reducing corruption takes a specific kind of investment,Efosa Ojomo,11:45,"global issues,investment,development,social change,corruption,Africa,business,poverty,innovation"
"
											See, whenever people would benefit
from gaining access
											to something that scarce,
											this makes corruption attractive.
											You know, in poor countries, we complain
a lot about corrupt politicians
											who embezzle state funds.
											But in many of those countries,
economic opportunity is scarce,
											and so corruption becomes
an attractive way to gain wealth.
											We also complain about
civil servants like police officers,
											who extort money from everyday
hardworking citizens.
											But most civil servants
are grossly underpaid
											and are leading desperate lives.
											And so for them, extortion or corruption
is a good way to make a living.
									","
											Ne zaman insanlar nadir olan
bir şeye erişim sağlamaktan yararlanıyorsa
											bu yolsuzluğu çekici kılıyor.
											Bildiğiniz üzere yoksul ülkelerde
devlet fonundan para sızdıran
											yozlaşmış siyasetçilerden 
çok şikayet ederiz.
											Ama bu ülkelerinden birçoğunda
ekonomik fırsat azdır.
											Dolayısıyla yolsuzluk servet kazanmanın
çekici bir yolu hâline gelir.
											Aynı zamanda her gün 
çok çalışan vatandaşlardan
											para sızdıran polis memurları gibi
devlet memurlarından da şikâyet ederiz.
											Ama çoğu devlet memuru
oldukça düşük ücret alıyor
											ve çaresiz hayatları var.
											Dolayısıyla onlar için para sızdırma
veya yolsuzluk, geçinmek için iyi bir yol.
									","
											Cuando alguien sale beneficiado
por tener acceso a algo escaso,
											la corrupción se vuelve atractiva.
											En los países pobres nos quejamos mucho
de los políticos corruptos
											que malversan fondos públicos.
											Pero en muchos de esos países,
hay pocas oportunidades económicas,
											entonces la corrupción se vuelve 
una forma atractiva para hacer dinero.
											También nos quejamos de 
empleados públicos como los policías,
											quienes extorsionan todos los días 
a ciudadanos que trabajan duro.
											Pero la mayoría de esos empleados
son mal pagados
											y viven situaciones desesperantes.
											Para ellos, la extorsión o corrupción
son buenas formas de ganarse la vida.
									",Reducing corruption takes a specific kind of investment,Efosa Ojomo,11:45,"global issues,investment,development,social change,corruption,Africa,business,poverty,innovation"
"
","
","
",Reducing corruption takes a specific kind of investment,Efosa Ojomo,11:45,"global issues,investment,development,social change,corruption,Africa,business,poverty,innovation"
"
											You know, this phenomenon also plays
itself out in wealthy countries as well.
											When rich parents
bribe university officials —
									","
											Bildiğiniz üzere bu olgu
varlıklı ülkelerde de rol oynuyor.
											Zengin ebeveynler üniversite
memurlarına rüşvet verdiğinde —
									","
											Este fenómeno también sucede 
en países ricos.
											Cuando padres ricos sobornan
a empleados de las universidades...
									",Reducing corruption takes a specific kind of investment,Efosa Ojomo,11:45,"global issues,investment,development,social change,corruption,Africa,business,poverty,innovation"
"
","
","
",Reducing corruption takes a specific kind of investment,Efosa Ojomo,11:45,"global issues,investment,development,social change,corruption,Africa,business,poverty,innovation"
"
											(Laughter)
									","
											(Gülüşmeler)
									","
											(Risas)
									",Reducing corruption takes a specific kind of investment,Efosa Ojomo,11:45,"global issues,investment,development,social change,corruption,Africa,business,poverty,innovation"
"
","
","
",Reducing corruption takes a specific kind of investment,Efosa Ojomo,11:45,"global issues,investment,development,social change,corruption,Africa,business,poverty,innovation"
"
											When rich parents
bribe university officials
											so their children can gain admission
into elite colleges,
											the circumstance is different,
											but the principle is the same.
											I mean, admission
into elite colleges is scarce,
											and so bribery becomes attractive.
									","
											Zengin ebeveynler üniversite memurlarına
											çocukları seçkin üniversitelere 
girebilsin diye rüşvet verdiğinde
											durum farklı
											ama ilke aynı.
											Demek istediğim, seçkin 
üniversitelere girmek zordur
											dolayısıyla rüşvetçilik çekici hâle gelir.
									","
											Cuando padres ricos sobornan
a empleados de las universidades
											para que sus hijos sean admitidos 
a las mejores universidades,
											la circunstancia es diferente,
											pero el principio es el mismo.
											Es decir, las admisiones son escasas,
											entonces el soborno se vuelve atractivo.
									",Reducing corruption takes a specific kind of investment,Efosa Ojomo,11:45,"global issues,investment,development,social change,corruption,Africa,business,poverty,innovation"
"
","
","
",Reducing corruption takes a specific kind of investment,Efosa Ojomo,11:45,"global issues,investment,development,social change,corruption,Africa,business,poverty,innovation"
"
											The thing is,
											I'm not trying to say there shouldn't
be things that are scarce in society
											or things that are selective.
											What I'm just trying to explain
											is this relationship
between corruption and scarcity.
											And in most poor countries,
way too many basic things are scarce.
											I mean things like food,
											education,
											health care,
											economic opportunity,
											jobs.
											This creates the perfect breeding ground
for corruption to thrive.
											Now, in no way does this
excuse corrupt behavior.
											It just helps us
understand it a bit better.
											Investing in businesses
that make things affordable
											and accessible to so many more people
											attacks this scarcity
											and creates the revenues for governments
to reinvest in their economies.
									","
											Mesele şu ki
											toplumda nadir veya seçkin olan şeyler 
olmamalı demeye çalışmıyorum.
											Açıklamaya çalıştığım şey
											yolsuzluk ve nadirlik arasındaki bu ilişki
											ve çoğu yoksul ülkelerde
birçok oldukça temel şeyler nadirdir.
											Yemek,
											eğitim,
											sağlık hizmeti,
											ekonomik fırsat,
											iş gibi şeyleren bahsediyorum.
											Bu, yolsuzluğun büyümesi için
mükemmel bir üreme alanı.
											Bu bahane hiçbir şekilde 
davranışı bozmuyor.
											Sadece biraz daha iyi anlamamızı sağlıyor.
											Nesneleri uygun fiyatlı hâle getiren
											ve çok daha fazla insana 
erişilebilir kılan işlere yatırım yapmak
											bu nadirliğe saldırıyor
											ve hükûmetlerin ekonomilerine yeniden
yatırım yapmaları için gelir yaratıyor.
									","
											Lo que quiero decir
											no es que ciertas cosas 
no deberían escasear en la sociedad
											o no ser selectivas.
											Lo que trato de explicar
											es la relación entre 
la corrupción y la escasez.
											En la mayoría de los países pobres, hay 
muchas cosas esenciales que son escasas.
											Me refiero a cosas como comida,
											educación,
											atención médica,
											oportunidades económicas,
											empleos.
											Esto crea el ambiente ideal 
para que la corrupción prospere.
											Pero esto no es una excusa 
para tener una conducta corrupta.
											Tan solo nos ayuda a entenderla mejor.
											Invertir en negocios que hacen
los productos más económicos
											y accesibles a muchas más personas
											permite atacar esta escasez
											y crea ingresos que los gobiernos 
pueden reinvertir en sus economías.
									",Reducing corruption takes a specific kind of investment,Efosa Ojomo,11:45,"global issues,investment,development,social change,corruption,Africa,business,poverty,innovation"
"
","
","
",Reducing corruption takes a specific kind of investment,Efosa Ojomo,11:45,"global issues,investment,development,social change,corruption,Africa,business,poverty,innovation"
"
											Now, when this happens
on a countrywide level,
											it can revolutionize nations.
											Consider the impact in South Korea.
											Now, in the 1950s,
											South Korea was
a desperately poor country,
											and it was very corrupt.
											The country was ruled
by an authoritarian government
											and engaged in bribery and embezzlement.
											In fact, economists at the time
said South Korea was trapped in poverty,
											and they referred to it
as ""an economic basket case.""
											When you looked
at South Korea's institutions,
											even as late as the 1980s,
											they were on par with some of the poorest
and most corrupt African countries
											at the time.
											But as companies like
Samsung, Kia, Hyundai
											invested in innovations
that made things much more affordable
											for so many more people,
											South Korea ultimately became prosperous.
									","
											Bu, ülke çapında bir düzeyde olduğunda
											milletleri kökten değiştirebilir.
											Güney Kore'deki etkiyi göz önüne alın.
											1950'lerde Güney Kore
son derece yoksul bir ülkeydi
											ve çok yozlaşmıştı.
											Ülke, otoriteryen bir hükûmet
tarafından yönetiliyordu,
											rüşvetçilik ve yolsuzlukla doluydu.
											Aslında o zamanın ekonomistleri
											Güney Kore'nin sefalet içinde
hapsedildiğini söylüyordu
											ve bunu ""ekonomik bir bunalım"" 
olarak tanımlıyordu.
											Güney Kore'nin kurumlarına baktığınızda
											1980'ler kadar geç zamanlarda bile
											en yoksul ve en yozlaşmış Afrika 
ülkeleriyle o zaman eşdeğer tutuluyordu.
											Ama Samsung, Kia
ve Hyundai gibi şirketlerin
											çok daha fazla insan için nesneleri 
çok daha uygun fiyatlı hâle getiren
											yeniliklere yatırım yapmasıyla
											Güney Kore en sonunda zengin oldu.
									","
											Cuando esto sucede a nivel nacional,
											puede revolucionar los países.
											Piensen en el caso de Corea del Sur.
											En la década de los 50,
											Corea del Sur era un país 
extremadamente pobre,
											y era muy corrupto.
											El país estaba dirigido 
por un gobierno autoritario
											que cometía sobornos y malversaciones.
											En esa época, los economistas decían
que el país estaba sumido en la pobreza,
											y lo tildaron como un caso perdido.
											Si observamos las instituciones
de Corea del Sur,
											incluso en los años 1980,
											se encontraban a la par
											con algunos de los países africanos 
más pobres y corruptos en aquel entonces.
											Pero cuando empresas 
como Samsung, Kia y Hyundai
											invirtieron en innovación, lo que hizo
que más cosas fueran económicas
											para muchas más personas,
											Corea del Sur finalmente prosperó.
									",Reducing corruption takes a specific kind of investment,Efosa Ojomo,11:45,"global issues,investment,development,social change,corruption,Africa,business,poverty,innovation"
"
","
","
",Reducing corruption takes a specific kind of investment,Efosa Ojomo,11:45,"global issues,investment,development,social change,corruption,Africa,business,poverty,innovation"
"
											As the country grew prosperous,
											it was able to transition
from an authoritarian government
											to a democratic government
											and has been able to reinvest
in building its institutions.
											And this has paid off tremendously.
											For instance, in 2018,
											South Korea's president
was sentenced to 25 years in prison
											on corruption-related charges.
											This could never have happened decades ago
when the country was poor
											and ruled by an authoritarian government.
											In fact, as we looked at most prosperous
countries today, what we found was,
											they were able to reduce corruption
as they became prosperous —
											not before.
									","
											Ülke daha varlıklı oldukça
											otoriteryen bir hükûmetten
demokratik bir hükûmete geçebildiler
											ve kendi kurumlarını kurmak için
yeniden yatırım yapabildiler
											ve bu harika bir şekilde sonuç verdi.
											Örneğin 2018'de Güney Kore'nin başkanı
yolsuzluğa bağlı suçlamalarla
											25 yıllık hapis cezasına çarptırıldı.
											Bu, ülke yoksul ve otoriteryen bir hükûmet
tarafından yürütüldüğü zamanlarda,
											on yıllar önce asla olamazdı.
											Aslında bugün en zengin 
ülkelere baktığımızda
											bulduğumuz şey varlıklı hâle geldikçe
yolsuzluğu azaltabilmiş olmalarıydı —
											daha öncesinde değil.
									","
											Con la prosperidad del país,
											logró crear una transición
de un gobierno autoritario
											a un gobierno democrático
											y ha logrado reinvertir en
la construcción de sus instituciones.
											Y esto ha valido enormemente la pena.
											Por ejemplo, en el 2018,
											el presidente de Corea del Sur
fue sentenciado a 25 años de prisión
											por cargos relacionados con corrupción.
											Esto no habría sido posible hace 
algunos años cuando el país era pobre
											y tenía un gobierno autoritario.
											De hecho, al observar a la mayoría 
de los países de hoy en día,
											vimos que lograron reducir 
la corrupción al volverse prósperos,
											y no antes.
									",Reducing corruption takes a specific kind of investment,Efosa Ojomo,11:45,"global issues,investment,development,social change,corruption,Africa,business,poverty,innovation"
"
","
","
",Reducing corruption takes a specific kind of investment,Efosa Ojomo,11:45,"global issues,investment,development,social change,corruption,Africa,business,poverty,innovation"
