en,fr,tr,es,title,speaker,duration,tags
"
","
","
","
",Bridges should be beautiful,Ian Firth,14:01,"architecture,beauty,community,engineering,identity,creativity,infrastructure,public spaces,innovation"
"
											Engineers have to do their calculations
and get their sums right
											to make sure that those margins are there,
											and society expects them to do so,
											which is why it's all the more alarming
when things like this happen.
											I'm not going to go into the reasons
for these tragedies,
											but they are part of the reason
											why technological change
happens quite slowly.
											Nobody wants this to happen.
											Clients don't want this to happen
on their projects, obviously.
											And yet of course they want innovation.
											Innovation is vital.
											As an engineer, it's part of my DNA.
											It's in my blood.
											I couldn't be a very good engineer
if I wasn't wanting to innovate,
											but we have to do so from a position
of knowledge and strength
											and understanding.
											It's no good taking a leap in the dark,
											and civilization has learned from mistakes
since the beginning of time —
											no one more so than engineers.
									","
											Les ingénieurs doivent 
bien effectuer leurs calculs
											qui assurent que ces marges existent,
											et la société s'attend à ça.
											Ainsi, c'est d'autant plus alarmant
quand des choses comme ça arrivent.
											Je ne vais pas parler
des raisons de ces tragédies,
											mais elles font partie des causes
											de la lenteur des
évolutions technologiques.
											Personne ne veut que cela n'arrive.
											Les clients ne veulent pas voir
leurs projets entachés, évidemment.
											Et ils veulent quand même de l'innovation.
											L'innovation est vitale.
											En tant qu'ingénieur,
c'est inscrit dans mon ADN.
											C'est dans mon sang.
											Je ne pourrais pas être un bon ingénieur
si je ne cherchais pas à être innovant,
											mais nous devons l'être en
position de force, avec du savoir
											et de la compréhension.
											Il ne faut pas sauter dans l'inconnu,
											et notre civilisation a appris de ses
erreurs depuis la nuit des temps —
											les ingénieurs plus que tous.
									","
											Mühendisler hesaplama
ve doğru çıkarım yapmak zorunda,
											o marjinleri elde etmek zorunda
											ve toplum da onlardan bunu bekliyor,
											o yüzden böyle bir şey yaşandığında
çok fazla endişe veriyor.
											Bu trajedilerin nedenlerine inmeyeceğim
											ama teknolojik değişimin yavaş olması
											nedenlerin bir kısmı.
											Bunun olmasını kimse istemez.
											Müşteriler de projelerine
bunun olmasını istemez.
											Ancak yine de hâliyle yenilik istiyorlar.
											Yenilik çok önemli.
											Mühendis olarak benim de DNA'mda var.
											İçimde var.
											Yenilik yanlısı olmasam
iyi bir mühendis olamam
											ama yenilik yapacaksak
											bilgi, güç ve anlayış
penceresinden bakmamız lazım.
											Karanlıkta adım atmak iyi bir fikir değil
											ve medeniyet de tarih boyunca
bundan ders çıkardı,
											mühendisler de öyle.
									","
											Los ingenieros tienen que hacer 
sus cálculos correctamente
											para asegurar esos márgenes,
											y la sociedad espera que así lo hagan,
											por eso es tan alarmante cuando
ocurren hechos como estos.
											No voy a ahondar sobre 
las causas de estas tragedias,
											pero son parte de la razón
											por la que el cambio tecnológico
ocurre de forma tan lenta.
											Nadie quiere que ocurra esto.
											Los clientes no quieren que esto
les ocurra a sus proyectos, obvio,
											sin embargo quieren innovación.
											La innovación es vital.
											Como ingeniero, es parte de mi ADN.
											Está en mi sangre.
											No sería un buen ingeniero
si no quisiera innovar,
											pero debemos hacerlo desde
una posición sólida,
											con un buen conocimiento de la situación.
											No podemos caminar en la oscuridad
											y las civilizaciones han aprendido
de sus errores desde los comienzos...
											especialmente los ingenieros.
									",Bridges should be beautiful,Ian Firth,14:01,"architecture,beauty,community,engineering,identity,creativity,infrastructure,public spaces,innovation"
"
","
","
","
",Bridges should be beautiful,Ian Firth,14:01,"architecture,beauty,community,engineering,identity,creativity,infrastructure,public spaces,innovation"
"
											Some of you may have seen
this film before —
											this is the very famous
Tacoma Narrows Bridge collapse
											in Tacoma, Washington state,
											1940.
											The bridge became known
as ""Galloping Gertie""
											because she — she?
											Is a bridge female? I don't know.
											She was wobbling like this
for quite a long time,
											and notice this twisting motion.
											The bridge was far too flexible.
											It was designed by a chap
called Leon Moisseiff,
											no stranger to suspension bridge design,
											but in this case he pushed the limits
just that little bit too far
											and paid the price.
											Thankfully, nobody was killed.
											But this bridge collapse stopped
suspension bridge development
											dead in its tracks.
											For 10 years nobody thought
about doing another suspension bridge.
											There were none.
											And when they did emerge in the 1950s,
											they were an understandable overreaction,
											this sort of oversafe response
to what had happened.
											But when it did occur in the mid-60s,
											there was indeed a step change —
											an innovation,
a technological step change.
											This is the Severn Bridge in the UK.
											Notice the aerodynamically
streamlined cross section
											in the center there.
											It's also a box which makes it
very torsionally stiff —
											that twisting motion which we saw
at Tacoma would not happen here.
											And it's also really lightweight,
											and as we'll see in a moment,
											lightweight is really
important for long spans,
											and everybody seems
to want us to build longer spans.
									","
											Cette vidéo peut vous être familière —
											celle du fameux effondrement
du pont du détroit de Tacoma
											à Tacoma dans l'État de Washington,
											en 1940.
											Ce pont a été nommée
« Gertie la Galopante »,
											parce qu'elle — elle ?
											Un pont féminin ? Je ne sais pas.
											Elle chancelait comme ça
depuis assez longtemps,
											et regardez ce mouvement de torsion.
											Le pont était bien trop souple.
											Il a été conçu par un gars
appelé Leon Moisseiff,
											habitué à concevoir des ponts suspendus,
											mais il a ici poussé les limites
juste un peu trop loin
											et en a payé le prix.
											Heureusement, personne n'a été tué.
											Mais cet effondrement a stoppé
le développement des ponts suspendus,
											et ce, très brusquement.
											Pendant 10 ans, personne n'a
pensé à refaire un pont suspendu.
											Il n'y en avait aucun.
											Et quand ils ont émergé
dans les années 50,
											la réaction fut démesurée mais légitime,
											une réponse de surprotection
à ce qu'il s'était passé.
											Mais pour ceux apparus
au milieu des années 60,
											le changement était radical —
											une innovation, une évolution
technologique radicale.
											Voici le Pont de la Severn,
au Royaume-Uni.
											Remarquez la section transversale
profilée avec aérodynamisme,
											au centre, là.
											Une boîte le rend aussi très
résistant à la torsion —
											le mouvement de torsion du pont
de Tacoma ne pourrait pas arriver ici.
											Et il est aussi très léger
											et comme nous allons le voir,
											être léger est très important
pour les longues travées,
											et tout le monde semble vouloir qu'elles
soient de plus en plus longues.
									","
											Bazılarınız bunu görmüştür...
											Ünlü Tacoma Narrows Köprüsü'nün çöküşü
											Takoma'da, Washington eyaleti,
											yıl 1940.
											Köprüye ''Sallanan Gertie'' adı takıldı,
											Çünkü köprü uzun bir zaman
böyle iki yana sallanıyordu,
											nasıl kıvrıldığına bir bakın.
											Köprü aşırı esnekti.
											Leon Moisseiff diye biri
tarafından tasarlanmıştı,
											asma köprü tasarımına yabancı değil
											ama burada sınırları aşırı zorladı
											ve bedelini ödedi.
											Neyse ki kimse hayatını kaybetmedi.
											Ama köprünün çöküşü
asma köprü gelişimini
											kökünden yok etti.
											On yıl boyunca kimse yeniden
bir asma köprü yapmayı düşünmedi.
											Hiç yapılmadı da.
											Sonra 1950'lerde yeniden ortaya çıktı,
											makul sayılacak bir aşırı tepki oldu,
											yaşananlardan sonra insanlar
güvenlik için tepki veriyordu.
											60'lı yılların ortasında
gerçekten yapıldığında
											artık bir değişiklik vardı;
											bir yenilik, teknolojik bir farklılık.
											Birleşik Krallık'taki Severn Köprüsü.
											Ortasındaki aerodinamik düzenekli
											geçiş kısmına dikkat çekiyorum.
											Aynı zamanda kafes sistemli,
yani bükülmeye dayanıklı,
											Takoma'da gördüğümüz o kıvrılma
bu örnekte asla olmaz.
											Ayrıca oldukça hafif,
											birazdan da göreceğiz,
											uzun kirişler için
hafiflik gerçekten önemli
											ve herkes daha uzun kirişler
inşa etmemizi istiyor.
									","
											Quizá hayan visto antes esta filmación —
											es del famoso puente de Tacoma Narrows
											que colapsó en Tacoma,
en el estado de Washington,
											en 1940.
											Fue conocido como
la ""Galopante Gertrudis"",
											porque ella —¿ella?—
											¿es un puente femenino? No sé.
											El puente se tambaleó así
durante un buen tiempo;
											observen este movimiento de torsión.
											El puente era demasiado flexible.
											Fue diseñado por Leon Moisseiff,
											experto en el diseño de puentes colgantes,
											pero aquí se pasó un poco más 
de los límites y pagó el precio.
											Afortunadamente, no hubo víctimas.
											Pero el colapso de este puente
											detuvo por completo el desarrollo
de los puentes colgantes.
											Durante 10 años nadie pensó
en construir otro puente colgante.
											No hubo ninguno.
											Y cuando resurgieron, en los años 50,
lo hicieron con exageración, obviamente;
											unos diseños demasiado seguros,
en respuesta a lo que había ocurrido.
											Pero cuando finalmente volvieron,
en la mitad de la década de los 60,
											ya había un cambio profundo,
											una innovación, un profundo
cambio tecnológico.
											Este es el Puente del Severn 
en el Reino Unido.
											Observen la sección, en el centro,
aerodinámicamente optimizada.
											También es como una caja,
lo que le da rigidez a la torsión,
											ese retorcimiento que vimos
en Tacoma no ocurriría aquí.
											También es muy ligero, y enseguida veremos
											que eso es muy importante
cuando se trata de grandes tramos,
											y pareciera que todos quieren puentes
con tramos cada vez más grandes.
									",Bridges should be beautiful,Ian Firth,14:01,"architecture,beauty,community,engineering,identity,creativity,infrastructure,public spaces,innovation"
"
","
","
","
",Bridges should be beautiful,Ian Firth,14:01,"architecture,beauty,community,engineering,identity,creativity,infrastructure,public spaces,innovation"
"
											The longest at the moment is in Japan.
											It's just under 2,000 meters — one span.
											Just under two kilometers.
											The Akashi Kaikyō Bridge.
											We're currently working on one in Turkey
which is a bit longer,
											and we've designed
the Messina Bridge in Italy,
											which is just waiting to get started
with construction one day,
											who knows when.
									","
											Pour l'instant, la plus
longue est au Japon.
											Elle fait un peu moins de 2 000 mètres
— une seule travée.
											Presque deux kilomètres.
											Le pont du détroit d'Akashi.
											Nous travaillons actuellement sur
un pont turc un peu plus long,
											et nous avons conçu
celui de Messine en Italie,
											qui attend juste d'être
construit, un jour,
											qui sait quand.
									","
											En uzun olanı Japonya'da.
											Tek bir kiriş 2000 metrenin biraz altı.
											Yani neredeyse iki kilometre.
											Akashi Kaikyo Köprüsü.
											Türkiye'de de biraz daha uzun
bir tanesi üzerinde çalışıyoruz
											ve İtalya'da Messina
Köprüsü'nü tasarladık.
											Bir gün yapılmayı bekliyor,
											acaba ne zaman.
									","
											El récord hoy en día está en Japón,
											con un vano de casi 2000 metros.
											Casi 2 kilómetros.
											El puente de Akashi Kaikyō.
											Estamos construyendo 
uno más largo en Turquía
											y hemos diseñado el puente
del estrecho de Messina en Italia,
											al que solo le falta ser construido
algún día, quién sabe cuándo.
									",Bridges should be beautiful,Ian Firth,14:01,"architecture,beauty,community,engineering,identity,creativity,infrastructure,public spaces,innovation"
"
","
","
","
",Bridges should be beautiful,Ian Firth,14:01,"architecture,beauty,community,engineering,identity,creativity,infrastructure,public spaces,innovation"
"
											(Laughter)
									","
											(Rires)
									","
											(Kahkahalar)
									","
											(Risas)
									",Bridges should be beautiful,Ian Firth,14:01,"architecture,beauty,community,engineering,identity,creativity,infrastructure,public spaces,innovation"
"
","
","
","
",Bridges should be beautiful,Ian Firth,14:01,"architecture,beauty,community,engineering,identity,creativity,infrastructure,public spaces,innovation"
"
											I'm going to come back
to Messina in a moment.
											But the other kind of long-span bridge
which uses that tension principle
											is the cable-stayed bridge,
											and we see a lot of these.
											In fact, in China they're building
a whole load of these right now.
											The longest of these is the Russky Bridge
in Vladivostok, Russia —
											just over 1,100 meters.
									","
											Je vais revenir sur Messine
dans un instant.
											Mais l'autre type de pont à longue travée
qui utilise le principe de tension
											est le pont à haubans,
											et on en voit beaucoup.
											En fait, les Chinois en construisent
énormément en ce moment.
											Le plus long de ces ponts est russe,
le pont de l'île Roussky, à Vladivostok —
											il fait plus de 1 100 mètres.
									","
											Messina'ya birazdan yeniden değineceğim.
											Germe ilkesini kullanan
uzun kirişli köprülerden diğer bir tür
											gergi askılı köprü
											ve bunlardan çok var.
											Hatta Çin bunlardan bir sürü inşa ediyor.
											Bunların en genişi Rusya'nın
Vladivostok kentindeki Russky Köprüsü.
											1100 metrenin biraz üstünde.
									","
											Regresaré a Messina en un momento.
											El otro de tipo de puente de tramos 
largos que usa el principio de la tensión
											es el puente atirantado, que es muy común.
											De hecho, en China se están construyendo
muchísimos en este momento.
											El más largo es el puente Russki
en Vladivostok, Rusia,
											un poco más de 1100 metros.
									",Bridges should be beautiful,Ian Firth,14:01,"architecture,beauty,community,engineering,identity,creativity,infrastructure,public spaces,innovation"
"
","
","
","
",Bridges should be beautiful,Ian Firth,14:01,"architecture,beauty,community,engineering,identity,creativity,infrastructure,public spaces,innovation"
"
											But let me take you back to this question
about long-span and lightweight.
											This is using Messina Bridge
as an example.
											The pie chart in the center represents
the capacity of the main cables —
											that's what holds the bridge up —
											the capacity of the main cables.
											And notice that 78 percent
of that capacity
											is used up just holding the bridge up.
											There's only 22 percent of its capacity —
											that's less than a quarter —
											available for the payload,
											the stuff that the bridge
is there to support:
											the railway, the road and so on.
											And in fact,
											over 50 percent of that payload —
											of that dead load —
											is the cable on its own.
											Just the cable without any bridge deck.
											If we could make that cable lighter,
											we could span longer.
											Right now if we use the high-strength
steel wire available to us,
											we can span, practically speaking,
around about five or six kilometers
											if we really push it.
											But if we could use
carbon fiber in those cables,
											we could go more than 10 kilometers.
											That's pretty spectacular.
									","
											Mais revenons à la question
de longue travée et de légèreté.
											Utilisons le pont de Messine en exemple.
											Le graphique au milieu représente
la capacité des câbles principaux —
											c'est ce qui fait tenir le pont —
											la capacité des câbles principaux.
											Et remarquez que 78% de cette capacité
											est utilisée uniquement pour
que le pont reste en place.
											Seulement 22% de sa capacité —
											c'est moins d'un quart —
											est utilisée pour les charges,
											tout ce que le pont doit soutenir :
											la voie ferrée, la route, etc.
											Et en fait,
											plus de 50% de cette charge —
											de cette charge morte —
											est celle des câbles eux-mêmes.
											Juste les câbles, sans le tablier du pont.
											Si nous pouvions faire
des câbles plus légers,
											les travées seraient plus longues.
											Actuellement, si nous utilisons des fils
d'acier haute résistance,
											la travée peut, en pratique,
atteindre environ cinq ou six kilomètres
											si on donne tout.
											Mais si nous utilisions de la
fibre de carbone dans ces câbles,
											nous pourrions atteindre
plus de 10 kilomètres.
											C'est assez spectaculaire.
									","
											Uzun kiriş ve hafiflik
konusuna geri dönelim.
											Messina Köprüsü bunlara bir örnek.
											Ortadaki grafik ana kabloların
kapasitesini temsil ediyor -
											köprüyü ayakta tutan şey bu -
											ana kabloların kapasitesi.
											Bu kapasitenin yüzde 78'i
											köprüyü ayakta tutmak için kullanılıyor.
											Geriye yüzde 22 kalıyor -
											yani bir çeyrekten daha az -
											bu da üzerindeki yük için,
											köprünün destekleyeceği şeyler için:
											demir yolu, kara yolu vb.
											Aslına bakarsak
											bu yükün en az yarısı -
											ölü yük dediğimiz kısım -
											kablonun kendisi.
											Diğer hiçbir kısım olmadan kablo ağırlığı.
											Bu kabloyu daha hafif yapabilirsek
											kirişlerimiz daha uzun olabilir.
											Şu an mevcut olan yüksek dayanıklı
çelik kabloyu kullansak
											sınırları zorladığımızda
beş ve altı km arasında
											daha çok uzunluk elde ederiz.
											Ancak kablolar için
karbon fiber kullanırsak
											10 kilometrenin üzerine çıkabiliriz.
											Bu harika.
									","
											Pero volvamos al asunto 
del tramo largo y la ligereza.
											Usaremos el puente Messina como ejemplo.
											El gráfico circular que ven representa
la capacidad de los cables principales
											—es lo que sostiene el puente—
											la capacidad de los cables principales.
											Vean que el 78 % de esa capacidad
											se usa solo para sostener el puente.
											Solo queda el 22 % de su capacidad
											—menos de un cuarto—
											para sostener la carga
											o sea, lo que el puente sostendrá:
											el ferrocarril, la carretera, etc.
											De hecho,
											más del 50 % de esa carga
											—de esa carga inevitable—
											se va en el cable.
											Solo el cable sin el puente.
											Si podemos fabricar un cable más ligero
											podríamos tener tramos más largos.
											Ahora, si usamos el cable de acero 
de alta resistencia que existe
											podemos construir tramos
de cinco a seis kilómetros,
											si llegamos al límite.
											Si pudiéramos usar fibras 
de carbono para esos cables,
											llegaríamos a más de 10 kilómetros.
											Sería espectacular.
									",Bridges should be beautiful,Ian Firth,14:01,"architecture,beauty,community,engineering,identity,creativity,infrastructure,public spaces,innovation"
"
","
","
","
",Bridges should be beautiful,Ian Firth,14:01,"architecture,beauty,community,engineering,identity,creativity,infrastructure,public spaces,innovation"
"
											But of course superspans is not
necessarily the way to go everywhere.
											They're very expensive
											and they've got all sorts
of other challenges associated with them,
											and we tend to build multispan
											when we're crossing
a wide estuary or a sea crossing.
											But of course if that sea crossing
were somewhere like Gibraltar,
											or in this case, the Red Sea,
											we would indeed be building
multiple superlong spans
											and that would be
something spectacular, wouldn't it?
											I don't think I'm going to see
that one finished in my lifetime,
											but it will certainly be worth waiting for
for some of you guys.
									","
											Mais de longues travées ne sont pas
forcément la solution partout.
											Ça coûte très cher
											et implique beaucoup de
défis différents à relever,
											et nous optons souvent pour
des travées multiples
											pour franchir de larges
estuaires ou des détroits.
											Mais bien sûr, si ce détroit était
situé comme celui de Gibraltar,
											ou dans ce cas, comme celui
de la Mer Rouge,
											nous construirions en effet des
ponts à travées longues et multiples
											et cela serait vraiment spectaculaire,
n'est-ce pas ?
											Je ne pense pas que j'en verrai un
terminé dans ma vie,
											mais ça vaudra surement la peine
d'attendre pour certains d'entre vous.
									","
											Tabii çok uzun kirişli köprüler
her yere gitmek için şart değil.
											Çok pahalılar
											ve bir dizi sorunu
beraberinde getiriyorlar,
											biz de bir nehir
veya akarsudan geçmek için
											çok şerit kullanmaya meyilliyiz.
											Ancak tabii bu su geçiti
Gibraltar gibi bir yerdeyse
											veya bu örnekte Kızıl Deniz'de,
											çok sayıda çok uzun kirişler
inşa etmemiz gerekir,
											bu da harika olur, öyle değil mi?
											Sanırım ben kendi hayatımda
böyle bir köprü göremeyeceğim,
											ama kiminiz için
beklemeye değer bir şey olacak.
									","
											Claro que los tramos extremadamente largos
no son necesariamente lo que queremos.
											Son muy costosos,
											hay muchos otros desafíos que sobrellevar
											y preferimos construirlos
con varios tramos
											cuando atravesamos un estuario 
ancho o un cruce marítimo.
											Claro que si ese cruce marítimo
fuera en un sitio como Gibraltar,
											o en este caso, el mar Rojo,
											tendríamos que construir 
varios tramos muy largos
											y eso sí que sería algo 
espectacular, ¿no creen?
											No creo que me alcance la vida
para llegar a ver uno de estos,
											pero ciertamente para algunos 
de Uds. vale la pena esperar.
									",Bridges should be beautiful,Ian Firth,14:01,"architecture,beauty,community,engineering,identity,creativity,infrastructure,public spaces,innovation"
"
","
","
","
",Bridges should be beautiful,Ian Firth,14:01,"architecture,beauty,community,engineering,identity,creativity,infrastructure,public spaces,innovation"
"
											Well, I want to tell you about something
which I think is really exciting.
											This is a multispan suspension bridge
across very deep water in Norway,
											and we're working on this at the moment.
											The deep water means that foundations
are prohibitively expensive.
											So this bridge floats.
											This is a floating,
multispan suspension bridge.
											We've had floating bridges before,
but nothing like this.
											It stands on floating pontoons
											which are tethered to the seabed
and held down —
											so, pulled down
against those buoyancy forces,
											and in order to make it stable,
											the tops of the towers
have to be tied together,
											otherwise the whole thing
would just wobble around
											and nobody will want to go on that.
											But I'm really excited about this
											because if you think
about the places around the world
											where the water is so deep
											that nobody has given a second thought
to the possibility of a bridge
											or any kind of crossing,
											this now opens up that possibility.
											So this one's being done
by the Norwegian Roads Administration,
											but I'm really excited to know
											where else will this technology
enable development —
											that growing together,
											that building of community.
									","
											Bien, je vais vous parler de quelque chose
que je trouve vraiment formidable.
											Voici un pont suspendu à travées multiples
qui traverse les eaux profondes de Norvège
											sur lequel nous travaillons en ce moment.
											« Eaux profondes » signifie que les
fondations sont d'un prix exorbitant.
											Donc ce pont flotte.
											Un pont suspendu à
travées multiples, qui flotte.
											Il existe déjà des ponts
flottants, mais rien de tel.
											Il tient sur des pontons flottants
											ancrés au fond de la mer
et maintenus sous l'eau —
											donc, tirés sous l'eau contre
les forces de flottabilité.
											Et pour les rendre stables,
											les sommets des tours doivent
être rattachés,
											sinon toute la construction oscillerait
											et personne ne voudrait y circuler.
											Mais je suis très enthousiaste
											car si vous pensez à tous
les endroits dans le monde
											où l'eau est si profonde
											que personne n'a jamais 
considéré y construire un pont
											ou quoique ce soit d'autre,
											ce pont ouvre des possibilités.
											Il est donc construit par
l'Administration Norvégienne des Routes,
											mais j'ai vivement hâte de savoir
											où cette technologie va
permettre le développement —
											pouvoir avancer ensemble,
											bâtir des communautés.
									","
											Çok heyecan verici olduğunu düşündüğüm
bir şeyi paylaşmak istiyorum.
											Bu Norveç'te çok büyük derinlik üstünde
çok kirişli bir asma köprü
											ve şu anda bunun üzerinde çalışıyoruz.
											Derin su demek köprünün temelleri
aşırı derecede pahalı demek.
											Yani bu köprü yüzüyor.
											Bu yüzen, çok kirişli bir asma köprü.
											Daha önce de yüzen köprülerimiz oldu,
ama hiçbiri böyle değildi.
											Yüzen dubalar üzerinde duruyor,
											dubalarda aşağıdaki yataklara bağlı,
											kaldırma kuvvetine doğru etki edildiğinde
											dengenin sağlanması için
											kirişlerin üst uçlarının birbirine
bağlı olması gerekiyor,
											aksi hâlde tüm köprü sallanır
											ve kimse bunu istemez.
											Bu bana gerçekten heyecan veriyor
											çünkü su derinliğinin fazla olduğu
											dünyadaki onca yeri düşündüğünüzde
											kimse orada bir köprü
olabileceğıne ihtimal vermiyordu,
											hatta herhangi bir geçite.
											Artık bu sistem yeni bir imkân tanıyor.
											Bu köprü Norveç Yol İdaresi
tarafından yapılıyor
											ama ben yine de
											bu teknolojinin mümkün kılacağı
gelişim konusunda,
											birlikte büyüme konusunda,
											topluluk gelişim konusunda heyecanlıyım.
									","
											Quiero contarles algo 
que creo es muy emocionante.
											Este es un puente colgante 
de varios tramos que atraviesa
											un cuerpo de aguas profundas en Noruega
											y en el que estamos trabajando.
											Trabajar en aguas profundas significa que 
las bases son extremadamente costosas.
											Así que este puente flota.
											Este es un puente colgante
de varios tramos que flota.
											Hemos construido puentes flotantes
antes, pero nada como este.
											Descansa sobre pontones flotantes
											atados al lecho marino y sujetados...
											o tirados hacia abajo 
contra las fuerzas de flotación,
											y para hacerlo estable
											las torres tienen que
estar atadas entre sí,
											de lo contrario se tambalearía todo
											y nadie querría cruzarlo.
											Estoy muy entusiasmado con esto
											porque si piensan en
otras partes del mundo
											donde el agua es tan profunda
											que nadie ha considerado 
la posibilidad de un puente,
											o cualquier otro tipo de cruce,
											esto les da esa posibilidad.
											Este está siendo construido por 
la Administración de Vías de Noruega,
											pero me entusiasma saber
											dónde más esta tecnología
nos ayudará a desarrollarnos...
											a crecer juntos,
											a construir la comunidad.
									",Bridges should be beautiful,Ian Firth,14:01,"architecture,beauty,community,engineering,identity,creativity,infrastructure,public spaces,innovation"
"
","
","
","
",Bridges should be beautiful,Ian Firth,14:01,"architecture,beauty,community,engineering,identity,creativity,infrastructure,public spaces,innovation"
"
											Now, what about concrete?
											Concrete gets a pretty bad name sometimes,
											but in the hands of people
like Rudy Ricciotti here,
											look what you can do with it.
											This is what we call ultra-high
performance fiber-reinforced concrete.
											It's a bit of a mouthful.
											Us engineers love those kinds of words.
									","
											Maintenant, et le béton ?
											Le béton a parfois mauvaise réputation,
											mais dans les mains de
personnes comme Rudy Ricciotti,
											voyez ce qu'on peut en faire.
											C'est ce qu'on appelle du béton
fibré à ultra hautes performances.
											Un peu long comme terme.
											Un terme fait pour nous, les ingénieurs.
									","
											Peki ya beton?
											Betonun pek bir prestiji yok
											ama Rudy Ricciotti gibi
birinin ellerindeyken
											neler olabileceğine bir göz atın.
											İşte buna ultra yüksek performanslı
fiber güçlendirilmiş beton diyoruz.
											Söylemesi biraz zahmetli.
											Biz mühendisler böyle laflara bayılırız.
									","
											Ahora, ¿qué tal el hormigón?
											El hormigón tiene a veces 
una mala reputación
											pero en las manos de personas
como Rudy Ricciotti aquí,
											miren lo que puede construirse.
											Esto es hormigón de ultra alto 
rendimiento reforzado con fibra.
											Casi un trabalenguas.
											A los ingenieros nos encantan esas frases.
									",Bridges should be beautiful,Ian Firth,14:01,"architecture,beauty,community,engineering,identity,creativity,infrastructure,public spaces,innovation"
"
","
","
","
",Bridges should be beautiful,Ian Firth,14:01,"architecture,beauty,community,engineering,identity,creativity,infrastructure,public spaces,innovation"
"
											(Laughter)
									","
											(Rires)
									","
											(Kahkahalar)
									","
											(Risas)
									",Bridges should be beautiful,Ian Firth,14:01,"architecture,beauty,community,engineering,identity,creativity,infrastructure,public spaces,innovation"
"
","
","
","
",Bridges should be beautiful,Ian Firth,14:01,"architecture,beauty,community,engineering,identity,creativity,infrastructure,public spaces,innovation"
"
											But what you do with this —
											this is really superstrong,
and it's really durable,
											and you can get this fantastic
sculptural quality.
											Who said concrete bridges are dull?
									","
											Mais ce qu'on fait avec —
											c'est un matériau très résistant
et durable dans le temps
											et le rendu sculptural
peut être splendide.
											Oui, le béton peut être attrayant.
									","
											Bununla yapabilecekleriniz
											gerçekten çok güçlü ve çok dayanıklı,
											ayrıca bu heykelsi kaliteyi
elde ediyorsunuz.
											Beton köprülerin
sönük olduğunu da kim söyledi?
									","
											¿Qué hacemos con esto?
											Es fortísimo, muy duradero
											y se puede obtener esta calidad
de escultura espectacular.
											¿Quién dice que los puentes 
de hormigón son aburridos?
									",Bridges should be beautiful,Ian Firth,14:01,"architecture,beauty,community,engineering,identity,creativity,infrastructure,public spaces,innovation"
"
","
","
","
",Bridges should be beautiful,Ian Firth,14:01,"architecture,beauty,community,engineering,identity,creativity,infrastructure,public spaces,innovation"
"
											We could talk about all sorts
of other new technologies and things
											which are going on,
											robots and 3-D printing
and AI and all of that,
											but I want to take you back to something
which I alluded to earlier on.
											Our bridges need to be functional, yes.
											They need to be safe — absolutely.
											They need to be serviceable and durable.
											But I passionately believe
they need to be elegant;
											they need to be beautiful.
											Our bridges are designed for a long time.
											We tend to design for 100 years plus.
											They're going to be there
for an awfully long time.
											Nobody is going to remember the cost.
											Nobody will remember
whether it overran a few months.
											But if it's ugly or just dull,
											it will always be ugly or dull.
									","
											Nous pourrions parler de
bien d'autres technologies
											qui voient le jour,
											les robots, l'impression 3D,
les IA et tout ça,
											mais je préfère revenir sur ce
à quoi j'ai fait allusion plus tôt.
											Nos ponts doivent être fonctionnels, oui.
											Être sûrs, absolument.
											Ils doivent être pratiques et durables.
											Mais je crois vivement qu'ils
doivent être élégants ;
											qu'ils doivent être beaux.
											Nos ponts sont conçus pour durer.
											Nous les concevons pour plus de 100 ans.
											Ils seront là pendant
un sacré long moment.
											Personne ne se souviendra de leur prix.
											Personne ne se souviendra
de leur retard de deux mois.
											Mais s'ils sont laids ou insipides,
											ils seront toujours laids ou insipides.
									","
											Hâlâ devam etmekte olan
											tüm diğer teknolojilerden bahsedebiliriz;
											robotlar, 3D yazıcılar, yapay zekâ vs.
											ama başta üstü kapalı söylediğim
bir şeye dikkatinizi çekmek istiyorum.
											Evet, köprülerimiz işlevsel olmalı.
											Güvenli de olmalılar, kesinlikle.
											Dayanıklı ve kullanışlı olmalılar.
											Ama ben şık olmaları
gerektiğine içten inanıyorum;
											çok güzel olmalılar.
											Köprülerimiz çok uzun
bir zaman için tasarlanıyor.
											En az 100 yıl için tasarlıyoruz.
											Yani çok uzun bir süre orada olacaklar.
											Hiç kimse maliyetini hatırlamayacak.
											Hiç kimse çalışmaların
birkaç ay uzadığını hatırlamayacak.
											Ancak çirkin veya sönüklerse
											hep çirkin ve sönük olarak kalırlar.
									","
											Podría hablar de todo tipo de avances
tecnológicos que están ocurriendo:
											robots, impresión 3-D, 
inteligencia artificial y todo eso,
											pero quiero hablarles de algo
que mencioné antes.
											Los puentes tienen que ser funcionales.
											Tienen que ser seguros, claro.
											Hay que poder mantenerlos
y tienen que ser duraderos.
											Pero creo firmemente
que deben ser elegantes,
											que tienen que ser hermosos.
											Están diseñados para durar mucho tiempo.
											Por lo general, más de 100 años.
											Estarán allí por muchísimo tiempo.
											Nadie recordará el costo,
											o si se terminó un par de meses más tarde.
											Pero si es feo o aburrido,
											siempre será feo o aburrido.
									",Bridges should be beautiful,Ian Firth,14:01,"architecture,beauty,community,engineering,identity,creativity,infrastructure,public spaces,innovation"
"
","
","
","
",Bridges should be beautiful,Ian Firth,14:01,"architecture,beauty,community,engineering,identity,creativity,infrastructure,public spaces,innovation"
