en,de,tr,title,speaker,duration,tags
"
","
","
",Why it's too hard to start a business in Africa — and how to change it,Magatte Wade,9:12,"entrepreneur,Africa,women in business,business,global issues,economics,global development,investment,future"
"
											So, I have this attitude in life —
something is wrong, find a way to fix it.
											And that's why I start
the businesses that I start,
											that's usually consumer brands,
											that have embedded in them
the very best of my African culture.
											And what I do is it's all packaged,
21st century, world-class tendered,
											and I bring that to one of the most
sophisticated markets in the world,
											which is the US.
											First company was a beverage company,
											second one is a skin care company,
third one is launching next month,
											and they all have that in common.
									","
											Ich habe also die Lebenseinstellung —
es gibt ein Problem, finde eine Lösung.
											Daher fing ich mit meinen Geschäften an,
											und vertreibe Endprodukte,
											die das Allerbeste meiner
afrikanischen Kultur enthalten.
											Meine Produkte sind verpackt, zeitgerecht
und qualitativ sehr hochwertig,
											und ich vertreibe sie auf einem der
anspruchsvollsten Märkte weltweit,
											den USA.
											Meine erste Firma vertrieb Getränke,
											die zweite Hautpflegeprodukte,
die dritte wird nächsten Monat eingeführt,
											und sie alle haben das Eine gemeinsam.
									","
											Hayata karşı böyle bir tavrım var.

											Eğer yanlış bir şeyler varsa
onu çözmenin yolunu bul.
											Ve kurduğum firmaları bu yüzden kuruyorum,
											genellikle tüketici markaları olan
bu firmalara
											Afrika kültürümün en iyi 
yanları yerleştirilmiştir.
											Ve ben 21. yüzyıl, dünya standartlarına 
uygun olan ürünlerimi
											dünyanın en gelişmiş pazarlarından birine,
											ABD pazarına getiriyorum.
											İlk şirketim bir içecek şirketiydi,
											ikincisi cilt bakımı şirketi,
üçüncüsü önümüzdeki ay kurulacak
											ve onların hepsinin ortak noktası bu.
									",Why it's too hard to start a business in Africa — and how to change it,Magatte Wade,9:12,"entrepreneur,Africa,women in business,business,global issues,economics,global development,investment,future"
"
","
","
",Why it's too hard to start a business in Africa — and how to change it,Magatte Wade,9:12,"entrepreneur,Africa,women in business,business,global issues,economics,global development,investment,future"
"
											So, why are these people leaving?
											They're leaving because they have no jobs.
											They're leaving because
where they are, there's no jobs.
											So ...
											But poverty, that's really striking them,
is the root cause of why they're leaving.
											Now, why are people poor?
											People are poor
because they have no money.
											You have no money
because you have no source of income.
											And for most of us,
what is a source of income?
											For most of us, what is our
source of income, what is it, tell me?
											Jobs, thank you.
											Where do jobs come from?
											Come from where?
											Businesses, thank you.
									","
											Warum also gehen diese Menschen?
											Sie gehen, weil sie keine Arbeit haben.
											Sie gehen, weil es dort, wo sie sind,
keine Arbeit gibt.
											Also ...
											Armut, die sie wirklich hart trifft,
ist die Grundursache, warum sie gehen.
											Nun, warum ist man also arm?
											Man ist arm, weil man kein Geld hat.
											Man hat kein Geld, wenn man
keine Einnahmequelle hat.
											Was ist für die meisten
eine Einnahmequelle?
											Was ist für die meisten
eine Einnahmequelle? Was? Sagen Sie es!
											Arbeitplätze, danke.
											Woher kommen Arbeitsplätze?
											Woher?
											Unternehmen, danke.
									","
											Peki, bu insanlar neden ayrılıyor?
											İşleri olmadığı için ayrılıyorlar.
											Bulundukları yerde
iş olmadığı için ayrılıyorlar.
											Yani ...
											Ama onları asıl yıpratan, ayrılmalarının
temel nedeni, fakirlik.
											Peki, insanlar neden fakirler?
											Paraları olmadıkları için.
											Bir gelir kaynağınız olmadığı için
paranız olmaz.
											Ve çoğumuz için bir gelir kaynağı nedir?
											Bizim için gelir kaynağı nedir,
söyleyin bana?
											Meslekler, teşekkür ederim.
											Meslekler nereden gelir?
											Evet, nereden?
											Şirketlerden, teşekkür ederim.
									",Why it's too hard to start a business in Africa — and how to change it,Magatte Wade,9:12,"entrepreneur,Africa,women in business,business,global issues,economics,global development,investment,future"
"
","
","
",Why it's too hard to start a business in Africa — and how to change it,Magatte Wade,9:12,"entrepreneur,Africa,women in business,business,global issues,economics,global development,investment,future"
"
											Now, if jobs is what fixes poverty,
											and jobs come from businesses,
											don't you think —
											especially, they come from small
and medium size enterprises, SMEs —
											then don't you think, maybe for a second,
											that we should focus on making it easy
for a small-business person
											to start and run their business?
											Don't you think that it makes sense?
											Why is it that when I look
at the Doing Business index ranking
											of the World Bank,
											that ranks every country in the world
											in terms of how easy or hard
it is to start a company,
											you tell me why African countries,
											all 50 of them,
											are basically at the bottom of that list?
											That's why we're poor.
											We're poor because
it is literally impossible
											to do businesses
in these countries of ours.
									","
											Wenn Arbeit also Armut bekämpft,
											und Arbeit von Firmen geschaffen wird,
											glauben Sie nicht —
											dass Jobs besonders durch kleine und
mittlere Unternehmen geschaffen werden?
											Denken Sie nie daran,
											dass wir es kleinen Unternehmern 
erleichtern sollten,
											ihr Unternehmen zu gründen und zu führen?
											Denken Sie nicht, das macht Sinn?
											Warum sehe ich dann
im Doing Business Index Ranking
											der Weltbank,
											die jedes Land weltweit darüber bewertet,
											wie einfach oder schwierig es ist,
ein Unternehmen zu gründen,
											sagen Sie mir, warum afrikanische Länder,
											und zwar alle 50,
											ganz unten auf dieser Liste stehen?
											Darum sind wir arm.
											Wir sind arm, weil es
buchstäblich unmöglich ist,
											in unserem Ländern Geschäfte zu machen.
									","
											Şimdi, eğer fakirliği çözen şey
mesleklerse
											ve meslekler şirketlerden geliyorsa
											sizce de
											özellikle de küçük ve orta yapılı
kuruluşlardan geliyor, KOBİ'lerden,
											o zaman bir saniye için düşünüp de
											küçük girişimciler için iş kurmayı
kolaylaştırmaya
											odaklanmamız gerekmez mi?
											Sizce de bu mantıklı değil mi?
											Neden dünyadaki bütün ülkelerde
											iş kurmanın zorluğu veya 
kolaylığını gösteren
											Dünya Bankası İş Kurma Endeksi
sıralamasına
											her baktığımda
											Afrika ülkelerinin,
											bütün 50 tanesinin de
											listenin en altında görüyorum?
											Fakir olmamızın nedeni bu.
											Fakiriz çünkü bu ülkelerde iş kurmak
											tam manasıyla imkansız.
									",Why it's too hard to start a business in Africa — and how to change it,Magatte Wade,9:12,"entrepreneur,Africa,women in business,business,global issues,economics,global development,investment,future"
"
","
","
",Why it's too hard to start a business in Africa — and how to change it,Magatte Wade,9:12,"entrepreneur,Africa,women in business,business,global issues,economics,global development,investment,future"
"
											But I'm going to tell you exactly
what it means on the ground
											for someone like me.
											I have a manufacturing
facility in Senegal.
											Did you know that for all my raw material
that I can't find in the country,
											I have to pay a 45 percent tariff
on everything that comes in?
											Forty-five percent tariff.
											Do you know that,
even to look for fine cardboard
											to ship my finished products to the US,
											I can't find new, finished cardboard?
											Impossible.
											Because the distributors
are not going to come here
											to start their business,
											because it makes no sense, either.
											So right now, I have to mobilize
3000 dollars' worth of cardboard
											in my warehouse,
so that I can have cardboard,
											and they won't arrive
for another five weeks.
											The fact that we are stifled
with the most nonsensical laws out there.
											That's why we can't run businesses.
											It's like swimming through molasses.
									","
											Aber ich werde Ihnen genau verraten,
was das konkret heißt,
											für jemanden wie mich.
											Ich habe eine Produktionsstätte
in Senegal.
											Wussten Sie, dass ich für alle Rohstoffe,
die es in meinem Land nicht gibt,
											45 Prozent Zollgebühren zahlen muss
für alles, was importiert wird?
											45 Prozent Zollgebühren.
											Wissen Sie, dass ich nicht einmal
Feinkartonagen finde,
											um meine Endprodukte in die USA zu senden?
											Dass ich keine neuen, 
fertigen Kartons finde?
											Unmöglich.
											Weil die Vertreiber nicht hierher kommen,
											um ihr Geschäft zu gründen,
											weil das auch keinen Sinn macht.
											Jetzt brauche ich also Kartonage
im Wert von 3000 Dollars
											in meinem Lager, um Kartons zu haben,
											und diese kommen erst in 5 Wochen an.
											Uns werden mit den unsinnigsten Gesetzen
da draußen die Hände gebunden.
											Darum können wir keine Geschäfte führen.
											Wir treten auf der Stelle.
									","
											Ama benim gibi işin içinde olan 
birisi için
											ne manaya geldiğini söyleyeceğim.
											Senegal'da bir üretim tesisim var.
											Ülkemde bulunmadığı için
yurtdışından aldığım her hammadde için
											%45 gümrük vergisi ödemem gerektiğini 
biliyor muydunuz?
											%45 gümrük vergisi.
											Hazır ürünlerimi ABD'ye göndermek için
											paketleme kartonları bulamadığımı
											yeni, hazır karton bulamadığımı 
biliyor musunuz?
											İmkânsız.
											Çünkü dağıtımcılar iş kurmak için
											buraya gelmiyorlar,
											çünkü bunu yapmak gerçekten mantıksız.
											Şimdi ben kartonum bulunsun diye 
3000 dolar değerinde kartonu
											depoya yerleştirmek için satın alacağım
											ve onlar buraya en az
beş hafta içerisinde gelecek.
											En anlamsız yasalarla bastırılıyoruz.
											İşte iş kuramamızın nedeni bu.
											Pekmezin içerisinde yüzmek gibi.
									",Why it's too hard to start a business in Africa — and how to change it,Magatte Wade,9:12,"entrepreneur,Africa,women in business,business,global issues,economics,global development,investment,future"
"
","
","
",Why it's too hard to start a business in Africa — and how to change it,Magatte Wade,9:12,"entrepreneur,Africa,women in business,business,global issues,economics,global development,investment,future"
"
											So, what can you do about that?
											I told you today that someone
said to me words that marked me,
											because I explained the same thing
to my employees in Senegal.
											And one of them started crying —
her name is Yahara.
											She started crying.
											I said, ""Why are you crying?""
											She said, ""I'm crying
because I had come to believe —
											always seeing us
represented as poor people —
											I had come to believe that maybe,
yes, maybe we are inferior.
											Because, otherwise, how do you explain
											that we're always
in the begging situation?""
											That's what broke my heart.
											But at the same time that she said that,
											because of how I explained
just what I explained to you,
											she said, ""But now, I know
that I am not the problem.
											It is my environment in which I live,
that's my problem.""
											I said, ""Yes.""
											And that's what gave me hope —
											that once people get it,
they now change their outlook on life.
									","
											Was können wir also dagegen tun?
											Wie vorhin erzählt, sagte mir jemand
etwas, das mich sehr getroffen hat,
											denn ich erklärte meinen Angestellten
in Senegal dieselbe Sache.
											Eine von Ihnen fing an zu weinen —
sie heißt Yahara.
											Sie begann zu weinen.
											Ich fragte: ""Warum weinst du?""
											Sie sagte: ""Ich weine,
weil ich zu dem Schluss gekommen war —
											wir werden immer als
arme Leute dargestellt —
											ich war zu dem Schluss gekommen, 
dass wir vielleicht minderwertig sind.
											Denn, wie erklärt man sonst,
											dass wir immer um alles betteln müssen?
											Das brach mir das Herz.
											Aber als sie das sagte,
											weil ich ihr erklärt hatte, 
was ich Ihnen erklärt habe,
											sagte sie: ""Aber jetzt weiß ich,
dass es nicht an mir liegt.
											Das Umfeld, in dem ich lebe,
ist das Problem.
											Ich sagte: ""Ja.""
											Und das gab mir Hoffnung —
											dass Menschen, sobald sie das verstehen,
ihre Sicht aufs Leben ändern.
									","
											Peki, bugün bunun hakkında ne yapabiliriz?
											Size az önce birinin, bana bende iz
bırakan sözler söylediğini söylemiştim
											çünkü aynı şeyleri Senegal'daki
çalışanlarıma da anlatmıştım.
											Ve biri ağlamaya başladı, ismi Yahara'ydı.
											Ağlamaya başladı.
											""Neden ağlıyorsun?"" dedim.
											Dedi ki: ""Ağlıyorum, çünkü bizlerin
											hep zavallı insanlar olarak görülmesi,
											beni belki de gerçekten daha değersiz 
olduğumuza inandırdı.
											Çünkü eğer öyle değilse
											hep yalvaran tarafta olmamızı 
nasıl açıklarsın?''
											Kalbimi parçalayan bu oldu.
											Ama aynı zamanda bu hikayeyi
											size anlattığım gibi 
onlara da anlattığımdan,
											''Ama artık sorunun 
ben olmadığını anladım.
											Yaşadığım çevre, sorun o.'' dedi.
											""Evet"" dedim.
											Bana umut veren şey bu oldu,
											insanlar bunu anladığında hayata karşı
bakış açılarını değiştirebilirler.
									",Why it's too hard to start a business in Africa — and how to change it,Magatte Wade,9:12,"entrepreneur,Africa,women in business,business,global issues,economics,global development,investment,future"
"
","
","
",Why it's too hard to start a business in Africa — and how to change it,Magatte Wade,9:12,"entrepreneur,Africa,women in business,business,global issues,economics,global development,investment,future"
"
											Here, what are some
of our solutions, then?
											If jobs is a solution,
											don't you think, then,
that we should be simplifying
											the business environment
of all of these countries?
											Don't you think?
											And along with you,
											I would like for all of your friends
from the other 50 countries
											that are on the bottom of that list
to do the same thing.
											You do that, we do the rest of the job.
											I'm doing my part of the game,
what are you doing?
									","
											Was sind also unsere Lösungen dafür?
											Wenn Arbeit eine Lösung ist,
											denken Sie dann nicht,
dass wir das Geschäftsumfeld
											in all diesen Ländern
vereinfachen sollten?
											Denken Sie das nicht?
											Und zusammen mit Ihnen
											möchte ich alle Ihre Freunde
aus diesen 50 Ländern bitten,
											die ganz unten auf dieser Liste stehen,
dasselbe zu tun.
											Sie tun das, wir übernehmen den Rest.
											Ich übernehme meinen Teil
des Spiels, was tun Sie?
									","
											Şimdi bazı çözümlerimiz nedir o zaman?
											Eğer çözüm mesleklerse
											o zaman bütün bu ülkeler için
											iş ortamını kolaylaştırmalı değil miyiz?
											Öğle değil mi?
											Sizinle birlikte
											listenin sonunda olan
bu 50 ülkedeki tüm dostlarınızın da
											aynı şey yapmasını isterim.
											Siz bunu yaparsanız gerisini biz yaparız.
											Ben üzerime düşeni yapıyorum, 
peki siz ne yapıyorsunuz?
									",Why it's too hard to start a business in Africa — and how to change it,Magatte Wade,9:12,"entrepreneur,Africa,women in business,business,global issues,economics,global development,investment,future"
"
","
","
",Why it's too hard to start a business in Africa — and how to change it,Magatte Wade,9:12,"entrepreneur,Africa,women in business,business,global issues,economics,global development,investment,future"
"
											(Applause)
									","
											(Applaus)
									","
											(Alkış)
									",Why it's too hard to start a business in Africa — and how to change it,Magatte Wade,9:12,"entrepreneur,Africa,women in business,business,global issues,economics,global development,investment,future"
"
","
","
",Why it's too hard to start a business in Africa — and how to change it,Magatte Wade,9:12,"entrepreneur,Africa,women in business,business,global issues,economics,global development,investment,future"
"
											What are you doing?
									","
											Was tun Sie?
									","
											Siz ne yapıyorsunuz?
									",Why it's too hard to start a business in Africa — and how to change it,Magatte Wade,9:12,"entrepreneur,Africa,women in business,business,global issues,economics,global development,investment,future"
"
","
","
",Why it's too hard to start a business in Africa — and how to change it,Magatte Wade,9:12,"entrepreneur,Africa,women in business,business,global issues,economics,global development,investment,future"
"
											(Applause)
									","
											(Applaus)
									","
											(Alkış)
									",Why it's too hard to start a business in Africa — and how to change it,Magatte Wade,9:12,"entrepreneur,Africa,women in business,business,global issues,economics,global development,investment,future"
"
","
","
",Why it's too hard to start a business in Africa — and how to change it,Magatte Wade,9:12,"entrepreneur,Africa,women in business,business,global issues,economics,global development,investment,future"
"
											What are you doing?
									","
											Was tun Sie?
									","
											Siz ne yapıyorsunuz?
									",Why it's too hard to start a business in Africa — and how to change it,Magatte Wade,9:12,"entrepreneur,Africa,women in business,business,global issues,economics,global development,investment,future"
"
","
","
",Why it's too hard to start a business in Africa — and how to change it,Magatte Wade,9:12,"entrepreneur,Africa,women in business,business,global issues,economics,global development,investment,future"
"
											(Applause)
									","
											(Applaus)
									","
											(Alkış)
									",Why it's too hard to start a business in Africa — and how to change it,Magatte Wade,9:12,"entrepreneur,Africa,women in business,business,global issues,economics,global development,investment,future"
"
","
","
",Why it's too hard to start a business in Africa — and how to change it,Magatte Wade,9:12,"entrepreneur,Africa,women in business,business,global issues,economics,global development,investment,future"
"
											And as for you,
everybody here in this room,
											I leave you with two marching orders.
											Get in the game,
											and the way you get in it
is educate yourself,
											build awareness around yourself,
											and then also advocate
for e-government solutions.
											He said, ""Oh, corruption,
how do we fight corruption?""
											Well, as a matter of fact,
I'm here to tell you
											that yes, you can do it
by the stroke of a pen.
											You do not need anyone to tell you
when and how to do that.
											It is one thing, actually,
											that you don't need to wait
for anyone to do, so do it.
											Otherwise, don't come and tell me
that you want to fix corruption.
											You and your other 50 friends
from the other 50 countries
											that are at the bottom of that list.
											That's how you fight corruption.
									","
											Für Sie, für jeden in diesem Raum,
											habe ich zwei Anordnungen.
											Machen Sie mit,
											und das tun Sie,
indem Sie sich informieren,
											ein Bewusstsein um sich schaffen,
											und setzen Sie sich auch für
e-Government-Lösungen ein.
											Er sagte, ""Oh, Korruption, 
wie bekämpfen wir Korruption?""
											Nun, ich bin hier, um Ihnen zu zeigen,
											dass das ganz einfach und schnell geht.
											Man braucht niemanden, der einem sagt,
wann und wie man das tun soll.
											Es ist nur eine Sache,
											bei der man nicht auf andere
warten muss, also tun Sie es.
											Und wenn nicht, dann tun Sie nicht so,
als täten Sie etwas gegen Korruption.
											Sie und Ihre 50 Freunde
aus den 50 anderen Ländern,
											die ganz unten auf der Liste stehen.
											So bekämpft man Korruption.
									","
											Ve bu salondaki herkes için söylüyorum,
											size iki tane emir veriyorum.
											İşin içinde olun,
											bunun yolu ise kendinizi eğitin,
											etrafınızda farkındalık oluşturun,
											daha sonra da e-devlet çözümlerinin 
yanında olun.
											Birisi '' yolsuzluk, yolsuzlukla nasıl mı
mücadele edeceğiz?'' dedi.
											Fakat, aslına bakarsanız ben size
											bunu kalemin bir çizgisiyle 
yapabileceğinizi söylemeye geldim.
											Kimsenin bunu size ne zaman ve nasıl 
yapacağınızı söylemesine ihtiyacınız yok.
											Yalnızca tek bir şey aslında,
											kimsenin yapmasını beklemeyin ve yapın.
											Yoksa bana gelip de yolsuzluğu çözmek 
istediğinizi söylemeyin.
											Siz ve o listenin dibinde yer alan
											50 ülkedeki 50 arkadaşınız.
											Yolsuzlukla böyle mücadele edilir.
									",Why it's too hard to start a business in Africa — and how to change it,Magatte Wade,9:12,"entrepreneur,Africa,women in business,business,global issues,economics,global development,investment,future"
"
","
","
",Why it's too hard to start a business in Africa — and how to change it,Magatte Wade,9:12,"entrepreneur,Africa,women in business,business,global issues,economics,global development,investment,future"
"
											If you were only charging me 5 percent
to get my stuff in the country,
											my raw material,
											instead of the 45 percent,
											do you really think
that I would have to go a pay a bribe?
											That's what breeds corruption.
											Bad laws, sets of horrible, nonsense laws.
									","
											Wenn ich nur 5 Prozent bezahlen müsste,
um Dinge zu importieren,
											meine Rohstoffe,
											statt 45 Prozent,
											denken Sie wirklich, 
dass ich Leute bestechen müsste?
											Dadurch entsteht Korruption.
											Schlechte Gesetze, viele schreckliche,
unsinnige Gesetze.
									","
											Eğer eşyalarımı, hammadelerimi 
ülkeme sokmak için
											%45 yerine
											%5 vergi koysanız
											o zaman rüşvet vermek zorunda
kalır mıyım sanıyorsunuz?
											Yolsuzluğu doğuran şey bu.
											Kötü yasalar, saçma sapan yasalar.
									",Why it's too hard to start a business in Africa — and how to change it,Magatte Wade,9:12,"entrepreneur,Africa,women in business,business,global issues,economics,global development,investment,future"
"
","
","
",Why it's too hard to start a business in Africa — and how to change it,Magatte Wade,9:12,"entrepreneur,Africa,women in business,business,global issues,economics,global development,investment,future"
"
											(Applause) (Cheers)
									","
											(Applaus) (Jubel)
									","
											(Alkış)
									",Why it's too hard to start a business in Africa — and how to change it,Magatte Wade,9:12,"entrepreneur,Africa,women in business,business,global issues,economics,global development,investment,future"
"
","
","
",Why it's too hard to start a business in Africa — and how to change it,Magatte Wade,9:12,"entrepreneur,Africa,women in business,business,global issues,economics,global development,investment,future"
"
											Right?
									","
											Richtig?
									","
											Öyle değil mi?
									",Why it's too hard to start a business in Africa — and how to change it,Magatte Wade,9:12,"entrepreneur,Africa,women in business,business,global issues,economics,global development,investment,future"
"
","
","
",Why it's too hard to start a business in Africa — and how to change it,Magatte Wade,9:12,"entrepreneur,Africa,women in business,business,global issues,economics,global development,investment,future"
"
											(Applause)
									","
											(Applaus)
									","
											(Alkış) (Tezahürat)
									",Why it's too hard to start a business in Africa — and how to change it,Magatte Wade,9:12,"entrepreneur,Africa,women in business,business,global issues,economics,global development,investment,future"
"
","
","
",Why it's too hard to start a business in Africa — and how to change it,Magatte Wade,9:12,"entrepreneur,Africa,women in business,business,global issues,economics,global development,investment,future"
"
											You want to fight corruption?
											That's what you do.
											And again, remember,
you don't need to wait for anyone.
											You can do that by yourself.
											Unless you're telling me
that maybe you have no sovereignty,
											and that's a whole other problem.
									","
											Sie wollen Korruption bekämpfen?
											Genau das tun Sie.
											Und denken Sie daran,
Sie müssen auf niemanden warten.
											Sie können das alleine tun.
											Außer Sie sagen mir, dass es Ihnen 
an Souveränität fehlt,
											aber das ist ein ganz anderes Problem.
									","
											Yolsuzlukla mücadele mi 
etmek istiyorsunuz?
											Yapmanız gereken bunlar.
											Ve tekrar söylüyorum, 
kimseyi beklemenize gerek yok.
											Kendiniz yapabilirsiniz.
											Yok eğer bana hiç hakimiyetinizin
olmadığını söylüyorsanız,
											o zaman o bambaşka bir sorun.
									",Why it's too hard to start a business in Africa — and how to change it,Magatte Wade,9:12,"entrepreneur,Africa,women in business,business,global issues,economics,global development,investment,future"
"
","
","
",Why it's too hard to start a business in Africa — and how to change it,Magatte Wade,9:12,"entrepreneur,Africa,women in business,business,global issues,economics,global development,investment,future"
