pt,tr,fr,title,speaker,duration,tags
"
											Este é um breve resumo.
											Em 2004, eu não conseguia gerir
o número de pessoas que queriam ajudar,
											nem o número de pedidos
que estava a receber.
											Estava tudo a chegar
ao meu portátil e ao meu telemóvel.
											Assim, decidimos adotar
um modelo de negócio
											de código aberto,
em que qualquer pessoa,
											em qualquer lugar do mundo
pudesse começar um capítulo local
											e dedicar-se a problemas locais.
											Porque não acredito que existe a Utopia.
											Todos os problemas são locais.
Todas as soluções são locais.
											Então, isto significa que alguém
que vive no Mississippi,
											sabe mais sobre o Mississippi do que eu.
											Usámos o MeetUp e todas
essas ferramentas da Internet,
											e acabámos com 40 projetos novos,
											e milhares de arquitetos em 104 países.
											Portanto
— desculpem, eu nunca uso fato,
											já sabia que tinha de o tirar.
											Ok, vou fazer isto muito depressa.
									","
											Bu kısa bir özet.
											2004'te yardım etmek isteyen ya da
											yardım talebinde bulunan insanların
											sayısıyla gerçekten başa çıkamıyordum.
											Hepsi bilgisayarıma ve cep telefonuma geliyordu.
											Böylece temelde açık-kaynaklı bir
											ticaret modelini benimsemeye karar verdik,
											dünyanın heryerinde herkes yerel bir bölüm başlatabilsin,
											ve yerel problemlerde angaje olabilsin diye.
											Çünkü ben Ütopya diye birşeyin varlığına inanmıyorum.
											Bütün problemler yereldir. Bütün çözümler yereldir.
											Yani, bu demektir ki,
											Mississippi'li birisi
											Mississippi hakkında benden daha çok şey bilir. Ve şu oldu,
											MeetUp ve benzeri internet araçlarını kullandık,
											ve bunun sonucunda 40 yerel bölüm ve
											104 ülkeden binlerce mimarımız oldu.
											Dolayısıyla nokta şu — pardon, normalde hiç takım giymem,
											o yüzden bunu çıkaracağımı biliyordum.
											Tamam, çünkü çok seri bir şekilde yapacağım.
									","
											Ceci est une rapide vue d'ensemble.
											En 2004, je ne pouvais vraiment pas gérer
											le nombre de personnes qui avaient besoin d'aide,
											ou le nombre de demandes que je recevais.
											Tout arrivait sur mon portable ou mon téléphone.
											Donc nous avons décidé d'adopter un –
											fondamentalement un modèle de commerce en source libre,
											afin que chacun, n'importe où dans le monde, puisse lancer une section locale,
											et s'impliquer dans les problèmes locaux.
											Parce que je crois qu'il n'y a rien comme Utopia.
											Tous les problèmes sont locaux. Toutes les solutions sont locales.
											Donc, cela signifie, vous le savez,
											que quelqu'un basé dans le Mississippi,
											en sait plus sur le Mississippi que moi. Donc, ce qu'il s'est passé,
											c'est que nous avons utilisé MeetUp et tous ces autres genres d'outils internet,
											et avons fini par avoir 40 sections locales lancées,
											des milliers d'architectes dans 104 pays.
											Donc, la puce – désolé, je ne porte jamais de veste,
											donc je savais que j'allais enlever celle-là.
											OK, parce que je vais aller très vite.
									",My wish: A call for open-source architecture,Cameron Sinclair,23:34,"activism,architecture,collaboration,culture,design,disaster relief,global issues,invention,open-source,philanthropy"
"
","
","
",My wish: A call for open-source architecture,Cameron Sinclair,23:34,"activism,architecture,collaboration,culture,design,disaster relief,global issues,invention,open-source,philanthropy"
"
											Não se tratava apenas
de um negócio sem fins lucrativos.
											O que isto me mostrou
é que há um movimento de base em curso
											de ""designers"" socialmente responsáveis
											que acreditam que este mundo
ficou muito mais pequeno,
											e que temos, não a responsabilidade,
mas a oportunidade
											de nos envolvermos
e fazermos a diferença.
									","
											Ve son yedi yılda, bu sadece kar amacı gütmemekle ilgili değil.
											Bu bana gösterdi ki, sosyal sorumluluk sahibi tasarımcılardan oluşan
											ve dünyanın oldukça küçüldüğüne
											inanan bir halk hareketi var,
											birşeyleri değiştirmeye katkı sağlayabilme imkanımızın
											— sorumluluğumuzun değil, imkanımızın — olduğuna inanan.
									","
											Durant les sept dernières années, il ne s'agissait pas seulement de quelque chose à but non lucratif.
											Cela m'a montré qu'il y a un mouvement de base
											de la part de concepteurs socialement responsables
											qui pensent réellement que ce monde est devenu beaucoup plus petit,
											et que nous avons l'opportunité – non pas la responsabilité,
											mais l'opportunité – de réellement s'impliquer pour le changement.
									",My wish: A call for open-source architecture,Cameron Sinclair,23:34,"activism,architecture,collaboration,culture,design,disaster relief,global issues,invention,open-source,philanthropy"
"
","
","
",My wish: A call for open-source architecture,Cameron Sinclair,23:34,"activism,architecture,collaboration,culture,design,disaster relief,global issues,invention,open-source,philanthropy"
"
											(Risos)
									","
											( Gülüşme )
									","
											(Rires)
									",My wish: A call for open-source architecture,Cameron Sinclair,23:34,"activism,architecture,collaboration,culture,design,disaster relief,global issues,invention,open-source,philanthropy"
"
","
","
",My wish: A call for open-source architecture,Cameron Sinclair,23:34,"activism,architecture,collaboration,culture,design,disaster relief,global issues,invention,open-source,philanthropy"
"
											Vou acrescentar isto ao meu tempo.
											Assim, o que vocês não sabem
											é que temos estes milhares de arquitetos
a trabalhar em todo o mundo,
											ligados por um sítio web
e temos três funcionários.
											Como não houve ninguém que nos dissesse
que não podíamos fazê-lo, fizemo-lo.
											Podemos falar de ingenuidade.
											Sete anos depois,
tínhamo-nos desenvolvido
											ao ponto de ter defensores,
incitamento e implementação.
											Defendemos um bom ""design"", não só
através de ""workshops"" para estudantes,
											palestras e fóruns públicos, artigos,
											também temos um livro
sobre trabalho humanitário,
											mas também de mitigação de catástrofes
e como lidar com políticas públicas.
											Podemos falar sobre a FEMA,
mas isso é outra conversa.
											Iniciativa, desenvolvimento de ideias
com as comunidades e ONGs,
											fazendo concursos de ""design""
de código aberto.
											Apresentar, colocar as comunidades
em contacto.
											Depois implementar
— ir a esses lugares e fazer o trabalho,
											porque quando se projeta,
nunca é uma realidade até estar construído.
											Por isso, é muito importante
que, se estamos a projetar
											e a tentar mudar algo,
construirmos essa mudança.
									","
											Bunu süreme ekliyorum.
											Bilmediğiniz şey şu,
											dünyanın her tarafında çalışan, bir web sayfası üzerinden bağlantılı,
											binlerce tasarımcımız, ve üç kişiden oluşan bir ekibimiz var.
											Kimsenin bize yapamayacağımızı söylemediği bir şeyi yaparak,
											başardık. Yani saflık üzerine söylenmesi gereken şeyler var.
											Ve yedi sene sonra o kadar geliştik ki artık savunma,
											teşvik ve yürütmemız vardı. İyi tasarımı savunuyoruz,
											sadece öğrenci seminerleri, dersler ve umumi forumlarla değil,
											op-ed'ler, insanı çalışmalarla ilgili bir kitabımız var,
											ve felaket hafifletme ve kamu politikaları ile ilgilenmek.
											FEMA hakkında konuşabiliriz, ama bu ayrı bir sohbet konusu.
											Teşvik, cemiyetlerle beraber fikirler geliştirmek
											ve açık kaynaklı tasarım yarışmaları düzenleyen NGO'lar.
											Yönlendirme, cemiyetleri birbiriyle bağlantıya sokma
											ve sonra uygulama — gerçekten oraya gidip işi yapmak,
											çünkü yaptığınız icat, inşa edilene kadar gerçek değildir.
											Yani tasarım yaparken ve değişim oluşturmaya
											çalışırken, onu gerçekten inşa etmek çok önemli.
									","
											J'ajoute ça à mon temps.
											Ce que vous ne savez donc pas est que,
											nous avons ces milliers de concepteurs travaillant autour du monde,
											connectés simplement via un site internet, et nous avons une équipe de trois personnes.
											Comme personne ne nous a dit que nous ne pouvions pas le faire,
											nous l'avons fait. Et il y a donc quelque chose à dire à propos de la naïveté.
											Sept ans plus tard, nous nous sommes développés au point d'avoir soutien,
											instigation et exécution. Nous soutenons une bonne conception,
											pas seulement au travers d'ateliers étudiants, de conférences et de forums publics
											des articles, nous avons un livre sur le travail humanitaire,
											mais nous travaillons aussi à diminuer l'impact des catastrophes naturelles en traitant avec la politique publique.
											On peut parler de FEMA, mais c'est un autre sujet.
											L'instigation, le développement des idées avec les communautés
											et les organisations non-gouvernementales pour lancer des compétitions de conception open-source.
											Se référer et chercher la correspondance aux souhaits des communautés
											et ensuite exécuter – en fait aller là-bas et faire le travail,
											parce que lorsque vous inventez, ce n'est pas réel tant que ce n'est pas construit.
											Ce qui est donc réellement important est que si nous concevons
											et nous essayons de créer le changement, nous devons construire ce changement.
									",My wish: A call for open-source architecture,Cameron Sinclair,23:34,"activism,architecture,collaboration,culture,design,disaster relief,global issues,invention,open-source,philanthropy"
"
","
","
",My wish: A call for open-source architecture,Cameron Sinclair,23:34,"activism,architecture,collaboration,culture,design,disaster relief,global issues,invention,open-source,philanthropy"
"
											Portanto, selecionámos alguns projetos.
											Kosovo.
											Isto é Kosovo em 1999.
											Lançámos um concurso
de projeto aberto, como já disse.
											Surgiram muitas ideias,
											não só sobre abrigos de emergência,
mas abrigos de transição
											que durariam entre 5 a 10 anos,
											seriam colocados junto ao terreno
onde vivia o residente,
											e seria o residente a reconstruir
a sua própria casa.
											Isto não era impor a arquitetura
a uma comunidade,
											era dar-lhes as ferramentas e o espaço
											para eles poderem reconstruir
e desenvolver como quisessem.
											Tivemos do sublime ao ridículo,
mas funcionou.
											isto é uma casa de cânhamo insuflável.
											Foi construída e funcionou.
											Isto é um contentor de barcos.
											Construída e funciona.
											E toda uma série de ideias
											que não só tratam
de construção arquitetónica,
											mas também de problemas de governação
											e da ideia de criar comunidades
através de redes complexas.
									","
											İşte birkaç tane seçilmiş proje.
											Kosova. Bu 1999'da Kosova. Açık tasarım yarışması düzenledik,
											dediğim gibi. Bu birçok değişik fikir ile sonuçlandı,
											bu acil durum barınakları ile değil, geçiş barınakları ile ilgiliydi;
											5-10 seneye kadar dayanacak,
											yerli halkın topraklarının hemen yanına kurulacak,
											ve kendilerinin yeniden inşa edecekleri barınaklar.
											Bu bir cemiyete bir mimariyi dayatmak değildi,
											bu onlara araçları ve alanı
											vermekti, kendi istedikleri
											gibi inşa etmeleri ve yetiştirmeleri için.
											Olağanüstüden saçmaya kadar tasarımlarımız var, ama işe yaradılar.
											Bu şişirilebilir bir kenevir evi. İnşa edildi; işe yarıyor.
											Bu bir nakliye konteynırı. Yapıldı ve çalışıyor.
											Ve daha birçok değişik fikir;
											sadece mimari yapılarla ilgili değil,
											aynı zamanda idari konularla,
											ve kompleks ağlar aracılığıyla cemiyetler oluşturmak ile ilgili.
									","
											Voici donc un certain nombre de projets sélectionnés.
											Le Kosovo. Voici le Kosovo en 1999. Nous avons lancé une compétition ouverte de conception,
											comme je l'ai dit. Cela a conduit à une grande quantité d'idées,
											et ce n'était pas à propos d'un abri d'urgence, mais d'un abri de transition
											qui durerait entre 5 et 10 ans,
											et qui serait placé à côté du terrain où son habitant vivait,
											Et ce afin qu'ils puissent reconstruire leur propre maison.
											Cela n'imposait pas une architecture dans une communauté,
											cela leur donnait les outils et,
											l'espace leur permettant
											de reconstruire et replanter comme ils le voulaient.
											Nous en avons qui vont du sublime au ridicule, mais ils fonctionnaient.
											Ceci est une maison de chanvre gonflable. Ça a été construit ; ça fonctionne.
											Ceci est un container maritime. Il a été construit et est opérationnel.
											Et une grande variété d'idées
											qui ne touchent pas uniquement à la construction architecturale,
											mais aussi aux problèmes de gouvernance
											et à l'idée de créer des communautés à travers des réseaux complexes.
									",My wish: A call for open-source architecture,Cameron Sinclair,23:34,"activism,architecture,collaboration,culture,design,disaster relief,global issues,invention,open-source,philanthropy"
"
","
","
",My wish: A call for open-source architecture,Cameron Sinclair,23:34,"activism,architecture,collaboration,culture,design,disaster relief,global issues,invention,open-source,philanthropy"
"
											Por isso, envolvemos não só os arquitetos,
											mas também uma série de profissionais
que trabalham com tecnologia.
											Usar os escombros de casas destruídas
para construir casas novas.
											Usar fardos de palha para a construção,
para criar paredes de isolamento.
											Depois, em 1999,
aconteceu uma coisa extraordinária.
									","
											Yani sadece tasarımcılarla değil, aynı zamanda
											bilirsiniz, çok çeşit teknoloji-temelli profesyonellerle çalıştık.
											Yıkılan evlerin molozlarını kullanarak yeni evler yapmak.
											Saman balyaları kullanmak, ısı duvarları yapmak.
											Ve sonra 1999'da dikkate değer bir şey oldu.
									","
											Donc nous n'avons pas engagé que des concepteurs, mais aussi,
											vous savez, une grande variété de professionnels dans divers domaines technologiques.
											Nous avons utilisé les gravas de maisons détruites pour en créer de nouvelles.
											Nous avons utilisé des constructions à base de bottes de paille afin de créer des murs qui conservent la chaleur.
											Puis quelque chose de remarquable arriva en 1999.
									",My wish: A call for open-source architecture,Cameron Sinclair,23:34,"activism,architecture,collaboration,culture,design,disaster relief,global issues,invention,open-source,philanthropy"
"
","
","
",My wish: A call for open-source architecture,Cameron Sinclair,23:34,"activism,architecture,collaboration,culture,design,disaster relief,global issues,invention,open-source,philanthropy"
"
											Fomos a África, com a intenção
de verificar o problema de habitação.
											Em três dias, percebemos
que o problema não era a habitação,
											era a pandemia crescente do HIV/SIDA.
											Não foram médicos que nos disseram isso,
											foram os aldeões com quem estávamos.
											Assim, tivemos a brilhante ideia
											que, em vez de fazer as pessoas
andar 10 a 15 km, para ver um médico,
											podíamos levar os médicos às pessoas.
											Começámos a envolver
a comunidade médica.
											Jugávamos que éramos
umas luminárias,
											que tínhamos tido uma ideia brilhante,
											clínicas de saúde móveis amplamente
distribuídas por toda a África subsaariana.
											Mas a comunidade médica local disse-nos:
											""Andamos a dizer isso há 10 anos.
											""Sabemos isso.
Só não sabíamos como mostrá-lo.""
											Afinal, tínhamos agarrado em necessidades
pré-existentes e mostrado soluções.
											Mais uma vez, apareceu
uma grande variedade de ideias.
									","
											Esasında konut sorununa göz atmak için Afrika'ya gitmiştik.
											Üç gün içinde fark ettik ki, problem konut sorunu değildi;
											giderek yayılan HIV / AIDS hastalığıydı.
											Ve bunu söyleyen doktorlar değildi;
											beraber kaldığımız köylülerdi.
											Böylece parlak bir fikir geldi aklımıza: insanları 10-15 kilometre
											yürüterek doktorlara götürmek yerine, doktorları bu kişilere götürmeliydi.
											Ve tıp cemiyetini çalışmalara katmaya başladık.
											Ve düşünüyordum ki, bilirsiniz, yani, çok parlak zekalı olduğumuzu düşünüyorduk —
											harika bir fikir ileri sürmüştük, gezici sağlık klinikleri —
											tüm Afrika çöllerine dağıtılabilecek klinikler.
											Ve cemiyet, ordaki tıp cemiyeti dedi ki
											'Biz bunu 10 senedir söylüyoruz. Biz bunu biliyoruz.
											Sadece nasıl göstereceğimizi bilmiyoruz.""
											Yani bir anlamda, var olan bir ihtiyacı ele alıp çözümler göstermiştik.
											Ve yine birçok değişik fikir geldi.
									","
											Nous sommes allés en Afrique, à l'origine pour se renseigner sur la crise du logement.
											En trois jours, nous avons réalisé que le problème n'était pas le logement;
											c'était la pandémie grandissante de HIV/SIDA.
											Et ce n'étaient pas des docteurs qui nous le disaient ;
											c'étaient en fait les villageois avec lesquels nous étions.
											Et nous avons donc eu cette brillante idée : au lieu d'obliger les gens
											à marcher 10, 15 kilomètres pour voir des docteurs, nous amènerions les docteurs auprès des gens.
											Nous avons donc commencé à impliquer la communauté médicale.
											Et je pensais, vous savez, nous pensions que nous étions réellement brillants –
											nous avions eu cette idée géniale, des cliniques de santé mobile –
											largement distribuées à travers l'Afrique sub-saharienne.
											Et la communauté, la communauté médicale, nous a dit,
											« Nous avons dit ça pendant les dix dernières années. Nous savons cela.
											Nous ne savons juste pas comment le montrer. »
											Nous avions donc pris un besoin préexistant et montré des solutions.
											Et de nouveau nous avons eu une grande variété d'idées qui nous sont parvenues.
									",My wish: A call for open-source architecture,Cameron Sinclair,23:34,"activism,architecture,collaboration,culture,design,disaster relief,global issues,invention,open-source,philanthropy"
"
","
","
",My wish: A call for open-source architecture,Cameron Sinclair,23:34,"activism,architecture,collaboration,culture,design,disaster relief,global issues,invention,open-source,philanthropy"
