en,tr,pt,title,speaker,duration,tags
"
											We are heading for an uninhabitable earth:
											monster storms,
											killer floods,
											devastating wildfires,
											crazy heat waves that will cook us
under a blazing sun.
											2017 is already so unexpectedly warm,
											it's freaking out climate scientists.
											We have a three-year window
to cut emissions, three years.
											If not, we will soon live
in a boiling earth, a hellhole.
											OK. So —
									","
											Yaşanmaz bir dünyaya doğru ilerliyoruz:
											korkunç fırtınalar,
											azılı seller,
											yok edici kontrolsüz yangınlar,
											bizi alevli güneşin altında pişirecek
çılgın sıcaklık dalgaları.
											2017 yılı şimdiden
beklenmedik derece sıcak geçiyor
											ve bu iklim bilimcileri çok korkutuyor.
											Emisyonları kesmemiz için
üç yılımız var, üç yıl.
											Aksi halde, yakında kaynayan bir dünyada,
bir cehennem çukurunda yaşayacağız.
											Pekâlâ.
									","
											Estamos a caminhar para uma
Terra inabitável,
											tempestades monstruosas,
											inundações letais,
											incêndios florestais devastadores,
											ondas de calor loucas capazes de nos
cozinhar com um sol abrasador.
											2017 já é tão inesperadamente quente
											que está a deixar loucos
os cientistas climáticos.
											Temos uma janela de três anos
para reduzir as emissões. Três anos!
											Senão, em breve viveremos
numa Terra fervilhante, um inferno.
											Ok. Então...
									",How to transform apocalypse fatigue into action on global warming,Per Espen Stoknes,15:00,"Anthropocene,communication,climate change,nature,biosphere,social change,science,society,sustainability,energy"
"
","
","
",How to transform apocalypse fatigue into action on global warming,Per Espen Stoknes,15:00,"Anthropocene,communication,climate change,nature,biosphere,social change,science,society,sustainability,energy"
"
											(Applause)
									","
											(Alkışlar)
									","
											(Aplausos)
									",How to transform apocalypse fatigue into action on global warming,Per Espen Stoknes,15:00,"Anthropocene,communication,climate change,nature,biosphere,social change,science,society,sustainability,energy"
"
","
","
",How to transform apocalypse fatigue into action on global warming,Per Espen Stoknes,15:00,"Anthropocene,communication,climate change,nature,biosphere,social change,science,society,sustainability,energy"
"
											Now your task:
											How did these ways
of speaking make you feel?
											The first, detached maybe
or just confused?
											What's this guy talking about?
											The other, fearful or just numb?
											So again, the question I asked:
											How do we get people engaged
in solving global warming?
											And why don't these two ways
of communicating work?
									","
											Şimdi göreviniz şu:
											Bu şekilde bir konuşma
sizi nasıl hisettirdi?
											Önce kopup gittiniz belki
veya sadece kafanız karıştı.
											Bu adam neden bahsediyor?
											Veya korktunuz veya hissizleştiniz.
											Sorumu tekrarlıyorum:
											Küresel ısınma sorununun çözümüne
insanları nasıl dahil edebiliriz?
											Ve iletişimin bu iki yolu 
neden işe yaramıyor?
									","
											Agora a vossa tarefa:
											Como é que estas formas de falar
vos fizeram sentir?
											A primeira, desligados talvez
ou apenas confusos?
											Do que é que ele está a falar?
											A outra, receosos ou apenas entorpecidos?
											Então volto a perguntar:
											Como mantemos as pessoas empenhadas
em resolver o aquecimento global?
											E porque é que estas duas formas
de comunicar não funcionam?
									",How to transform apocalypse fatigue into action on global warming,Per Espen Stoknes,15:00,"Anthropocene,communication,climate change,nature,biosphere,social change,science,society,sustainability,energy"
"
","
","
",How to transform apocalypse fatigue into action on global warming,Per Espen Stoknes,15:00,"Anthropocene,communication,climate change,nature,biosphere,social change,science,society,sustainability,energy"
"
											You see, the biggest obstacle
to dealing with climate disruptions
											lies between your ears.
											Building on a rapidly growing body
of psychology and social science,
											I spent years looking
into the five inner defenses
											that stop people from engaging.
									","
											İklim bozukluğu ile baş etmenin
önündeki en büyük engel
											kulaklarınızın arasında yatıyor.
											Hızlı büyüyen psikoloji ve sosyal 
bilimler gövdesi üzerinde çalışarak
											insanları bir işe kalkışmaktan alıkoyan
											beş iç savunma üzerinde
yıllarımı harcadım.
									","
											Sabem, o maior obstáculo para lidar
com as perturbações climáticas
											está nos nossos ouvidos.
											Com base numa ciência psicológica e social
em crescimento acelerado,
											eu passei anos a observar
as cinco defesas internas
											que impedem as pessoas de se envolverem.
									",How to transform apocalypse fatigue into action on global warming,Per Espen Stoknes,15:00,"Anthropocene,communication,climate change,nature,biosphere,social change,science,society,sustainability,energy"
"
","
","
",How to transform apocalypse fatigue into action on global warming,Per Espen Stoknes,15:00,"Anthropocene,communication,climate change,nature,biosphere,social change,science,society,sustainability,energy"
"
											When people hear news about the climate
coming straight at them,
											the first defense comes up rapidly:
											distance.
											When we hear about the climate,
											we hear about something
far away in space —
											think Arctic ice, polar bears —
											far away in time — think 2100.
											It's huge and slow-moving —
think gigatons and centuries.
											So it's not here. It's not now.
											Since it feels so far away from me,
											it seems outside my circle of influence,
											so I feel helpless about it.
											There's nothing I can do.
											In our everyday lives,
											most of us prefer to think
about nearer things,
											such as our jobs, our kids,
											how many likes we get on Facebook.
											Now, that, that's real.
									","
											İnsanlar iklim değişikliğinin hızla
ilerlediği haberlerini duyduklarında
											ilk savunma çok hızlı devreye giriyor:
											mesafe koymak.
											İklim meselesini duyduğumuzda,
											uzaydaki bir meseleyi
duymuş gibi yapıyoruz,
											Arktik buzulları, kutup ayıları...
											çok uzak bir zaman — 2100 yılı.
											Devasa ve yavaş ilerliyor —
millyar ton ve yüzyıllar.
											Olay şu anda ve burada olmuyormuş gibi.
											Konu bana çok uzak olduğundan,
											etki alanımın dışında gibi hissettiriyor,
											bu yüzden bu konuda aciz hissediyorum.
											Yapabileceğim hiçbir şey yok.
											Günlük yaşantımızda,
											çoğumuz yakınımızdaki şeyleri
düşünmeyi tercih ederiz;
											işimizi, çocuklarımızı,
											Facebook'ta ne kadar beğeni aldığımızı.
											Gerçek bu.
									","
											Quando as pessoas ouvem notícias sobre
o clima a cair directamente em cima delas,
											a primeira defesa aparece rapidamente:
											Distância.
											Quando ouvimos falar do clima
											ouvimos falar de algo distante no espaço
											— pensem no gelo do Árctico
ou nos ursos polares —
											e distante no tempo — pensem em 2100.
											É enorme e lento 
— pensar em gigatoneladas e séculos.
											Então, não é aqui. Não é agora.
											Como, para mim,
parece tão distante no tempo,
											parece fora do meu circulo de influência,
											por isso, sinto-me incapaz de fazer algo.
											Não há nada que possa fazer.
											No nosso dia-a-dia,
											muitos de nós preferem pensar
em coisas mais próximas,
											como os nossos empregos, os nossos filhos,
											quantos ""likes"" conseguimos no Facebook.
											Isso sim, é real.
									",How to transform apocalypse fatigue into action on global warming,Per Espen Stoknes,15:00,"Anthropocene,communication,climate change,nature,biosphere,social change,science,society,sustainability,energy"
"
","
","
",How to transform apocalypse fatigue into action on global warming,Per Espen Stoknes,15:00,"Anthropocene,communication,climate change,nature,biosphere,social change,science,society,sustainability,energy"
"
											Next defense is doom.
											Climate change is usually framed
											as a looming disaster,
											bringing losses, cost and sacrifice.
											That makes us fearful.
											But after the first fear is gone,
											my brain soon wants
to avoid this topic altogether.
											After 30 years of scary
climate change communications,
											more than 80 percent of media articles
still use disaster framings,
											but people habituate to and then —
											desensitize
											to doom overuse.
											So many of us are now suffering
a kind of apocalypse fatigue,
											getting numb from too much collapse porn.
									","
											Diğer savunma ise lanet.
											İklim değişikliği çoğu zaman
											kayıp, ziyan ve kurban isteyen
											belirsiz bir felaket gibi gösteriliyor.
											Bu bizi dehşete düşürüyor.
											Ancak ilk korku geçtiğinde,
											beynim kısa sürede bu konuyu
topyekun unutmak istiyor.
											30 yıllık korkunç iklim değişikliği
konuşmalarından sonra,
											%80'den fazla medya makalesi
hâlâ bu konuda felaket senaryoları çiziyor
											fakat insanlar buna alışıyor ve sonra
											buna aşırı maruz kaldıklarından
											duyarlılığı kaybediyorlar.
											Bu yüzden bir çoğumuz bir tür
felaket tellallığından muzdaribiz,
											çok fazla çöküş pornosundan
uyuşmuş durumdayız.
									","
											A defesa seguinte é a Desgraça.
											A alteração climática
costuma ser enquadrada
											como um desastre iminente
											que trará perdas, custos e sacrifícios.
											Isso assusta-nos.
											Mas, depois de passar o primeiro susto,
											o nosso cérebro quer evitar
totalmente este tópico.
											Depois de 30 anos de comunicações
assustadoras sobre a alteração climática,
											mas de 80% dos artigos dos ""media""
ainda utilizam enquadramentos desastrosos,
											mas as pessoas habituaram-se e...
											perdem a sensibilidade
ao excesso de desgraças.
											Muitos de nós estamos a sofrer
como que uma fadiga do Apocalipse,
											ficando entorpecidos
pelo exagero do colapso.
									",How to transform apocalypse fatigue into action on global warming,Per Espen Stoknes,15:00,"Anthropocene,communication,climate change,nature,biosphere,social change,science,society,sustainability,energy"
"
","
","
",How to transform apocalypse fatigue into action on global warming,Per Espen Stoknes,15:00,"Anthropocene,communication,climate change,nature,biosphere,social change,science,society,sustainability,energy"
"
											The third defense is dissonance.
											Now, if what we know,
											that fossil fuel use
contributes to global warming,
											conflicts with what we do —
drive, fly, eat beef —
											then so-called
cognitive dissonance sets in.
											This is felt as an inner discomfort.
											We may feel like hypocrites.
											To get rid of this discomfort,
											our brain starts coming up
with justifications.
											So I can say, for instance,
											""My neighbor, he has
a much bigger car than I do.""
											Or, ""Changing my diet
doesn't amount to anything
											if I am the only one to do it.""
											Or, I could even want
to doubt climate science itself.
											I could say, ""You know,
climate is always changing.""
									","
											Üçüncü savunma uyumsuzluk.
											Şimdi, eğer bildiğimiz şey,
											fosil yakıtlarının 
küresel ısınmaya neden olması,
											yaptığımız şeyle çelişiyor;
araca veya uçağa binme, et yeme...
											o zaman sözde bilişsel uyumsuzluk
devreye girer.
											Bu bir iç rahatsızlığa neden olur.
											İkiyüzlü gibi hissedebiliriz.
											Bu sıkıntıdan kurtulmak için,
											beynimiz haklı sebepler üretmeye başlar.
											Mesela, şöyle diyebilirim:
											""Komşumun benimkinden çok daha
büyük bir aracı var.""
											""Sadece benim
yeme tarzımı değiştimemin
											hiçbir faydası olmaz.""
											Hatta iklim biliminin kendisinden
şüphe etmek bile isteyebilirim.
											""İklim her zaman değişiyor."" diyebilirim.
									","
											A terceira defesa é a Dissonância.
											Então, o facto de sabermos
											que os combustíveis fósseis
contribuem para o aquecimento global
											entra em conflito com
conduzir, voar, comer carne,
											e instala-se a dita dissonância cognitiva.
											Isto traduz-se num desconforto interior.
											Podemos sentir-nos hipócritas.
											Para nos livrarmos deste desconforto,
											o nosso cérebro começa
a arranjar justificações.
											Podemos dizer, por exemplo:
											""O meu vizinho tem um carro
bem maior que o meu""
											ou: ""Alterar a minha dieta
não adianta para nada
											""se eu for o único a fazê-la.""
											Ou podemos até duvidar
da própria ciência climática.
											Podemos dizer: ""Sabem, o clima está
sempre a mudar.""
									",How to transform apocalypse fatigue into action on global warming,Per Espen Stoknes,15:00,"Anthropocene,communication,climate change,nature,biosphere,social change,science,society,sustainability,energy"
"
","
","
",How to transform apocalypse fatigue into action on global warming,Per Espen Stoknes,15:00,"Anthropocene,communication,climate change,nature,biosphere,social change,science,society,sustainability,energy"
"
											So these justifications
make us all feel better,
											but at the expense
											of dismissing what we know.
											Thus, behavior drives attitudes.
											My personal cognitive dissonance comes up
											when I recognize that I've been
flying from Oslo to New York
											and back to Oslo
											in order to speak about the climate.
									","
											Bu meşrulaştırmalar
bizi daha iyi hissettirir,
											fakat bu, bildiğimiz şeyi
											ciddi almamaya mâl olur.
											Böylece, davranış tavrı yönlendirir.
											Kendi bilişsel uyumsuzluğum
											iklim hakkında konuşmak için
											Oslo'dan New York'a
											ve Oslo'ya geri döndüğümde devreye girer.
									","
											Então, estas justificações
fazem-nos sentir melhor,
											mas à custa de pôr de lado o que sabemos.
											Portanto, o comportamento
leva a atitudes.
											A minha dissonância cognitiva pessoal
aparece
											quando eu reconheço que tenho voado
de Oslo para Nova Iorque
											e de volta para Oslo
											para poder falar sobre o clima.
									",How to transform apocalypse fatigue into action on global warming,Per Espen Stoknes,15:00,"Anthropocene,communication,climate change,nature,biosphere,social change,science,society,sustainability,energy"
"
","
","
",How to transform apocalypse fatigue into action on global warming,Per Espen Stoknes,15:00,"Anthropocene,communication,climate change,nature,biosphere,social change,science,society,sustainability,energy"
"
											(Laughter)
									","
											(Gülüşmeler)
									","
											(Risos)
									",How to transform apocalypse fatigue into action on global warming,Per Espen Stoknes,15:00,"Anthropocene,communication,climate change,nature,biosphere,social change,science,society,sustainability,energy"
"
","
","
",How to transform apocalypse fatigue into action on global warming,Per Espen Stoknes,15:00,"Anthropocene,communication,climate change,nature,biosphere,social change,science,society,sustainability,energy"
"
											For 14 minutes.
									","
											14 dakikalığına.
									","
											Durante 14 minutos.
									",How to transform apocalypse fatigue into action on global warming,Per Espen Stoknes,15:00,"Anthropocene,communication,climate change,nature,biosphere,social change,science,society,sustainability,energy"
"
","
","
",How to transform apocalypse fatigue into action on global warming,Per Espen Stoknes,15:00,"Anthropocene,communication,climate change,nature,biosphere,social change,science,society,sustainability,energy"
"
											(Laughter)
									","
											(Gülüşmeler)
									","
											(Risos)
									",How to transform apocalypse fatigue into action on global warming,Per Espen Stoknes,15:00,"Anthropocene,communication,climate change,nature,biosphere,social change,science,society,sustainability,energy"
"
","
","
",How to transform apocalypse fatigue into action on global warming,Per Espen Stoknes,15:00,"Anthropocene,communication,climate change,nature,biosphere,social change,science,society,sustainability,energy"
"
											So that makes me
want to move on to denial.
									","
											Bu da beni reddetmeye sevk eder.
									","
											Então, isso dá-me vontade de voltar
ao estado de negação.
									",How to transform apocalypse fatigue into action on global warming,Per Espen Stoknes,15:00,"Anthropocene,communication,climate change,nature,biosphere,social change,science,society,sustainability,energy"
"
","
","
",How to transform apocalypse fatigue into action on global warming,Per Espen Stoknes,15:00,"Anthropocene,communication,climate change,nature,biosphere,social change,science,society,sustainability,energy"
"
											(Laughter)
									","
											(Gülüşmeler)
									","
											(Risos)
									",How to transform apocalypse fatigue into action on global warming,Per Espen Stoknes,15:00,"Anthropocene,communication,climate change,nature,biosphere,social change,science,society,sustainability,energy"
"
","
","
",How to transform apocalypse fatigue into action on global warming,Per Espen Stoknes,15:00,"Anthropocene,communication,climate change,nature,biosphere,social change,science,society,sustainability,energy"
"
											So if we keep silent,
											ignore or ridicule facts
about climate disruptions,
											then we might find inner refuge
											from fear and guilt.
											Denial doesn't really come
from lack of intelligence or knowledge.
											No, denial is a state of mind
											in which I may be aware
of some troubling knowledge,
											but I live and act as if I don't know.
											So you could call it
a kind of double life,
											both knowing and not knowing,
											and often this is reinforced by others,
											my family or community,
											agreeing not to raise this tricky topic.
									","
											Eğer sessizliğimizi sürdürürsek
											iklim bozulması hakkındaki gerçekleri
görmezden gelir veya hafife alırsak,
											o zaman korku ve suçluluktan
											iç sığınağımızı bulabiliriz.
											İnkâr aslında idrak veya
bilgi eksikliği nedeniyle olmaz.
											Hayır, inkâr bazı sıkıntılı
bilgilerin farkında olduğum
											fakat bunun aksi şekilde
yaşayıp davrandığım
											bir ruh halidir.
											Yani siz buna hem bilip hem bilmediğimiz
											ikiyüzlü bir hayat diyebilirsiniz
											ve genellikle bu alengirli 
konunun açılmaması
											hemfikir olan başkaları

											mesela aile veya çevre
tarafından desteklenir.
									","
											Mas, se mantivermos o silêncio,
											se ignorarmos ou ridicularizarmos factos
sobre perturbações climáticas,
											poderemos encontrar refúgio interior
											do medo e da culpa.
											A negação não vem da falta
de inteligência ou conhecimento.
											Não, a negação é um estado de espírito
											em que podemos estar cientes
de algo preocupante,
											mas vivemos e agimos
como se não o soubéssemos.
											Podemos chamar-lhe
uma espécie de vida dupla,
											sabemos e não sabemos,
											e muitas vezes
isto é reforçado pelos outros,
											pela família ou pela comunidade
											que concorda em não levantar
esta questão delicada.
									",How to transform apocalypse fatigue into action on global warming,Per Espen Stoknes,15:00,"Anthropocene,communication,climate change,nature,biosphere,social change,science,society,sustainability,energy"
"
","
","
",How to transform apocalypse fatigue into action on global warming,Per Espen Stoknes,15:00,"Anthropocene,communication,climate change,nature,biosphere,social change,science,society,sustainability,energy"
"
											Finally, identity.
											Alarmed climate activists
											demand that government takes action,
											either with regulation or carbon taxes.
											But consider what happens
											when people who hold
conservative values, for instance,
											hear from an activist that government
ought to expand even further.
											Particularly in rich Western democracies,
											they are then less likely
to believe that science.
											How is that?
											Well, if I hold conservative
values, for instance,
											I probably prefer big proper cars
and small government
											over tiny, tiny cars and huge government.
											And if climate science comes and then says
											government should expand further,
											then I probably
will trust that science less.
											In this way, cultural identity
											starts to override the facts.
											The values eat the facts,
											and my identity trumps truth any day.
									","
											Sonuncusu, kimlik.
											Panik haldeki iklim aktivistleri
											hükumetin harekete geçmesini talep ediyor,
											yasa veya karbon vergileri ile.
											Ancak şunu düşünün,
											muhafazakar değerleri savunan
insanların bir aktivistten
											hükümetin daha fazlasını yapması 
gerektiğini duyduğunda neler olur?
											Özellikle zengin Batı demokrasilerinde,
											o zaman bilime daha az inanacaklar.
											Buna ne dersiniz?
											Örneğin, eğer muhafazakar
değerleri savunuyorsam,
											muhtemelen mini mini arabalar
ve büyük hükümetler yerine
											büyük araçları ve küçük hükümetleri
tercih ederim.
											Eğer iklim bilimleri gelip
											hükümetler daha fazlasını yapmalı dese,
											o zaman muhtemelen o bilime
daha az güvenirim.
											Bu yolla, kültürel kimlik
											gerçeklerden üstün gelmeye başlar.
											Değerler gerçekleri yer
											ve kimliğim her an gerçekten baskın çıkar.
									","
											Finalmente, Identidade.
											Os activistas climáticos alarmados
											exigem que os governos façam algo,
											quer por regulamentações
ou por impostos sobre o carbono.
											Mas considerem o que acontece
											quando, por exemplo,
pessoas com valores conservadores,
											ouvem um activista dizer que o governo
ainda devia ir mais longe.
											Particularmente nas democracias
ricas ocidentais,
											será menos provável que
acreditem nessa ciência.
											Como assim?
											Bem, se eu tiver valores conservadores,
por exemplo,
											provavelmente prefiro grandes carros
e um governo pequeno.
											em vez de carros pequeninos
e um governo enorme.
											E se a ciência ambiental vem e diz
											que o governo devia ir mais longe,
											provavelmente eu vou confiar menos
nessa ciência.
											Desta forma, a identidade cultural
											começa a anular os factos.
											Os valores consomem os factos,
											e a minha identidade
vai ganhar sempre à verdade.
									",How to transform apocalypse fatigue into action on global warming,Per Espen Stoknes,15:00,"Anthropocene,communication,climate change,nature,biosphere,social change,science,society,sustainability,energy"
"
","
","
",How to transform apocalypse fatigue into action on global warming,Per Espen Stoknes,15:00,"Anthropocene,communication,climate change,nature,biosphere,social change,science,society,sustainability,energy"
"
											So, after recognizing
how these five D's kill engagement,
											how can we move beyond them?
											New research shows
how we can flip these five defenses
											over into key success criteria
											for a more brain-friendly
climate communication.
											So this is where it gets really exciting
											and where we find the five S's,
											the five evidence-based solutions
for what does work.
									","
											Harekete geçmeyi öldüren
nu beş şeyi tanıdıktan sonra,
											bunların ötesine nasıl geçebiliriz?
											Yeni araştırmalar bu beş savunmayı
											daha beyin dostu iklim iletişimi için
											nasıl kilit başarı kriterine
çevirebileceğimizi gösteriyor.
											İşler işte bu noktada
gerçekten heyecanlı bir hal alıyor
											ve burada işe yarayan beş şeyi,
											beş delile dayalı çözümü buluyoruz.
									","
											Então, ao reconhecer como estas 5 Defesas
eliminam o envolvimento,
											como poderemos ultrapassá-las?
											Novas investigações mostram como
poderemos substituir estas cinco defesas
											por critérios fundamentais de sucesso
											para uma comunicação sobre clima
mais amigável para o cérebro.
											É aqui que isto fica
realmente interessante
											e onde encontramos as 5 Soluções,
											as cinco soluções baseadas
em provas, para o que funciona.
									",How to transform apocalypse fatigue into action on global warming,Per Espen Stoknes,15:00,"Anthropocene,communication,climate change,nature,biosphere,social change,science,society,sustainability,energy"
"
","
","
",How to transform apocalypse fatigue into action on global warming,Per Espen Stoknes,15:00,"Anthropocene,communication,climate change,nature,biosphere,social change,science,society,sustainability,energy"
"
											First, we can flip distance to social.
											We can make climate feel
near, personal and urgent
											by bringing it home,
											and we can do that
by spreading social norms
											that are positive to solutions.
											If I believe my friends or neighbors,
											you guys, will do something,
											then I will, too.
											We can see, for instance,
this from rooftop solar panels.
											They are spreading from neighbor
to neighbor like a virus.
											It's contagious.
											This is the power of peer-to-peer
creating the new normal.
									","
											İlk olarak, mesafeyi
toplumsala dönüştürebiliriz.
											İklimi evimize getirerek
daha yakın,
											kişisel ve önemli yapabiliriz.
											Bunu çözüme yararlı toplumsal kaideleri
											yayarak yapabiliriz.
											Arkadaşlarımın ve komşularımın,
											sizlerin bir şeyler yapacağına inanırsam,
											o zaman ben de yaparım.
											Örneğin, bunu çatı
güneş panellerinde görebiliriz.
											Komşudan komşuya virüs gibi yayılıyorlar.
											Bulaşıcı bir hâl aldı.
											İşte bu, yeni normaller yaratan
birebir iletişimin gücüdür.
									","
											Primeiro, podemos substituir
Distância por Social.
											Podemos fazer sentir o clima próximo,
pessoal e urgente
											ao trazê-lo para casa.
											e podemos fazer isso
espalhando normas sociais
											que sejam benéficas para as soluções.
											Se eu acreditar que os meus amigos
ou vizinhos,
											ou vocês, vão fazer algo,
											eu também o vou fazer.
											Podemos ver isto, por exemplo,
nos painéis solares no telhado.
											Eles estão a espalhar-se
de bairro em bairro como um vírus.
											É contagioso.
											Este é o poder da co-aprendizagem
a criar o novo normal.
									",How to transform apocalypse fatigue into action on global warming,Per Espen Stoknes,15:00,"Anthropocene,communication,climate change,nature,biosphere,social change,science,society,sustainability,energy"
"
","
","
",How to transform apocalypse fatigue into action on global warming,Per Espen Stoknes,15:00,"Anthropocene,communication,climate change,nature,biosphere,social change,science,society,sustainability,energy"
"
											Next, we can flip doom to supportive.
											Rather than backfiring frames
											such as disaster and cost,
											we can reframe climate
as being really about human health,
											for instance, with plant-based
delicious burgers,
											good for you and good for the climate.
											We can also reframe climate
as being about new tech opportunities,
											about safety and about new jobs.
											Solar jobs, for instance,
are seeing an amazing growth.
											They just passed
the three million jobs mark.
											Psychology says,
in order to create engagement,
											we should present, on balance,
											three positive or supportive framings
											for each climate threat we mention.
									","
											Sonrasında, laneti desteğe
dönüştürebiliriz.
											Felaket ve bedel gibi
											olumsuz sonuçları vermek yerine,
											iklimin aslında insan sağlığıyla ilgili
olduğunu yeni bir çerçeveye oturtabiliriz
											ve bunu örneğin, size ve iklime faydalı
											lezzetli, bitkisel burgerler
sunarak yapabiliriz.
											Ayrıca iklimi yeni teknoloji fırsatları,
güvenlik ve yeni işler bağlamında da
											yeniden ele alabiliriz.
											Örneğin güneş enerjisi sektöründe
müthiş bir büyüme var.
											Üç milyon iş sınırını henüz geçtiler.
											Psikoloji şunu der:
katılım yaratmak için
											bahsettiğimiz her iklim tehdidi için
											her şeyi düşünerek üç olumlu
											veya destekleyici çerçeve sunmalıyız.
									","
											A seguir, podemos substituir
Desgraça por Motivador.
											Em vez de enquadramentos
de efeito oposto
											como os desastres e os custos,
											podemos reenquadrar o clima
como tendo a ver com a saúde humana,
											por exemplo, com hambúrgueres deliciosos
à base de plantas,
											bons para nós e bons para o clima.
											Também podemos reenquadrar o clima
como novas oportunidades tecnológicas,
											segurança e novos empregos.
											Os empregos solares, por exemplo,
estão em grande expansão.
											Acabaram de passar a marca dos
3 milhões de empregos.
											A psicologia diz que,
para gerar envolvimento,
											devemos apresentar, em equilíbrio,
											três enquadramentos
positivos ou motivadores
											por cada ameaça climática mencionada.
									",How to transform apocalypse fatigue into action on global warming,Per Espen Stoknes,15:00,"Anthropocene,communication,climate change,nature,biosphere,social change,science,society,sustainability,energy"
"
","
","
",How to transform apocalypse fatigue into action on global warming,Per Espen Stoknes,15:00,"Anthropocene,communication,climate change,nature,biosphere,social change,science,society,sustainability,energy"
